Index,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
10,"0,990","-0,139","0,020","0,000","0,994","0,104","0,043","0,000","0,995","-0,095","0,041","0,000","0,838","0,536","-0,104","0,002","0,888","0,457","0,056","0,000","0,879","0,447","-0,166","0,001","0,820","0,562","0,111","-0,001"
11,"0,990","-0,141","0,018","0,000","0,994","0,101","0,043","0,000","0,994","-0,098","0,041","0,000","0,839","0,534","-0,103","0,001","0,889","0,455","0,055","0,000","0,879","0,448","-0,164","0,000","0,819","0,564","0,110","0,000"
12,"0,989","-0,144","0,017","0,000","0,994","0,104","0,044","0,000","0,995","-0,095","0,041","0,000","0,838","0,536","-0,103","0,001","0,888","0,456","0,058","-0,001","0,878","0,450","-0,164","0,000","0,819","0,562","0,111","-0,002"
13,"0,990","-0,142","0,020","0,000","0,994","0,102","0,042","0,000","0,994","-0,097","0,040","0,000","0,837","0,538","-0,103","0,000","0,889","0,454","0,057","0,000","0,879","0,448","-0,164","0,000","0,820","0,562","0,109","0,000"
14,"0,990","-0,141","0,017","0,000","0,994","0,099","0,043","0,000","0,994","-0,097","0,043","0,000","0,837","0,537","-0,105","0,002","0,888","0,456","0,056","0,000","0,880","0,445","-0,165","0,001","0,819","0,563","0,110","-0,001"
15,"0,990","-0,143","0,015","0,000","0,994","0,100","0,041","0,000","0,995","-0,095","0,040","0,000","0,838","0,536","-0,102","0,001","0,889","0,454","0,058","-0,001","0,880","0,447","-0,163","-0,001","0,818","0,565","0,111","-0,001"
16,"0,990","-0,142","0,018","0,000","0,994","0,101","0,043","0,000","0,994","-0,098","0,040","0,000","0,837","0,537","-0,105","0,002","0,889","0,455","0,055","0,000","0,878","0,449","-0,163","-0,001","0,817","0,566","0,109","0,001"
17,"0,990","-0,143","0,015","0,000","0,994","0,098","0,043","0,000","0,995","-0,096","0,041","0,000","0,838","0,535","-0,105","0,002","0,890","0,453","0,055","0,000","0,879","0,447","-0,165","0,000","0,818","0,564","0,109","0,000"
18,"0,990","-0,140","0,016","0,000","0,994","0,101","0,042","0,000","0,994","-0,098","0,042","0,000","0,838","0,535","-0,102","0,001","0,889","0,455","0,055","0,000","0,880","0,446","-0,163","-0,001","0,818","0,564","0,112","-0,001"
19,"0,990","-0,142","0,018","0,000","0,994","0,102","0,045","0,000","0,994","-0,096","0,044","0,000","0,838","0,536","-0,104","0,002","0,890","0,453","0,056","0,000","0,879","0,448","-0,165","0,000","0,819","0,563","0,110","0,000"
20,"0,990","-0,140","0,017","0,000","0,994","0,102","0,042","0,000","0,994","-0,097","0,041","0,000","0,837","0,538","-0,103","0,001","0,889","0,455","0,055","0,000","0,880","0,446","-0,164","0,000","0,819","0,564","0,108","0,001"
21,"0,990","-0,142","0,018","0,000","0,994","0,099","0,042","0,000","0,995","-0,094","0,041","0,000","0,836","0,540","-0,102","0,000","0,889","0,454","0,057","-0,001","0,879","0,448","-0,165","0,000","0,819","0,563","0,110","0,000"
22,"0,990","-0,139","0,019","0,000","0,994","0,101","0,043","0,000","0,994","-0,097","0,041","0,000","0,837","0,538","-0,102","0,000","0,888","0,456","0,056","0,000","0,880","0,446","-0,165","0,001","0,819","0,563","0,108","0,001"
23,"0,990","-0,142","0,018","0,000","0,994","0,099","0,045","0,000","0,994","-0,098","0,039","0,000","0,838","0,536","-0,103","0,001","0,889","0,454","0,058","-0,001","0,879","0,448","-0,165","0,000","0,819","0,562","0,110","-0,001"
24,"0,990","-0,139","0,017","0,000","0,994","0,101","0,043","0,000","0,995","-0,096","0,040","0,000","0,837","0,538","-0,102","0,000","0,889","0,454","0,055","0,000","0,878","0,449","-0,166","0,000","0,818","0,564","0,109","0,000"
25,"0,990","-0,142","0,018","0,000","0,994","0,103","0,040","0,000","0,994","-0,098","0,041","0,000","0,838","0,536","-0,101","0,000","0,888","0,456","0,056","0,000","0,879","0,447","-0,166","0,001","0,818","0,565","0,111","-0,001"
26,"0,990","-0,139","0,017","0,000","0,994","0,101","0,038","0,001","0,995","-0,096","0,040","0,000","0,837","0,538","-0,102","0,000","0,888","0,457","0,058","-0,001","0,879","0,446","-0,167","0,002","0,819","0,563","0,110","0,000"
27,"0,990","-0,142","0,018","0,000","0,994","0,100","0,041","0,000","0,995","-0,094","0,043","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,057","-0,001","0,879","0,447","-0,165","0,000","0,818","0,565","0,109","0,001"
28,"0,990","-0,139","0,017","0,000","0,994","0,102","0,043","0,000","0,995","-0,094","0,040","0,000","0,837","0,538","-0,101","0,000","0,888","0,457","0,059","-0,002","0,878","0,449","-0,164","-0,001","0,819","0,563","0,108","0,001"
29,"0,990","-0,142","0,016","0,000","0,994","0,102","0,046","0,000","0,994","-0,096","0,041","0,000","0,838","0,536","-0,102","0,001","0,888","0,456","0,056","0,000","0,879","0,447","-0,166","0,001","0,818","0,565","0,108","0,001"
30,"0,990","-0,141","0,016","0,000","0,994","0,102","0,045","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,102","0,001","0,888","0,456","0,056","0,000","0,879","0,447","-0,165","0,000","0,818","0,565","0,108","0,001"
31,"0,990","-0,141","0,016","0,000","0,994","0,102","0,045","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,102","0,001","0,888","0,456","0,056","0,000","0,879","0,447","-0,165","0,000","0,818","0,565","0,108","0,001"
32,"0,990","-0,141","0,016","0,000","0,994","0,102","0,045","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,102","0,001","0,888","0,455","0,056","0,000","0,879","0,447","-0,165","0,000","0,818","0,565","0,108","0,001"
33,"0,990","-0,141","0,016","0,000","0,994","0,102","0,045","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,102","0,001","0,889","0,455","0,056","0,000","0,879","0,447","-0,165","0,000","0,818","0,565","0,108","0,001"
34,"0,990","-0,142","0,016","0,000","0,994","0,102","0,044","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,879","0,447","-0,165","0,000","0,818","0,565","0,108","0,001"
35,"0,990","-0,142","0,016","0,000","0,994","0,102","0,044","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,879","0,447","-0,165","0,000","0,818","0,564","0,109","0,001"
36,"0,990","-0,142","0,016","0,000","0,994","0,102","0,044","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,880","0,446","-0,165","0,000","0,818","0,564","0,109","0,000"
37,"0,990","-0,142","0,016","0,000","0,994","0,102","0,044","0,000","0,994","-0,097","0,041","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,880","0,446","-0,165","0,000","0,818","0,564","0,109","0,000"
38,"0,990","-0,141","0,016","0,000","0,994","0,102","0,044","0,000","0,994","-0,097","0,042","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,880","0,446","-0,165","0,000","0,819","0,564","0,109","0,000"
39,"0,990","-0,141","0,016","0,000","0,994","0,102","0,043","0,000","0,994","-0,097","0,042","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,879","0,446","-0,165","0,000","0,818","0,564","0,109","0,000"
40,"0,990","-0,141","0,016","0,000","0,994","0,102","0,043","0,000","0,994","-0,097","0,042","0,000","0,838","0,536","-0,103","0,001","0,889","0,455","0,056","0,000","0,880","0,446","-0,165","0,001","0,818","0,564","0,109","0,000"
41,"1,000","-0,001","0,001","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,000","0,000","0,004","1,000","-0,002","-0,002","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,002","0,004"
42,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","-0,003","0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","0,002","0,004"
43,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","-0,003","0,001","0,004","1,000","-0,001","0,001","0,004","1,000","-0,002","-0,001","0,004","1,000","-0,001","0,002","0,004","1,000","-0,001","0,002","0,004"
44,"1,000","-0,001","0,002","0,004","1,000","-0,001","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","0,001","0,004"
45,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,002","0,000","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","0,002","0,004"
46,"1,000","-0,001","0,002","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,002","0,004"
47,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,002","0,004"
48,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
49,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","-0,001","0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
50,"1,000","-0,001","0,002","0,004","1,000","-0,002","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
51,"1,000","0,001","0,004","0,004","1,000","-0,001","-0,002","0,004","1,000","-0,001","0,002","0,004","1,000","-0,003","0,000","0,004","1,000","-0,002","-0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","-0,003","-0,001","0,004"
52,"1,000","0,000","0,002","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","-0,003","0,004","1,000","0,000","0,001","0,004","1,000","0,002","0,000","0,004","1,000","-0,002","0,002","0,004"
53,"1,000","-0,003","0,003","0,004","1,000","-0,002","-0,001","0,004","1,000","-0,001","-0,002","0,005","1,000","0,001","0,000","0,004","1,000","-0,003","0,000","0,004","1,000","-0,001","0,001","0,004","1,000","0,000","0,003","0,004"
54,"1,000","-0,001","0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,000","0,001","0,005","1,000","0,000","0,003","0,004","1,000","0,000","0,001","0,004","1,000","0,002","0,002","0,004","1,000","-0,002","0,002","0,004"
55,"1,000","0,002","0,001","0,004","1,000","-0,003","0,001","0,004","1,000","0,002","0,000","0,005","1,000","0,000","0,000","0,004","1,000","-0,003","0,002","0,004","1,000","-0,001","0,001","0,004","1,000","0,001","0,002","0,004"
56,"1,000","0,001","-0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,002","0,005","1,000","-0,003","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","-0,001","0,004","1,000","-0,002","0,003","0,004"
57,"1,000","-0,002","0,000","0,004","1,000","-0,001","-0,004","0,004","1,000","0,000","0,004","0,005","1,000","0,000","-0,002","0,004","1,000","-0,003","0,000","0,004","1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004"
58,"1,000","0,001","-0,001","0,004","1,000","0,000","-0,001","0,004","1,000","-0,001","0,002","0,005","1,000","0,003","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,001","-0,001","0,004","1,000","-0,003","0,002","0,004"
59,"1,000","-0,002","-0,002","0,004","1,000","-0,002","0,000","0,004","1,000","-0,003","0,000","0,005","1,000","0,000","-0,002","0,004","1,000","0,002","0,000","0,004","1,000","-0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
60,"1,000","0,000","0,000","0,004","1,000","-0,002","-0,003","0,004","1,000","-0,002","-0,002","0,005","1,000","-0,003","-0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,002","0,000","0,004","1,000","-0,004","0,001","0,004"
61,"1,000","0,003","0,000","0,004","1,000","-0,002","0,000","0,004","1,000","0,001","-0,002","0,005","1,000","0,000","-0,001","0,004","1,000","-0,003","-0,001","0,005","1,000","-0,001","-0,001","0,004","1,000","-0,001","0,000","0,004"
62,"1,000","0,005","-0,002","0,004","1,000","0,001","0,002","0,004","1,000","0,004","-0,004","0,005","1,000","0,002","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,002","-0,001","0,004","1,000","-0,001","0,003","0,004"
63,"1,000","0,003","0,000","0,004","1,000","-0,002","0,000","0,004","1,000","0,001","-0,003","0,005","1,000","-0,001","-0,001","0,004","1,000","-0,002","0,002","0,005","1,000","0,002","0,002","0,004","1,000","0,001","0,001","0,004"
64,"1,000","0,000","0,000","0,004","1,000","0,001","-0,002","0,004","1,000","0,001","0,000","0,005","1,000","0,002","0,001","0,004","1,000","-0,001","-0,001","0,005","1,000","0,001","-0,001","0,004","1,000","-0,002","-0,001","0,004"
65,"1,000","-0,001","0,003","0,004","1,000","0,000","0,001","0,004","1,000","0,000","-0,003","0,005","1,000","0,000","-0,001","0,004","1,000","0,002","-0,001","0,004","1,000","0,004","0,000","0,004","1,000","-0,001","0,002","0,004"
66,"1,000","0,002","0,001","0,004","1,000","-0,003","-0,001","0,004","1,000","0,003","-0,002","0,005","1,000","-0,001","0,001","0,004","1,000","-0,001","-0,001","0,005","1,000","0,002","0,002","0,004","1,000","0,000","-0,001","0,004"
67,"1,000","-0,001","0,000","0,004","1,000","-0,005","-0,002","0,004","1,000","0,000","-0,002","0,005","1,000","0,002","0,000","0,004","1,000","-0,003","0,002","0,005","1,000","0,002","-0,001","0,004","1,000","-0,003","0,000","0,004"
68,"1,000","0,000","-0,003","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","-0,005","0,005","1,000","0,002","0,003","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,000","0,004"
69,"1,000","0,000","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","-0,002","0,005","1,000","0,000","0,001","0,004","1,000","-0,001","-0,002","0,004","1,000","-0,002","0,002","0,004","1,000","0,003","0,001","0,004"
70,"1,000","-0,002","0,003","0,004","1,000","-0,001","-0,002","0,004","1,000","0,001","0,001","0,005","1,000","-0,001","-0,002","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004"
71,"1,000","-0,002","0,002","0,004","1,000","0,000","-0,002","0,004","1,000","0,001","0,001","0,005","1,000","-0,001","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004"
72,"1,000","-0,002","0,003","0,004","1,000","0,000","-0,002","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004"
73,"1,000","-0,002","0,003","0,004","1,000","0,000","-0,002","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004"
74,"1,000","-0,001","0,003","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,001","0,004"
75,"1,000","-0,001","0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,001","0,004"
76,"1,000","-0,001","0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
77,"1,000","-0,001","0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,000","0,005","1,000","-0,001","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
78,"1,000","-0,001","0,002","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,005","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
79,"1,000","-0,001","0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,000","0,005","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
80,"1,000","-0,001","0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,000","0,005","1,000","0,000","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
81,"1,000","-0,001","0,002","0,004","1,000","-0,001","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
82,"1,000","0,000","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
83,"1,000","-0,001","0,002","0,004","1,000","0,000","-0,001","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,002","0,002","0,004","1,000","0,000","0,001","0,004"
84,"1,000","0,000","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
85,"1,000","0,000","0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
86,"1,000","0,000","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,002","0,004","1,000","0,000","0,001","0,004"
87,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
88,"1,000","0,000","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
89,"1,000","-0,001","0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
90,"1,000","-0,001","0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,001","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
91,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","0,000","0,002","0,004"
92,"1,000","-0,001","0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","0,000","0,001","0,004"
93,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,001","0,001","0,004","1,000","0,000","0,001","0,004"
94,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
95,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,001","0,004","1,000","-0,001","0,001","0,004"
96,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,002","0,004"
97,"1,000","0,000","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
98,"1,000","-0,001","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,000","0,004","1,000","-0,001","0,001","0,004"
99,"1,000","0,000","0,001","0,004","1,000","-0,002","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","-0,001","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
100,"1,000","0,000","0,001","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
101,"1,000","0,000","0,001","0,004","1,000","-0,002","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
102,"1,000","0,000","0,002","0,004","1,000","-0,001","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,000","0,000","0,004","1,000","0,002","0,001","0,004","1,000","-0,001","0,001","0,004"
103,"1,000","0,000","0,001","0,004","1,000","-0,001","-0,001","0,004","1,000","0,000","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,001","0,004"
104,"1,000","0,000","0,001","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,001","0,004"
105,"1,000","0,000","0,001","0,004","1,000","-0,002","-0,001","0,004","1,000","0,000","0,000","0,004","1,000","0,001","0,000","0,004","1,000","-0,001","0,000","0,004","1,000","0,002","0,000","0,004","1,000","0,000","0,001","0,004"
