Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
10,"-0,007","0,002","1,026","-0,001","0,004","0,988","0,001","0,002","1,006","-0,001","0,000","0,887","0,000","0,000","0,950","0,000","0,001","0,960","-0,003","-0,005","0,945"
11,"-0,003","-0,001","1,025","0,000","-0,008","0,981","0,003","-0,006","1,003","0,000","-0,004","0,889","0,002","-0,001","0,939","-0,005","0,003","0,960","-0,002","-0,002","0,953"
12,"-0,003","-0,002","1,027","-0,001","0,000","0,987","-0,002","0,012","1,003","-0,001","0,000","0,892","-0,002","0,001","0,946","-0,002","0,009","0,966","-0,004","-0,004","0,951"
13,"-0,005","-0,005","1,027","0,002","0,001","0,983","0,002","0,002","1,004","-0,002","0,006","0,896","-0,001","-0,003","0,947","-0,002","-0,002","0,959","-0,001","-0,006","0,950"
14,"0,001","0,002","1,022","0,000","-0,005","0,988","-0,007","0,002","1,001","0,000","0,003","0,893","0,000","0,001","0,950","-0,001","-0,001","0,956","-0,004","-0,001","0,952"
15,"0,001","-0,004","1,027","0,002","-0,004","0,983","0,004","0,005","1,000","-0,003","0,000","0,891","-0,002","0,000","0,947","-0,005","0,002","0,956","-0,003","-0,001","0,947"
16,"-0,005","-0,002","1,025","0,003","-0,003","0,988","0,004","-0,005","1,008","0,002","0,002","0,894","0,003","0,002","0,942","-0,005","0,006","0,962","-0,001","0,003","0,950"
17,"0,001","-0,003","1,024","0,000","-0,004","0,988","0,002","0,002","1,001","0,003","-0,004","0,892","0,001","-0,002","0,945","0,002","0,001","0,954","0,001","0,001","0,954"
18,"0,000","0,005","1,026","0,003","0,001","0,985","0,000","0,000","1,004","-0,005","-0,002","0,893","0,001","0,000","0,950","-0,003","0,001","0,960","-0,003","-0,001","0,950"
19,"-0,002","-0,001","1,025","-0,002","-0,001","0,985","-0,002","0,000","1,005","0,004","0,000","0,888","-0,003","-0,008","0,947","-0,001","0,003","0,964","-0,004","-0,002","0,951"
20,"-0,001","0,003","1,023","0,003","0,000","0,988","0,004","0,000","1,001","0,001","0,002","0,895","0,004","0,003","0,947","-0,002","0,000","0,958","0,001","-0,003","0,954"
21,"-0,002","0,001","1,024","0,003","-0,003","0,987","0,000","0,005","1,006","-0,001","0,005","0,894","0,000","-0,001","0,951","-0,001","0,000","0,955","-0,003","-0,002","0,952"
22,"-0,005","0,003","1,020","0,000","-0,001","0,989","0,001","-0,002","1,004","-0,001","-0,001","0,890","0,002","0,006","0,947","0,000","0,002","0,958","0,001","-0,002","0,949"
23,"-0,002","-0,005","1,024","-0,004","-0,005","0,987","0,003","0,000","1,002","-0,001","-0,002","0,887","-0,002","0,000","0,948","-0,002","0,004","0,956","-0,001","-0,004","0,948"
24,"-0,002","0,001","1,028","0,005","0,001","0,989","0,004","0,001","1,004","-0,002","0,001","0,891","0,000","-0,002","0,942","0,000","0,006","0,958","0,000","0,000","0,950"
25,"-0,002","0,001","1,025","0,002","-0,001","0,987","0,002","0,000","1,006","-0,003","0,001","0,889","-0,001","0,002","0,944","0,001","0,004","0,957","-0,003","0,001","0,953"
26,"-0,001","0,009","1,024","0,006","0,001","0,988","0,002","0,001","1,005","-0,003","0,004","0,891","-0,003","0,003","0,951","0,003","0,000","0,960","0,000","-0,004","0,949"
27,"-0,003","-0,004","1,021","0,001","-0,004","0,987","0,000","0,005","0,999","0,000","0,000","0,890","-0,002","-0,001","0,942","-0,003","0,005","0,962","-0,001","-0,001","0,951"
28,"-0,001","0,009","1,021","-0,001","0,003","0,987","0,005","0,007","1,002","-0,004","0,002","0,888","-0,005","0,002","0,950","-0,001","0,005","0,962","0,003","-0,004","0,948"
29,"-0,001","0,002","1,025","-0,002","0,001","0,989","0,002","0,003","1,002","-0,001","-0,004","0,891","-0,001","0,002","0,941","0,002","0,000","0,956","0,003","0,000","0,950"
30,"0,000","0,002","1,027","0,000","0,000","0,990","0,000","0,001","1,000","0,002","0,000","0,890","0,006","-0,003","0,943","-0,001","0,001","0,959","0,002","-0,001","0,951"
31,"-0,003","0,003","1,024","0,000","0,003","0,986","0,002","0,002","1,002","-0,004","-0,002","0,891","-0,001","-0,003","0,945","-0,002","-0,002","0,951","-0,002","0,001","0,954"
32,"0,000","-0,002","1,025","-0,001","0,001","0,988","0,000","-0,003","1,005","-0,002","0,001","0,894","-0,005","-0,004","0,944","-0,002","-0,001","0,962","0,000","0,000","0,956"
33,"-0,002","0,001","1,024","0,000","-0,005","0,984","0,003","0,007","1,002","0,000","0,001","0,887","0,001","-0,004","0,944","-0,005","0,002","0,956","-0,002","-0,007","0,951"
34,"0,000","-0,002","1,024","0,002","-0,001","0,992","-0,003","0,000","1,000","0,002","-0,001","0,895","0,002","-0,001","0,948","0,001","-0,005","0,961","-0,001","-0,002","0,955"
35,"-0,001","-0,002","1,022","0,006","0,002","0,989","0,000","-0,001","1,002","0,004","-0,002","0,886","-0,001","0,000","0,943","-0,003","-0,004","0,954","-0,008","-0,005","0,949"
36,"0,002","0,004","1,025","0,005","0,000","0,985","0,000","-0,003","1,003","0,001","0,001","0,887","-0,002","0,001","0,945","-0,002","-0,003","0,956","-0,004","-0,006","0,947"
37,"0,001","-0,001","1,026","-0,002","0,002","0,985","0,001","0,002","1,003","0,001","-0,005","0,884","0,002","-0,003","0,944","-0,004","0,002","0,958","-0,004","-0,003","0,954"
38,"-0,003","0,003","1,024","0,001","-0,002","0,989","-0,003","0,002","1,004","0,002","0,002","0,890","0,000","0,000","0,949","0,001","0,000","0,958","0,000","-0,007","0,946"
39,"0,001","0,000","1,022","0,002","0,000","0,987","-0,001","-0,001","1,006","0,003","0,000","0,889","0,000","-0,003","0,942","0,002","0,000","0,959","-0,001","0,001","0,951"
40,"-0,001","0,000","1,021","0,008","-0,002","0,984","0,001","-0,002","1,001","0,000","0,000","0,893","0,002","0,003","0,947","0,001","-0,001","0,955","-0,001","0,002","0,955"
41,"-0,002","-0,002","1,020","0,003","-0,004","0,986","-0,001","-0,001","1,006","-0,001","0,000","0,886","0,003","-0,004","0,947","-0,002","0,004","0,963","-0,004","-0,001","0,951"
42,"-0,004","0,000","1,027","-0,003","0,005","0,988","0,002","-0,007","1,005","-0,002","0,000","0,889","0,003","-0,004","0,947","-0,001","0,001","0,957","0,003","0,004","0,953"
43,"-0,003","-0,002","1,026","0,001","-0,002","0,987","0,003","-0,002","1,003","-0,002","-0,002","0,889","0,002","0,000","0,945","-0,003","-0,001","0,955","-0,001","0,003","0,951"
44,"-0,003","-0,001","1,025","-0,004","0,000","0,987","0,010","0,000","1,001","-0,002","0,004","0,893","-0,001","0,001","0,946","-0,002","0,005","0,954","0,001","-0,002","0,952"
45,"-0,003","-0,003","1,026","0,002","-0,009","0,987","0,002","0,002","0,999","-0,004","0,003","0,892","-0,001","-0,002","0,945","0,000","0,002","0,955","-0,004","-0,003","0,949"
46,"-0,004","0,007","1,024","0,004","-0,003","0,990","0,001","0,006","1,008","-0,006","0,001","0,891","-0,001","0,002","0,952","0,002","0,003","0,963","-0,004","-0,004","0,951"
47,"-0,002","0,002","1,024","-0,001","-0,006","0,988","0,001","0,005","1,004","-0,002","-0,001","0,888","-0,002","0,004","0,947","-0,005","0,008","0,963","-0,001","0,002","0,952"
48,"0,001","0,003","1,028","-0,002","0,000","0,985","0,000","0,000","1,002","0,003","-0,002","0,891","-0,002","0,001","0,948","-0,003","0,003","0,960","-0,001","-0,002","0,954"
49,"0,000","-0,004","1,026","-0,001","-0,002","0,987","0,001","0,000","1,004","0,001","-0,006","0,892","-0,005","0,000","0,942","0,001","-0,001","0,955","0,002","0,000","0,955"
50,"-0,004","0,003","1,022","0,000","-0,006","0,989","0,003","0,004","1,003","-0,003","0,000","0,888","-0,003","0,000","0,948","-0,001","0,004","0,958","0,000","-0,002","0,945"
51,"-0,005","0,000","1,023","0,005","-0,002","0,985","-0,002","-0,001","1,006","0,000","-0,004","0,885","0,001","-0,002","0,943","0,001","0,000","0,961","0,000","-0,002","0,947"
52,"-0,004","0,000","1,024","0,000","0,002","0,987","-0,002","0,001","0,998","0,007","0,001","0,889","-0,002","-0,001","0,945","0,000","0,002","0,960","-0,004","-0,005","0,950"
53,"-0,005","-0,004","1,028","0,004","-0,006","0,988","0,002","0,000","1,003","-0,003","0,002","0,895","-0,001","-0,004","0,942","-0,001","0,000","0,954","-0,006","0,000","0,946"
54,"0,001","0,001","1,021","-0,002","0,000","0,985","-0,004","-0,001","1,000","-0,001","0,001","0,891","-0,001","0,002","0,942","-0,004","0,004","0,965","-0,003","-0,006","0,950"
55,"-0,003","0,005","1,024","-0,002","-0,003","0,985","0,000","0,005","1,002","-0,002","0,000","0,890","-0,001","-0,001","0,945","-0,001","-0,002","0,958","-0,003","0,001","0,954"
56,"0,003","0,001","1,020","0,004","0,003","0,984","-0,003","-0,001","0,996","0,000","-0,001","0,888","-0,002","0,002","0,947","0,000","0,000","0,959","-0,004","-0,001","0,948"
57,"0,000","-0,003","1,026","0,009","-0,002","0,988","-0,004","0,000","1,000","0,003","0,000","0,885","-0,002","-0,003","0,946","0,000","0,000","0,959","-0,003","-0,003","0,955"
58,"0,003","0,004","1,024","0,002","0,001","0,990","0,002","-0,003","1,000","0,003","0,002","0,891","-0,004","0,004","0,950","0,003","0,003","0,960","-0,004","-0,006","0,945"
59,"0,002","0,001","1,025","-0,001","-0,007","0,984","0,000","-0,008","1,005","0,003","-0,001","0,893","-0,001","0,002","0,942","-0,002","-0,002","0,955","-0,002","-0,002","0,947"
60,"-0,002","0,001","1,022","0,002","-0,004","0,988","0,004","-0,003","1,003","0,004","-0,003","0,890","0,002","-0,003","0,945","0,001","0,003","0,963","-0,002","-0,005","0,950"
61,"-0,001","0,002","1,020","-0,003","-0,004","0,986","0,005","0,000","1,006","0,001","0,002","0,891","0,002","-0,005","0,944","0,001","-0,004","0,954","0,000","0,000","0,954"
62,"0,001","0,008","1,022","-0,004","0,001","0,987","0,006","0,004","0,999","-0,004","0,004","0,897","0,001","0,000","0,948","0,001","0,004","0,964","-0,001","-0,002","0,949"
63,"-0,003","-0,001","1,021","-0,003","0,000","0,984","0,003","-0,003","1,004","0,000","0,000","0,884","-0,003","-0,003","0,945","-0,003","0,004","0,958","0,000","0,002","0,946"
64,"0,000","0,001","1,024","0,003","0,001","0,988","-0,002","0,002","1,002","0,000","0,000","0,892","0,001","-0,003","0,944","-0,002","0,003","0,960","0,001","-0,002","0,955"
65,"-0,005","-0,001","1,025","-0,003","0,000","0,988","0,006","0,000","1,003","-0,001","0,003","0,886","0,002","0,003","0,949","0,001","0,004","0,962","0,001","-0,003","0,953"
66,"-0,001","0,005","1,020","0,000","-0,003","0,988","0,005","0,004","1,004","-0,004","-0,002","0,885","0,002","0,000","0,947","-0,003","0,003","0,958","0,005","0,000","0,952"
67,"0,000","-0,003","1,021","0,002","-0,007","0,987","0,004","0,004","1,005","-0,001","0,001","0,890","0,001","-0,003","0,946","0,001","0,004","0,956","0,002","-0,001","0,952"
68,"0,002","-0,001","1,027","0,002","-0,004","0,982","0,006","0,001","1,004","-0,003","0,004","0,897","-0,001","0,000","0,942","-0,006","0,002","0,958","0,001","0,000","0,950"
69,"-0,002","-0,001","1,026","0,000","-0,002","0,988","0,002","0,001","1,005","-0,002","-0,001","0,884","0,000","0,000","0,948","-0,003","-0,001","0,955","0,000","0,004","0,950"
70,"-0,005","-0,004","1,025","0,005","-0,002","0,984","0,000","0,002","1,004","0,000","-0,001","0,893","0,000","0,002","0,944","0,000","0,001","0,958","0,000","0,002","0,955"
71,"-0,001","-0,003","1,028","0,003","0,003","0,986","0,001","-0,003","1,004","0,000","0,002","0,893","0,000","-0,004","0,943","-0,001","0,004","0,957","-0,002","-0,002","0,952"
72,"-0,009","-0,004","1,026","0,002","0,002","0,990","-0,001","-0,003","1,005","-0,002","0,003","0,895","-0,003","0,002","0,945","-0,001","0,004","0,959","-0,004","0,000","0,951"
73,"-0,004","0,001","1,025","0,000","-0,004","0,988","-0,003","0,000","1,001","0,002","0,001","0,888","0,003","-0,003","0,948","0,002","0,000","0,960","-0,005","-0,006","0,953"
74,"-0,002","0,002","1,026","-0,001","-0,001","0,992","0,001","-0,003","1,004","0,000","-0,001","0,890","-0,003","0,000","0,951","-0,003","0,002","0,962","-0,006","-0,005","0,956"
75,"-0,004","-0,003","1,023","0,003","-0,007","0,986","-0,001","-0,002","1,004","0,000","0,001","0,888","0,001","-0,002","0,950","-0,005","0,006","0,961","-0,006","-0,004","0,950"
76,"-0,002","-0,001","1,025","-0,001","-0,004","0,984","0,001","0,000","1,007","0,003","0,000","0,890","-0,001","-0,004","0,945","-0,001","0,002","0,959","-0,002","-0,002","0,954"
77,"0,002","-0,001","1,029","0,001","-0,001","0,986","0,000","0,003","1,000","0,003","-0,006","0,889","0,001","-0,001","0,945","-0,002","0,006","0,962","-0,004","0,002","0,954"
78,"-0,002","0,002","1,024","0,003","0,000","0,988","0,002","0,006","1,001","-0,001","0,000","0,894","-0,003","-0,004","0,946","-0,005","0,002","0,964","-0,001","-0,004","0,950"
79,"-0,005","-0,006","1,025","-0,001","-0,006","0,986","0,002","0,001","1,004","-0,005","-0,002","0,895","-0,001","0,001","0,949","-0,002","0,003","0,961","-0,004","-0,005","0,943"
80,"-0,001","0,001","1,022","0,003","-0,002","0,989","0,003","0,000","1,003","0,001","0,001","0,889","-0,001","0,001","0,952","-0,005","0,003","0,962","-0,006","-0,001","0,950"
81,"-0,003","0,001","1,025","-0,003","-0,006","0,986","0,001","0,002","1,004","0,000","0,001","0,889","-0,001","0,002","0,948","-0,002","0,003","0,961","0,002","0,005","0,954"
82,"-0,002","0,006","1,021","0,001","0,004","0,989","0,000","-0,001","1,002","0,001","0,000","0,889","-0,002","-0,002","0,945","-0,006","0,001","0,957","-0,002","0,003","0,952"
83,"-0,007","-0,006","1,023","0,005","0,001","0,984","0,002","0,005","1,005","-0,005","0,002","0,887","0,002","-0,004","0,947","-0,004","0,005","0,960","-0,002","0,004","0,951"
84,"0,001","0,002","1,022","-0,001","0,001","0,986","-0,003","-0,004","1,007","-0,003","0,006","0,896","-0,002","0,001","0,946","0,000","-0,001","0,958","0,000","-0,001","0,952"
85,"-0,002","0,004","1,022","-0,002","-0,004","0,986","0,001","-0,002","1,002","-0,001","0,003","0,889","-0,002","-0,003","0,944","-0,001","-0,001","0,964","0,000","0,001","0,949"
86,"0,000","-0,003","1,024","0,001","-0,001","0,988","-0,004","0,001","1,003","-0,002","0,000","0,888","-0,003","-0,001","0,948","-0,005","0,001","0,963","-0,005","0,000","0,949"
87,"-0,002","-0,004","1,024","0,000","-0,001","0,988","0,000","0,003","0,999","0,000","0,002","0,887","-0,002","0,000","0,947","-0,001","0,003","0,961","-0,006","0,001","0,953"
88,"0,001","0,002","1,025","-0,002","0,000","0,987","0,002","-0,004","1,008","0,003","-0,003","0,888","-0,001","-0,003","0,942","0,000","0,004","0,957","-0,004","0,000","0,949"
89,"-0,005","-0,002","1,026","0,000","0,002","0,988","0,001","-0,003","1,004","0,002","0,000","0,896","0,001","-0,003","0,947","-0,001","0,002","0,952","-0,003","0,003","0,952"
90,"-0,004","-0,007","1,024","0,006","-0,001","0,989","-0,001","0,003","1,004","0,001","-0,001","0,894","-0,001","0,000","0,944","-0,003","0,004","0,961","-0,001","-0,002","0,948"
91,"-0,004","-0,004","1,026","0,000","-0,011","0,984","-0,001","-0,003","1,001","-0,003","-0,002","0,893","-0,001","0,000","0,944","-0,002","0,003","0,956","-0,005","-0,001","0,958"
92,"-0,002","-0,004","1,026","0,000","0,003","0,987","0,002","-0,007","1,000","0,000","0,000","0,886","0,000","-0,002","0,946","0,000","0,003","0,956","0,002","-0,001","0,953"
93,"0,000","0,005","1,027","0,001","-0,002","0,988","0,002","0,000","0,998","0,003","-0,003","0,889","0,001","-0,002","0,946","-0,005","-0,003","0,960","-0,005","-0,003","0,950"
94,"-0,003","0,003","1,023","-0,001","-0,001","0,985","0,002","-0,003","1,003","0,002","0,005","0,893","0,002","0,002","0,946","-0,003","0,001","0,960","-0,003","-0,001","0,952"
95,"-0,001","-0,008","1,025","-0,001","-0,001","0,987","-0,001","-0,005","1,005","0,002","-0,001","0,889","0,002","0,000","0,944","-0,001","0,005","0,959","-0,003","-0,001","0,949"
96,"-0,003","0,003","1,021","0,002","-0,004","0,984","-0,002","0,002","1,007","-0,003","0,001","0,895","0,001","0,003","0,949","-0,002","0,005","0,964","-0,004","-0,003","0,948"
97,"-0,002","0,003","1,026","0,002","-0,009","0,983","-0,002","-0,005","1,001","-0,003","0,001","0,891","-0,001","-0,003","0,944","-0,001","0,004","0,962","0,001","-0,003","0,951"
98,"-0,004","-0,003","1,023","0,002","-0,005","0,982","-0,003","0,004","1,003","0,000","0,001","0,891","0,001","0,000","0,945","0,000","0,003","0,958","0,001","-0,003","0,947"
99,"0,001","0,003","1,023","0,004","-0,007","0,983","0,001","0,002","1,005","0,000","0,001","0,892","0,002","0,001","0,949","-0,003","0,006","0,960","-0,002","-0,004","0,947"
100,"0,000","0,006","1,024","0,001","0,000","0,984","0,002","-0,004","1,001","-0,002","0,001","0,886","-0,001","-0,002","0,949","-0,001","0,002","0,959","-0,002","-0,001","0,947"
101,"-0,006","-0,001","1,023","0,000","-0,005","0,989","0,001","0,002","1,003","0,001","0,001","0,890","-0,004","0,000","0,945","-0,005","-0,001","0,961","0,001","-0,001","0,949"
102,"-0,004","0,000","1,026","0,003","0,000","0,981","0,001","0,004","1,005","-0,002","-0,001","0,893","0,002","-0,003","0,948","-0,001","0,003","0,964","0,000","-0,005","0,949"
103,"0,002","-0,002","1,026","0,005","-0,003","0,988","0,002","0,000","1,005","-0,002","0,000","0,889","0,000","-0,002","0,945","0,000","0,001","0,960","-0,001","0,002","0,949"
104,"-0,004","0,004","1,022","0,003","-0,007","0,991","-0,004","0,003","1,002","0,002","0,005","0,889","-0,003","-0,004","0,948","0,002","0,003","0,959","-0,001","0,001","0,957"
105,"0,000","0,001","1,027","0,004","-0,006","0,986","-0,002","0,002","1,001","0,000","0,002","0,893","0,001","-0,001","0,944","0,000","0,005","0,955","-0,002","0,000","0,952"
106,"0,001","-0,001","1,025","0,002","0,000","0,987","0,004","0,000","1,000","-0,004","0,001","0,894","0,000","-0,002","0,948","-0,003","-0,001","0,960","-0,001","-0,003","0,948"
107,"-0,003","-0,002","1,025","0,000","0,002","0,990","0,004","0,000","1,006","-0,002","-0,002","0,896","-0,001","-0,003","0,942","-0,001","-0,002","0,958","0,003","0,001","0,950"
108,"-0,002","0,006","1,023","0,003","0,001","0,991","0,002","-0,001","1,004","-0,001","0,006","0,897","-0,001","0,002","0,946","-0,003","0,006","0,965","-0,003","-0,002","0,948"
109,"0,001","-0,002","1,025","0,001","0,001","0,987","0,001","0,004","1,004","0,002","0,000","0,889","0,000","-0,001","0,943","-0,001","0,003","0,962","-0,003","0,003","0,953"
110,"-0,001","-0,001","1,026","0,003","-0,005","0,984","0,001","0,003","1,008","-0,004","0,002","0,892","-0,004","-0,004","0,943","-0,003","0,003","0,961","-0,007","0,002","0,953"
111,"-0,002","-0,004","1,027","0,003","-0,009","0,985","0,002","0,001","1,001","-0,004","-0,003","0,888","-0,002","0,004","0,944","-0,002","0,002","0,954","-0,004","-0,002","0,948"
112,"-0,002","-0,003","1,025","0,001","-0,003","0,987","0,002","0,002","1,002","-0,001","0,000","0,887","0,001","-0,001","0,943","0,000","0,000","0,961","-0,002","-0,001","0,950"
113,"0,000","-0,003","1,023","0,003","-0,001","0,987","0,002","-0,001","1,003","0,000","0,000","0,892","-0,002","-0,003","0,941","-0,001","0,000","0,961","-0,003","0,001","0,951"
114,"-0,002","0,003","1,024","0,002","-0,002","0,985","0,002","-0,002","1,004","-0,001","0,001","0,892","0,002","0,003","0,949","0,001","0,003","0,955","-0,006","-0,004","0,947"
115,"-0,002","0,001","1,022","-0,002","-0,001","0,984","0,004","-0,003","1,003","-0,001","-0,002","0,890","-0,003","-0,002","0,943","-0,004","0,004","0,962","-0,001","-0,008","0,948"
116,"-0,002","-0,001","1,025","0,003","-0,002","0,987","0,002","0,005","1,003","0,001","0,000","0,889","-0,001","0,000","0,950","-0,002","0,003","0,964","-0,002","0,001","0,956"
117,"-0,001","-0,001","1,026","0,000","-0,005","0,986","-0,003","-0,002","1,004","0,001","-0,002","0,895","-0,004","-0,002","0,944","0,000","0,002","0,956","0,002","-0,002","0,945"
118,"-0,004","0,004","1,025","-0,001","-0,001","0,985","-0,003","0,000","1,001","-0,003","-0,003","0,889","0,001","-0,001","0,948","0,000","0,003","0,958","-0,002","0,001","0,952"
119,"-0,002","0,004","1,024","0,000","-0,004","0,985","-0,001","-0,001","1,005","-0,005","0,002","0,891","0,004","-0,002","0,945","-0,001","-0,001","0,953","0,001","-0,001","0,953"
120,"-0,003","-0,001","1,019","0,002","-0,001","0,985","0,004","-0,001","1,003","-0,004","0,002","0,891","-0,001","0,002","0,943","0,003","0,002","0,963","-0,002","0,000","0,950"
121,"-0,002","0,000","1,025","0,001","-0,002","0,985","0,003","-0,002","1,002","-0,004","-0,002","0,889","0,002","-0,003","0,941","-0,003","0,005","0,959","-0,003","0,000","0,947"
122,"-0,005","-0,001","1,024","-0,001","0,002","0,983","0,002","-0,002","1,000","0,001","0,000","0,888","-0,003","-0,002","0,947","0,000","0,005","0,962","-0,004","-0,001","0,948"
123,"-0,002","0,001","1,024","0,000","-0,005","0,987","0,002","-0,002","1,003","-0,004","0,002","0,889","0,002","0,002","0,949","0,002","-0,002","0,960","-0,006","-0,004","0,947"
124,"-0,002","0,003","1,027","0,002","-0,003","0,984","0,003","-0,005","1,005","0,001","0,003","0,896","0,001","-0,003","0,941","0,000","-0,003","0,954","0,002","0,000","0,952"
125,"0,004","0,000","1,025","0,001","-0,002","0,986","-0,001","0,002","1,005","0,001","0,000","0,889","-0,003","-0,003","0,948","0,001","-0,004","0,954","0,001","0,002","0,959"
126,"-0,002","-0,005","1,025","0,000","0,006","0,986","0,007","0,000","1,005","-0,002","0,002","0,892","-0,001","0,000","0,949","0,001","0,006","0,959","0,002","0,005","0,955"
127,"-0,003","-0,003","1,023","0,003","-0,005","0,985","0,002","-0,007","1,003","0,003","-0,001","0,891","0,002","-0,003","0,947","-0,002","-0,001","0,956","0,000","-0,003","0,947"
128,"0,001","-0,002","1,023","0,004","-0,001","0,988","-0,001","-0,004","1,002","-0,002","-0,004","0,893","0,000","0,000","0,945","-0,003","0,002","0,961","0,000","-0,004","0,948"
129,"-0,003","0,003","1,023","0,003","-0,008","0,987","-0,001","-0,005","1,002","-0,005","0,004","0,893","0,003","-0,005","0,942","-0,004","0,006","0,961","-0,003","0,004","0,955"
130,"-0,003","0,001","1,025","0,003","-0,004","0,985","0,000","0,005","1,003","-0,006","0,005","0,899","0,002","0,002","0,951","-0,001","0,001","0,958","-0,003","0,001","0,952"
131,"-0,003","0,000","1,021","0,004","-0,007","0,983","0,005","0,004","0,999","-0,002","0,001","0,894","0,002","-0,003","0,943","-0,001","0,004","0,962","-0,004","-0,001","0,950"
132,"0,000","-0,002","1,023","0,000","0,000","0,987","0,003","0,006","1,003","0,002","-0,003","0,895","-0,001","-0,003","0,949","-0,004","0,002","0,950","-0,002","0,000","0,958"
133,"-0,006","0,003","1,024","0,003","-0,001","0,985","0,001","-0,001","1,005","-0,002","-0,002","0,895","-0,001","-0,001","0,943","-0,002","0,002","0,956","0,001","-0,003","0,952"
134,"0,004","0,005","1,024","-0,001","0,001","0,988","0,003","0,003","1,000","-0,004","-0,003","0,889","0,001","0,002","0,950","-0,001","0,003","0,968","-0,001","-0,001","0,952"
135,"-0,008","0,004","1,021","0,003","-0,006","0,986","0,000","-0,002","1,002","-0,002","-0,001","0,890","0,000","-0,006","0,945","-0,004","0,008","0,958","0,000","0,002","0,949"
136,"-0,001","0,006","1,022","0,001","0,001","0,987","0,003","-0,003","1,003","-0,001","0,001","0,884","0,002","-0,001","0,948","-0,001","0,005","0,959","-0,001","0,000","0,951"
137,"0,000","-0,005","1,025","0,000","0,000","0,986","0,001","-0,003","1,001","0,000","0,001","0,893","0,000","-0,001","0,944","-0,001","0,006","0,959","-0,004","-0,001","0,948"
138,"-0,001","0,002","1,025","-0,004","0,003","0,989","0,002","0,000","1,003","-0,005","-0,005","0,890","0,000","0,002","0,953","0,003","0,006","0,958","0,001","-0,004","0,949"
139,"0,004","-0,003","1,022","-0,001","-0,003","0,984","0,001","0,004","1,000","-0,004","0,001","0,889","0,000","-0,003","0,947","-0,001","0,001","0,955","-0,002","0,001","0,957"
