Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
40,"-10,671","-2,057","-0,296","13,047","-2,999","0,450","-14,422","-3,684","0,524","-16,285","3,916","1,614","71,608","2,432","1,025","78,276","12,136","-7,620","-13,719","4,396","0,691"
41,"-0,389","-0,136","0,000","0,057","0,166","-0,461","0,236","-0,201","-0,001","-0,352","-0,107","-0,001","0,341","-0,305","0,001","0,052","-0,052","0,000","0,116","0,410","0,000"
42,"-0,389","-0,083","0,000","0,056","0,079","-0,461","-0,324","-0,201","0,000","-0,352","-0,073","-0,001","0,342","-0,049","0,000","0,026","-0,053","0,000","-0,444","0,323","0,002"
43,"-0,203","0,075","0,000","0,175","0,079","-0,461","-0,046","0,062","0,000","-0,234","-0,233","-0,001","0,609","-0,265","0,002","0,213","-0,053","0,000","-0,326","0,324","0,002"
44,"-0,293","0,053","0,000","0,174","0,085","-0,461","-0,254","0,015","0,000","-0,138","-0,079","0,000","0,331","-0,049","0,000","0,026","-0,146","0,000","-0,257","0,113","0,001"
45,"-0,202","0,054","0,000","0,199","0,084","-0,461","-0,051","-0,137","0,000","-0,210","-0,079","0,000","0,466","-0,048","0,000","0,094","-0,145","0,000","-0,233","0,265","0,001"
46,"-0,308","0,081","0,000","0,199","0,084","-0,461","-0,046","-0,133","0,000","-0,188","-0,026","0,000","0,330","0,003","0,000","0,047","-0,225","0,000","-0,022","0,209","0,000"
47,"-0,308","0,053","0,000","0,227","0,084","-0,461","0,062","-0,133","0,000","-0,161","-0,079","0,000","0,369","0,014","0,000","-0,033","-0,145","0,000","0,006","0,209","0,000"
48,"-0,342","0,052","0,000","0,227","0,084","-0,461","-0,030","-0,165","0,000","-0,161","-0,079","0,000","0,330","0,075","0,000","0,015","-0,102","0,000","0,021","0,177","0,000"
49,"-0,308","0,182","0,000","0,282","0,078","-0,461","0,076","-0,165","0,000","-0,105","-0,203","-0,001","0,368","0,075","0,000","0,047","-0,145","0,000","0,076","0,172","0,000"
50,"-0,272","0,131","0,000","0,282","0,084","-0,461","0,103","-0,139","0,000","-0,035","-0,157","0,000","0,437","0,088","0,000","0,015","-0,102","0,000","0,103","0,130","0,000"
51,"0,040","-0,473","0,009","0,597","-0,054","-0,460","0,435","-0,139","-0,007","0,399","0,297","-0,012","0,286","0,275","0,001","-0,135","0,193","0,003","0,578","-0,304","0,005"
52,"-0,206","-0,218","0,018","0,350","0,186","-0,463","-0,238","-0,213","-0,018","-0,186","0,140","-0,022","0,261","0,100","0,004","0,296","-0,136","0,002","-0,003","0,050","0,013"
53,"-0,188","-0,579","0,013","0,007","0,168","-0,466","-0,042","-0,003","-0,022","-0,812","0,360","-0,022","-0,126","0,008","0,008","0,304","-0,153","0,003","-0,021","0,137","0,018"
54,"-0,634","-0,613","0,011","0,013","0,511","-0,469","-0,640","-0,339","-0,017","-1,010","0,301","-0,018","-0,409","-0,159","0,007","0,250","-0,113","0,000","-0,323","0,637","0,025"
55,"-0,693","-0,200","0,008","0,210","0,227","-0,473","0,020","-0,143","-0,011","-0,568","0,341","-0,006","-0,175","0,040","0,003","0,285","-0,215","-0,008","0,217","0,292","0,021"
56,"-0,611","-0,229","-0,003","0,378","-0,076","-0,477","-0,458","-0,321","-0,003","-0,244","0,339","0,006","-0,119","0,610","0,006","-0,093","-0,038","-0,015","0,071","-0,137","0,017"
57,"-0,598","-0,071","-0,020","0,056","0,042","-0,483","0,095","-0,021","0,002","-0,229","0,185","0,016","0,371","0,138","0,010","-0,390","0,188","-0,014","0,097","-0,045","0,012"
58,"-0,582","-0,127","-0,032","0,360","0,201","-0,490","0,043","-0,160","0,003","0,398","-0,079","0,022","0,318","0,273","0,014","-0,737","0,005","-0,013","0,063","0,059","0,013"
59,"-0,553","-0,005","-0,042","0,177","-0,093","-0,496","0,112","-0,247","0,003","-0,094","0,064","0,022","0,352","0,306","0,014","-0,520","-0,284","-0,011","0,187","-0,402","0,018"
60,"-0,223","0,597","-0,045","0,338","0,209","-0,504","-0,165","0,125","-0,004","0,211","-0,551","0,012","-0,300","0,418","0,024","-0,020","-0,441","-0,007","0,409","-0,437","0,024"
61,"0,109","0,474","-0,045","0,045","0,389","-0,512","0,013","0,082","-0,005","-0,023","-0,394","-0,001","0,170","-0,045","0,025","0,160","-0,322","-0,002","0,125","0,083","0,031"
62,"-0,307","0,401","-0,039","-0,120","0,087","-0,520","-0,074","0,459","0,003","-0,348","0,217","-0,013","0,138","-0,081","0,024","-0,399","-0,715","-0,009","-0,359","-0,345","0,033"
63,"-0,458","-0,067","-0,029","-0,385","0,310","-0,528","-0,150","-0,112","0,016","-0,921","0,158","-0,026","0,071","0,490","0,021","0,068","-0,267","-0,010","-0,481","0,186","0,031"
64,"-0,246","-0,193","-0,031","-0,042","0,296","-0,536","-0,045","-0,574","0,029","-0,311","-0,046","-0,026","-0,393","0,576","0,026","0,349","-0,012","-0,015","0,156","0,349","0,022"
65,"-0,017","-0,387","-0,040","0,240","0,101","-0,544","-0,052","-0,567","0,035","0,287","0,006","-0,022","-0,370","0,597","0,031","-0,074","0,375","-0,016","0,166","0,367","0,019"
66,"-0,464","0,073","-0,054","0,006","-0,154","-0,552","-0,018","-0,612","0,036","-0,253","0,114","-0,016","0,252","0,317","0,035","-0,531","-0,065","-0,016","-0,324","0,334","0,018"
67,"-0,028","-0,013","-0,069","-0,176","0,141","-0,561","0,070","-0,109","0,041","-0,269","0,125","-0,009","0,074","-0,318","0,037","0,039","-0,119","-0,016","-0,235","0,415","0,020"
68,"-0,418","0,127","-0,073","0,139","0,280","-0,569","-0,059","-0,160","0,046","-0,058","-0,340","-0,003","0,462","0,112","0,034","0,067","-0,076","-0,026","-0,107","0,270","0,023"
69,"-0,025","-0,360","-0,073","0,101","0,624","-0,578","0,189","-0,296","0,049","-0,019","-0,345","-0,001","0,095","0,402","0,032","0,158","0,331","-0,039","0,127","0,408","0,029"
70,"-0,281","0,061","-0,070","0,401","0,464","-0,584","-0,423","0,009","0,045","0,356","-0,527","0,000","-0,034","-0,073","0,037","-0,016","-0,060","-0,044","0,112","0,119","0,033"
71,"-0,249","0,110","-0,068","0,371","0,445","-0,589","-0,405","-0,023","0,041","0,321","-0,545","-0,005","-0,084","-0,069","0,045","-0,013","-0,082","-0,047","0,124","0,105","0,034"
72,"-0,244","0,137","-0,059","0,337","0,443","-0,593","-0,376","0,013","0,041","0,257","-0,561","-0,018","-0,084","-0,071","0,050","-0,006","-0,078","-0,047","0,132","0,101","0,032"
73,"-0,229","0,153","-0,048","0,335","0,411","-0,595","-0,313","0,050","0,048","0,235","-0,556","-0,031","-0,058","-0,061","0,053","-0,003","-0,075","-0,049","0,168","0,056","0,023"
74,"-0,238","0,117","-0,035","0,332","0,379","-0,596","-0,290","0,048","0,058","0,196","-0,514","-0,046","-0,054","-0,060","0,053","-0,005","-0,068","-0,049","0,173","0,057","0,014"
75,"-0,225","0,086","-0,024","0,311","0,355","-0,598","-0,256","0,020","0,072","0,151","-0,468","-0,061","-0,031","-0,101","0,050","0,010","-0,084","-0,047","0,151","0,067","0,006"
76,"-0,223","0,077","-0,015","0,319","0,326","-0,600","-0,220","-0,038","0,078","0,124","-0,430","-0,073","-0,017","-0,043","0,050","0,021","-0,105","-0,046","0,173","0,071","0,001"
77,"-0,201","0,055","-0,008","0,351","0,325","-0,600","-0,235","-0,041","0,071","0,143","-0,405","-0,079","-0,041","-0,043","0,056","0,024","-0,102","-0,048","0,203","0,106","0,001"
78,"-0,193","0,054","0,003","0,314","0,329","-0,601","-0,264","-0,035","0,066","0,090","-0,386","-0,090","-0,040","-0,042","0,060","0,030","-0,096","-0,049","0,144","0,137","0,004"
79,"-0,191","0,019","0,003","0,293","0,359","-0,602","-0,219","0,024","0,065","0,042","-0,400","-0,089","-0,031","-0,038","0,063","0,025","-0,073","-0,050","0,148","0,139","0,004"
80,"-0,236","-0,024","-0,008","0,313","0,333","-0,602","-0,172","0,024","0,070","0,031","-0,367","-0,079","-0,018","-0,032","0,059","0,047","-0,037","-0,048","0,194","0,140","0,003"
81,"-0,254","0,026","-0,018","0,338","0,310","-0,603","-0,124","0,014","0,074","0,033","-0,364","-0,071","-0,004","-0,024","0,055","0,068","-0,038","-0,046","0,241","0,150","0,004"
82,"-0,226","0,033","-0,020","0,304","0,314","-0,603","-0,069","-0,024","0,073","0,005","-0,401","-0,069","0,015","0,013","0,058","0,060","-0,030","-0,047","0,228","0,184","0,002"
83,"-0,206","0,028","-0,023","0,330","0,295","-0,603","-0,065","-0,030","0,069","0,051","-0,411","-0,067","0,040","-0,041","0,061","0,069","-0,027","-0,047","0,229","0,189","0,004"
84,"-0,175","0,045","-0,024","0,301","0,280","-0,603","-0,009","-0,073","0,063","0,053","-0,380","-0,068","0,100","-0,012","0,062","0,103","-0,052","-0,044","0,225","0,206","0,009"
85,"-0,184","0,043","-0,018","0,294","0,249","-0,604","-0,012","-0,144","0,059","0,062","-0,320","-0,071","0,100","0,055","0,063","0,045","-0,085","-0,046","0,220","0,212","0,013"
86,"-0,190","0,043","-0,009","0,263","0,236","-0,605","-0,049","-0,117","0,064","0,047","-0,277","-0,073","0,099","0,069","0,057","0,043","-0,086","-0,053","0,186","0,165","0,016"
87,"-0,161","0,022","-0,003","0,286","0,214","-0,606","-0,078","-0,103","0,068","0,068","-0,224","-0,074","0,034","0,079","0,052","0,104","-0,078","-0,058","0,213","0,112","0,019"
88,"-0,175","0,064","-0,005","0,299","0,247","-0,609","-0,032","-0,080","0,069","0,053","-0,270","-0,076","0,054","0,121","0,050","0,112","-0,074","-0,057","0,240","0,113","0,023"
89,"-0,144","0,051","-0,006","0,334","0,247","-0,611","-0,036","-0,133","0,062","0,114","-0,291","-0,078","0,040","0,154","0,056","0,098","-0,011","-0,055","0,252","0,136","0,027"
90,"-0,135","0,059","-0,003","0,331","0,213","-0,613","0,009","-0,157","0,059","0,100","-0,292","-0,084","0,101","0,129","0,061","0,110","-0,019","-0,054","0,265","0,137","0,026"
91,"-0,194","0,095","-0,001","0,323","0,180","-0,615","0,005","-0,164","0,058","0,064","-0,277","-0,090","0,097","0,096","0,069","0,103","-0,062","-0,052","0,229","0,126","0,020"
92,"-0,176","0,088","0,003","0,298","0,201","-0,617","-0,010","-0,167","0,064","0,040","-0,262","-0,094","0,043","0,068","0,072","0,132","-0,061","-0,053","0,209","0,178","0,014"
93,"-0,126","0,053","0,004","0,332","0,205","-0,618","-0,009","-0,162","0,078","0,107","-0,259","-0,091","0,000","0,120","0,066","0,128","-0,058","-0,057","0,278","0,161","0,006"
94,"-0,147","0,034","-0,003","0,304","0,226","-0,620","-0,010","-0,133","0,084","0,053","-0,295","-0,085","-0,002","0,095","0,064","0,146","-0,054","-0,060","0,282","0,170","0,003"
95,"-0,109","0,015","-0,015","0,325","0,251","-0,622","0,010","-0,101","0,082","0,114","-0,334","-0,074","0,010","0,084","0,067","0,142","-0,053","-0,060","0,340","0,195","0,005"
96,"-0,112","0,083","-0,023","0,287","0,268","-0,623","0,007","-0,115","0,077","0,073","-0,385","-0,069","-0,060","0,069","0,071","0,110","-0,070","-0,059","0,334","0,231","0,009"
97,"-0,140","0,106","-0,019","0,256","0,246","-0,625","-0,009","-0,183","0,067","0,021","-0,349","-0,073","-0,086","0,080","0,075","0,075","-0,088","-0,060","0,288","0,242","0,017"
98,"-0,147","0,131","-0,011","0,285","0,232","-0,625","0,048","-0,205","0,060","0,025","-0,332","-0,077","-0,064","0,104","0,077","0,058","-0,120","-0,063","0,344","0,260","0,024"
99,"-0,140","0,074","-0,005","0,279","0,265","-0,625","0,090","-0,192","0,058","0,009","-0,338","-0,083","-0,092","0,067","0,076","0,110","-0,090","-0,063","0,374","0,315","0,026"
100,"-0,191","0,095","0,000","0,297","0,297","-0,624","0,037","-0,229","0,063","0,000","-0,362","-0,091","-0,135","0,059","0,073","0,070","-0,087","-0,060","0,366","0,360","0,024"
101,"-0,180","0,105","0,003","0,335","0,299","-0,620","0,086","-0,195","0,065","0,072","-0,345","-0,096","-0,076","0,084","0,072","0,052","-0,152","-0,053","0,421","0,328","0,019"
102,"-0,218","0,050","0,012","0,300","0,294","-0,616","0,095","-0,135","0,066","0,024","-0,312","-0,103","-0,053","0,088","0,071","0,000","-0,103","-0,051","0,382","0,292","0,016"
103,"-0,176","0,008","0,016","0,279","0,272","-0,610","0,084","-0,144","0,067","0,042","-0,284","-0,107","-0,060","0,088","0,070","-0,020","-0,091","-0,047","0,345","0,244","0,012"
104,"-0,161","-0,004","0,011","0,261","0,248","-0,606","0,093","-0,175","0,062","0,031","-0,221","-0,107","-0,006","0,115","0,072","-0,001","-0,084","-0,037","0,306","0,247","0,010"
105,"-0,135","0,003","0,011","0,247","0,219","-0,600","0,064","-0,223","0,054","0,042","-0,168","-0,108","0,030","0,148","0,079","0,024","-0,091","-0,030","0,261","0,230","0,007"
106,"-0,133","0,016","0,020","0,221","0,197","-0,594","0,007","-0,265","0,051","0,056","-0,155","-0,111","0,011","0,190","0,082","-0,048","-0,096","-0,030","0,213","0,237","0,001"
107,"-0,101","0,073","0,030","0,209","0,166","-0,590","0,012","-0,314","0,052","0,053","-0,160","-0,116","0,003","0,185","0,083","0,005","-0,137","-0,031","0,231","0,225","-0,006"
108,"-0,130","0,117","0,035","0,176","0,163","-0,586","0,009","-0,310","0,052","0,025","-0,191","-0,118","-0,009","0,166","0,085","-0,027","-0,114","-0,029","0,234","0,215","-0,011"
109,"-0,116","0,048","0,040","0,141","0,162","-0,583","0,028","-0,258","0,053","0,013","-0,156","-0,121","-0,047","0,150","0,088","-0,061","-0,105","-0,029","0,230","0,194","-0,016"
110,"-0,118","0,043","0,043","0,108","0,157","-0,582","0,039","-0,209","0,051","-0,001","-0,119","-0,124","-0,042","0,092","0,088","-0,073","-0,101","-0,028","0,226","0,170","-0,016"
111,"-0,109","0,037","0,038","0,125","0,127","-0,582","0,049","-0,226","0,049","0,046","-0,059","-0,121","-0,068","0,139","0,087","-0,092","-0,093","-0,026","0,287","0,144","-0,013"
112,"-0,103","0,030","0,039","0,097","0,105","-0,583","0,062","-0,218","0,047","0,037","0,000","-0,119","-0,068","0,140","0,085","-0,084","-0,156","-0,029","0,300","0,134","-0,009"
113,"-0,041","0,009","0,038","0,101","0,139","-0,583","0,101","-0,265","0,043","0,081","-0,040","-0,115","-0,030","0,182","0,088","-0,041","-0,161","-0,032","0,310","0,205","-0,006"
114,"-0,054","0,006","0,041","0,129","0,118","-0,584","0,114","-0,269","0,040","0,102","-0,052","-0,115","0,021","0,140","0,092","-0,056","-0,163","-0,036","0,320","0,202","-0,006"
115,"-0,046","0,006","0,040","0,104","0,140","-0,585","0,104","-0,243","0,043","0,081","-0,110","-0,117","0,004","0,112","0,095","-0,022","-0,108","-0,035","0,268","0,228","-0,011"
116,"-0,025","0,007","0,039","0,101","0,174","-0,585","0,144","-0,216","0,051","0,090","-0,181","-0,119","0,001","0,118","0,097","-0,037","-0,097","-0,031","0,274","0,225","-0,019"
117,"-0,029","0,076","0,041","0,070","0,192","-0,587","0,166","-0,211","0,058","0,053","-0,233","-0,126","0,032","0,176","0,098","-0,068","-0,138","-0,027","0,250","0,208","-0,026"
118,"0,006","0,031","0,051","0,064","0,227","-0,587","0,108","-0,221","0,060","0,050","-0,236","-0,134","-0,019","0,170","0,102","-0,005","-0,111","-0,029","0,214","0,231","-0,031"
119,"-0,033","-0,011","0,068","0,043","0,256","-0,588","0,106","-0,206","0,059","0,014","-0,246","-0,151","0,006","0,193","0,106","0,003","-0,098","-0,029","0,162","0,255","-0,033"
120,"-0,073","-0,036","0,081","0,030","0,288","-0,588","0,116","-0,249","0,052","-0,005","-0,249","-0,165","0,037","0,242","0,112","0,002","-0,104","-0,028","0,131","0,314","-0,033"
121,"-0,046","-0,037","0,083","0,025","0,252","-0,588","0,102","-0,315","0,050","0,004","-0,182","-0,171","-0,001","0,268","0,119","0,000","-0,101","-0,022","0,116","0,310","-0,037"
122,"-0,053","-0,036","0,084","0,008","0,220","-0,586","0,100","-0,317","0,052","-0,013","-0,118","-0,174","-0,023","0,212","0,124","-0,039","-0,147","-0,018","0,126","0,302","-0,046"
123,"-0,046","-0,036","0,081","0,032","0,196","-0,583","0,076","-0,251","0,054","0,027","-0,063","-0,171","-0,073","0,196","0,126","-0,043","-0,145","-0,015","0,146","0,243","-0,051"
124,"-0,040","-0,036","0,074","0,041","0,163","-0,581","0,114","-0,284","0,054","0,075","-0,028","-0,162","-0,058","0,199","0,125","-0,044","-0,161","-0,014","0,197","0,210","-0,051"
125,"0,007","-0,046","0,068","0,040","0,129","-0,581","0,110","-0,284","0,050","0,105","-0,015","-0,153","-0,063","0,210","0,123","-0,007","-0,162","-0,016","0,230","0,176","-0,046"
126,"0,022","-0,049","0,068","0,065","0,151","-0,581","0,114","-0,283","0,040","0,144","-0,069","-0,149","-0,072","0,156","0,126","-0,024","-0,156","-0,018","0,287","0,221","-0,038"
127,"0,067","-0,050","0,068","0,095","0,168","-0,581","0,120","-0,281","0,031","0,201","-0,118","-0,151","-0,097","0,195","0,130","0,019","-0,149","-0,017","0,357","0,231","-0,032"
128,"0,081","-0,047","0,079","0,115","0,196","-0,581","0,133","-0,263","0,032","0,212","-0,174","-0,163","-0,137","0,137","0,132","0,009","-0,129","-0,015","0,415","0,266","-0,035"
129,"0,079","-0,052","0,095","0,152","0,204","-0,581","0,185","-0,242","0,039","0,227","-0,206","-0,182","-0,114","0,117","0,135","0,051","-0,076","-0,010","0,471","0,242","-0,046"
130,"0,105","-0,087","0,110","0,122","0,194","-0,581","0,235","-0,190","0,053","0,233","-0,194","-0,201","-0,066","0,128","0,135","0,075","-0,029","-0,007","0,462","0,199","-0,060"
131,"0,100","-0,088","0,120","0,091","0,197","-0,580","0,242","-0,124","0,068","0,205","-0,166","-0,213","-0,074","0,115","0,131","0,063","-0,026","-0,003","0,419","0,166","-0,071"
132,"0,108","-0,091","0,125","0,058","0,179","-0,579","0,224","-0,131","0,080","0,165","-0,112","-0,217","-0,130","0,096","0,129","0,102","-0,031","-0,004","0,391","0,180","-0,080"
133,"0,128","-0,096","0,129","0,068","0,146","-0,578","0,202","-0,141","0,088","0,177","-0,042","-0,215","-0,157","0,038","0,127","0,134","-0,031","-0,008","0,402","0,182","-0,086"
134,"0,098","-0,066","0,132","0,061","0,111","-0,577","0,197","-0,145","0,088","0,137","-0,003","-0,211","-0,140","0,024","0,127","0,112","-0,091","-0,013","0,401","0,181","-0,087"
135,"0,047","-0,085","0,131","0,027","0,097","-0,575","0,211","-0,145","0,084","0,083","0,042","-0,206","-0,156","0,017","0,127","0,050","-0,113","-0,014","0,380","0,200","-0,085"
136,"0,038","-0,069","0,126","0,061","0,097","-0,574","0,279","-0,165","0,074","0,139","0,016","-0,199","-0,088","0,032","0,128","0,049","-0,088","-0,015","0,446","0,216","-0,076"
