Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
10,"0,002","-0,002","1,044","0,007","-0,006","1,012","-0,002","-0,001","1,004","0,003","0,000","0,893","-0,007","0,000","0,949","0,001","0,001","0,960","0,001","0,002","0,949"
11,"0,000","0,002","1,048","0,003","-0,009","1,015","0,000","0,003","1,011","-0,001","-0,003","0,893","-0,002","-0,003","0,946","-0,002","0,005","0,965","0,005","0,004","0,941"
12,"0,000","0,004","1,042","0,002","-0,005","1,011","0,001","0,005","1,007","0,000","-0,004","0,893","-0,001","0,002","0,947","0,001","-0,002","0,955","0,001","-0,001","0,953"
13,"0,006","-0,001","1,046","0,001","-0,005","1,011","0,006","0,001","1,015","0,004","-0,006","0,892","-0,001","-0,001","0,948","0,000","-0,004","0,954","0,000","-0,003","0,954"
14,"0,002","0,004","1,043","-0,001","-0,002","1,015","0,008","0,001","1,011","-0,002","-0,002","0,895","-0,002","0,003","0,949","-0,002","-0,001","0,962","-0,002","-0,001","0,953"
15,"0,006","0,005","1,036","-0,002","-0,009","1,014","0,006","-0,001","1,010","0,000","-0,003","0,886","-0,002","-0,003","0,947","-0,002","-0,003","0,958","-0,001","-0,007","0,952"
16,"0,006","0,003","1,039","0,000","0,000","1,014","0,005","0,002","1,009","-0,002","0,000","0,887","0,000","-0,001","0,946","-0,003","-0,004","0,959","0,001","-0,004","0,956"
17,"0,001","-0,002","1,036","0,000","-0,002","1,015","0,002","0,005","1,007","-0,003","0,004","0,886","-0,002","-0,001","0,949","0,002","-0,004","0,961","-0,003","-0,004","0,951"
18,"0,003","0,000","1,041","-0,003","0,001","1,017","-0,001","0,000","1,006","-0,005","-0,002","0,886","0,000","0,002","0,948","0,002","-0,002","0,960","0,001","0,000","0,950"
19,"-0,001","0,004","1,040","-0,002","0,000","1,015","-0,001","-0,004","1,007","0,003","0,000","0,888","0,002","-0,002","0,949","0,000","-0,005","0,952","0,000","0,003","0,947"
20,"0,001","-0,005","1,045","0,002","-0,001","1,019","0,000","0,005","1,001","0,005","-0,004","0,888","-0,002","0,001","0,947","0,002","-0,002","0,959","-0,001","0,003","0,948"
21,"-0,001","0,002","1,049","0,000","-0,003","1,015","-0,003","-0,005","1,005","0,001","-0,006","0,894","-0,004","-0,006","0,949","-0,001","-0,003","0,955","0,001","0,000","0,946"
22,"0,004","-0,002","1,045","0,002","-0,005","1,018","0,001","-0,001","1,008","-0,001","-0,005","0,891","-0,001","0,000","0,944","0,001","-0,002","0,954","-0,004","-0,004","0,950"
23,"-0,001","-0,002","1,046","-0,002","0,005","1,009","0,003","-0,001","1,009","0,000","-0,006","0,891","-0,002","0,001","0,944","0,002","0,001","0,955","-0,002","-0,004","0,948"
24,"0,002","0,002","1,044","-0,003","-0,001","1,012","0,007","-0,006","1,008","-0,004","-0,001","0,890","-0,001","0,000","0,947","0,003","-0,001","0,956","-0,002","-0,004","0,950"
25,"0,003","0,004","1,042","-0,003","-0,004","1,014","0,005","0,000","1,010","-0,006","-0,001","0,892","-0,002","-0,001","0,948","-0,003","0,003","0,961","-0,001","-0,004","0,945"
26,"0,001","-0,004","1,040","-0,003","0,001","1,009","0,005","-0,002","1,008","-0,003","-0,002","0,888","0,000","0,002","0,951","0,003","0,002","0,955","-0,001","-0,007","0,951"
27,"0,001","-0,003","1,043","0,000","0,000","1,013","0,004","-0,001","1,003","-0,001","0,000","0,889","-0,002","-0,002","0,943","-0,001","-0,003","0,954","-0,002","0,003","0,949"
28,"0,000","0,001","1,044","0,002","0,002","1,009","0,003","0,005","1,008","-0,003","0,000","0,891","-0,001","0,000","0,951","0,000","0,000","0,954","0,006","0,000","0,949"
29,"-0,004","0,001","1,044","0,005","-0,001","1,010","-0,002","0,003","1,009","-0,001","0,002","0,896","0,001","0,003","0,952","0,003","0,001","0,960","-0,005","-0,003","0,944"
30,"0,001","0,007","1,041","0,001","-0,002","1,006","0,000","-0,004","1,003","-0,005","-0,002","0,890","-0,004","0,000","0,941","-0,003","-0,002","0,960","-0,003","0,002","0,953"
31,"0,001","-0,003","1,043","0,000","0,000","1,007","0,001","-0,001","1,006","-0,001","-0,003","0,893","-0,002","-0,002","0,951","0,000","-0,001","0,961","0,000","-0,002","0,951"
32,"0,005","-0,002","1,041","-0,001","-0,003","1,012","0,002","-0,001","1,008","-0,006","0,001","0,899","-0,002","-0,005","0,948","0,001","0,000","0,963","-0,006","0,001","0,950"
33,"0,002","0,002","1,043","0,000","0,004","1,013","0,000","0,000","1,009","-0,005","-0,005","0,891","-0,004","0,000","0,947","-0,003","0,001","0,964","0,001","-0,001","0,948"
34,"0,003","-0,001","1,042","-0,003","0,002","1,012","0,002","0,003","1,010","-0,001","0,000","0,892","0,003","-0,001","0,950","-0,002","-0,004","0,959","0,000","0,001","0,953"
35,"0,003","0,003","1,037","-0,001","0,004","1,013","0,001","-0,001","1,010","-0,001","-0,004","0,893","0,002","-0,001","0,948","0,003","-0,004","0,962","0,002","0,002","0,955"
36,"0,001","0,002","1,038","0,000","-0,003","1,016","0,001","-0,002","1,011","0,001","-0,003","0,886","-0,002","0,000","0,946","-0,002","-0,005","0,961","0,003","0,000","0,953"
37,"0,002","-0,002","1,036","0,000","0,000","1,014","0,000","-0,004","1,011","0,003","0,002","0,886","-0,002","-0,004","0,944","-0,002","-0,001","0,956","0,001","0,000","0,954"
38,"0,000","0,001","1,035","-0,002","0,003","1,016","0,003","-0,006","1,009","0,006","-0,003","0,886","-0,001","0,000","0,949","-0,002","-0,004","0,956","0,001","0,001","0,953"
39,"0,000","0,000","1,046","0,001","-0,002","1,012","-0,001","0,001","1,009","0,003","-0,002","0,893","0,000","-0,004","0,951","0,001","0,003","0,962","-0,005","-0,002","0,952"
40,"0,002","0,000","1,045","0,000","-0,001","1,013","-0,003","0,006","1,002","-0,002","0,002","0,901","-0,001","-0,003","0,944","-0,002","0,005","0,959","-0,005","-0,001","0,954"
41,"0,004","0,004","1,049","0,001","0,003","1,011","0,000","0,004","1,000","0,003","0,000","0,896","-0,003","-0,002","0,944","-0,002","-0,002","0,960","0,002","0,001","0,947"
42,"-0,002","0,006","1,048","-0,009","-0,001","1,009","0,000","0,003","1,004","-0,002","0,001","0,898","-0,003","-0,004","0,944","-0,001","-0,001","0,964","0,001","0,002","0,949"
43,"-0,005","0,002","1,047","0,005","0,003","1,013","0,002","0,004","1,003","-0,002","-0,004","0,896","-0,002","-0,006","0,951","0,002","-0,002","0,959","0,002","0,003","0,949"
44,"-0,002","0,001","1,047","-0,003","0,004","1,011","0,003","0,003","1,006","-0,002","-0,007","0,894","-0,004","0,001","0,946","0,003","0,000","0,955","0,002","0,001","0,954"
45,"-0,003","0,000","1,047","0,001","0,001","1,010","0,004","0,000","1,006","-0,001","0,001","0,892","0,002","0,001","0,947","0,001","-0,002","0,965","0,003","-0,004","0,957"
46,"0,001","0,003","1,043","-0,001","0,001","1,009","0,005","0,003","1,010","-0,001","-0,002","0,895","-0,002","0,004","0,949","-0,006","0,000","0,958","0,004","0,000","0,951"
47,"-0,003","0,000","1,042","0,000","-0,002","1,008","0,004","0,002","1,015","0,000","-0,004","0,888","-0,001","0,000","0,952","-0,003","-0,005","0,963","0,004","0,001","0,956"
48,"0,002","-0,002","1,041","0,002","-0,007","1,011","0,006","0,000","1,005","-0,001","-0,001","0,893","0,002","0,002","0,949","-0,002","0,001","0,958","0,006","-0,003","0,949"
49,"0,002","-0,004","1,043","-0,001","0,001","1,009","0,001","-0,001","1,006","-0,001","-0,001","0,890","-0,001","-0,004","0,943","-0,004","-0,004","0,956","0,006","-0,002","0,952"
50,"0,006","0,002","1,041","0,000","0,000","1,013","0,001","-0,006","1,009","-0,002","-0,006","0,891","-0,001","-0,001","0,945","-0,001","-0,002","0,964","0,005","-0,002","0,951"
51,"0,002","0,003","1,043","0,001","0,001","1,015","0,005","0,005","1,004","0,000","-0,006","0,890","-0,004","0,005","0,950","-0,004","-0,005","0,957","0,004","-0,004","0,948"
52,"-0,002","-0,003","1,045","0,001","0,003","1,011","0,000","0,002","1,006","0,000","-0,002","0,897","0,001","-0,004","0,951","-0,002","-0,001","0,955","0,003","0,001","0,957"
53,"0,005","0,007","1,045","-0,001","0,004","1,012","-0,003","-0,005","1,007","-0,003","-0,003","0,894","-0,001","-0,005","0,945","-0,001","-0,002","0,963","-0,003","-0,008","0,952"
54,"0,001","0,004","1,039","-0,002","0,002","1,014","0,002","-0,004","1,003","-0,001","-0,001","0,899","-0,003","-0,002","0,945","0,000","-0,002","0,963","-0,002","0,000","0,955"
55,"0,003","-0,002","1,040","0,001","0,001","1,014","0,002","0,001","1,000","0,001","-0,001","0,889","0,000","-0,002","0,946","-0,001","-0,005","0,956","-0,005","-0,002","0,952"
56,"0,004","-0,002","1,047","-0,004","0,002","1,016","0,004","0,001","1,004","0,002","-0,004","0,886","0,000","-0,002","0,943","-0,002","-0,001","0,957","0,003","0,001","0,957"
57,"0,001","0,003","1,035","-0,002","0,004","1,013","0,003","-0,002","1,010","0,002","-0,001","0,886","0,000","-0,001","0,942","-0,001","-0,008","0,960","-0,001","0,000","0,949"
58,"0,005","-0,008","1,037","-0,003","0,006","1,014","0,007","-0,001","1,007","0,006","-0,001","0,890","0,001","-0,002","0,947","-0,004","-0,005","0,960","0,004","0,003","0,957"
59,"0,000","0,000","1,043","-0,001","0,000","1,015","0,002","-0,001","1,011","-0,001","0,000","0,890","-0,006","0,001","0,949","0,001","0,004","0,954","0,001","0,002","0,954"
60,"0,004","0,007","1,040","-0,002","0,006","1,014","0,003","0,007","1,010","-0,003","0,000","0,890","-0,005","-0,001","0,943","0,002","0,001","0,961","-0,001","-0,001","0,956"
61,"-0,001","0,000","1,048","-0,001","0,009","1,008","0,001","0,003","1,009","0,001","0,003","0,895","-0,003","0,000","0,947","0,005","0,003","0,960","-0,001","-0,002","0,959"
62,"-0,001","0,000","1,046","0,002","0,006","1,009","0,002","0,002","1,010","-0,003","-0,004","0,895","-0,005","-0,001","0,945","0,000","0,002","0,960","0,000","0,001","0,960"
63,"-0,002","-0,001","1,049","-0,001","0,008","1,006","0,003","0,002","1,002","0,000","-0,002","0,894","0,000","0,002","0,948","0,001","0,002","0,956","-0,005","-0,001","0,947"
64,"0,000","0,003","1,047","0,003","0,005","1,008","0,003","0,008","1,005","-0,006","0,002","0,892","-0,007","0,000","0,945","-0,001","0,005","0,960","-0,004","0,005","0,949"
65,"0,000","0,000","1,048","0,001","0,003","1,008","0,005","0,006","1,001","-0,005","0,002","0,894","0,001","-0,001","0,949","0,000","-0,001","0,962","0,001","0,002","0,945"
66,"-0,002","-0,003","1,048","-0,005","0,006","1,009","0,004","0,000","1,005","-0,006","0,001","0,887","-0,002","0,000","0,947","0,002","0,003","0,959","0,004","0,003","0,949"
67,"0,002","0,000","1,043","-0,003","0,004","1,013","0,002","-0,004","1,003","-0,003","0,001","0,892","0,001","-0,003","0,946","0,003","-0,003","0,961","0,002","0,006","0,952"
68,"0,002","0,002","1,042","-0,002","0,003","1,013","0,005","-0,002","1,010","-0,005","-0,004","0,893","0,001","-0,001","0,946","-0,002","0,000","0,963","0,002","0,000","0,957"
69,"0,000","0,000","1,042","0,001","0,008","1,009","0,003","0,001","1,012","-0,003","-0,005","0,891","-0,005","-0,003","0,940","-0,004","-0,002","0,959","0,002","0,001","0,955"
70,"0,004","0,001","1,042","0,000","0,001","1,010","0,002","-0,004","1,012","-0,006","-0,007","0,894","-0,006","-0,002","0,944","-0,004","-0,003","0,958","-0,003","-0,003","0,950"
71,"0,006","-0,001","1,043","0,000","0,003","1,013","0,001","-0,002","1,011","-0,004","-0,005","0,885","-0,005","-0,004","0,941","-0,004","-0,001","0,957","0,002","-0,009","0,950"
72,"0,009","-0,005","1,044","0,001","0,006","1,016","0,003","-0,001","1,006","-0,003","0,000","0,896","-0,005","-0,002","0,945","-0,004","-0,004","0,962","0,002","-0,009","0,949"
73,"0,005","0,002","1,036","-0,004","-0,001","1,015","0,001","-0,002","1,011","0,003","-0,001","0,889","0,000","-0,003","0,949","0,001","-0,005","0,953","0,001","-0,008","0,951"
74,"0,005","0,005","1,042","-0,001","0,002","1,013","0,002","-0,002","1,005","0,000","-0,005","0,897","0,004","-0,004","0,950","-0,001","-0,002","0,961","-0,001","-0,001","0,951"
75,"0,006","-0,003","1,041","-0,002","0,004","1,012","0,000","-0,004","1,004","0,006","-0,004","0,894","-0,001","-0,004","0,948","-0,002","-0,004","0,957","-0,005","-0,001","0,946"
76,"0,003","-0,003","1,045","-0,004","0,004","1,014","-0,001","-0,007","1,002","0,007","-0,004","0,894","-0,002","-0,004","0,949","0,001","-0,001","0,961","-0,004","0,001","0,944"
77,"0,004","0,002","1,040","0,005","0,005","1,012","-0,007","-0,007","1,003","0,002","0,000","0,895","-0,004","0,000","0,946","0,000","0,001","0,959","-0,003","0,001","0,946"
78,"0,003","0,001","1,041","-0,001","0,009","1,015","-0,008","0,000","1,002","0,001","-0,004","0,888","-0,007","-0,006","0,940","-0,001","0,003","0,964","-0,005","-0,001","0,948"
79,"0,000","-0,005","1,041","0,004","0,003","1,012","-0,003","0,008","1,007","0,004","-0,001","0,899","-0,006","-0,007","0,945","0,001","-0,006","0,954","-0,004","-0,002","0,951"
80,"0,002","0,006","1,040","-0,002","0,005","1,012","0,001","0,002","1,008","0,002","-0,002","0,891","-0,002","-0,001","0,948","0,003","-0,005","0,961","-0,002","0,000","0,948"
81,"0,003","-0,005","1,045","-0,004","0,008","1,011","0,004","0,009","1,009","-0,003","0,001","0,894","-0,002","0,002","0,951","0,000","-0,002","0,955","0,001","0,002","0,954"
82,"0,004","0,001","1,045","-0,001","0,003","1,009","0,003","0,004","1,013","-0,004","0,001","0,899","0,001","0,002","0,942","0,000","0,004","0,958","0,003","0,001","0,957"
83,"0,004","-0,007","1,046","0,002","0,006","1,009","0,003","0,001","1,010","-0,004","-0,001","0,892","0,001","0,005","0,954","0,001","-0,004","0,955","0,003","0,000","0,955"
84,"0,002","0,007","1,042","-0,002","0,004","1,014","0,006","0,008","1,006","0,001","0,001","0,897","-0,001","0,002","0,946","0,006","-0,001","0,958","0,006","0,003","0,957"
85,"0,000","0,001","1,046","-0,001","0,004","1,015","0,005","0,000","1,009","-0,005","-0,005","0,890","0,003","-0,005","0,945","-0,002","-0,002","0,963","0,002","0,000","0,950"
86,"-0,001","0,005","1,043","0,000","0,013","1,009","0,003","-0,001","1,009","-0,008","-0,004","0,890","-0,001","-0,005","0,947","-0,006","0,000","0,960","0,001","0,003","0,952"
87,"-0,003","0,000","1,038","0,001","0,012","1,018","0,002","-0,006","1,003","-0,008","-0,003","0,891","0,001","-0,003","0,950","0,000","-0,001","0,957","0,005","-0,002","0,947"
88,"0,000","-0,001","1,037","0,002","0,008","1,015","0,003","0,000","1,004","-0,005","0,000","0,894","0,001","-0,005","0,942","-0,004","-0,003","0,957","0,002","0,002","0,951"
89,"-0,002","-0,001","1,036","-0,001","0,007","1,017","0,001","0,001","1,002","-0,007","-0,004","0,888","-0,003","-0,001","0,946","-0,003","-0,004","0,954","-0,001","-0,005","0,944"
90,"0,001","-0,006","1,041","-0,003","0,013","1,011","0,002","-0,003","1,004","-0,003","0,000","0,894","-0,004","-0,005","0,945","-0,004","-0,001","0,956","0,000","0,005","0,949"
91,"0,000","0,003","1,038","-0,004","0,007","1,014","-0,002","0,005","1,005","0,001","-0,001","0,889","-0,001","0,000","0,948","0,002","-0,007","0,959","-0,002","-0,001","0,954"
92,"0,002","-0,002","1,049","0,000","0,009","1,015","-0,002","0,002","1,007","0,004","-0,002","0,888","-0,003","-0,001","0,942","-0,005","0,000","0,958","0,002","-0,002","0,954"
93,"0,000","0,002","1,041","0,000","0,009","1,013","0,000","0,006","1,009","0,002","-0,003","0,891","-0,005","0,003","0,951","-0,004","-0,005","0,954","-0,002","-0,002","0,953"
94,"0,002","0,004","1,043","-0,001","0,004","1,009","0,003","0,003","1,006","0,001","-0,001","0,895","-0,002","-0,001","0,949","-0,002","-0,003","0,964","-0,003","0,003","0,954"
95,"0,004","-0,003","1,050","-0,003","0,009","1,009","0,005","0,006","1,007","0,004","-0,001","0,896","-0,002","-0,002","0,949","0,006","-0,002","0,956","-0,007","-0,002","0,950"
96,"0,004","-0,002","1,043","-0,002","0,012","1,010","0,001","0,004","1,007","-0,003","-0,004","0,895","0,000","0,001","0,946","0,001","-0,002","0,963","-0,002","0,000","0,951"
97,"0,002","0,008","1,039","-0,005","0,005","1,008","0,004","-0,002","1,013","0,000","-0,003","0,891","-0,005","-0,001","0,945","0,008","-0,003","0,960","-0,004","0,003","0,954"
98,"0,005","0,002","1,039","0,000","0,008","1,007","0,002","0,008","1,003","0,004","0,000","0,889","-0,006","-0,003","0,940","0,005","0,002","0,966","-0,001","0,000","0,950"
99,"0,006","0,000","1,042","0,002","0,006","1,012","0,003","0,002","1,003","0,000","-0,003","0,890","-0,004","-0,003","0,945","0,000","-0,006","0,956","-0,001","0,002","0,949"
100,"0,002","0,001","1,044","-0,003","0,008","1,012","0,000","-0,003","1,012","0,000","-0,002","0,891","-0,001","0,001","0,946","-0,002","0,001","0,958","-0,003","0,000","0,949"
101,"-0,007","0,000","1,043","-0,001","0,002","1,012","0,001","-0,002","1,010","-0,001","0,001","0,892","0,000","-0,002","0,950","-0,010","-0,003","0,959","0,004","0,000","0,948"
102,"0,002","-0,002","1,039","0,002","0,003","1,011","-0,001","0,004","1,007","0,005","-0,003","0,895","-0,001","-0,007","0,947","-0,007","-0,004","0,958","0,002","-0,004","0,951"
103,"-0,003","-0,001","1,041","-0,003","0,005","1,016","-0,002","0,003","1,000","0,001","-0,005","0,892","-0,001","-0,003","0,946","-0,004","0,000","0,956","0,004","-0,001","0,950"
104,"0,001","-0,001","1,043","0,001","0,006","1,016","0,002","-0,002","1,007","-0,004","-0,008","0,888","-0,005","0,001","0,949","-0,008","-0,004","0,965","0,000","0,002","0,951"
105,"0,000","0,000","1,043","0,001","0,008","1,016","0,004","0,001","1,007","-0,006","-0,006","0,891","-0,004","0,000","0,945","-0,005","-0,008","0,959","0,003","-0,002","0,947"
106,"0,004","0,001","1,035","-0,002","0,011","1,011","0,003","0,000","1,009","-0,004","-0,004","0,889","-0,004","-0,001","0,949","0,004","-0,002","0,952","0,005","-0,004","0,952"
107,"-0,002","-0,004","1,037","-0,003","0,007","1,011","0,003","0,003","1,007","-0,005","-0,002","0,890","-0,002","-0,002","0,946","-0,008","0,000","0,958","0,000","-0,002","0,947"
108,"-0,002","0,001","1,038","-0,001","0,007","1,013","0,005","-0,002","1,007","0,000","-0,001","0,889","0,002","-0,001","0,950","-0,006","-0,003","0,957","0,003","-0,001","0,954"
109,"-0,002","-0,001","1,048","-0,002","0,007","1,010","0,005","-0,001","1,004","0,000","-0,004","0,888","-0,003","-0,001","0,942","-0,003","-0,001","0,958","0,000","-0,004","0,951"
110,"-0,001","-0,004","1,043","0,003","0,012","1,011","0,003","0,002","1,009","-0,005","0,002","0,899","-0,003","-0,002","0,946","-0,002","0,003","0,960","-0,001","-0,007","0,947"
111,"0,000","0,000","1,045","0,000","0,003","1,008","0,001","0,001","1,008","-0,001","-0,007","0,893","-0,002","-0,004","0,943","0,000","-0,004","0,958","0,002","-0,003","0,950"
112,"0,003","0,006","1,040","-0,001","0,011","1,008","0,006","0,000","1,009","-0,005","0,001","0,895","-0,001","-0,002","0,951","-0,005","0,001","0,962","-0,001","0,007","0,955"
113,"-0,002","0,003","1,041","-0,001","0,011","1,009","0,001","0,004","1,004","-0,004","-0,003","0,895","-0,002","-0,002","0,945","0,000","-0,003","0,957","0,000","-0,001","0,950"
114,"0,003","0,003","1,048","0,003","0,010","1,012","-0,002","-0,002","1,005","0,000","-0,004","0,895","-0,003","-0,004","0,944","-0,004","0,002","0,963","0,002","-0,002","0,951"
115,"0,005","0,001","1,045","0,000","0,007","1,011","0,000","0,003","1,007","0,004","-0,003","0,892","0,001","0,000","0,948","0,000","-0,004","0,956","-0,001","0,001","0,953"
116,"0,007","0,009","1,040","-0,002","0,007","1,012","0,003","0,001","1,008","0,001","-0,003","0,895","-0,002","-0,008","0,948","-0,006","-0,002","0,960","-0,004","0,002","0,955"
117,"0,001","0,000","1,043","0,000","0,010","1,011","-0,002","0,005","1,006","0,003","-0,004","0,895","-0,004","0,001","0,948","-0,002","-0,003","0,959","-0,003","-0,001","0,947"
118,"0,002","-0,002","1,042","-0,003","0,012","1,011","0,004","0,000","1,003","0,003","-0,004","0,886","-0,001","-0,007","0,941","0,003","0,002","0,955","0,001","-0,003","0,952"
119,"0,003","-0,005","1,045","-0,003","0,012","1,012","0,000","-0,001","1,007","0,003","0,000","0,891","0,003","-0,001","0,948","-0,002","0,001","0,959","-0,006","0,004","0,946"
120,"0,004","0,006","1,047","0,001","0,009","1,015","0,003","0,002","1,005","-0,006","0,004","0,894","-0,005","-0,002","0,948","-0,004","0,002","0,967","0,000","0,000","0,951"
121,"-0,001","-0,002","1,045","0,001","0,009","1,015","0,004","-0,001","1,007","-0,003","-0,004","0,891","0,002","0,000","0,948","-0,002","0,001","0,959","-0,002","0,002","0,952"
122,"0,002","0,001","1,048","0,000","0,006","1,009","0,002","0,003","1,005","-0,002","-0,010","0,890","-0,001","-0,003","0,946","-0,005","0,002","0,956","0,002","-0,003","0,947"
123,"0,002","-0,001","1,042","-0,002","0,007","1,010","0,000","0,004","1,006","-0,001","-0,004","0,891","-0,002","-0,001","0,948","-0,005","-0,004","0,954","-0,003","0,000","0,946"
124,"-0,002","0,002","1,046","0,000","0,008","1,015","0,000","0,000","1,011","-0,004","-0,006","0,890","-0,001","-0,005","0,943","-0,006","-0,005","0,960","0,002","0,002","0,954"
125,"0,000","0,001","1,034","0,000","0,004","1,013","0,001","0,000","1,006","0,000","-0,003","0,888","-0,002","-0,002","0,945","-0,008","-0,002","0,958","0,004","0,000","0,950"
126,"0,001","-0,004","1,040","0,000","0,012","1,012","0,008","-0,002","1,012","-0,006","0,002","0,890","0,000","0,000","0,947","-0,007","0,002","0,956","-0,002","0,000","0,954"
127,"0,000","-0,004","1,040","-0,003","0,010","1,010","0,002","-0,001","1,009","-0,002","0,001","0,890","-0,006","-0,001","0,944","-0,003","-0,002","0,956","-0,001","-0,003","0,955"
128,"0,000","-0,005","1,048","-0,001","0,008","1,015","0,001","0,001","1,007","-0,001","-0,002","0,894","-0,003","0,003","0,949","0,001","-0,003","0,965","-0,002","-0,002","0,953"
129,"-0,001","0,005","1,046","-0,001","0,009","1,008","0,003","0,006","1,006","0,004","-0,004","0,885","-0,003","-0,002","0,948","-0,005","-0,004","0,958","0,000","0,001","0,952"
130,"0,004","-0,003","1,047","-0,002","0,006","1,010","0,004","0,004","1,008","-0,005","0,004","0,901","-0,001","-0,001","0,947","-0,001","0,001","0,962","-0,001","-0,001","0,952"
131,"0,002","-0,003","1,050","0,004","0,009","1,010","0,003","0,002","1,007","-0,002","-0,004","0,896","-0,002","0,000","0,947","0,003","0,001","0,957","0,002","0,000","0,954"
132,"0,002","0,007","1,045","-0,001","0,005","1,011","0,006","0,001","1,008","-0,003","-0,003","0,893","-0,004","-0,004","0,950","-0,001","0,006","0,962","0,004","0,004","0,953"
133,"0,002","0,001","1,047","0,000","0,009","1,013","0,003","0,001","1,000","-0,006","-0,003","0,891","0,001","0,003","0,947","-0,001","0,001","0,963","0,003","-0,004","0,944"
134,"0,005","-0,004","1,050","0,003","-0,001","1,014","0,002","0,002","1,006","0,002","0,000","0,894","-0,004","-0,006","0,949","-0,003","0,005","0,963","0,001","0,001","0,950"
135,"0,001","-0,003","1,050","0,001","0,008","1,009","0,003","0,000","1,007","0,004","-0,001","0,892","-0,006","-0,007","0,941","-0,006","0,003","0,960","-0,004","-0,001","0,951"
136,"0,000","0,003","1,036","0,000","0,006","1,007","0,003","0,004","1,001","-0,002","-0,002","0,895","-0,004","-0,004","0,945","-0,005","0,001","0,962","0,003","-0,005","0,947"
137,"0,002","-0,003","1,042","0,005","0,003","1,016","0,005","0,002","1,012","0,004","-0,002","0,894","-0,006","-0,003","0,948","-0,007","-0,004","0,955","-0,005","-0,001","0,953"
138,"0,006","-0,001","1,037","0,000","0,003","1,018","0,004","0,003","1,012","0,002","0,002","0,889","0,001","0,001","0,950","-0,001","-0,001","0,958","0,001","-0,001","0,954"
139,"0,003","0,004","1,032","0,000","0,010","1,011","0,005","0,001","1,012","0,000","-0,007","0,884","-0,006","0,003","0,950","-0,009","-0,001","0,965","0,002","0,000","0,954"
