Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
10,"-0,005","-0,003","1,023","0,000","0,002","1,009","0,002","-0,001","1,003","0,000","0,002","1,055","0,000","0,002","0,948","0,000","0,002","0,958","0,001","0,001","1,018"
11,"0,004","0,005","1,020","0,000","0,009","1,003","-0,003","-0,004","1,005","-0,002","0,003","1,048","-0,001","-0,005","0,939","-0,002","0,004","0,957","0,004","0,009","1,018"
12,"0,000","-0,001","1,027","0,001","0,005","1,005","-0,002","0,003","1,001","0,002","-0,003","1,051","0,001","-0,003","0,942","0,000","0,003","0,958","-0,005","-0,002","1,016"
13,"0,001","0,004","1,028","0,002","0,003","1,001","0,000","-0,006","1,006","0,002","0,004","1,057","-0,002","-0,002","0,944","0,003","-0,001","0,957","-0,002","-0,001","1,016"
14,"-0,002","0,004","1,020","0,000","0,004","1,006","-0,003","-0,001","1,007","0,005","0,005","1,055","-0,002","0,001","0,945","0,002","0,004","0,957","-0,008","0,003","1,017"
15,"0,003","0,000","1,027","0,002","0,005","1,006","-0,003","-0,003","1,006","-0,001","-0,004","1,053","-0,001","-0,003","0,944","0,001","-0,003","0,948","-0,003","0,000","1,019"
16,"0,002","-0,004","1,031","0,002","0,008","1,007","0,001","0,001","1,006","-0,002","-0,003","1,054","-0,001","0,000","0,947","0,000","-0,004","0,958","0,001","-0,002","1,021"
17,"0,005","0,005","1,028","0,000","0,008","1,006","0,001","0,005","1,003","-0,001","-0,001","1,056","-0,004","-0,004","0,943","-0,001","-0,001","0,959","0,006","0,004","1,020"
18,"-0,002","-0,002","1,024","0,004","0,002","1,002","0,001","0,003","1,001","-0,003","0,002","1,052","-0,002","-0,001","0,946","-0,001","0,003","0,958","-0,002","0,008","1,019"
19,"0,000","-0,002","1,028","-0,003","0,000","1,001","-0,003","-0,001","1,002","-0,001","-0,001","1,059","-0,001","-0,004","0,939","-0,003","-0,004","0,955","-0,002","0,004","1,014"
20,"0,004","0,008","1,025","0,000","0,000","0,999","-0,001","0,002","1,002","0,003","-0,001","1,056","-0,002","-0,003","0,940","0,000","0,000","0,956","0,002","-0,007","1,021"
21,"0,003","0,006","1,026","0,004","0,000","1,002","-0,005","0,006","1,003","-0,012","0,005","1,055","-0,004","-0,003","0,947","-0,002","-0,002","0,959","0,001","0,007","1,021"
22,"0,003","0,001","1,030","0,003","-0,004","1,002","0,002","-0,001","1,002","-0,008","-0,001","1,055","-0,001","0,002","0,948","0,002","0,002","0,956","0,002","0,005","1,019"
23,"0,001","0,005","1,019","0,003","0,004","1,004","0,005","0,002","1,007","0,000","0,007","1,048","-0,006","-0,002","0,947","0,001","0,001","0,962","0,002","0,001","1,019"
24,"0,002","-0,001","1,026","0,007","0,003","1,003","0,003","-0,007","1,006","0,006","-0,002","1,055","0,003","-0,001","0,943","0,002","-0,002","0,957","-0,002","-0,007","1,023"
25,"0,004","0,002","1,029","0,004","0,002","1,008","0,000","-0,008","1,005","0,005","0,002","1,056","0,002","-0,009","0,943","0,000","-0,004","0,954","0,000","0,001","1,018"
26,"0,002","-0,002","1,030","0,002","0,002","1,005","0,004","-0,004","1,001","-0,001","-0,001","1,052","-0,002","-0,001","0,940","0,003","0,001","0,950","-0,003","-0,001","1,017"
27,"0,002","0,000","1,027","0,002","0,005","1,001","-0,004","0,001","0,999","-0,001","0,001","1,048","-0,002","-0,005","0,940","0,001","0,003","0,959","0,000","-0,001","1,020"
28,"0,001","0,001","1,025","-0,004","0,003","1,001","0,000","0,001","0,998","-0,003","0,001","1,052","0,000","0,003","0,948","0,003","-0,001","0,952","-0,003","0,000","1,015"
29,"-0,004","-0,001","1,029","-0,003","-0,002","1,003","0,001","0,003","1,001","-0,001","0,003","1,049","-0,001","0,000","0,943","-0,005","-0,001","0,952","-0,001","0,008","1,014"
30,"0,004","-0,001","1,023","-0,001","0,002","1,001","0,001","0,004","1,002","0,008","0,003","1,056","0,002","0,001","0,945","0,000","0,004","0,962","0,002","0,001","1,023"
31,"0,005","0,005","1,024","-0,003","0,007","1,003","-0,003","0,003","1,002","0,003","-0,002","1,054","-0,001","-0,003","0,941","-0,001","-0,003","0,956","-0,003","0,000","1,020"
32,"0,004","0,004","1,025","-0,003","-0,005","1,000","-0,006","0,001","1,001","-0,001","0,000","1,055","-0,003","-0,003","0,942","0,002","0,008","0,965","0,001","0,008","1,014"
33,"0,000","0,005","1,024","0,000","-0,002","1,003","0,000","0,000","1,005","0,005","0,002","1,056","-0,001","-0,008","0,936","0,006","0,005","0,962","-0,002","0,001","1,026"
34,"0,000","0,008","1,021","0,002","-0,001","1,001","-0,004","0,002","1,002","-0,004","0,009","1,051","0,000","-0,003","0,939","0,001","-0,002","0,960","0,002","0,001","1,017"
35,"-0,001","0,000","1,022","0,004","-0,001","1,001","-0,001","0,003","1,000","-0,004","-0,002","1,050","0,000","0,000","0,947","-0,004","-0,004","0,950","-0,001","0,002","1,015"
36,"0,005","0,011","1,023","0,005","0,000","1,004","-0,004","0,000","1,003","-0,006","0,001","1,047","-0,003","-0,005","0,941","-0,001","0,001","0,958","-0,003","-0,007","1,023"
37,"0,000","-0,002","1,026","0,000","0,001","1,007","0,003","-0,002","1,002","-0,001","0,002","1,051","0,003","-0,001","0,947","0,002","-0,002","0,956","0,000","-0,005","1,021"
38,"0,009","-0,003","1,029","0,002","0,003","1,005","0,000","-0,002","1,003","0,004","-0,002","1,056","-0,001","-0,001","0,943","0,001","0,001","0,953","0,002","-0,006","1,020"
39,"0,000","0,005","1,028","0,002","0,004","1,005","-0,002","0,000","1,003","0,004","-0,008","1,051","0,001","0,002","0,945","0,002","0,000","0,956","0,006","0,000","1,021"
40,"-0,004","-0,004","1,024","0,000","0,002","1,005","0,004","0,002","1,002","0,002","-0,009","1,060","-0,002","0,003","0,946","0,001","0,001","0,957","-0,003","-0,005","1,017"
41,"0,002","-0,006","1,023","0,003","0,005","1,010","0,004","0,003","1,003","-0,002","-0,009","1,053","0,001","0,001","0,950","0,000","-0,001","0,957","-0,005","-0,002","1,019"
42,"0,000","-0,007","1,030","0,000","0,000","1,005","0,001","-0,013","0,995","-0,010","-0,005","1,053","-0,004","-0,002","0,947","0,000","0,000","0,956","-0,005","-0,003","1,021"
43,"-0,003","-0,007","1,031","0,003","-0,002","1,004","0,003","-0,006","1,002","-0,002","-0,010","1,056","-0,001","-0,004","0,942","0,005","0,002","0,963","-0,001","-0,002","1,017"
44,"0,003","-0,007","1,027","0,000","-0,010","1,007","-0,001","-0,004","1,004","-0,001","-0,005","1,056","-0,002","-0,005","0,944","-0,001","0,002","0,956","-0,002","-0,007","1,021"
45,"0,002","-0,006","1,024","0,007","0,000","1,004","0,004","-0,011","1,006","-0,004","-0,002","1,050","-0,003","0,000","0,942","0,000","0,000","0,956","-0,002","-0,007","1,016"
46,"0,000","-0,001","1,025","0,003","-0,006","1,004","0,000","-0,003","1,003","0,004","-0,009","1,054","-0,003","-0,001","0,944","0,004","0,000","0,957","0,006","-0,004","1,021"
47,"0,003","-0,004","1,028","0,001","-0,008","1,008","0,000","-0,001","1,003","0,000","-0,006","1,051","0,001","-0,003","0,942","-0,001","0,004","0,966","0,000","0,003","1,019"
48,"0,003","-0,002","1,026","0,002","-0,006","1,003","-0,005","-0,003","1,004","0,003","-0,009","1,059","0,001","-0,001","0,942","0,004","0,000","0,959","-0,002","0,001","1,022"
49,"0,008","0,007","1,020","0,005","-0,009","1,004","-0,005","-0,002","1,003","-0,001","-0,001","1,058","-0,002","0,001","0,945","0,005","-0,004","0,953","0,001","-0,005","1,022"
50,"0,007","0,003","1,028","0,004","-0,004","1,001","-0,003","0,001","1,003","0,004","-0,004","1,060","0,001","-0,001","0,948","0,003","-0,001","0,955","-0,005","0,001","1,020"
51,"0,002","-0,001","1,023","0,001","-0,003","1,000","0,003","0,004","1,003","-0,001","-0,004","1,050","0,000","0,000","0,945","0,002","0,002","0,960","-0,005","-0,002","1,023"
52,"0,000","-0,001","1,026","0,005","-0,006","1,002","0,001","0,001","1,002","-0,002","-0,003","1,057","-0,003","0,004","0,947","0,002","-0,001","0,958","0,001","-0,009","1,020"
53,"0,004","-0,003","1,027","0,004","-0,007","1,002","-0,002","0,004","1,004","-0,004","-0,002","1,046","-0,002","0,000","0,943","0,000","0,002","0,961","-0,001","0,002","1,020"
54,"0,001","-0,007","1,026","0,002","-0,007","1,006","-0,003","-0,003","1,001","-0,003","-0,004","1,052","-0,003","-0,003","0,942","-0,002","0,002","0,961","-0,003","0,000","1,017"
55,"0,002","-0,005","1,027","0,001","-0,005","1,004","0,002","-0,001","0,999","0,004","-0,001","1,053","-0,003","-0,003","0,940","-0,001","0,003","0,961","0,000","-0,006","1,025"
56,"0,006","-0,002","1,029","-0,004","-0,002","1,005","-0,001","-0,008","1,002","0,000","-0,004","1,059","-0,005","0,001","0,944","0,003","0,000","0,956","0,006","-0,005","1,022"
57,"0,000","-0,002","1,028","0,000","0,001","1,005","-0,001","-0,005","1,008","0,000","-0,004","1,056","0,000","-0,003","0,944","0,002","-0,003","0,958","0,003","-0,001","1,020"
58,"0,003","-0,006","1,023","0,003","-0,004","1,009","0,005","-0,002","1,003","0,001","-0,011","1,053","0,000","0,000","0,948","-0,003","0,003","0,960","0,006","-0,003","1,018"
59,"-0,001","-0,003","1,028","0,006","-0,004","1,004","0,002","-0,004","1,005","-0,001","-0,004","1,055","-0,002","-0,003","0,944","0,000","0,002","0,960","-0,002","-0,003","1,016"
60,"0,006","-0,005","1,030","0,004","0,002","1,004","0,000","-0,006","1,001","0,001","-0,003","1,053","0,001","0,001","0,945","-0,002","0,003","0,962","-0,001","-0,001","1,020"
61,"0,005","0,001","1,028","0,006","-0,002","1,005","0,000","-0,008","1,005","-0,002","-0,005","1,053","-0,002","0,000","0,942","-0,005","0,000","0,960","-0,003","-0,002","1,020"
62,"0,000","-0,008","1,029","0,002","-0,003","1,004","-0,002","-0,003","1,002","-0,001","-0,011","1,053","-0,002","-0,003","0,941","-0,001","0,002","0,961","0,001","-0,003","1,023"
63,"0,004","-0,003","1,029","0,006","-0,001","1,004","-0,003","-0,007","1,002","0,006","-0,014","1,059","0,001","-0,009","0,941","0,001","0,000","0,958","-0,003","-0,005","1,017"
64,"0,007","-0,009","1,025","0,004","-0,009","1,007","-0,001","-0,001","0,999","0,004","-0,002","1,049","-0,003","-0,002","0,945","-0,002","-0,001","0,956","0,004","-0,001","1,017"
65,"0,006","0,001","1,025","0,000","-0,006","1,000","0,002","-0,002","1,002","0,001","-0,003","1,054","-0,001","0,001","0,943","-0,001","0,003","0,962","-0,003","-0,003","1,019"
66,"0,006","0,001","1,026","0,002","-0,009","1,004","-0,005","-0,006","1,004","0,000","-0,009","1,059","-0,001","0,001","0,947","0,002","0,001","0,952","0,000","-0,009","1,025"
67,"0,002","-0,001","1,027","-0,002","-0,006","1,001","-0,002","-0,001","1,005","0,003","0,000","1,055","-0,001","-0,002","0,940","0,003","0,001","0,955","-0,004","-0,007","1,024"
68,"0,005","-0,002","1,023","0,003","-0,005","1,005","0,001","-0,005","1,000","0,007","-0,001","1,056","-0,003","-0,007","0,945","0,003","0,002","0,953","0,000","-0,009","1,018"
69,"0,003","-0,001","1,030","-0,002","0,001","1,005","0,002","-0,006","1,006","0,000","-0,002","1,055","0,000","-0,003","0,947","0,004","-0,001","0,958","0,001","0,001","1,024"
70,"0,003","0,003","1,025","0,001","-0,004","1,007","0,001","-0,004","1,004","-0,004","0,001","1,054","-0,002","-0,001","0,945","0,004","0,000","0,954","0,000","-0,003","1,017"
71,"-0,001","-0,005","1,025","-0,002","-0,002","1,004","0,000","-0,006","1,005","-0,002","0,000","1,054","-0,004","-0,004","0,945","0,002","0,000","0,954","0,002","-0,010","1,022"
72,"-0,001","-0,002","1,027","0,002","-0,006","1,000","-0,007","0,000","1,002","-0,001","-0,005","1,056","-0,001","-0,005","0,940","-0,002","0,001","0,957","-0,002","-0,005","1,020"
73,"0,004","-0,002","1,026","0,001","0,002","1,005","-0,002","-0,008","1,004","0,003","-0,003","1,057","0,002","-0,001","0,945","0,003","-0,001","0,958","0,001","-0,001","1,024"
74,"0,004","-0,001","1,027","0,002","-0,008","0,999","-0,003","-0,004","1,007","0,002","-0,004","1,057","-0,003","-0,001","0,943","0,005","0,000","0,956","0,000","0,002","1,019"
75,"0,005","-0,004","1,024","0,000","-0,001","1,001","-0,003","-0,007","1,007","-0,003","-0,008","1,053","0,000","0,000","0,944","0,003","-0,003","0,957","0,001","-0,001","1,015"
76,"0,003","0,001","1,028","0,000","-0,005","1,005","-0,001","0,001","1,002","0,002","-0,006","1,051","0,003","-0,001","0,942","0,007","0,001","0,961","-0,003","-0,011","1,024"
77,"0,007","0,001","1,025","0,000","-0,001","1,002","0,001","-0,006","1,004","0,007","-0,007","1,055","0,000","-0,006","0,936","0,001","-0,001","0,959","-0,001","-0,006","1,019"
78,"0,006","-0,006","1,030","0,002","-0,005","1,006","-0,001","-0,006","1,004","0,009","-0,005","1,056","0,002","-0,001","0,947","-0,001","-0,001","0,957","-0,002","-0,008","1,020"
79,"0,001","-0,008","1,027","0,004","0,007","1,007","-0,003","-0,012","1,006","-0,001","-0,012","1,051","-0,001","-0,003","0,938","0,005","-0,001","0,958","0,005","-0,002","1,014"
80,"0,002","-0,001","1,032","0,004","-0,007","1,009","0,000","-0,004","1,005","-0,008","-0,003","1,055","0,000","-0,002","0,942","0,003","0,002","0,960","0,002","-0,006","1,019"
81,"0,001","0,000","1,027","0,005","0,000","1,004","0,001","-0,004","1,003","-0,001","-0,005","1,050","0,001","-0,001","0,946","0,001","0,000","0,960","-0,002","0,004","1,019"
82,"0,004","-0,003","1,027","0,001","-0,006","1,003","-0,001","-0,005","1,003","-0,003","-0,007","1,054","0,001","-0,005","0,942","-0,003","0,002","0,960","0,002","-0,005","1,017"
83,"0,001","-0,009","1,025","0,005","-0,003","1,003","-0,004","-0,003","1,003","-0,004","-0,006","1,058","-0,001","-0,001","0,939","-0,002","0,003","0,965","0,004","-0,009","1,021"
84,"0,003","0,000","1,024","0,004","-0,009","1,001","0,002","-0,003","1,000","0,000","-0,007","1,058","-0,004","-0,002","0,946","0,006","0,004","0,959","-0,002","-0,003","1,015"
85,"-0,001","-0,002","1,028","0,000","-0,004","1,006","-0,004","-0,003","1,006","-0,006","-0,007","1,057","0,003","-0,002","0,944","0,001","0,001","0,957","-0,004","-0,005","1,017"
86,"-0,001","-0,001","1,027","0,002","-0,006","1,005","-0,002","0,000","1,003","-0,004","-0,007","1,057","-0,003","-0,004","0,945","-0,003","0,003","0,961","-0,005","-0,006","1,022"
87,"0,000","0,001","1,023","0,005","-0,004","1,004","-0,002","-0,005","1,002","0,000","-0,010","1,057","-0,003","-0,005","0,941","0,002","0,007","0,959","-0,004","0,004","1,019"
88,"0,003","-0,004","1,030","0,003","-0,005","1,003","-0,002","-0,001","1,001","0,000","-0,007","1,052","-0,002","-0,004","0,945","-0,004","-0,004","0,951","-0,002","-0,010","1,019"
89,"0,002","-0,002","1,025","-0,002","-0,003","1,009","0,000","-0,001","1,002","-0,002","-0,011","1,058","0,001","-0,004","0,943","0,000","-0,002","0,952","0,000","-0,001","1,020"
90,"0,003","-0,004","1,030","0,000","-0,009","1,004","-0,003","0,002","1,002","-0,004","-0,007","1,055","-0,001","0,000","0,944","-0,002","-0,006","0,957","0,000","-0,004","1,022"
91,"-0,001","-0,001","1,023","0,003","-0,008","1,004","-0,001","-0,005","1,003","-0,004","-0,005","1,053","-0,003","-0,003","0,940","0,001","0,002","0,955","-0,002","-0,004","1,023"
92,"0,004","-0,001","1,024","0,001","-0,010","1,005","-0,002","-0,007","1,000","0,001","-0,006","1,055","-0,005","-0,004","0,937","0,000","-0,002","0,961","0,002","0,000","1,020"
93,"0,003","-0,005","1,027","0,007","-0,010","1,004","-0,005","0,002","1,001","0,001","-0,007","1,056","-0,004","-0,004","0,948","0,000","0,003","0,960","-0,002","-0,001","1,017"
94,"-0,001","-0,003","1,027","0,004","-0,010","1,005","-0,001","0,000","1,004","-0,008","-0,012","1,055","0,002","-0,005","0,945","-0,003","-0,002","0,956","-0,002","-0,002","1,015"
95,"-0,002","-0,008","1,024","0,006","-0,005","1,001","-0,002","-0,010","1,009","-0,006","-0,013","1,055","0,000","-0,001","0,946","-0,003","-0,004","0,956","0,000","-0,004","1,021"
96,"0,002","-0,008","1,027","0,000","-0,008","1,007","-0,004","-0,005","1,004","-0,005","-0,010","1,056","-0,003","-0,006","0,944","-0,001","-0,004","0,956","-0,005","-0,011","1,021"
97,"-0,002","-0,003","1,027","0,003","-0,004","1,007","0,001","0,002","0,999","-0,002","-0,010","1,052","0,001","-0,002","0,946","0,000","0,003","0,959","0,000","-0,008","1,021"
98,"0,002","-0,007","1,024","0,001","-0,005","1,001","-0,001","-0,002","1,001","-0,005","-0,013","1,054","-0,002","-0,001","0,947","0,000","-0,003","0,959","0,001","-0,011","1,022"
99,"0,006","-0,005","1,023","-0,003","-0,003","1,002","-0,003","-0,008","1,001","-0,001","-0,008","1,054","0,000","-0,008","0,943","0,003","0,000","0,955","-0,005","-0,001","1,018"
100,"0,005","-0,003","1,029","-0,003","-0,007","1,003","-0,004","-0,002","1,006","-0,002","-0,008","1,057","0,001","-0,003","0,946","0,003","0,003","0,954","-0,003","-0,003","1,019"
101,"0,003","0,001","1,030","0,004","-0,008","1,007","0,000","-0,007","1,005","0,004","-0,007","1,056","-0,003","-0,006","0,940","0,003","-0,004","0,960","-0,001","-0,008","1,023"
102,"0,003","0,000","1,029","0,004","-0,009","1,005","-0,002","-0,004","1,001","-0,003","-0,007","1,053","0,000","-0,006","0,940","-0,001","0,003","0,962","0,002","-0,009","1,022"
103,"0,000","-0,005","1,028","0,004","-0,005","1,000","0,001","-0,006","1,005","-0,001","-0,012","1,053","-0,001","-0,003","0,941","0,002","0,003","0,956","0,002","0,006","1,018"
104,"0,000","-0,005","1,024","0,003","-0,005","1,002","0,004","0,001","1,000","-0,002","-0,006","1,047","0,001","0,001","0,947","0,002","-0,005","0,956","0,000","-0,006","1,020"
105,"0,002","-0,004","1,028","0,003","-0,006","1,007","-0,001","-0,004","1,002","-0,004","-0,007","1,055","-0,002","-0,002","0,942","0,000","0,005","0,957","0,009","-0,010","1,020"
106,"0,005","-0,002","1,030","0,003","-0,007","1,005","-0,003","-0,005","1,006","-0,002","-0,010","1,054","-0,001","-0,003","0,944","-0,001","0,002","0,957","0,005","-0,002","1,017"
107,"0,000","0,002","1,023","0,003","-0,006","1,008","-0,006","-0,003","1,005","-0,007","-0,008","1,051","0,000","0,001","0,945","-0,005","-0,002","0,956","0,001","-0,003","1,023"
108,"0,000","0,008","1,022","0,000","-0,010","1,002","-0,001","0,001","1,002","-0,003","-0,008","1,059","-0,003","-0,001","0,948","0,000","0,002","0,956","0,000","-0,008","1,018"
109,"0,004","-0,001","1,027","0,002","-0,007","1,005","-0,004","-0,005","1,005","0,000","0,004","1,057","-0,001","0,001","0,945","0,001","0,000","0,959","-0,008","-0,008","1,017"
110,"0,004","0,000","1,024","0,000","-0,008","0,999","-0,002","-0,008","1,005","-0,003","-0,011","1,054","-0,003","-0,004","0,943","0,001","-0,002","0,957","-0,008","-0,008","1,020"
111,"0,003","-0,004","1,025","-0,001","-0,007","1,000","-0,007","-0,002","1,001","0,001","-0,006","1,053","-0,002","-0,008","0,945","-0,001","0,000","0,958","-0,007","-0,010","1,020"
112,"-0,002","-0,006","1,027","0,000","-0,003","1,002","-0,005","-0,004","1,002","-0,001","-0,009","1,058","-0,003","-0,005","0,946","0,003","-0,002","0,952","0,000","-0,003","1,020"
113,"-0,002","0,001","1,030","0,002","-0,007","1,006","-0,004","-0,006","0,997","-0,002","-0,013","1,058","0,000","-0,004","0,941","0,004","-0,002","0,957","0,004","-0,007","1,023"
114,"0,003","-0,007","1,028","0,002","-0,006","1,007","-0,001","-0,001","1,002","-0,012","-0,007","1,052","-0,003","-0,004","0,945","0,004","0,003","0,956","0,000","0,000","1,018"
115,"-0,002","-0,002","1,020","0,002","-0,009","1,006","-0,003","-0,001","1,004","-0,003","-0,005","1,054","0,002","-0,005","0,942","-0,004","0,002","0,957","0,009","-0,009","1,024"
116,"0,002","-0,001","1,029","0,004","-0,001","1,004","-0,001","-0,001","1,004","0,000","-0,004","1,058","-0,003","-0,001","0,938","0,000","0,002","0,957","0,002","-0,004","1,023"
117,"-0,002","-0,005","1,029","0,006","-0,003","1,007","0,003","-0,006","1,005","-0,005","-0,015","1,055","0,002","-0,002","0,943","0,001","0,001","0,954","-0,002","-0,010","1,019"
118,"0,002","-0,006","1,026","0,003","-0,009","1,004","-0,004","-0,003","1,003","-0,003","-0,013","1,055","0,002","0,002","0,948","-0,002","-0,005","0,955","-0,003","-0,009","1,020"
119,"0,005","-0,009","1,025","0,002","-0,009","1,002","-0,006","-0,004","1,004","0,002","-0,015","1,055","0,002","-0,001","0,941","0,004","-0,001","0,956","-0,002","-0,009","1,020"
120,"0,001","-0,001","1,025","-0,001","-0,009","1,005","-0,004","-0,003","1,001","0,005","-0,010","1,055","-0,003","-0,005","0,941","0,003","0,001","0,960","0,000","-0,015","1,020"
121,"0,001","-0,004","1,026","-0,001","-0,012","1,007","-0,003","-0,008","1,005","0,000","-0,009","1,056","0,000","-0,003","0,942","0,000","0,001","0,960","-0,001","-0,005","1,018"
122,"0,005","-0,004","1,027","0,000","-0,008","1,005","-0,003","-0,006","1,004","-0,008","-0,013","1,055","-0,003","0,000","0,946","0,000","-0,002","0,956","-0,005","-0,009","1,020"
123,"0,004","0,001","1,027","0,000","-0,007","1,004","0,000","-0,002","1,004","-0,005","-0,010","1,058","-0,002","-0,002","0,944","0,001","-0,005","0,951","0,000","-0,015","1,019"
124,"0,004","-0,005","1,025","0,002","-0,005","1,003","-0,005","-0,006","1,004","0,004","-0,007","1,054","0,002","-0,004","0,941","-0,001","-0,004","0,956","0,005","-0,012","1,020"
125,"0,005","-0,005","1,028","0,004","-0,009","1,006","-0,003","0,002","1,002","0,006","-0,005","1,051","0,000","-0,005","0,943","0,000","-0,002","0,954","0,000","-0,007","1,018"
126,"0,003","-0,004","1,026","0,001","-0,014","1,004","-0,003","-0,003","1,002","-0,007","-0,011","1,050","0,002","-0,004","0,944","0,000","0,000","0,963","-0,004","-0,003","1,020"
127,"0,002","0,000","1,028","0,006","-0,007","1,006","-0,004","0,002","1,000","-0,003","-0,013","1,054","0,000","-0,001","0,941","0,002","0,004","0,961","-0,001","-0,006","1,022"
128,"0,002","-0,011","1,030","-0,001","-0,012","1,007","-0,005","0,000","1,001","0,003","-0,017","1,058","-0,003","-0,002","0,941","0,000","-0,003","0,957","-0,002","-0,009","1,024"
129,"0,003","-0,002","1,028","0,003","-0,010","1,004","-0,003","-0,003","1,009","0,000","-0,013","1,057","-0,001","-0,004","0,937","-0,003","-0,003","0,957","-0,002","-0,002","1,024"
130,"0,003","-0,003","1,024","0,006","-0,006","1,006","-0,006","-0,005","1,000","0,000","-0,013","1,057","0,003","0,002","0,945","-0,002","0,000","0,958","0,000","-0,011","1,019"
131,"0,002","-0,006","1,026","0,001","-0,002","1,004","-0,003","-0,008","1,000","0,003","-0,013","1,056","-0,002","0,001","0,942","0,001","0,000","0,957","-0,006","-0,007","1,021"
132,"0,007","-0,003","1,027","0,002","-0,006","1,006","-0,001","-0,005","1,005","-0,003","-0,009","1,056","-0,002","-0,004","0,947","0,002","-0,003","0,962","0,002","-0,011","1,017"
133,"0,003","-0,004","1,026","0,002","-0,007","1,007","-0,003","-0,008","1,001","-0,003","-0,011","1,053","-0,002","-0,008","0,943","0,000","0,001","0,960","-0,001","-0,016","1,014"
134,"0,000","-0,010","1,025","0,000","-0,012","1,005","-0,001","-0,001","1,001","-0,008","-0,012","1,054","0,002","0,001","0,950","0,003","0,001","0,960","0,002","-0,014","1,020"
135,"0,004","-0,003","1,028","0,002","-0,010","1,004","-0,003","-0,011","1,006","-0,004","-0,005","1,055","0,000","0,000","0,946","0,001","0,000","0,960","-0,006","-0,009","1,021"
136,"0,003","-0,004","1,027","0,003","-0,010","1,003","0,000","-0,003","1,001","0,000","-0,016","1,055","0,000","-0,004","0,944","0,001","0,002","0,957","0,000","-0,013","1,024"
137,"0,002","-0,004","1,022","0,002","-0,008","1,004","0,002","-0,003","1,003","-0,010","-0,008","1,051","-0,003","-0,002","0,946","-0,005","-0,001","0,959","0,003","-0,014","1,019"
138,"0,004","-0,008","1,030","0,004","-0,012","1,002","0,002","-0,010","0,998","0,003","-0,004","1,057","0,000","-0,002","0,941","0,003","0,002","0,965","0,001","-0,008","1,021"
