Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
28,"82,323","-9,525","-9,120","-11,790","-4,881","-0,491","79,799","-4,152","-8,458","55,029","12,195","-10,644","65,035","3,632","0,699","72,029","17,662","-10,655","57,200","8,056","-2,600"
29,"82,349","-9,477","-9,112","-11,734","-5,212","-0,560","80,321","-3,848","-8,498","54,936","12,400","-11,085","65,258","3,379","1,087","72,053","17,657","-10,648","57,452","7,927","-2,187"
30,"82,336","-9,525","-9,124","-11,735","-5,178","-0,554","80,318","-3,840","-8,496","54,941","12,397","-11,082","65,257","3,350","1,129","72,009","17,653","-10,639","57,435","7,944","-2,239"
31,"82,301","-9,531","-9,118","-11,752","-5,149","-0,547","80,323","-3,910","-8,511","54,899","12,376","-11,029","65,227","3,370","1,097","71,968","17,662","-10,649","57,427","7,966","-2,303"
32,"82,361","-9,534","-9,130","-11,761","-5,116","-0,541","80,343","-3,928","-8,518","54,909","12,363","-11,002","65,236","3,377","1,091","71,978","17,656","-10,639","57,409","7,986","-2,362"
33,"82,369","-9,580","-9,146","-11,734","-5,095","-0,537","80,293","-3,962","-8,514","54,955","12,359","-11,005","65,179","3,374","1,090","71,961","17,653","-10,633","57,417","7,999","-2,397"
34,"82,407","-9,611","-9,165","-11,726","-5,062","-0,530","80,277","-3,952","-8,510","54,962","12,359","-11,004","65,172","3,339","1,143","71,972","17,663","-10,648","57,410","8,016","-2,450"
35,"82,437","-9,652","-9,186","-11,735","-5,030","-0,524","80,299","-3,972","-8,517","54,945","12,361","-11,002","65,180","3,342","1,140","71,980","17,669","-10,652","57,395","8,037","-2,511"
36,"82,427","-9,659","-9,190","-11,735","-4,996","-0,517","80,309","-3,980","-8,520","54,962","12,354","-10,989","65,237","3,348","1,137","71,920","17,663","-10,635","57,378","8,056","-2,561"
37,"82,400","-9,638","-9,179","-11,766","-4,998","-0,518","80,266","-4,019","-8,520","54,906","12,363","-10,995","65,182","3,335","1,146","71,922","17,626","-10,580","57,335","8,062","-2,587"
38,"82,397","-9,675","-9,191","-11,740","-4,975","-0,513","80,226","-3,996","-8,510","54,950","12,358","-10,991","65,161","3,296","1,197","71,899","17,658","-10,627","57,339","8,073","-2,612"
39,"82,380","-9,686","-9,192","-11,740","-4,943","-0,505","80,274","-3,992","-8,519","54,954","12,357","-10,991","65,163","3,286","1,211","71,879","17,665","-10,635","57,364","8,094","-2,662"
40,"82,395","-9,700","-9,197","-11,731","-4,911","-0,499","80,328","-4,012","-8,532","54,977","12,333","-10,945","65,217","3,292","1,210","71,864","17,700","-10,687","57,401","8,112","-2,701"
41,"0,096","-0,051","0,000","0,236","0,153","0,507","-0,032","-0,145","0,000","0,219","-0,196","0,000","-0,212","-0,262","-0,001","0,368","-0,012","0,000","0,162","0,361","0,000"
42,"0,097","-0,093","0,000","0,238","-0,162","0,508","0,323","-0,145","-0,001","0,219","0,009","0,000","0,143","-0,236","0,000","0,157","0,140","0,000","0,161","0,047","0,000"
43,"0,030","-0,094","0,000","0,238","-0,162","0,508","0,325","-0,145","-0,001","0,132","0,010","0,000","0,144","-0,197","0,000","0,073","0,054","0,000","0,161","0,047","0,000"
44,"0,097","-0,074","0,000","0,136","-0,163","0,508","0,011","-0,176","0,000","0,117","0,045","0,000","-0,137","-0,033","0,000","0,157","0,066","0,000","0,058","-0,087","0,000"
45,"0,117","-0,040","0,000","0,238","-0,162","0,508","-0,053","-0,310","0,000","0,220","0,010","0,000","-0,137","0,154","0,000","0,177","0,067","0,000","0,097","0,047","0,000"
46,"0,112","-0,039","0,000","0,187","0,084","0,507","-0,096","-0,310","0,000","0,186","-0,237","0,000","-0,075","0,131","0,000","0,236","0,085","0,000","0,047","0,293","0,000"
47,"0,097","-0,040","0,000","0,237","-0,080","0,508","-0,095","-0,297","0,000","0,219","-0,072","0,000","-0,074","0,142","0,000","0,236","0,066","0,000","0,096","0,129","0,000"
48,"0,043","-0,049","0,000","0,188","-0,080","0,508","-0,107","-0,165","0,000","0,170","-0,062","0,000","-0,041","0,139","0,000","0,216","0,067","0,000","0,096","0,001","0,000"
49,"0,052","-0,049","0,000","0,188","-0,080","0,508","-0,075","-0,149","0,000","0,125","-0,062","0,000","-0,009","0,130","0,000","0,236","0,066","0,000","0,096","0,001","0,000"
50,"0,043","-0,049","0,000","0,188","-0,070","0,508","-0,107","-0,160","0,000","0,170","-0,073","0,000","-0,027","0,147","0,000","0,216","0,086","0,000","0,096","0,006","0,000"
51,"-0,429","-0,528","0,002","0,093","0,261","0,507","-0,262","0,384","0,004","-0,211","-0,214","-0,001","-0,124","-0,452","-0,004","-0,218","0,613","-0,001","-0,265","0,120","0,000"
52,"-0,025","-0,465","0,005","-0,118","-0,010","0,508","-0,447","-0,174","0,011","-0,180","0,299","0,000","-0,215","0,067","-0,006","0,245","0,148","-0,005","-0,402","0,187","-0,003"
53,"0,415","-0,294","0,008","0,191","0,142","0,508","0,120","-0,547","0,012","0,260","-0,169","-0,002","-0,298","0,235","-0,008","0,217","0,237","-0,005","0,220","0,481","-0,003"
54,"0,076","0,279","0,010","0,003","-0,147","0,510","-0,229","-0,051","0,015","-0,024","-0,213","-0,002","0,001","-0,065","-0,010","0,286","-0,139","-0,005","-0,278","0,039","-0,005"
55,"-0,195","-0,136","0,011","0,336","-0,071","0,510","-0,206","-0,196","0,016","0,375","0,051","-0,005","-0,646","0,164","-0,010","-0,361","0,090","-0,003","0,400","0,134","-0,003"
56,"-0,387","0,110","0,011","0,048","0,115","0,510","-0,209","-0,192","0,016","-0,249","-0,071","-0,006","-0,003","-0,032","-0,011","0,082","-0,052","-0,002","-0,191","0,482","-0,002"
57,"0,188","-0,269","0,013","0,089","0,457","0,510","-0,127","0,464","0,016","0,086","-0,227","-0,005","-0,378","-0,494","-0,014","0,068","-0,029","-0,004","-0,012","0,506","-0,001"
58,"0,214","-0,072","0,015","-0,053","0,143","0,510","-0,308","-0,072","0,015","0,280","0,027","-0,004","0,040","-0,050","-0,009","0,035","0,029","-0,007","-0,433","0,400","0,001"
59,"0,185","0,048","0,017","0,255","-0,009","0,511","0,315","-0,072","0,011","0,244","0,204","-0,004","0,656","-0,070","-0,007","0,103","-0,353","-0,009","0,186","0,100","-0,001"
60,"-0,353","-0,294","0,021","0,205","0,331","0,509","-0,231","-0,385","0,008","-0,142","-0,076","-0,006","0,120","0,116","-0,004","0,206","0,095","-0,011","-0,203","0,473","0,003"
61,"-0,378","-0,111","0,020","0,219","-0,014","0,511","-0,254","-0,302","0,008","0,185","0,128","-0,002","-0,564","0,155","-0,002","-0,478","0,073","-0,012","0,128","0,009","0,001"
62,"-0,451","0,360","0,016","-0,057","-0,218","0,512","-0,591","-0,831","0,012","0,116","0,056","0,000","-0,507","0,377","-0,003","-0,417","-0,114","-0,013","-0,200","0,146","0,001"
63,"-0,404","-0,039","0,019","0,181","0,030","0,512","-0,079","-0,397","0,008","0,105","0,042","0,001","-0,371","0,517","-0,004","-0,084","-0,290","-0,011","0,248","0,115","0,002"
64,"0,236","0,068","0,018","-0,093","0,238","0,512","-0,323","0,185","0,009","0,134","-0,336","0,002","-0,276","-0,158","-0,007","0,163","0,099","-0,012","-0,274","0,087","0,003"
65,"0,064","-0,530","0,015","-0,016","-0,097","0,511","-0,154","-0,480","0,013","-0,020","0,257","0,001","0,169","0,153","-0,011","0,559","0,385","-0,014","-0,133","0,089","0,002"
66,"-0,288","0,038","0,016","0,288","0,065","0,510","-0,406","-0,116","0,013","0,178","-0,229","0,000","-0,512","0,175","-0,009","0,031","-0,051","-0,009","0,262","-0,084","0,003"
67,"0,335","0,022","0,018","0,599","0,210","0,509","-0,380","-0,206","0,014","0,798","-0,217","0,001","-0,376","0,403","-0,008","0,403","0,150","-0,011","0,260","0,197","0,003"
68,"0,197","0,651","0,020","0,267","0,111","0,508","-0,015","-0,508","0,015","0,512","-0,459","0,001","-0,033","0,629","-0,009","0,120","-0,470","-0,012","0,271","0,061","0,001"
69,"0,025","0,106","0,023","-0,008","-0,096","0,508","0,265","-0,275","0,014","-0,035","-0,039","-0,002","-0,130","-0,051","-0,009","-0,121","-0,197","-0,017","0,322","-0,037","0,002"
70,"0,080","-0,493","0,024","0,089","0,234","0,506","-0,116","0,174","0,011","-0,074","-0,053","-0,003","0,037","-0,129","-0,005","0,303","0,342","-0,019","0,097","0,184","0,001"
71,"0,101","-0,443","0,026","0,056","0,223","0,507","-0,105","0,127","0,010","-0,077","-0,058","-0,003","0,031","-0,109","-0,003","0,325","0,294","-0,021","0,044","0,204","-0,001"
72,"0,120","-0,454","0,026","0,030","0,200","0,506","-0,068","0,088","0,009","-0,078","-0,058","-0,004","0,066","-0,071","-0,002","0,350","0,313","-0,022","0,020","0,216","0,000"
73,"0,121","-0,438","0,026","0,052","0,174","0,505","-0,072","0,093","0,009","-0,022","-0,039","-0,006","0,056","-0,119","-0,002","0,289","0,324","-0,022","0,018","0,216","0,000"
74,"0,097","-0,387","0,025","0,056","0,139","0,505","-0,069","0,040","0,009","-0,013","-0,039","-0,007","0,061","-0,065","0,000","0,261","0,273","-0,020","0,000","0,209","0,000"
75,"0,118","-0,338","0,022","0,090","0,141","0,504","-0,058","-0,006","0,008","0,052","-0,059","-0,007","0,062","-0,063","0,001","0,272","0,215","-0,017","0,014","0,239","0,000"
76,"0,108","-0,344","0,021","0,109","0,112","0,503","-0,102","-0,036","0,008","0,079","0,004","-0,008","0,020","-0,023","-0,001","0,277","0,161","-0,016","-0,002","0,208","0,003"
77,"0,068","-0,320","0,020","0,078","0,097","0,502","-0,104","-0,062","0,009","0,016","0,027","-0,009","-0,030","-0,043","-0,005","0,303","0,118","-0,015","-0,003","0,210","0,005"
78,"0,049","-0,278","0,018","0,055","0,123","0,501","-0,168","-0,062","0,011","0,006","-0,029","-0,009","-0,088","-0,010","-0,007","0,267","0,072","-0,014","-0,058","0,222","0,007"
79,"0,079","-0,257","0,018","0,084","0,104","0,500","-0,196","-0,120","0,010","0,031","-0,044","-0,010","-0,059","0,040","-0,007","0,270","0,096","-0,015","-0,055","0,225","0,009"
80,"0,086","-0,233","0,018","0,087","0,139","0,500","-0,172","-0,184","0,008","0,070","-0,082","-0,009","-0,018","0,091","-0,005","0,246","0,042","-0,015","-0,039","0,292","0,008"
81,"0,082","-0,208","0,015","0,108","0,112","0,500","-0,177","-0,176","0,006","0,121","-0,075","-0,008","-0,018","0,108","-0,004","0,243","0,053","-0,014","0,010","0,246","0,009"
82,"0,059","-0,235","0,017","0,074","0,105","0,500","-0,110","-0,168","0,003","0,098","-0,038","-0,009","-0,015","0,112","-0,003","0,197","0,017","-0,014","0,011","0,241","0,010"
83,"0,094","-0,222","0,014","0,055","0,135","0,500","-0,107","-0,181","0,002","0,087","-0,101","-0,009","-0,074","0,106","-0,004","0,248","0,013","-0,011","0,027","0,269","0,010"
84,"0,101","-0,177","0,014","0,034","0,107","0,499","-0,081","-0,129","0,000","0,096","-0,094","-0,010","-0,016","0,103","-0,003","0,199","0,011","-0,011","0,004","0,208","0,012"
85,"0,094","-0,152","0,011","0,056","0,081","0,499","-0,026","-0,100","-0,001","0,144","-0,089","-0,010","-0,015","0,109","-0,001","0,133","0,019","-0,009","0,045","0,153","0,011"
86,"0,107","-0,098","0,009","0,069","0,051","0,499","-0,032","-0,099","0,001","0,145","-0,088","-0,008","-0,033","0,108","-0,002","0,146","-0,038","-0,008","0,058","0,155","0,009"
87,"0,164","-0,119","0,008","0,086","0,021","0,499","-0,057","-0,129","0,003","0,185","-0,031","-0,006","-0,079","0,073","-0,004","0,196","-0,014","-0,009","0,085","0,158","0,008"
88,"0,116","-0,118","0,008","0,063","-0,006","0,500","-0,015","-0,176","0,003","0,136","0,020","-0,006","-0,083","0,089","-0,004","0,190","-0,011","-0,010","0,073","0,164","0,007"
89,"0,119","-0,185","0,009","0,029","-0,007","0,500","0,053","-0,181","0,008","0,090","0,057","-0,007","-0,070","0,069","-0,007","0,201","0,056","-0,011","0,073","0,160","0,005"
90,"0,118","-0,192","0,010","0,034","0,027","0,500","-0,008","-0,152","0,010","0,060","0,023","-0,008","-0,069","0,068","-0,009","0,261","0,040","-0,012","0,049","0,176","0,003"
91,"0,129","-0,183","0,008","0,068","0,026","0,500","0,013","-0,174","0,009","0,077","-0,005","-0,008","-0,004","0,046","-0,010","0,310","0,033","-0,010","0,070","0,205","0,004"
92,"0,162","-0,137","0,008","0,034","0,025","0,501","0,044","-0,152","0,010","0,044","-0,038","-0,008","-0,004","0,045","-0,010","0,345","0,055","-0,009","0,035","0,172","0,002"
93,"0,104","-0,150","0,006","0,064","0,040","0,503","0,000","-0,202","0,010","0,049","-0,028","-0,007","-0,040","0,047","-0,008","0,282","0,029","-0,008","0,038","0,206","0,000"
94,"0,099","-0,167","0,006","0,069","0,006","0,503","-0,002","-0,205","0,008","0,084","0,019","-0,007","0,019","0,042","-0,007","0,217","0,017","-0,006","0,010","0,161","0,000"
95,"0,107","-0,183","0,004","0,061","-0,026","0,503","-0,005","-0,189","0,005","0,051","0,076","-0,006","0,056","-0,003","-0,004","0,279","0,028","-0,005","-0,033","0,123","0,000"
96,"0,080","-0,156","0,004","0,089","-0,006","0,503","-0,056","-0,198","0,004","0,086","0,024","-0,007","0,062","-0,020","-0,003","0,279","0,033","-0,006","-0,026","0,169","0,000"
97,"0,057","-0,120","0,004","0,123","0,003","0,503","-0,035","-0,145","0,001","0,132","-0,019","-0,005","0,059","-0,023","-0,001","0,267","0,059","-0,006","0,002","0,143","0,002"
98,"0,116","-0,148","0,003","0,150","0,023","0,503","-0,077","-0,096","0,000","0,194","-0,034","-0,004","0,062","-0,044","-0,001","0,282","0,113","-0,005","0,018","0,129","0,001"
99,"0,115","-0,147","0,003","0,175","0,046","0,504","-0,141","-0,121","0,001","0,243","-0,033","-0,004","0,052","-0,057","-0,001","0,282","0,065","-0,005","0,011","0,161","0,000"
100,"0,088","-0,100","0,002","0,140","0,045","0,504","-0,078","-0,139","0,000","0,212","-0,066","-0,004","0,055","-0,015","-0,002","0,217","0,058","-0,005","0,011","0,158","0,002"
101,"0,090","-0,170","0,000","0,173","0,035","0,503","-0,095","-0,110","0,000","0,240","-0,021","-0,003","0,019","0,021","-0,004","0,202","0,066","-0,004","0,060","0,118","0,003"
102,"0,044","-0,178","0,000","0,144","0,055","0,503","-0,162","-0,101","0,000","0,185","-0,063","-0,004","-0,044","0,007","-0,004","0,190","0,127","-0,004","-0,001","0,126","0,003"
103,"0,044","-0,113","-0,001","0,144","0,091","0,503","-0,128","-0,137","0,002","0,175","-0,132","-0,004","-0,078","0,051","-0,005","0,168","0,104","0,000","0,035","0,163","0,003"
104,"0,039","-0,142","-0,002","0,176","0,103","0,502","-0,111","-0,098","0,001","0,235","-0,126","-0,006","-0,120","0,044","-0,003","0,142","0,150","0,002","0,102","0,167","0,004"
105,"0,069","-0,110","-0,003","0,203","0,125","0,502","-0,100","-0,090","-0,001","0,296","-0,147","-0,006","-0,126","-0,019","-0,002","0,171","0,122","0,002","0,155","0,211","0,004"
106,"0,084","-0,046","-0,003","0,168","0,124","0,501","-0,124","-0,113","-0,003","0,262","-0,181","-0,007","-0,148","0,033","0,002","0,156","0,076","0,003","0,089","0,200","0,004"
107,"0,078","-0,054","-0,003","0,137","0,112","0,501","-0,095","-0,118","-0,004","0,196","-0,178","-0,006","-0,161","0,093","0,004","0,151","0,091","0,000","0,077","0,160","0,004"
108,"0,078","-0,051","-0,002","0,105","0,122","0,499","-0,076","-0,166","-0,005","0,198","-0,189","-0,007","-0,095","0,113","0,006","0,146","0,068","-0,002","0,033","0,204","0,006"
109,"0,090","-0,053","-0,001","0,073","0,112","0,499","-0,077","-0,176","-0,006","0,155","-0,150","-0,006","-0,112","0,081","0,006","0,151","0,010","-0,003","0,034","0,207","0,006"
110,"0,121","0,008","0,000","0,105","0,123","0,498","-0,095","-0,198","-0,005","0,197","-0,195","-0,007","-0,164","0,099","0,004","0,189","-0,048","-0,003","0,081","0,251","0,006"
111,"0,126","0,021","-0,001","0,139","0,127","0,498","-0,102","-0,252","-0,003","0,201","-0,217","-0,007","-0,114","0,138","0,003","0,191","-0,051","-0,003","0,090","0,279","0,005"
112,"0,125","-0,015","-0,001","0,151","0,094","0,499","-0,136","-0,217","0,000","0,181","-0,167","-0,007","-0,152","0,103","0,001","0,194","-0,011","-0,004","0,102","0,212","0,003"
113,"0,127","-0,019","-0,005","0,126","0,119","0,498","-0,074","-0,233","-0,001","0,137","-0,162","-0,006","-0,144","0,122","0,002","0,185","-0,026","-0,001","0,105","0,255","0,003"
114,"0,117","0,003","-0,006","0,093","0,127","0,498","-0,064","-0,256","-0,001","0,127","-0,195","-0,008","-0,081","0,102","0,003","0,174","0,003","0,001","0,047","0,288","0,003"
115,"0,052","-0,013","-0,005","0,087","0,094","0,498","-0,069","-0,268","-0,001","0,087","-0,162","-0,008","-0,067","0,151","0,003","0,169","-0,004","0,000","0,006","0,248","0,003"
116,"0,052","-0,081","-0,006","0,089","0,129","0,498","-0,071","-0,260","-0,001","0,092","-0,166","-0,007","-0,070","0,160","0,002","0,197","0,017","-0,001","0,041","0,277","0,002"
117,"0,048","-0,077","-0,004","0,119","0,112","0,498","-0,065","-0,201","-0,004","0,099","-0,123","-0,006","-0,068","0,162","0,004","0,207","0,021","-0,004","0,060","0,228","0,003"
118,"-0,007","-0,064","-0,002","0,109","0,080","0,498","-0,029","-0,169","-0,007","0,067","-0,116","-0,007","-0,058","0,094","0,007","0,194","0,062","-0,006","0,084","0,197","0,004"
119,"-0,022","-0,032","-0,003","0,136","0,058","0,497","-0,023","-0,105","-0,007","0,112","-0,123","-0,007","-0,054","0,029","0,006","0,124","0,059","-0,006","0,103","0,142","0,005"
120,"0,020","-0,034","-0,003","0,108","0,077","0,497","0,009","-0,162","-0,004","0,108","-0,167","-0,007","-0,014","0,070","0,004","0,139","0,122","-0,006","0,099","0,186","0,005"
121,"-0,036","-0,007","-0,004","0,135","0,096","0,496","0,036","-0,221","-0,004","0,114","-0,215","-0,008","-0,015","0,070","0,004","0,128","0,098","-0,006","0,131","0,239","0,005"
122,"-0,018","-0,072","-0,005","0,107","0,077","0,496","0,049","-0,256","-0,008","0,091","-0,162","-0,009","0,007","0,110","0,007","0,175","0,136","-0,004","0,081","0,246","0,007"
123,"-0,021","-0,023","-0,004","0,138","0,060","0,497","0,045","-0,309","-0,010","0,144","-0,171","-0,009","0,055","0,117","0,008","0,116","0,127","-0,004","0,087","0,253","0,008"
124,"-0,029","-0,038","-0,004","0,156","0,089","0,496","0,086","-0,286","-0,009","0,188","-0,176","-0,010","0,057","0,115","0,007","0,049","0,119","-0,004","0,113","0,250","0,009"
125,"-0,026","-0,040","-0,003","0,121","0,080","0,497","0,077","-0,242","-0,009","0,150","-0,131","-0,010","0,011","0,127","0,006","0,021","0,091","-0,004","0,098","0,215","0,009"
126,"0,034","-0,021","-0,003","0,088","0,074","0,498","0,086","-0,252","-0,007","0,144","-0,146","-0,009","0,022","0,177","0,003","0,087","0,097","-0,006","0,090","0,190","0,008"
127,"0,049","-0,060","-0,003","0,118","0,095","0,498","0,088","-0,238","-0,005","0,158","-0,137","-0,008","0,034","0,148","0,001","0,088","0,091","-0,007","0,088","0,197","0,007"
128,"0,031","-0,016","-0,004","0,103","0,125","0,499","0,071","-0,193","-0,005","0,109","-0,180","-0,009","0,083","0,119","0,001","0,111","0,025","-0,005","0,040","0,213","0,008"
129,"0,023","-0,002","-0,004","0,138","0,127","0,499","0,126","-0,179","-0,006","0,168","-0,208","-0,008","0,079","0,076","0,001","0,109","0,018","-0,005","0,106","0,225","0,008"
130,"0,033","-0,008","-0,003","0,172","0,142","0,499","0,117","-0,194","-0,006","0,224","-0,247","-0,006","0,075","0,056","0,004","0,066","0,065","-0,006","0,165","0,261","0,008"
131,"0,015","-0,029","-0,003","0,204","0,155","0,500","0,074","-0,246","-0,008","0,223","-0,269","-0,003","0,016","0,056","0,007","0,117","0,098","-0,008","0,185","0,308","0,005"
132,"0,016","-0,027","-0,001","0,178","0,135","0,501","0,056","-0,221","-0,008","0,173","-0,222","-0,002","-0,041","0,087","0,009","0,139","0,035","-0,009","0,175","0,258","0,003"
133,"-0,042","-0,049","-0,003","0,144","0,141","0,499","0,033","-0,163","-0,008","0,103","-0,233","-0,002","-0,015","0,077","0,009","0,112","0,026","-0,007","0,115","0,240","0,004"
134,"-0,087","0,000","-0,005","0,119","0,118","0,499","-0,022","-0,148","-0,005","0,053","-0,233","-0,002","-0,015","0,078","0,007","0,116","0,022","-0,007","0,066","0,189","0,003"
135,"-0,084","-0,002","-0,004","0,152","0,125","0,499","0,036","-0,111","-0,004","0,109","-0,265","-0,002","-0,025","0,056","0,006","0,128","0,036","-0,007","0,132","0,184","0,004"
136,"-0,090","-0,013","-0,002","0,120","0,114","0,499","0,067","-0,168","-0,001","0,102","-0,231","-0,004","0,002","0,046","0,003","0,126","0,036","-0,008","0,105","0,205","0,005"
137,"-0,035","-0,026","0,003","0,094","0,090","0,498","0,086","-0,201","0,003","0,098","-0,180","-0,006","0,061","0,073","0,000","0,192","0,027","-0,010","0,063","0,211","0,006"
