Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
74,"-0,265","0,142","-0,080","-0,220","0,019","-0,083","0,061","-0,048","-0,271","0,081","-0,089","-0,040","0,173","-0,037","-0,198","-0,047","0,084","-0,085","-0,104","0,071","-0,020"
75,"-0,023","0,117","-0,143","-0,342","0,023","0,053","-0,005","-0,008","-0,344","-0,008","0,117","-0,081","0,234","-0,034","-0,204","0,011","0,076","-0,068","-0,085","0,111","0,094"
76,"0,097","0,092","-0,203","-0,342","-0,010","-0,137","-0,009","-0,027","-0,401","0,123","0,155","-0,079","0,176","0,001","-0,150","0,178","0,076","-0,197","-0,155","-0,058","0,230"
77,"-0,033","0,109","-0,471","-0,342","-0,034","-0,054","-0,127","-0,007","-0,335","0,022","0,307","-0,096","0,124","0,113","-0,002","0,128","0,169","-0,203","-0,096","-0,049","0,218"
78,"0,028","0,053","-0,449","-0,220","-0,059","0,028","0,001","-0,163","-0,230","-0,097","0,323","-0,121","0,063","0,110","0,004","0,178","0,199","-0,139","-0,067","-0,239","0,214"
79,"0,029","-0,115","-0,378","-0,220","-0,005","-0,001","0,093","-0,033","0,171","-0,113","0,374","-0,012","0,075","0,015","0,079","0,169","0,114","-0,151","-0,002","-0,133","0,297"
80,"0,093","0,044","-0,315","-0,342","-0,113","0,057","0,041","0,004","0,291","-0,189","0,247","-0,032","-0,064","0,276","0,035","0,069","0,191","0,007","0,215","-0,135","0,133"
81,"0,101","-0,108","-0,052","-0,281","-0,171","-0,050","-0,007","0,061","0,469","-0,036","0,113","0,052","-0,171","0,213","0,170","-0,014","0,191","0,072","0,268","-0,223","0,024"
82,"-0,015","-0,092","0,144","-0,098","-0,063","-0,108","-0,112","0,195","0,691","0,026","-0,001","-0,022","0,008","0,307","0,162","0,044","0,059","0,031","0,128","-0,205","-0,025"
83,"-0,007","-0,052","0,393","-0,098","-0,200","-0,104","-0,005","0,254","0,471","0,073","-0,064","0,014","-0,059","0,228","0,073","-0,040","0,182","0,154","0,252","-0,089","0,045"
84,"-0,005","-0,028","0,449","-0,037","-0,171","-0,050","-0,070","0,236","0,418","0,174","-0,215","0,031","-0,009","0,202","-0,066","-0,048","0,097","0,143","0,194","0,041","-0,122"
85,"-0,008","0,060","0,345","-0,037","-0,171","-0,050","0,034","0,218","0,159","0,078","-0,372","0,089","0,063","0,110","0,004","-0,091","0,042","0,260","-0,010","-0,047","-0,255"
86,"-0,064","0,052","0,483","0,085","-0,142","0,004","-0,109","0,068","-0,103","0,081","-0,477","0,003","-0,009","0,079","-0,123","-0,091","-0,081","0,202","0,029","0,173","-0,208"
87,"0,055","0,139","0,375","-0,098","-0,030","0,082","-0,010","0,032","-0,420","-0,028","-0,301","0,041","0,055","-0,128","-0,196","-0,016","-0,166","0,126","-0,016","0,280","-0,042"
88,"0,176","-0,053","0,387","-0,403","-0,138","0,140","0,043","-0,123","-0,503","0,009","-0,136","-0,029","0,011","-0,149","-0,020","0,067","-0,166","0,061","0,043","0,290","-0,055"
89,"-0,015","-0,092","0,144","-0,464","-0,220","0,115","-0,020","-0,315","-0,500","0,014","-0,056","0,002","-0,055","0,019","0,006","0,125","-0,174","0,078","-0,041","0,038","0,244"
90,"-0,025","-0,099","-0,184","-0,281","-0,084","0,111","0,054","-0,259","-0,331","-0,006","0,100","0,198","0,020","0,089","0,180","0,134","-0,089","0,090","-0,218","0,009","0,282"
91,"-0,030","-0,339","-0,280","0,146","-0,113","0,058","0,013","-0,358","-0,039","0,018","0,024","0,033","-0,038","-0,124","0,119","-0,049","-0,026","0,085","-0,141","0,025","0,068"
92,"-0,153","-0,226","-0,324","0,084","-0,108","0,194","-0,017","-0,227","0,370","-0,125","-0,069","0,055","0,029","-0,168","0,151","-0,090","-0,095","-0,025","-0,258","0,006","0,094"
93,"-0,092","-0,227","-0,326","0,084","0,082","0,161","-0,005","-0,055","0,507","-0,034","-0,179","-0,152","-0,041","-0,162","0,071","-0,015","-0,056","-0,044","-0,201","-0,158","-0,054"
94,"-0,084","-0,131","-0,102","-0,037","-0,113","0,058","-0,118","-0,074","0,650","0,052","-0,279","-0,025","-0,098","-0,250","0,068","-0,139","-0,001","-0,031","-0,190","-0,389","-0,171"
95,"-0,080","-0,083","0,010","0,206","-0,059","0,029","-0,184","0,024","0,559","0,241","-0,249","-0,011","-0,101","-0,288","0,020","-0,396","0,023","-0,018","-0,311","-0,331","-0,106"
96,"-0,076","-0,092","0,146","0,328","-0,137","0,141","-0,132","-0,014","0,439","0,137","0,008","0,058","0,081","-0,156","0,060","-0,355","-0,032","0,035","-0,239","-0,378","-0,101"
97,"-0,010","-0,156","0,304","0,389","-0,055","0,165","-0,210","-0,146","0,230","0,259","0,072","0,115","0,084","-0,242","0,050","-0,422","0,015","0,064","-0,112","-0,339","-0,070"
98,"-0,065","-0,140","0,498","0,206","-0,084","0,112","-0,125","-0,181","-0,279","0,052","-0,094","0,093","0,029","-0,168","0,151","-0,323","-0,048","0,134","-0,149","-0,385","0,018"
99,"-0,189","-0,163","0,446","0,267","0,003","0,273","-0,015","-0,354","-0,424","0,003","-0,127","0,304","-0,035","-0,209","0,109","-0,198","0,020","0,179","-0,002","-0,167","-0,018"
100,"-0,067","-0,108","0,418","0,328","0,028","0,190","-0,003","-0,182","-0,288","-0,112","-0,217","0,193","0,084","-0,118","0,107","-0,116","-0,089","0,284","-0,049","0,157","0,007"
101,"-0,010","0,036","0,289","0,389","-0,108","0,194","-0,050","-0,183","-0,091","0,032","-0,511","0,215","0,017","-0,073","0,075","-0,083","-0,119","0,156","0,019","0,187","0,051"
102,"0,042","-0,140","0,030","0,207","-0,166","0,087","-0,211","-0,030","0,193","0,006","-0,419","0,100","-0,032","-0,047","0,214","0,109","0,026","0,230","-0,073","0,054","0,112"
103,"0,156","-0,124","-0,246","0,390","-0,063","-0,107","-0,076","0,024","0,358","-0,059","-0,288","-0,105","0,086","-0,080","0,155","0,059","-0,004","0,166","-0,037","-0,039","0,205"
104,"0,101","-0,108","-0,052","0,268","-0,228","-0,157","0,046","-0,035","0,368","-0,029","-0,098","-0,120","-0,044","-0,076","0,081","-0,098","-0,056","0,021","0,025","-0,107","0,153"
105,"0,102","-0,028","-0,019","0,146","-0,059","0,029","0,101","0,062","0,268","-0,025","-0,018","-0,089","-0,049","-0,029","0,043","0,044","0,059","0,031","0,125","-0,128","0,014"
106,"0,159","-0,020","-0,157","0,146","-0,278","0,008","0,167","0,022","0,340","-0,159","0,049","-0,004","0,075","0,015","0,079","0,002","-0,009","-0,079","-0,061","-0,176","-0,005"
107,"0,039","0,004","-0,097","0,268","-0,224","-0,020","0,280","-0,075","0,235","-0,129","0,036","0,142","0,216","0,040","0,286","0,185","0,051","-0,016","0,079","-0,194","0,044"
108,"0,034","0,069","-0,257","0,207","-0,175","-0,186","0,154","-0,034","0,167","-0,071","0,231","-0,007","0,141","0,094","0,168","0,036","0,084","-0,150","0,005","-0,320","-0,095"
109,"-0,024","0,037","-0,175","0,329","-0,121","-0,215","0,083","-0,013","0,037","0,072","0,138","-0,147","0,020","-0,035","0,123","0,086","-0,009","-0,144","-0,057","-0,253","-0,044"
110,"-0,149","0,126","-0,275","0,511","-0,088","-0,024","0,081","-0,147","0,016","0,005","0,172","-0,104","0,141","-0,030","0,111","0,236","0,068","-0,180","0,035","-0,121","-0,105"
111,"-0,083","0,253","-0,133","0,572","0,073","-0,111","0,015","-0,107","-0,056","0,093","0,168","-0,225","0,063","0,110","0,004","-0,047","0,084","-0,085","0,049","-0,004","0,048"
112,"0,038","0,172","-0,169","0,633","-0,005","0,001","-0,034","0,007","0,103","0,106","0,020","-0,087","-0,055","0,019","0,006","0,093","-0,034","0,037","0,045","0,073","0,086"
113,"0,101","0,140","-0,091","0,511","-0,005","0,000","0,122","-0,049","-0,276","-0,083","0,176","0,016","-0,067","-0,010","-0,127","0,069","0,067","-0,050","-0,019","-0,033","0,003"
114,"0,041","0,084","-0,065","0,572","-0,059","0,029","-0,001","0,011","-0,286","-0,108","0,066","0,063","-0,055","-0,105","-0,052","-0,006","0,152","0,026","0,091","0,139","0,056"
115,"-0,077","0,133","0,051","0,572","-0,005","0,000","0,010","-0,068","-0,133","0,272","0,127","0,091","0,182","-0,046","-0,113","-0,055","0,122","-0,038","0,100","0,159","0,113"
116,"-0,080","-0,027","-0,014","0,511","0,053","0,108","0,065","-0,029","-0,213","-0,002","-0,005","0,112","0,136","-0,106","0,016","-0,032","-0,103","-0,008","-0,003","0,224","-0,024"
117,"0,042","0,164","-0,033","0,450","-0,026","0,219","-0,168","-0,105","-0,043","0,035","0,159","0,041","0,060","0,072","-0,044","-0,139","-0,001","-0,031","0,047","0,213","-0,094"
118,"-0,022","0,005","-0,095","0,511","0,107","0,079","0,019","-0,089","0,002","-0,019","-0,140","0,104","0,072","-0,023","0,032","-0,023","-0,018","0,003","-0,067","0,117","-0,107"
119,"-0,022","0,005","-0,095","0,572","-0,088","-0,024","0,013","0,009","-0,093","-0,142","-0,204","0,047","0,014","0,136","0,142","-0,073","-0,048","-0,061","0,009","-0,007","-0,141"
120,"-0,023","-0,075","-0,128","0,450","0,078","0,025","0,023","-0,070","0,060","0,048","-0,174","0,061","0,020","0,089","0,180","-0,023","-0,141","-0,055","0,125","-0,128","0,014"
121,"0,031","-0,035","-0,346","0,389","0,160","0,050","0,215","-0,093","0,181","-0,053","-0,022","0,044","-0,044","0,048","0,138","-0,080","-0,023","-0,242","0,099","-0,014","-0,022"
122,"0,095","0,068","-0,259","0,450","0,107","0,079","0,149","-0,053","0,109","-0,028","0,273","0,115","-0,104","-0,079","0,087","-0,015","-0,056","-0,044","0,044","-0,101","-0,048"
123,"-0,204","-0,050","-0,066","0,572","0,078","0,025","0,106","0,022","0,345","-0,142","0,184","0,004","0,060","-0,052","-0,101","0,110","-0,111","-0,056","-0,060","-0,002","0,130"
124,"0,040","-0,052","-0,073","0,572","0,214","0,021","-0,020","0,005","0,296","0,015","0,130","0,120","0,069","-0,185","-0,073","0,110","0,013","0,002","-0,041","0,004","-0,071"
125,"-0,017","-0,060","0,064","0,572","0,107","0,079","-0,089","-0,032","0,184","0,053","0,092","0,211","0,078","-0,194","0,012","0,101","-0,072","-0,009","-0,109","-0,026","-0,115"
126,"0,048","-0,012","0,175","0,511","0,218","0,157","-0,051","-0,125","-0,110","0,031","0,079","0,010","0,205","-0,236","0,038","-0,098","-0,056","0,021","-0,010","-0,013","0,060"
127,"0,045","0,020","0,095","0,389","0,053","0,108","-0,045","-0,223","-0,014","0,048","0,214","0,018","0,144","-0,115","0,101","-0,008","-0,081","0,137","-0,065","-0,099","0,034"
128,"0,110","0,067","0,205","0,633","-0,088","-0,024","0,059","-0,299","-0,255","0,098","0,046","-0,032","0,075","-0,109","0,022","0,059","-0,004","0,166","0,034","-0,087","0,210"
129,"0,114","0,115","0,317","0,390","-0,009","-0,136","0,064","-0,338","-0,178","-0,108","0,066","0,063","-0,113","-0,069","0,002","0,059","-0,004","0,166","-0,025","-0,096","0,223"
130,"0,112","0,091","0,261","0,573","-0,009","-0,136","0,016","-0,224","-0,019","-0,058","-0,103","0,013","0,011","-0,149","-0,020","0,068","0,081","0,177","-0,043","-0,136","0,109"
131,"0,052","-0,021","0,311","0,633","-0,034","-0,053","0,081","-0,147","0,016","-0,197","-0,116","0,066","0,006","-0,102","-0,057","0,085","0,128","0,142","-0,131","0,045","0,125"
132,"0,112","0,035","0,285","0,572","0,024","0,054","0,023","-0,070","0,060","-0,033","0,007","-0,034","-0,116","-0,108","-0,046","0,084","0,004","0,084","0,095","0,063","0,017"
133,"-0,135","-0,011","0,180","0,450","0,102","-0,058","0,004","-0,029","-0,209","-0,054","0,180","-0,117","-0,119","-0,022","-0,036","0,084","0,004","0,084","0,136","0,032","-0,110"
134,"0,041","0,084","-0,065","0,512","-0,117","-0,078","0,122","-0,107","-0,257","-0,008","0,117","-0,081","-0,049","-0,152","-0,014","0,110","0,013","0,002","0,093","-0,111","-0,118"
