Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
0,"0,000","0,003","1,031","0,001","0,001","1,002","0,005","-0,002","1,006","0,002","-0,009","1,058","0,001","0,001","0,946","-0,002","0,001","0,957","-0,001","0,001","1,021"
1,"0,002","-0,004","1,034","0,004","0,000","1,006","0,002","-0,005","1,005","0,001","-0,007","1,063","0,002","0,001","0,940","0,000","0,002","0,960","-0,010","0,000","1,023"
2,"0,008","0,003","1,030","0,004","0,003","1,006","-0,002","0,005","1,004","0,008","-0,002","1,056","0,000","0,004","0,946","-0,004","-0,003","0,956","-0,006","0,008","1,020"
3,"0,003","0,002","1,033","0,001","-0,004","0,999","-0,001","0,001","1,001","0,009","-0,008","1,053","0,002","0,003","0,946","-0,001","-0,002","0,959","-0,004","-0,001","1,027"
4,"-0,005","-0,001","1,026","0,002","0,001","1,009","0,002","0,004","1,003","0,008","-0,010","1,057","-0,002","0,002","0,942","0,000","-0,001","0,950","0,002","0,010","1,019"
5,"0,000","0,002","1,024","0,004","-0,008","1,006","0,004","0,002","1,001","0,001","-0,004","1,056","0,004","0,001","0,941","0,001","0,008","0,960","0,001","0,003","1,020"
6,"0,006","0,001","1,031","0,002","-0,001","1,004","0,004","-0,005","1,002","-0,004","0,001","1,062","0,001","0,002","0,945","0,000","-0,002","0,959","-0,002","0,003","1,025"
7,"0,000","-0,001","1,028","0,002","0,001","1,003","0,007","-0,002","1,005","0,000","0,000","1,056","0,006","0,003","0,947","-0,001","0,004","0,954","0,004","0,001","1,016"
8,"-0,003","0,003","1,024","-0,001","-0,004","1,006","0,001","-0,005","1,004","-0,001","-0,004","1,053","0,000","0,001","0,944","0,000","-0,002","0,956","0,010","0,006","1,016"
9,"-0,003","0,001","1,024","0,009","-0,003","1,006","-0,002","0,001","1,001","-0,003","-0,010","1,052","0,001","0,002","0,943","-0,001","-0,002","0,959","0,005","-0,003","1,023"
10,"-0,003","0,000","1,025","0,007","-0,004","1,007","0,004","0,000","1,001","-0,004","-0,004","1,055","-0,003","-0,001","0,939","-0,002","0,002","0,962","-0,003","-0,004","1,020"
11,"-0,002","-0,010","1,033","0,005","-0,003","1,004","0,002","-0,003","1,009","-0,008","-0,014","1,056","0,003","0,003","0,942","-0,006","0,003","0,955","-0,007","0,001","1,018"
12,"0,008","-0,003","1,031","0,007","0,001","1,003","0,001","-0,001","1,004","-0,007","-0,008","1,060","0,003","-0,003","0,941","0,002","-0,001","0,961","-0,016","-0,008","1,024"
13,"0,006","0,001","1,030","0,001","-0,004","1,007","0,001","0,000","1,001","0,008","0,000","1,047","0,002","0,003","0,938","-0,002","0,002","0,959","-0,010","-0,002","1,021"
14,"0,002","0,003","1,029","0,002","-0,001","1,003","0,000","-0,001","1,003","0,007","-0,007","1,055","0,001","0,005","0,950","-0,005","-0,002","0,951","-0,006","0,003","1,023"
15,"-0,003","-0,002","1,025","0,004","-0,004","1,008","0,002","0,000","1,006","0,005","-0,004","1,053","0,000","0,004","0,943","-0,004","0,000","0,957","-0,007","0,001","1,018"
16,"0,001","0,003","1,031","0,001","-0,005","1,008","0,004","0,005","1,001","0,008","-0,005","1,060","0,005","0,001","0,942","-0,001","0,001","0,961","0,002","0,001","1,016"
17,"0,005","0,000","1,029","0,006","0,001","1,007","0,001","0,002","1,004","0,003","0,002","1,054","0,000","0,006","0,950","-0,001","0,003","0,962","-0,001","0,000","1,020"
18,"0,000","-0,001","1,031","0,004","-0,005","1,005","-0,001","0,006","1,004","-0,002","-0,009","1,055","-0,002","-0,001","0,944","-0,001","0,000","0,954","-0,007","0,011","1,021"
19,"0,004","-0,003","1,031","0,003","0,000","1,004","0,002","0,004","1,000","-0,009","-0,003","1,053","0,001","-0,001","0,944","0,003","0,000","0,958","-0,006","0,008","1,021"
20,"-0,006","-0,001","1,031","0,004","-0,004","1,004","0,003","-0,003","1,003","-0,011","-0,008","1,050","0,004","0,006","0,945","-0,002","-0,001","0,959","0,003","0,006","1,019"
21,"-0,006","-0,007","1,025","0,007","-0,001","1,000","0,005","0,004","1,005","-0,009","-0,004","1,048","0,001","0,002","0,939","-0,004","0,002","0,952","0,004","-0,002","1,025"
22,"-0,006","-0,004","1,029","0,010","-0,004","1,000","0,004","0,000","1,008","-0,010","-0,009","1,049","0,005","0,004","0,943","-0,009","0,001","0,954","0,011","-0,001","1,014"
23,"-0,001","-0,006","1,035","0,005","-0,014","1,005","0,003","-0,002","1,005","-0,005","-0,011","1,055","0,000","0,000","0,944","-0,001","0,002","0,960","0,008","0,001","1,022"
24,"0,001","-0,008","1,037","0,007","-0,003","1,004","0,004","-0,007","1,004","0,001","-0,010","1,055","0,001","0,000","0,942","0,000","-0,004","0,960","-0,001","0,003","1,018"
25,"-0,002","-0,010","1,029","0,003","-0,001","1,004","0,007","-0,011","1,003","0,002","-0,008","1,053","-0,002","-0,002","0,941","-0,002","-0,001","0,959","-0,008","-0,003","1,021"
26,"0,000","-0,003","1,032","0,000","0,000","1,004","0,009","-0,002","1,006","0,003","-0,015","1,057","0,001","0,001","0,943","-0,001","0,000","0,953","-0,004","-0,010","1,023"
27,"-0,001","-0,003","1,030","0,001","0,000","1,009","0,013","-0,010","1,006","0,011","-0,002","1,056","0,004","-0,001","0,944","0,001","0,000","0,951","-0,001","-0,014","1,026"
28,"0,002","0,002","1,027","-0,001","-0,001","1,004","0,003","0,002","1,002","0,008","-0,001","1,056","0,005","0,001","0,942","0,003","-0,003","0,953","0,007","-0,001","1,017"
29,"0,001","-0,005","1,027","0,001","0,002","1,009","0,001","-0,002","1,002","0,002","0,005","1,052","0,003","-0,002","0,943","0,003","0,001","0,953","0,004","-0,003","1,015"
30,"-0,002","0,005","1,028","0,001","-0,001","1,009","0,000","0,003","1,000","-0,002","0,002","1,049","-0,002","0,003","0,943","-0,006","-0,001","0,956","-0,007","0,002","1,019"
31,"-0,002","0,001","1,032","0,002","-0,005","1,007","0,004","-0,005","1,007","-0,006","-0,003","1,058","0,000","0,001","0,945","0,003","0,003","0,953","-0,001","-0,004","1,023"
32,"0,003","0,005","1,033","0,001","-0,001","1,005","-0,002","0,006","1,000","-0,004","-0,003","1,059","0,004","-0,003","0,939","-0,002","-0,002","0,958","-0,002","0,002","1,019"
33,"0,007","-0,005","1,027","0,003","-0,003","1,002","-0,006","0,001","1,001","0,001","0,004","1,046","-0,007","0,003","0,944","-0,001","-0,002","0,956","-0,002","0,000","1,022"
34,"0,000","0,001","1,030","0,001","-0,004","1,003","-0,006","0,001","1,005","0,006","-0,003","1,053","-0,001","-0,002","0,942","-0,004","-0,002","0,960","0,002","0,000","1,025"
35,"0,003","0,000","1,028","0,003","-0,006","1,002","0,003","-0,001","1,007","0,004","-0,006","1,057","0,003","0,000","0,949","0,001","0,001","0,957","0,000","0,006","1,021"
36,"0,000","0,001","1,027","0,000","0,000","1,003","-0,002","-0,001","1,006","0,007","-0,001","1,056","-0,002","0,000","0,945","0,001","-0,004","0,956","-0,006","0,006","1,024"
37,"-0,001","0,000","1,031","0,003","0,001","1,003","0,001","-0,001","1,004","-0,004","-0,001","1,054","-0,002","-0,002","0,939","-0,004","-0,001","0,956","-0,010","0,001","1,020"
38,"0,000","-0,005","1,027","-0,002","-0,001","1,005","-0,003","0,009","1,002","-0,008","-0,002","1,052","0,000","0,002","0,940","-0,004","-0,006","0,952","-0,006","-0,001","1,022"
39,"-0,003","0,001","1,023","0,000","0,003","1,004","-0,006","0,004","1,005","-0,008","-0,006","1,052","0,000","0,001","0,939","-0,007","0,001","0,956","-0,008","0,006","1,027"
40,"-0,005","0,006","1,024","-0,002","-0,003","1,007","0,001","0,004","1,002","-0,009","-0,002","1,056","-0,002","0,001","0,942","-0,003","0,000","0,961","-0,008","0,005","1,020"
41,"-0,001","0,000","1,028","0,003","-0,001","1,007","-0,001","-0,003","1,002","0,001","-0,008","1,055","0,004","0,003","0,946","-0,002","0,001","0,963","-0,004","0,001","1,020"
42,"0,003","0,004","1,026","0,001","0,002","1,005","0,002","-0,002","1,005","0,000","-0,003","1,056","0,000","0,003","0,948","0,000","0,000","0,954","0,000","-0,009","1,020"
43,"0,006","-0,004","1,030","0,002","-0,003","1,008","-0,005","-0,008","1,000","-0,003","-0,005","1,055","-0,001","0,003","0,941","-0,001","0,001","0,960","0,002","-0,008","1,022"
44,"0,001","0,000","1,029","0,004","-0,003","1,001","0,000","0,004","1,003","0,006","-0,006","1,051","0,004","0,000","0,946","0,000","-0,003","0,956","0,001","-0,002","1,021"
45,"0,003","-0,008","1,030","0,002","-0,004","1,007","0,003","-0,007","1,007","0,004","-0,018","1,056","0,004","0,001","0,936","0,002","-0,002","0,956","-0,003","-0,003","1,020"
46,"0,003","-0,001","1,033","0,001","-0,007","1,004","0,006","-0,003","1,002","0,005","-0,007","1,053","0,000","0,003","0,943","-0,002","-0,001","0,958","-0,002","-0,004","1,026"
47,"0,000","-0,001","1,027","0,003","-0,009","1,007","0,001","-0,005","1,007","-0,002","-0,005","1,052","-0,001","0,001","0,943","0,002","-0,003","0,957","0,005","-0,004","1,025"
48,"-0,009","0,002","1,023","-0,002","-0,007","1,007","0,003","-0,001","1,006","-0,010","-0,008","1,052","0,000","0,008","0,949","-0,001","0,002","0,954","-0,002","0,000","1,020"
49,"0,004","-0,004","1,029","-0,002","-0,005","1,004","0,004","-0,005","1,002","-0,011","-0,001","1,057","0,005","0,000","0,942","-0,002","0,002","0,957","-0,001","-0,003","1,020"
50,"-0,002","0,004","1,030","0,003","-0,006","1,003","0,008","-0,007","1,006","-0,001","-0,006","1,054","0,005","0,003","0,941","0,000","-0,004","0,951","0,005","-0,001","1,020"
51,"-0,003","-0,004","1,030","0,000","-0,008","1,005","0,008","-0,009","1,003","0,006","-0,003","1,054","0,001","0,000","0,940","-0,001","-0,004","0,953","0,001","-0,002","1,021"
52,"0,005","-0,007","1,030","0,006","-0,003","1,008","0,006","0,000","1,001","0,006","-0,008","1,053","0,004","0,002","0,945","0,000","-0,003","0,958","0,003","-0,005","1,022"
53,"0,002","-0,007","1,031","0,003","-0,004","1,003","-0,001","0,001","1,000","0,009","-0,013","1,058","0,002","0,000","0,941","-0,002","-0,002","0,953","0,002","-0,003","1,017"
54,"0,009","-0,002","1,033","0,005","0,000","1,010","0,003","0,004","0,999","0,012","-0,017","1,058","0,004","-0,002","0,946","-0,001","-0,004","0,955","-0,003","-0,007","1,021"
55,"0,006","-0,002","1,025","0,002","-0,005","1,008","0,002","0,001","1,001","0,010","-0,013","1,057","-0,002","-0,004","0,939","0,002","0,001","0,955","0,000","0,007","1,019"
56,"-0,003","0,001","1,033","0,002","-0,005","1,007","0,007","0,003","1,005","-0,003","-0,008","1,055","-0,001","-0,002","0,946","-0,001","-0,003","0,955","0,002","-0,007","1,029"
57,"0,002","0,004","1,026","0,000","-0,002","1,001","-0,001","-0,003","1,002","0,004","0,000","1,054","-0,001","0,004","0,944","0,005","-0,001","0,954","0,001","-0,002","1,019"
58,"0,002","0,007","1,030","0,002","-0,003","1,004","0,002","-0,002","1,006","0,003","0,000","1,047","0,000","0,001","0,939","0,001","-0,002","0,958","0,002","-0,004","1,023"
59,"-0,001","0,005","1,027","-0,001","-0,004","1,006","0,009","-0,003","1,000","-0,001","-0,005","1,051","0,004","0,004","0,948","-0,001","-0,002","0,952","0,006","0,000","1,018"
60,"0,004","0,002","1,030","0,002","-0,005","1,007","0,009","0,003","0,999","-0,002","-0,004","1,053","0,002","0,000","0,940","-0,003","0,003","0,957","0,006","0,000","1,019"
61,"0,009","-0,004","1,028","0,006","-0,002","1,005","0,002","0,000","1,002","0,007","0,000","1,052","0,002","0,000","0,942","0,000","0,000","0,959","0,005","0,001","1,017"
62,"0,014","0,003","1,034","0,001","0,002","1,000","-0,001","-0,003","1,004","0,013","-0,008","1,061","0,000","-0,001","0,941","0,000","-0,005","0,957","0,007","-0,003","1,017"
63,"0,001","-0,005","1,033","0,004","0,006","1,006","0,002","-0,001","1,004","0,008","-0,009","1,058","-0,001","0,001","0,937","0,002","-0,002","0,954","-0,002","0,000","1,022"
64,"-0,005","0,001","1,026","0,005","-0,002","1,007","0,008","0,004","1,001","0,006","-0,007","1,056","0,000","-0,004","0,940","0,001","0,004","0,962","0,001","0,001","1,020"
65,"-0,002","0,000","1,027","0,002","-0,004","1,007","0,000","-0,006","1,004","0,003","-0,001","1,049","-0,002","-0,004","0,938","0,002","-0,001","0,952","-0,004","0,000","1,028"
66,"0,002","0,004","1,026","-0,001","-0,002","1,006","0,001","-0,008","1,004","0,000","-0,002","1,054","-0,003","0,000","0,938","-0,001","-0,006","0,959","-0,009","-0,006","1,023"
67,"0,005","-0,002","1,025","0,004","0,004","1,006","-0,002","-0,003","1,003","0,003","-0,002","1,053","-0,001","-0,001","0,941","0,002","-0,001","0,957","-0,006","-0,002","1,022"
68,"0,003","0,001","1,028","0,005","-0,004","1,004","0,006","-0,004","1,006","0,001","-0,003","1,050","0,001","0,003","0,945","0,001","0,001","0,960","-0,001","-0,004","1,020"
69,"0,000","0,001","1,031","0,008","-0,002","1,005","0,005","-0,003","1,001","0,000","-0,003","1,059","0,002","-0,002","0,941","0,001","0,003","0,958","0,005","0,001","1,016"
70,"-0,001","0,002","1,030","0,010","-0,004","1,002","0,007","0,001","1,003","-0,002","-0,001","1,064","0,003","0,000","0,943","-0,001","0,004","0,959","0,007","-0,008","1,023"
71,"0,004","-0,006","1,035","0,007","-0,005","1,006","0,007","0,004","1,003","-0,008","-0,003","1,053","0,008","0,001","0,940","-0,003","-0,007","0,958","0,006","-0,001","1,022"
72,"0,002","0,000","1,028","0,007","0,000","1,006","-0,001","0,006","1,003","-0,007","-0,012","1,056","-0,001","0,005","0,946","0,002","-0,003","0,955","0,007","0,000","1,022"
73,"-0,002","-0,004","1,025","0,000","-0,005","1,008","0,003","0,000","1,009","-0,010","-0,007","1,049","0,000","0,002","0,945","-0,002","-0,004","0,956","0,008","0,001","1,020"
74,"-0,006","-0,004","1,029","-0,001","-0,005","1,007","0,002","0,001","1,004","-0,001","-0,007","1,054","-0,005","-0,002","0,943","-0,006","-0,007","0,952","-0,007","-0,001","1,025"
75,"-0,002","-0,006","1,032","0,003","-0,003","1,007","0,004","-0,004","1,003","0,006","-0,011","1,058","0,008","0,000","0,945","-0,002","0,001","0,953","-0,011","-0,004","1,025"
76,"0,000","-0,008","1,029","0,000","-0,007","1,010","0,009","-0,002","1,007","0,001","-0,013","1,058","0,004","0,001","0,944","-0,003","0,000","0,961","-0,011","0,005","1,019"
77,"0,001","-0,012","1,031","0,005","-0,009","1,007","0,001","0,003","1,004","0,011","-0,012","1,062","-0,001","-0,001","0,942","-0,002","-0,003","0,954","-0,002","-0,002","1,020"
78,"0,006","-0,007","1,038","0,006","0,001","1,000","0,001","0,002","1,002","0,009","-0,013","1,062","0,001","0,002","0,948","0,000","-0,001","0,964","0,003","-0,003","1,021"
79,"-0,004","-0,007","1,033","0,008","-0,003","1,005","-0,002","-0,002","1,004","0,003","-0,012","1,054","0,000","0,000","0,942","-0,001","-0,002","0,954","0,006","-0,001","1,026"
80,"-0,001","-0,001","1,028","0,003","-0,007","1,003","-0,002","-0,003","1,004","0,000","-0,017","1,061","-0,005","-0,002","0,941","-0,002","0,002","0,958","0,000","0,001","1,025"
81,"0,002","-0,001","1,024","0,004","-0,008","1,009","0,000","-0,002","1,005","-0,006","-0,012","1,057","0,000","-0,001","0,944","0,000","0,001","0,957","-0,003","0,002","1,022"
82,"-0,007","-0,007","1,025","0,006","-0,003","1,006","0,003","-0,003","1,007","-0,016","-0,004","1,051","-0,005","-0,004","0,942","-0,002","0,000","0,955","-0,003","0,002","1,017"
83,"-0,010","-0,002","1,028","0,003","-0,008","1,010","-0,001","-0,006","1,004","-0,012","0,000","1,052","0,004","0,000","0,939","-0,004","0,000","0,957","-0,003","-0,009","1,024"
84,"0,005","-0,001","1,029","0,002","-0,001","1,007","0,005","-0,008","1,001","0,000","-0,002","1,060","0,001","0,003","0,941","-0,001","0,003","0,957","-0,002","0,001","1,018"
85,"0,006","0,005","1,031","0,000","-0,004","1,006","0,005","-0,001","1,005","0,010","0,000","1,053","-0,003","0,001","0,946","-0,003","-0,004","0,951","-0,003","-0,001","1,021"
86,"0,005","0,003","1,029","0,004","-0,003","1,005","0,004","0,006","1,000","0,009","0,001","1,053","0,001","0,004","0,946","0,000","0,001","0,960","0,006","-0,002","1,026"
87,"0,003","-0,011","1,030","0,002","-0,006","1,007","0,007","0,004","1,007","0,004","-0,005","1,056","0,003","-0,002","0,943","0,001","0,004","0,957","0,009","-0,004","1,023"
88,"0,002","-0,002","1,027","0,005","-0,005","1,005","0,006","-0,009","1,010","-0,002","-0,009","1,058","-0,005","-0,002","0,942","0,002","0,000","0,956","0,008","-0,001","1,021"
89,"-0,002","-0,002","1,029","0,004","-0,006","1,004","0,008","-0,004","1,004","-0,006","0,001","1,052","0,001","-0,003","0,944","0,004","-0,002","0,955","-0,002","-0,008","1,018"
90,"-0,001","-0,002","1,031","0,000","-0,005","1,006","0,002","-0,008","1,003","-0,007","-0,006","1,053","0,002","0,002","0,943","-0,002","0,000","0,958","-0,003","0,001","1,013"
91,"0,002","0,001","1,029","0,000","-0,005","1,003","0,002","-0,005","1,003","-0,007","-0,014","1,060","0,003","-0,002","0,943","-0,004","0,003","0,959","-0,005","-0,008","1,022"
92,"0,003","-0,003","1,030","0,006","-0,002","1,005","0,001","0,000","1,004","0,001","-0,005","1,054","0,002","-0,004","0,942","0,003","0,002","0,957","-0,001","-0,001","1,016"
93,"-0,004","-0,004","1,028","0,004","-0,008","1,007","0,007","0,004","1,003","-0,001","-0,004","1,051","-0,001","-0,001","0,940","-0,002","-0,001","0,954","0,004","0,004","1,021"
94,"-0,008","-0,003","1,028","0,006","-0,002","1,001","0,002","0,002","1,006","-0,003","-0,008","1,059","0,002","0,000","0,941","-0,002","0,001","0,954","0,002","0,005","1,026"
95,"-0,006","-0,002","1,025","0,006","-0,007","1,003","-0,001","0,001","1,007","-0,002","-0,003","1,055","0,000","0,002","0,942","-0,004","0,001","0,951","0,001","0,008","1,025"
96,"0,004","-0,002","1,028","0,006","-0,003","0,999","0,001","0,009","0,996","-0,004","-0,005","1,059","0,002","-0,003","0,939","-0,001","-0,002","0,958","-0,001","0,005","1,021"
97,"0,004","-0,001","1,033","0,003","-0,003","1,002","0,004","0,001","1,002","-0,001","-0,007","1,054","0,002","-0,001","0,936","-0,001","-0,001","0,953","-0,009","-0,005","1,024"
98,"0,004","-0,005","1,030","0,002","-0,008","1,009","0,002","-0,003","1,005","-0,001","-0,008","1,052","-0,001","-0,001","0,942","-0,002","-0,004","0,956","-0,006","0,005","1,025"
99,"-0,004","-0,005","1,028","0,005","-0,005","1,008","0,000","-0,001","1,002","0,004","-0,007","1,051","0,002","-0,006","0,940","-0,002","0,005","0,956","-0,008","0,011","1,011"
100,"0,003","-0,001","1,031","0,008","-0,006","1,012","0,006","0,004","1,004","0,000","-0,010","1,060","0,003","-0,002","0,946","0,001","-0,001","0,961","-0,002","0,000","1,021"
101,"0,003","-0,001","1,032","0,006","-0,009","1,012","0,003","-0,003","1,008","0,001","-0,003","1,056","-0,002","0,003","0,942","-0,004","0,000","0,951","0,005","0,003","1,023"
102,"-0,003","0,002","1,023","0,004","0,002","1,006","-0,001","-0,002","1,010","0,002","-0,007","1,058","-0,003","0,000","0,943","0,001","-0,004","0,956","0,007","-0,001","1,022"
103,"-0,003","-0,002","1,023","0,003","-0,003","1,008","0,005","-0,001","1,005","0,001","0,003","1,047","0,005","-0,003","0,940","-0,003","-0,003","0,960","0,004","-0,001","1,026"
104,"0,003","-0,002","1,032","0,002","-0,003","1,005","0,004","-0,010","0,999","0,004","-0,004","1,054","0,000","0,000","0,942","0,004","0,000","0,959","-0,003","-0,003","1,028"
105,"0,004","-0,002","1,031","-0,004","-0,001","1,004","0,005","-0,001","1,003","0,009","0,004","1,056","0,001","0,002","0,943","0,002","0,002","0,955","-0,001","-0,005","1,020"
106,"0,002","0,003","1,026","0,002","-0,002","1,006","0,004","0,001","1,005","0,000","0,004","1,053","-0,001","0,001","0,943","-0,001","-0,002","0,957","-0,003","-0,002","1,022"
107,"0,002","-0,002","1,027","-0,001","-0,002","1,008","0,008","0,002","0,999","-0,009","-0,002","1,054","0,002","0,001","0,938","-0,002","0,001","0,953","-0,003","0,003","1,021"
108,"0,004","0,006","1,024","0,002","0,001","1,007","0,005","0,008","1,000","-0,004","-0,003","1,053","0,004","0,003","0,943","0,001","-0,001","0,962","0,000","0,007","1,022"
109,"-0,001","0,000","1,030","0,003","0,002","1,002","0,001","0,002","1,006","0,013","0,003","1,052","0,000","-0,002","0,942","-0,002","-0,003","0,954","0,003","0,007","1,025"
110,"0,002","0,001","1,029","0,002","0,003","1,001","0,001","0,003","1,003","0,008","0,000","1,052","0,005","0,003","0,944","0,001","-0,001","0,953","0,003","0,005","1,021"
111,"0,006","0,003","1,030","0,000","-0,003","1,000","0,006","0,007","1,008","0,010","0,005","1,055","-0,003","0,001","0,945","0,003","-0,001","0,963","0,000","0,006","1,024"
112,"0,005","0,001","1,031","0,001","-0,001","1,000","0,001","0,006","1,005","0,013","0,001","1,057","-0,002","0,004","0,946","-0,005","0,002","0,955","-0,001","0,008","1,026"
113,"-0,005","-0,006","1,034","0,006","-0,002","1,000","0,006","-0,008","1,006","0,001","0,003","1,052","-0,001","0,001","0,945","-0,005","0,003","0,957","-0,008","0,004","1,022"
114,"-0,006","0,002","1,028","0,002","-0,002","1,003","0,002","-0,003","1,006","-0,007","-0,004","1,054","0,002","0,002","0,946","-0,003","-0,001","0,957","-0,002","0,001","1,023"
115,"-0,007","-0,001","1,028","0,006","0,002","1,005","0,002","0,001","1,008","-0,012","-0,002","1,048","0,000","-0,002","0,943","0,000","0,002","0,957","-0,002","0,000","1,024"
116,"-0,008","-0,002","1,030","0,005","-0,002","1,007","0,005","-0,005","1,006","-0,017","0,002","1,050","0,001","-0,002","0,943","-0,005","-0,004","0,956","0,008","0,004","1,017"
117,"0,002","0,000","1,032","0,005","0,002","1,006","0,008","-0,002","1,000","-0,006","-0,003","1,058","-0,004","0,003","0,942","-0,003","-0,005","0,958","0,012","0,004","1,018"
118,"0,000","0,000","1,029","0,005","-0,001","1,008","0,006","0,004","1,005","0,001","-0,001","1,049","0,002","0,000","0,942","-0,001","0,001","0,956","0,003","-0,004","1,021"
119,"-0,001","0,001","1,024","0,007","0,001","1,006","0,003","-0,002","1,007","0,003","-0,004","1,055","0,000","0,000","0,944","-0,003","0,005","0,957","0,001","0,000","1,022"
120,"0,000","0,004","1,029","0,010","0,001","1,007","0,005","-0,003","1,004","0,006","-0,002","1,052","-0,002","0,001","0,941","-0,002","0,003","0,959","-0,007","-0,005","1,021"
121,"0,004","-0,001","1,033","0,001","0,000","1,005","0,007","0,000","0,997","0,014","0,003","1,054","0,001","-0,003","0,943","-0,001","0,000","0,956","-0,008","-0,002","1,016"
122,"0,006","0,001","1,030","0,002","0,001","1,006","0,000","0,005","1,004","0,017","-0,001","1,057","0,003","0,000","0,942","-0,002","-0,003","0,957","-0,011","0,009","1,019"
123,"0,004","0,001","1,027","-0,001","-0,006","1,003","0,000","0,003","1,003","0,012","0,003","1,061","-0,002","-0,005","0,937","0,003","0,000","0,960","0,003","0,001","1,023"
124,"0,002","0,008","1,028","0,001","-0,001","1,000","0,006","0,001","1,000","0,002","0,003","1,054","0,007","0,004","0,949","-0,002","0,003","0,958","-0,001","0,008","1,017"
125,"-0,001","0,000","1,028","-0,002","-0,001","1,005","0,004","0,003","1,002","-0,007","0,010","1,048","-0,001","0,005","0,943","-0,005","0,003","0,954","-0,001","0,012","1,023"
126,"-0,005","0,001","1,028","0,003","-0,002","1,006","-0,002","0,007","1,004","-0,013","0,003","1,055","0,005","0,004","0,949","-0,005","-0,002","0,952","-0,003","0,006","1,023"
127,"-0,005","-0,002","1,029","0,005","-0,006","1,004","0,004","0,004","1,001","-0,013","0,009","1,055","0,000","0,001","0,944","-0,006","0,005","0,953","0,002","0,014","1,017"
128,"-0,001","0,000","1,030","0,005","-0,003","1,002","0,003","0,004","0,999","-0,006","-0,004","1,053","0,005","-0,002","0,943","-0,003","0,000","0,957","-0,002","0,011","1,017"
129,"-0,003","-0,001","1,031","0,004","-0,003","1,006","0,005","-0,002","1,002","-0,001","-0,001","1,055","0,002","0,000","0,941","0,000","0,003","0,957","0,004","0,009","1,013"
130,"-0,003","0,001","1,025","0,003","0,001","1,006","0,001","-0,002","1,001","0,001","0,008","1,056","0,000","0,001","0,942","-0,001","0,004","0,956","0,003","0,008","1,018"
131,"0,004","0,002","1,030","0,004","0,002","1,005","-0,002","-0,001","1,003","0,010","0,002","1,056","-0,001","-0,003","0,939","0,001","0,001","0,958","0,005","0,005","1,021"
132,"0,004","-0,002","1,026","0,002","0,001","1,007","-0,001","0,005","1,000","0,009","0,000","1,056","0,001","-0,001","0,942","0,000","0,002","0,962","-0,010","0,007","1,024"
133,"0,004","-0,002","1,030","-0,001","-0,002","1,010","0,000","0,005","1,000","0,008","0,002","1,053","0,003","-0,001","0,941","0,003","0,003","0,958","-0,017","0,005","1,019"
134,"0,003","-0,001","1,031","0,000","-0,001","1,006","-0,002","0,004","1,000","0,002","-0,008","1,053","-0,001","0,002","0,944","-0,002","0,000","0,952","-0,017","0,008","1,021"
135,"0,002","0,002","1,027","0,000","0,003","1,007","-0,003","0,002","1,002","0,005","0,000","1,056","-0,003","-0,003","0,947","-0,003","-0,005","0,958","-0,012","0,009","1,019"
136,"-0,001","0,007","1,028","0,002","-0,004","1,003","0,002","-0,006","1,004","0,002","0,001","1,057","0,000","0,001","0,943","0,001","0,005","0,962","-0,003","0,009","1,017"
137,"0,001","0,005","1,029","0,005","-0,006","1,005","0,005","0,001","1,002","0,000","0,011","1,052","0,001","0,002","0,946","-0,001","-0,005","0,954","0,001","0,006","1,018"
138,"0,003","0,004","1,029","0,008","-0,002","1,005","0,009","0,000","1,004","-0,004","0,011","1,054","0,002","0,001","0,946","0,002","-0,001","0,952","0,005","0,007","1,016"
139,"-0,001","0,001","1,027","0,006","0,001","1,001","0,005","0,005","1,002","-0,003","0,008","1,055","0,003","0,000","0,939","-0,002","0,000","0,953","0,005","0,009","1,015"
140,"0,000","-0,001","1,030","0,006","0,000","1,002","0,001","0,004","1,003","0,002","0,001","1,056","0,000","0,001","0,948","0,000","0,004","0,958","0,003","0,008","1,020"
141,"0,005","0,001","1,030","-0,001","-0,001","1,005","-0,001","0,004","1,004","-0,002","0,007","1,049","-0,001","0,001","0,940","-0,004","0,003","0,961","-0,003","0,009","1,021"
142,"0,000","-0,005","1,032","0,000","-0,003","1,005","0,000","0,005","1,000","0,001","-0,007","1,053","0,002","0,006","0,944","-0,001","0,001","0,956","-0,004","0,004","1,024"
143,"-0,001","-0,003","1,030","0,007","0,007","1,006","0,008","-0,001","1,004","0,002","-0,003","1,055","0,002","0,003","0,950","-0,009","0,001","0,956","-0,005","0,009","1,022"
144,"-0,001","-0,001","1,028","0,004","0,002","1,004","0,006","0,001","0,999","0,002","0,001","1,054","0,003","0,005","0,941","-0,002","0,004","0,953","-0,006","0,006","1,018"
