Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
460,"-0,011","0,174","0,008","0,194","-0,134","-0,350","-0,009","0,100","-0,061","0,113","-0,053","-0,042","0,012","-0,042","0,081","0,071","0,008","-0,021","0,181","-0,243","0,071"
461,"-0,002","0,181","0,008","0,160","-0,126","-0,351","0,057","0,124","-0,057","0,064","-0,090","-0,043","0,077","-0,056","0,078","0,125","0,012","-0,021","0,181","-0,242","0,070"
462,"0,033","0,130","0,009","0,145","-0,093","-0,354","0,054","0,119","-0,052","0,078","-0,104","-0,047","0,137","-0,045","0,076","0,154","0,018","-0,020","0,136","-0,228","0,069"
463,"0,045","0,128","0,008","0,118","-0,070","-0,357","0,109","0,139","-0,049","0,056","-0,157","-0,052","0,140","-0,044","0,077","0,135","0,028","-0,018","0,141","-0,199","0,068"
464,"0,015","0,152","0,009","0,147","-0,052","-0,358","0,047","0,149","-0,050","0,048","-0,163","-0,058","0,114","-0,098","0,079","0,154","-0,041","-0,015","0,133","-0,174","0,067"
465,"-0,051","0,134","0,014","0,179","-0,058","-0,361","0,003","0,095","-0,050","0,040","-0,161","-0,065","0,058","-0,074","0,082","0,159","-0,007","-0,015","0,141","-0,155","0,066"
466,"-0,083","0,120","0,017","0,211","-0,047","-0,364","-0,016","0,030","-0,047","0,069","-0,138","-0,070","0,035","-0,071","0,083","0,095","-0,032","-0,017","0,161","-0,113","0,063"
467,"-0,075","0,115","0,017","0,188","-0,071","-0,365","-0,071","0,026","-0,039","0,031","-0,080","-0,069","-0,024","-0,071","0,081","0,094","-0,034","-0,018","0,111","-0,118","0,058"
468,"-0,110","0,102","0,014","0,214","-0,088","-0,369","-0,020","0,029","-0,032","0,048","-0,026","-0,066","-0,016","-0,117","0,081","0,035","-0,041","-0,023","0,158","-0,120","0,056"
469,"-0,117","0,097","0,007","0,248","-0,096","-0,372","-0,019","0,054","-0,030","0,107","0,002","-0,058","-0,046","-0,094","0,079","0,036","-0,046","-0,026","0,223","-0,141","0,058"
470,"-0,078","0,133","-0,002","0,282","-0,107","-0,375","-0,019","0,055","-0,031","0,145","-0,018","-0,049","-0,045","-0,093","0,078","0,105","-0,055","-0,028","0,227","-0,137","0,060"
471,"-0,079","0,201","-0,010","0,273","-0,074","-0,375","-0,085","0,055","-0,034","0,137","-0,082","-0,041","-0,051","-0,063","0,079","0,074","-0,108","-0,030","0,184","-0,114","0,063"
472,"-0,064","0,265","-0,013","0,308","-0,065","-0,377","-0,014","0,060","-0,035","0,172","-0,122","-0,038","0,019","-0,069","0,078","0,122","-0,143","-0,032","0,253","-0,108","0,067"
473,"-0,080","0,239","-0,013","0,277","-0,080","-0,377","0,034","0,065","-0,036","0,158","-0,074","-0,038","0,079","-0,067","0,076","0,119","-0,166","-0,034","0,241","-0,151","0,070"
474,"-0,097","0,170","-0,011","0,281","-0,115","-0,377","0,068","0,083","-0,037","0,151","-0,003","-0,040","0,089","-0,024","0,074","0,090","-0,159","-0,034","0,247","-0,222","0,071"
475,"-0,029","0,166","-0,011","0,255","-0,134","-0,377","0,044","0,134","-0,038","0,159","0,033","-0,041","0,117","-0,085","0,074","0,129","-0,138","-0,034","0,189","-0,260","0,073"
476,"-0,021","0,138","-0,013","0,224","-0,140","-0,377","0,053","0,127","-0,036","0,165","0,054","-0,038","0,158","-0,073","0,073","0,132","-0,119","-0,035","0,140","-0,239","0,070"
477,"-0,024","0,139","-0,017","0,221","-0,109","-0,376","0,020","0,194","-0,032","0,186","0,005","-0,033","0,172","-0,120","0,073","0,125","-0,074","-0,035","0,121","-0,247","0,066"
478,"0,031","0,177","-0,022","0,257","-0,094","-0,374","-0,055","0,201","-0,023","0,243","-0,034","-0,025","0,126","-0,152","0,071","0,168","-0,122","-0,036","0,116","-0,236","0,056"
479,"0,082","0,190","-0,021","0,245","-0,071","-0,373","-0,052","0,205","-0,016","0,261","-0,039","-0,020","0,110","-0,084","0,068","0,160","-0,130","-0,040","0,113","-0,250","0,049"
480,"0,055","0,172","-0,027","0,283","-0,094","-0,371","-0,061","0,209","-0,011","0,269","-0,030","-0,011","0,081","-0,052","0,066","0,126","-0,101","-0,039","0,142","-0,312","0,043"
481,"0,058","0,167","-0,034","0,268","-0,126","-0,367","-0,056","0,219","-0,003","0,224","-0,010","-0,002","0,137","-0,010","0,063","0,190","-0,093","-0,038","0,111","-0,384","0,034"
482,"0,024","0,212","-0,041","0,246","-0,149","-0,361","-0,021","0,214","0,001","0,197","-0,014","0,007","0,142","-0,004","0,060","0,131","-0,091","-0,033","0,116","-0,435","0,027"
483,"-0,016","0,259","-0,048","0,284","-0,183","-0,353","-0,012","0,223","-0,008","0,204","0,007","0,018","0,130","0,064","0,065","0,102","-0,156","-0,029","0,152","-0,509","0,020"
484,"-0,079","0,237","-0,043","0,325","-0,216","-0,344","-0,066","0,248","-0,018","0,214","0,061","0,023","0,102","0,080","0,082","0,036","-0,136","-0,029","0,155","-0,539","0,004"
485,"-0,078","0,174","-0,033","0,336","-0,257","-0,334","-0,078","0,260","-0,006","0,211","0,138","0,029","0,135","0,073","0,088","0,068","-0,080","-0,036","0,150","-0,557","-0,024"
486,"-0,062","0,100","-0,026","0,380","-0,281","-0,321","-0,090","0,272","0,024","0,273","0,204","0,039","0,160","0,032","0,077","0,059","-0,082","-0,039","0,188","-0,559","-0,052"
487,"-0,031","0,107","-0,024","0,419","-0,312","-0,307","-0,117","0,233","0,047","0,312","0,211","0,050","0,116","0,033","0,064","0,068","-0,095","-0,039","0,222","-0,569","-0,072"
488,"-0,003","0,105","-0,029","0,452","-0,346","-0,290","-0,135","0,180","0,046","0,349","0,221","0,066","0,125","0,099","0,065","0,077","-0,101","-0,032","0,249","-0,581","-0,081"
489,"0,014","0,165","-0,030","0,464","-0,385","-0,272","-0,129","0,220","0,015","0,377","0,238","0,077","0,103","0,156","0,093","0,101","-0,156","-0,026","0,292","-0,659","-0,086"
490,"0,000","0,178","-0,025","0,476","-0,421","-0,254","-0,147","0,281","-0,009","0,406","0,256","0,086","0,100","0,096","0,109","0,054","-0,179","-0,023","0,278","-0,725","-0,092"
491,"0,002","0,176","-0,018","0,461","-0,441","-0,234","-0,161","0,304","-0,010","0,414","0,257","0,092","0,120","0,106","0,104","0,003","-0,177","-0,017","0,227","-0,739","-0,105"
492,"0,052","0,144","-0,006","0,456","-0,469","-0,214","-0,173","0,309","0,003","0,455","0,288","0,091","0,080","0,092","0,093","0,019","-0,169","-0,005","0,216","-0,746","-0,124"
493,"0,082","0,131","-0,005","0,483","-0,500","-0,195","-0,142","0,264","0,012","0,523","0,305","0,089","0,095","0,093","0,087","0,019","-0,100","0,015","0,237","-0,756","-0,142"
494,"0,074","0,179","0,002","0,469","-0,515","-0,177","-0,124","0,205","0,000","0,520","0,297","0,084","0,105","0,189","0,100","0,018","-0,097","0,029","0,243","-0,759","-0,159"
495,"0,129","0,213","0,024","0,491","-0,546","-0,160","-0,100","0,268","-0,015","0,554","0,306","0,079","0,079","0,135","0,119","0,064","-0,071","0,029","0,293","-0,834","-0,177"
496,"0,141","0,216","0,047","0,490","-0,573","-0,144","-0,104","0,284","-0,012","0,528","0,360","0,073","0,092","0,147","0,119","0,067","-0,083","0,026","0,277","-0,850","-0,192"
497,"0,142","0,202","0,070","0,485","-0,596","-0,132","-0,055","0,270","-0,007","0,485","0,400","0,069","0,144","0,115","0,113","0,092","-0,118","0,020","0,282","-0,857","-0,203"
498,"0,146","0,158","0,085","0,486","-0,624","-0,121","-0,025","0,206","-0,007","0,461","0,467","0,066","0,162","0,200","0,113","0,088","-0,124","0,019","0,298","-0,867","-0,210"
499,"0,132","0,153","0,089","0,472","-0,641","-0,113","-0,030","0,210","-0,019","0,413","0,474","0,069","0,205","0,160","0,122","0,074","-0,123","0,022","0,249","-0,880","-0,214"
500,"0,109","0,210","0,091","0,503","-0,664","-0,107","-0,069","0,245","-0,031","0,409","0,489","0,076","0,137","0,186","0,134","0,062","-0,138","0,019","0,268","-0,953","-0,218"
501,"0,092","0,277","0,104","0,481","-0,675","-0,104","-0,057","0,250","-0,037","0,391","0,480","0,083","0,147","0,209","0,147","0,069","-0,163","0,005","0,253","-1,017","-0,224"
502,"0,132","0,291","0,120","0,459","-0,686","-0,103","-0,039","0,250","-0,050","0,395","0,533","0,090","0,130","0,296","0,167","0,068","-0,179","-0,016","0,265","-1,072","-0,230"
503,"0,132","0,272","0,134","0,474","-0,714","-0,104","-0,021","0,325","-0,053","0,443","0,601","0,098","0,103","0,263","0,183","0,016","-0,165","-0,035","0,287","-1,157","-0,242"
504,"0,134","0,257","0,142","0,511","-0,702","-0,107","-0,004","0,329","-0,034","0,514","0,630","0,106","0,154","0,279","0,187","-0,008","-0,150","-0,053","0,310","-1,139","-0,265"
505,"0,154","0,286","0,141","0,494","-0,718","-0,109","-0,022","0,321","-0,006","0,536","0,663","0,119","0,128","0,321","0,193","-0,053","-0,171","-0,066","0,295","-1,152","-0,296"
506,"0,183","0,260","0,145","0,520","-0,679","-0,113","0,022","0,283","0,018","0,600","0,642","0,131","0,157","0,325","0,205","-0,026","-0,158","-0,087","0,324","-1,107","-0,328"
507,"0,196","0,257","0,158","0,553","-0,696","-0,116","0,048","0,225","0,016","0,665","0,666","0,138","0,156","0,426","0,239","-0,013","-0,151","-0,109","0,376","-1,126","-0,355"
508,"0,195","0,297","0,184","0,533","-0,698","-0,121","0,016","0,256","0,014","0,669","0,665","0,136","0,147","0,376","0,266","-0,016","-0,215","-0,135","0,324","-1,150","-0,379"
509,"0,210","0,321","0,229","0,562","-0,716","-0,127","-0,039","0,283","0,022","0,727","0,710","0,122","0,116","0,431","0,283","-0,025","-0,233","-0,173","0,318","-1,207","-0,399"
510,"0,248","0,356","0,290","0,600","-0,727","-0,134","0,013","0,250","0,022","0,794","0,756","0,107","0,119","0,461","0,306","-0,038","-0,291","-0,224","0,392","-1,245","-0,415"
511,"0,242","0,328","0,349","0,634","-0,741","-0,143","0,044","0,233","0,014","0,843","0,827","0,095","0,122","0,556","0,338","-0,067","-0,296","-0,278","0,464","-1,296","-0,429"
512,"0,247","0,268","0,405","0,670","-0,752","-0,154","0,085","0,303","0,011","0,884","0,902","0,086","0,118","0,518","0,373","-0,050","-0,286","-0,336","0,525","-1,372","-0,451"
513,"0,281","0,229","0,453","0,693","-0,768","-0,165","0,067","0,382","0,030","0,945","0,969","0,079","0,117","0,551","0,395","-0,073","-0,289","-0,382","0,524","-1,459","-0,482"
514,"0,303","0,282","0,498","0,673","-0,759","-0,177","0,069","0,337","0,056","0,955","0,963","0,077","0,099","0,582","0,414","-0,051","-0,382","-0,436","0,501","-1,462","-0,514"
515,"0,350","0,341","0,546","0,684","-0,777","-0,189","0,101","0,301","0,060","1,006","0,992","0,078","0,102","0,697","0,454","-0,069","-0,494","-0,489","0,544","-1,508","-0,546"
516,"0,391","0,332","0,608","0,704","-0,795","-0,200","0,130","0,315","0,065","1,076","1,056","0,075","0,063","0,679","0,498","-0,037","-0,548","-0,556","0,594","-1,546","-0,582"
517,"0,436","0,343","0,681","0,754","-0,777","-0,212","0,183","0,282","0,070","1,171","1,094","0,073","0,088","0,737","0,534","-0,012","-0,612","-0,629","0,687","-1,559","-0,609"
518,"0,484","0,349","0,754","0,804","-0,772","-0,224","0,246","0,286","0,060","1,272","1,135","0,073","0,074","0,746","0,579","-0,039","-0,670","-0,710","0,801","-1,586","-0,628"
519,"0,560","0,306","0,824","0,814","-0,786","-0,238","0,325","0,284","0,059","1,336","1,207","0,069","0,058","0,833","0,616","0,023","-0,708","-0,785","0,888","-1,632","-0,645"
520,"0,654","0,324","0,895","0,865","-0,785","-0,254","0,418","0,285","0,050","1,412","1,220","0,060","0,012","0,876","0,656","0,067","-0,746","-0,857","1,022","-1,658","-0,655"
521,"0,738","0,331","0,975","0,906","-0,794","-0,271","0,518","0,270","0,033","1,478","1,244","0,043","-0,016","0,957","0,709","0,162","-0,806","-0,931","1,148","-1,689","-0,669"
522,"0,800","0,340","1,062","0,964","-0,782","-0,289","0,625","0,268","0,023","1,532","1,254","0,022","0,006","0,959","0,756","0,198","-0,888","-1,003","1,289","-1,697","-0,687"
523,"0,860","0,348","1,158","0,970","-0,791","-0,307","0,731","0,262","0,020","1,534","1,281","-0,015","-0,025","1,004","0,804","0,282","-0,914","-1,071","1,373","-1,732","-0,710"
524,"0,921","0,368","1,255","0,993","-0,805","-0,326","0,836","0,252","0,021","1,552","1,310","-0,063","-0,026","1,015","0,849","0,350","-1,009","-1,128","1,469","-1,770","-0,735"
525,"0,968","0,374","1,359","0,998","-0,803","-0,347","0,947","0,235","0,030","1,544","1,328","-0,123","0,006","1,096","0,885","0,387","-1,087","-1,182","1,550","-1,795","-0,760"
526,"1,017","0,386","1,470","0,997","-0,799","-0,369","1,073","0,225","0,041","1,529","1,348","-0,191","0,034","1,109","0,927","0,462","-1,177","-1,236","1,632","-1,824","-0,790"
527,"1,057","0,396","1,579","1,016","-0,813","-0,391","1,228","0,237","0,060","1,541","1,375","-0,260","0,105","1,153","0,971","0,483","-1,249","-1,290","1,747","-1,878","-0,828"
528,"1,105","0,415","1,679","1,066","-0,818","-0,416","1,389","0,244","0,094","1,587","1,391","-0,321","0,135","1,224","1,016","0,498","-1,305","-1,344","1,899","-1,924","-0,878"
529,"1,128","0,422","1,771","1,079","-0,831","-0,439","1,559","0,244","0,139","1,592","1,420","-0,374","0,166","1,231","1,057","0,530","-1,386","-1,402","2,023","-1,978","-0,939"
530,"1,192","0,461","1,867","1,132","-0,839","-0,462","1,745","0,234","0,182","1,647","1,439","-0,420","0,204","1,288","1,101","0,575","-1,419","-1,464","2,183","-2,004","-1,000"
531,"1,179","0,448","1,964","1,133","-0,838","-0,484","1,954","0,152","0,203","1,645","1,509","-0,456","0,275","1,346","1,151","0,553","-1,527","-1,532","2,276","-2,012","-1,049"
532,"1,232","0,444","2,055","1,190","-0,837","-0,507","2,132","0,123","0,207","1,759","1,575","-0,482","0,308","1,399","1,210","0,518","-1,584","-1,606","2,419","-2,015","-1,087"
533,"1,297","0,434","2,130","1,203","-0,849","-0,530","2,282","0,084","0,202","1,839","1,660","-0,495","0,315","1,424","1,270","0,531","-1,630","-1,676","2,511","-2,037","-1,116"
534,"1,372","0,428","2,198","1,226","-0,861","-0,555","2,476","0,052","0,183","1,935","1,749","-0,503","0,360","1,429","1,328","0,552","-1,694","-1,748","2,645","-2,058","-1,129"
535,"1,452","0,443","2,264","1,270","-0,859","-0,582","2,680","0,018","0,150","2,053","1,810","-0,508","0,431","1,495","1,389","0,590","-1,792","-1,826","2,810","-2,067","-1,127"
536,"1,528","0,489","2,335","1,299","-0,865","-0,612","2,916","0,000","0,122","2,145","1,862","-0,518","0,452","1,518","1,450","0,616","-1,874","-1,907","2,983","-2,102","-1,121"
537,"1,640","0,510","2,415","1,321","-0,872","-0,644","3,127","-0,036","0,099","2,207","1,903","-0,532","0,525","1,566","1,509","0,663","-1,932","-1,994","3,129","-2,127","-1,120"
538,"1,754","0,521","2,501","1,340","-0,877","-0,682","3,334","-0,109","0,077","2,279","1,950","-0,556","0,578","1,666","1,571","0,729","-2,050","-2,087","3,275","-2,143","-1,119"
539,"1,814","0,521","2,577","1,383","-0,879","-0,726","3,581","-0,221","0,055","2,323","2,003","-0,583","0,660","1,786","1,635","0,809","-2,152","-2,169","3,459","-2,148","-1,114"
540,"1,875","0,525","2,655","1,445","-0,878","-0,776","3,855","-0,337","0,023","2,386","2,051","-0,622","0,673","1,886","1,713","0,848","-2,256","-2,248","3,692","-2,143","-1,104"
541,"1,938","0,540","2,737","1,505","-0,879","-0,835","4,168","-0,409","-0,032","2,449","2,093","-0,675","0,733","1,978","1,802","0,899","-2,373","-2,324","3,971","-2,165","-1,070"
542,"2,000","0,556","2,819","1,533","-0,876","-0,900","4,489","-0,479","-0,107","2,487","2,127","-0,736","0,777","2,026","1,898","0,962","-2,479","-2,399","4,219","-2,190","-1,015"
543,"2,033","0,550","2,888","1,618","-0,827","-0,970","4,816","-0,555","-0,196","2,573","2,129","-0,799","0,775","2,130","2,002","1,023","-2,546","-2,461","4,521","-2,167","-0,950"
544,"2,104","0,511","2,951","1,689","-0,760","-1,045","5,156","-0,617","-0,291","2,662","2,152","-0,863","0,760","2,211","2,119","1,101","-2,635","-2,525","4,818","-2,132","-0,883"
545,"2,108","0,531","3,016","1,765","-0,692","-1,125","5,536","-0,676","-0,388","2,742","2,136","-0,923","0,808","2,302","2,252","1,116","-2,747","-2,595","5,148","-2,103","-0,816"
546,"2,146","0,505","3,084","1,845","-0,627","-1,208","5,953","-0,722","-0,470","2,839","2,151","-0,984","0,820","2,406","2,386","1,122","-2,785","-2,672","5,509","-2,080","-0,759"
547,"2,196","0,472","3,143","1,913","-0,556","-1,294","6,398","-0,772","-0,533","2,944","2,178","-1,047","0,872","2,485","2,523","1,107","-2,838","-2,742","5,875","-2,047","-0,720"
548,"2,309","0,461","3,187","1,984","-0,489","-1,383","6,870","-0,858","-0,568","3,058","2,215","-1,107","0,894","2,586","2,656","1,137","-2,946","-2,805","6,258","-1,988","-0,702"
549,"2,407","0,451","3,227","2,058","-0,422","-1,474","7,375","-0,970","-0,576","3,158","2,246","-1,168","0,935","2,678","2,796","1,179","-3,094","-2,864","6,666","-1,912","-0,710"
550,"2,482","0,454","3,262","2,138","-0,357","-1,571","7,921","-1,098","-0,581","3,244","2,268","-1,226","0,976","2,774","2,961","1,235","-3,245","-2,922","7,110","-1,829","-0,730"
551,"2,552","0,464","3,304","2,222","-0,294","-1,669","8,510","-1,247","-0,603","3,335","2,278","-1,284","0,984","2,878","3,138","1,320","-3,371","-2,989","7,589","-1,734","-0,743"
552,"2,611","0,466","3,345","2,310","-0,229","-1,771","9,134","-1,402","-0,643","3,432","2,273","-1,342","0,991","2,979","3,327","1,347","-3,487","-3,056","8,092","-1,622","-0,742"
553,"2,659","0,474","3,377","2,380","-0,152","-1,876","9,784","-1,557","-0,692","3,513","2,241","-1,404","1,016","3,020","3,498","1,400","-3,577","-3,113","8,588","-1,492","-0,722"
554,"2,721","0,498","3,397","2,464","-0,076","-1,981","10,455","-1,719","-0,741","3,610","2,203","-1,474","1,023","3,069","3,651","1,438","-3,686","-3,150","9,107","-1,354","-0,688"
555,"2,780","0,526","3,411","2,542","0,000","-2,084","11,152","-1,887","-0,803","3,697","2,170","-1,555","1,040","3,089","3,784","1,464","-3,737","-3,170","9,635","-1,204","-0,637"
556,"2,816","0,563","3,440","2,621","0,076","-2,184","11,877","-2,068","-0,897","3,772","2,144","-1,642","1,043","3,110","3,914","1,491","-3,873","-3,195","10,183","-1,045","-0,566"
557,"2,846","0,583","3,481","2,700","0,152","-2,282","12,633","-2,253","-1,025","3,844","2,123","-1,734","0,980","3,082","4,049","1,486","-3,939","-3,224","10,749","-0,878","-0,478"
558,"2,873","0,587","3,517","2,786","0,226","-2,375","13,409","-2,447","-1,176","3,925","2,105","-1,821","0,940","3,102","4,184","1,477","-3,988","-3,252","11,338","-0,705","-0,384"
559,"2,887","0,590","3,541","2,872","0,300","-2,464","14,206","-2,636","-1,346","3,999","2,084","-1,898","0,876","3,112","4,308","1,496","-4,080","-3,271","11,939","-0,525","-0,285"
560,"2,900","0,585","3,546","2,963","0,375","-2,548","15,034","-2,805","-1,549","4,084","2,058","-1,967","0,726","3,133","4,350","1,501","-4,143","-3,275","12,558","-0,342","-0,177"
561,"2,931","0,599","3,538","3,042","0,453","-2,625","15,879","-2,947","-1,821","4,158","2,029","-2,033","0,583","3,121","4,471","1,524","-4,151","-3,261","13,174","-0,143","-0,058"
562,"2,953","0,634","3,530","3,116","0,536","-2,697","16,770","-3,141","-2,096","4,229","1,993","-2,097","0,493","2,955","4,572","1,501","-4,196","-3,246","13,802","0,052","0,069"
563,"2,967","0,669","3,529","3,175","0,619","-2,763","17,726","-3,342","-2,466","4,286","1,961","-2,164","0,439","2,811","4,713","1,514","-4,295","-3,227","14,444","0,252","0,199"
564,"2,970","0,677","3,528","3,228","0,704","-2,825","18,653","-3,558","-2,878","4,324","1,932","-2,230","0,293","2,720","4,884","1,509","-4,370","-3,208","15,097","0,457","0,337"
565,"2,968","0,678","3,530","3,275","0,788","-2,881","19,558","-3,660","-3,231","4,358","1,909","-2,296","0,141","2,573","4,978","1,512","-4,442","-3,186","15,701","0,628","0,484"
566,"2,936","0,698","3,526","3,316","0,868","-2,935","20,439","-3,759","-3,498","4,399","1,904","-2,361","0,020","2,419","5,000","1,460","-4,475","-3,158","16,246","0,795","0,615"
567,"2,908","0,716","3,524","3,354","0,942","-2,981","21,303","-3,863","-3,675","4,440","1,908","-2,422","-0,092","2,258","4,954","1,391","-4,518","-3,131","16,759","0,945","0,727"
568,"2,880","0,736","3,528","3,397","1,014","-3,020","22,140","-3,983","-3,803","4,499","1,911","-2,472","-0,216","2,054","4,871","1,318","-4,558","-3,113","17,262","1,084","0,825"
569,"2,854","0,756","3,536","3,438","1,079","-3,052","22,960","-4,103","-3,938","4,570","1,909","-2,513","-0,336","1,833","4,798","1,244","-4,585","-3,100","17,753","1,209","0,927"
570,"2,825","0,767","3,542","3,482","1,143","-3,076","23,768","-4,219","-4,113","4,649","1,906","-2,539","-0,465","1,625","4,763","1,186","-4,613","-3,092","18,240","1,324","1,039"
571,"2,808","0,788","3,554","3,522","1,201","-3,094","24,548","-4,333","-4,340","4,733","1,902","-2,558","-0,621","1,451","4,773","1,111","-4,636","-3,091","18,699","1,432","1,163"
572,"2,800","0,808","3,574","3,556","1,258","-3,104","25,301","-4,429","-4,587","4,819","1,898","-2,573","-0,795","1,296","4,811","1,057","-4,732","-3,094","19,130","1,528","1,286"
573,"2,799","0,830","3,593","3,588","1,311","-3,107","26,017","-4,513","-4,821","4,902","1,887","-2,587","-0,997","1,167","4,858","0,995","-4,756","-3,094","19,532","1,610","1,400"
574,"2,806","0,828","3,610","3,621","1,362","-3,106","26,696","-4,588","-5,020","4,983","1,878","-2,600","-1,201","1,022","4,897","0,964","-4,814","-3,087","19,907","1,680","1,489"
575,"2,813","0,835","3,636","3,653","1,416","-3,105","27,346","-4,653","-5,147","5,047","1,851","-2,621","-1,399","0,883","4,892","0,938","-4,872","-3,083","20,255","1,737","1,541"
576,"2,828","0,852","3,666","3,680","1,468","-3,104","27,978","-4,698","-5,190","5,089","1,812","-2,657","-1,561","0,749","4,827","0,914","-4,921","-3,068","20,578","1,778","1,553"
577,"2,813","0,870","3,685","3,712","1,524","-3,105","28,593","-4,750","-5,172","5,109","1,759","-2,712","-1,706","0,679","4,716","0,900","-4,940","-3,026","20,884","1,822","1,528"
578,"2,801","0,894","3,697","3,736","1,575","-3,105","29,203","-4,804","-5,120","5,105","1,704","-2,791","-1,834","0,687","4,567","0,881","-4,956","-2,952","21,166","1,871","1,483"
579,"2,750","0,970","3,727","3,752","1,626","-3,105","29,810","-4,858","-5,076","5,060","1,658","-2,898","-1,937","0,756","4,402","0,844","-4,955","-2,863","21,431","1,933","1,434"
580,"2,690","1,011","3,785","3,757","1,680","-3,105","30,405","-4,940","-5,079","5,007","1,646","-3,021","-2,024","0,891","4,285","0,783","-4,964","-2,790","21,680","2,014","1,388"
581,"2,616","1,051","3,861","3,758","1,735","-3,105","30,999","-5,026","-5,132","4,951","1,638","-3,145","-2,127","0,973","4,188","0,715","-4,984","-2,733","21,932","2,100","1,349"
582,"2,536","1,088","3,937","3,763","1,792","-3,105","31,592","-5,105","-5,232","4,901","1,632","-3,258","-2,251","1,111","4,137","0,632","-5,018","-2,690","22,198","2,184","1,314"
583,"2,443","1,117","3,994","3,772","1,851","-3,106","32,182","-5,170","-5,366","4,862","1,633","-3,342","-2,333","1,257","4,132","0,542","-5,061","-2,658","22,476","2,260","1,276"
584,"2,346","1,126","4,022","3,772","1,907","-3,109","32,758","-5,220","-5,509","4,830","1,644","-3,392","-2,375","1,346","4,142","0,409","-5,128","-2,636","22,744","2,318","1,226"
585,"2,267","1,120","4,030","3,786","1,965","-3,111","33,318","-5,270","-5,632","4,830","1,657","-3,408","-2,400","1,422","4,144","0,305","-5,156","-2,624","23,015","2,372","1,148"
586,"2,224","1,135","4,031","3,801","2,025","-3,113","33,863","-5,321","-5,720","4,862","1,656","-3,394","-2,378","1,485","4,081","0,222","-5,261","-2,630","23,280","2,427","1,051"
587,"2,198","1,155","4,037","3,822","2,087","-3,115","34,394","-5,386","-5,811","4,913","1,647","-3,367","-2,350","1,617","4,017","0,141","-5,298","-2,653","23,545","2,492","0,941"
588,"2,182","1,176","4,042","3,844","2,150","-3,115","34,917","-5,460","-5,918","4,966","1,636","-3,336","-2,280","1,763","3,915","0,079","-5,345","-2,678","23,804","2,572","0,834"
589,"2,174","1,145","4,043","3,872","2,210","-3,114","35,424","-5,530","-6,052","5,024","1,635","-3,315","-2,171","1,924","3,790","0,028","-5,404","-2,693","24,057","2,658","0,743"
590,"2,232","1,128","4,039","3,888","2,283","-3,117","35,929","-5,600","-6,230","5,066","1,607","-3,318","-2,153","2,095","3,674","-0,011","-5,427","-2,683","24,287","2,765","0,679"
591,"2,268","1,154","4,043","3,917","2,356","-3,123","36,501","-5,597","-6,439","5,117","1,573","-3,350","-2,296","2,279","3,742","-0,035","-5,532","-2,656","24,539","2,871","0,673"
592,"2,244","1,171","4,075","3,965","2,413","-3,135","37,200","-5,641","-6,722","5,123","1,565","-3,413","-2,174","2,306","3,739","-0,097","-5,612","-2,630","24,866","3,028","0,704"
593,"2,226","1,189","4,124","4,013","2,475","-3,153","38,012","-5,635","-7,029","5,129","1,545","-3,499","-2,097","2,248","3,765","-0,137","-5,710","-2,607","25,245","3,188","0,792"
594,"2,230","1,206","4,182","4,065","2,533","-3,174","38,893","-5,620","-7,366","5,169","1,533","-3,596","-2,110","2,138","3,796","-0,200","-5,792","-2,587","25,634","3,378","0,913"
595,"2,193","1,206","4,237","4,120","2,575","-3,196","39,810","-5,594","-7,709","5,211","1,538","-3,693","-2,124","2,016","3,819","-0,289","-5,820","-2,562","26,015","3,565","1,050"
596,"2,178","1,213","4,283","4,131","2,653","-3,218","40,716","-5,544","-8,031","5,209","1,514","-3,780","-2,158","1,899","3,831","-0,352","-5,863","-2,541","26,302","3,765","1,169"
597,"2,170","1,219","4,331","4,154","2,736","-3,240","41,640","-5,469","-8,327","5,232","1,490","-3,845","-2,252","1,744","3,835","-0,426","-5,930","-2,545","26,586","3,939","1,269"
598,"2,156","1,194","4,370","4,161","2,820","-3,256","42,574","-5,386","-8,615","5,251","1,475","-3,877","-2,368","1,575","3,845","-0,507","-6,001","-2,571","26,834","4,089","1,348"
599,"2,183","1,144","4,396","4,170","2,908","-3,269","43,518","-5,298","-8,911","5,295","1,458","-3,876","-2,482","1,381","3,859","-0,532","-6,060","-2,606","27,067","4,223","1,407"
600,"2,219","1,175","4,400","4,204","2,992","-3,276","44,471","-5,201","-9,212","5,358","1,376","-3,847","-2,622","1,152","3,859","-0,552","-6,113","-2,646","27,308","4,338","1,451"
601,"2,296","1,196","4,367","4,232","3,079","-3,279","45,433","-5,095","-9,514","5,431","1,289","-3,813","-2,822","0,885","3,831","-0,555","-6,119","-2,661","27,531","4,448","1,491"
