Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
51,"0,060","-0,073","0,004","0,413","0,020","0,075","0,480","-0,191","-0,644","-0,023","0,088","-0,008","-0,321","0,046","0,079","-0,130","0,098","-0,093","0,034","0,263","-0,186"
52,"0,061","-0,126","-0,105","0,413","-0,037","0,097","0,291","-0,153","-0,705","0,019","-0,200","0,143","-0,378","-0,042","0,073","-0,055","0,137","-0,108","-0,003","0,042","-0,228"
53,"-0,120","-0,098","-0,324","0,354","0,112","-0,026","-0,204","0,047","-0,142","0,063","-0,226","-0,043","-0,144","-0,018","-0,035","-0,199","-0,095","0,040","-0,071","0,053","0,042"
54,"-0,122","0,065","-0,268","0,417","0,091","-0,081","-0,524","0,280","0,326","0,078","-0,172","-0,067","0,034","0,076","-0,040","-0,132","-0,140","0,010","-0,017","-0,037","-0,064"
55,"0,000","0,093","-0,213","0,598","0,172","-0,041","-0,355","0,292","0,173","-0,018","-0,019","-0,092","0,034","0,076","-0,040","-0,115","-0,092","-0,024","-0,135","-0,056","-0,038"
56,"-0,426","-0,047","-0,217","0,843","0,096","-0,069","-0,170","0,175","0,199","-0,096","0,044","0,001","0,294","0,066","0,108","-0,022","-0,125","-0,135","-0,152","0,078","-0,020"
57,"-0,183","0,091","-0,214","1,030","0,112","-0,200","0,095","0,259","0,403","-0,150","-0,055","-0,098","0,343","0,044","-0,031","0,227","-0,112","-0,099","-0,130","0,043","0,055"
58,"0,121","0,011","-0,104","0,843","0,096","-0,069","0,262","0,135","0,236","-0,213","0,062","-0,030","0,282","0,163","0,035","0,317","-0,262","-0,045","-0,134","0,121","0,093"
59,"0,001","-0,071","-0,269","0,906","0,018","-0,103","0,301","-0,009","0,025","-0,255","0,351","-0,181","0,226","0,356","0,197","0,614","-0,221","0,057","-0,040","0,039","0,174"
60,"0,125","-0,150","-0,432","0,906","-0,039","-0,082","0,459","-0,290","-0,212","-0,216","0,395","-0,058","0,045","0,102","0,094","0,507","-0,240","-0,026","-0,075","0,130","0,080"
61,"0,125","-0,122","-0,514","0,842","0,117","-0,012","0,616","-0,264","-0,499","-0,305","0,296","-0,025","-0,211","0,027","-0,066","0,374","-0,149","0,035","0,160","0,345","0,158"
62,"-0,240","-0,261","-0,518","0,838","0,046","0,145","0,411","-0,053","-0,100","-0,027","0,421","-0,036","-0,198","-0,192","-0,053","0,275","-0,084","-0,033","-0,017","0,140","0,067"
63,"-0,180","-0,179","-0,489","0,779","0,024","0,086","0,255","0,170","0,158","-0,231","0,341","-0,034","-0,262","-0,110","-0,035","0,101","0,063","-0,023","-0,080","0,031","-0,014"
64,"-0,059","-0,124","-0,379","0,600","0,093","-0,076","0,061","0,130","0,062","-0,233","0,116","0,078","-0,392","-0,105","-0,109","-0,058","0,021","0,057","-0,040","-0,138","0,044"
65,"-0,182","-0,100","-0,188","0,601","0,072","-0,133","-0,254","0,090","-0,022","-0,024","0,051","0,217","-0,205","-0,022","-0,029","-0,420","0,383","-0,054","-0,104","-0,246","-0,037"
66,"-0,430","0,141","0,167","0,723","-0,041","-0,087","-0,594","0,123","0,261","0,127","0,033","0,116","-0,332","0,020","-0,055","-0,585","0,373","-0,155","-0,058","-0,181","-0,069"
67,"-0,371","0,138","0,440","0,661","-0,020","-0,032","-0,767","0,033","0,378","0,185","0,024","0,131","-0,137","0,215","0,171","-0,668","0,249","-0,154","0,208","-0,333","-0,120"
68,"-0,126","0,113","0,387","0,598","-0,057","0,045","-0,590","-0,048","0,325","0,220","0,024","-0,001","-0,212","0,271","0,054","-0,646","0,265","-0,007","0,190","-0,199","-0,102"
69,"0,177","0,222","0,608","0,406","0,048","0,325","-0,220","-0,031","0,347","0,443","0,202","0,228","-0,325","0,254","0,151","-0,811","0,375","-0,045","0,073","-0,082","-0,259"
70,"0,360","0,114","0,662","0,286","0,140","0,222","-0,221","0,026","0,326","0,117","0,060","0,170","-0,265","0,257","0,145","-0,437","0,214","-0,084","0,056","0,052","-0,241"
71,"0,177","0,141","0,580","0,596","-0,035","0,102","-0,160","0,026","0,320","-0,026","-0,174","0,329","-0,326","-0,028","-0,018","-0,463","0,202","-0,003","0,006","0,063","-0,172"
72,"-0,125","-0,078","0,412","0,594","0,043","0,138","0,160","0,042","-0,177","0,027","-0,452","0,200","-0,514","0,011","-0,038","-0,050","0,105","0,072","0,156","0,204","-0,250"
73,"0,001","-0,319","0,056","0,782","-0,076","-0,007","0,369","-0,090","-0,541","-0,041","-0,416","0,239","-0,438","-0,168","0,018","0,058","0,003","0,092","0,079","0,329","-0,219"
74,"-0,120","-0,290","-0,163","0,480","-0,158","-0,051","0,197","0,013","-0,431","-0,206","-0,415","0,139","-0,300","-0,184","0,177","0,196","-0,119","0,211","0,287","0,344","-0,126"
75,"0,185","-0,178","-0,350","0,354","-0,002","0,017","0,266","-0,081","-0,337","0,078","-0,172","-0,067","-0,214","0,112","-0,054","0,430","-0,037","0,116","0,137","0,203","-0,048"
76,"0,063","-0,152","-0,296","0,417","-0,080","-0,017","0,096","-0,093","-0,185","0,027","0,143","-0,164","-0,081","0,022","0,008","0,313","-0,257","0,183","-0,133","0,256","-0,091"
77,"-0,121","-0,071","-0,270","0,539","0,035","-0,057","-0,320","0,069","-0,073","-0,075","0,216","-0,218","0,205","0,183","-0,130","0,255","-0,249","0,165","-0,067","-0,025","0,005"
78,"-0,122","-0,073","-0,133","0,539","0,035","-0,057","-0,054","0,153","0,130","-0,050","0,431","-0,183","0,441","0,244","-0,189","0,374","-0,149","0,035","-0,149","-0,135","0,126"
79,"-0,062","0,174","-0,185","0,415","-0,059","0,040","0,029","0,238","0,352","-0,093","0,494","-0,222","0,520","-0,021","-0,145","0,250","-0,217","-0,015","-0,321","-0,241","0,128"
80,"0,242","0,257","-0,155","0,476","-0,058","0,041","0,100","0,337","0,438","-0,074","0,441","-0,330","0,524","-0,106","-0,157","0,285","-0,120","-0,081","-0,168","-0,314","0,197"
81,"0,303","0,286","-0,236","0,293","-0,003","0,015","0,191","0,285","0,121","-0,128","0,306","-0,204","0,397","-0,186","-0,242","0,258","-0,132","0,000","-0,013","-0,250","0,082"
82,"0,426","0,205","-0,264","0,297","0,069","-0,142","0,307","0,013","0,082","-0,037","0,072","-0,209","0,218","-0,159","-0,177","0,327","0,061","-0,132","-0,013","-0,250","0,082"
83,"0,426","0,150","-0,237","0,354","0,169","-0,047","0,394","-0,118","-0,271","0,017","-0,019","-0,224","-0,077","-0,186","-0,064","0,170","0,256","-0,155","0,182","-0,044","-0,028"
84,"0,182","0,149","-0,238","0,291","0,076","0,051","0,168","-0,344","-0,686","0,133","0,151","-0,079","-0,332","0,020","-0,055","0,046","0,309","-0,142","0,186","0,056","0,066"
85,"0,120","0,202","-0,129","0,295","-0,024","-0,042","0,176","-0,437","-0,586","0,226","0,142","-0,196","-0,436","-0,131","0,066","-0,136","0,251","-0,210","0,323","0,076","-0,161"
86,"-0,065","0,279","0,170","0,539","-0,079","-0,014","0,237","-0,438","-0,592","0,255","0,025","-0,132","-0,442","0,040","0,090","-0,243","0,353","-0,230","0,227","0,022","-0,060"
87,"-0,370","0,223","0,195","0,661","-0,135","0,011","0,236","-0,381","-0,613","0,147","-0,020","0,008","-0,509","0,085","0,059","-0,365","0,137","0,065","0,259","0,144","-0,111"
88,"-0,186","0,114","0,250","0,476","-0,172","0,084","0,288","-0,245","-0,081","0,180","-0,057","0,101","-0,139","0,056","0,062","-0,246","0,236","-0,065","0,110","0,003","-0,034"
89,"-0,125","0,116","0,114","0,230","-0,096","0,113","0,109","-0,107","-0,050","-0,151","-0,092","0,127","-0,076","0,096","0,105","0,002","0,249","-0,028","0,141","-0,010","0,098"
90,"-0,245","-0,048","0,057","0,171","-0,061","0,033","-0,167","0,061","0,242","-0,083","-0,128","0,088","0,167","0,108","0,082","0,018","-0,061","-0,022","-0,067","-0,025","0,005"
91,"0,001","-0,236","-0,052","0,047","0,016","0,065","-0,330","0,264","0,443","-0,204","-0,002","0,141","0,346","0,081","0,017","0,151","-0,030","-0,020","-0,161","0,056","-0,077"
92,"0,064","-0,288","-0,298","-0,071","0,029","-0,074","-0,122","0,483","0,667","-0,111","-0,010","0,025","0,346","0,081","0,017","0,200","-0,123","-0,017","-0,085","-0,068","-0,107"
93,"0,125","-0,314","-0,352","-0,073","-0,064","0,026","-0,190","0,519","0,595","-0,083","0,060","0,202","0,456","0,184","-0,067","0,209","-0,039","-0,002","0,019","0,007","-0,153"
94,"0,309","-0,340","-0,406","-0,010","0,087","-0,093","-0,310","0,464","0,628","-0,078","-0,047","0,118","0,225","0,074","0,028","0,194","0,151","-0,071","-0,004","-0,093","-0,045"
95,"0,247","-0,204","-0,405","-0,073","0,050","-0,017","-0,085","0,453","0,413","0,010","0,052","0,085","0,220","0,000","-0,068","-0,064","0,174","-0,060","0,033","0,128","-0,003"
96,"0,246","-0,096","-0,322","-0,015","-0,021","0,142","0,001","0,130","0,068","-0,003","0,035","-0,116","-0,020","0,025","0,002","0,001","0,370","0,035","0,060","0,015","0,036"
97,"-0,060","-0,154","-0,161","-0,073","-0,121","0,047","0,023","-0,078","-0,314","0,090","0,026","-0,232","-0,078","-0,064","-0,004","0,268","0,791","0,000","0,073","-0,041","0,055"
98,"0,062","-0,098","-0,187","-0,073","-0,121","0,047","0,069","-0,257","-0,447","-0,010","-0,083","0,079","-0,077","-0,186","-0,064","0,308","0,855","0,113","0,019","-0,128","0,031"
99,"0,121","-0,046","0,059","-0,135","-0,215","0,145","0,158","-0,445","-0,778","-0,053","-0,020","0,040","0,041","-0,094","-0,063","0,391","1,458","0,136","0,028","0,029","-0,096"
100,"0,489","-0,150","-0,157","-0,074","-0,157","0,126","0,216","-0,581","-0,798","0,005","-0,217","-0,058","-0,118","-0,175","0,160","0,392","1,337","0,073","0,051","-0,006","-0,021"
101,"0,607","0,066","0,145","0,046","-0,020","0,144","0,165","-0,480","-0,700","-0,023","-0,100","-0,122","0,001","-0,206","0,101","0,167","1,219","0,120","-0,135","-0,056","-0,038"
102,"0,359","0,305","0,637","0,108","-0,212","0,152","0,035","-0,342","-0,150","0,275","0,160","-0,127","-0,069","-0,075","0,081","0,016","0,781","0,191","0,001","0,006","0,049"
103,"0,478","0,551","0,722","0,171","-0,118","0,054","0,054","-0,334","0,042","0,066","0,224","-0,266","0,136","-0,259","0,211","0,022","0,628","0,308","0,141","-0,187","-0,032"
104,"0,417","0,439","0,911","0,049","-0,120","0,051","0,007","-0,155","0,175","0,135","0,188","-0,304","-0,008","-0,194","0,016","-0,243","0,832","-0,206","-0,063","-0,103","-0,032"
105,"-0,310","0,194","0,413","-0,195","-0,122","0,044","0,009","0,038","0,168","0,027","0,143","-0,164","-0,005","-0,157","0,064","0,034","0,709","0,095","0,005","-0,072","0,012"
106,"-0,609","-0,212","-0,138","-0,254","-0,030","-0,058","0,080","0,137","0,254","-0,116","0,097","0,109","0,001","-0,206","0,101","0,184","0,788","0,063","-0,099","-0,147","0,057"
107,"-0,849","-0,401","-0,523","-0,073","-0,121","0,047","-0,227","0,255","0,240","-0,283","-0,127","0,120","-0,081","0,022","0,008","0,174","0,344","0,088","0,046","-0,105","-0,114"
108,"-0,542","-0,561","-0,713","-0,076","-0,021","0,140","-0,231","0,176","0,205","-0,209","-0,082","0,111","-0,024","0,110","0,014","0,198","0,239","0,172","-0,012","0,062","0,029"
109,"-0,118","-0,232","-0,598","0,047","-0,041","0,086","-0,210","0,025","-0,199","-0,204","-0,190","0,028","-0,146","0,226","0,086","0,387","-0,097","0,230","0,019","0,007","-0,153"
110,"0,003","-0,178","-0,488","0,114","-0,162","-0,062","-0,137","0,010","-0,069","0,030","-0,002","-0,023","-0,027","0,196","0,026","0,183","-0,172","0,016","-0,030","0,019","-0,083"
111,"0,307","-0,177","-0,350","-0,069","-0,164","-0,067","-0,026","-0,034","-0,195","0,113","0,016","-0,085","0,088","0,250","-0,022","0,209","-0,039","-0,002","-0,008","-0,016","-0,008"
112,"0,304","-0,099","0,087","-0,012","-0,177","0,070","0,261","-0,159","-0,372","0,123","-0,010","-0,139","-0,013","0,136","0,148","0,108","-0,211","0,032","-0,076","-0,047","-0,051"
113,"0,486","0,010","0,171","0,049","-0,120","0,051","0,377","-0,182","-0,441","0,069","0,042","0,101","-0,024","0,110","0,014","0,076","-0,070","-0,004","-0,266","-0,019","-0,031"
114,"0,301","0,116","0,389","0,051","-0,141","-0,006","0,433","-0,261","-0,482","0,072","-0,290","0,128","-0,073","0,010","0,093","0,138","-0,110","0,193","0,037","0,050","-0,040"
115,"0,421","0,171","0,500","0,234","-0,139","-0,001","0,309","-0,146","-0,513","-0,016","-0,389","0,161","-0,133","0,007","0,099","-0,017","-0,157","0,045","0,047","0,071","0,016"
116,"0,056","0,087","0,469","0,169","0,017","0,069","0,088","-0,250","-0,255","-0,088","-0,208","0,058","-0,124","-0,127","0,124","-0,057","-0,100","-0,006","0,042","0,149","0,053"
117,"-0,552","0,002","0,301","0,171","-0,061","0,033","0,102","-0,071","-0,128","0,218","-0,201","0,111","-0,081","0,022","0,008","0,040","-0,045","0,125","-0,121","0,064","0,112"
118,"-0,549","-0,077","0,000","0,171","-0,004","0,011","0,047","-0,049","-0,065","0,117","0,060","0,170","-0,144","-0,018","-0,035","-0,051","0,226","0,135","-0,039","0,175","-0,009"
119,"-0,550","0,005","0,028","0,169","-0,211","0,154","0,006","-0,098","0,154","-0,023","0,088","-0,008","-0,009","-0,072","0,076","-0,096","0,315","-0,096","0,033","0,128","-0,003"
120,"-0,365","0,009","-0,243","0,167","-0,019","0,147","0,071","-0,020","0,183","0,138","0,232","-0,049","0,052","-0,069","0,070","-0,073","0,210","-0,012","0,042","-0,028","-0,077"
121,"-0,120","-0,070","-0,406","0,112","-0,026","-0,047","0,015","0,059","0,224","0,143","0,124","-0,133","0,029","0,125","-0,076","-0,122","0,182","-0,078","-0,126","-0,170","0,202"
122,"0,366","-0,041","-0,212","-0,135","-0,043","0,081","-0,355","0,042","0,202","0,191","0,142","-0,064","-0,031","-0,001","-0,131","-0,171","0,276","-0,080","0,182","-0,044","-0,028"
123,"0,485","0,203","0,010","-0,257","0,070","0,035","-0,295","0,041","0,197","0,152","0,060","0,038","0,096","-0,043","-0,106","-0,148","0,171","0,003","-0,036","-0,216","0,007"
124,"0,421","0,280","0,446","-0,014","0,072","0,042","-0,074","-0,048","-0,054","-0,043","-0,046","-0,014","0,165","-0,051","-0,026","-0,183","0,074","0,070","-0,126","-0,035","0,018"
125,"0,298","0,223","0,608","0,110","-0,062","0,031","0,089","-0,057","-0,263","-0,170","-0,001","0,009","0,032","0,039","-0,088","0,031","-0,009","0,173","-0,166","0,134","-0,039"
126,"-0,189","0,331","0,416","0,108","-0,098","0,110","0,127","-0,144","-0,496","-0,189","0,052","0,117","0,102","-0,091","-0,069","0,050","-0,202","0,014","-0,021","0,217","0,104"
127,"-0,309","0,085","0,331","0,049","-0,177","0,072","0,182","-0,166","-0,558","-0,239","-0,002","0,273","-0,084","-0,015","-0,040","0,042","-0,287","-0,001","0,029","0,205","0,034"
128,"-0,428","-0,022","0,111","-0,012","-0,063","0,028","0,418","-0,383","-0,631","-0,058","0,088","0,124","-0,202","0,015","0,019","0,230","-0,502","0,121","0,101","0,159","0,040"
129,"-0,427","-0,076","0,001","-0,071","-0,028","-0,053","0,303","-0,417","-0,541","-0,043","0,142","0,100","-0,312","-0,088","0,104","0,274","-0,443","0,006","0,128","0,182","-0,105"
130,"-0,305","-0,074","-0,134","-0,010","-0,085","-0,029","0,193","-0,373","-0,416","0,020","0,213","0,145","-0,422","-0,068","0,248","0,042","-0,287","-0,001","0,083","0,116","-0,072"
131,"-0,001","0,065","-0,131","-0,134","-0,064","0,024","0,337","-0,288","-0,200","0,097","-0,075","0,164","-0,378","-0,042","0,073","0,027","-0,097","-0,070","0,159","-0,009","-0,103"
132,"0,306","-0,234","-0,050","-0,014","-0,042","0,085","0,456","-0,176","-0,255","0,160","-0,192","0,096","-0,564","0,033","0,101","-0,230","-0,074","-0,059","0,124","0,082","-0,198"
133,"0,242","-0,046","0,197","-0,071","0,029","-0,074","0,212","-0,116","-0,253","0,087","-0,236","0,104","-0,451","0,051","0,005","-0,215","0,216","0,034","0,178","0,170","-0,174"
134,"0,424","-0,018","0,252","-0,073","0,107","-0,038","-0,241","0,326","0,083","0,179","-0,470","0,099","-0,289","0,169","-0,170","-0,388","0,242","-0,019","0,093","0,273","-0,199"
