Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
15,"-15,071","0,907","0,003","15,185","-3,520","0,493","-17,346","-0,401","0,628","-19,821","2,114","1,246","70,833","4,094","0,220","75,548","14,327","-7,552","-16,783","0,615","-0,404"
16,"-14,611","0,793","-0,031","14,847","-3,534","0,500","-17,919","-0,130","0,744","-19,991","2,351","1,428","70,244","4,014","0,264","76,026","14,153","-7,290","-17,378","0,470","-0,544"
17,"-15,083","1,199","0,106","14,627","-3,789","0,569","-17,331","-0,373","0,649","-20,458","2,396","1,500","70,814","4,161","0,105","75,488","14,065","-7,156","-17,334","0,394","-0,596"
18,"-14,810","1,647","0,274","14,950","-3,724","0,551","-17,382","-0,830","0,542","-20,155","2,070","1,250","70,678","4,098","0,180","75,973","14,119","-7,231","-16,806","0,652","-0,399"
19,"-14,476","1,167","0,107","15,247","-3,866","0,589","-17,432","-1,162","0,465","-19,811","2,478","1,503","71,099","4,399","-0,232","76,017","14,221","-7,386","-16,799","0,617","-0,425"
20,"-14,948","1,167","0,100","15,075","-3,582","0,511","-17,437","-0,676","0,590","-20,203","2,411","1,486","70,823","4,058","0,264","75,895","13,961","-6,993","-16,760","0,660","-0,397"
21,"-14,990","1,390","0,184","15,149","-3,906","0,595","-17,379","-0,017","0,751","-19,869","2,580","1,574","70,697","4,018","0,314","75,669","14,086","-7,189","-16,684","0,080","-0,745"
22,"-14,986","1,146","0,098","14,828","-4,012","0,622","-17,396","-0,681","0,573","-20,482","2,739","1,734","70,916","4,093","0,226","75,722","14,149","-7,287","-17,019","0,285","-0,636"
23,"-15,029","0,567","-0,114","15,018","-3,745","0,548","-17,135","-1,210","0,414","-20,445","2,757","1,741","70,958","4,284","-0,060","76,139","14,252","-7,443","-16,833","0,805","-0,294"
24,"-14,702","1,060","0,072","15,328","-3,634","0,514","-16,999","-0,736","0,531","-19,883","2,522","1,530","71,099","4,355","-0,151","75,896","14,096","-7,214","-16,667","0,640","-0,384"
25,"-14,902","1,131","0,089","15,136","-3,365","0,436","-17,007","-0,531","0,585","-20,060","2,008","1,186","70,853","4,083","0,238","75,840","14,072","-7,177","-16,564","0,813","-0,269"
26,"-14,765","1,677","0,286","14,967","-3,654","0,509","-17,587","-0,783","0,557","-20,316","1,976","1,189","70,511","4,354","-0,192","75,798","14,031","-7,117","-17,027","0,641","-0,412"
27,"-14,735","1,192","0,100","14,764","-3,390","0,434","-16,952","-0,806","0,504","-20,297","1,945","1,169","71,056","4,280","-0,006","75,815","14,039","-7,128","-16,926","0,890","-0,255"
28,"-14,449","1,483","0,212","14,941","-3,672","0,506","-16,978","-0,827","0,498","-20,162","1,908","1,132","70,474","4,253","-0,010","76,189","14,248","-7,435","-16,446","0,606","-0,401"
29,"-14,984","1,392","0,159","15,017","-3,351","0,418","-17,003","-0,680","0,535","-20,310","1,813","1,077","70,993","4,214","0,121","75,589","14,149","-7,279","-16,666","0,937","-0,220"
30,"-14,991","1,396","0,160","15,045","-3,365","0,421","-16,993","-0,695","0,528","-20,294","1,850","1,102","70,959","4,248","0,082","75,596","14,113","-7,222","-16,608","0,912","-0,239"
31,"-15,012","1,374","0,155","15,059","-3,393","0,427","-17,050","-0,716","0,526","-20,267","1,899","1,132","70,962","4,276","0,052","75,586","14,117","-7,230","-16,622","0,891","-0,259"
32,"-15,021","1,380","0,165","15,050","-3,427","0,436","-17,100","-0,740","0,528","-20,289","1,951","1,167","70,926","4,291","0,024","75,608","14,092","-7,199","-16,649","0,886","-0,268"
33,"-14,982","1,350","0,167","15,069","-3,454","0,444","-17,135","-0,778","0,521","-20,264","2,006","1,196","70,955","4,303","0,005","75,664","14,093","-7,207","-16,660","0,867","-0,282"
34,"-15,014","1,294","0,147","15,090","-3,480","0,453","-17,196","-0,775","0,530","-20,261","2,054","1,226","70,931","4,279","0,027","75,681","14,113","-7,236","-16,669","0,836","-0,300"
35,"-15,022","1,263","0,135","15,101","-3,512","0,464","-17,202","-0,770","0,535","-20,227","2,099","1,254","70,902","4,296","-0,017","75,675","14,135","-7,261","-16,634","0,789","-0,323"
36,"-14,995","1,214","0,115","15,129","-3,491","0,461","-17,137","-0,760","0,537","-20,198","2,111","1,261","70,927","4,267","0,011","75,730","14,151","-7,279","-16,576","0,800","-0,309"
37,"-14,958","1,185","0,104","15,158","-3,474","0,462","-17,088","-0,731","0,548","-20,139","2,097","1,249","70,948","4,243","0,035","75,740","14,153","-7,278","-16,532","0,791","-0,314"
38,"-14,966","1,194","0,104","15,124","-3,463","0,464","-17,154","-0,736","0,559","-20,146","2,077","1,242","70,938","4,250","0,012","75,733","14,159","-7,281","-16,600","0,802","-0,319"
39,"-14,968","1,192","0,100","15,147","-3,440","0,464","-17,162","-0,778","0,552","-20,095","2,046","1,223","70,985","4,266","-0,016","75,731","14,164","-7,284","-16,605","0,837","-0,301"
40,"-14,952","1,232","0,118","15,119","-3,460","0,475","-17,162","-0,770","0,552","-20,095","2,054","1,232","70,991","4,260","-0,011","75,728","14,131","-7,236","-16,667","0,817","-0,316"
41,"-0,152","0,188","0,000","-0,145","-0,238","-0,491","0,071","0,327","0,001","-0,151","0,266","0,000","0,084","-0,058","0,000","-0,101","-0,137","0,000","-0,278","-0,433","-0,001"
42,"0,010","-0,006","0,000","-0,145","-0,238","-0,491","-0,299","0,176","0,000","-0,151","0,266","0,000","0,084","-0,058","0,000","0,062","0,039","0,000","-0,648","-0,283","-0,003"
43,"0,008","-0,005","0,000","-0,041","-0,248","-0,491","-0,299","0,176","0,000","-0,050","0,275","0,000","0,084","0,050","0,000","-0,062","0,036","0,000","-0,544","-0,292","-0,002"
44,"0,163","-0,010","0,000","-0,115","-0,247","-0,491","-0,260","0,174","0,000","0,032","0,279","0,000","-0,155","-0,052","0,000","-0,004","0,034","0,000","-0,341","-0,294","-0,001"
45,"0,185","-0,004","0,000","-0,106","-0,254","-0,491","-0,161","0,173","0,000","0,041","0,286","0,000","-0,056","-0,051","0,000","-0,041","-0,036","0,000","-0,331","-0,301","-0,001"
46,"0,170","-0,184","0,000","-0,106","-0,254","-0,491","-0,175","0,305","0,000","0,042","0,470","-0,001","-0,155","-0,052","0,000","-0,056","0,026","0,000","-0,247","-0,432","-0,001"
47,"0,110","-0,009","0,000","-0,099","-0,254","-0,491","-0,078","0,179","0,000","-0,004","0,285","0,000","-0,057","0,035","0,000","-0,063","0,006","0,000","-0,241","-0,301","-0,001"
48,"-0,001","-0,191","0,000","-0,105","-0,246","-0,491","-0,175","0,180","0,000","-0,009","0,462","0,000","-0,141","0,034","0,000","-0,118","0,008","0,000","-0,247","-0,294","-0,001"
49,"0,013","-0,199","0,000","-0,099","-0,247","-0,491","-0,170","0,180","0,000","-0,107","0,463","0,000","-0,064","0,033","0,000","-0,058","0,019","0,000","-0,324","-0,295","-0,001"
50,"0,008","-0,204","0,000","-0,099","-0,239","-0,491","-0,260","0,174","0,000","-0,107","0,465","0,000","-0,154","-0,005","0,000","-0,063","0,014","0,000","-0,324","-0,287","-0,001"
51,"0,058","0,479","0,010","0,226","-0,349","-0,490","-0,607","0,265","0,006","0,293","0,236","0,002","-0,235","0,006","-0,005","0,064","-0,027","-0,011","-0,251","-0,153","-0,001"
52,"-0,106","-0,190","0,010","0,129","-0,020","-0,490","-0,127","0,618","0,012","0,098","0,241","0,011","0,189","-0,384","-0,012","0,101","-0,024","-0,018","-0,212","-0,135","0,002"
53,"0,270","0,349","0,010","-0,071","-0,301","-0,489","0,063","0,368","0,015","0,008","0,201","0,018","-0,302","-0,122","-0,025","0,044","-0,133","-0,024","-0,067","-0,474","0,008"
54,"-0,208","-0,150","0,008","0,251","-0,187","-0,488","-0,115","-0,277","0,010","0,073","0,315","0,023","-0,217","0,406","-0,027","0,135","-0,011","-0,026","0,246","-0,010","0,017"
55,"-0,221","-0,116","0,007","-0,062","-0,041","-0,488","0,322","0,246","0,003","0,079","0,045","0,024","-0,053","-0,221","-0,023","-0,534","0,009","-0,027","0,179","-0,108","0,017"
56,"-0,100","-0,322","0,012","-0,271","-0,317","-0,487","-0,231","0,452","0,001","-0,346","0,583","0,023","-0,201","0,132","-0,018","-0,141","0,293","-0,027","-0,242","-0,661","0,011"
57,"-0,741","-0,078","0,019","0,054","-0,226","-0,485","0,086","-0,006","0,009","-0,329","0,339","0,019","0,137","-0,088","-0,016","-0,294","-0,094","-0,027","0,081","-0,231","0,002"
58,"-0,062","-0,112","0,023","0,338","-0,042","-0,482","-0,455","-0,090","0,018","0,294","0,222","0,016","-0,303","0,069","-0,014","-0,035","0,203","-0,029","0,129","0,202","-0,009"
59,"0,026","0,244","0,025","0,210","-0,362","-0,477","-0,563","-0,115","0,021","0,498","0,434","0,017","-0,022","0,202","-0,014","-0,479","-0,323","-0,032","-0,117","-0,439","-0,019"
60,"-0,049","-0,079","0,029","0,512","-0,205","-0,474","-0,102","0,351","0,015","0,469","0,368","0,017","-0,019","0,216","-0,012","0,101","-0,212","-0,030","0,347","-0,576","-0,015"
61,"0,093","-0,740","0,032","0,194","-0,339","-0,471","0,453","0,575","0,008","0,282","0,819","0,011","-0,132","-0,183","-0,011","-0,200","0,271","-0,025","0,374","-0,666","-0,008"
62,"0,005","-0,090","0,029","0,524","-0,242","-0,469","-0,014","0,067","-0,007","0,472","0,405","0,009","-0,012","0,025","-0,005","0,190","-0,130","-0,018","0,451","-0,330","-0,003"
63,"0,050","-0,176","0,026","0,182","-0,265","-0,466","-0,264","-0,169","-0,014","0,454","0,304","0,009","-0,669","0,038","0,001","0,156","-0,159","-0,013","0,191","-0,021","-0,004"
64,"0,228","-0,788","0,019","-0,156","-0,182","-0,464","-0,210","-0,002","-0,020","0,081","0,565","0,011","0,014","0,077","0,007","0,057","0,254","-0,007","-0,433","-0,131","-0,009"
65,"0,286","-0,180","0,013","-0,242","-0,515","-0,463","-0,381","-0,288","-0,024","-0,123","0,578","0,015","-0,658","0,175","0,012","-0,061","0,135","0,000","-0,340","-0,172","-0,009"
66,"0,482","-0,145","0,008","0,004","-0,281","-0,460","-0,138","-0,010","-0,032","0,161","-0,002","0,016","0,021","0,165","0,015","0,392","0,630","0,006","-0,189","-0,266","-0,007"
67,"0,199","-0,236","0,000","0,039","0,062","-0,458","-0,231","0,313","-0,046","0,146","-0,006","0,018","-0,541","-0,168","0,020","-0,128","0,200","0,016","0,088","-0,165","-0,002"
68,"-0,281","-0,642","-0,006","-0,010","-0,279","-0,458","0,188","0,334","-0,057","-0,047","0,642","0,022","-0,174","0,409","0,030","-0,334","0,622","0,025","0,239","-0,786","0,005"
69,"-0,076","0,002","-0,019","-0,324","-0,424","-0,458","-0,307","0,159","-0,073","-0,202","0,482","0,026","-0,154","0,188","0,041","-0,331","-0,052","0,031","-0,248","-0,632","0,004"
70,"-0,006","-0,125","-0,027","-0,001","-0,309","-0,456","0,126","0,511","-0,081","0,452","0,260","0,026","-0,147","0,136","0,052","-0,290","0,006","0,038","0,168","-0,843","0,004"
71,"0,055","-0,102","-0,034","-0,033","-0,325","-0,455","0,099","0,489","-0,088","0,456","0,273","0,026","-0,150","0,100","0,062","-0,270","0,019","0,047","0,144","-0,828","-0,001"
72,"0,065","-0,113","-0,034","-0,010","-0,303","-0,453","0,122","0,479","-0,093","0,459","0,274","0,023","-0,146","0,101","0,073","-0,225","0,041","0,052","0,168","-0,773","-0,008"
73,"0,086","-0,147","-0,034","-0,015","-0,268","-0,452","0,122","0,478","-0,097","0,442","0,267","0,021","-0,145","0,044","0,079","-0,212","0,035","0,056","0,153","-0,708","-0,013"
74,"0,116","-0,192","-0,037","-0,047","-0,252","-0,447","0,095","0,455","-0,104","0,407","0,285","0,022","-0,136","0,038","0,084","-0,154","0,079","0,061","0,129","-0,659","-0,019"
75,"0,191","-0,199","-0,045","-0,087","-0,253","-0,444","0,082","0,448","-0,111","0,411","0,294","0,025","-0,127","0,040","0,086","-0,097","0,112","0,069","0,092","-0,622","-0,019"
76,"0,149","-0,200","-0,057","-0,126","-0,251","-0,442","0,042","0,436","-0,113","0,357","0,267","0,027","-0,111","0,032","0,080","-0,082","0,132","0,080","0,040","-0,586","-0,019"
77,"0,167","-0,134","-0,060","-0,162","-0,256","-0,441","0,024","0,386","-0,110","0,332","0,240","0,028","-0,164","0,044","0,074","-0,069","0,137","0,083","0,015","-0,555","-0,020"
78,"0,167","-0,148","-0,056","-0,198","-0,246","-0,438","0,026","0,331","-0,112","0,264","0,239","0,029","-0,141","0,068","0,071","-0,057","0,164","0,082","0,005","-0,516","-0,018"
79,"0,187","-0,173","-0,047","-0,187","-0,277","-0,437","0,024","0,321","-0,118","0,263","0,302","0,030","-0,077","0,048","0,072","-0,053","0,159","0,076","-0,019","-0,545","-0,014"
80,"0,158","-0,205","-0,038","-0,220","-0,257","-0,434","0,006","0,342","-0,123","0,190","0,285","0,029","-0,062","-0,018","0,071","-0,020","0,219","0,072","-0,085","-0,515","-0,012"
81,"0,159","-0,207","-0,037","-0,253","-0,237","-0,431","-0,042","0,393","-0,125","0,132","0,287","0,030","-0,101","-0,022","0,070","-0,006","0,231","0,073","-0,145","-0,516","-0,012"
82,"0,108","-0,195","-0,042","-0,257","-0,204","-0,429","-0,099","0,368","-0,122","0,099","0,266","0,032","-0,106","-0,002","0,066","-0,053","0,187","0,079","-0,171","-0,457","-0,013"
83,"0,078","-0,139","-0,047","-0,229","-0,200","-0,425","-0,085","0,303","-0,119","0,118","0,230","0,036","-0,089","0,063","0,061","-0,052","0,189","0,084","-0,138","-0,420","-0,014"
84,"0,071","-0,108","-0,050","-0,204","-0,187","-0,422","-0,077","0,310","-0,121","0,118","0,211","0,039","-0,118","0,002","0,058","-0,061","0,141","0,086","-0,080","-0,388","-0,011"
85,"0,094","-0,111","-0,048","-0,243","-0,189","-0,418","-0,064","0,244","-0,125","0,097","0,182","0,040","-0,094","0,056","0,058","-0,046","0,207","0,086","-0,102","-0,359","-0,012"
86,"0,094","-0,119","-0,045","-0,215","-0,197","-0,414","-0,076","0,258","-0,122","0,097","0,183","0,040","-0,103","0,000","0,057","-0,034","0,192","0,086","-0,101","-0,349","-0,018"
87,"0,032","-0,121","-0,040","-0,204","-0,168","-0,408","-0,053","0,277","-0,117","0,078","0,164","0,038","-0,083","0,047","0,055","-0,055","0,154","0,088","-0,097","-0,353","-0,024"
88,"0,025","-0,111","-0,032","-0,191","-0,197","-0,404","-0,062","0,223","-0,115","0,056","0,195","0,033","-0,069","0,043","0,054","-0,063","0,148","0,089","-0,106","-0,358","-0,029"
89,"0,011","-0,103","-0,019","-0,208","-0,228","-0,399","-0,051","0,215","-0,110","0,015","0,248","0,024","-0,034","-0,015","0,050","-0,086","0,133","0,090","-0,138","-0,359","-0,036"
90,"0,046","-0,134","-0,011","-0,241","-0,235","-0,394","-0,033","0,149","-0,107","-0,016","0,286","0,022","-0,006","-0,015","0,047","-0,056","0,100","0,089","-0,163","-0,331","-0,040"
91,"0,071","-0,092","-0,010","-0,227","-0,268","-0,390","-0,039","0,117","-0,108","0,032","0,309","0,025","0,017","0,038","0,049","-0,101","0,077","0,090","-0,182","-0,349","-0,044"
92,"0,116","-0,135","-0,014","-0,228","-0,303","-0,385","-0,085","0,137","-0,109","0,071","0,353","0,030","-0,033","0,009","0,051","-0,063","0,099","0,093","-0,213","-0,372","-0,049"
93,"0,074","-0,097","-0,023","-0,261","-0,291","-0,381","-0,060","0,069","-0,115","0,032","0,312","0,037","-0,059","0,032","0,053","-0,134","0,097","0,101","-0,227","-0,327","-0,048"
94,"0,076","-0,033","-0,030","-0,233","-0,277","-0,378","-0,021","0,074","-0,125","0,055","0,264","0,042","-0,044","0,036","0,057","-0,109","0,039","0,106","-0,171","-0,285","-0,045"
95,"0,067","-0,079","-0,027","-0,210","-0,260","-0,374","-0,038","0,085","-0,133","0,099","0,272","0,042","0,000","0,005","0,060","-0,169","0,049","0,106","-0,173","-0,245","-0,042"
96,"0,097","-0,132","-0,017","-0,185","-0,248","-0,372","-0,036","0,082","-0,136","0,130","0,290","0,038","0,050","-0,014","0,059","-0,156","0,108","0,102","-0,177","-0,241","-0,040"
97,"0,154","-0,162","-0,011","-0,190","-0,217","-0,369","0,025","0,059","-0,140","0,153","0,275","0,035","0,111","-0,036","0,058","-0,161","0,120","0,103","-0,154","-0,186","-0,038"
98,"0,208","-0,195","-0,011","-0,166","-0,200","-0,367","0,021","0,060","-0,146","0,201","0,282","0,033","0,170","-0,072","0,061","-0,151","0,106","0,107","-0,162","-0,156","-0,035"
99,"0,144","-0,213","-0,013","-0,140","-0,222","-0,366","0,018","0,062","-0,152","0,199","0,319","0,031","0,173","-0,081","0,065","-0,191","0,148","0,114","-0,171","-0,179","-0,033"
100,"0,199","-0,178","-0,019","-0,106","-0,229","-0,364","-0,017","0,080","-0,159","0,257","0,299","0,033","0,182","-0,146","0,071","-0,129","0,127","0,120","-0,168","-0,170","-0,033"
101,"0,200","-0,137","-0,027","-0,117","-0,199","-0,363","-0,016","0,040","-0,160","0,225","0,250","0,037","0,124","-0,116","0,075","-0,131","0,129","0,126","-0,149","-0,125","-0,037"
102,"0,210","-0,142","-0,036","-0,119","-0,234","-0,362","-0,014","0,073","-0,159","0,230","0,252","0,042","0,103","-0,100","0,080","-0,093","0,184","0,131","-0,119","-0,173","-0,044"
103,"0,156","-0,186","-0,045","-0,115","-0,272","-0,363","-0,009","0,032","-0,161","0,214","0,314","0,041","0,075","-0,040","0,086","-0,098","0,182","0,139","-0,081","-0,193","-0,047"
104,"0,123","-0,132","-0,049","-0,090","-0,249","-0,362","0,002","0,063","-0,166","0,226","0,262","0,038","0,145","-0,037","0,095","-0,148","0,152","0,147","-0,075","-0,193","-0,052"
105,"0,119","-0,102","-0,055","-0,109","-0,280","-0,363","0,024","0,094","-0,171","0,236","0,272","0,036","0,216","-0,026","0,103","-0,188","0,184","0,154","-0,104","-0,256","-0,053"
106,"0,169","-0,062","-0,051","-0,110","-0,317","-0,365","-0,047","0,087","-0,179","0,269","0,299","0,034","0,152","0,000","0,111","-0,168","0,192","0,151","-0,139","-0,299","-0,054"
107,"0,104","-0,068","-0,049","-0,133","-0,290","-0,366","-0,027","0,120","-0,187","0,213","0,264","0,033","0,165","-0,023","0,119","-0,193","0,173","0,149","-0,173","-0,306","-0,053"
108,"0,101","-0,127","-0,048","-0,171","-0,293","-0,369","-0,044","0,137","-0,195","0,158","0,294","0,030","0,153","-0,039","0,128","-0,146","0,230","0,147","-0,242","-0,299","-0,052"
109,"0,111","-0,132","-0,052","-0,143","-0,309","-0,372","-0,036","0,106","-0,200","0,164","0,325","0,029","0,221","-0,005","0,135","-0,146","0,223","0,151","-0,236","-0,292","-0,051"
110,"0,060","-0,180","-0,064","-0,122","-0,285","-0,374","-0,057","0,073","-0,203","0,162","0,325","0,031","0,154","0,004","0,134","-0,145","0,229","0,158","-0,199","-0,239","-0,051"
111,"0,068","-0,185","-0,074","-0,107","-0,256","-0,375","-0,060","0,075","-0,206","0,164","0,325","0,036","0,214","-0,022","0,136","-0,146","0,230","0,163","-0,202","-0,184","-0,052"
112,"0,059","-0,126","-0,079","-0,084","-0,284","-0,377","-0,043","0,040","-0,214","0,174","0,328","0,040","0,212","0,050","0,144","-0,121","0,234","0,161","-0,142","-0,211","-0,050"
113,"0,045","-0,104","-0,085","-0,112","-0,278","-0,377","-0,042","0,044","-0,228","0,166","0,295","0,045","0,171","0,017","0,153","-0,122","0,222","0,163","-0,134","-0,200","-0,045"
114,"0,083","-0,109","-0,094","-0,137","-0,260","-0,379","-0,054","0,061","-0,243","0,163","0,249","0,050","0,137","0,057","0,163","-0,105","0,224","0,167","-0,133","-0,203","-0,039"
115,"0,145","-0,084","-0,104","-0,163","-0,249","-0,379","-0,070","0,058","-0,249","0,165","0,217","0,054","0,099","0,041","0,166","-0,094","0,245","0,173","-0,155","-0,160","-0,039"
116,"0,130","-0,064","-0,111","-0,145","-0,219","-0,378","-0,107","0,027","-0,252","0,204","0,159","0,055","0,132","0,108","0,168","-0,101","0,234","0,180","-0,173","-0,133","-0,039"
117,"0,164","-0,075","-0,107","-0,173","-0,236","-0,377","-0,111","-0,003","-0,252","0,182","0,207","0,050","0,147","0,119","0,168","-0,101","0,227","0,183","-0,172","-0,135","-0,040"
118,"0,120","-0,116","-0,107","-0,207","-0,237","-0,375","-0,179","0,012","-0,254","0,117","0,213","0,046","0,144","0,097","0,167","-0,082","0,244","0,189","-0,237","-0,152","-0,041"
119,"0,126","-0,154","-0,108","-0,240","-0,242","-0,374","-0,177","-0,014","-0,260","0,062","0,239","0,042","0,136","0,151","0,168","-0,077","0,286","0,194","-0,236","-0,149","-0,038"
120,"0,159","-0,212","-0,111","-0,212","-0,220","-0,372","-0,130","-0,020","-0,266","0,119","0,237","0,039","0,201","0,169","0,171","-0,046","0,354","0,203","-0,182","-0,147","-0,035"
121,"0,171","-0,172","-0,122","-0,235","-0,242","-0,370","-0,132","-0,019","-0,268","0,080","0,234","0,043","0,173","0,209","0,170","-0,034","0,318","0,215","-0,170","-0,171","-0,035"
122,"0,151","-0,196","-0,140","-0,213","-0,216","-0,368","-0,158","-0,038","-0,264","0,076","0,192","0,045","0,171","0,224","0,163","0,004","0,353","0,232","-0,144","-0,111","-0,035"
123,"0,193","-0,156","-0,157","-0,242","-0,203","-0,366","-0,095","-0,049","-0,258","0,079","0,167","0,049","0,195","0,202","0,159","-0,006","0,361","0,251","-0,141","-0,095","-0,038"
124,"0,200","-0,139","-0,172","-0,232","-0,239","-0,363","-0,095","-0,053","-0,256","0,124","0,198","0,049","0,138","0,210","0,155","0,001","0,362","0,270","-0,099","-0,119","-0,037"
125,"0,195","-0,116","-0,180","-0,251","-0,213","-0,360","-0,039","-0,095","-0,254","0,134","0,148","0,051","0,158","0,261","0,150","-0,060","0,391","0,283","-0,090","-0,070","-0,037"
126,"0,252","-0,159","-0,186","-0,259","-0,182","-0,357","-0,018","-0,063","-0,256","0,159","0,129","0,049","0,176","0,208","0,146","0,001","0,439","0,295","-0,063","-0,039","-0,033"
127,"0,241","-0,162","-0,188","-0,274","-0,215","-0,354","-0,022","-0,077","-0,258","0,149","0,193","0,048","0,244","0,216","0,139","0,011","0,388","0,304","-0,111","-0,076","-0,028"
128,"0,209","-0,128","-0,187","-0,237","-0,216","-0,350","-0,043","-0,129","-0,257","0,150","0,193","0,048","0,233","0,222","0,132","0,007","0,386","0,308","-0,102","-0,056","-0,024"
129,"0,257","-0,172","-0,184","-0,209","-0,194","-0,345","-0,016","-0,064","-0,251","0,194","0,201","0,051","0,242","0,164","0,119","0,015","0,418","0,305","-0,073","-0,069","-0,022"
130,"0,249","-0,165","-0,179","-0,215","-0,230","-0,343","-0,054","-0,017","-0,240","0,165","0,260","0,053","0,190","0,177","0,101","0,008","0,361","0,302","-0,084","-0,139","-0,017"
131,"0,215","-0,222","-0,174","-0,227","-0,262","-0,339","-0,045","0,000","-0,224","0,134","0,321","0,054","0,201","0,150","0,083","-0,036","0,363","0,299","-0,069","-0,157","-0,017"
132,"0,206","-0,177","-0,167","-0,195","-0,276","-0,335","-0,029","-0,021","-0,209","0,187","0,306","0,054","0,149","0,153","0,070","-0,036","0,349","0,297","-0,004","-0,174","-0,022"
133,"0,187","-0,174","-0,161","-0,171","-0,301","-0,332","0,006","0,033","-0,197","0,202","0,296","0,052","0,147","0,150","0,060","-0,030","0,351","0,297","0,023","-0,231","-0,024"
134,"0,179","-0,113","-0,157","-0,204","-0,310","-0,329","-0,050","0,074","-0,190","0,146","0,277","0,054","0,144","0,140","0,051","-0,011","0,349","0,295","-0,041","-0,259","-0,025"
135,"0,178","-0,113","-0,155","-0,233","-0,288","-0,326","-0,023","0,069","-0,187","0,140","0,232","0,056","0,185","0,084","0,046","-0,037","0,333","0,294","-0,067","-0,202","-0,023"
