Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
21,"-0,005","-0,006","1,025","-0,004","-0,001","1,008","0,000","0,006","1,001","0,003","0,001","1,046","0,000","0,001","0,941","0,004","0,002","0,954","0,004","-0,002","1,025"
22,"-0,005","-0,011","1,026","-0,001","0,000","1,004","-0,006","0,007","1,002","0,005","-0,014","1,052","-0,005","-0,005","0,941","0,003","0,007","0,961","-0,003","0,003","1,018"
23,"-0,002","-0,008","1,021","-0,004","-0,004","1,003","-0,006","-0,001","1,003","0,000","-0,001","1,041","0,002","0,002","0,947","0,004","0,003","0,956","-0,001","-0,002","1,022"
24,"-0,006","0,000","1,021","0,002","-0,004","1,001","0,005","0,000","1,002","-0,008","-0,007","1,048","0,003","0,000","0,947","-0,003","0,002","0,959","0,003","-0,001","1,012"
25,"-0,003","-0,009","1,021","-0,003","-0,003","1,004","0,002","-0,001","1,001","-0,010","-0,004","1,045","0,005","0,001","0,946","0,001","0,000","0,953","0,006","0,007","1,013"
26,"-0,002","0,002","1,022","0,001","-0,001","1,000","0,004","-0,004","1,006","-0,008","0,004","1,042","0,004","-0,001","0,941","-0,001","0,003","0,962","0,003","0,001","1,016"
27,"-0,003","-0,005","1,020","-0,001","-0,008","1,002","0,001","-0,001","1,003","-0,004","-0,004","1,046","-0,002","0,000","0,934","-0,001","-0,003","0,959","0,002","0,004","1,017"
28,"0,000","0,011","1,019","0,002","-0,007","1,006","0,003","0,005","1,004","-0,001","0,006","1,046","-0,005","0,005","0,942","0,000","0,004","0,959","-0,004","0,007","1,018"
29,"0,004","0,003","1,021","-0,003","0,001","0,997","-0,001","0,001","1,002","0,004","-0,002","1,048","-0,001","-0,001","0,935","0,002","-0,004","0,957","-0,002","-0,001","1,020"
30,"0,006","0,006","1,021","-0,001","-0,002","0,999","0,000","0,001","1,000","0,001","0,000","1,047","0,000","0,006","0,946","0,001","0,001","0,960","0,009","0,002","1,017"
31,"0,000","0,003","1,019","0,003","0,004","1,000","-0,002","-0,002","1,002","0,000","0,000","1,046","0,008","-0,007","0,945","0,000","0,001","0,961","0,005","-0,009","1,021"
32,"-0,008","-0,008","1,023","0,001","0,002","0,997","0,000","-0,001","1,004","-0,002","0,000","1,043","0,006","-0,002","0,941","0,000","0,001","0,965","0,005","-0,001","1,011"
33,"-0,010","-0,007","1,025","-0,004","0,002","1,005","0,000","0,011","0,999","-0,006","-0,003","1,045","0,000","-0,001","0,943","-0,006","-0,001","0,955","0,001","-0,002","1,019"
34,"-0,006","-0,010","1,019","0,003","0,004","1,007","-0,003","0,000","1,005","-0,005","-0,001","1,047","0,003","-0,001","0,939","0,000","0,001","0,962","-0,003","-0,002","1,018"
35,"-0,004","-0,005","1,024","0,001","0,005","1,004","0,002","0,002","1,003","-0,010","-0,005","1,042","0,001","0,006","0,939","-0,006","0,002","0,959","0,008","0,010","1,016"
36,"-0,005","-0,005","1,018","-0,004","-0,001","1,004","0,000","-0,003","1,006","-0,004","0,003","1,046","-0,002","0,000","0,936","0,005","0,006","0,961","0,007","0,004","1,014"
37,"-0,006","-0,002","1,024","0,000","0,004","1,002","0,005","0,003","1,000","0,000","0,000","1,044","0,006","-0,002","0,944","0,000","-0,002","0,952","0,007","0,004","1,016"
38,"-0,001","-0,008","1,021","-0,002","0,001","1,007","0,006","-0,006","1,005","0,001","-0,003","1,048","-0,004","0,003","0,936","0,000","0,007","0,963","0,001","-0,004","1,016"
39,"-0,002","-0,003","1,024","-0,002","-0,005","1,003","0,001","-0,008","1,005","0,000","-0,001","1,047","-0,005","0,002","0,938","0,003","-0,002","0,952","0,006","-0,002","1,021"
40,"0,001","0,000","1,017","0,003","0,001","1,001","0,000","0,004","1,000","0,001","0,004","1,043","0,007","0,000","0,947","-0,001","-0,001","0,954","0,000","0,000","1,015"
41,"-0,002","0,005","1,020","0,000","0,000","1,001","-0,003","0,001","1,006","0,000","-0,004","1,050","0,002","0,000","0,944","0,003","0,003","0,957","-0,006","-0,003","1,022"
42,"0,001","-0,002","1,022","0,000","-0,006","1,002","-0,006","0,003","0,993","-0,005","-0,002","1,042","-0,005","0,000","0,950","0,003","0,001","0,957","-0,004","-0,006","1,017"
43,"-0,008","0,007","1,016","0,003","-0,003","1,003","-0,005","0,006","0,999","-0,011","0,001","1,049","0,004","-0,004","0,945","-0,007","0,004","0,960","0,006","0,002","1,019"
44,"-0,006","0,001","1,022","0,000","-0,003","1,002","-0,004","0,001","1,001","-0,007","0,000","1,045","0,002","0,003","0,941","0,000","0,002","0,957","0,006","0,006","1,016"
45,"-0,006","-0,009","1,024","-0,002","0,002","0,997","0,002","0,001","1,002","-0,005","-0,002","1,042","0,002","-0,002","0,951","-0,003","0,001","0,961","0,001","0,001","1,016"
46,"-0,006","-0,003","1,020","-0,003","-0,003","1,002","-0,002","0,002","1,001","-0,002","0,009","1,047","0,006","-0,002","0,944","0,000","0,004","0,957","0,002","0,000","1,014"
47,"-0,002","-0,005","1,019","-0,004","0,001","1,000","-0,002","0,004","0,998","-0,002","-0,002","1,044","0,003","-0,002","0,945","0,002","-0,002","0,960","0,003","0,001","1,015"
48,"-0,003","-0,005","1,026","-0,001","0,000","1,004","-0,001","0,004","1,001","0,004","-0,003","1,048","0,000","0,002","0,946","0,000","0,002","0,963","-0,002","0,004","1,018"
49,"-0,001","-0,007","1,022","-0,004","0,006","1,007","-0,002","0,005","1,003","-0,002","-0,003","1,048","0,001","0,000","0,945","0,001","0,002","0,956","-0,003","0,005","1,015"
50,"-0,008","0,003","1,018","-0,004","0,001","1,006","-0,004","0,002","1,005","-0,002","0,003","1,039","-0,003","-0,004","0,944","0,001","-0,001","0,958","-0,002","0,006","1,015"
51,"-0,008","-0,012","1,020","-0,001","0,001","1,002","0,000","-0,002","1,008","-0,005","0,001","1,045","-0,007","0,000","0,941","0,000","-0,001","0,952","-0,002","0,007","1,013"
52,"-0,009","-0,006","1,020","-0,002","0,001","1,004","0,000","0,001","1,003","-0,007","0,002","1,044","0,004","-0,003","0,946","0,000","0,002","0,955","-0,002","-0,002","1,014"
53,"0,000","-0,002","1,018","-0,003","-0,001","1,002","0,004","0,000","1,000","-0,009","0,001","1,042","-0,004","0,003","0,943","0,001","0,002","0,955","0,002","0,003","1,008"
54,"0,000","0,005","1,021","-0,002","0,005","1,001","0,002","-0,001","1,001","-0,010","-0,001","1,050","0,005","-0,004","0,944","0,002","0,001","0,958","0,004","0,004","1,017"
55,"-0,003","0,005","1,017","-0,003","0,002","0,998","0,001","0,006","1,003","0,000","0,002","1,041","0,003","-0,001","0,941","-0,002","-0,003","0,963","-0,006","0,010","1,017"
56,"-0,005","-0,005","1,022","-0,001","-0,005","1,002","-0,003","0,003","1,001","-0,008","0,001","1,045","-0,009","0,001","0,936","-0,002","0,007","0,961","0,000","0,006","1,015"
57,"-0,008","-0,003","1,019","-0,001","-0,001","0,999","0,000","0,000","1,002","0,000","0,002","1,046","-0,002","-0,002","0,935","-0,001","0,005","0,963","0,004","0,009","1,011"
58,"-0,007","-0,008","1,020","-0,004","-0,004","1,003","-0,001","0,003","0,997","0,001","0,005","1,046","-0,006","0,006","0,943","0,001","0,005","0,955","0,001","0,003","1,018"
59,"-0,006","0,002","1,016","-0,001","0,000","1,003","-0,001","0,000","1,003","-0,008","0,004","1,044","-0,008","0,007","0,940","0,000","0,004","0,955","0,000","0,002","1,016"
60,"0,000","0,003","1,020","-0,001","0,001","1,007","0,003","-0,007","1,003","-0,003","0,003","1,047","0,003","0,001","0,943","0,005","0,002","0,958","0,003","0,007","1,015"
61,"0,001","-0,007","1,020","-0,004","0,005","1,000","-0,008","0,004","1,004","-0,001","-0,002","1,045","0,003","0,001","0,949","-0,002","-0,003","0,960","-0,001","0,004","1,017"
62,"-0,003","0,000","1,023","0,002","0,005","1,000","-0,010","0,007","0,997","-0,010","0,002","1,043","0,002","-0,004","0,951","0,003","-0,001","0,957","0,000","0,000","1,011"
63,"-0,007","0,003","1,021","0,001","0,004","1,005","-0,002","0,007","0,998","-0,006","0,000","1,043","-0,003","0,003","0,944","0,000","-0,001","0,957","-0,001","0,001","1,014"
64,"-0,002","-0,001","1,021","-0,006","-0,002","0,999","-0,004","-0,003","0,999","-0,002","-0,004","1,045","-0,002","-0,003","0,945","-0,003","0,000","0,958","-0,008","-0,001","1,021"
65,"-0,007","-0,012","1,029","0,000","0,001","1,002","0,002","-0,001","1,003","-0,008","-0,003","1,040","0,000","-0,003","0,943","-0,004","0,000","0,953","0,001","0,002","1,017"
66,"-0,004","-0,008","1,022","0,000","0,000","1,004","0,000","-0,003","1,003","-0,013","-0,005","1,043","0,000","0,003","0,950","0,001","0,000","0,962","-0,003","0,000","1,018"
67,"-0,007","-0,008","1,021","-0,003","0,009","1,008","-0,001","-0,004","1,002","-0,006","-0,007","1,040","-0,002","-0,003","0,937","0,003","-0,003","0,953","-0,007","0,002","1,019"
68,"-0,006","-0,011","1,021","-0,005","0,007","1,015","0,000","0,000","1,002","0,000","-0,001","1,041","0,001","0,005","0,948","-0,002","0,002","0,958","-0,001","0,004","1,014"
69,"-0,004","-0,002","1,017","-0,001","0,002","1,009","-0,002","0,002","0,997","-0,005","0,003","1,047","0,005","-0,007","0,949","0,000","0,002","0,956","0,004","-0,006","1,017"
70,"-0,004","0,001","1,022","-0,003","0,002","1,005","-0,004","0,010","1,001","-0,002","0,008","1,041","0,006","-0,001","0,949","-0,004","-0,001","0,963","0,004","0,005","1,012"
71,"-0,006","0,003","1,023","-0,001","-0,002","1,005","-0,007","0,007","1,003","-0,004","0,002","1,046","-0,001","0,000","0,944","0,006","0,003","0,953","-0,007","0,002","1,020"
72,"-0,004","0,000","1,020","-0,002","-0,001","1,001","-0,003","0,007","1,002","-0,001","0,007","1,043","-0,008","0,002","0,943","-0,003","0,003","0,964","-0,005","0,006","1,019"
73,"-0,006","0,000","1,018","0,001","0,002","1,000","0,000","0,000","0,999","-0,004","0,003","1,046","0,002","-0,004","0,943","0,001","0,001","0,950","-0,003","0,001","1,018"
74,"0,000","-0,003","1,024","-0,007","-0,001","1,001","-0,003","0,000","1,001","-0,005","0,001","1,044","-0,006","0,004","0,945","-0,003","0,002","0,958","-0,002","0,006","1,019"
75,"-0,004","-0,015","1,025","-0,003","0,002","1,000","0,002","-0,004","1,006","-0,002","0,008","1,042","-0,004","-0,003","0,942","0,001","0,001","0,954","0,001","0,010","1,015"
76,"-0,003","-0,011","1,020","-0,004","0,008","1,000","0,006","0,003","1,005","-0,003","0,006","1,044","0,004","0,003","0,935","0,001","0,001","0,958","-0,001","0,009","1,016"
77,"-0,003","-0,004","1,023","-0,004","0,003","1,003","-0,004","0,002","1,004","-0,004","0,007","1,049","-0,007","-0,002","0,939","0,007","0,005","0,954","-0,006","0,002","1,013"
78,"-0,003","-0,001","1,017","-0,002","0,005","1,001","-0,006","0,009","0,998","-0,006","-0,002","1,046","-0,002","-0,005","0,948","0,000","0,003","0,961","0,003","0,002","1,018"
79,"0,002","0,002","1,018","0,001","0,003","1,006","-0,006","0,006","1,008","-0,014","0,004","1,047","0,006","-0,003","0,949","-0,002","0,004","0,962","-0,004","0,006","1,019"
80,"-0,007","0,002","1,016","0,005","0,002","1,008","0,001","-0,006","1,000","-0,003","0,003","1,044","-0,010","0,006","0,940","-0,007","0,002","0,961","0,002","0,006","1,015"
81,"-0,005","-0,003","1,022","0,004","0,002","1,007","-0,003","0,001","1,002","-0,006","-0,001","1,045","-0,009","-0,003","0,946","0,004","0,003","0,958","0,002","0,005","1,021"
82,"-0,009","-0,005","1,019","0,002","0,001","1,007","0,001","-0,002","0,999","-0,007","-0,001","1,040","0,005","-0,005","0,942","-0,010","0,004","0,965","-0,002","-0,002","1,015"
83,"-0,004","-0,005","1,021","0,000","0,000","1,011","0,004","-0,007","1,002","0,003","-0,002","1,047","-0,003","0,003","0,938","0,002","-0,002","0,947","0,002","0,005","1,016"
84,"-0,004","-0,003","1,023","0,000","0,003","1,006","0,002","-0,004","1,006","-0,006","-0,001","1,049","-0,003","-0,001","0,942","0,010","0,003","0,957","-0,001","0,005","1,016"
85,"-0,001","-0,004","1,017","0,002","0,001","0,999","0,004","-0,007","1,002","-0,008","0,001","1,041","0,001","0,000","0,942","0,000","-0,003","0,955","-0,003","0,002","1,017"
86,"-0,005","0,000","1,023","0,000","0,002","1,000","0,000","0,000","1,007","-0,002","0,000","1,046","-0,003","0,000","0,945","0,000","0,001","0,955","-0,005","0,005","1,016"
87,"-0,009","-0,001","1,020","-0,002","-0,003","1,003","-0,006","0,008","0,998","0,000","0,003","1,047","0,007","-0,005","0,949","0,001","-0,002","0,958","-0,002","0,005","1,021"
88,"-0,003","-0,007","1,021","-0,002","0,001","1,001","-0,005","-0,007","1,002","-0,011","-0,001","1,045","-0,003","0,000","0,946","0,003","-0,002","0,955","-0,003","0,008","1,018"
89,"-0,007","-0,001","1,022","-0,005","0,000","1,004","0,000","0,002","1,000","-0,006","0,006","1,045","-0,008","0,000","0,939","-0,004","0,000","0,951","0,000","-0,001","1,019"
90,"-0,002","0,002","1,017","0,003","-0,004","1,001","0,002","-0,001","1,000","-0,010","0,000","1,048","0,002","-0,002","0,950","0,004","0,006","0,963","0,004","0,004","1,015"
91,"-0,007","-0,005","1,023","0,003","-0,001","1,000","0,004","-0,004","1,004","-0,009","0,001","1,040","0,002","-0,003","0,937","0,001","0,002","0,959","0,002","0,008","1,017"
92,"-0,008","-0,010","1,024","0,005","0,005","1,006","-0,001","0,007","0,997","-0,007","-0,002","1,043","-0,006","0,006","0,939","-0,007","0,000","0,955","-0,001","0,005","1,017"
93,"-0,008","-0,011","1,022","0,000","-0,002","1,004","-0,004","-0,005","1,000","-0,009","-0,005","1,047","-0,006","0,004","0,938","0,002","0,001","0,958","-0,005","0,002","1,019"
94,"-0,006","-0,001","1,022","-0,002","-0,005","1,004","-0,002","0,002","1,002","-0,001","-0,003","1,045","0,003","-0,001","0,944","-0,002","0,001","0,961","-0,004","0,005","1,007"
95,"0,000","-0,004","1,024","0,003","-0,001","1,003","-0,006","0,008","1,001","-0,001","-0,001","1,046","-0,001","-0,002","0,940","0,000","0,002","0,957","0,000","0,003","1,018"
96,"0,001","-0,005","1,024","0,000","0,001","1,004","-0,002","-0,006","1,001","-0,002","-0,004","1,046","-0,013","-0,001","0,947","-0,002","0,003","0,958","-0,002","0,006","1,017"
97,"-0,003","0,003","1,019","-0,001","0,006","1,008","-0,005","-0,003","1,004","-0,001","0,001","1,048","-0,001","-0,002","0,939","0,002","-0,001","0,960","-0,003","-0,003","1,018"
98,"0,000","0,002","1,021","-0,001","0,000","1,006","0,000","-0,003","0,998","-0,002","-0,006","1,046","0,007","-0,007","0,947","0,001","0,000","0,960","-0,005","0,005","1,015"
99,"-0,004","-0,009","1,025","-0,002","-0,005","1,005","-0,001","0,000","1,002","-0,004","-0,007","1,045","-0,004","0,000","0,939","-0,002","0,002","0,957","0,005","-0,002","1,018"
100,"-0,004","-0,006","1,022","-0,002","0,000","1,003","-0,002","-0,003","1,006","-0,009","-0,001","1,043","-0,005","0,001","0,947","0,002","0,006","0,958","0,005","-0,007","1,016"
101,"-0,006","-0,013","1,021","-0,003","0,006","1,004","0,000","-0,005","1,001","-0,009","0,001","1,042","0,007","-0,008","0,940","-0,001","-0,002","0,955","0,010","-0,004","1,007"
102,"-0,010","-0,004","1,023","-0,002","0,005","1,004","0,004","-0,005","1,004","-0,010","-0,002","1,041","-0,001","0,005","0,940","-0,003","0,003","0,950","0,005","0,004","1,019"
103,"-0,008","-0,007","1,022","0,001","-0,008","1,000","0,002","0,000","1,000","-0,012","-0,004","1,043","-0,005","-0,004","0,937","0,001","0,006","0,960","-0,002","0,000","1,022"
104,"-0,007","0,002","1,019","-0,002","-0,001","1,005","-0,006","-0,002","1,005","-0,003","-0,004","1,040","0,001","0,000","0,940","-0,006","0,000","0,958","-0,005","0,003","1,017"
105,"-0,004","-0,001","1,023","-0,002","0,000","1,001","0,006","0,007","1,000","0,001","0,001","1,047","-0,002","0,000","0,941","0,001","0,003","0,955","-0,006","-0,004","1,022"
106,"-0,001","0,009","1,018","-0,003","-0,002","1,000","-0,003","0,002","1,001","0,002","0,002","1,049","-0,004","0,004","0,944","0,000","0,003","0,963","-0,003","0,008","1,021"
107,"0,007","0,004","1,019","-0,001","-0,005","0,999","-0,007","0,011","0,999","0,001","-0,003","1,048","0,001","0,000","0,944","0,004","-0,003","0,966","-0,001","-0,005","1,018"
108,"-0,001","-0,008","1,022","0,000","-0,006","1,005","-0,002","0,006","1,001","-0,001","0,000","1,044","0,006","-0,008","0,947","0,004","0,001","0,955","0,001","0,003","1,013"
109,"-0,004","-0,005","1,021","-0,001","-0,007","1,002","-0,002","0,000","1,001","-0,002","-0,006","1,044","-0,002","0,008","0,944","0,001","0,001","0,957","0,000","0,007","1,017"
110,"-0,007","-0,010","1,024","-0,001","-0,005","1,003","-0,003","0,007","0,999","-0,007","-0,001","1,040","0,006","0,002","0,945","-0,007","0,000","0,955","0,004","0,000","1,012"
111,"-0,008","0,000","1,021","0,000","0,000","1,001","-0,002","0,008","0,997","-0,002","-0,001","1,050","0,002","-0,003","0,948","-0,003","-0,004","0,957","0,005","0,001","1,014"
112,"-0,004","0,001","1,025","-0,002","0,001","1,001","-0,006","-0,004","0,998","-0,011","-0,004","1,045","0,000","0,006","0,945","0,003","0,002","0,959","0,004","0,006","1,016"
113,"-0,004","-0,009","1,021","0,002","0,003","1,001","-0,004","-0,002","1,005","-0,014","0,001","1,045","0,002","-0,002","0,947","-0,002","0,001","0,953","-0,001","0,002","1,012"
114,"-0,004","-0,010","1,023","0,001","-0,001","1,000","-0,004","-0,006","1,005","-0,008","-0,004","1,045","-0,001","-0,001","0,942","0,004","0,002","0,961","0,005","0,000","1,017"
115,"-0,006","-0,007","1,023","-0,002","0,007","1,000","-0,002","-0,002","1,003","-0,007","0,002","1,041","-0,002","-0,001","0,942","-0,004","-0,002","0,963","-0,005","0,000","1,016"
116,"-0,012","-0,012","1,025","0,003","0,000","1,005","0,001","-0,007","1,007","0,004","-0,001","1,047","0,001","-0,002","0,944","-0,001","0,003","0,954","-0,002","0,002","1,018"
117,"-0,003","-0,006","1,023","0,001","-0,001","1,004","0,000","0,004","1,002","0,002","-0,004","1,050","0,000","0,003","0,946","0,005","-0,002","0,953","-0,005","0,002","1,015"
118,"-0,002","-0,012","1,026","0,000","0,000","1,000","-0,003","-0,003","1,004","0,004","0,005","1,044","-0,002","-0,002","0,941","0,004","0,004","0,959","-0,005","-0,005","1,022"
119,"0,000","-0,003","1,022","0,004","-0,001","1,001","-0,003","-0,002","1,004","0,001","-0,001","1,048","-0,004","0,000","0,942","-0,003","-0,001","0,957","-0,001","0,004","1,014"
120,"-0,005","0,000","1,019","0,002","0,002","1,000","-0,001","0,005","1,003","-0,004","0,005","1,045","0,003","0,003","0,950","-0,004","0,002","0,961","-0,001","0,009","1,019"
121,"-0,006","0,000","1,017","-0,003","-0,004","1,001","0,004","-0,004","1,005","-0,008","-0,005","1,052","0,004","0,003","0,941","-0,002","0,008","0,960","0,002","-0,004","1,016"
122,"-0,009","-0,002","1,019","-0,001","-0,003","1,001","0,002","0,004","1,004","-0,016","-0,003","1,041","0,001","0,000","0,943","-0,007","0,000","0,956","0,003","-0,001","1,017"
123,"-0,004","0,004","1,018","0,001","-0,005","1,004","-0,005","0,004","1,000","-0,012","-0,001","1,048","0,002","0,002","0,946","-0,007","-0,001","0,967","-0,001","0,004","1,019"
124,"0,000","-0,002","1,020","0,001","-0,004","1,006","-0,008","0,007","0,999","-0,003","0,002","1,041","0,003","-0,001","0,948","0,004","-0,001","0,955","0,001","-0,001","1,015"
125,"-0,003","-0,007","1,021","-0,004","-0,003","1,005","0,000","0,000","1,000","0,001","-0,003","1,051","0,000","0,000","0,942","0,003","-0,002","0,959","-0,001","0,005","1,018"
126,"-0,003","0,001","1,021","-0,001","-0,004","1,004","-0,001","-0,001","1,003","0,000","-0,004","1,052","-0,001","0,002","0,947","0,002","0,002","0,957","-0,006","0,001","1,015"
127,"-0,004","-0,005","1,018","0,002","-0,003","0,998","-0,001","0,004","0,997","0,000","0,000","1,045","0,001","-0,005","0,943","-0,004","0,002","0,964","-0,007","-0,002","1,021"
128,"-0,005","-0,009","1,020","-0,001","0,000","0,999","-0,002","0,003","1,001","-0,008","0,004","1,045","0,003","0,000","0,947","0,004","0,005","0,957","0,002","0,008","1,019"
129,"-0,006","-0,009","1,026","-0,001","-0,001","1,000","-0,003","0,005","1,002","-0,007","0,003","1,046","-0,002","0,002","0,944","-0,002","0,003","0,956","0,001","0,002","1,013"
130,"-0,002","-0,003","1,025","-0,003","0,004","1,001","-0,004","-0,004","1,000","-0,004","-0,002","1,050","0,000","-0,001","0,946","0,004","0,004","0,962","-0,002","-0,006","1,018"
131,"-0,003","-0,008","1,020","0,002","-0,003","1,003","-0,002","-0,004","1,000","-0,010","-0,004","1,043","0,001","-0,002","0,942","0,001","0,004","0,963","0,004","0,004","1,020"
132,"-0,005","-0,011","1,021","-0,001","0,002","1,005","-0,001","0,000","1,004","-0,008","-0,006","1,050","0,004","-0,002","0,942","-0,003","0,002","0,961","0,000","0,002","1,013"
133,"-0,006","-0,001","1,017","0,003","-0,004","1,004","-0,001","0,006","1,002","-0,006","-0,008","1,048","-0,001","0,000","0,942","-0,005","0,000","0,957","-0,001","0,013","1,014"
134,"-0,010","-0,002","1,023","-0,003","-0,002","1,004","-0,005","0,003","1,004","-0,004","0,000","1,046","-0,002","0,000","0,949","0,004","-0,001","0,958","0,000","0,004","1,018"
135,"-0,004","-0,005","1,022","-0,005","-0,004","1,007","-0,009","0,008","1,002","-0,011","-0,002","1,043","0,004","-0,002","0,947","-0,004","0,000","0,959","-0,002","0,007","1,015"
136,"0,001","-0,001","1,020","-0,003","-0,003","1,001","-0,007","0,005","1,007","-0,004","-0,002","1,047","-0,003","0,001","0,948","-0,008","-0,001","0,963","0,003","0,004","1,013"
137,"-0,004","0,002","1,019","0,003","-0,007","1,004","-0,003","-0,002","1,001","-0,003","-0,009","1,052","0,004","-0,004","0,941","0,004","-0,001","0,956","-0,001","-0,001","1,020"
138,"-0,004","-0,003","1,020","-0,001","-0,001","1,004","-0,002","0,001","1,004","-0,006","0,005","1,047","0,001","0,004","0,941","-0,001","-0,002","0,957","-0,005","0,004","1,021"
139,"-0,005","-0,011","1,018","-0,001","-0,005","1,001","-0,003","-0,006","1,008","-0,003","0,004","1,038","0,000","-0,001","0,941","-0,003","0,003","0,957","-0,001","-0,006","1,015"
