Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
16,"-11,874","0,842","0,371","9,584","-2,062","0,160","-13,283","-0,762","0,624","-19,609","4,313","1,489","68,778","3,876","0,876","74,272","12,572","-4,579","-14,404","3,295","0,366"
17,"-11,895","0,886","0,381","9,881","-2,231","0,190","-13,314","-0,641","0,648","-19,026","4,521","1,585","68,213","3,901","0,745","74,190","12,467","-4,420","-13,801","3,052","0,286"
18,"-11,737","0,944","0,392","10,096","-1,967","0,144","-12,736","-0,908","0,541","-18,816","3,985","1,286","68,744","3,852","0,904","74,688","12,633","-4,646","-13,347","3,483","0,496"
19,"-11,999","0,960","0,403","10,228","-2,280","0,202","-12,729","-0,906","0,540","-18,849","4,528","1,599","68,593","3,709","1,108","74,249","12,412","-4,339","-13,331","3,482","0,496"
20,"-12,406","0,624","0,314","10,320","-1,952","0,143","-13,254","-0,937","0,589","-18,829","4,526","1,605","68,334","3,990","0,611","73,976","12,583","-4,653","-13,519","3,608","0,543"
21,"-12,216","0,598","0,297","10,014","-2,082","0,167","-13,139","-0,565","0,653","-19,002","4,368","1,526","68,203","3,650","1,127","73,968","12,598","-4,682","-13,519","3,402","0,451"
22,"-12,078","1,173","0,471","10,354","-2,016","0,157","-12,652","-0,556","0,614","-18,725","4,020","1,322","68,736","3,815","0,932","74,353","12,577","-4,610","-12,952","3,245","0,405"
23,"-12,124","0,852","0,378","10,025","-2,031","0,163","-12,998","-0,981","0,572","-18,804","4,202","1,424","68,552","4,109","0,413","73,874","12,509","-4,551","-13,592","3,322","0,410"
24,"-11,970","0,657","0,314","10,051","-1,692","0,106","-12,954","-1,061","0,560","-18,937","4,158","1,400","68,865","3,904","0,781","74,193","12,661","-4,754","-13,860","3,789","0,600"
25,"-12,024","0,633","0,309","10,136","-2,021","0,170","-12,361","-0,850","0,548","-18,743","4,727","1,705","68,876","3,782","0,980","73,784","12,345","-4,276","-13,456","3,451","0,455"
26,"-11,911","0,725","0,332","10,208","-2,350","0,233","-12,822","-1,328","0,505","-18,834","4,758","1,726","68,861","3,992","0,639","74,327","12,575","-4,578","-13,587","3,387","0,412"
27,"-11,902","0,718","0,328","9,993","-2,092","0,188","-12,923","-0,711","0,640","-18,938","4,244","1,446","68,413","3,821","0,843","74,558","12,720","-4,786","-13,737","3,327","0,372"
28,"-12,119","0,804","0,367","10,060","-2,422","0,249","-13,182","-1,074","0,600","-19,103","4,756","1,739","68,335","3,794","0,870","74,243","12,582","-4,596","-13,591","3,322","0,372"
29,"-11,768","0,602","0,287","10,396","-2,342","0,236","-12,606","-1,111","0,539","-18,477","4,587","1,622","68,894","3,886","0,798","74,309","12,586","-4,598","-12,974","3,267","0,375"
30,"-11,770","0,605","0,287","10,372","-2,327","0,235","-12,669","-1,075","0,558","-18,509","4,601","1,634","68,844","3,859","0,827","74,333","12,575","-4,580","-13,031","3,263","0,368"
31,"-11,828","0,618","0,293","10,342","-2,329","0,235","-12,722","-1,055","0,573","-18,579","4,614","1,648","68,800","3,839","0,842","74,285","12,564","-4,570","-13,099","3,271","0,366"
32,"-11,887","0,662","0,306","10,378","-2,336","0,237","-12,700","-1,003","0,588","-18,580","4,604","1,646","68,777","3,821","0,854","74,283","12,556","-4,559","-13,044","3,244","0,357"
33,"-11,923","0,636","0,297","10,380","-2,303","0,230","-12,720","-0,977","0,603","-18,584","4,604","1,650","68,765","3,798","0,873","74,273","12,563","-4,576","-13,079","3,278","0,372"
34,"-11,929","0,654","0,299","10,371","-2,272","0,222","-12,759","-0,923","0,624","-18,569","4,563","1,630","68,727","3,772","0,895","74,226","12,571","-4,597","-13,118","3,284","0,375"
35,"-11,918","0,673","0,303","10,365","-2,239","0,214","-12,826","-0,910","0,642","-18,598","4,511","1,602","68,675","3,751","0,913","74,237","12,567","-4,591","-13,161","3,312","0,381"
36,"-11,944","0,720","0,317","10,357","-2,208","0,208","-12,851","-0,883","0,656","-18,606","4,454","1,568","68,660","3,737","0,930","74,235","12,566","-4,585","-13,207","3,348","0,390"
37,"-11,885","0,707","0,310","10,327","-2,206","0,207","-12,865","-0,904","0,665","-18,615","4,469","1,574","68,675","3,733","0,935","74,265","12,584","-4,610","-13,276","3,349","0,378"
38,"-11,889","0,711","0,316","10,299","-2,190","0,202","-12,866","-0,890","0,679","-18,666","4,482","1,577","68,696","3,745","0,912","74,296","12,577","-4,600","-13,340","3,354","0,372"
39,"-11,952","0,697","0,322","10,271","-2,175","0,197","-12,879","-0,822","0,703","-18,729","4,481","1,574","68,712","3,720","0,951","74,277","12,588","-4,630","-13,376","3,337","0,357"
40,"-11,957","0,672","0,320","10,240","-2,178","0,195","-12,923","-0,867","0,702","-18,796","4,491","1,577","68,726","3,745","0,915","74,336","12,605","-4,660","-13,439","3,349","0,358"
41,"-0,155","0,215","0,000","-0,275","0,181","-0,198","-0,289","-0,469","0,001","-0,763","-0,303","-0,002","-0,153","0,143","0,000","0,276","-0,110","0,000","-0,380","0,445","0,001"
42,"-0,070","0,526","0,002","-0,008","-0,027","-0,198","0,544","-0,318","-0,003","-0,495","-0,496","-0,002","0,591","0,266","0,000","0,360","-0,022","0,000","-0,184","0,244","0,000"
43,"-0,119","0,346","0,001","0,088","-0,029","-0,198","0,544","-0,318","-0,003","-0,448","-0,493","-0,002","0,492","0,267","0,000","0,361","0,158","0,000","-0,088","0,242","0,000"
44,"-0,097","0,134","0,000","0,088","-0,001","-0,198","0,143","-0,312","-0,001","-0,399","-0,130","-0,001","0,091","0,174","0,000","0,399","-0,021","0,000","-0,087","0,265","0,000"
45,"-0,096","0,202","0,001","0,088","-0,001","-0,198","0,225","-0,312","-0,002","-0,398","-0,199","-0,001","0,391","0,217","0,000","0,400","-0,021","0,000","-0,306","0,265","0,001"
46,"-0,099","0,134","0,000","0,087","0,149","-0,198","0,112","-0,157","-0,001","-0,401","-0,280","-0,002","0,189","0,211","0,000","0,400","-0,020","0,000","-0,121","0,260","0,001"
47,"-0,099","0,134","0,000","0,360","0,071","-0,198","0,112","-0,128","0,000","-0,127","-0,203","-0,001","0,111","0,183","0,000","0,398","-0,021","0,000","0,153","0,183","0,000"
48,"-0,155","0,214","0,000","0,361","0,103","-0,198","0,036","-0,126","0,000","-0,126","-0,227","-0,001","0,082","0,145","0,000","0,342","-0,108","0,000","0,184","0,213","0,000"
49,"-0,155","0,215","0,000","0,361","0,103","-0,198","0,006","-0,114","0,000","-0,126","-0,227","-0,001","0,083","0,133","0,000","0,340","-0,110","0,000","0,154","0,212","0,000"
50,"0,013","0,174","0,000","0,361","0,149","-0,198","-0,009","-0,114","0,000","0,058","-0,222","-0,001","0,100","0,111","0,000","0,323","-0,075","0,000","0,184","0,259","0,000"
51,"-0,019","0,046","0,002","0,081","-0,048","-0,197","-0,206","-0,566","-0,006","0,088","0,129","0,005","-0,042","-0,058","0,000","0,281","0,069","-0,004","0,025","0,385","0,008"
52,"-0,060","0,002","0,007","0,295","0,224","-0,197","-0,154","-0,136","-0,013","0,050","-0,371","0,008","0,347","0,085","0,001","0,154","0,276","-0,013","-0,003","0,413","0,013"
53,"0,247","0,526","0,017","0,630","0,319","-0,196","-0,152","0,035","-0,021","0,683","-0,645","0,011","-0,328","0,017","0,000","0,388","-0,332","-0,017","0,665","0,416","0,016"
54,"0,232","0,123","0,020","0,387","0,078","-0,193","0,087","-0,266","-0,029","0,155","-0,215","0,007","-0,258","0,195","0,000","0,322","-0,045","-0,018","0,314","0,501","0,025"
55,"0,101","0,010","0,025","0,076","-0,070","-0,192","-0,225","-0,279","-0,031","-0,007","0,246","0,006","-0,120","0,301","-0,001","0,389","-0,253","-0,019","-0,169","0,053","0,028"
56,"-0,294","0,559","0,031","0,189","-0,394","-0,187","0,059","0,219","-0,029","-0,138","0,329","0,006","0,422","0,401","-0,005","0,011","-0,303","-0,022","-0,080","-0,613","0,024"
57,"0,069","0,059","0,033","0,004","-0,104","-0,184","0,112","0,354","-0,029","-0,022","0,202","0,006","-0,053","-0,074","-0,007","-0,229","-0,133","-0,024","0,072","-0,272","0,024"
58,"0,070","0,102","0,036","0,198","0,180","-0,180","-0,143","0,193","-0,032","-0,173","-0,100","0,008","0,243","0,039","-0,010","0,437","-0,287","-0,023","-0,028","-0,168","0,024"
59,"0,046","0,127","0,035","0,308","0,507","-0,177","0,247","-0,071","-0,036","0,168","-0,681","0,011","0,310","0,179","-0,013","0,474","0,122","-0,022","0,133","0,499","0,027"
60,"0,076","0,121","0,039","0,020","0,321","-0,172","0,268","-0,034","-0,045","-0,169","-0,152","0,009","0,282","-0,207","-0,013","0,363","-0,500","-0,020","0,161","0,447","0,031"
61,"-0,360","0,413","0,049","0,334","0,463","-0,168","0,261","-0,212","-0,052","0,051","-0,627","0,004","0,403","0,170","-0,014","-0,273","-0,634","-0,023","0,138","0,668","0,034"
62,"-0,379","0,126","0,055","0,200","0,149","-0,161","0,006","0,252","-0,052","-0,406","-0,188","0,000","-0,259","0,021","-0,017","0,269","-0,220","-0,019","0,070","0,016","0,032"
63,"-0,678","0,104","0,058","0,029","0,446","-0,157","0,211","-0,017","-0,053","-0,705","-0,164","-0,005","-0,112","-0,309","-0,022","-0,021","-0,192","-0,014","-0,240","0,627","0,033"
64,"0,005","0,145","0,056","0,344","0,302","-0,152","0,030","0,210","-0,054","-0,051","-0,052","-0,002","-0,171","-0,021","-0,019","0,365","-0,544","-0,005","0,227","0,177","0,027"
65,"-0,070","0,311","0,055","0,327","-0,042","-0,147","-0,121","-0,463","-0,062","0,200","0,078","0,000","0,082","0,295","-0,019","0,345","-0,372","-0,003","0,149","0,175","0,031"
66,"-0,739","0,265","0,049","0,574","0,197","-0,147","-0,233","0,030","-0,064","0,109","-0,214","0,006","0,393","0,308","-0,021","-0,297","-0,125","-0,007","0,114","0,222","0,035"
67,"-0,101","0,008","0,039","0,368","-0,076","-0,143","-0,470","-0,185","-0,069","0,225","0,184","0,018","-0,166","-0,061","-0,021","0,330","0,155","-0,004","-0,009","0,283","0,038"
68,"0,163","-0,025","0,028","0,269","0,251","-0,144","-0,281","-0,029","-0,076","0,223","0,191","0,024","-0,205","0,152","-0,021","0,193","-0,307","-0,001","-0,220","0,288","0,044"
69,"-0,070","0,011","0,024","0,056","-0,012","-0,144","0,304","-0,223","-0,080","-0,050","0,119","0,026","0,342","0,237","-0,022","-0,161","0,283","0,002","-0,091","-0,025","0,045"
70,"-0,251","0,444","0,020","0,387","0,093","-0,145","-0,137","-0,286","-0,082","0,422","-0,301","0,025","0,171","0,340","-0,022","-0,230","-0,072","0,002","0,054","0,373","0,051"
71,"-0,234","0,394","0,015","0,360","0,074","-0,147","-0,122","-0,263","-0,082","0,381","-0,250","0,027","0,175","0,332","-0,022","-0,228","-0,072","0,003","0,008","0,326","0,053"
72,"-0,241","0,360","0,010","0,359","0,109","-0,149","-0,120","-0,201","-0,077","0,344","-0,273","0,028","0,135","0,277","-0,021","-0,196","-0,084","0,003","0,024","0,329","0,049"
73,"-0,236","0,338","0,010","0,326","0,106","-0,152","-0,066","-0,166","-0,068","0,283","-0,244","0,024","0,172","0,234","-0,019","-0,191","-0,071","0,004","0,012","0,299","0,042"
74,"-0,226","0,317","0,013","0,360","0,115","-0,157","-0,045","-0,119","-0,064","0,292","-0,231","0,017","0,167","0,166","-0,018","-0,163","-0,037","0,004","0,075","0,296","0,040"
75,"-0,226","0,329","0,012","0,330","0,103","-0,162","0,005","-0,073","-0,064","0,226","-0,226","0,011","0,207","0,112","-0,015","-0,163","-0,042","0,005","0,066","0,259","0,042"
76,"-0,221","0,292","0,011","0,325","0,072","-0,168","-0,065","-0,079","-0,063","0,195","-0,170","0,010","0,173","0,080","-0,015","-0,115","0,002","0,001","0,026","0,230","0,047"
77,"-0,229","0,296","0,011","0,294","0,067","-0,175","-0,057","-0,073","-0,062","0,148","-0,136","0,008","0,168","0,088","-0,014","-0,108","-0,065","-0,006","-0,021","0,194","0,051"
78,"-0,203","0,271","0,011","0,291","0,102","-0,183","-0,055","-0,062","-0,063","0,137","-0,136","0,004","0,209","0,051","-0,012","-0,081","-0,109","-0,011","-0,055","0,222","0,057"
79,"-0,210","0,262","0,010","0,260","0,107","-0,188","-0,005","-0,025","-0,062","0,066","-0,144","0,002","0,215","0,020","-0,011","-0,052","-0,063","-0,014","-0,069","0,198","0,060"
80,"-0,197","0,269","0,008","0,292","0,125","-0,194","-0,040","-0,009","-0,062","0,094","-0,201","0,000","0,193","0,004","-0,012","0,000","-0,029","-0,017","-0,040","0,185","0,064"
81,"-0,231","0,222","0,001","0,263","0,142","-0,201","-0,021","-0,042","-0,057","0,023","-0,205","0,001","0,188","0,002","-0,011","0,000","-0,029","-0,018","-0,038","0,203","0,066"
82,"-0,231","0,251","-0,006","0,285","0,116","-0,207","-0,037","0,019","-0,051","0,012","-0,198","0,002","0,134","-0,038","-0,010","0,045","-0,071","-0,019","-0,010","0,144","0,065"
83,"-0,212","0,274","-0,011","0,262","0,143","-0,214","-0,078","0,076","-0,045","-0,026","-0,257","0,005","0,144","-0,046","-0,006","0,102","-0,090","-0,024","-0,057","0,145","0,064"
84,"-0,270","0,244","-0,015","0,298","0,153","-0,222","-0,072","0,025","-0,039","-0,015","-0,242","0,006","0,123","0,022","-0,003","0,089","-0,060","-0,029","0,000","0,175","0,062"
85,"-0,271","0,246","-0,015","0,287","0,122","-0,227","-0,081","0,027","-0,034","-0,037","-0,246","0,005","0,113","-0,045","-0,001","0,107","-0,061","-0,034","-0,014","0,177","0,060"
86,"-0,287","0,243","-0,015","0,322","0,116","-0,234","-0,122","0,000","-0,030","-0,022","-0,270","0,001","0,059","-0,023","0,000","0,127","-0,057","-0,038","0,014","0,204","0,061"
87,"-0,340","0,201","-0,017","0,314","0,149","-0,239","-0,060","0,001","-0,023","-0,061","-0,286","0,000","0,061","-0,020","0,001","0,139","-0,028","-0,040","0,035","0,248","0,058"
88,"-0,317","0,186","-0,018","0,286","0,163","-0,242","-0,129","-0,004","-0,023","-0,096","-0,268","-0,001","-0,004","-0,003","0,003","0,144","-0,068","-0,040","-0,029","0,265","0,059"
89,"-0,333","0,215","-0,018","0,278","0,130","-0,244","-0,121","-0,016","-0,027","-0,139","-0,237","-0,004","-0,035","-0,017","0,003","0,131","-0,098","-0,040","-0,003","0,223","0,064"
90,"-0,298","0,264","-0,018","0,309","0,110","-0,245","-0,137","0,023","-0,032","-0,105","-0,255","-0,005","-0,034","-0,030","0,004","0,132","-0,123","-0,042","0,045","0,174","0,068"
91,"-0,283","0,247","-0,020","0,345","0,116","-0,245","-0,075","-0,006","-0,033","-0,043","-0,278","-0,004","-0,011","0,011","0,003","0,148","-0,071","-0,042","0,107","0,201","0,071"
92,"-0,287","0,245","-0,022","0,379","0,109","-0,245","-0,009","0,023","-0,033","-0,001","-0,237","-0,002","0,012","0,037","0,001","0,102","-0,111","-0,043","0,170","0,171","0,073"
93,"-0,261","0,222","-0,026","0,398","0,138","-0,242","-0,005","0,028","-0,035","0,013","-0,231","0,003","-0,031","0,048","-0,002","0,168","-0,130","-0,041","0,221","0,214","0,074"
94,"-0,273","0,219","-0,026","0,431","0,152","-0,238","-0,009","-0,003","-0,039","0,019","-0,275","0,005","-0,072","0,026","-0,001","0,158","-0,124","-0,042","0,280","0,249","0,073"
95,"-0,273","0,221","-0,026","0,410","0,178","-0,235","-0,003","0,020","-0,038","-0,031","-0,323","0,005","-0,008","0,003","-0,002","0,158","-0,122","-0,040","0,229","0,252","0,069"
96,"-0,264","0,246","-0,027","0,416","0,143","-0,231","-0,016","0,032","-0,032","-0,050","-0,315","0,005","-0,015","-0,008","-0,003","0,156","-0,123","-0,036","0,200","0,233","0,061"
97,"-0,303","0,188","-0,030","0,383","0,150","-0,227","-0,081","0,030","-0,023","-0,115","-0,300","0,006","-0,027","-0,026","-0,006","0,183","-0,080","-0,033","0,131","0,228","0,052"
98,"-0,308","0,223","-0,031","0,358","0,127","-0,223","-0,143","0,026","-0,020","-0,176","-0,299","0,008","-0,021","-0,010","-0,011","0,179","-0,084","-0,031","0,073","0,196","0,051"
99,"-0,282","0,233","-0,031","0,342","0,098","-0,219","-0,083","0,008","-0,024","-0,174","-0,247","0,008","-0,020","-0,026","-0,013","0,192","-0,081","-0,029","0,083","0,191","0,054"
100,"-0,269","0,259","-0,028","0,351","0,064","-0,217","-0,064","0,025","-0,030","-0,136","-0,207","0,006","-0,029","-0,093","-0,017","0,205","-0,094","-0,028","0,122","0,176","0,062"
101,"-0,297","0,234","-0,026","0,368","0,095","-0,212","-0,064","0,020","-0,037","-0,113","-0,205","0,006","-0,023","-0,059","-0,021","0,144","-0,079","-0,026","0,105","0,196","0,070"
102,"-0,298","0,258","-0,022","0,396","0,117","-0,209","-0,060","0,035","-0,041","-0,051","-0,245","0,005","-0,020","-0,065","-0,026","0,138","-0,105","-0,027","0,102","0,200","0,076"
103,"-0,307","0,222","-0,021","0,374","0,140","-0,206","-0,011","0,018","-0,048","-0,105","-0,257","0,005","0,028","-0,021","-0,028","0,188","-0,058","-0,025","0,110","0,213","0,083"
104,"-0,253","0,196","-0,020","0,346","0,143","-0,202","-0,061","0,023","-0,048","-0,102","-0,261","0,003","0,034","-0,009","-0,028","0,177","-0,021","-0,021","0,056","0,188","0,081"
105,"-0,233","0,261","-0,021","0,366","0,173","-0,200","-0,107","0,075","-0,042","-0,070","-0,325","-0,001","0,034","-0,009","-0,028","0,220","-0,056","-0,015","0,056","0,188","0,073"
106,"-0,288","0,277","-0,021","0,376","0,140","-0,197","-0,070","0,128","-0,038","-0,096","-0,281","-0,002","0,024","-0,043","-0,029","0,225","-0,109","-0,013","0,080","0,127","0,069"
107,"-0,322","0,297","-0,024","0,354","0,167","-0,196","-0,051","0,164","-0,036","-0,119","-0,343","-0,001","0,043","-0,087","-0,033","0,178","-0,124","-0,011","0,091","0,151","0,068"
108,"-0,328","0,278","-0,028","0,378","0,145","-0,194","-0,116","0,146","-0,038","-0,068","-0,310","0,004","0,037","-0,054","-0,034","0,177","-0,106","-0,011","0,081","0,136","0,070"
109,"-0,314","0,300","-0,032","0,379","0,112","-0,194","-0,107","0,141","-0,040","-0,035","-0,269","0,008","0,094","-0,091","-0,035","0,136","-0,109","-0,010","0,068","0,137","0,073"
110,"-0,380","0,324","-0,036","0,403","0,090","-0,194","-0,085","0,105","-0,040","-0,049","-0,252","0,011","0,099","-0,069","-0,037","0,074","-0,128","-0,011","0,081","0,148","0,075"
111,"-0,327","0,296","-0,039","0,407","0,056","-0,196","-0,125","0,108","-0,039","-0,028","-0,187","0,013","0,046","-0,094","-0,037","0,101","-0,165","-0,011","0,064","0,140","0,077"
112,"-0,319","0,236","-0,040","0,373","0,051","-0,198","-0,098","0,163","-0,036","-0,075","-0,149","0,013","0,020","-0,111","-0,040","0,101","-0,111","-0,013","0,055","0,116","0,080"
113,"-0,380","0,210","-0,042","0,379","0,088","-0,201","-0,074","0,194","-0,036","-0,109","-0,187","0,010","0,047","-0,143","-0,041","0,063","-0,054","-0,012","0,050","0,119","0,084"
114,"-0,342","0,247","-0,041","0,368","0,122","-0,204","-0,063","0,173","-0,040","-0,116","-0,255","0,003","0,013","-0,088","-0,041","0,124","-0,039","-0,009","0,075","0,152","0,091"
115,"-0,314","0,215","-0,040","0,402","0,124","-0,206","-0,107","0,197","-0,043","-0,050","-0,260","-0,002","-0,032","-0,115","-0,040","0,132","-0,037","-0,007","0,096","0,124","0,095"
116,"-0,314","0,214","-0,042","0,366","0,136","-0,207","-0,116","0,203","-0,045","-0,055","-0,257","-0,002","-0,022","-0,077","-0,039","0,132","-0,062","-0,008","0,071","0,105","0,099"
117,"-0,320","0,203","-0,041","0,341","0,165","-0,206","-0,130","0,160","-0,046","-0,111","-0,298","0,000","0,007","-0,082","-0,040","0,173","-0,009","-0,009","0,013","0,149","0,099"
118,"-0,319","0,212","-0,040","0,372","0,163","-0,207","-0,178","0,165","-0,045","-0,113","-0,298","-0,002","0,019","-0,128","-0,041","0,176","-0,034","-0,011","0,015","0,171","0,101"
119,"-0,317","0,213","-0,042","0,399","0,149","-0,207","-0,201","0,178","-0,044","-0,114","-0,264","0,003","0,049","-0,189","-0,046","0,188","-0,023","-0,014","0,011","0,179","0,104"
120,"-0,359","0,174","-0,047","0,415","0,121","-0,207","-0,266","0,199","-0,046","-0,106","-0,202","0,009","-0,004","-0,184","-0,050","0,172","0,010","-0,015","-0,011","0,147","0,109"
121,"-0,317","0,126","-0,049","0,440","0,101","-0,205","-0,200","0,187","-0,045","-0,071","-0,148","0,012","0,034","-0,216","-0,054","0,217","-0,007","-0,013","0,045","0,137","0,109"
122,"-0,331","0,192","-0,049","0,438","0,066","-0,204","-0,178","0,150","-0,045","-0,093","-0,146","0,011","0,093","-0,185","-0,054","0,194","-0,063","-0,011","0,030","0,133","0,109"
123,"-0,370","0,238","-0,050","0,421","0,034","-0,203","-0,227","0,122","-0,044","-0,118","-0,147","0,008","0,078","-0,119","-0,056","0,126","-0,075","-0,008","-0,022","0,096","0,109"
124,"-0,331","0,229","-0,049","0,389","0,050","-0,202","-0,217","0,167","-0,045","-0,136","-0,131","0,006","0,093","-0,168","-0,058","0,120","-0,114","-0,006","-0,074","0,085","0,110"
125,"-0,297","0,229","-0,043","0,409","0,077","-0,201","-0,219","0,179","-0,048","-0,101","-0,128","0,000","0,025","-0,173","-0,063","0,121","-0,174","-0,005","-0,023","0,098","0,117"
126,"-0,284","0,290","-0,036","0,440","0,078","-0,201","-0,203","0,128","-0,053","-0,080","-0,165","-0,007","-0,004","-0,173","-0,066","0,176","-0,213","-0,004","0,039","0,119","0,122"
127,"-0,345","0,296","-0,031","0,434","0,113","-0,200","-0,202","0,142","-0,055","-0,117","-0,220","-0,013","-0,001","-0,176","-0,066","0,175","-0,183","-0,005","0,066","0,148","0,124"
128,"-0,340","0,273","-0,025","0,460","0,091","-0,197","-0,260","0,146","-0,053","-0,122","-0,177","-0,015","-0,012","-0,164","-0,070","0,175","-0,183","-0,006","0,060","0,141","0,123"
129,"-0,406","0,251","-0,019","0,488","0,110","-0,196","-0,194","0,138","-0,051","-0,126","-0,182","-0,021","-0,007","-0,150","-0,076","0,125","-0,208","-0,005","0,117","0,169","0,127"
130,"-0,465","0,223","-0,016","0,467","0,140","-0,195","-0,202","0,169","-0,055","-0,174","-0,190","-0,025","0,047","-0,196","-0,080","0,118","-0,221","-0,002","0,061","0,193","0,132"
131,"-0,443","0,179","-0,017","0,429","0,132","-0,193","-0,164","0,130","-0,056","-0,222","-0,149","-0,023","0,114","-0,182","-0,080","0,165","-0,180","0,000","0,025","0,220","0,131"
132,"-0,424","0,235","-0,021","0,393","0,120","-0,191","-0,177","0,122","-0,054","-0,229","-0,160","-0,017","0,102","-0,128","-0,081","0,132","-0,187","0,000","-0,038","0,186","0,128"
133,"-0,396","0,236","-0,029","0,367","0,094","-0,188","-0,180","0,125","-0,056","-0,244","-0,165","-0,008","0,102","-0,124","-0,082","0,183","-0,156","0,002","-0,101","0,157","0,128"
134,"-0,365","0,255","-0,034","0,395","0,081","-0,186","-0,245","0,123","-0,062","-0,216","-0,186","-0,002","0,098","-0,126","-0,082","0,226","-0,112","0,004","-0,107","0,128","0,132"
135,"-0,359","0,282","-0,039","0,423","0,089","-0,184","-0,209","0,088","-0,065","-0,151","-0,204","0,003","0,163","-0,129","-0,083","0,219","-0,104","0,008","-0,076","0,171","0,134"
136,"-0,402","0,238","-0,039","0,452","0,102","-0,183","-0,260","0,073","-0,068","-0,152","-0,205","0,001","0,110","-0,103","-0,088","0,239","-0,080","0,011","-0,080","0,170","0,140"
