Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
15,"91,227","-8,310","-14,317","20,937","1,530","-0,261","90,605","-3,408","-11,560","86,212","14,013","-7,793","73,167","2,948","2,102","80,806","16,399","-8,140","92,182","12,565","-10,487"
16,"91,789","-8,379","-14,507","20,612","1,595","-0,287","90,322","-3,250","-11,445","86,133","14,003","-7,781","73,111","2,932","2,121","80,940","16,344","-8,051","91,856","12,488","-10,227"
17,"92,271","-8,490","-14,692","20,502","1,900","-0,401","90,079","-3,380","-11,442","86,198","13,857","-7,439","72,731","2,923","2,088","81,295","16,697","-8,577","91,842","12,708","-10,873"
18,"91,780","-8,275","-14,451","20,435","1,582","-0,281","90,565","-3,023","-11,436","85,952","13,950","-7,672","73,227","2,766","2,384","81,324","16,559","-8,376","91,914","12,545","-10,396"
19,"91,696","-8,832","-14,686","20,618","1,320","-0,183","91,116","-2,965","-11,540","86,275","14,208","-8,247","73,307","2,664","2,528","80,899","16,643","-8,516","92,292","12,478","-10,224"
20,"91,828","-8,959","-14,781","20,545","1,634","-0,300","90,568","-3,113","-11,463","85,957","14,161","-8,151","73,190","2,813","2,310","81,446","16,721","-8,633","92,035","12,584","-10,531"
21,"91,343","-8,930","-14,630","20,863","1,662","-0,310","90,900","-2,628","-11,364","86,063","14,052","-7,890","73,232","2,804","2,325","80,956","16,621","-8,494","92,399","12,478","-10,247"
22,"91,664","-8,400","-14,473","20,559","1,781","-0,354","90,572","-3,171","-11,478","85,883","13,896","-7,538","73,240","2,849","2,263","81,352","16,625","-8,499","92,009","12,619","-10,641"
23,"91,677","-8,906","-14,719","20,290","1,596","-0,286","90,592","-3,676","-11,658","85,493","14,059","-7,935","73,382","3,255","1,749","81,606","16,638","-8,511","91,531","12,640","-10,663"
24,"91,583","-8,514","-14,512","20,580","1,458","-0,234","91,018","-3,305","-11,625","86,003","14,050","-7,879","73,650","3,075","2,025","81,212","16,662","-8,548","91,893","12,488","-10,241"
25,"91,323","-8,125","-14,261","20,902","1,445","-0,230","90,559","-3,606","-11,633","86,377","13,934","-7,588","73,115","3,128","1,880","81,008","16,405","-8,158","92,084","12,568","-10,482"
26,"91,653","-8,458","-14,506","20,574","1,462","-0,237","90,092","-3,257","-11,408","86,058","14,057","-7,890","73,125","2,856","2,243","81,373","16,661","-8,537","91,534","12,521","-10,300"
27,"92,193","-8,618","-14,731","20,417","1,746","-0,343","90,538","-3,500","-11,598","86,058","14,014","-7,791","73,016","3,063","1,960","81,462","16,616","-8,467","91,696","12,631","-10,641"
28,"91,727","-8,492","-14,540","20,258","1,462","-0,238","90,333","-3,141","-11,430","85,805","14,015","-7,808","72,978","2,943","2,122","81,315","16,490","-8,278","91,578","12,441","-10,072"
29,"92,093","-8,913","-14,837","20,449","1,719","-0,334","90,326","-3,148","-11,431","86,149","14,002","-7,754","73,243","2,644","2,563","81,497","16,870","-8,852","91,839","12,633","-10,670"
30,"92,045","-8,883","-14,808","20,476","1,710","-0,331","90,385","-3,152","-11,444","86,158","13,997","-7,743","73,260","2,665","2,536","81,446","16,842","-8,808","91,890","12,631","-10,671"
31,"92,028","-8,857","-14,790","20,486","1,680","-0,321","90,415","-3,133","-11,439","86,152","14,009","-7,770","73,268","2,682","2,506","81,424","16,812","-8,761","91,888","12,611","-10,609"
32,"92,019","-8,798","-14,761","20,507","1,662","-0,315","90,458","-3,170","-11,456","86,171","14,004","-7,757","73,267","2,697","2,472","81,393","16,785","-8,719","91,923","12,614","-10,612"
33,"91,981","-8,766","-14,737","20,470","1,654","-0,312","90,499","-3,139","-11,451","86,114","14,002","-7,755","73,291","2,719","2,439","81,367","16,747","-8,657","91,889","12,603","-10,572"
34,"91,960","-8,755","-14,729","20,452","1,625","-0,302","90,504","-3,150","-11,454","86,084","14,021","-7,801","73,246","2,721","2,427","81,337","16,722","-8,615","91,887","12,589","-10,531"
35,"91,918","-8,741","-14,716","20,416","1,617","-0,298","90,554","-3,132","-11,457","86,024","14,027","-7,816","73,250","2,723","2,420","81,295","16,716","-8,600","91,869","12,580","-10,503"
36,"91,878","-8,733","-14,707","20,444","1,620","-0,297","90,588","-3,101","-11,454","86,028","14,033","-7,828","73,265","2,745","2,393","81,252","16,692","-8,557","91,899","12,568","-10,474"
37,"91,906","-8,723","-14,710","20,470","1,628","-0,300","90,641","-3,082","-11,463","86,069","14,040","-7,846","73,271","2,761","2,379","81,256","16,658","-8,506","91,950","12,565","-10,471"
38,"91,876","-8,728","-14,701","20,441","1,609","-0,291","90,686","-3,064","-11,475","86,030","14,060","-7,892","73,280","2,794","2,349","81,221","16,630","-8,473","91,932","12,551","-10,427"
39,"91,880","-8,730","-14,697","20,469","1,621","-0,294","90,648","-3,091","-11,482","86,039","14,066","-7,904","73,220","2,785","2,361","81,277","16,619","-8,464","91,958","12,565","-10,471"
40,"91,893","-8,673","-14,667","20,499","1,621","-0,293","90,616","-3,113","-11,483","86,085","14,059","-7,880","73,167","2,776","2,363","81,304","16,590","-8,431","91,988","12,574","-10,502"
41,"-0,222","0,038","0,000","-0,151","0,058","0,313","-0,171","0,156","0,000","-0,144","0,135","0,000","-0,306","0,146","0,000","-0,319","-0,342","-0,001","-0,109","-0,069","0,000"
42,"-0,222","0,023","0,000","0,068","-0,505","0,313","-0,143","0,065","0,000","0,073","0,367","0,000","-0,428","0,182","0,000","-0,319","0,005","0,000","0,108","-0,542","0,001"
43,"-0,361","-0,109","0,000","0,068","-0,505","0,313","-0,143","0,065","0,000","-0,199","0,367","0,002","-0,521","0,182","0,000","-0,225","0,136","0,001","0,108","-0,542","0,001"
44,"-0,361","0,024","0,000","-0,150","-0,192","0,312","-0,154","0,113","0,000","-0,416","0,053","0,001","-0,442","0,201","0,000","-0,186","0,084","0,000","-0,105","-0,296","0,000"
45,"-0,321","-0,027","0,000","-0,049","-0,193","0,313","-0,143","0,113","0,000","-0,314","0,054","0,001","-0,427","0,201","0,000","-0,185","0,135","0,000","-0,007","-0,296","0,000"
46,"-0,196","-0,015","0,000","-0,055","-0,063","0,313","-0,146","-0,001","0,000","-0,156","-0,036","0,000","-0,281","0,301","0,001","-0,186","0,084","0,000","-0,013","-0,190","0,000"
47,"-0,285","-0,052","0,000","-0,049","-0,062","0,313","-0,143","0,000","0,000","-0,278","-0,038","0,000","-0,277","0,301","0,001","-0,185","0,040","0,000","-0,007","-0,189","0,000"
48,"-0,157","-0,023","0,000","-0,047","0,010","0,313","-0,143","-0,023","0,000","-0,149","-0,103","0,000","-0,172","0,296","0,000","-0,147","0,021","0,000","-0,005","-0,138","0,000"
49,"-0,110","-0,025","0,000","-0,049","-0,048","0,313","-0,125","0,021","0,000","-0,150","-0,044","0,000","-0,189","0,254","0,000","-0,137","0,005","0,000","-0,077","-0,197","0,000"
50,"-0,159","-0,010","0,000","-0,047","0,010","0,313","-0,125","0,046","0,000","-0,149","-0,103","0,000","-0,176","0,221","0,000","-0,183","0,008","0,000","-0,076","-0,164","0,000"
51,"-0,652","0,183","-0,001","-0,008","0,351","0,314","-0,685","-0,046","-0,007","-0,433","-0,335","-0,001","-0,110","0,582","0,007","-0,629","-0,498","-0,002","-0,342","0,027","-0,001"
52,"-0,044","-0,037","0,002","-0,184","0,054","0,314","-0,185","0,140","-0,010","-0,268","-0,036","0,000","-0,239","0,120","0,016","-0,063","-0,117","0,001","-0,194","-0,160","-0,006"
53,"-0,518","0,439","0,003","-0,242","-0,287","0,313","-0,143","0,078","-0,012","-0,517","0,020","0,001","-0,271","0,025","0,016","-0,333","0,035","-0,003","-0,519","-0,280","-0,006"
54,"-0,281","-0,158","0,008","-0,065","0,004","0,313","0,330","-0,364","-0,010","-0,103","-0,016","0,000","0,223","0,403","0,014","-0,369","0,039","-0,006","-0,025","0,148","-0,004"
55,"-0,050","-0,265","0,008","-0,013","0,342","0,312","-0,248","-0,461","-0,006","-0,067","-0,010","0,000","-0,169","-0,059","0,012","-0,432","-0,048","-0,008","-0,233","0,709","-0,002"
56,"-0,124","0,262","0,012","-0,091","0,004","0,311","-0,212","-0,476","-0,004","-0,401","0,096","-0,001","-0,205","0,594","0,012","0,072","-0,461","-0,009","-0,155","0,068","-0,003"
57,"-0,042","0,043","0,013","-0,366","-0,217","0,309","0,370","-0,159","-0,001","-0,335","0,311","-0,001","-0,009","0,017","0,006","-0,528","-0,199","-0,011","-0,098","-0,230","0,000"
58,"0,178","-0,190","0,012","-0,266","0,109","0,310","0,130","-0,175","0,000","-0,343","0,313","-0,002","-0,067","0,689","0,005","0,052","-0,528","-0,012","-0,138","-0,218","0,001"
59,"-0,040","-0,065","0,014","0,013","-0,080","0,308","0,188","-0,181","-0,001","-0,018","0,159","-0,001","0,184","0,642","0,006","0,063","-0,096","-0,015","0,138","-0,064","0,004"
60,"-0,339","0,437","0,016","-0,339","-0,114","0,307","-0,488","-0,292","-0,003","-0,360","-0,156","-0,001","-0,384","0,380","0,010","-0,232","0,096","-0,019","-0,541","0,013","0,004"
61,"0,118","-0,051","0,023","-0,675","-0,013","0,308","-0,020","0,201","-0,011","-0,516","0,029","-0,001","0,125","-0,067","0,015","0,388","0,355","-0,025","-0,642","-0,134","0,006"
62,"0,108","-0,063","0,028","-0,352","0,077","0,310","-0,068","-0,446","-0,011","-0,485","-0,244","0,001","-0,239","0,511","0,015","0,445","0,296","-0,030","-0,225","0,286","0,004"
63,"-0,138","-0,200","0,032","-0,582","-0,186","0,309","-0,109","-0,374","-0,009","-0,684","0,356","0,004","0,214","0,019","0,012","-0,166","0,012","-0,033","-0,779","0,147","0,002"
64,"-0,339","0,197","0,036","-0,360","0,071","0,310","-0,105","-0,398","-0,009","-0,328","-0,216","0,001","-0,212","0,419","0,011","-0,160","-0,108","-0,037","-0,214","0,359","0,004"
65,"0,148","0,466","0,041","-0,025","0,029","0,309","-0,336","-0,341","-0,009","0,152","-0,485","-0,001","-0,510","0,379","0,012","-0,158","0,001","-0,039","0,076","-0,028","0,006"
66,"0,197","0,109","0,040","-0,286","-0,202","0,307","0,147","0,093","-0,006","-0,379","-0,043","-0,003","-0,020","0,554","0,006","0,476","0,260","-0,036","-0,030","-0,565","0,007"
67,"0,281","0,260","0,038","0,049","-0,166","0,307","0,613","-0,082","0,000","0,293","0,000","-0,007","0,080","0,158","0,003","-0,127","0,055","-0,030","0,448","-0,221","0,006"
68,"-0,380","0,435","0,031","-0,289","-0,076","0,308","0,057","-0,305","0,004","-0,375","-0,179","-0,005","0,089","0,165","0,001","-0,300","-0,338","-0,027","-0,229","-0,169","0,003"
69,"-0,425","0,176","0,028","-0,595","0,087","0,312","0,311","0,015","0,010","-1,012","-0,274","-0,004","-0,177","0,134","0,000","-0,248","-0,410","-0,021","-0,190","0,007","-0,003"
70,"-0,539","0,849","0,022","-0,260","0,025","0,314","0,339","-0,135","0,015","-0,687","-0,554","-0,005","0,154","0,501","-0,002","-0,239","-0,417","-0,013","-0,173","0,073","-0,008"
71,"-0,498","0,819","0,019","-0,232","0,019","0,315","0,272","-0,126","0,020","-0,651","-0,514","-0,007","0,088","0,483","-0,005","-0,197","-0,455","-0,007","-0,178","0,059","-0,011"
72,"-0,439","0,811","0,018","-0,270","0,029","0,316","0,208","-0,131","0,021","-0,662","-0,499","-0,008","0,055","0,461","-0,004","-0,192","-0,496","-0,004","-0,248","0,062","-0,015"
73,"-0,453","0,761","0,020","-0,251","0,009","0,316","0,139","-0,115","0,018","-0,628","-0,443","-0,010","0,009","0,414","0,002","-0,242","-0,454","-0,004","-0,261","0,037","-0,017"
74,"-0,483","0,721","0,023","-0,223","0,000","0,316","0,084","-0,151","0,015","-0,597","-0,396","-0,012","-0,022","0,405","0,008","-0,259","-0,419","-0,008","-0,265","0,038","-0,018"
75,"-0,445","0,686","0,026","-0,227","-0,034","0,316","0,101","-0,160","0,012","-0,596","-0,326","-0,010","-0,023","0,348","0,011","-0,256","-0,419","-0,013","-0,270","0,040","-0,018"
76,"-0,411","0,636","0,027","-0,227","-0,068","0,315","0,142","-0,174","0,011","-0,590","-0,260","-0,008","-0,011","0,299","0,012","-0,208","-0,369","-0,017","-0,256","0,039","-0,019"
77,"-0,409","0,583","0,028","-0,241","-0,035","0,315","0,181","-0,170","0,010","-0,583","-0,269","-0,007","0,042","0,278","0,012","-0,191","-0,329","-0,021","-0,249","0,100","-0,019"
78,"-0,397","0,520","0,028","-0,280","-0,039","0,314","0,154","-0,166","0,010","-0,617","-0,235","-0,005","0,013","0,271","0,008","-0,146","-0,297","-0,023","-0,305","0,125","-0,017"
79,"-0,351","0,475","0,027","-0,274","-0,006","0,315","0,090","-0,171","0,012","-0,595","-0,243","-0,003","-0,048","0,268","0,003","-0,146","-0,262","-0,024","-0,329","0,176","-0,016"
80,"-0,372","0,434","0,026","-0,278","-0,040","0,315","0,081","-0,153","0,015","-0,585","-0,183","0,001","-0,056","0,245","-0,003","-0,200","-0,219","-0,025","-0,308","0,119","-0,014"
81,"-0,308","0,426","0,026","-0,301","-0,068","0,315","0,065","-0,130","0,015","-0,574","-0,158","0,004","-0,054","0,241","-0,006","-0,132","-0,212","-0,027","-0,313","0,059","-0,014"
82,"-0,253","0,452","0,027","-0,269","-0,064","0,314","0,038","-0,110","0,015","-0,510","-0,166","0,004","-0,063","0,229","-0,009","-0,073","-0,234","-0,029","-0,275","0,026","-0,011"
83,"-0,189","0,459","0,027","-0,284","-0,034","0,314","0,021","-0,107","0,013","-0,491","-0,205","0,006","-0,056","0,239","-0,007","-0,072","-0,221","-0,029","-0,287","0,022","-0,011"
84,"-0,199","0,421","0,029","-0,266","-0,061","0,314","0,007","-0,098","0,006","-0,449","-0,153","0,007","-0,060","0,246","-0,001","-0,104","-0,177","-0,030","-0,251","-0,036","-0,011"
85,"-0,231","0,406","0,028","-0,235","-0,060","0,313","-0,002","-0,103","0,001","-0,443","-0,175","0,009","-0,091","0,257","0,006","-0,117","-0,177","-0,030","-0,224","-0,068","-0,012"
86,"-0,257","0,413","0,025","-0,274","-0,057","0,313","0,064","-0,112","-0,004","-0,485","-0,212","0,010","-0,097","0,259","0,013","-0,133","-0,186","-0,026","-0,227","-0,072","-0,013"
87,"-0,245","0,411","0,023","-0,314","-0,047","0,313","0,083","-0,083","-0,009","-0,520","-0,256","0,010","-0,080","0,227","0,020","-0,113","-0,121","-0,024","-0,280","-0,091","-0,014"
88,"-0,180","0,385","0,022","-0,342","-0,020","0,314","0,073","-0,075","-0,009","-0,512","-0,281","0,009","-0,142","0,226","0,021","-0,104","-0,131","-0,021","-0,286","-0,091","-0,015"
89,"-0,189","0,380","0,022","-0,366","-0,046","0,315","0,016","-0,063","-0,011","-0,554","-0,283","0,009","-0,146","0,230","0,023","-0,119","-0,123","-0,020","-0,340","-0,107","-0,015"
90,"-0,129","0,358","0,023","-0,401","-0,055","0,316","0,085","-0,070","-0,009","-0,565","-0,250","0,009","-0,134","0,254","0,021","-0,067","-0,156","-0,019","-0,342","-0,107","-0,015"
91,"-0,157","0,321","0,024","-0,398","-0,089","0,316","0,040","-0,078","-0,003","-0,557","-0,182","0,008","-0,125","0,218","0,017","-0,128","-0,135","-0,019","-0,360","-0,112","-0,017"
92,"-0,125","0,308","0,028","-0,426","-0,071","0,315","-0,009","-0,030","0,004","-0,582","-0,166","0,007","-0,113","0,208","0,010","-0,084","-0,185","-0,022","-0,421","-0,108","-0,017"
93,"-0,165","0,265","0,033","-0,452","-0,048","0,316","-0,063","-0,043","0,012","-0,614","-0,155","0,006","-0,111","0,217","0,004","-0,145","-0,194","-0,026","-0,468","-0,059","-0,019"
94,"-0,190","0,240","0,038","-0,417","-0,052","0,315","-0,063","-0,086","0,018","-0,567","-0,119","0,004","-0,136","0,202","-0,002","-0,193","-0,170","-0,029","-0,411","-0,038","-0,019"
95,"-0,158","0,227","0,043","-0,434","-0,082","0,315","-0,099","-0,136","0,023","-0,578","-0,056","0,003","-0,194","0,212","-0,007","-0,165","-0,158","-0,032","-0,438","-0,034","-0,018"
96,"-0,170","0,267","0,045","-0,468","-0,085","0,316","-0,116","-0,161","0,023","-0,644","-0,066","0,005","-0,204","0,182","-0,008","-0,144","-0,155","-0,036","-0,455","-0,006","-0,020"
97,"-0,203","0,235","0,044","-0,443","-0,108","0,316","-0,060","-0,201","0,019","-0,619","-0,009","0,008","-0,178","0,236","-0,005","-0,176","-0,130","-0,037","-0,402","-0,009","-0,019"
98,"-0,201","0,236","0,047","-0,445","-0,072","0,317","-0,119","-0,180","0,015","-0,604","-0,014","0,008","-0,231","0,269","-0,001","-0,165","-0,146","-0,040","-0,427","0,001","-0,020"
99,"-0,213","0,241","0,047","-0,427","-0,040","0,319","-0,085","-0,220","0,008","-0,605","-0,017","0,009","-0,261","0,324","0,007","-0,188","-0,192","-0,041","-0,375","0,034","-0,022"
100,"-0,214","0,185","0,048","-0,437","-0,071","0,320","-0,071","-0,243","0,000","-0,592","0,042","0,011","-0,207","0,291","0,016","-0,177","-0,195","-0,044","-0,399","0,034","-0,023"
101,"-0,180","0,150","0,045","-0,403","-0,071","0,321","-0,046","-0,204","-0,007","-0,524","0,042","0,014","-0,174","0,250","0,024","-0,179","-0,206","-0,043","-0,372","-0,001","-0,025"
102,"-0,154","0,108","0,038","-0,376","-0,049","0,323","-0,099","-0,164","-0,009","-0,501","0,052","0,016","-0,233","0,220","0,026","-0,161","-0,236","-0,039","-0,373","0,003","-0,026"
103,"-0,183","0,065","0,028","-0,359","-0,077","0,323","-0,112","-0,098","-0,008","-0,518","0,084","0,020","-0,262","0,162","0,028","-0,132","-0,227","-0,035","-0,362","-0,061","-0,027"
104,"-0,181","0,073","0,016","-0,347","-0,044","0,324","-0,046","-0,092","-0,006","-0,532","0,028","0,023","-0,205","0,190","0,026","-0,120","-0,252","-0,023","-0,318","-0,039","-0,028"
105,"-0,194","0,069","0,010","-0,373","-0,022","0,324","-0,071","-0,101","-0,004","-0,573","-0,026","0,025","-0,181","0,247","0,025","-0,151","-0,232","-0,020","-0,369","-0,043","-0,028"
106,"-0,208","0,137","0,012","-0,402","-0,037","0,324","-0,065","-0,090","-0,002","-0,607","-0,046","0,023","-0,138","0,293","0,024","-0,156","-0,238","-0,022","-0,418","-0,086","-0,027"
107,"-0,163","0,152","0,019","-0,400","-0,070","0,324","-0,123","-0,117","0,001","-0,595","-0,044","0,022","-0,199","0,287","0,022","-0,104","-0,257","-0,028","-0,445","-0,102","-0,029"
108,"-0,151","0,104","0,027","-0,381","-0,041","0,326","-0,099","-0,100","0,003","-0,552","-0,049","0,023","-0,156","0,272","0,020","-0,121","-0,269","-0,037","-0,433","-0,106","-0,030"
109,"-0,157","0,044","0,033","-0,380","-0,075","0,326","-0,107","-0,143","0,002","-0,572","0,015","0,023","-0,113","0,328","0,022","-0,075","-0,219","-0,045","-0,463","-0,125","-0,032"
110,"-0,098","0,062","0,038","-0,407","-0,051","0,326","-0,173","-0,146","0,003","-0,574","-0,032","0,023","-0,173","0,345","0,024","-0,007","-0,199","-0,050","-0,523","-0,092","-0,032"
111,"-0,167","0,065","0,041","-0,372","-0,045","0,325","-0,206","-0,094","0,001","-0,572","-0,032","0,023","-0,208","0,304","0,025","-0,065","-0,182","-0,054","-0,518","-0,104","-0,032"
112,"-0,176","0,107","0,038","-0,407","-0,043","0,326","-0,169","-0,135","-0,003","-0,581","-0,059","0,025","-0,182","0,314","0,030","-0,071","-0,219","-0,053","-0,519","-0,096","-0,033"
113,"-0,216","0,125","0,038","-0,442","-0,042","0,326","-0,186","-0,145","-0,007","-0,621","-0,095","0,025","-0,185","0,273","0,035","-0,121","-0,172","-0,051","-0,542","-0,064","-0,034"
114,"-0,251","0,115","0,035","-0,461","-0,012","0,326","-0,167","-0,087","-0,011","-0,650","-0,090","0,023","-0,200","0,261","0,041","-0,112","-0,206","-0,049","-0,559","-0,068","-0,034"
115,"-0,258","0,109","0,032","-0,430","-0,017","0,326","-0,166","-0,086","-0,016","-0,622","-0,046","0,022","-0,205","0,206","0,047","-0,140","-0,213","-0,045","-0,503","-0,048","-0,034"
116,"-0,282","0,093","0,027","-0,421","-0,050","0,327","-0,126","-0,145","-0,019","-0,610","0,024","0,022","-0,219","0,238","0,051","-0,177","-0,265","-0,040","-0,476","-0,051","-0,034"
117,"-0,256","0,063","0,026","-0,456","-0,041","0,327","-0,147","-0,155","-0,022","-0,658","0,046","0,021","-0,216","0,234","0,052","-0,168","-0,253","-0,039","-0,508","-0,006","-0,033"
118,"-0,230","0,046","0,027","-0,486","-0,060","0,327","-0,148","-0,158","-0,022","-0,700","0,097","0,020","-0,228","0,256","0,052","-0,111","-0,242","-0,040","-0,565","-0,047","-0,034"
119,"-0,163","0,034","0,027","-0,519","-0,072","0,329","-0,101","-0,162","-0,021","-0,705","0,127","0,022","-0,194","0,198","0,051","-0,041","-0,240","-0,038","-0,575","-0,031","-0,035"
120,"-0,165","0,075","0,029","-0,511","-0,039","0,330","-0,102","-0,161","-0,018","-0,671","0,067","0,023","-0,221","0,243","0,050","-0,037","-0,268","-0,041","-0,534","-0,010","-0,037"
121,"-0,154","0,083","0,032","-0,500","-0,006","0,330","-0,046","-0,196","-0,018","-0,674","0,003","0,024","-0,170","0,231","0,047","0,020","-0,237","-0,044","-0,498","0,042","-0,035"
122,"-0,220","0,108","0,033","-0,464","-0,010","0,331","-0,098","-0,158","-0,016","-0,670","-0,005","0,026","-0,232","0,209","0,044","0,006","-0,279","-0,045","-0,486","0,015","-0,036"
123,"-0,213","0,154","0,033","-0,443","-0,039","0,331","-0,120","-0,164","-0,014","-0,665","-0,005","0,025","-0,220","0,197","0,041","-0,003","-0,311","-0,045","-0,467","0,018","-0,036"
124,"-0,254","0,148","0,029","-0,472","-0,022","0,332","-0,077","-0,111","-0,015","-0,715","-0,049","0,026","-0,227","0,169","0,041","-0,055","-0,295","-0,042","-0,479","0,005","-0,036"
125,"-0,252","0,085","0,023","-0,439","-0,019","0,332","-0,049","-0,067","-0,017","-0,665","-0,024","0,026","-0,176","0,187","0,043","-0,077","-0,294","-0,037","-0,450","-0,025","-0,037"
126,"-0,193","0,110","0,020","-0,475","-0,017","0,333","-0,029","-0,136","-0,023","-0,677","-0,051","0,026","-0,135","0,200","0,047","-0,018","-0,318","-0,033","-0,477","0,013","-0,037"
127,"-0,125","0,116","0,019","-0,495","-0,043","0,334","-0,031","-0,150","-0,029","-0,667","-0,035","0,024","-0,099","0,244","0,052","-0,005","-0,286","-0,030","-0,532","-0,008","-0,038"
128,"-0,055","0,098","0,019","-0,461","-0,039","0,334","-0,074","-0,149","-0,035","-0,601","-0,029","0,023","-0,087","0,224","0,059","0,024","-0,240","-0,030","-0,521","0,021","-0,037"
129,"-0,095","0,060","0,020","-0,492","-0,051","0,333","-0,077","-0,149","-0,040","-0,642","0,014","0,022","-0,151","0,256","0,065","-0,032","-0,247","-0,030","-0,518","0,000","-0,038"
130,"-0,048","0,114","0,023","-0,459","-0,060","0,333","-0,137","-0,190","-0,043","-0,581","0,001","0,020","-0,172","0,248","0,072","0,010","-0,250","-0,031","-0,516","0,007","-0,038"
131,"-0,048","0,135","0,026","-0,460","-0,025","0,333","-0,157","-0,181","-0,044","-0,615","-0,044","0,018","-0,171","0,272","0,075","0,053","-0,228","-0,032","-0,508","0,008","-0,040"
132,"-0,101","0,168","0,028","-0,428","-0,036","0,334","-0,130","-0,195","-0,045","-0,598","-0,060","0,018","-0,202","0,331","0,078","0,046","-0,224","-0,032","-0,448","-0,025","-0,042"
133,"-0,139","0,203","0,027","-0,460","-0,027","0,333","-0,122","-0,178","-0,045","-0,631","-0,101","0,016","-0,148","0,313","0,081","0,027","-0,201","-0,030","-0,505","-0,037","-0,043"
