Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
33,"-0,003","0,001","1,038","-0,002","0,004","1,024","0,000","-0,005","1,007","-0,004","-0,001","0,887","0,004","0,002","0,946","0,001","-0,002","0,958","0,003","-0,003","0,947"
34,"0,000","-0,006","1,040","0,002","0,003","1,023","0,004","0,005","1,003","-0,001","0,000","0,891","0,001","0,001","0,948","0,000","0,003","0,961","0,001","-0,002","0,950"
35,"0,002","-0,004","1,035","-0,003","0,005","1,019","0,001","0,000","1,002","0,000","0,003","0,888","0,003","0,002","0,950","-0,002","0,000","0,958","-0,002","-0,003","0,944"
36,"0,001","-0,003","1,037","0,003","-0,002","1,019","-0,002","-0,001","1,008","0,004","0,001","0,890","0,004","0,001","0,946","-0,004","-0,002","0,957","-0,003","0,000","0,949"
37,"0,000","0,000","1,036","0,001","0,002","1,019","-0,002","-0,004","1,009","0,004","-0,003","0,888","0,000","-0,002","0,946","-0,005","0,000","0,964","0,001","0,000","0,950"
38,"0,001","0,000","1,036","-0,001","-0,001","1,022","-0,001","0,002","1,005","0,003","-0,003","0,893","-0,001","0,002","0,952","0,000","0,001","0,963","-0,002","0,002","0,949"
39,"0,000","0,004","1,041","0,000","0,000","1,014","0,000","-0,001","1,006","0,007","0,000","0,885","0,004","-0,001","0,951","-0,002","0,002","0,963","-0,010","0,002","0,951"
40,"0,000","-0,001","1,041","-0,002","-0,004","1,012","-0,002","0,005","1,007","0,005","-0,002","0,891","0,001","0,004","0,946","0,004","-0,002","0,955","-0,003","-0,002","0,951"
41,"0,001","-0,003","1,039","-0,003","-0,006","1,015","-0,002","-0,001","1,005","0,001","-0,002","0,893","0,001","-0,005","0,945","-0,004","0,003","0,964","-0,001","-0,002","0,950"
42,"-0,005","0,000","1,038","0,002","-0,006","1,011","0,002","0,002","1,006","0,002","0,000","0,888","0,000","-0,002","0,949","0,000","0,002","0,964","-0,003","-0,004","0,950"
43,"-0,001","-0,001","1,037","0,001","-0,005","1,013","0,001","-0,003","1,007","-0,001","-0,001","0,889","0,002","0,001","0,950","-0,004","0,006","0,961","0,000","-0,003","0,955"
44,"-0,003","-0,002","1,038","0,001","-0,004","1,021","0,006","-0,001","1,001","-0,004","0,000","0,892","0,001","0,000","0,948","-0,001","0,000","0,959","0,005","-0,003","0,950"
45,"0,002","-0,001","1,035","0,000","0,002","1,022","0,001","-0,009","1,009","-0,004","0,001","0,895","0,003","-0,004","0,946","-0,001","-0,001","0,963","0,006","-0,004","0,947"
46,"-0,005","-0,002","1,036","-0,003","0,004","1,024","0,002","0,001","1,005","0,003","-0,003","0,894","0,005","-0,002","0,949","-0,004","0,000","0,962","0,009","-0,001","0,950"
47,"0,001","-0,001","1,037","-0,004","-0,001","1,020","0,001","0,000","1,005","0,000","-0,006","0,887","0,001","-0,001","0,954","-0,003","0,000","0,961","0,003","-0,002","0,948"
48,"0,003","0,002","1,039","-0,005","0,006","1,018","0,000","-0,001","1,005","0,003","0,000","0,888","-0,001","-0,002","0,947","0,002","0,001","0,959","0,003","-0,002","0,947"
49,"0,002","-0,003","1,036","-0,006","0,002","1,024","-0,004","0,001","1,004","0,001","-0,002","0,886","-0,001","-0,005","0,945","0,004","-0,004","0,957","-0,001","0,003","0,950"
50,"0,006","-0,002","1,036","0,001","-0,004","1,021","-0,001","-0,001","1,006","0,008","0,002","0,891","0,001","-0,004","0,948","0,000","0,001","0,961","-0,003","0,002","0,949"
51,"0,001","0,001","1,035","0,001","0,004","1,016","0,000","0,002","1,005","0,006","0,001","0,892","0,001","0,001","0,951","-0,001","-0,002","0,961","-0,004","0,000","0,957"
52,"0,002","-0,003","1,040","0,006","0,000","1,019","0,000","-0,006","1,007","0,006","0,000","0,889","0,001","-0,003","0,946","0,003","-0,003","0,961","-0,008","0,001","0,951"
53,"-0,001","0,001","1,038","0,000","0,000","1,015","-0,001","-0,005","1,010","0,005","0,001","0,892","0,000","0,002","0,947","-0,003","0,003","0,964","-0,010","0,001","0,955"
54,"-0,001","0,000","1,038","-0,003","-0,005","1,015","-0,005","0,004","1,008","0,003","0,000","0,896","0,003","-0,003","0,946","0,001","0,000","0,964","-0,006","-0,004","0,949"
55,"0,001","0,000","1,039","-0,002","-0,003","1,019","0,003","-0,001","1,009","0,001","-0,003","0,886","-0,001","-0,005","0,947","0,004","0,004","0,960","-0,003","-0,003","0,952"
56,"-0,002","0,001","1,036","0,000","0,004","1,018","-0,001","0,004","1,005","0,001","-0,001","0,893","0,003","-0,002","0,954","0,001","-0,003","0,962","-0,001","-0,001","0,954"
57,"-0,003","-0,002","1,039","-0,002","0,002","1,015","-0,002","-0,002","1,009","0,001","-0,003","0,886","-0,004","-0,001","0,947","0,000","-0,007","0,955","-0,002","0,002","0,955"
58,"-0,003","0,003","1,035","0,003","0,001","1,020","-0,002","0,002","1,005","-0,006","0,002","0,890","-0,003","0,002","0,948","0,001","0,003","0,960","-0,001","-0,001","0,951"
59,"-0,006","-0,005","1,038","0,001","-0,002","1,020","-0,004","-0,001","1,004","-0,008","0,002","0,898","-0,001","-0,002","0,949","-0,002","0,001","0,963","0,002","0,005","0,950"
60,"-0,004","-0,005","1,036","0,000","0,004","1,022","0,002","-0,008","1,007","-0,008","0,003","0,885","0,000","-0,004","0,946","-0,001","-0,004","0,954","0,001","-0,003","0,946"
61,"-0,004","-0,002","1,034","0,002","0,001","1,020","0,000","0,000","1,007","-0,004","-0,002","0,883","0,000","0,000","0,947","0,003","0,000","0,960","0,001","-0,002","0,960"
62,"-0,003","-0,010","1,039","-0,001","0,000","1,026","0,003","0,000","1,004","-0,005","-0,006","0,881","0,000","-0,002","0,948","-0,004","0,002","0,961","0,000","-0,008","0,946"
63,"0,000","-0,001","1,035","0,001","-0,005","1,022","0,004","-0,005","1,004","-0,003","0,002","0,895","0,002","0,002","0,948","-0,004","0,003","0,960","0,000","-0,008","0,953"
64,"-0,003","-0,004","1,039","0,002","-0,003","1,017","0,002","-0,004","1,009","0,002","-0,008","0,882","0,003","-0,001","0,945","0,002","-0,006","0,957","0,000","-0,002","0,948"
65,"0,000","-0,001","1,039","0,002","-0,003","1,018","0,002","-0,001","1,004","-0,001","-0,004","0,887","0,006","-0,002","0,947","0,002","0,003","0,963","-0,002","-0,001","0,951"
66,"-0,001","-0,002","1,041","0,001","-0,005","1,018","0,001","0,006","1,007","0,003","0,000","0,894","0,004","0,000","0,950","0,002","-0,001","0,959","0,002","0,000","0,957"
67,"0,001","-0,001","1,033","0,001","-0,001","1,013","0,006","0,001","1,002","0,002","-0,004","0,894","-0,002","0,001","0,944","0,002","-0,001","0,959","-0,004","-0,003","0,956"
68,"0,000","-0,004","1,041","0,002","-0,004","1,017","0,001","-0,002","1,008","0,002","-0,002","0,891","0,007","-0,001","0,950","0,003","0,001","0,962","-0,001","0,002","0,948"
69,"0,004","0,005","1,038","-0,002","0,001","1,016","-0,001","-0,002","1,008","0,008","0,001","0,888","-0,001","0,000","0,948","0,001","0,001","0,963","-0,002","0,001","0,961"
70,"0,001","0,000","1,041","0,000","-0,004","1,023","0,000","0,003","1,006","0,008","0,002","0,892","0,002","-0,004","0,947","0,001","-0,003","0,958","0,001","-0,002","0,946"
71,"0,002","0,002","1,037","-0,002","0,000","1,017","0,000","-0,006","1,009","0,006","0,001","0,901","0,000","0,001","0,950","-0,001","-0,002","0,954","-0,002","-0,001","0,948"
72,"0,002","0,001","1,036","0,002","0,000","1,014","-0,004","0,005","1,002","0,007","-0,003","0,889","0,000","0,000","0,949","-0,002","-0,001","0,955","0,000","-0,004","0,953"
73,"0,001","-0,005","1,036","0,000","-0,004","1,021","-0,004","0,003","1,005","0,007","-0,003","0,888","0,004","-0,002","0,948","0,004","0,003","0,958","0,002","-0,004","0,954"
74,"0,001","-0,001","1,033","-0,003","-0,002","1,018","-0,002","-0,004","1,003","0,010","-0,004","0,891","0,000","-0,003","0,949","0,002","-0,001","0,960","0,005","0,000","0,948"
75,"0,004","-0,004","1,039","0,000","0,001","1,016","0,004","-0,002","1,008","0,006","-0,004","0,891","0,001","0,004","0,952","0,003","0,004","0,962","0,002","0,003","0,953"
76,"0,002","-0,004","1,040","-0,004","-0,003","1,021","0,001","-0,003","1,009","0,010","-0,003","0,890","0,002","-0,001","0,946","-0,003","0,002","0,959","0,000","0,002","0,944"
77,"0,002","0,001","1,036","0,002","0,004","1,015","0,001","0,000","1,010","-0,003","0,001","0,892","0,000","-0,004","0,947","-0,003","0,002","0,962","-0,001","-0,001","0,954"
78,"0,001","0,000","1,041","0,003","0,001","1,019","0,000","0,003","1,009","0,003","-0,001","0,888","0,003","0,003","0,952","0,001","-0,004","0,959","-0,004","-0,004","0,944"
79,"-0,002","0,003","1,033","-0,001","-0,002","1,019","0,002","-0,001","1,006","0,002","-0,001","0,891","0,003","0,005","0,953","0,002","-0,001","0,958","-0,001","-0,001","0,948"
80,"-0,002","0,003","1,035","-0,001","0,000","1,018","0,002","0,001","1,008","-0,003","-0,003","0,887","0,001","0,002","0,951","0,001","0,004","0,956","0,001","0,003","0,949"
81,"-0,002","0,004","1,037","-0,002","-0,001","1,023","-0,003","0,001","1,004","0,000","0,000","0,883","-0,001","0,000","0,950","-0,001","0,002","0,966","0,000","-0,001","0,951"
82,"0,000","0,004","1,037","-0,001","-0,005","1,021","0,001","0,002","1,006","-0,006","-0,001","0,889","-0,001","0,002","0,949","0,005","-0,003","0,965","-0,001","0,001","0,949"
83,"-0,002","-0,002","1,040","-0,001","0,000","1,020","-0,001","0,001","1,006","-0,006","0,004","0,890","0,002","-0,004","0,949","-0,001","-0,002","0,959","0,002","0,003","0,949"
84,"0,000","-0,004","1,039","-0,001","-0,005","1,020","0,001","0,005","1,004","0,001","-0,002","0,893","0,002","0,001","0,949","-0,003","-0,005","0,961","0,002","-0,004","0,952"
85,"-0,001","-0,006","1,041","0,002","-0,005","1,019","-0,001","-0,002","1,010","0,002","-0,003","0,893","0,000","-0,003","0,949","0,002","0,000","0,956","-0,001","-0,001","0,951"
86,"-0,001","0,003","1,034","0,006","-0,002","1,022","-0,001","0,001","1,002","0,001","-0,003","0,892","-0,001","-0,006","0,943","0,001","-0,004","0,961","-0,001","0,001","0,951"
87,"-0,003","0,003","1,033","-0,001","0,001","1,020","-0,001","0,001","1,003","0,000","-0,004","0,893","-0,001","0,001","0,953","-0,003","0,001","0,961","0,000","-0,002","0,949"
88,"0,003","0,000","1,040","-0,001","-0,003","1,022","-0,002","0,000","1,004","0,003","0,002","0,891","0,002","0,000","0,948","-0,002","0,001","0,959","-0,004","0,004","0,947"
89,"-0,001","0,001","1,034","-0,004","0,003","1,016","-0,002","0,002","1,006","0,005","0,001","0,887","0,003","0,003","0,951","0,000","0,003","0,964","-0,006","0,000","0,953"
90,"0,001","0,006","1,037","-0,003","-0,006","1,018","-0,003","0,003","1,008","0,001","0,005","0,895","0,001","0,002","0,947","0,000","-0,002","0,963","-0,008","-0,003","0,949"
91,"0,003","0,004","1,037","0,000","0,000","1,014","-0,003","0,003","1,005","-0,006","0,004","0,894","-0,003","0,003","0,948","-0,002","0,004","0,964","-0,009","0,001","0,956"
92,"-0,002","0,000","1,037","-0,001","-0,004","1,019","-0,003","-0,004","1,008","-0,002","-0,001","0,894","0,000","-0,002","0,948","0,001","0,008","0,963","-0,007","0,003","0,951"
93,"-0,004","-0,002","1,037","0,000","-0,002","1,015","-0,002","0,007","1,005","-0,001","0,003","0,894","-0,001","0,000","0,949","-0,003","-0,002","0,961","-0,009","0,001","0,946"
94,"-0,002","0,000","1,038","0,005","-0,003","1,011","0,002","0,006","1,005","0,004","-0,003","0,890","-0,001","-0,004","0,946","-0,001","0,002","0,966","-0,001","-0,002","0,946"
95,"-0,002","-0,002","1,036","0,002","-0,002","1,014","0,003","0,001","1,000","-0,001","-0,005","0,891","0,002","-0,003","0,947","0,003","-0,001","0,961","-0,002","0,000","0,946"
96,"0,002","0,000","1,036","0,000","-0,001","1,018","0,004","0,006","1,002","0,002","-0,002","0,893","-0,002","0,002","0,949","-0,002","-0,002","0,960","0,004","0,001","0,953"
97,"-0,001","-0,001","1,040","0,000","-0,001","1,015","0,005","-0,006","1,002","0,003","-0,005","0,887","0,003","-0,003","0,947","-0,001","-0,002","0,963","0,006","-0,007","0,948"
98,"-0,002","-0,008","1,035","-0,001","-0,007","1,022","0,003","-0,005","1,006","0,000","-0,002","0,892","0,001","0,003","0,949","0,002","-0,002","0,955","0,005","-0,003","0,945"
99,"0,001","-0,003","1,035","0,001","-0,002","1,017","0,001","0,002","1,005","0,000","-0,002","0,889","0,005","-0,004","0,945","-0,001","-0,002","0,958","0,000","-0,007","0,951"
100,"-0,001","0,000","1,036","0,003","-0,008","1,024","0,002","0,001","1,009","0,000","-0,001","0,886","0,002","-0,002","0,943","0,001","0,001","0,962","0,005","-0,001","0,949"
101,"0,001","-0,006","1,040","-0,001","-0,002","1,021","0,001","-0,002","1,006","0,004","-0,001","0,890","0,000","-0,001","0,945","-0,002","-0,001","0,958","0,000","-0,008","0,948"
102,"0,002","0,001","1,037","-0,001","-0,011","1,024","-0,005","-0,001","1,006","0,005","0,000","0,893","-0,002","-0,003","0,945","-0,003","0,002","0,958","-0,001","-0,001","0,953"
103,"0,004","-0,001","1,035","0,002","-0,003","1,018","0,003","-0,006","1,004","0,005","-0,002","0,889","0,001","-0,001","0,946","0,000","0,001","0,959","-0,001","0,001","0,949"
104,"-0,001","-0,005","1,039","0,000","-0,003","1,019","0,001","-0,007","1,003","0,007","-0,004","0,887","0,000","0,000","0,950","-0,001","0,000","0,959","-0,001","-0,002","0,946"
105,"0,002","0,000","1,039","-0,001","-0,005","1,016","0,001","0,000","1,006","0,006","-0,004","0,891","-0,005","0,002","0,948","0,001","0,000","0,963","-0,003","-0,003","0,948"
106,"0,003","0,003","1,037","0,003","-0,002","1,015","0,002","-0,001","1,006","0,007","-0,002","0,894","0,003","0,001","0,945","0,000","-0,001","0,958","-0,002","0,001","0,949"
107,"0,004","-0,002","1,035","0,001","-0,004","1,017","0,000","0,003","1,007","0,004","-0,001","0,886","0,001","0,002","0,948","-0,003","0,000","0,957","0,002","-0,001","0,945"
108,"0,003","-0,001","1,040","-0,004","0,001","1,020","0,003","-0,001","1,006","0,002","-0,001","0,888","0,001","0,000","0,950","-0,003","-0,002","0,960","-0,003","-0,004","0,949"
109,"0,003","-0,004","1,038","0,005","0,000","1,013","-0,001","-0,005","1,004","0,005","0,002","0,894","-0,001","-0,008","0,943","0,000","-0,004","0,959","-0,005","0,000","0,951"
110,"0,000","-0,007","1,038","0,006","-0,003","1,018","0,002","0,005","1,006","0,008","0,001","0,890","0,002","0,000","0,950","0,003","-0,003","0,959","0,000","0,004","0,951"
111,"-0,001","0,001","1,036","0,009","-0,001","1,017","-0,001","0,007","1,003","0,005","-0,004","0,887","0,000","-0,002","0,951","-0,002","0,003","0,960","0,003","0,001","0,951"
112,"-0,001","-0,001","1,037","0,000","-0,003","1,022","0,002","-0,002","1,007","-0,003","-0,004","0,891","0,002","-0,003","0,954","-0,004","0,001","0,960","0,002","-0,001","0,949"
113,"0,001","-0,001","1,038","-0,001","0,001","1,017","0,002","0,002","1,005","0,002","0,000","0,889","-0,002","-0,001","0,948","0,000","0,003","0,963","0,001","0,001","0,947"
114,"-0,006","-0,003","1,040","0,002","-0,001","1,020","0,004","0,001","1,002","-0,001","-0,003","0,891","0,003","-0,001","0,947","-0,001","0,000","0,963","-0,001","-0,001","0,951"
115,"-0,002","0,003","1,035","-0,003","0,002","1,019","0,001","-0,005","1,009","-0,002","-0,001","0,888","-0,001","-0,002","0,948","-0,002","-0,004","0,956","-0,001","-0,001","0,947"
116,"-0,004","-0,001","1,037","-0,001","-0,001","1,019","0,002","0,005","1,004","-0,002","0,001","0,896","0,002","-0,001","0,947","-0,004","-0,003","0,959","0,002","0,001","0,956"
117,"0,000","-0,002","1,033","0,002","0,003","1,018","-0,001","0,000","1,004","0,000","-0,001","0,893","0,002","-0,002","0,948","0,001","0,003","0,963","-0,005","0,000","0,949"
118,"0,000","-0,003","1,039","0,000","0,000","1,022","0,000","-0,004","1,006","0,003","-0,002","0,893","0,000","-0,002","0,948","0,000","-0,001","0,957","-0,004","-0,002","0,951"
119,"-0,002","0,001","1,033","0,002","0,000","1,019","0,001","0,001","1,009","0,002","-0,001","0,890","-0,001","0,003","0,952","-0,001","-0,001","0,961","-0,006","-0,001","0,943"
120,"0,000","-0,004","1,039","0,005","0,000","1,020","-0,003","0,001","1,011","0,003","-0,002","0,889","-0,001","-0,004","0,946","-0,002","0,003","0,957","-0,002","0,001","0,948"
121,"0,002","-0,001","1,038","0,001","0,003","1,016","0,000","-0,001","1,004","0,000","-0,001","0,888","-0,007","-0,005","0,944","0,002","0,002","0,963","-0,002","-0,002","0,953"
122,"-0,001","-0,002","1,038","-0,001","0,003","1,017","-0,002","-0,002","1,004","0,003","0,001","0,891","0,004","-0,002","0,951","-0,002","0,002","0,964","-0,001","-0,002","0,952"
123,"-0,001","-0,001","1,034","0,001","0,000","1,017","0,002","-0,002","1,003","0,007","-0,002","0,888","-0,002","0,002","0,949","0,002","-0,002","0,959","-0,002","-0,002","0,949"
124,"0,002","0,003","1,039","0,001","0,004","1,018","-0,001","-0,003","1,007","0,008","0,002","0,887","0,002","0,002","0,950","-0,001","0,002","0,961","-0,001","-0,002","0,947"
125,"0,001","0,005","1,035","-0,002","0,004","1,016","0,002","0,000","1,002","0,006","-0,002","0,892","-0,001","0,000","0,948","-0,003","0,004","0,963","-0,002","0,003","0,951"
126,"0,003","-0,001","1,034","0,000","0,000","1,019","0,000","0,001","1,002","0,004","-0,001","0,892","0,001","-0,002","0,951","0,004","-0,002","0,960","0,000","-0,003","0,947"
127,"0,000","-0,002","1,035","0,000","0,005","1,020","-0,003","0,004","1,003","0,003","-0,001","0,896","0,001","0,004","0,952","-0,001","0,001","0,961","0,001","0,001","0,956"
128,"0,000","-0,005","1,039","-0,003","-0,001","1,016","0,001","0,002","1,004","0,000","-0,004","0,887","0,002","0,000","0,948","0,001","-0,004","0,957","-0,002","-0,004","0,948"
129,"0,000","0,001","1,039","-0,001","-0,001","1,019","0,000","0,003","1,005","-0,001","-0,002","0,892","0,002","-0,002","0,952","0,002","-0,003","0,960","0,000","-0,001","0,954"
130,"0,001","0,000","1,036","0,002","-0,005","1,025","-0,001","0,004","1,004","0,003","-0,005","0,885","-0,001","0,001","0,949","-0,001","0,003","0,964","0,002","-0,004","0,950"
131,"0,003","0,004","1,034","0,001","-0,002","1,021","0,004","-0,001","1,007","-0,003","0,000","0,891","0,001","0,000","0,953","-0,005","0,000","0,963","0,004","-0,003","0,952"
132,"0,000","-0,002","1,037","-0,001","0,002","1,018","0,003","-0,005","1,004","-0,001","-0,002","0,884","0,005","-0,001","0,945","-0,005","0,000","0,966","-0,001","-0,001","0,943"
133,"0,000","0,001","1,037","-0,001","0,005","1,021","0,002","-0,005","1,006","0,001","-0,006","0,886","0,003","-0,002","0,947","-0,001","0,001","0,957","-0,002","0,000","0,951"
134,"0,001","0,000","1,034","-0,003","-0,001","1,015","0,005","0,001","1,008","-0,001","-0,005","0,888","-0,001","-0,003","0,946","-0,002","0,001","0,957","0,003","-0,005","0,946"
135,"-0,004","0,000","1,035","0,005","0,003","1,016","0,006","-0,002","1,009","0,000","0,000","0,889","0,002","-0,002","0,946","-0,002","0,001","0,962","0,001","-0,005","0,945"
136,"0,002","0,000","1,038","0,002","-0,002","1,014","0,000","-0,003","1,003","0,005","-0,003","0,891","0,003","0,000","0,949","0,001","0,000","0,964","0,000","-0,004","0,948"
137,"0,001","0,001","1,040","-0,002","0,001","1,015","-0,003","0,004","1,004","0,002","-0,006","0,887","0,002","-0,005","0,940","-0,004","0,005","0,964","-0,001","-0,001","0,950"
138,"-0,001","-0,004","1,037","0,003","0,001","1,019","0,000","0,007","1,005","0,004","0,004","0,897","0,004","0,000","0,947","0,001","0,000","0,959","-0,003","0,002","0,950"
139,"0,001","0,000","1,037","0,001","0,001","1,015","0,006","0,001","1,002","0,005","0,000","0,889","0,003","-0,001","0,950","-0,001","0,002","0,964","-0,001","-0,003","0,949"
140,"0,000","-0,003","1,037","0,001","0,002","1,019","0,004","0,006","1,006","0,000","0,001","0,892","0,003","-0,001","0,947","0,000","-0,002","0,960","-0,003","-0,006","0,947"
