Index,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
27,"0,990","-0,143","-0,003","0,001","0,997","-0,072","0,029","0,000","0,995","-0,078","0,058","-0,002","0,975","-0,221","-0,008","0,001","0,873","0,484","0,064","0,002","0,869","0,473","-0,145","-0,002","0,978","-0,191","0,079","-0,001"
28,"0,990","-0,142","-0,006","0,000","0,997","-0,074","0,026","0,000","0,995","-0,077","0,060","-0,001","0,976","-0,219","-0,006","0,001","0,873","0,483","0,067","0,001","0,869","0,472","-0,148","-0,001","0,978","-0,191","0,082","-0,001"
29,"0,990","-0,141","-0,003","0,001","0,997","-0,071","0,027","0,000","0,995","-0,074","0,061","-0,001","0,976","-0,218","-0,009","0,001","0,873","0,483","0,069","0,000","0,868","0,474","-0,147","-0,001","0,979","-0,189","0,083","0,000"
30,"0,990","-0,142","-0,003","0,001","0,997","-0,071","0,028","0,000","0,995","-0,074","0,061","-0,001","0,976","-0,218","-0,009","0,001","0,873","0,483","0,069","-0,001","0,868","0,474","-0,147","-0,001","0,979","-0,189","0,083","0,000"
31,"0,990","-0,142","-0,003","0,001","0,997","-0,072","0,028","0,000","0,995","-0,073","0,061","-0,001","0,976","-0,218","-0,009","0,001","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","-0,001","0,979","-0,189","0,083","0,000"
32,"0,990","-0,142","-0,003","0,001","0,997","-0,071","0,028","0,000","0,995","-0,074","0,062","-0,001","0,976","-0,218","-0,009","0,001","0,873","0,483","0,069","-0,001","0,868","0,474","-0,147","-0,001","0,979","-0,189","0,083","0,000"
33,"0,990","-0,142","-0,003","0,000","0,997","-0,071","0,028","0,000","0,995","-0,074","0,061","-0,001","0,976","-0,218","-0,010","0,001","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","-0,001","0,979","-0,188","0,083","0,000"
34,"0,990","-0,142","-0,003","0,000","0,997","-0,072","0,028","0,000","0,995","-0,074","0,062","-0,001","0,976","-0,218","-0,010","0,001","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","-0,001","0,979","-0,189","0,083","0,000"
35,"0,990","-0,142","-0,003","0,000","0,997","-0,072","0,029","0,000","0,995","-0,074","0,062","0,000","0,976","-0,218","-0,010","0,000","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","-0,001","0,979","-0,189","0,083","0,000"
36,"0,990","-0,143","-0,004","0,000","0,997","-0,072","0,029","0,000","0,995","-0,075","0,061","0,000","0,976","-0,218","-0,010","0,000","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","-0,001","0,979","-0,189","0,083","0,000"
37,"0,990","-0,143","-0,004","0,000","0,997","-0,072","0,029","0,000","0,995","-0,075","0,061","0,000","0,976","-0,218","-0,010","0,000","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","-0,001","0,979","-0,189","0,082","0,000"
38,"0,990","-0,143","-0,004","0,000","0,997","-0,071","0,029","0,000","0,995","-0,075","0,061","0,000","0,976","-0,218","-0,010","0,001","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","0,000","0,978","-0,189","0,082","0,000"
39,"0,990","-0,143","-0,003","0,000","0,997","-0,071","0,029","0,000","0,995","-0,075","0,061","0,000","0,976","-0,218","-0,009","0,001","0,873","0,483","0,069","0,000","0,868","0,474","-0,148","0,000","0,979","-0,189","0,082","0,000"
40,"0,990","-0,144","-0,003","0,000","0,997","-0,071","0,029","0,000","0,995","-0,075","0,061","0,000","0,976","-0,218","-0,010","0,001","0,873","0,483","0,069","0,000","0,868","0,475","-0,148","0,000","0,979","-0,189","0,082","0,000"
41,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,003","0,002","-0,002","1,000","-0,001","-0,002","-0,002","1,000","0,002","0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,003","-0,002"
42,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,004","0,000","-0,002","1,000","0,001","0,004","-0,002"
43,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,004","0,001","-0,002","1,000","0,001","0,004","-0,002"
44,"1,000","0,002","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,003","0,002","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,001","0,003","-0,002"
45,"1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,001","0,003","-0,002"
46,"1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,001","-0,003","-0,002"
47,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,001","0,003","-0,002"
48,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,001","0,000","-0,002"
49,"1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,001","0,000","-0,002"
50,"1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002"
51,"1,000","-0,002","-0,002","-0,002","1,000","0,001","-0,002","-0,002","1,000","0,002","0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,002","-0,002","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,002","-0,003","-0,002"
52,"1,000","-0,005","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,002","0,003","-0,002","1,000","0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","0,001","-0,003","-0,002"
53,"1,000","-0,002","0,002","-0,002","1,000","0,002","-0,002","-0,002","1,000","-0,001","-0,003","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,003","0,002","-0,002","1,000","-0,003","0,002","-0,002","1,000","0,003","-0,001","-0,002"
54,"1,000","-0,005","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","-0,005","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,002","-0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","0,000","-0,001","-0,002"
55,"1,000","-0,002","-0,001","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,002","-0,003","-0,002","1,000","0,000","-0,003","-0,002","1,000","0,000","0,002","-0,002","1,000","0,001","-0,002","-0,002","1,000","0,002","-0,002","-0,002"
56,"1,000","-0,001","-0,004","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,003","0,000","-0,002","1,000","-0,003","-0,002","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,004","0,000","-0,002"
57,"1,000","0,001","-0,002","-0,002","1,000","-0,003","-0,002","-0,002","1,000","-0,001","0,002","-0,002","1,000","0,000","-0,004","-0,002","1,000","0,001","0,002","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002"
58,"1,000","0,000","0,000","-0,002","1,000","-0,004","0,001","-0,002","1,000","0,002","0,004","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","-0,002","-0,002","1,000","0,003","0,003","-0,002"
59,"1,000","-0,002","-0,002","-0,003","1,000","-0,004","-0,002","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","-0,004","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,004","-0,001","-0,002","1,000","0,001","0,001","-0,002"
60,"1,000","0,000","0,000","-0,003","1,000","-0,001","-0,001","-0,003","1,000","-0,002","0,000","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,000","-0,002","-0,002"
61,"1,000","0,002","-0,002","-0,003","1,000","0,001","-0,002","-0,003","1,000","0,001","0,001","-0,002","1,000","0,000","0,002","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,003","-0,002","-0,002","1,000","-0,003","-0,002","-0,002"
62,"1,000","-0,001","-0,001","-0,003","1,000","0,004","-0,001","-0,003","1,000","-0,002","0,001","-0,002","1,000","-0,002","0,000","-0,002","1,000","-0,002","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,000","-0,001","-0,002"
63,"1,000","-0,004","-0,001","-0,003","1,000","0,003","-0,003","-0,003","1,000","-0,001","-0,002","-0,002","1,000","0,001","-0,002","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,001","-0,003","-0,002","1,000","0,000","-0,004","-0,002"
64,"1,000","-0,001","-0,001","-0,003","1,000","0,003","0,000","-0,003","1,000","0,002","0,000","-0,002","1,000","-0,002","-0,002","-0,002","1,000","-0,002","-0,002","-0,002","1,000","0,002","-0,003","-0,002","1,000","-0,001","-0,001","-0,002"
65,"1,000","-0,004","-0,001","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,001","0,000","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,004","0,000","-0,002"
66,"1,000","-0,007","0,001","-0,003","1,000","0,002","-0,002","-0,003","1,000","-0,001","-0,003","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,002","-0,002","-0,002","1,000","-0,002","-0,003","-0,002","1,000","-0,003","-0,003","-0,002"
67,"1,000","-0,004","-0,001","-0,003","1,000","0,005","-0,001","-0,003","1,000","-0,002","0,000","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,002","-0,001","-0,002"
68,"1,000","-0,002","-0,003","-0,003","1,000","0,002","-0,001","-0,003","1,000","-0,005","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,000","-0,004","-0,002","1,000","-0,002","0,003","-0,002","1,000","-0,003","0,002","-0,002"
69,"1,000","-0,003","0,000","-0,003","1,000","-0,001","-0,001","-0,003","1,000","-0,003","-0,002","-0,002","1,000","-0,003","-0,001","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,001","-0,002"
70,"1,000","-0,001","-0,002","-0,003","1,000","0,002","-0,003","-0,003","1,000","0,000","-0,003","-0,002","1,000","0,000","-0,002","-0,002","1,000","0,003","0,000","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
71,"1,000","-0,001","-0,002","-0,003","1,000","0,002","-0,002","-0,003","1,000","0,000","-0,003","-0,002","1,000","0,000","-0,003","-0,002","1,000","0,002","0,000","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
72,"1,000","-0,001","-0,002","-0,003","1,000","0,002","-0,002","-0,003","1,000","0,000","-0,003","-0,002","1,000","0,001","-0,003","-0,002","1,000","0,002","0,000","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
73,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,002","-0,003","1,000","0,000","-0,003","-0,002","1,000","0,001","-0,003","-0,003","1,000","0,002","0,000","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
74,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,002","-0,003","1,000","0,000","-0,003","-0,002","1,000","0,001","-0,003","-0,003","1,000","0,002","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
75,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,000","-0,002","-0,002","1,000","0,001","-0,003","-0,003","1,000","0,002","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
76,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,000","-0,002","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,002","0,000","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","-0,002","-0,002"
77,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,000","-0,002","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,002","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
78,"1,000","-0,002","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,003","-0,001","1,000","0,000","-0,003","-0,003","1,000","0,002","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
79,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,003","-0,001","1,000","0,001","-0,003","-0,003","1,000","0,002","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
80,"1,000","-0,001","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","-0,002","-0,001","1,000","0,001","-0,002","-0,003","1,000","0,002","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
81,"1,000","-0,001","-0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,002","-0,001","1,000","0,000","-0,002","-0,003","1,000","0,002","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
82,"1,000","-0,001","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,002","-0,001","1,000","0,000","-0,002","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
83,"1,000","-0,002","-0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,002","-0,001","1,000","0,000","-0,002","-0,003","1,000","0,002","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
84,"1,000","-0,002","-0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,001","-0,001","1,000","0,000","-0,002","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
85,"1,000","-0,002","-0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,001","-0,001","1,000","0,000","-0,003","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,002"
86,"1,000","-0,002","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,001","-0,001","1,000","0,000","-0,003","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,002"
87,"1,000","-0,002","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,003"
88,"1,000","-0,002","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","-0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,003"
89,"1,000","-0,003","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,002"
90,"1,000","-0,003","-0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","-0,001","-0,002","1,000","0,000","-0,002","-0,003","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,002"
91,"1,000","-0,003","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","0,000","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,000","-0,002","-0,002"
92,"1,000","-0,003","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","0,000","-0,002","-0,003","1,000","0,002","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
93,"1,000","-0,003","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","-0,001","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,003","-0,002"
94,"1,000","-0,004","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","-0,001","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
95,"1,000","-0,003","-0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","-0,001","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,002"
96,"1,000","-0,003","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","-0,001","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,003"
97,"1,000","-0,003","-0,001","-0,002","1,000","0,001","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","-0,002","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,003"
98,"1,000","-0,003","-0,002","-0,002","1,000","0,000","-0,001","-0,003","1,000","-0,002","-0,001","-0,002","1,000","-0,001","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,001","-0,002","-0,003"
