Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
45,"-0,002","-0,001","1,033","0,001","-0,001","1,013","0,000","0,002","1,003","-0,006","0,003","1,061","-0,001","-0,001","0,939","-0,002","0,000","0,959","0,007","0,006","1,022"
46,"0,002","-0,003","1,030","-0,003","-0,002","1,010","-0,003","-0,001","1,004","-0,001","0,002","1,067","0,001","0,002","0,948","0,002","-0,004","0,960","0,006","0,007","1,023"
47,"0,000","0,006","1,030","0,003","0,000","1,010","0,003","0,000","1,000","0,000","0,001","1,057","-0,002","0,004","0,944","0,000","0,002","0,966","0,012","0,011","1,020"
48,"0,001","-0,002","1,029","0,005","-0,001","1,009","-0,004","0,004","1,002","0,004","-0,005","1,068","0,001","0,001","0,947","0,002","-0,003","0,958","0,007","0,009","1,020"
49,"0,004","-0,001","1,028","0,002","-0,001","1,006","-0,001","-0,008","1,000","0,006","0,001","1,061","-0,003","-0,002","0,943","0,001","0,001","0,960","0,005","0,005","1,016"
50,"-0,001","-0,005","1,028","0,004","-0,001","1,007","-0,002","-0,004","1,001","0,004","-0,003","1,065","-0,001","-0,002","0,943","0,002","-0,003","0,958","-0,003","0,003","1,023"
51,"0,000","0,005","1,027","0,002","-0,004","1,007","-0,005","-0,006","1,007","-0,004","-0,001","1,060","0,000","-0,004","0,937","0,001","-0,003","0,964","-0,002","0,000","1,027"
52,"-0,003","0,000","1,028","0,003","-0,005","1,010","0,002","-0,003","1,003","-0,004","-0,004","1,064","0,003","0,001","0,943","0,002","-0,004","0,955","-0,004","-0,008","1,035"
53,"-0,006","-0,002","1,030","-0,004","-0,004","1,009","0,002","-0,001","1,005","-0,003","-0,001","1,066","0,001","-0,003","0,941","0,002","-0,001","0,960","-0,002","0,002","1,031"
54,"-0,003","-0,007","1,033","-0,001","0,005","1,010","-0,002","-0,003","1,008","-0,011","-0,003","1,066","-0,001","0,004","0,948","0,002","0,001","0,958","0,002","0,003","1,028"
55,"-0,004","0,002","1,031","0,000","-0,006","1,007","0,000","0,001","1,007","-0,006","-0,003","1,063","-0,003","0,000","0,943","0,000","0,002","0,961","0,007","0,009","1,022"
56,"0,002","-0,009","1,032","0,000","-0,002","1,010","0,004","0,001","1,005","-0,006","-0,008","1,067","0,003","-0,001","0,949","-0,001","0,003","0,962","0,014","0,007","1,020"
57,"-0,001","-0,001","1,030","0,003","0,004","1,009","-0,001","-0,004","1,005","-0,001","-0,005","1,068","0,000","0,001","0,943","0,002","-0,001","0,957","0,015","0,009","1,018"
58,"0,000","-0,002","1,027","-0,003","0,004","1,013","0,000","0,001","1,007","0,000","0,001","1,065","0,001","0,000","0,938","-0,001","-0,004","0,957","0,004","0,008","1,021"
59,"-0,002","-0,007","1,032","0,004","-0,001","1,011","-0,002","0,001","1,005","-0,004","-0,001","1,063","-0,001","-0,002","0,947","0,000","-0,001","0,959","0,000","0,004","1,026"
60,"-0,002","-0,001","1,032","-0,002","-0,006","1,014","-0,002","-0,002","1,002","0,002","-0,001","1,070","-0,002","0,002","0,941","0,002","-0,001","0,961","-0,003","0,002","1,026"
61,"-0,004","-0,006","1,030","-0,003","0,001","1,012","0,002","-0,002","1,006","-0,001","-0,004","1,066","0,000","-0,004","0,938","0,003","-0,002","0,964","-0,001","0,005","1,025"
62,"0,004","-0,002","1,036","-0,001","0,004","1,005","0,002","0,000","1,005","0,003","-0,001","1,065","0,004","0,004","0,948","0,000","-0,001","0,958","0,002","0,003","1,026"
63,"0,003","-0,002","1,031","-0,002","0,002","1,006","0,001","-0,003","1,004","-0,003","0,000","1,064","0,001","0,000","0,939","-0,003","0,004","0,962","0,001","0,006","1,024"
64,"-0,003","-0,001","1,028","-0,001","0,001","1,004","0,004","-0,001","1,002","-0,002","0,005","1,058","0,002","0,001","0,944","0,000","0,001","0,959","0,007","0,006","1,028"
65,"-0,008","-0,002","1,025","0,002","-0,001","1,007","0,004","-0,003","1,004","-0,008","0,006","1,058","-0,001","0,004","0,948","0,002","-0,002","0,957","0,009","0,008","1,021"
66,"-0,001","-0,002","1,029","0,001","-0,002","1,003","0,002","-0,003","1,002","-0,004","0,001","1,062","0,004","0,004","0,947","0,000","0,001","0,955","0,005","0,008","1,022"
67,"-0,001","0,000","1,026","-0,001","0,006","1,006","0,007","-0,006","0,998","-0,004","-0,004","1,064","-0,006","0,001","0,940","0,002","0,001","0,959","0,006","0,014","1,021"
68,"0,000","-0,011","1,030","-0,001","0,003","1,009","0,004","0,000","1,004","-0,002","-0,001","1,064","0,002","0,004","0,942","0,001","0,000","0,956","0,003","0,011","1,026"
69,"-0,003","-0,007","1,032","0,001","0,004","1,009","0,000","-0,003","1,006","-0,004","-0,003","1,068","-0,002","0,004","0,944","0,002","0,003","0,958","0,005","0,005","1,027"
70,"-0,002","-0,007","1,029","-0,003","0,006","1,009","-0,002","0,002","1,005","-0,004","-0,002","1,062","-0,003","-0,002","0,942","0,002","0,001","0,962","0,000","0,009","1,020"
71,"0,000","-0,004","1,033","-0,004","0,003","1,010","-0,001","-0,009","1,001","0,001","0,001","1,064","0,003","0,000","0,944","0,003","0,002","0,958","0,004","0,002","1,028"
72,"-0,002","-0,001","1,029","-0,002","0,002","1,009","-0,001","-0,006","1,004","0,001","0,008","1,069","0,002","0,002","0,941","-0,006","0,003","0,958","0,003","0,009","1,024"
73,"0,000","-0,001","1,025","0,002","0,003","1,011","-0,003","-0,006","0,999","-0,003","0,003","1,063","0,000","0,003","0,945","0,000","0,003","0,956","0,001","0,013","1,018"
74,"-0,003","-0,004","1,033","0,000","-0,002","1,010","-0,002","0,001","1,002","-0,002","0,002","1,061","0,000","0,004","0,944","0,000","-0,001","0,955","0,002","0,009","1,022"
75,"-0,004","-0,004","1,029","-0,004","0,002","1,009","-0,002","0,005","1,003","0,002","0,003","1,063","0,001","0,004","0,942","-0,001","0,002","0,958","0,002","0,008","1,027"
76,"-0,009","-0,001","1,031","0,001","0,003","1,007","-0,005","0,007","1,005","0,000","0,000","1,065","0,001","0,006","0,948","-0,002","0,005","0,955","-0,004","0,009","1,029"
77,"-0,005","-0,003","1,031","-0,003","0,003","1,008","0,002","-0,002","1,006","0,000","0,000","1,059","0,002","0,001","0,940","-0,003","0,004","0,961","0,002","0,008","1,027"
78,"-0,008","-0,002","1,031","-0,002","0,004","1,006","0,004","-0,001","1,006","-0,008","-0,002","1,062","0,001","0,000","0,939","-0,004","-0,004","0,958","0,007","0,006","1,023"
79,"-0,008","-0,005","1,033","-0,004","0,007","1,005","0,004","-0,002","1,004","-0,005","0,003","1,061","-0,002","-0,005","0,937","-0,001","-0,001","0,962","0,011","0,001","1,022"
80,"0,001","-0,008","1,033","-0,005","0,001","1,006","0,001","-0,007","1,004","-0,005","0,000","1,062","0,000","0,006","0,949","0,003","0,000","0,956","0,005","0,007","1,018"
81,"-0,001","-0,008","1,032","-0,001","0,002","1,005","0,003","0,000","1,003","-0,005","0,000","1,065","0,000","0,001","0,942","0,001","0,002","0,963","0,004","0,006","1,019"
82,"-0,004","-0,005","1,031","-0,003","-0,002","1,010","0,004","-0,003","1,005","-0,006","0,004","1,060","0,002","-0,001","0,943","0,001","0,006","0,957","-0,003","0,011","1,023"
83,"-0,004","-0,004","1,028","-0,004","0,001","1,008","-0,004","0,001","1,003","-0,004","0,002","1,060","-0,001","0,005","0,945","-0,001","0,001","0,958","-0,002","0,002","1,025"
84,"0,000","-0,007","1,030","-0,001","0,001","1,010","0,002","0,003","1,003","0,002","0,004","1,063","-0,001","0,001","0,940","0,000","0,007","0,957","-0,006","0,004","1,028"
85,"-0,004","-0,001","1,029","0,005","0,001","1,007","0,001","0,002","1,006","0,000","0,000","1,063","-0,002","0,000","0,939","0,003","0,006","0,960","-0,006","0,004","1,030"
86,"-0,003","-0,004","1,035","0,000","0,000","1,011","0,002","0,009","1,002","-0,001","-0,007","1,067","-0,003","0,001","0,951","-0,001","-0,001","0,956","0,002","0,011","1,025"
87,"-0,002","-0,002","1,035","0,000","0,004","1,007","0,002","-0,003","1,005","-0,003","-0,001","1,067","-0,002","0,002","0,942","-0,002","0,000","0,954","0,003","0,014","1,024"
88,"-0,002","0,000","1,033","0,001","0,004","1,010","0,000","-0,010","1,007","-0,006","-0,005","1,067","0,000","0,004","0,944","0,000","0,003","0,961","-0,001","0,012","1,028"
89,"0,000","0,000","1,029","0,005","0,001","1,013","0,003","-0,005","1,010","-0,007","0,005","1,062","-0,001","0,002","0,941","0,000","0,004","0,960","0,004","0,007","1,025"
90,"-0,001","-0,003","1,034","-0,001","0,008","1,008","-0,001","0,001","1,008","-0,003","0,003","1,060","0,000","0,002","0,945","0,001","0,000","0,959","0,004","0,003","1,024"
91,"-0,004","-0,008","1,030","0,000","-0,004","1,012","0,003","-0,001","1,008","-0,005","0,001","1,066","0,000","0,004","0,945","-0,005","0,001","0,955","0,002","0,008","1,025"
92,"-0,001","-0,001","1,030","-0,001","-0,002","1,008","0,008","-0,011","1,004","-0,010","-0,002","1,066","0,000","0,002","0,944","0,001","0,002","0,958","0,004","0,005","1,024"
93,"0,001","-0,004","1,027","-0,004","0,004","1,005","-0,001","-0,001","1,003","-0,009","0,000","1,062","-0,003","0,002","0,943","0,000","0,006","0,961","0,005","0,005","1,021"
94,"-0,001","-0,003","1,031","-0,003","0,000","1,005","-0,003","0,001","1,008","-0,008","-0,001","1,063","0,000","0,004","0,944","-0,002","0,001","0,958","-0,001","0,003","1,028"
95,"-0,002","-0,004","1,031","-0,001","0,001","1,007","0,001","-0,006","1,005","-0,008","-0,002","1,064","-0,004","0,001","0,941","-0,001","0,001","0,960","0,002","0,008","1,018"
96,"0,000","-0,008","1,029","0,002","0,005","1,010","-0,001","0,002","1,004","0,002","-0,001","1,064","0,001","0,000","0,944","-0,002","0,003","0,955","0,002","0,008","1,019"
97,"0,002","0,003","1,031","0,000","-0,002","1,007","0,002","-0,004","1,008","0,008","0,000","1,064","0,002","-0,002","0,941","0,001","-0,001","0,957","-0,002","0,007","1,030"
98,"0,003","-0,001","1,028","0,000","-0,001","1,009","0,000","0,000","1,001","0,003","0,002","1,061","0,000","0,000","0,944","0,003","-0,001","0,958","0,001","0,004","1,027"
99,"0,000","0,000","1,030","-0,001","-0,001","1,005","0,002","0,003","1,003","-0,001","-0,001","1,064","0,002","0,000","0,941","-0,002","-0,002","0,953","0,005","0,004","1,022"
100,"-0,002","-0,002","1,033","-0,003","0,003","1,011","0,007","0,002","1,006","-0,001","0,000","1,063","0,002","0,004","0,948","0,004","0,001","0,957","0,007","0,006","1,022"
101,"-0,003","0,003","1,027","-0,001","0,000","1,010","-0,002","-0,003","1,004","-0,001","0,003","1,066","0,000","0,002","0,941","-0,002","0,008","0,957","0,006","0,011","1,023"
102,"-0,004","-0,005","1,030","0,001","0,006","1,009","0,001","0,001","1,004","-0,008","0,001","1,063","0,000","0,001","0,944","-0,001","0,003","0,956","0,003","0,011","1,026"
103,"-0,005","-0,005","1,028","0,003","0,005","1,009","0,005","-0,003","1,007","-0,006","-0,001","1,063","0,001","-0,001","0,944","-0,003","0,002","0,956","0,006","0,007","1,027"
104,"0,000","-0,006","1,034","0,002","-0,001","1,008","0,004","-0,001","1,003","-0,004","0,002","1,065","0,002","0,001","0,944","-0,001","0,003","0,958","0,005","0,005","1,022"
105,"0,003","-0,003","1,034","-0,003","0,003","1,016","0,001","-0,004","1,003","-0,004","0,008","1,064","-0,002","0,003","0,942","0,000","0,004","0,960","0,003","0,003","1,026"
106,"0,003","-0,003","1,028","0,000","0,000","1,009","-0,001","-0,002","1,005","-0,005","0,000","1,065","0,000","0,004","0,951","0,001","-0,002","0,957","0,005","0,014","1,020"
107,"-0,007","0,002","1,023","-0,004","0,004","1,008","-0,002","-0,005","1,001","-0,001","0,000","1,069","0,001","0,002","0,944","-0,006","0,006","0,965","0,000","0,009","1,025"
108,"0,000","0,000","1,027","0,001","0,003","1,006","-0,002","-0,001","1,000","-0,003","0,004","1,059","-0,002","0,003","0,945","-0,001","-0,001","0,959","0,000","0,004","1,024"
109,"0,002","-0,005","1,029","-0,007","0,002","1,003","0,003","-0,002","1,004","0,001","0,003","1,062","0,004","0,002","0,947","-0,001","0,003","0,966","0,003","0,004","1,022"
110,"0,002","0,002","1,029","-0,001","-0,001","1,007","0,002","-0,006","1,002","0,000","0,007","1,061","0,000","0,002","0,943","0,000","0,003","0,954","0,005","0,000","1,028"
111,"0,003","0,002","1,030","0,002","0,003","1,004","-0,002","-0,001","1,003","0,004","0,001","1,066","0,000","-0,002","0,942","0,002","0,002","0,962","0,004","0,006","1,027"
112,"-0,001","-0,005","1,031","0,005","0,008","1,004","0,003","-0,001","1,003","0,004","-0,004","1,065","0,000","0,000","0,939","0,005","0,003","0,955","0,006","0,006","1,022"
113,"-0,001","-0,003","1,033","0,000","0,002","1,008","0,005","0,000","1,004","0,003","0,001","1,064","-0,002","0,008","0,945","-0,003","-0,001","0,960","0,009","0,012","1,023"
114,"-0,002","-0,001","1,030","-0,002","0,004","1,007","0,006","0,004","1,005","0,000","0,000","1,061","0,002","0,007","0,950","0,000","0,002","0,956","0,009","0,018","1,023"
115,"-0,002","0,004","1,029","-0,001","0,004","1,005","0,003","-0,005","1,006","-0,001","0,004","1,065","0,003","0,002","0,946","0,000","0,004","0,958","0,008","0,013","1,020"
116,"0,001","-0,002","1,030","0,000","0,001","1,008","0,005","0,003","1,000","-0,004","0,006","1,063","0,001","0,004","0,947","-0,001","0,004","0,960","0,001","0,015","1,023"
117,"-0,003","0,002","1,029","-0,004","0,005","1,007","-0,003","0,001","1,004","-0,005","0,001","1,062","-0,003","0,000","0,942","0,006","0,005","0,962","0,006","0,007","1,023"
118,"0,001","0,001","1,028","0,000","0,004","1,011","-0,003","-0,004","1,004","-0,006","0,004","1,062","-0,003","0,005","0,946","-0,001","0,001","0,952","0,004","0,009","1,023"
119,"0,002","0,008","1,023","-0,001","0,001","1,006","0,001","0,001","1,001","-0,001","0,008","1,061","0,001","0,012","0,954","0,001","0,013","0,964","0,000","0,010","1,027"
120,"-0,002","-0,001","1,029","-0,003","0,005","1,007","0,003","0,000","1,008","-0,001","0,002","1,064","-0,005","0,002","0,943","0,002","-0,001","0,958","0,000","0,008","1,031"
121,"0,000","-0,001","1,028","0,000","0,003","1,003","0,001","0,002","1,006","-0,004","0,001","1,064","-0,002","0,000","0,938","0,001","0,001","0,958","0,002","0,011","1,028"
122,"-0,005","-0,003","1,030","0,002","0,004","1,007","0,003","0,007","1,008","0,002","0,006","1,065","0,003","0,000","0,947","-0,001","0,007","0,959","0,004","0,004","1,031"
123,"0,005","0,001","1,028","-0,002","-0,002","1,008","0,001","-0,001","1,004","0,002","-0,002","1,064","-0,002","0,001","0,942","0,001","0,002","0,962","0,004","0,016","1,023"
124,"0,001","0,004","1,031","-0,002","0,003","1,010","0,004","0,000","1,004","0,004","-0,007","1,068","0,003","0,006","0,945","0,001","0,009","0,957","0,007","0,006","1,023"
125,"-0,002","0,002","1,028","0,000","0,005","1,010","0,005","0,001","1,004","0,001","0,003","1,059","0,000","0,002","0,948","0,003","0,010","0,963","0,005","0,007","1,023"
126,"0,002","-0,009","1,031","0,000","0,005","1,012","0,001","0,002","1,008","0,001","0,002","1,060","0,000","0,005","0,945","0,001","0,005","0,954","0,007","0,011","1,020"
127,"-0,004","-0,008","1,032","0,002","0,007","1,009","0,004","0,001","1,006","-0,003","-0,002","1,063","-0,001","0,001","0,943","-0,002","0,009","0,956","0,000","0,000","1,024"
128,"-0,002","-0,003","1,030","0,001","0,003","1,012","0,003","-0,003","1,001","-0,005","-0,001","1,065","-0,002","0,004","0,945","0,000","0,005","0,959","0,000","0,002","1,027"
129,"0,003","-0,006","1,027","0,003","0,008","1,008","0,001","0,004","1,008","-0,009","0,003","1,060","0,000","0,002","0,945","0,003","-0,002","0,958","0,003","0,007","1,024"
130,"0,001","-0,005","1,032","0,000","0,006","1,009","0,004","0,001","1,005","-0,006","0,003","1,060","0,002","0,002","0,945","0,003","0,003","0,955","0,003","0,002","1,034"
131,"-0,010","0,000","1,030","0,000","0,005","1,002","0,002","-0,003","1,009","-0,009","0,004","1,064","-0,005","0,001","0,945","0,000","0,003","0,961","0,007","0,001","1,028"
132,"-0,005","-0,005","1,026","0,004","0,003","1,005","0,007","0,000","1,004","-0,004","0,007","1,061","0,001","0,006","0,943","0,003","0,005","0,954","0,007","0,003","1,023"
133,"-0,004","-0,004","1,030","-0,002","0,004","1,006","0,001","-0,003","1,002","-0,004","0,003","1,058","-0,002","0,008","0,943","0,001","0,009","0,959","0,007","0,005","1,020"
134,"-0,001","-0,003","1,030","-0,002","0,002","1,009","-0,001","-0,006","1,005","0,001","-0,007","1,065","-0,002","0,006","0,948","-0,001","0,011","0,960","0,008","0,014","1,020"
135,"-0,002","-0,004","1,038","0,001","0,002","1,009","0,002","0,000","1,004","0,001","0,004","1,066","-0,006","0,005","0,946","-0,002","0,004","0,962","0,001","0,015","1,015"
136,"-0,006","-0,003","1,030","0,002","0,009","1,015","0,001","-0,002","1,005","-0,002","-0,005","1,063","0,004","0,006","0,945","0,001","0,008","0,958","0,004","0,014","1,023"
137,"-0,001","-0,004","1,031","0,004","0,006","1,010","0,000","-0,001","1,006","0,002","-0,005","1,065","0,001","-0,001","0,945","-0,001","0,005","0,959","-0,001","0,009","1,025"
138,"-0,003","-0,007","1,035","0,008","0,002","1,008","0,004","-0,002","1,009","0,003","-0,002","1,068","0,001","0,004","0,943","0,003","0,006","0,952","0,006","0,008","1,026"
139,"0,000","-0,004","1,028","0,004","0,009","1,011","0,006","0,000","1,005","-0,001","-0,001","1,064","0,001","0,001","0,942","0,004","0,003","0,966","0,004","0,009","1,024"
140,"0,000","-0,004","1,028","-0,001","0,007","1,012","0,006","0,001","1,003","-0,005","0,005","1,065","0,003","-0,001","0,948","0,003","0,005","0,957","0,011","0,014","1,021"
141,"-0,001","-0,001","1,030","-0,004","0,002","1,010","0,000","-0,001","1,004","-0,006","0,005","1,059","0,000","-0,001","0,946","-0,001","0,003","0,956","0,006","0,015","1,022"
