Index,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
32,"0,992","-0,123","-0,015","0,000","0,997","-0,078","0,025","0,000","0,996","-0,078","0,042","0,000","0,977","-0,214","-0,018","0,000","0,875","0,481","0,065","-0,001","0,870","0,465","-0,162","0,001","0,980","-0,187","0,063","0,000"
33,"0,992","-0,123","-0,015","0,000","0,997","-0,077","0,025","0,000","0,996","-0,078","0,042","0,000","0,977","-0,214","-0,018","0,000","0,875","0,480","0,065","-0,001","0,870","0,465","-0,161","0,001","0,980","-0,188","0,063","0,000"
34,"0,992","-0,123","-0,014","0,000","0,997","-0,077","0,025","0,000","0,996","-0,078","0,042","0,000","0,977","-0,214","-0,017","0,000","0,875","0,480","0,064","0,000","0,870","0,465","-0,161","0,000","0,980","-0,188","0,063","0,000"
35,"0,992","-0,124","-0,014","0,000","0,997","-0,077","0,025","0,000","0,996","-0,077","0,042","0,000","0,977","-0,214","-0,017","0,000","0,875","0,481","0,064","-0,001","0,870","0,465","-0,161","0,000","0,980","-0,188","0,063","0,000"
36,"0,992","-0,124","-0,014","0,000","0,997","-0,077","0,025","0,000","0,996","-0,078","0,042","0,000","0,977","-0,214","-0,017","0,000","0,875","0,481","0,065","-0,001","0,870","0,466","-0,161","0,000","0,980","-0,188","0,063","0,000"
37,"0,992","-0,124","-0,014","0,000","0,997","-0,076","0,025","0,000","0,996","-0,078","0,042","0,000","0,977","-0,214","-0,017","0,000","0,875","0,481","0,064","-0,001","0,870","0,465","-0,161","0,000","0,980","-0,187","0,063","0,000"
38,"0,992","-0,124","-0,014","0,000","0,997","-0,076","0,025","0,000","0,996","-0,078","0,041","0,000","0,977","-0,214","-0,017","0,000","0,875","0,481","0,065","-0,001","0,870","0,466","-0,161","0,000","0,980","-0,188","0,063","0,000"
39,"0,992","-0,124","-0,013","0,000","0,997","-0,077","0,026","0,000","0,996","-0,078","0,041","0,000","0,977","-0,214","-0,018","0,000","0,874","0,481","0,065","-0,001","0,870","0,465","-0,161","0,000","0,980","-0,188","0,063","0,000"
40,"0,992","-0,124","-0,014","0,000","0,997","-0,076","0,025","0,000","0,996","-0,078","0,041","0,000","0,977","-0,214","-0,018","0,000","0,874","0,481","0,064","-0,001","0,870","0,465","-0,161","0,000","0,980","-0,188","0,063","0,000"
41,"1,000","0,003","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,002","-0,001","-0,002","1,000","-0,002","0,003","-0,002"
42,"1,000","-0,001","0,001","-0,002","1,000","-0,003","0,000","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,002","0,002","-0,002","1,000","0,000","0,003","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,003","0,003","-0,002"
43,"1,000","-0,001","0,004","-0,002","1,000","-0,003","0,000","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,002","0,006","-0,002","1,000","-0,002","0,003","-0,002","1,000","0,001","0,004","-0,002","1,000","-0,003","0,003","-0,002"
44,"1,000","0,001","0,003","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,002","0,002","-0,002"
45,"1,000","-0,001","0,003","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","0,002","-0,002"
46,"1,000","-0,001","0,003","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,000","0,000","-0,002"
47,"1,000","-0,002","0,003","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,000","0,000","-0,002"
48,"1,000","-0,002","0,003","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,001","0,000","-0,002"
49,"1,000","-0,002","0,003","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,001","0,001","-0,002"
50,"1,000","-0,002","0,003","-0,002","1,000","0,000","0,001","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,001","0,001","-0,002"
51,"1,000","-0,005","0,004","-0,002","1,000","0,002","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","0,003","-0,002","1,000","0,000","0,002","-0,002","1,000","-0,002","0,000","-0,002","1,000","0,004","0,001","-0,002"
52,"1,000","-0,002","0,005","-0,002","1,000","0,000","0,001","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,002","0,004","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,001","0,001","-0,002"
53,"1,000","-0,001","0,002","-0,003","1,000","-0,003","0,001","-0,002","1,000","0,000","-0,002","-0,002","1,000","0,001","0,004","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","-0,002","-0,002","1,000","0,002","-0,002","-0,002"
54,"1,000","0,001","0,001","-0,003","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,002","0,005","-0,002","1,000","-0,001","-0,001","-0,003","1,000","0,001","-0,001","-0,002","1,000","0,003","-0,005","-0,002"
55,"1,000","0,004","0,002","-0,003","1,000","0,003","0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","0,000","0,002","-0,002","1,000","0,000","-0,003","-0,003","1,000","-0,001","0,001","-0,002","1,000","0,003","-0,002","-0,002"
56,"1,000","0,001","0,003","-0,003","1,000","0,000","0,001","-0,002","1,000","0,001","0,003","-0,002","1,000","0,001","0,005","-0,002","1,000","0,001","0,000","-0,003","1,000","0,002","0,001","-0,002","1,000","0,003","0,001","-0,002"
57,"1,000","-0,002","0,004","-0,003","1,000","-0,003","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,001","0,002","-0,002","1,000","-0,002","0,001","-0,003","1,000","0,004","0,000","-0,002","1,000","0,004","-0,002","-0,002"
58,"1,000","-0,005","0,003","-0,003","1,000","-0,001","0,003","-0,002","1,000","0,003","0,001","-0,002","1,000","0,003","-0,001","-0,002","1,000","0,001","0,003","-0,003","1,000","0,001","-0,001","-0,002","1,000","0,001","0,000","-0,002"
59,"1,000","-0,002","0,003","-0,003","1,000","0,000","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,002","0,002","-0,002","1,000","0,003","0,004","-0,003","1,000","0,004","0,001","-0,002","1,000","0,000","0,002","-0,002"
60,"1,000","0,000","0,001","-0,003","1,000","0,003","0,002","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","0,002","0,001","-0,002","1,000","0,002","-0,001","-0,002","1,000","0,002","0,000","-0,002"
61,"1,000","-0,002","0,000","-0,003","1,000","0,004","0,005","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,002","0,003","-0,002"
62,"1,000","0,000","0,002","-0,003","1,000","0,003","0,002","-0,002","1,000","0,002","0,003","-0,002","1,000","0,000","0,003","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,000","-0,003","-0,002","1,000","0,000","0,001","-0,002"
63,"1,000","0,002","0,004","-0,003","1,000","0,002","-0,001","-0,002","1,000","0,003","0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,002","-0,002","-0,002"
64,"1,000","0,000","0,002","-0,003","1,000","0,000","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,003","0,001","-0,002","1,000","0,000","0,003","-0,002","1,000","0,001","0,001","-0,002"
65,"1,000","-0,003","0,003","-0,003","1,000","0,001","-0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,004","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","0,001","-0,002","-0,002"
66,"1,000","-0,006","0,001","-0,003","1,000","-0,001","0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,003","0,007","-0,002","1,000","0,002","0,000","-0,002","1,000","0,001","-0,002","-0,002","1,000","0,000","0,001","-0,002"
67,"1,000","-0,004","0,003","-0,003","1,000","0,002","0,001","-0,002","1,000","-0,002","-0,002","-0,002","1,000","-0,003","0,004","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,002","-0,002","-0,002","1,000","0,001","0,004","-0,002"
68,"1,000","-0,006","0,003","-0,003","1,000","0,005","0,003","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,001","-0,002","1,000","0,002","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,002","0,001","-0,002"
69,"1,000","-0,004","0,002","-0,003","1,000","0,002","0,001","-0,002","1,000","0,002","0,003","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,003","-0,001","-0,002","1,000","-0,001","-0,001","-0,002"
70,"1,000","-0,001","0,002","-0,003","1,000","-0,001","0,002","-0,002","1,000","0,005","0,002","-0,002","1,000","0,004","0,001","-0,002","1,000","0,000","-0,004","-0,003","1,000","0,001","0,001","-0,002","1,000","0,002","-0,002","-0,002"
71,"1,000","0,000","0,002","-0,003","1,000","-0,001","0,002","-0,002","1,000","0,005","0,002","-0,002","1,000","0,003","0,001","-0,002","1,000","0,000","-0,004","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","-0,001","-0,002"
72,"1,000","0,000","0,002","-0,003","1,000","-0,001","0,002","-0,002","1,000","0,004","0,002","-0,002","1,000","0,003","0,001","-0,002","1,000","0,000","-0,004","-0,003","1,000","0,001","0,001","-0,002","1,000","0,002","-0,001","-0,002"
73,"1,000","0,000","0,002","-0,003","1,000","0,000","0,002","-0,002","1,000","0,004","0,002","-0,002","1,000","0,003","0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","-0,001","-0,002"
74,"1,000","0,000","0,002","-0,003","1,000","0,000","0,002","-0,002","1,000","0,004","0,002","-0,002","1,000","0,003","0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","-0,001","-0,002"
75,"1,000","0,000","0,002","-0,003","1,000","0,000","0,002","-0,002","1,000","0,004","0,002","-0,002","1,000","0,003","0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","-0,001","-0,002"
76,"1,000","-0,001","0,002","-0,003","1,000","0,000","0,002","-0,003","1,000","0,003","0,001","-0,002","1,000","0,003","0,001","-0,002","1,000","0,000","-0,003","-0,003","1,000","0,001","0,000","-0,002","1,000","0,003","0,000","-0,002"
77,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,002","-0,003","1,000","0,003","0,001","-0,002","1,000","0,003","0,001","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","0,003","0,000","-0,002"
78,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,002","-0,003","1,000","0,003","0,002","-0,002","1,000","0,003","0,001","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
79,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","0,003","0,002","-0,002","1,000","0,003","0,002","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
80,"1,000","0,000","0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","0,003","0,002","-0,002","1,000","0,002","0,002","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","0,003","0,000","-0,002"
81,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","0,003","0,002","-0,002","1,000","0,002","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","-0,001","-0,002"
82,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","0,002","0,002","-0,002","1,000","0,002","0,002","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
83,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,002","0,002","-0,002","1,000","0,002","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","-0,001","-0,002"
84,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,002","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
85,"1,000","-0,002","0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
86,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,002","1,000","0,002","0,000","-0,002"
87,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,000","0,000","-0,002","1,000","0,002","0,000","-0,002"
88,"1,000","-0,002","0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,002","1,000","0,003","0,001","-0,002"
89,"1,000","-0,001","0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,002","1,000","0,002","0,001","-0,002"
90,"1,000","-0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,002","1,000","0,002","0,000","-0,002"
91,"1,000","-0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,003","-0,003","1,000","-0,001","-0,001","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
92,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,001","0,003","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,000","-0,002"
93,"1,000","-0,002","0,003","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,000","0,003","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,000","-0,002","1,000","0,002","0,001","-0,002"
94,"1,000","-0,002","0,003","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,000","0,003","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,001","-0,002"
95,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,000","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,001","-0,002"
96,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,000","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,001","-0,002"
97,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,001","-0,002","1,000","0,000","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,001","-0,002"
98,"1,000","-0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,001","-0,002","1,000","-0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,001","-0,002"
99,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,001","-0,002","1,000","-0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,002","0,001","-0,002"
100,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","0,001","-0,002","1,000","-0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,001","0,001","-0,002"
101,"1,000","-0,002","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","0,001","-0,002","1,000","-0,001","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,001","0,000","-0,002","1,000","0,001","0,000","-0,002"
