Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
44,"0,003","0,007","1,026","0,001","0,002","1,000","-0,002","0,005","1,003","0,005","-0,001","0,890","-0,002","0,001","0,945","0,000","0,004","0,965","-0,003","0,002","0,953"
45,"-0,001","-0,003","1,023","-0,003","-0,003","1,006","-0,001","0,001","1,002","0,004","-0,001","0,891","-0,001","0,002","0,946","0,004","0,001","0,963","-0,002","0,002","0,955"
46,"0,003","0,006","1,025","0,000","-0,005","1,003","-0,003","0,007","1,002","0,004","0,001","0,890","-0,001","0,000","0,949","-0,001","0,001","0,965","-0,004","0,003","0,954"
47,"0,004","0,001","1,025","0,000","-0,001","1,001","0,000","0,001","1,005","0,004","0,004","0,889","0,001","-0,001","0,948","0,006","0,005","0,965","-0,005","-0,001","0,953"
48,"0,007","0,001","1,029","-0,001","-0,001","1,005","0,000","0,005","1,004","0,003","0,006","0,889","0,000","-0,002","0,945","0,001","-0,002","0,961","-0,003","-0,003","0,950"
49,"0,002","0,000","1,028","-0,001","0,000","0,999","-0,002","-0,001","1,001","0,001","0,000","0,891","0,003","0,008","0,952","-0,002","-0,002","0,961","-0,001","0,001","0,950"
50,"0,000","0,000","1,028","0,000","-0,001","1,002","-0,001","0,008","1,002","0,001","0,002","0,892","-0,003","0,001","0,949","0,002","0,000","0,960","0,002","-0,002","0,951"
51,"0,003","-0,002","1,027","-0,002","-0,006","1,001","-0,001","-0,001","1,007","0,002","-0,004","0,887","0,002","-0,002","0,946","0,003","-0,002","0,965","-0,002","-0,002","0,943"
52,"0,004","-0,001","1,025","-0,005","0,000","1,000","-0,001","0,004","1,003","0,000","0,003","0,887","-0,002","0,003","0,949","0,002","0,004","0,966","-0,001","-0,002","0,950"
53,"0,001","0,002","1,026","-0,002","0,000","1,002","-0,004","0,003","1,005","0,002","0,004","0,885","-0,001","0,001","0,947","0,004","0,002","0,965","-0,003","0,001","0,951"
54,"0,000","0,000","1,027","-0,003","0,002","0,998","-0,004","0,003","1,003","0,004","0,003","0,886","0,000","0,004","0,950","0,002","0,006","0,969","-0,005","-0,003","0,947"
55,"-0,001","-0,001","1,027","-0,001","0,001","0,999","0,000","-0,002","1,007","-0,001","0,001","0,889","0,001","0,004","0,951","0,004","0,000","0,958","0,002","0,001","0,949"
56,"0,000","-0,002","1,026","-0,003","0,001","1,003","0,004","0,008","1,001","0,001","0,005","0,888","0,004","-0,003","0,949","0,003","0,003","0,962","0,002","0,003","0,943"
57,"0,003","-0,002","1,028","-0,001","0,001","1,003","0,001","0,007","1,002","-0,003","0,002","0,887","0,001","0,003","0,947","0,005","0,002","0,959","0,000","0,002","0,951"
58,"0,001","-0,005","1,026","0,000","0,002","1,004","0,006","0,004","1,004","0,000","-0,002","0,882","0,001","0,000","0,948","0,002","0,001","0,963","-0,001","-0,001","0,950"
59,"0,006","-0,002","1,029","-0,003","-0,002","0,999","0,002","0,005","1,004","-0,004","0,001","0,890","0,001","0,003","0,948","0,003","-0,001","0,961","0,003","-0,001","0,950"
60,"-0,001","0,003","1,025","0,000","-0,003","0,999","0,003","0,000","1,003","-0,003","0,001","0,888","-0,005","0,001","0,952","0,001","0,006","0,962","-0,002","-0,002","0,948"
61,"-0,001","0,002","1,027","-0,005","0,001","1,002","-0,003","0,005","1,004","0,001","0,004","0,891","0,002","0,004","0,947","0,000","0,001","0,961","-0,003","-0,002","0,950"
62,"0,003","-0,002","1,027","0,004","0,007","1,003","-0,004","0,003","1,007","0,001","0,002","0,892","0,001","0,004","0,952","-0,003","0,001","0,959","-0,003","0,001","0,952"
63,"0,001","-0,002","1,027","0,000","-0,001","1,005","-0,001","0,001","1,002","0,002","0,000","0,887","0,004","0,001","0,947","0,000","0,003","0,960","-0,001","-0,002","0,947"
64,"-0,001","0,000","1,031","0,000","0,001","1,009","-0,001","0,005","1,004","0,002","-0,001","0,889","0,002","0,001","0,949","-0,003","0,001","0,965","0,000","0,003","0,951"
65,"0,003","0,004","1,024","-0,007","-0,002","1,003","-0,001","0,004","1,002","-0,002","0,004","0,890","0,005","0,000","0,947","-0,001","0,007","0,961","0,000","0,002","0,943"
66,"0,003","0,002","1,028","-0,005","0,004","1,004","-0,003","0,001","1,003","-0,001","0,001","0,890","0,001","0,001","0,947","0,000","-0,001","0,962","-0,008","-0,001","0,948"
67,"0,000","0,002","1,027","0,000","-0,001","1,005","-0,004","-0,002","1,007","-0,002","0,003","0,887","0,000","0,002","0,947","0,003","0,004","0,964","-0,004","-0,003","0,950"
68,"0,003","0,001","1,025","0,003","0,002","1,001","-0,002","0,003","1,007","0,000","-0,001","0,890","-0,001","0,000","0,946","0,002","0,004","0,966","-0,010","-0,002","0,951"
69,"0,003","-0,006","1,033","0,004","-0,006","0,996","0,000","0,009","1,008","0,003","-0,001","0,884","0,000","0,001","0,949","-0,002","0,000","0,967","-0,007","-0,002","0,947"
70,"0,001","-0,001","1,028","0,001","-0,004","0,999","-0,001","0,006","1,004","0,005","0,000","0,883","-0,001","0,002","0,953","-0,001","0,008","0,967","-0,005","0,001","0,951"
71,"0,003","-0,002","1,027","0,001","-0,002","1,000","0,000","0,002","1,005","0,005","-0,001","0,885","0,000","0,003","0,951","0,001","0,004","0,967","-0,001","0,006","0,948"
72,"0,004","0,001","1,029","-0,001","0,005","0,997","0,000","0,006","1,003","0,004","0,004","0,889","0,003","0,007","0,951","0,000","0,009","0,966","-0,002","0,003","0,947"
73,"0,001","-0,003","1,029","0,001","-0,007","0,996","0,000","0,001","1,006","0,007","0,003","0,890","0,000","0,005","0,953","0,002","0,000","0,963","0,001","0,002","0,953"
74,"0,002","0,004","1,025","0,000","-0,004","1,001","-0,001","0,005","1,007","0,003","-0,002","0,890","0,002","0,002","0,947","-0,001","0,006","0,966","0,001","0,001","0,953"
75,"0,005","-0,002","1,027","-0,003","0,000","1,001","-0,003","0,002","1,006","-0,001","0,004","0,893","0,001","0,005","0,950","0,001","0,002","0,962","0,000","0,003","0,947"
76,"0,003","0,000","1,026","0,001","0,001","1,001","-0,002","-0,002","1,004","-0,002","-0,003","0,891","-0,003","0,000","0,949","0,003","0,003","0,963","0,000","-0,005","0,950"
77,"-0,001","-0,002","1,027","0,003","0,004","1,005","-0,001","0,006","1,001","0,002","-0,009","0,886","-0,003","-0,001","0,949","0,001","0,000","0,967","-0,003","-0,002","0,953"
78,"-0,001","-0,005","1,025","0,003","0,005","1,001","0,001","-0,002","1,001","0,008","0,001","0,881","0,005","-0,004","0,946","0,002","-0,003","0,964","0,002","0,000","0,948"
79,"0,003","0,000","1,026","0,003","0,002","1,002","-0,001","-0,001","0,999","0,002","0,001","0,892","-0,001","-0,001","0,950","0,000","0,003","0,965","0,002","0,002","0,945"
80,"-0,002","0,001","1,022","0,000","-0,001","1,004","0,001","-0,004","1,002","0,004","0,001","0,886","0,000","-0,002","0,944","0,003","0,000","0,959","-0,001","0,003","0,950"
81,"-0,001","-0,002","1,025","-0,001","0,001","1,001","-0,001","-0,002","1,002","0,003","-0,002","0,887","0,002","-0,002","0,948","0,002","0,000","0,958","-0,003","0,002","0,948"
82,"0,004","0,004","1,024","0,000","0,006","1,001","0,000","0,004","1,003","0,005","0,003","0,883","0,003","0,001","0,946","0,003","-0,001","0,963","-0,004","0,002","0,951"
83,"0,004","0,002","1,023","-0,001","0,000","1,005","-0,002","0,002","1,006","0,004","0,005","0,889","0,004","0,000","0,951","-0,001","0,000","0,962","-0,004","0,001","0,945"
84,"0,003","0,002","1,028","-0,006","-0,001","1,003","-0,006","0,003","1,005","0,003","0,002","0,893","0,001","0,003","0,953","0,004","-0,006","0,960","-0,003","0,001","0,954"
85,"0,005","-0,004","1,031","-0,001","0,002","1,000","0,001","0,004","1,004","0,005","0,002","0,890","0,001","-0,003","0,946","0,001","0,000","0,961","-0,003","0,004","0,951"
86,"-0,001","0,001","1,031","-0,001","-0,001","1,001","-0,003","0,002","1,006","0,006","-0,003","0,882","-0,002","0,004","0,951","0,002","0,002","0,965","-0,004","0,003","0,950"
87,"-0,001","-0,002","1,036","-0,001","0,001","0,996","-0,004","0,007","1,001","0,001","0,001","0,891","-0,002","0,006","0,950","0,003","0,006","0,964","0,001","0,001","0,952"
88,"0,002","0,001","1,032","0,000","0,001","0,996","-0,005","0,001","1,001","-0,006","0,003","0,889","-0,001","-0,003","0,943","0,004","0,000","0,964","0,002","-0,001","0,947"
89,"-0,002","0,000","1,030","-0,001","-0,002","1,002","-0,003","0,008","1,002","-0,003","0,003","0,891","0,004","0,002","0,948","0,002","0,000","0,958","-0,001","0,000","0,945"
90,"-0,001","0,000","1,028","-0,001","0,006","1,001","-0,002","0,003","0,999","-0,006","0,004","0,884","0,003","0,001","0,943","0,002","0,006","0,959","-0,005","0,000","0,947"
91,"0,000","0,002","1,027","-0,003","0,005","1,002","0,002","0,003","1,002","-0,003","0,005","0,885","0,001","0,003","0,951","-0,004","0,004","0,965","-0,005","0,004","0,950"
92,"0,004","0,002","1,027","-0,002","0,003","1,004","0,000","0,002","0,999","-0,002","0,000","0,893","-0,005","0,000","0,944","0,000","-0,001","0,959","0,000","-0,001","0,948"
93,"0,001","-0,005","1,025","-0,004","0,002","1,003","0,000","0,004","1,002","0,000","0,001","0,890","0,002","0,000","0,945","0,002","0,004","0,961","0,000","0,003","0,950"
94,"0,000","0,003","1,025","-0,001","-0,001","1,000","-0,004","0,002","1,001","0,001","0,003","0,887","-0,001","0,003","0,950","0,000","-0,005","0,963","-0,003","0,003","0,946"
95,"0,001","-0,003","1,029","-0,002","0,006","1,006","-0,001","0,004","1,004","0,002","0,000","0,887","0,002","0,000","0,946","-0,002","0,006","0,959","-0,005","-0,001","0,947"
96,"0,003","0,006","1,026","0,003","0,005","1,002","0,002","0,002","1,005","0,001","-0,001","0,891","-0,001","0,000","0,948","-0,005","-0,004","0,961","-0,001","-0,002","0,947"
97,"0,000","-0,002","1,030","0,003","-0,004","1,001","0,004","-0,003","1,005","0,001","0,002","0,890","0,000","0,000","0,952","-0,002","0,004","0,957","0,001","0,004","0,951"
98,"0,005","0,003","1,026","-0,001","0,002","1,000","-0,004","0,011","1,005","0,000","0,002","0,885","0,000","0,001","0,952","0,003","0,005","0,960","0,001","0,001","0,948"
99,"0,005","0,001","1,031","-0,001","0,003","1,006","-0,001","-0,001","1,006","-0,002","0,001","0,889","0,000","0,000","0,947","0,000","0,007","0,967","-0,005","0,001","0,945"
100,"0,002","-0,001","1,030","0,000","0,001","1,000","0,001","0,007","1,001","0,005","-0,003","0,885","0,000","0,001","0,947","-0,003","0,005","0,965","0,001","0,000","0,953"
101,"0,002","-0,005","1,026","-0,004","0,000","1,000","-0,005","-0,004","1,006","0,000","0,000","0,886","0,004","0,001","0,947","0,000","-0,003","0,965","-0,003","0,000","0,960"
102,"0,002","0,002","1,028","-0,003","0,001","1,000","-0,002","0,004","1,006","0,002","-0,002","0,884","0,001","0,004","0,948","0,003","0,006","0,968","-0,002","0,004","0,951"
103,"0,005","-0,002","1,027","-0,002","0,000","1,001","-0,004","0,003","1,005","-0,001","0,006","0,889","-0,004","0,003","0,948","0,001","0,004","0,966","-0,003","0,003","0,946"
104,"0,003","0,003","1,026","0,001","-0,002","0,998","-0,002","0,007","1,000","0,004","-0,004","0,886","0,000","-0,001","0,949","0,000","0,003","0,965","-0,001","-0,001","0,953"
105,"0,004","0,007","1,022","-0,003","-0,004","1,003","0,000","0,003","0,999","0,005","-0,001","0,883","-0,001","0,000","0,949","0,001","-0,001","0,965","-0,002","0,002","0,950"
106,"0,006","0,001","1,025","-0,001","0,007","1,001","0,004","-0,001","1,002","0,003","0,000","0,887","-0,003","-0,004","0,945","-0,001","0,000","0,961","-0,003","0,001","0,951"
107,"0,001","0,004","1,025","0,001","0,001","1,003","-0,002","-0,002","1,006","0,002","0,000","0,891","0,002","-0,001","0,948","0,001","0,003","0,961","-0,001","-0,001","0,947"
108,"0,002","0,001","1,026","0,003","0,002","1,001","0,005","0,002","1,006","-0,001","0,002","0,891","0,000","0,002","0,948","0,000","0,001","0,964","-0,002","0,000","0,955"
109,"0,002","0,004","1,027","-0,002","0,003","1,000","-0,005","0,000","1,003","0,004","-0,002","0,886","0,000","0,000","0,951","-0,001","0,001","0,962","0,001","0,000","0,948"
110,"0,006","-0,006","1,033","0,002","0,004","1,000","0,002","0,000","1,005","0,002","-0,005","0,888","-0,002","0,006","0,944","0,003","-0,002","0,958","-0,006","-0,001","0,949"
111,"0,001","-0,003","1,028","0,000","-0,004","1,003","0,001","0,003","1,005","0,003","0,001","0,891","-0,003","0,002","0,947","0,002","0,001","0,955","-0,004","-0,006","0,945"
112,"0,004","0,002","1,024","-0,001","0,006","1,000","0,001","0,001","1,002","-0,005","0,001","0,885","-0,001","0,001","0,948","0,001","-0,002","0,963","-0,005","0,001","0,951"
113,"0,003","-0,005","1,034","0,000","0,000","0,997","-0,003","-0,005","1,000","-0,001","0,001","0,890","0,000","0,003","0,949","0,001","-0,002","0,966","-0,006","0,001","0,949"
114,"0,000","0,001","1,026","0,002","0,004","1,002","0,001","0,002","1,000","0,001","0,003","0,891","-0,003","-0,001","0,952","-0,001","0,004","0,963","-0,003","0,002","0,954"
115,"0,003","0,001","1,027","0,006","0,006","0,997","-0,003","0,002","1,003","0,004","0,001","0,890","0,001","0,001","0,950","0,002","0,000","0,962","-0,003","0,002","0,955"
116,"0,000","-0,007","1,024","-0,001","0,004","0,997","-0,003","-0,003","1,008","0,000","0,003","0,889","-0,003","0,003","0,948","-0,001","0,003","0,965","-0,002","0,002","0,947"
117,"0,001","-0,004","1,028","-0,001","0,007","0,997","-0,003","0,004","1,007","-0,003","-0,003","0,889","0,003","0,001","0,951","0,000","0,000","0,961","-0,001","0,002","0,948"
118,"0,002","-0,001","1,024","-0,002","0,005","1,000","0,001","0,004","1,004","0,004","0,000","0,886","0,000","0,000","0,950","0,006","0,000","0,963","-0,002","0,002","0,953"
119,"0,003","-0,003","1,026","-0,004","0,004","1,002","-0,001","0,000","1,006","-0,004","-0,001","0,889","-0,002","0,003","0,948","0,003","-0,002","0,963","-0,002","0,000","0,952"
120,"0,004","-0,001","1,029","0,000","0,006","1,001","-0,002","0,006","1,006","-0,001","0,006","0,889","-0,004","0,002","0,951","0,001","0,004","0,965","-0,001","0,003","0,952"
121,"0,004","0,005","1,027","-0,001","0,004","1,003","-0,002","-0,001","1,004","-0,005","0,003","0,894","-0,005","0,003","0,951","0,008","-0,002","0,964","-0,002","-0,001","0,949"
122,"-0,001","-0,002","1,028","0,002","0,004","1,001","0,000","0,002","1,002","0,001","-0,002","0,885","0,000","-0,001","0,947","-0,002","0,001","0,961","-0,007","0,001","0,949"
123,"-0,001","-0,002","1,030","-0,002","0,002","1,002","-0,001","-0,002","1,002","-0,001","0,000","0,888","0,001","0,003","0,951","0,000","-0,003","0,958","-0,006","0,000","0,952"
124,"-0,001","0,004","1,029","-0,001","0,006","1,003","0,000","0,003","1,002","0,005","0,000","0,887","-0,002","0,002","0,950","-0,001","0,000","0,963","-0,004","0,002","0,948"
125,"0,002","0,000","1,028","0,002","0,002","1,005","-0,006","0,000","1,003","-0,004","0,002","0,884","0,000","-0,004","0,944","-0,001","0,002","0,960","-0,002","-0,001","0,954"
126,"-0,002","-0,003","1,026","0,001","0,008","0,998","0,001","0,002","1,000","0,002","0,001","0,888","0,003","0,004","0,948","0,000","0,004","0,961","0,000","0,004","0,949"
127,"0,001","0,004","1,025","0,001","0,003","1,001","0,000","0,003","1,002","0,003","0,001","0,889","-0,002","-0,001","0,949","0,001","0,005","0,968","-0,002","0,000","0,945"
128,"0,004","-0,001","1,026","-0,001","0,001","1,004","0,002","0,003","1,005","-0,002","0,001","0,879","-0,003","0,000","0,946","0,000","-0,002","0,957","-0,004","0,004","0,945"
129,"0,003","-0,005","1,027","0,004","0,004","1,002","0,001","0,004","1,003","0,001","0,002","0,889","-0,001","0,001","0,950","0,004","0,005","0,962","-0,003","0,002","0,949"
130,"0,003","0,004","1,027","-0,002","0,003","1,001","0,001","0,005","1,004","0,000","-0,002","0,888","0,000","-0,001","0,945","-0,001","-0,008","0,957","-0,003","0,001","0,950"
131,"-0,001","-0,003","1,023","-0,004","0,002","1,000","0,000","0,001","1,004","0,001","0,001","0,889","0,000","0,005","0,947","0,003","0,000","0,960","-0,003","-0,002","0,952"
132,"0,003","-0,001","1,026","-0,002","0,002","1,003","0,002","0,001","1,003","0,002","-0,001","0,886","-0,002","0,001","0,946","0,000","0,002","0,967","0,000","0,000","0,951"
133,"0,002","0,001","1,024","-0,003","0,007","0,999","0,001","-0,002","1,006","0,000","0,000","0,888","-0,006","0,007","0,947","0,003","0,004","0,960","0,002","0,000","0,948"
134,"0,001","-0,001","1,024","0,000","0,001","1,003","0,000","0,006","1,003","0,002","0,001","0,885","-0,002","-0,002","0,945","0,001","-0,002","0,961","-0,001","-0,004","0,948"
135,"0,003","-0,005","1,026","0,000","0,000","1,001","-0,001","0,002","1,004","-0,002","-0,003","0,887","-0,004","0,003","0,949","-0,001","0,003","0,960","0,001","0,000","0,948"
136,"0,000","0,002","1,025","0,001","0,005","0,997","-0,003","0,002","1,000","-0,003","0,001","0,892","0,001","0,000","0,948","0,004","0,003","0,963","-0,003","-0,002","0,947"
137,"0,006","0,002","1,026","0,000","-0,001","1,000","0,000","-0,001","1,002","0,000","0,002","0,885","-0,002","0,005","0,951","0,000","0,004","0,961","0,002","-0,004","0,946"
138,"0,004","0,002","1,027","-0,001","0,000","0,997","-0,003","-0,001","1,004","0,001","0,001","0,884","-0,001","0,002","0,950","0,000","0,001","0,966","-0,002","0,001","0,947"
139,"0,005","-0,004","1,032","-0,002","0,003","1,002","0,002","0,003","1,002","0,006","-0,002","0,885","0,004","-0,002","0,947","-0,002","0,003","0,962","-0,001","0,000","0,943"
140,"0,003","-0,004","1,026","-0,001","0,003","0,995","-0,001","0,000","1,007","0,004","0,001","0,896","-0,003","0,002","0,943","0,002","-0,003","0,961","-0,001","-0,002","0,946"
141,"0,000","0,000","1,027","-0,001","0,002","1,003","0,002","-0,002","1,003","0,005","-0,003","0,884","-0,002","0,000","0,948","0,002","0,000","0,964","-0,002","0,000","0,946"
142,"0,003","0,004","1,024","0,001","0,007","1,006","-0,001","-0,001","1,004","0,004","-0,002","0,889","0,000","0,000","0,946","0,002","-0,001","0,961","0,001","0,003","0,941"
