Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
27,"0,177","0,051","0,560","-0,224","0,103","0,467","0,117","-0,043","-0,044","-0,087","-0,036","0,087","-0,659","-0,137","0,005","-1,209","0,007","-0,261","-0,163","-0,152","-0,245"
28,"0,236","0,110","0,734","0,019","0,041","0,471","0,234","-0,119","-0,099","0,035","0,045","-0,118","-0,333","-0,127","0,192","-1,071","-0,201","-0,170","-0,789","0,091","0,180"
29,"0,176","0,187","0,771","-0,038","0,118","0,515","0,253","-0,003","0,123","0,095","-0,107","-0,015","-0,290","0,030","0,089","-0,960","-0,096","-0,303","-0,284","0,065","0,354"
30,"0,359","0,419","0,886","-0,647","0,187","0,531","0,197","0,012","0,187","0,464","0,178","0,082","-0,354","-0,006","0,044","-0,689","-0,271","-0,216","0,503","0,143","0,217"
31,"0,235","0,324","0,982","-0,718","0,076","0,377","0,127","-0,134","0,102","0,526","0,145","0,252","-0,307","0,184","-0,008","-0,542","-0,070","-0,186","0,472","0,302","0,482"
32,"0,296","0,324","0,983","-0,475","0,014","0,381","0,027","-0,187","-0,380","0,404","-0,019","0,659","-0,422","0,127","0,037","-0,387","0,010","0,005","0,306","0,163","0,729"
33,"0,238","0,225","0,694","-0,296","-0,066","0,331","0,064","-0,259","-0,680","0,344","0,050","0,760","-0,231","0,117","0,102","-0,188","0,119","0,032","0,377","0,063","0,208"
34,"0,180","0,164","0,327","-0,178","0,090","0,212","0,068","-0,066","-0,664","0,405","0,033","0,845","-0,163","0,185","0,198","0,010","0,228","0,059","0,233","-0,111","0,044"
35,"0,179","0,106","0,347","-0,235","0,167","0,256","0,097","-0,041","-0,295","0,285","0,204","0,878","0,199","0,086","0,090","0,326","0,115","0,260","-0,072","-0,049","0,040"
36,"-0,005","0,245","0,556","0,012","0,180","0,301","0,093","-0,055","-0,354","0,226","0,374","0,910","0,310","0,110","-0,006","0,648","0,053","0,200","0,138","0,207","0,219"
37,"-0,007","0,189","0,769","0,255","0,060","0,323","0,139","-0,098","-0,536","0,103","0,357","0,776","0,430","0,200","0,001","1,000","0,003","0,286","0,301","0,372","0,603"
38,"-0,125","0,089","0,287","0,306","0,122","0,109","0,176","-0,230","-0,822","0,040","0,220","0,574","0,611","0,209","-0,018","0,883","0,020","0,258","0,487","0,501","0,575"
39,"-0,122","0,047","-0,022","0,180","0,048","0,076","-0,099","-0,021","-0,472","0,279","0,043","-0,119","0,678","0,160","0,008","1,015","0,053","0,253","0,516","0,153","0,353"
40,"-0,182","0,046","-0,215","0,059","0,167","0,047","0,027","-0,009","-0,423","0,515","-0,439","-0,826","0,541","0,225","-0,095","0,846","0,042","0,161","0,230","0,045","-0,051"
41,"-0,060","0,045","-0,214","0,055","0,032","0,024","-0,206","-0,095","-0,257","0,393","-0,472","-0,876","0,498","0,067","0,008","0,436","0,100","0,061","0,148","-0,183","-0,190"
42,"-0,001","-0,031","-0,058","0,055","0,207","-0,029","-0,104","-0,095","-0,517","0,273","-0,318","-0,758","0,553","0,122","-0,031","0,179","0,205","-0,126","-0,229","-0,182","-0,291"
43,"0,000","-0,051","-0,116","0,413","0,341","-0,219","-0,123","-0,211","-0,740","-0,090","-0,092","-0,539","0,483","0,138","-0,108","0,231","0,232","-0,062","-0,629","-0,067","-0,675"
44,"-0,064","0,088","0,287","0,600","0,297","-0,153","-0,063","-0,152","-0,759","-0,208","0,032","-0,032","0,498","0,067","0,008","0,194","0,254","-0,158","-0,295","0,029","-0,412"
45,"-0,188","0,168","0,517","0,718","0,044","-0,147","-0,157","-0,251","-1,168","-0,144","0,170","0,389","0,369","-0,004","-0,082","0,156","-0,048","-0,176","0,111","0,237","-0,083"
46,"-0,062","0,067","0,037","0,653","0,027","-0,202","-0,198","-0,252","-0,912","-0,022","0,203","0,439","0,373","0,029","-0,031","0,296","0,069","-0,163","0,241","0,400","-0,053"
47,"-0,303","0,047","-0,216","0,721","0,003","-0,071","-0,301","-0,134","-0,681","0,097","-0,020","0,221","0,447","0,046","0,098","0,310","0,032","0,015","0,579","0,339","0,304"
48,"-0,245","0,010","0,055","0,481","-0,150","0,054","-0,128","-0,225","-0,799","-0,149","-0,203","0,274","0,615","0,041","-0,056","0,010","0,109","-0,007","0,520","0,237","0,373"
49,"-0,306","-0,087","-0,041","0,417","-0,050","-0,037","-0,109","-0,109","-0,577","0,155","-0,192","-0,032","0,629","0,055","0,079","0,428","0,135","0,110","0,367","-0,104","0,168"
50,"-0,306","0,011","0,054","0,113","-0,103","-0,002","-0,063","-0,034","-0,787","0,158","0,046","0,102","0,807","0,031","0,009","0,495","0,211","0,141","0,330","-0,189","-0,206"
51,"-0,061","0,007","-0,136","0,177","-0,086","0,053","-0,034","0,051","-0,432","0,034","-0,156","0,019","0,873","-0,018","0,035","0,597","0,026","0,136","-0,008","-0,421","-0,458"
52,"-0,121","-0,032","-0,252","0,173","-0,162","0,012","0,027","-0,068","-0,409","-0,145","0,168","0,170","0,742","-0,005","-0,036","0,766","0,036","0,229","-0,489","-0,320","-0,393"
53,"-0,059","0,005","-0,329","0,173","0,013","-0,041","0,022","-0,142","-0,453","-0,021","0,354","0,337","0,667","0,062","-0,146","0,898","0,069","0,225","0,015","-0,242","-0,282"
54,"-0,122","-0,070","-0,175","0,170","-0,005","-0,099","0,018","-0,156","-0,513","-0,024","0,183","0,084","0,479","0,105","-0,159","0,655","0,018","0,151","0,486","-0,004","0,093"
55,"-0,060","-0,013","-0,194","0,113","-0,103","-0,002","0,008","-0,184","-0,631","-0,148","0,013","-0,167","0,477","0,189","-0,140","0,633","0,004","0,233","0,610","0,180","0,039"
56,"-0,062","-0,031","-0,059","-0,009","-0,043","-0,013","0,027","-0,009","-0,423","-0,025","0,096","-0,152","0,545","0,056","-0,133","0,530","-0,050","0,105","0,558","0,109","0,160"
57,"-0,123","-0,030","-0,059","0,116","-0,085","0,056","0,000","-0,027","0,024","0,278","-0,076","-0,185","0,430","0,200","0,001","0,596","-0,212","0,004","0,192","0,173","0,162"
58,"0,001","-0,130","-0,346","0,356","0,010","-0,051","-0,010","0,122","-0,137","0,463","-0,007","0,135","0,441","0,097","0,065","0,457","-0,091","0,124","-0,207","-0,004","-0,115"
59,"0,063","-0,073","-0,366","0,417","0,125","-0,090","0,009","0,120","0,114","0,339","-0,059","-0,050","0,487","-0,031","-0,146","0,537","-0,085","0,056","-0,075","-0,106","-0,642"
60,"0,001","-0,033","-0,251","0,417","0,009","-0,054","0,014","0,075","0,187","0,278","0,025","-0,254","0,364","0,048","-0,115","0,479","-0,077","0,042","0,170","-0,218","-0,601"
61,"-0,002","0,009","0,057","0,474","0,048","-0,134","-0,005","0,136","-0,078","0,156","-0,141","-0,066","0,375","-0,055","-0,050","0,354","-0,144","-0,004","-0,109","-0,134","-0,334"
62,"-0,122","0,047","-0,022","0,353","0,050","-0,127","-0,010","0,004","-0,108","0,218","-0,023","0,001","0,385","-0,074","0,034","0,508","-0,183","0,121","-0,130","0,141","0,003"
63,"0,001","0,084","-0,098","0,356","0,068","-0,069","0,102","-0,086","-0,222","0,219","0,128","-0,102","0,437","0,065","0,014","0,742","-0,216","0,179","0,302","0,106","0,047"
64,"-0,059","0,103","-0,234","0,417","0,009","-0,054","0,153","-0,056","-0,359","0,280","0,061","0,017","0,375","-0,055","-0,050","0,676","-0,292","0,147","0,384","0,042","0,292"
65,"0,001","0,064","-0,155","0,413","-0,067","-0,095","0,229","-0,133","-0,158","0,278","0,025","-0,254","0,491","0,002","-0,095","0,859","-0,352","0,141","0,276","0,005","0,470"
66,"0,000","0,027","-0,078","0,288","-0,025","-0,164","0,290","-0,074","-0,177","0,152","-0,280","-0,487","0,562","0,103","0,053","0,896","-0,375","0,237","0,331","-0,028","0,412"
67,"0,123","0,064","-0,154","0,288","-0,200","-0,111","0,065","0,105","0,050","-0,033","-0,415","-0,688","0,619","0,073","-0,005","1,116","-0,457","0,327","0,350","-0,199","0,012"
68,"0,002","-0,053","-0,309","0,281","-0,294","-0,210","0,168","-0,073","-0,167","0,399","-0,045","-0,355","0,617","0,157","0,014","1,225","-0,558","0,339","0,129","-0,226","-0,377"
69,"0,065","-0,075","-0,558","0,105","-0,255","-0,083","0,172","0,060","-0,137","0,094","-0,042","-0,354","0,432","0,116","-0,018","1,314","-0,467","0,288","-0,291","0,165","-0,423"
70,"0,308","-0,114","-0,479","0,041","-0,272","-0,138","0,228","0,045","-0,200","0,218","0,060","-0,203","0,237","0,093","-0,134","1,087","-0,350","0,248","-0,205","0,184","-0,158"
71,"0,183","0,025","-0,076","0,277","-0,253","-0,286","0,158","0,018","-0,314","0,035","0,045","-0,118","0,053","0,169","-0,097","1,058","-0,243","0,168","0,156","0,036","-0,181"
72,"0,182","0,220","0,115","0,589","-0,281","-0,168","0,046","0,107","-0,201","0,218","-0,073","0,035","0,070","0,215","0,090","0,750","-0,251","0,129","0,210","0,055","-0,270"
73,"0,120","-0,050","0,078","0,464","-0,238","-0,237","0,163","0,032","-0,255","0,282","0,198","0,218","0,005","0,180","0,044","0,551","-0,241","0,168","0,285","-0,041","-0,077"
74,"0,121","0,163","0,134","0,342","-0,178","-0,248","0,036","0,020","-0,305","0,217","-0,025","-0,219","0,080","-0,004","0,084","0,392","0,158","0,014","0,293","-0,061","0,007"
75,"-0,002","0,009","0,057","0,413","-0,067","-0,095","0,154","-0,115","-0,345","0,215","-0,128","-0,371","0,125","0,069","-0,038","0,385","0,193","0,063","0,276","-0,208","-0,117"
76,"0,060","0,086","0,096","0,342","-0,003","-0,302","0,102","-0,086","-0,222","0,213","-0,265","-0,572","0,188","-0,012","-0,064","0,392","0,158","0,014","0,136","-0,246","-0,293"
77,"0,122","0,103","-0,039","0,345","0,015","-0,243","-0,044","0,023","-0,551","0,148","-0,538","-0,976","0,248","-0,010","-0,070","0,259","0,125","0,018","0,397","0,080","-0,235"
78,"0,061","0,026","-0,077","0,281","-0,002","-0,298","0,027","-0,009","-0,423","-0,032","-0,298","-0,842","0,133","-0,067","-0,025","0,222","0,028","-0,145","0,570","0,199","-0,398"
79,"0,001","-0,033","-0,251","0,342","-0,178","-0,248","0,097","-0,041","-0,295","-0,028","-0,059","-0,489","0,012","-0,072","-0,013","0,309","-0,206","-0,117","0,263","0,073","-0,359"
80,"0,065","-0,095","-0,616","0,285","-0,159","-0,187","0,051","0,062","-0,127","0,035","0,144","-0,406","0,074","0,047","0,051","0,419","-0,307","-0,105","0,025","-0,127","-0,210"
81,"0,066","-0,232","-0,827","0,274","-0,212","-0,362","0,126","0,044","0,060","0,219","0,144","-0,187","-0,112","0,006","0,019","0,338","-0,313","-0,037","-0,158","-0,069","-0,225"
82,"0,186","-0,191","-0,518","0,281","-0,235","-0,227","0,234","-0,059","-0,113","0,097","0,079","-0,067","-0,059","0,144","-0,001","0,346","-0,228","-0,021","-0,171","-0,080","-0,360"
83,"0,061","-0,051","-0,115","0,220","-0,293","-0,206","0,122","-0,029","0,015","-0,088","-0,121","0,070","-0,066","0,079","-0,103","0,353","-0,350","0,141","-0,254","-0,256","-0,530"
84,"0,058","-0,010","0,193","0,098","-0,174","-0,235","0,051","-0,057","-0,099","0,156","-0,123","0,069","0,078","0,080","0,103","0,354","-0,025","0,062","-0,301","-0,295","-0,358"
85,"0,120","0,008","0,058","0,170","-0,063","-0,081","0,229","-0,074","-0,172","0,035","-0,054","0,171","-0,063","0,111","-0,052","0,347","0,010","0,112","-0,030","-0,093","-0,152"
86,"0,120","-0,070","0,021","0,231","-0,006","-0,102","0,168","-0,191","-0,139","-0,146","0,083","0,153","-0,064","-0,005","-0,122","0,310","0,032","0,015","0,141","0,051","0,314"
87,"0,062","-0,111","-0,288","0,356","0,068","-0,069","0,051","-0,057","-0,099","0,036","0,130","-0,101","-0,004","-0,002","-0,129","0,296","0,102","0,114","0,219","0,143","0,464"
88,"0,307","-0,250","-0,497","0,360","0,027","0,007","0,187","-0,075","0,083","-0,210","-0,039","-0,353","-0,164","-0,133","0,038","0,238","0,197","-0,111","0,334","0,160","0,369"
89,"0,245","-0,112","-0,286","0,295","-0,106","-0,012","0,019","-0,030","0,275","0,031","-0,229","-0,521","-0,115","-0,027","-0,033","0,032","0,242","-0,023","0,374","-0,125","0,251"
90,"0,304","-0,111","-0,093","0,306","-0,053","0,163","0,033","0,131","0,424","0,153","-0,196","-0,471","-0,234","-0,117","-0,039","-0,093","0,174","-0,068","0,379","-0,041","0,272"
91,"0,242","-0,071","0,022","0,188","0,025","0,210","0,099","0,085","0,492","0,337","-0,196","-0,252","-0,414","-0,210","-0,039","-0,056","0,238","-0,183","0,100","-0,170","-0,049"
92,"0,180","-0,011","0,194","0,127","-0,032","0,231","0,192","-0,120","0,157","0,339","-0,159","0,018","-0,422","-0,074","-0,053","-0,181","0,084","-0,017","-0,162","-0,205","-0,213"
93,"0,057","-0,068","0,213","0,191","-0,015","0,286","0,057","-0,220","0,003","0,220","-0,019","0,440","-0,227","-0,051","0,064","-0,497","-0,008","-0,073","-0,030","-0,093","-0,152"
94,"0,056","-0,008","0,386","0,202","0,038","0,461","0,061","-0,087","0,034","0,529","0,217","0,792","-0,125","-0,008","-0,116","-0,365","0,025","-0,077","-0,388","-0,049","-0,067"
95,"0,177","-0,067","0,407","0,377","0,058","0,316","0,010","-0,117","0,171","0,285","0,238","0,928","-0,064","-0,005","-0,122","-0,402","0,047","-0,173","-0,100","-0,259","-0,187"
96,"0,117","-0,028","0,329","0,245","0,006","0,148","0,066","-0,251","0,135","0,101","0,153","0,693","-0,110","-0,078","0,000","-0,174","0,049","-0,066","-0,050","-0,111","0,291"
97,"0,239","-0,029","0,330","0,127","0,318","0,125","0,136","-0,105","0,220","0,158","-0,053","0,390","0,072","-0,070","-0,019","0,061","0,016","-0,009","0,212","-0,128","0,487"
98,"0,241","-0,089","0,157","0,184","0,241","0,081","0,193","-0,180","0,171","0,218","-0,090","0,120","0,152","-0,104","0,142","-0,005","0,059","0,026","0,579","0,047","0,410"
99,"0,303","-0,071","0,022","0,188","0,142","0,174","0,052","-0,294","-0,042","0,215","-0,178","-0,336","0,152","-0,104","0,142","0,163","-0,050","0,052","0,587","-0,026","0,525"
100,"0,365","-0,131","-0,150","0,245","0,065","0,131","0,117","-0,162","-0,016","0,273","-0,366","-0,504","-0,178","0,054","-0,007","0,163","-0,050","0,052","0,334","-0,133","0,476"
101,"0,366","-0,073","-0,170","0,177","0,030","0,017","0,122","-0,266","0,072","0,336","-0,197","-0,472","0,017","-0,124","0,020","0,148","-0,099","0,085","0,473","-0,042","0,620"
102,"0,364","-0,091","-0,035","0,127","0,085","0,196","0,132","-0,179","0,176","0,334","-0,367","-0,504","-0,055","-0,024","-0,039","0,296","-0,017","0,048","0,160","0,093","0,501"
103,"0,301","-0,050","0,273","0,245","0,065","0,131","0,132","-0,179","0,176","0,216","-0,093","-0,320","0,063","-0,051","-0,103","0,229","-0,093","0,017","-0,017","-0,082","-0,017"
104,"0,238","-0,202","0,389","0,245","0,065","0,131","0,173","-0,236","-0,066","0,280","0,011","0,051","-0,070","0,046","-0,155","0,324","-0,243","0,062","-0,043","-0,318","-0,875"
105,"0,242","0,027","0,117","0,299","0,028","0,011","0,266","-0,323","-0,430","0,220","0,047","0,321","-0,057","0,060","-0,020","0,287","-0,220","-0,035","-0,042","-0,370","-0,843"
106,"0,181","-0,050","0,079","0,177","0,089","0,000","0,196","-0,351","-0,543","0,099","0,050","0,542","0,004","0,063","-0,026","0,229","-0,093","0,017","0,366","-0,266","-0,451"
107,"0,299","0,010","0,446","0,356","0,185","-0,104","0,261","-0,278","-0,503","0,162","0,153","0,693","0,068","0,099","0,019","0,273","-0,150","0,064","0,479","0,016","0,010"
108,"0,176","0,168","0,713","0,299","0,203","-0,043","0,163","-0,087","-0,226","0,221","-0,001","0,575","0,140","-0,001","0,078","0,485","-0,317","0,137","0,569","0,172","0,264"
109,"0,115","0,071","0,617","0,234","-0,047","-0,026","-0,028","-0,290","-0,288","0,465","0,063","0,455","0,193","-0,064","-0,031","0,632","-0,354","0,034","0,695","0,252","0,273"
110,"0,057","0,010","0,251","0,353","0,050","-0,127","0,023","-0,201","-0,439","0,341","-0,089","0,339","0,439","-0,020","-0,005","0,728","-0,266","0,211","0,651","-0,105","-0,079"
111,"0,058","0,145","0,269","0,410","0,032","-0,189","0,191","-0,246","-0,631","0,338","-0,143","-0,067","0,500","0,184","0,078","0,867","-0,268","0,158","0,665","-0,146","0,088"
112,"0,058","-0,030","0,135","0,109","-0,004","-0,096","0,130","-0,364","-0,598","0,396","-0,366","-0,285","0,625","0,022","0,028","0,984","-0,284","0,186","0,421","-0,086","0,079"
113,"-0,003","-0,009","0,192","-0,260","-0,132","-0,098","0,195","-0,173","-0,586","0,518","-0,268","-0,574","0,689","0,057","0,073","1,050","-0,327","0,151","-0,031","-0,041","-0,184"
114,"0,117","0,089","0,482","-0,267","-0,226","-0,197","0,134","-0,172","-0,581","0,516","-0,371","-0,725","0,761","-0,042","0,131","0,905","-0,085","0,109","-0,079","-0,242","-0,630"
115,"0,054","0,091","0,674","-0,138","-0,018","-0,140","0,232","-0,304","-0,872","0,394","-0,353","-0,809","0,805","0,115","0,028","0,962","-0,418","0,202","-0,072","-0,262","-0,547"
116,"0,053","0,151","0,847","0,220","-0,059","-0,277","0,143","-0,388","-1,222","0,273","-0,301","-0,843","0,852","0,304","-0,024","0,999","-0,354","0,087","0,508","-0,039","-0,318"
117,"-0,191","0,230","0,882","0,277","0,039","-0,374","-0,050","-0,236","-1,369","0,394","-0,321","-0,979","0,850","0,188","-0,094","1,072","-0,313","0,069","0,708","0,049","-0,179"
118,"0,053","0,305","0,923","0,464","0,053","-0,326","-0,021","-0,210","-1,000","0,519","-0,167","-0,642","1,030","0,280","-0,094","1,116","-0,371","0,116","0,728","0,040","0,039"
119,"-0,370","-0,025","0,324","0,704","0,032","-0,398","0,016","-0,341","-1,286","0,220","0,130","0,118","0,960","0,296","-0,171","1,357","-0,730","0,480","0,414","-0,065","-0,005"
120,"-0,428","-0,280","-0,234","0,643","0,033","-0,395","0,026","-0,372","-1,153","-0,017","0,461","0,928","1,077","0,269","-0,235","1,280","0,085","-0,032","0,268","-0,135","-0,232"
121,"-0,305","-0,301","-0,290","0,636","0,172","-0,564","0,045","-0,315","-0,917","-0,140","0,377","0,912","0,786","0,152","-0,139","1,286","-0,241","0,275","0,045","-0,350","-0,578"
122,"-0,366","-0,048","-0,119","0,335","0,078","-0,454","-0,096","-0,370","-1,144","-0,144","0,154","0,474","0,674","0,128","-0,043","1,292","-0,362","0,437","0,103","-0,248","-0,647"
123,"-0,308","0,070","0,227","0,084","-0,186","-0,486","-0,067","-0,166","-0,818","0,033","-0,207","0,054","0,416","0,186","-0,134","1,154","-0,155","0,345","0,180","-0,103","-0,529"
124,"-0,124","0,049","0,171","-0,091","-0,031","-0,394","0,100","-0,153","-1,023","0,274","-0,332","-0,454","0,493","-0,082","-0,114","1,286","-0,208","0,552","0,059","-0,099","-0,518"
125,"-0,244","-0,146","-0,214","-0,030","-0,090","-0,380","0,013","-0,170","-0,572","0,517","-0,270","-0,793","0,316","0,059","0,027","1,212","-0,249","0,571","0,239","-0,001","-0,598"
126,"-0,239","-0,112","-0,677","0,027","-0,109","-0,442","0,018","-0,156","-0,513","0,395","-0,220","-1,047","0,369","-0,004","-0,082","0,883","0,020","0,258","0,190","-0,228","-0,382"
127,"0,002","0,005","-0,328","0,270","-0,055","-0,473","0,017","-0,037","-0,541","0,273","-0,219","-1,047","0,299","0,012","-0,160","0,978","-0,130","0,302","0,075","-0,244","-0,288"
128,"-0,181","-0,051","-0,310","0,510","-0,135","-0,527","-0,034","-0,126","-0,390","0,089","-0,251","-1,096","0,188","-0,012","-0,064","0,816","-0,175","0,160","0,287","-0,358","-0,601"
129,"-0,061","0,047","-0,021","0,629","0,020","-0,645","0,168","-0,013","-0,182","-0,092","-0,163","-0,859","0,296","-0,021","-0,211","0,779","-0,239","0,275","0,217","-0,523","-0,636"
130,"0,000","-0,071","-0,173","0,639","0,132","-0,488","0,117","0,016","-0,059","-0,151","-0,108","-0,454","0,184","0,156","-0,026","0,758","-0,048","0,212","0,059","-0,099","-0,518"
131,"0,002","0,005","-0,328","0,521","-0,082","-0,352","0,187","-0,016","0,069","-0,149","-0,056","-0,268","0,066","-0,018","-0,051","0,633","-0,116","0,167","0,257","0,307","0,145"
132,"-0,121","-0,032","-0,252","0,213","-0,095","-0,394","0,163","-0,087","-0,226","-0,026","-0,055","-0,049","-0,064","-0,005","-0,122","0,618","-0,046","0,266","0,501","0,460","0,741"
133,"-0,122","0,008","-0,137","-0,030","-0,090","-0,380","0,270","-0,013","-0,442","-0,022","0,169","0,389","-0,123","0,109","-0,046","0,551","-0,241","0,168","0,342","0,379","0,378"
134,"0,187","-0,153","-0,595","-0,091","-0,089","-0,377","0,197","0,012","0,187","-0,081","0,341","0,641","-0,248","0,070","-0,085","0,324","-0,124","0,128","0,222","-0,227","-0,028"
