Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
37,"90,376","-9,513","-12,276","28,220","0,104","-0,050","89,541","-4,643","-11,533","95,071","11,788","-7,576","69,105","3,422","0,960","76,453","17,081","-9,998","100,727","12,250","-8,877"
38,"90,350","-9,514","-12,268","28,253","0,088","-0,042","89,531","-4,657","-11,535","95,093","11,805","-7,620","69,100","3,418","0,964","76,468","17,060","-9,969","100,778","12,251","-8,883"
39,"90,320","-9,546","-12,274","28,289","0,078","-0,034","89,523","-4,712","-11,547","95,133","11,825","-7,665","69,071","3,407","0,969","76,452","17,040","-9,944","100,824","12,254","-8,904"
40,"90,340","-9,558","-12,282","28,324","0,064","-0,024","89,475","-4,736","-11,539","95,163","11,847","-7,707","69,064","3,391","0,983","76,475","17,049","-9,960","100,841","12,253","-8,913"
41,"0,057","-0,001","0,000","0,358","-0,185","0,027","-0,066","0,042","0,000","0,249","0,236","0,000","-0,209","-0,147","-0,001","0,327","-0,275","0,001","0,207","-0,119","0,000"
42,"0,057","-0,323","0,000","0,366","-0,185","0,027","-0,142","-0,082","0,000","0,257","0,236","0,000","-0,209","-0,134","-0,001","0,286","0,047","-0,001","0,139","0,005","0,000"
43,"0,057","-0,196","0,000","0,366","-0,185","0,027","-0,056","-0,082","0,000","0,256","0,107","0,000","-0,123","-0,134","0,000","0,286","0,048","-0,001","0,139","0,005","0,000"
44,"0,069","-0,090","0,000","0,358","0,035","0,027","-0,123","-0,149","0,000","0,324","-0,112","0,000","-0,051","0,043","0,000","0,222","-0,047","0,000","0,149","0,101","0,000"
45,"0,069","0,084","0,000","0,358","0,007","0,027","-0,057","-0,098","0,000","0,324","-0,259","0,000","-0,052","-0,007","0,000","0,127","-0,048","0,000","0,132","0,073","0,000"
46,"0,069","-0,090","0,000","0,256","0,007","0,027","-0,124","-0,059","0,000","0,223","-0,084","0,000","-0,049","-0,008","0,000","0,127","-0,046","0,000","0,047","-0,017","0,000"
47,"-0,007","-0,089","0,000","0,257","-0,159","0,027","-0,123","-0,011","0,000","0,148","0,081","0,000","-0,049","-0,029","0,000","0,123","-0,048","0,000","0,048","-0,183","0,000"
48,"0,035","-0,059","0,000","0,215","-0,158","0,027","-0,165","0,129","0,000","0,184","0,141","0,000","-0,088","-0,028","0,000","0,090","-0,089","0,000","0,016","-0,321","-0,001"
49,"-0,009","-0,056","0,000","0,215","-0,184","0,027","-0,164","-0,010","0,000","0,104","0,166","0,000","-0,101","-0,005","0,000","0,122","-0,090","0,000","0,016","-0,208","0,000"
50,"0,068","-0,002","0,000","0,214","-0,157","0,027","-0,117","-0,010","0,000","0,180","0,209","0,000","-0,101","-0,030","0,000","0,127","-0,127","0,000","0,063","-0,181","0,000"
51,"-0,150","-0,330","0,006","-0,093","-0,019","0,027","-0,297","-0,231","0,005","-0,001","0,391","0,001","-0,092","-0,078","-0,005","-0,553","-0,057","-0,005","-0,089","0,265","0,001"
52,"-0,136","-0,382","0,008","0,013","0,311","0,026","0,111","-0,582","0,007","-0,222","0,169","0,001","-0,089","-0,101","-0,009","-0,043","0,188","-0,009","0,083","0,932","0,001"
53,"-0,049","-0,500","0,008","0,004","-0,032","0,026","0,253","-0,250","0,008","0,085","0,375","0,005","0,576","-0,040","-0,009","-0,066","0,165","-0,011","-0,123","0,306","0,003"
54,"0,133","0,035","0,006","0,328","-0,165","0,027","-0,400","-0,282","0,012","0,311","0,174","0,007","-0,054","-0,305","-0,010","-0,042","0,193","-0,012","-0,118","0,297","0,004"
55,"-0,533","-0,095","0,005","-0,006","-0,098","0,028","-0,165","-0,392","0,010","-0,346","0,222","0,009","-0,326","0,272","-0,006","-0,041","0,197","-0,010","-0,201","0,128","0,001"
56,"0,069","-0,266","0,002","-0,317","0,040","0,029","-0,188","0,124","0,010","-0,318","0,031","0,009","-0,345","-0,240","-0,008","-0,092","0,279","-0,007","-0,300","-0,003","0,000"
57,"0,068","-0,248","-0,002","-0,020","-0,138","0,029","0,364","-0,125","0,011","-0,364","0,229","0,009","0,080","0,068","-0,007","-0,079","0,136","-0,004","0,203","0,093","0,000"
58,"-0,035","0,003","-0,005","-0,055","0,204","0,030","-0,270","0,072","0,014","-0,158","-0,359","0,008","0,081","0,017","-0,007","-0,083","0,181","-0,002","-0,126","0,256","-0,002"
59,"0,413","0,046","-0,005","0,215","-0,008","0,031","0,351","0,368","0,013","0,312","-0,428","0,009","0,048","-0,194","-0,007","0,423","0,192","-0,003","0,458","-0,094","-0,004"
60,"0,612","0,645","-0,003","-0,127","0,005","0,031","0,228","0,105","0,012","0,199","-0,698","0,009","-0,048","-0,063","-0,007","0,077","-0,015","-0,001","-0,229","-0,082","-0,004"
61,"0,126","0,162","-0,013","0,104","0,262","0,030","-0,316","-0,194","0,009","0,175","-0,724","0,009","-0,048","-0,027","-0,007","0,091","0,475","0,000","-0,199","0,453","-0,001"
62,"0,128","0,157","-0,016","0,004","-0,067","0,031","-0,540","-0,275","0,007","-0,255","-0,299","0,010","-0,351","0,473","-0,005","0,495","0,047","-0,001","-0,523","-0,137","-0,004"
63,"0,139","0,176","-0,017","0,310","0,097","0,030","-0,003","-0,435","0,004","0,351","-0,295","0,010","0,284","0,205","-0,010","0,440","-0,387","0,000","-0,008","0,297","0,001"
64,"0,100","-0,227","-0,018","-0,025","0,152","0,030","0,033","0,040","0,004","-0,282","-0,173","0,007","-0,043","-0,382","-0,011","0,423","0,046","-0,001","-0,078","0,134","0,001"
65,"-0,300","0,290","-0,019","0,322","0,110","0,031","-0,168","-0,622","0,002","-0,055","-0,447","0,005","-0,485","-0,002","-0,006","0,252","0,172","0,002","0,173","0,426","0,001"
66,"0,174","-0,192","-0,021","0,089","-0,137","0,031","-0,339","-0,099","0,001","-0,099","0,094","0,005","-0,423","-0,151","-0,009","0,197","0,318","0,003","0,047","-0,145","0,001"
67,"-0,256","-0,260","-0,019","0,011","0,197","0,031","-0,259","-0,653","0,003","-0,349","0,059","0,003","-0,010","0,394","-0,009","0,266","0,199","0,004","-0,190","0,495","0,003"
68,"0,348","0,054","-0,022","0,321","0,039","0,033","0,159","-0,134","0,004","0,238","0,013","0,005","0,034","-0,244","-0,009","0,248","0,100","0,005","0,393","0,128","0,002"
69,"0,105","-0,229","-0,027","-0,002","-0,074","0,034","0,251","-0,138","0,005","0,014","0,455","0,007","0,129","-0,235","-0,010","0,197","-0,125","0,008","0,098","0,356","0,001"
70,"0,057","-0,736","-0,029","0,330","0,019","0,035","-0,137","-0,057","0,011","0,552","0,638","0,007","-0,377","-0,233","-0,013","-0,396","0,165","0,011","0,293","0,133","0,000"
71,"0,054","-0,673","-0,032","0,299","0,004","0,038","-0,133","-0,044","0,014","0,507","0,622","0,010","-0,314","-0,214","-0,017","-0,362","0,107","0,012","0,232","0,104","-0,002"
72,"0,040","-0,635","-0,033","0,268","0,019","0,039","-0,190","-0,008","0,017","0,444","0,597","0,010","-0,314","-0,219","-0,020","-0,325","0,054","0,012","0,169","0,105","-0,003"
73,"0,041","-0,619","-0,034","0,243","-0,005","0,039","-0,227","0,051","0,017","0,387","0,611","0,009","-0,304","-0,273","-0,022","-0,262","0,064","0,014","0,123","0,053","-0,002"
74,"0,041","-0,610","-0,033","0,224","-0,032","0,038","-0,183","0,085","0,015","0,334","0,644","0,009","-0,261","-0,241","-0,021","-0,199","0,065","0,014","0,113","-0,006","-0,002"
75,"0,041","-0,572","-0,033","0,193","-0,029","0,039","-0,135","0,069","0,010","0,275","0,621","0,010","-0,206","-0,206","-0,020","-0,137","0,054","0,013","0,113","-0,016","-0,001"
76,"0,040","-0,565","-0,031","0,190","-0,062","0,037","-0,071","0,052","0,004","0,239","0,660","0,010","-0,140","-0,184","-0,017","-0,080","0,017","0,013","0,142","-0,049","0,002"
77,"0,029","-0,497","-0,027","0,161","-0,050","0,037","-0,063","-0,015","-0,002","0,212","0,610","0,010","-0,156","-0,121","-0,014","-0,071","-0,044","0,010","0,120","-0,005","0,005"
78,"0,046","-0,446","-0,024","0,139","-0,025","0,037","-0,119","-0,050","-0,006","0,177","0,550","0,012","-0,157","-0,122","-0,011","-0,072","-0,050","0,007","0,075","0,045","0,007"
79,"0,013","-0,432","-0,020","0,110","-0,039","0,037","-0,086","-0,039","-0,007","0,139","0,527","0,012","-0,099","-0,105","-0,012","-0,093","0,006","0,005","0,055","-0,004","0,010"
80,"-0,025","-0,421","-0,017","0,079","-0,041","0,038","-0,057","-0,059","-0,006","0,096","0,493","0,013","-0,070","-0,060","-0,015","-0,084","0,030","0,002","0,058","-0,020","0,011"
81,"-0,053","-0,407","-0,016","0,071","-0,071","0,037","-0,086","-0,014","-0,001","0,087","0,488","0,012","-0,069","-0,059","-0,018","-0,084","0,029","0,001","0,019","-0,061","0,011"
82,"-0,089","-0,379","-0,018","0,106","-0,069","0,036","-0,073","-0,047","0,006","0,120","0,451","0,011","-0,063","-0,010","-0,023","-0,135","0,064","0,002","0,088","-0,049","0,012"
83,"-0,049","-0,362","-0,022","0,073","-0,060","0,035","-0,034","0,011","0,010","0,097","0,410","0,010","-0,086","-0,052","-0,027","-0,126","0,051","0,004","0,084","-0,063","0,014"
84,"-0,027","-0,333","-0,026","0,108","-0,061","0,034","-0,096","0,023","0,015","0,119","0,382","0,009","-0,090","-0,065","-0,032","-0,116","0,024","0,007","0,090","-0,079","0,013"
85,"-0,017","-0,314","-0,028","0,133","-0,035","0,034","-0,087","0,010","0,020","0,120","0,336","0,008","-0,088","-0,061","-0,033","-0,059","0,051","0,008","0,092","-0,029","0,011"
86,"-0,064","-0,305","-0,033","0,131","0,001","0,034","-0,079","0,016","0,021","0,101","0,276","0,008","-0,140","-0,078","-0,034","-0,124","0,075","0,011","0,117","0,030","0,009"
87,"-0,109","-0,307","-0,036","0,099","-0,007","0,035","-0,079","0,015","0,017","0,047","0,259","0,008","-0,078","-0,057","-0,031","-0,127","0,076","0,013","0,050","0,022","0,008"
88,"-0,071","-0,263","-0,041","0,129","-0,028","0,036","-0,034","0,022","0,012","0,110","0,269","0,010","-0,046","-0,118","-0,027","-0,095","0,021","0,017","0,109","0,024","0,006"
89,"-0,052","-0,314","-0,042","0,104","-0,043","0,037","-0,062","-0,002","0,005","0,114","0,304","0,011","-0,047","-0,146","-0,021","-0,069","0,052","0,017","0,087","0,043","0,007"
90,"-0,053","-0,281","-0,038","0,137","-0,057","0,039","-0,104","-0,014","-0,001","0,177","0,300","0,010","-0,040","-0,164","-0,016","-0,133","0,040","0,015","0,106","0,061","0,009"
91,"-0,063","-0,216","-0,035","0,108","-0,036","0,039","-0,122","-0,027","-0,002","0,158","0,246","0,010","-0,044","-0,158","-0,015","-0,121","-0,003","0,011","0,082","0,116","0,009"
92,"-0,049","-0,206","-0,031","0,141","-0,039","0,041","-0,070","-0,050","0,001","0,180","0,216","0,012","-0,042","-0,152","-0,017","-0,062","0,023","0,008","0,134","0,140","0,008"
93,"-0,010","-0,201","-0,030","0,110","-0,023","0,043","-0,098","-0,083","0,006","0,163","0,172","0,015","-0,091","-0,121","-0,021","-0,060","0,020","0,005","0,109","0,188","0,006"
94,"-0,011","-0,235","-0,029","0,115","0,012","0,043","-0,141","-0,076","0,015","0,138","0,154","0,016","-0,146","-0,087","-0,027","0,001","0,029","0,004","0,094","0,190","0,003"
95,"-0,003","-0,224","-0,029","0,111","0,047","0,043","-0,133","-0,072","0,021","0,107","0,103","0,016","-0,165","-0,081","-0,033","0,021","0,066","0,005","0,091","0,188","0,002"
96,"-0,031","-0,190","-0,030","0,082","0,026","0,045","-0,146","-0,063","0,027","0,044","0,126","0,017","-0,154","-0,036","-0,037","-0,008","0,014","0,006","0,068","0,130","0,000"
97,"-0,028","-0,192","-0,032","0,050","0,006","0,046","-0,138","-0,053","0,030","-0,019","0,146","0,017","-0,140","-0,047","-0,038","-0,012","0,013","0,008","0,013","0,080","-0,003"
98,"-0,011","-0,170","-0,036","0,081","0,001","0,048","-0,119","-0,033","0,027","-0,004","0,123","0,018","-0,074","-0,040","-0,034","0,003","0,051","0,012","0,031","0,038","-0,004"
99,"0,001","-0,116","-0,037","0,092","0,032","0,050","-0,178","-0,058","0,023","-0,009","0,062","0,017","-0,120","-0,041","-0,029","0,017","-0,007","0,014","0,007","0,067","-0,006"
100,"-0,019","-0,096","-0,040","0,121","0,043","0,052","-0,168","-0,060","0,020","0,032","0,022","0,017","-0,139","-0,026","-0,025","0,011","0,025","0,016","0,036","0,045","-0,008"
101,"0,017","-0,127","-0,040","0,118","0,009","0,054","-0,168","-0,064","0,018","0,032","0,095","0,017","-0,090","0,006","-0,023","0,045","-0,017","0,017","-0,001","0,016","-0,010"
102,"0,007","-0,136","-0,040","0,151","0,008","0,055","-0,126","-0,043","0,019","0,078","0,132","0,017","-0,101","0,000","-0,023","0,050","-0,063","0,015","0,063","0,027","-0,010"
103,"-0,006","-0,137","-0,038","0,156","0,042","0,054","-0,061","-0,067","0,021","0,076","0,134","0,017","-0,036","-0,003","-0,025","0,076","-0,083","0,011","0,100","0,072","-0,006"
104,"0,006","-0,180","-0,039","0,175","0,018","0,052","-0,060","-0,073","0,023","0,077","0,189","0,017","0,024","0,018","-0,028","0,102","-0,104","0,010","0,086","0,054","-0,003"
105,"-0,035","-0,181","-0,040","0,198","-0,006","0,053","-0,117","-0,098","0,025","0,080","0,241","0,018","-0,002","0,050","-0,030","0,085","-0,098","0,010","0,088","0,055","-0,004"
106,"-0,067","-0,198","-0,038","0,177","0,025","0,053","-0,062","-0,133","0,029","0,060","0,244","0,018","0,030","0,040","-0,033","0,030","-0,089","0,009","0,098","0,098","-0,004"
107,"-0,025","-0,162","-0,036","0,192","0,057","0,052","-0,096","-0,088","0,031","0,107","0,209","0,016","0,025","0,014","-0,032","0,046","-0,156","0,008","0,115","0,094","-0,003"
108,"-0,024","-0,092","-0,033","0,167","0,033","0,051","-0,104","-0,143","0,033","0,085","0,196","0,015","0,008","0,033","-0,032","0,025","-0,218","0,007","0,068","0,093","-0,002"
109,"0,042","-0,095","-0,033","0,144","0,063","0,048","-0,062","-0,160","0,034","0,095","0,178","0,014","0,006","0,027","-0,031","0,027","-0,216","0,007","0,057","0,153","0,000"
110,"0,089","-0,139","-0,032","0,140","0,099","0,048","-0,064","-0,154","0,035","0,105","0,173","0,015","-0,020","-0,001","-0,030","0,046","-0,171","0,006","0,086","0,177","-0,001"
111,"0,035","-0,169","-0,032","0,126","0,131","0,047","-0,082","-0,110","0,034","0,058","0,141","0,016","-0,078","0,009","-0,030","0,058","-0,152","0,005","0,086","0,178","0,001"
112,"0,015","-0,172","-0,032","0,130","0,099","0,047","-0,056","-0,090","0,034","0,050","0,142","0,017","-0,078","0,009","-0,031","0,065","-0,147","0,003","0,084","0,112","0,001"
113,"0,000","-0,136","-0,030","0,098","0,078","0,047","-0,058","-0,089","0,032","0,037","0,133","0,016","-0,109","0,063","-0,029","0,064","-0,144","0,003","0,079","0,070","0,001"
114,"-0,010","-0,139","-0,029","0,059","0,086","0,047","-0,084","-0,145","0,028","-0,020","0,094","0,016","-0,111","0,061","-0,027","0,068","-0,077","0,002","0,013","0,100","0,002"
115,"-0,036","-0,125","-0,029","0,035","0,057","0,047","-0,059","-0,171","0,026","-0,042","0,088","0,015","-0,092","0,083","-0,026","0,007","-0,066","0,003","-0,018","0,105","0,003"
116,"-0,019","-0,129","-0,027","0,039","0,023","0,048","-0,076","-0,144","0,024","-0,021","0,092","0,015","-0,115","0,049","-0,024","-0,016","-0,058","0,003","0,003","0,044","0,001"
117,"0,019","-0,089","-0,027","0,001","0,033","0,051","-0,059","-0,147","0,024","-0,053","0,046","0,017","-0,128","-0,007","-0,024","0,046","-0,046","0,003","-0,027","0,091","-0,002"
118,"0,030","-0,108","-0,025","-0,012","-0,001","0,051","-0,043","-0,168","0,025","-0,089","0,108","0,017","-0,106","0,014","-0,024","0,054","-0,031","0,002","-0,056","0,088","-0,003"
119,"-0,010","-0,163","-0,023","-0,008","0,033","0,051","-0,077","-0,194","0,026","-0,098","0,108","0,016","-0,108","0,022","-0,022","-0,009","-0,015","0,001","-0,053","0,156","-0,005"
120,"-0,001","-0,182","-0,021","-0,009","0,066","0,051","-0,043","-0,155","0,026","-0,125","0,099","0,015","-0,138","0,007","-0,020","0,059","-0,026","0,001","-0,019","0,184","-0,005"
121,"0,001","-0,118","-0,017","-0,047","0,060","0,052","-0,049","-0,144","0,028","-0,149","0,074","0,015","-0,126","0,021","-0,021","0,071","-0,034","0,000","-0,090","0,185","-0,005"
122,"0,040","-0,163","-0,014","-0,074","0,033","0,053","-0,055","-0,093","0,030","-0,146","0,113","0,015","-0,111","-0,041","-0,021","0,106","-0,021","-0,003","-0,143","0,135","-0,007"
123,"0,003","-0,212","-0,013","-0,050","0,049","0,053","-0,049","-0,146","0,032","-0,131","0,129","0,015","-0,057","0,000","-0,025","0,059","0,024","-0,003","-0,136","0,180","-0,006"
124,"-0,010","-0,223","-0,011","-0,090","0,049","0,053","-0,030","-0,096","0,036","-0,153","0,156","0,014","0,003","-0,036","-0,029","0,058","-0,011","-0,003","-0,187","0,148","-0,006"
125,"-0,057","-0,244","-0,010","-0,119","0,023","0,054","-0,018","-0,123","0,039","-0,195","0,213","0,013","0,004","0,016","-0,031","0,057","-0,036","-0,003","-0,183","0,122","-0,008"
126,"-0,060","-0,242","-0,011","-0,089","0,020","0,056","-0,081","-0,101","0,037","-0,178","0,247","0,015","-0,051","-0,017","-0,029","0,050","-0,037","-0,001","-0,183","0,102","-0,009"
127,"-0,028","-0,210","-0,012","-0,127","0,014","0,057","-0,084","-0,059","0,037","-0,218","0,216","0,015","-0,043","-0,036","-0,028","0,107","-0,057","-0,002","-0,196","0,072","-0,010"
128,"-0,012","-0,185","-0,014","-0,109","-0,009","0,056","-0,148","-0,088","0,032","-0,217","0,210","0,016","-0,057","-0,049","-0,025","0,109","-0,039","-0,001","-0,210","0,060","-0,008"
129,"-0,048","-0,159","-0,017","-0,080","-0,019","0,055","-0,168","-0,056","0,028","-0,189","0,184","0,014","-0,122","-0,067","-0,024","0,045","-0,013","0,000","-0,167","0,018","-0,004"
130,"-0,107","-0,136","-0,019","-0,054","-0,007","0,054","-0,221","-0,014","0,027","-0,198","0,175","0,012","-0,136","-0,052","-0,024","0,055","-0,050","0,001","-0,162","0,002","-0,002"
131,"-0,127","-0,089","-0,021","-0,027","0,003","0,053","-0,210","-0,011","0,026","-0,161","0,134","0,011","-0,110","-0,057","-0,024","0,023","-0,101","0,003","-0,144","-0,022","0,000"
132,"-0,100","-0,064","-0,025","-0,062","-0,015","0,054","-0,157","-0,050","0,026","-0,200","0,118","0,012","-0,089","-0,081","-0,025","0,050","-0,127","0,005","-0,158","-0,011","-0,001"
133,"-0,162","-0,070","-0,028","-0,100","-0,022","0,053","-0,103","-0,087","0,025","-0,273","0,115","0,012","-0,084","-0,093","-0,024","0,048","-0,088","0,006","-0,176","0,011","-0,001"
134,"-0,197","-0,014","-0,028","-0,079","-0,043","0,052","-0,134","-0,095","0,024","-0,277","0,112","0,012","-0,113","-0,032","-0,021","0,070","-0,137","0,005","-0,177","-0,037","-0,002"
135,"-0,169","-0,038","-0,026","-0,092","-0,012","0,051","-0,151","-0,113","0,022","-0,261","0,069","0,011","-0,127","-0,022","-0,019","0,064","-0,136","0,005","-0,222","-0,018","-0,002"
136,"-0,182","-0,040","-0,025","-0,067","0,005","0,050","-0,158","-0,096","0,021","-0,239","0,087","0,011","-0,067","-0,045","-0,017","0,041","-0,137","0,004","-0,231","0,002","-0,002"
