Index,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
20,"0,573","0,247","0,097","0,294","0,019","0,206","0,226","-0,064","0,495","-0,438","0,299","0,250","0,002","-0,278","0,099","-0,114","-0,227","0,015","-0,310","0,007","0,573"
21,"0,512","0,164","0,248","0,416","-0,042","0,214","0,219","-0,027","0,364","-0,238","0,115","-0,264","0,118","-0,200","-0,019","-0,097","-0,207","-0,068","-0,218","0,047","0,342"
22,"0,512","0,064","0,341","0,541","-0,088","0,281","0,257","-0,097","0,002","0,133","-0,019","-0,390","0,058","-0,171","0,036","-0,049","-0,150","0,047","0,385","0,025","0,256"
23,"0,573","0,105","0,265","0,602","-0,148","0,293","0,292","-0,178","-0,421","0,436","0,063","-0,351","-0,009","0,070","-0,029","-0,168","-0,252","-0,048","0,219","0,191","0,347"
24,"0,451","0,147","0,190","0,044","-0,303","0,176","0,364","-0,085","-0,256","1,051","0,256","-0,492","-0,191","0,180","0,055","0,044","-0,002","-0,034","0,269","0,058","-0,139"
25,"0,512","0,147","0,190","-0,325","-0,313","0,137","0,242","0,037","-0,272","0,918","0,142","-0,171","-0,129","-0,068","-0,016","-0,098","-0,092","0,006","0,494","-0,053","-0,262"
26,"0,514","0,207","0,617","-0,447","-0,252","0,129","0,379","0,021","-0,029","0,850","0,248","0,047","0,052","-0,012","-0,054","0,038","-0,085","-0,055","0,328","-0,107","-0,547"
27,"0,452","0,215","0,424","-0,271","-0,166","-0,029","0,329","-0,003","0,166","0,080","0,340","1,196","-0,071","0,235","0,020","-0,119","0,153","-0,074","0,048","-0,022","-0,805"
28,"0,453","0,174","0,500","0,162","-0,024","0,036","0,444","0,032","0,027","-0,281","0,341","1,048","-0,005","-0,119","0,009","-0,027","-0,047","-0,014","0,113","-0,030","-0,345"
29,"0,270","0,292","0,467","0,276","-0,055","-0,089","0,554","-0,004","-0,159","-0,145","0,130","0,612","0,056","-0,118","0,006","0,033","-0,169","-0,076","-0,279","0,083","-0,530"
30,"0,209","0,192","0,560","0,892","-0,034","-0,005","0,478","-0,049","-0,395","-0,136","-0,002","0,338","-0,070","0,069","-0,026","-0,010","-0,027","-0,096","0,090","0,150","-0,549"
31,"0,267","0,090","0,208","0,699","-0,076","-0,172","0,531","-0,073","-0,518","0,536","0,053","0,334","0,055","-0,149","-0,047","-0,093","-0,009","0,027","0,230","0,135","-0,432"
32,"0,142","0,030","-0,218","0,205","-0,158","-0,248","0,786","-0,102","-0,342","0,848","0,138","0,100","-0,253","0,149","0,005","0,012","0,192","-0,083","-0,112","0,082","-0,222"
33,"0,451","0,123","0,324","-0,042","-0,169","-0,293","0,463","-0,095","-0,634","0,918","0,088","-0,144","-0,190","0,293","0,131","0,083","0,122","-0,176","-0,055","-0,006","0,205"
34,"0,332","0,367","0,508","0,015","-0,303","-0,326","0,524","-0,156","-0,626","0,717","0,134","0,368","-0,127","0,045","0,060","0,103","-0,008","-0,023","0,228","-0,006","0,027"
35,"0,271","0,309","0,525","-0,418","-0,149","-0,465","0,539","-0,110","-0,387","0,043","0,132","0,482","-0,009","-0,013","-0,052","0,093","0,288","-0,133","0,264","-0,134","-0,126"
36,"0,453","0,274","0,407","-0,479","0,029","-0,506","0,478","-0,169","-0,372","-0,326","-0,088","0,576","-0,128","0,128","0,082","-0,141","-0,066","-0,087","0,358","0,013","0,066"
37,"0,144","-0,043","0,184","0,012","0,037","-0,474","0,368","-0,073","-0,197","-0,199","0,105","0,419","0,239","-0,198","-0,025","0,044","-0,117","-0,107","0,759","0,121","-0,175"
38,"0,022","0,024","-0,025","0,502","0,104","-0,457","0,139","-0,084","0,069","0,056","0,138","0,074","0,239","-0,198","-0,025","-0,031","0,218","-0,176","0,804","0,378","-0,355"
39,"-0,041","-0,086","-0,183","0,452","0,090","-0,262","0,078","-0,143","0,084","0,924","0,063","-0,335","0,059","-0,254","0,013","0,137","0,147","-0,114","0,389","0,472","-0,262"
40,"-0,162","0,008","-0,082","0,266","0,078","-0,311","0,177","-0,094","-0,305","1,029","0,110","0,187","0,058","-0,171","0,036","0,026","0,093","0,122","0,265","0,228","-0,209"
41,"-0,159","0,168","0,252","0,266","0,019","-0,296","0,174","-0,045","-0,376","0,831","-0,087","0,615","-0,006","-0,233","-0,067","-0,043","0,396","0,001","-0,114","-0,026","-0,644"
42,"-0,097","0,244","0,293","0,151","0,050","-0,171","0,124","-0,010","-0,193","0,398","-0,254","0,816","-0,069","0,099","0,027","0,147","0,314","-0,071","0,065","0,024","-0,693"
43,"0,023","0,133","0,134","0,087","0,036","-0,227","0,093","0,023","0,300","0,468","-0,250","0,545","0,053","-0,179","-0,100","-0,006","0,286","0,072","0,314","-0,103","-0,213"
44,"0,024","0,150","0,193","-0,028","0,067","-0,102","0,101","-0,014","0,431","0,170","-0,220","0,318","0,119","-0,170","0,034","0,060","0,248","0,031","0,846","-0,067","0,488"
45,"0,147","0,183","0,309","0,334","0,166","-0,211","-0,017","-0,061","0,510","0,545","0,057","0,061","0,052","-0,012","-0,054","0,000","0,140","-0,053","1,110","0,163","0,552"
46,"0,208","0,259","0,350","0,395","0,224","-0,229","-0,025","-0,024","0,378","0,727","0,193","0,069","0,179","-0,366","-0,068","0,000","0,140","-0,053","1,266","0,449","0,276"
47,"0,145","0,074","0,150","-0,028","0,363","-0,176","0,021","-0,011","0,124","0,373","-0,102","-0,274","0,059","-0,338","-0,010","-0,070","0,095","-0,033","0,471","0,127","-0,466"
48,"0,329","0,124","0,325","-0,092","0,290","-0,217","0,041","-0,198","-0,525","0,170","0,053","0,322","-0,066","0,046","0,057","-0,081","-0,072","-0,076","-0,088","-0,176","-0,853"
49,"0,271","0,226","0,677","0,581","0,236","-0,180","0,189","-0,244","-1,086","0,097","0,020","0,673","-0,013","0,009","-0,135","-0,064","-0,052","-0,159","-0,333","0,002","-0,888"
50,"0,210","0,185","0,753","0,817","0,144","-0,297","-0,009","-0,163","-0,342","0,335","-0,092","0,871","-0,009","0,070","-0,029","-0,076","0,011","-0,055","-0,073","-0,017","-0,788"
51,"0,149","0,227","0,677","0,456","0,164","-0,218","-0,017","0,059","0,486","0,358","-0,163","0,161","-0,004","-0,286","-0,037","-0,021","-0,194","-0,139","-0,047","0,052","-0,620"
52,"-0,036","0,043","0,478","0,466","0,031","0,004","-0,150","-0,093","0,338","0,125","-0,104","-0,146","0,173","0,156","-0,014","0,033","-0,054","-0,003","0,810","-0,103","0,242"
53,"0,024","-0,033","0,436","0,778","0,056","0,105","-0,097","-0,057","0,203","0,258","0,065","-0,494","0,058","-0,171","0,036","-0,104","-0,061","0,058","0,964","0,283","1,659"
54,"0,023","0,033","0,227","0,649","0,029","-0,006","-0,055","-0,056","-0,111","0,270","-0,039","-0,850","0,117","-0,117","0,003","-0,200","-0,059","-0,098","1,445","0,323","1,567"
55,"0,022","-0,001","0,110","0,344","0,033","0,011","0,059","-0,080","-0,238","0,127","-0,131","-0,201","-0,252","-0,101","-0,064","-0,098","-0,092","0,006","0,914","0,011","0,512"
56,"0,085","0,008","0,360","-0,028","-0,051","-0,072","0,174","-0,105","-0,365","-0,207","0,075","0,637","0,048","0,094","-0,114","-0,087","-0,040","-0,025","-0,100","-0,065","-0,097"
57,"0,207","-0,017","0,494","0,090","-0,245","-0,093","0,208","-0,127","-0,798","-0,267","-0,061","0,633","-0,190","-0,069","-0,014","0,055","0,050","-0,064","-0,468","0,010","-0,537"
58,"-0,037","0,126","0,327","-0,038","-0,095","-0,249","0,155","-0,163","-0,664","0,107","-0,057","0,373","-0,126","-0,121","0,014","0,028","0,212","-0,166","-0,439","-0,219","-1,580"
59,"-0,100","-0,017","0,052","-0,106","-0,006","-0,393","0,330","-0,248","-0,783","-0,065","-0,135","0,065","-0,193","0,150","0,002","0,017","0,160","-0,135","-0,340","-0,320","-2,154"
60,"-0,040","-0,035","-0,007","0,696","0,146","-0,290","0,326","-0,379","-0,819","0,024","-0,340","-0,781","-0,009","0,070","-0,029","0,082","0,237","-0,103","-0,075","0,095","-0,834"
61,"-0,225","-0,035","-0,450","1,057","0,008","-0,340","0,208","-0,246","-0,775","0,155","-0,336","-1,049","0,117","-0,034","0,026","0,159","0,250","-0,175","0,549","0,171","-0,363"
62,"-0,349","-0,244","-0,515","0,932","0,172","-0,437","0,048","-0,235","-0,394","0,342","-0,198","-1,177","0,179","-0,283","-0,045","0,017","0,275","-0,062","0,344","0,193","-0,940"
63,"-0,288","-0,345","-0,423","0,492","0,119","-0,649","0,037","-0,209","-0,585","0,043","-0,277","-1,352","-0,007","-0,066","-0,021","0,164","0,334","-0,153","-0,441","0,080","-0,370"
64,"-0,226","-0,094","-0,433","0,546","0,088","-0,771","-0,108","-0,277","-0,936","0,043","-0,277","-1,352","0,119","-0,087","0,056","0,185","0,204","0,000","-0,010","0,088","-0,374"
65,"-0,286","0,024","-0,467","0,420","0,134","-0,838","-0,138","-0,124","-0,466","0,147","-0,094","-0,827","0,242","-0,251","0,006","0,093","0,288","-0,133","0,548","0,007","-0,762"
66,"-0,225","0,006","-0,526","0,052","0,065","-0,862","-0,237","-0,053","-0,100","0,447","-0,151","-0,654","0,177","-0,313","-0,098","0,229","0,410","-0,121","0,381","0,009","-1,070"
67,"-0,348","-0,027","-0,642","-0,006","0,081","-0,799","-0,165","-0,139","0,099","0,448","-0,369","-0,685","0,187","-0,691","-0,023","0,283","0,321","-0,132","0,439","0,120","-1,125"
68,"-0,285","0,116","-0,367","0,420","0,075","-0,823","-0,230","-0,390","0,089","-0,156","-0,585","-0,872","0,614","-0,850","-0,087","0,240","0,462","-0,151","0,416","0,299","-1,329"
69,"-0,161","0,167","-0,192","0,474","0,044","-0,944","-0,120","-0,366","-0,110","0,017","-0,644","-0,567","0,369","-0,522","0,015","0,202","0,687","-0,149","0,095","0,540","-1,045"
70,"-0,287","0,090","-0,676","0,288","0,150","-1,023","-0,231","-0,449","0,100","0,024","-0,749","-0,787","0,557","-0,874","-0,001","0,355","0,829","-0,219","0,071","0,996","-0,896"
71,"-0,103","0,106","-0,619","0,285","0,195","-1,097","-0,306","-0,495","-0,135","-0,272","-0,664","-1,041","0,429","-0,717","-0,086","0,332","0,841","-0,085","-0,452","0,949","-0,661"
72,"-0,099","0,259","-0,092","0,707","0,056","-1,150","-0,203","-0,494","-0,453","-0,268","-0,798","-1,179","0,367","-0,635","-0,061","0,267","0,764","-0,117","-0,235","0,595","-1,215"
73,"-0,166","0,080","-0,928","0,704","0,100","-1,224","-0,367","-0,494","-0,132","0,046","-0,794","-1,441","0,431","-0,853","-0,079","0,241","0,926","-0,219","0,753","0,359","-2,006"
74,"0,013","-0,099","-1,322","0,585","0,117","-1,158","-0,269","-0,380","0,462","0,113","-0,682","-1,628","0,250","-1,106","-0,140","0,261","0,796","-0,065","1,100","0,187","-2,123"
75,"0,015","-0,090","-1,071","0,754","-0,064","-1,375","-0,341","-0,294","0,264","-0,218","-0,968","-2,653","0,368","-0,801","-0,107","0,223","0,442","-0,069","0,748","0,387","-1,617"
76,"0,018","0,071","-0,737","0,632","-0,121","-1,353","-0,386","-0,432","-0,453","-0,531","-0,917","-2,418","0,301","-0,643","-0,194","0,072","0,533","-0,214","0,428","0,571","-1,310"
77,"-0,045","-0,138","-0,802","0,564","0,028","-1,512","-0,351","-0,513","-0,876","0,076","-0,481","-2,336","0,183","-0,389","0,015","0,148","0,199","-0,144","0,216","0,536","-1,062"
78,"0,014","-0,307","-0,945","0,135","0,078","-1,562","-0,443","-0,300","-0,413","-0,236","-0,103","-2,123","0,234","-0,206","-0,161","-0,021","-0,079","-0,066","0,372","0,404","-1,232"
79,"0,076","-0,256","-0,769","-0,048","0,021","-1,537","-0,393","0,089","0,318","-0,315","-0,056","-1,606","-0,005","-0,119","0,009","-0,087","-0,040","-0,025","0,240","0,080","-1,211"
80,"0,140","-0,255","-0,326","0,020","0,050","-1,423","-0,272","0,088","0,310","-0,048","0,419","-0,472","-0,070","0,069","-0,026","-0,167","-0,367","-0,121","0,195","-0,177","-1,031"
81,"-0,105","-0,287","-0,441","-0,345","-0,004","-1,387","0,105","-0,127","-0,481","0,108","0,598","0,328","-0,077","0,311","-0,094","-0,096","-0,437","-0,214","-0,074","-0,181","-1,187"
82,"-0,105","-0,346","-0,424","-0,521","-0,090","-1,229","0,223","-0,140","-0,548","-0,195","0,107","0,283","-0,075","0,258","-0,064","-0,134","-0,212","-0,212","0,145","-0,208","-0,943"
83,"-0,228","-0,296","-0,692","-0,453","-0,061","-1,115","0,314","0,070","-0,097","-0,018","-0,141","0,476","-0,190","0,097","0,032","0,028","-0,252","-0,098","-0,058","-0,276","-0,616"
84,"-0,225","-0,135","-0,357","-0,503","-0,193","-0,890","0,432","-0,003","-0,152","-0,235","-0,456","-0,327","-0,136","0,174","-0,084","0,033","-0,054","-0,003","0,118","-0,255","-0,253"
85,"-0,346","-0,142","-0,164","-0,317","-0,240","-0,826","0,497","0,008","-0,096","-0,102","-0,287","-0,675","-0,313","0,261","0,083","0,076","-0,195","0,016","0,320","0,055","0,654"
86,"-0,287","-0,269","-0,382","0,184","-0,247","-0,602","0,596","-0,003","-0,473","-0,278","0,097","-0,866","-0,132","0,234","0,022","-0,006","-0,177","0,140","0,010","-0,177","0,265"
87,"-0,165","-0,194","-0,341","0,313","-0,160","-0,506","0,463","-0,155","-0,622","0,343","0,266","-1,198","-0,313","0,261","0,083","-0,174","-0,221","0,004","0,082","-0,291","-0,499"
88,"-0,046","-0,256","-0,768","0,567","-0,237","-0,312","0,421","-0,037","-0,331","0,133","0,309","-0,413","-0,073","0,288","-0,011","-0,168","-0,252","-0,048","0,146","-0,242","-0,062"
89,"0,196","-0,259","-1,214","0,255","-0,144","-0,443","0,253","0,011","-0,081","-0,122","0,004","-0,071","-0,006","0,213","0,100","-0,065","0,178","-0,012","0,192","-0,020","0,639"
90,"0,384","-0,015","-0,588","0,144","0,020","-0,289","0,254","0,071","-0,093","-0,174","-0,129","-0,347","-0,194","0,036","-0,074","-0,087","-0,040","-0,025","0,440","-0,147","1,119"
91,"0,393","0,125","0,768","-0,518","-0,059","-0,104","0,113","0,015","-0,384","0,007","-0,102","-0,286","-0,254","0,315","0,050","-0,119","-0,311","-0,007","0,671","-0,286","0,607"
92,"0,400","0,322","1,664","-0,207","0,026","-0,018","0,071","0,074","-0,082","-0,328","0,130","0,606","-0,126","0,075","0,112","-0,375","-0,305","0,033","0,673","-0,201","0,171"
93,"0,335","-0,014","1,381","0,104","-0,126","0,128","-0,028","0,144","0,284","-0,158","0,315","0,997","-0,191","0,180","0,055","-0,087","-0,504","0,043","-0,034","-0,073","0,362"
94,"0,205","-0,202","0,294","0,237","-0,024","0,284","-0,024","0,216","0,332","-0,217","0,152","0,938","-0,073","0,288","-0,011","-0,260","-0,516","-0,041","-0,582","-0,048","-0,029"
95,"0,199","-0,323","-0,560","0,301","-0,010","0,339","-0,119","-0,007","-0,179","-0,270","0,238","0,692","-0,193","0,316","0,048","-0,227","-0,361","-0,132","-0,401","-0,054","-0,054"
96,"0,077","-0,339","-0,618","0,319","0,064","0,634","0,021","0,109","0,101","-0,135","0,325","0,316","0,051","0,237","0,014","-0,119","-0,426","-0,080","-0,345","-0,305","-0,026"
97,"-0,101","-0,110","-0,048","0,200","-0,156","0,760","0,051","0,141","0,591","0,123","0,195","-0,087","-0,065","0,159","0,133","0,076","-0,195","0,016","-0,062","-0,283","0,654"
98,"-0,161","-0,217","0,237","0,190","-0,142","0,568","-0,002","0,105","0,726","0,313","0,089","-0,301","0,057","0,161","0,128","-0,104","-0,061","0,058","-0,198","-0,196","1,839"
99,"-0,282","-0,082","0,262","0,068","-0,258","0,604","0,048","0,070","0,543","0,551","0,032","-0,130","-0,065","0,076","0,110","0,032","0,061","0,070","-0,033","-0,142","2,124"
100,"-0,342","-0,006","0,304","-0,165","-0,210","0,795","0,101","-0,014","0,431","0,106","-0,112","0,399","-0,007","-0,066","-0,021","0,026","0,093","0,122","0,010","-0,410","1,628"
101,"-0,158","0,085","0,403","-0,104","-0,152","0,777","0,086","0,060","0,169","0,076","-0,071","1,326","-0,130","0,181","0,052","-0,061","0,028","0,224","0,306","-0,358","1,094"
102,"-0,100","-0,076","0,069","0,312","-0,084","0,546","-0,036","0,062","0,176","0,069","0,089","1,519","-0,189","0,127","0,085","-0,050","-0,035","0,120","0,356","-0,327","1,006"
103,"-0,160","-0,024","0,245","0,369","-0,218","0,513","-0,082","0,108","0,419","-0,107","0,256","1,298","0,117","-0,117","0,003","-0,131","-0,247","0,097","-0,194","0,031","0,945"
104,"0,085","-0,033","0,436","0,355","-0,218","0,262","-0,142","0,109","0,423","-0,588","0,231","1,090","0,053","0,101","0,022","-0,136","-0,331","0,075","-0,668","0,049","0,212"
105,"0,206","0,015","0,167","0,115","-0,082","0,305","-0,340","0,066","0,194","-0,634","0,292","0,653","0,055","0,214","0,097","0,005","-0,240","0,036","-0,824","-0,004","-0,875"
106,"0,081","-0,169","-0,033","0,230","0,005","0,151","-0,283","0,113","0,120","-0,382","0,569","0,393","0,051","0,154","-0,009","-0,050","-0,499","0,188","-0,414","-0,128","-0,555"
107,"0,081","-0,069","-0,125","-0,078","-0,124","0,138","-0,329","0,100","0,374","-0,242","0,441","-0,150","-0,009","0,266","0,070","0,016","-0,189","0,006","-0,049","-0,033","-0,185"
108,"0,080","-0,220","-0,208","-0,440","0,133","0,158","-0,257","0,194","0,538","-0,150","-0,064","-1,055","-0,004","0,077","0,107","-0,120","-0,196","0,066","-0,058","-0,056","-0,241"
109,"0,024","0,026","0,419","-0,440","0,014","0,188","-0,131","0,263","0,579","-0,517","-0,174","-1,014","-0,071","0,235","0,020","-0,049","-0,265","-0,026","-0,167","-0,142","-0,121"
110,"-0,035","0,077","0,595","-0,369","-0,001","0,377","-0,253","0,205","0,598","-0,354","0,036","-0,433","-0,129","0,098","0,029","-0,028","-0,510","0,054","-0,423","-0,129","0,247"
111,"-0,102","-0,027","-0,200","-0,376","0,028","0,244","-0,028","0,144","0,284","-0,557","0,054","0,161","-0,010","0,153","-0,006","0,027","-0,022","0,049","0,312","-0,024","0,621"
112,"-0,168","-0,255","-0,768","-0,376","-0,031","0,259","-0,085","0,037","0,371","-0,739","0,109","0,128","-0,188","0,044","0,062","0,038","0,030","0,018","0,027","0,089","0,753"
113,"-0,107","-0,214","-0,844","-0,189","0,041","0,293","-0,055","0,249","0,826","-0,512","0,156","0,655","-0,003","-0,089","0,062","0,174","0,152","0,031","-0,794","0,081","0,618"
114,"-0,225","-0,060","-0,316","-0,007","-0,139","0,327","-0,116","0,250","0,829","-0,819","-0,282","0,720","-0,129","0,098","0,029","0,043","0,113","0,040","-1,000","-0,038","0,500"
115,"-0,347","-0,017","-0,391","-0,017","-0,243","0,165","-0,127","0,095","0,673","-0,389","-0,471","0,623","-0,067","0,129","0,080","0,059","0,363","0,104","-0,782","-0,229","0,344"
116,"-0,347","-0,017","-0,391","-0,021","-0,258","0,106","-0,146","0,098","0,363","-0,278","0,097","0,962","-0,064","-0,007","0,087","0,239","0,229","0,063","-0,466","-0,081","0,367"
117,"-0,161","0,066","-0,099","-0,132","-0,212","0,289","-0,203","0,110","0,426","-0,257","0,325","0,311","0,047","0,177","-0,092","0,070","-0,048","0,141","-0,493","-0,093","0,176"
118,"-0,040","0,007","-0,083","-0,068","0,039","0,286","-0,336","0,137","0,243","-0,305","0,140","-0,075","0,111","0,042","-0,087","-0,039","0,016","0,090","-0,115","-0,004","0,213"
119,"0,018","-0,095","-0,435","0,240","0,050","0,328","-0,237","-0,053","-0,100","-0,611","0,166","-0,030","0,053","0,101","0,022","-0,044","-0,067","0,068","-0,703","0,177","0,364"
120,"0,199","-0,240","-0,711","0,118","-0,008","0,349","-0,458","0,079","0,262","-0,413","0,146","-0,488","0,047","0,177","-0,092","-0,071","-0,254","0,107","-0,683","0,330","0,898"
121,"0,140","-0,055","-0,511","-0,007","0,038","0,282","-0,363","0,301","0,773","-0,646","-0,013","-0,825","0,111","0,042","-0,087","0,010","-0,157","0,057","-0,382","0,319","0,855"
122,"0,020","-0,044","-0,259","-0,189","0,159","0,263","-0,458","0,443","1,187","-0,530","0,148","-0,628","-0,071","0,152","-0,003","-0,115","0,003","0,161","-0,344","0,079","0,749"
123,"-0,163","0,015","-0,275","-0,250","0,042","0,296","-0,542","0,315","0,844","-0,787","0,060","-0,256","0,110","0,208","-0,041","0,075","-0,080","0,090","-0,535","-0,102","0,320"
124,"0,018","-0,112","-0,493","-0,311","0,042","0,299","-0,310","0,277","0,650","-0,438","0,026","0,246","0,171","0,209","-0,044","0,200","-0,010","0,132","-0,610","-0,258","0,263"
125,"-0,163","-0,102","-0,241","-0,243","0,189","0,384","-0,188","0,336","0,631","-0,697","0,046","0,702","0,053","0,184","0,044","0,058","-0,100","0,172","-0,684","-0,252","0,605"
126,"-0,223","-0,150","0,028","-0,122","0,129","0,392","-0,040","0,050","0,116","-0,658","0,227","1,361","-0,133","0,483","0,091","-0,012","-0,145","0,191","-0,664","-0,098","1,139"
127,"-0,098","0,051","0,286","0,183","0,006","0,405","-0,032","0,013","0,247","-0,407","0,122","1,149","-0,009","0,070","-0,029","-0,018","-0,229","0,170","-0,562","0,071","1,386"
128,"-0,100","0,000","0,110","0,065","-0,096","0,501","-0,021","-0,012","0,438","-0,566","-0,086","0,431","-0,007","-0,066","-0,021","-0,055","-0,119","0,099","-0,790","0,131","1,063"
129,"-0,101","-0,051","-0,065","-0,115","-0,137","0,585","-0,021","0,048","0,427","-0,363","-0,241","-0,164","-0,068","0,016","0,004","-0,104","-0,061","0,058","-1,210","0,034","1,170"
130,"0,020","0,031","-0,217","0,061","-0,170","0,456","-0,085","0,097","0,359","-0,420","-0,157","-0,274","0,059","0,025","0,135","-0,050","-0,035","0,120","-0,817","-0,136","1,378"
131,"0,080","-0,079","-0,376","0,176","-0,201","0,331","-0,139","0,121","0,482","-0,282","-0,123","-0,760","-0,067","0,129","0,080","0,026","0,093","0,122","-0,502","-0,095","0,978"
132,"0,143","-0,011","-0,142","0,111","-0,156","0,261","-0,275","0,076","0,251","-0,959","0,174","-0,587","0,048","0,094","-0,114","0,055","0,050","-0,064","-0,850","-0,306","0,320"
133,"0,085","0,125","0,326","-0,071","-0,094","0,256","-0,146","0,217","0,340","-0,856","0,520","-0,006","-0,071","0,152","-0,003","-0,099","-0,326","0,220","-0,296","-0,217","-0,137"
134,"0,027","0,111","0,712","0,058","0,111","0,323","-0,234","-0,042","-0,040","-0,561","0,380","0,275","0,110","0,125","-0,064","-0,109","-0,144","0,036","-0,317","-0,094","-0,318"
