Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
52,"0,742","0,288","0,011","-0,025","-0,087","-0,252","-0,034","0,240","0,038","0,196","-0,203","-0,010","-0,031","0,159","-0,030","0,473","-0,031","-0,006","0,036","-0,402","-0,002"
53,"0,146","-0,057","0,009","-0,229","0,194","-0,255","0,415","-0,280","0,052","-0,311","-0,310","-0,016","0,489","0,587","-0,044","-0,092","-0,072","-0,007","0,071","0,122","-0,003"
54,"0,284","-0,240","0,010","0,058","0,011","-0,260","0,294","-0,559","0,061","-0,219","0,158","-0,022","0,556","0,553","-0,050","0,550","-0,027","-0,007","0,016","-0,051","-0,002"
55,"0,298","-0,210","0,010","0,144","-0,320","-0,265","0,448","-0,039","0,063","0,166","0,653","-0,029","0,239","0,530","-0,048","0,360","0,112","-0,006","0,384","-0,585","0,005"
56,"-0,172","0,252","0,017","0,095","0,023","-0,272","0,808","0,041","0,058","-0,193","0,155","-0,032","0,351","-0,134","-0,045","-0,070","-0,407","-0,015","0,576","-0,001","0,011"
57,"-0,189","-0,157","0,020","0,345","0,254","-0,279","0,203","0,190","0,055","0,323","0,146","-0,028","0,150","-0,005","-0,043","-0,017","-0,150","-0,024","0,486","0,297","0,017"
58,"0,162","-0,148","0,024","0,435","-0,075","-0,281","0,136","0,133","0,059","0,585","0,177","-0,026","-0,189","-0,566","-0,043","-0,147","0,288","-0,036","0,772","0,249","0,017"
59,"0,323","-0,194","0,026","0,488","0,265","-0,288","-0,022","0,027","0,065","0,615","0,181","-0,024","-0,170","0,097","-0,048","-0,288","-0,127","-0,049","0,559","0,366","0,020"
60,"0,071","-0,135","0,025","0,170","0,124","-0,293","0,279","0,276","0,075","0,240","-0,012","-0,023","0,344","-0,110","-0,057","-0,196","-0,042","-0,055","0,204","-0,118","0,027"
61,"-0,189","0,479","0,021","-0,161","0,226","-0,296","-0,385","0,380","0,081","-0,154","-0,445","-0,021","-0,213","0,046","-0,064","-0,486","0,009","-0,059","-0,470","-0,026","0,028"
62,"-0,081","0,081","0,021","-0,467","0,065","-0,299","0,290","0,219","0,091","-0,676","-0,013","-0,022","0,067","-0,249","-0,068","-0,013","-0,171","-0,062","-0,448","-0,070","0,025"
63,"0,576","-0,115","0,022","-0,378","0,399","-0,301","0,105","0,270","0,091","-0,282","-0,193","-0,022","0,236","0,012","-0,069","0,416","0,207","-0,067","-0,371","-0,080","0,027"
64,"-0,103","-0,072","0,025","-0,372","0,057","-0,307","-0,326","0,108","0,089","-0,617","0,141","-0,021","-0,399","-0,233","-0,068","0,415","0,248","-0,075","-0,492","-0,101","0,031"
65,"0,291","0,244","0,033","-0,068","-0,103","-0,310","-0,312","0,039","0,094","-0,264","-0,039","-0,024","0,168","-0,029","-0,070","0,545","0,004","-0,079","-0,513","-0,139","0,030"
66,"0,833","-0,177","0,029","-0,235","0,199","-0,311","-0,207","0,032","0,094","-0,165","-0,125","-0,026","-0,100","0,150","-0,065","0,559","0,433","-0,080","-0,608","-0,175","0,029"
67,"0,194","-0,058","0,026","-0,575","0,151","-0,313","0,019","0,073","0,088","-0,846","-0,022","-0,030","0,294","-0,132","-0,062","0,295","-0,084","-0,075","-0,779","0,070","0,035"
68,"0,225","0,359","0,026","-0,231","0,170","-0,315","0,163","-0,162","0,084","-0,216","-0,225","-0,035","0,517","-0,504","-0,063","-0,066","-0,647","-0,070","-0,632","0,371","0,040"
69,"0,056","-0,125","0,020","0,111","0,144","-0,316","0,233","-0,268","0,081","-0,181","-0,030","-0,039","0,305","0,076","-0,061","0,183","-0,010","-0,060","0,026","0,216","0,040"
70,"0,091","-0,061","0,012","-0,203","0,287","-0,318","-0,066","-0,105","0,080","-0,201","-0,003","-0,041","0,341","0,367","-0,060","0,244","-0,367","-0,053","-0,297","0,011","0,041"
71,"0,107","-0,109","0,009","-0,175","0,274","-0,320","-0,117","-0,101","0,073","-0,145","0,028","-0,042","0,287","0,337","-0,053","0,201","-0,353","-0,049","-0,299","0,019","0,044"
72,"0,171","-0,089","0,005","-0,185","0,243","-0,322","-0,139","-0,112","0,068","-0,124","0,050","-0,041","0,229","0,319","-0,051","0,199","-0,356","-0,048","-0,307","0,020","0,049"
73,"0,136","-0,126","0,002","-0,156","0,228","-0,325","-0,134","-0,112","0,068","-0,097","0,104","-0,034","0,215","0,315","-0,055","0,136","-0,370","-0,054","-0,276","0,036","0,054"
74,"0,124","-0,116","0,002","-0,131","0,204","-0,327","-0,136","-0,097","0,070","-0,065","0,094","-0,028","0,158","0,301","-0,062","0,114","-0,310","-0,061","-0,225","-0,009","0,061"
75,"0,153","-0,157","0,000","-0,133","0,170","-0,328","-0,141","-0,032","0,075","-0,075","0,165","-0,021","0,136","0,302","-0,072","0,118","-0,294","-0,069","-0,224","-0,077","0,065"
76,"0,137","-0,133","-0,002","-0,100","0,157","-0,329","-0,115","-0,051","0,080","-0,076","0,190","-0,015","0,205","0,305","-0,078","0,121","-0,295","-0,075","-0,206","-0,057","0,066"
77,"0,153","-0,126","0,000","-0,069","0,140","-0,331","-0,080","-0,082","0,090","-0,059","0,179","-0,015","0,219","0,324","-0,087","0,137","-0,241","-0,080","-0,182","-0,042","0,066"
78,"0,224","-0,102","-0,002","-0,103","0,134","-0,334","-0,076","-0,080","0,099","-0,062","0,175","-0,012","0,275","0,369","-0,093","0,166","-0,220","-0,084","-0,238","-0,079","0,065"
79,"0,228","-0,097","-0,004","-0,076","0,115","-0,336","-0,017","-0,059","0,102","-0,004","0,178","-0,011","0,277","0,371","-0,095","0,164","-0,184","-0,086","-0,187","-0,124","0,065"
80,"0,233","-0,098","-0,006","-0,052","0,140","-0,338","0,019","-0,070","0,101","0,025","0,122","-0,010","0,338","0,363","-0,093","0,128","-0,163","-0,087","-0,156","-0,069","0,065"
81,"0,168","-0,085","-0,002","-0,080","0,164","-0,340","-0,003","-0,011","0,104","-0,038","0,084","-0,016","0,320","0,307","-0,095","0,068","-0,142","-0,088","-0,214","-0,071","0,066"
82,"0,205","-0,030","0,003","-0,114","0,156","-0,344","0,009","0,000","0,108","-0,065","0,062","-0,022","0,274","0,275","-0,099","0,094","-0,202","-0,091","-0,224","-0,060","0,068"
83,"0,204","-0,072","0,010","-0,093","0,131","-0,348","-0,002","0,010","0,112","-0,075","0,109","-0,031","0,310","0,270","-0,103","0,093","-0,165","-0,095","-0,230","-0,062","0,072"
84,"0,231","-0,126","0,018","-0,086","0,098","-0,351","0,017","0,059","0,117","-0,072","0,178","-0,037","0,322","0,226","-0,106","0,106","-0,115","-0,099","-0,239","-0,123","0,072"
85,"0,191","-0,139","0,022","-0,112","0,077","-0,353","0,093","0,065","0,119","-0,113","0,233","-0,040","0,362","0,269","-0,105","0,086","-0,099","-0,102","-0,231","-0,153","0,071"
86,"0,209","-0,133","0,020","-0,079","0,074","-0,356","0,049","0,067","0,115","-0,054","0,264","-0,038","0,326","0,268","-0,097","0,109","-0,113","-0,106","-0,224","-0,132","0,071"
87,"0,244","-0,167","0,013","-0,116","0,075","-0,359","0,025","0,019","0,113","-0,094","0,300","-0,032","0,266","0,290","-0,093","0,119","-0,097","-0,108","-0,258","-0,101","0,071"
88,"0,279","-0,138","0,008","-0,106","0,110","-0,361","0,054","0,053","0,111","-0,088","0,235","-0,025","0,296","0,269","-0,090","0,160","-0,061","-0,111","-0,219","-0,067","0,073"
89,"0,311","-0,111","0,001","-0,074","0,117","-0,363","0,114","0,067","0,103","-0,060","0,195","-0,019","0,312","0,217","-0,087","0,229","-0,070","-0,111","-0,153","-0,056","0,080"
90,"0,338","-0,100","-0,006","-0,042","0,123","-0,365","0,086","0,096","0,093","-0,027","0,157","-0,014","0,303","0,195","-0,084","0,247","-0,087","-0,110","-0,113","-0,084","0,089"
91,"0,334","-0,101","-0,010","-0,007","0,125","-0,367","0,132","0,134","0,081","-0,008","0,125","-0,012","0,326","0,150","-0,077","0,279","-0,090","-0,109","-0,063","-0,110","0,097"
92,"0,325","-0,087","-0,016","-0,035","0,137","-0,366","0,114","0,196","0,071","-0,074","0,102","-0,012","0,362","0,109","-0,069","0,335","-0,120","-0,100","-0,108","-0,129","0,100"
93,"0,322","-0,077","-0,022","-0,042","0,105","-0,366","0,113","0,197","0,067","-0,113","0,116","-0,014","0,386","0,093","-0,066","0,332","-0,106","-0,090","-0,145","-0,184","0,099"
94,"0,320","-0,064","-0,028","-0,056","0,075","-0,365","0,133","0,136","0,071","-0,155","0,128","-0,017","0,353","0,131","-0,062","0,327","-0,121","-0,077","-0,140","-0,190","0,091"
95,"0,254","-0,055","-0,035","-0,077","0,101","-0,364","0,127","0,133","0,070","-0,210","0,116","-0,023","0,354","0,116","-0,053","0,319","-0,127","-0,060","-0,200","-0,161","0,081"
96,"0,187","-0,066","-0,043","-0,061","0,133","-0,362","0,104","0,134","0,063","-0,222","0,113","-0,028","0,384","0,075","-0,039","0,244","-0,154","-0,041","-0,202","-0,099","0,076"
97,"0,108","-0,094","-0,057","-0,074","0,103","-0,362","0,107","0,119","0,056","-0,268","0,163","-0,031","0,378","0,068","-0,026","0,229","-0,138","-0,021","-0,238","-0,105","0,070"
98,"0,135","-0,072","-0,064","-0,053","0,132","-0,360","0,105","0,130","0,048","-0,222","0,142","-0,036","0,318","0,072","-0,016","0,219","-0,207","-0,005","-0,185","-0,072","0,068"
99,"0,086","-0,088","-0,069","-0,016","0,136","-0,356","0,137","0,080","0,034","-0,205","0,168","-0,035","0,354","0,115","-0,005","0,212","-0,248","0,004","-0,119","-0,055","0,068"
100,"0,080","-0,079","-0,069","0,021","0,127","-0,352","0,087","0,058","0,015","-0,140","0,166","-0,035","0,304","0,155","0,010","0,210","-0,236","0,010","-0,117","-0,078","0,069"
101,"0,071","-0,065","-0,072","0,057","0,122","-0,348","0,140","0,069","-0,008","-0,082","0,151","-0,031","0,335","0,166","0,028","0,157","-0,257","0,011","-0,051","-0,076","0,073"
102,"0,134","-0,074","-0,073","0,092","0,131","-0,344","0,141","0,064","-0,023","-0,019","0,166","-0,025","0,295","0,194","0,040","0,175","-0,242","0,010","-0,008","-0,101","0,073"
103,"0,097","-0,036","-0,074","0,130","0,135","-0,340","0,155","0,118","-0,036","-0,011","0,157","-0,016","0,298","0,203","0,055","0,198","-0,293","0,007","0,022","-0,133","0,067"
104,"0,104","-0,018","-0,071","0,112","0,110","-0,335","0,137","0,182","-0,055","-0,057","0,165","-0,012","0,276","0,140","0,076","0,200","-0,296","0,005","-0,007","-0,194","0,063"
105,"0,050","-0,031","-0,068","0,098","0,082","-0,332","0,086","0,151","-0,075","-0,104","0,179","-0,012","0,198","0,130","0,096","0,147","-0,284","0,005","-0,028","-0,191","0,061"
106,"0,065","-0,014","-0,067","0,081","0,107","-0,330","0,071","0,155","-0,090","-0,137","0,120","-0,015","0,227","0,172","0,115","0,165","-0,236","0,010","-0,081","-0,184","0,056"
107,"-0,011","-0,017","-0,067","0,071","0,077","-0,326","0,054","0,155","-0,110","-0,187","0,143","-0,017","0,278","0,190","0,138","0,150","-0,254","0,017","-0,122","-0,229","0,050"
108,"0,002","0,015","-0,068","0,047","0,087","-0,325","-0,015","0,171","-0,123","-0,177","0,127","-0,020","0,229","0,161","0,158","0,159","-0,268","0,024","-0,168","-0,247","0,042"
109,"-0,003","0,022","-0,074","0,034","0,114","-0,325","-0,023","0,122","-0,123","-0,155","0,096","-0,020","0,249","0,148","0,167","0,094","-0,301","0,032","-0,209","-0,195","0,033"
110,"-0,006","0,020","-0,079","0,027","0,145","-0,326","-0,092","0,097","-0,122","-0,163","0,101","-0,021","0,245","0,159","0,174","0,057","-0,335","0,039","-0,247","-0,143","0,026"
111,"-0,029","0,001","-0,083","0,007","0,169","-0,327","-0,053","0,067","-0,121","-0,173","0,109","-0,023","0,243","0,173","0,182","-0,005","-0,328","0,047","-0,258","-0,089","0,019"
112,"0,014","-0,006","-0,083","-0,024","0,174","-0,328","-0,096","0,070","-0,113","-0,191","0,132","-0,026","0,217","0,179","0,184","0,013","-0,320","0,049","-0,312","-0,059","0,011"
113,"0,067","0,001","-0,081","0,010","0,190","-0,328","-0,100","0,074","-0,108","-0,136","0,090","-0,024","0,272","0,209","0,183","0,050","-0,333","0,045","-0,314","-0,050","0,007"
114,"0,070","-0,001","-0,077","0,046","0,187","-0,330","-0,134","0,021","-0,112","-0,068","0,087","-0,021","0,249","0,196","0,184","-0,010","-0,304","0,037","-0,281","-0,019","0,011"
115,"0,045","0,027","-0,072","0,076","0,168","-0,331","-0,166","-0,016","-0,120","-0,032","0,072","-0,017","0,186","0,176","0,191","-0,008","-0,285","0,028","-0,245","-0,003","0,013"
116,"0,091","0,026","-0,075","0,112","0,178","-0,330","-0,106","0,001","-0,130","0,027","0,037","-0,008","0,203","0,142","0,199","0,040","-0,233","0,021","-0,181","-0,007","0,016"
117,"0,088","0,021","-0,079","0,105","0,213","-0,331","-0,125","0,043","-0,143","-0,006","-0,015","-0,002","0,143","0,105","0,206","0,081","-0,237","0,017","-0,172","-0,003","0,023"
118,"0,090","0,023","-0,081","0,140","0,200","-0,330","-0,122","0,043","-0,148","0,061","-0,023","0,002","0,142","0,173","0,212","0,047","-0,184","0,015","-0,129","-0,050","0,023"
119,"0,059","0,059","-0,080","0,112","0,188","-0,330","-0,152","0,092","-0,144","0,002","-0,012","0,002","0,119","0,191","0,213","0,064","-0,187","0,014","-0,153","-0,096","0,016"
120,"0,077","0,029","-0,076","0,143","0,165","-0,330","-0,133","0,029","-0,139","0,019","0,044","-0,001","0,106","0,246","0,214","0,110","-0,223","0,016","-0,117","-0,086","0,012"
121,"0,093","0,019","-0,069","0,170","0,139","-0,330","-0,146","0,022","-0,132","0,042","0,103","-0,007","0,093","0,258","0,211","0,128","-0,214","0,015","-0,072","-0,087","0,008"
122,"0,079","-0,030","-0,063","0,153","0,114","-0,331","-0,173","0,000","-0,130","0,043","0,154","-0,012","0,092","0,249","0,211","0,063","-0,195","0,015","-0,080","-0,079","0,007"
123,"0,084","-0,036","-0,062","0,121","0,121","-0,333","-0,216","0,016","-0,128","0,028","0,119","-0,017","0,033","0,240","0,208","0,073","-0,190","0,018","-0,125","-0,102","0,010"
124,"0,092","-0,042","-0,067","0,088","0,112","-0,337","-0,197","0,013","-0,126","0,014","0,098","-0,022","0,044","0,305","0,202","0,083","-0,184","0,025","-0,133","-0,141","0,017"
125,"0,125","-0,004","-0,071","0,123","0,112","-0,340","-0,122","0,018","-0,121","0,084","0,093","-0,025","0,098","0,281","0,196","0,069","-0,250","0,030","-0,060","-0,152","0,020"
126,"0,094","-0,032","-0,070","0,111","0,145","-0,343","-0,049","0,005","-0,111","0,074","0,095","-0,029","0,101","0,305","0,188","0,059","-0,232","0,028","-0,036","-0,118","0,021"
127,"0,122","0,019","-0,066","0,115","0,179","-0,344","-0,054","0,007","-0,097","0,111","0,045","-0,029","0,091","0,310","0,177","0,019","-0,263","0,023","-0,048","-0,114","0,018"
128,"0,067","0,044","-0,059","0,149","0,168","-0,345","-0,064","-0,015","-0,078","0,115","0,055","-0,028","0,054","0,275","0,163","0,029","-0,281","0,013","0,008","-0,099","0,013"
129,"0,088","0,049","-0,052","0,171","0,139","-0,347","-0,039","-0,014","-0,060","0,151","0,116","-0,026","0,108","0,265","0,146","0,040","-0,279","0,001","0,031","-0,095","0,012"
130,"0,081","-0,008","-0,048","0,151","0,113","-0,348","-0,045","-0,026","-0,049","0,112","0,169","-0,020","0,047","0,270","0,132","0,027","-0,266","-0,011","0,034","-0,095","0,017"
131,"0,032","0,015","-0,046","0,169","0,084","-0,350","-0,091","0,014","-0,035","0,111","0,175","-0,013","0,017","0,298","0,118","-0,034","-0,247","-0,024","0,038","-0,154","0,018"
132,"0,090","-0,029","-0,046","0,135","0,085","-0,352","-0,074","0,041","-0,029","0,113","0,192","-0,008","0,006","0,242","0,110","-0,001","-0,182","-0,032","0,043","-0,153","0,023"
133,"0,157","-0,033","-0,046","0,170","0,087","-0,353","-0,016","0,086","-0,026","0,181","0,207","-0,004","0,007","0,207","0,103","0,021","-0,224","-0,040","0,105","-0,174","0,028"
134,"0,127","-0,005","-0,045","0,136","0,091","-0,355","0,014","0,134","-0,020","0,149","0,171","0,000","0,073","0,176","0,094","-0,015","-0,184","-0,047","0,062","-0,202","0,031"
135,"0,144","-0,002","-0,041","0,105","0,108","-0,358","-0,044","0,137","-0,008","0,131","0,121","0,000","0,082","0,165","0,085","0,021","-0,151","-0,053","-0,001","-0,173","0,031"
136,"0,144","0,035","-0,036","0,094","0,141","-0,359","0,009","0,158","0,004","0,150","0,066","-0,003","0,133","0,211","0,070","-0,001","-0,134","-0,057","0,003","-0,170","0,034"
