Index,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z
593,"2,869","-0,840","1,107","0,518","0,314","-1,109","-0,011","0,515","1,029","2,454","-1,384","-3,084","-0,700","-1,331","-1,350","0,242","2,838","1,080","0,900","1,104","1,386"
594,"3,065","-0,884","1,153","0,536","0,262","-1,089","-0,061","0,513","1,045","2,553","-1,404","-3,147","-0,756","-1,446","-1,389","0,297","2,931","1,114","0,918","1,137","1,400"
595,"3,264","-0,934","1,184","0,540","0,209","-1,072","-0,124","0,582","1,048","2,652","-1,429","-3,210","-0,773","-1,536","-1,426","0,347","3,030","1,157","0,902","1,110","1,427"
596,"3,419","-1,000","1,211","0,541","0,159","-1,054","-0,139","0,631","1,048","2,714","-1,439","-3,271","-0,830","-1,587","-1,467","0,390","3,128","1,202","0,938","1,102","1,459"
597,"3,598","-1,083","1,237","0,576","0,112","-1,035","-0,154","0,650","1,060","2,865","-1,415","-3,330","-0,898","-1,669","-1,519","0,422","3,270","1,247","0,992","1,141","1,490"
598,"3,745","-1,156","1,263","0,575","0,065","-1,015","-0,173","0,614","1,082","2,944","-1,384","-3,383","-0,936","-1,680","-1,578","0,436","3,386","1,293","1,009","1,180","1,518"
599,"3,963","-1,212","1,294","0,580","0,016","-0,995","-0,195","0,609","1,095","3,095","-1,368","-3,432","-1,009","-1,721","-1,632","0,502","3,485","1,325","1,044","1,206","1,547"
600,"4,210","-1,287","1,323","0,575","-0,023","-0,973","-0,181","0,660","1,112","3,255","-1,370","-3,470","-1,067","-1,816","-1,691","0,577","3,613","1,352","1,074","1,225","1,574"
601,"4,478","-1,369","1,341","0,615","-0,071","-0,950","-0,170","0,689","1,143","3,474","-1,361","-3,501","-1,091","-1,966","-1,762","0,601","3,715","1,381","1,139","1,262","1,599"
602,"4,760","-1,449","1,346","0,641","-0,123","-0,926","-0,194","0,679","1,191","3,686","-1,354","-3,525","-1,133","-2,073","-1,844","0,677","3,868","1,419","1,188","1,295","1,621"
603,"5,052","-1,526","1,335","0,667","-0,175","-0,901","-0,199","0,684","1,248","3,899","-1,357","-3,548","-1,093","-2,141","-1,935","0,717","3,978","1,473","1,189","1,321","1,644"
604,"5,350","-1,604","1,317","0,692","-0,226","-0,875","-0,276","0,693","1,288","4,112","-1,362","-3,574","-1,153","-2,251","-2,013","0,786","4,110","1,536","1,184","1,327","1,668"
605,"5,646","-1,668","1,303","0,740","-0,269","-0,845","-0,309","0,729","1,326","4,346","-1,376","-3,608","-1,166","-2,335","-2,089","0,813","4,276","1,615","1,207","1,362","1,689"
606,"5,957","-1,736","1,304","0,792","-0,310","-0,812","-0,348","0,751","1,369","4,591","-1,377","-3,651","-1,210","-2,498","-2,171","0,853","4,377","1,687","1,246","1,413","1,707"
607,"6,279","-1,824","1,312","0,825","-0,358","-0,777","-0,375","0,773","1,424","4,823","-1,371","-3,705","-1,205","-2,594","-2,267","0,916","4,508","1,761","1,265","1,460","1,730"
608,"6,624","-1,930","1,340","0,870","-0,401","-0,738","-0,399","0,799","1,490","5,081","-1,356","-3,773","-1,254","-2,723","-2,385","1,001","4,675","1,834","1,297","1,511","1,759"
609,"6,991","-2,034","1,385","0,900","-0,439","-0,701","-0,442","0,832","1,553","5,338","-1,338","-3,855","-1,271","-2,900","-2,513","1,050","4,862","1,902","1,305","1,562","1,800"
610,"7,427","-2,124","1,442","0,949","-0,471","-0,663","-0,466","0,853","1,616","5,631","-1,317","-3,947","-1,272","-3,004","-2,642","1,176","5,007","1,960","1,337","1,625","1,849"
611,"7,866","-2,226","1,501","0,984","-0,506","-0,627","-0,498","0,868","1,670","5,911","-1,285","-4,047","-1,266","-3,143","-2,768","1,296","5,138","2,018","1,339","1,647","1,902"
612,"8,277","-2,331","1,551","1,010","-0,542","-0,588","-0,535","0,885","1,714","6,144","-1,263","-4,141","-1,293","-3,254","-2,889","1,419","5,277","2,078","1,353","1,649","1,955"
613,"8,673","-2,440","1,585","1,051","-0,584","-0,549","-0,546","0,907","1,728","6,382","-1,253","-4,227","-1,317","-3,285","-2,981","1,533","5,418","2,148","1,418","1,636","2,009"
614,"9,052","-2,555","1,584","1,132","-0,591","-0,509","-0,563","0,932","1,724","6,646","-1,283","-4,290","-1,348","-3,378","-3,045","1,600","5,516","2,239","1,518","1,652","2,047"
615,"9,451","-2,651","1,549","1,191","-0,578","-0,466","-0,561","1,015","1,741","6,880","-1,327","-4,329","-1,416","-3,523","-3,105","1,718","5,618","2,342","1,610","1,699","2,056"
616,"9,852","-2,750","1,478","1,207","-0,600","-0,420","-0,565","1,050","1,794","7,067","-1,336","-4,350","-1,426","-3,619","-3,174","1,805","5,718","2,468","1,646","1,757","2,039"
617,"10,187","-2,829","1,397","1,262","-0,599","-0,371","-0,599","1,079","1,857","7,296","-1,367","-4,350","-1,436","-3,748","-3,244","1,817","5,810","2,604","1,699","1,842","2,009"
618,"10,562","-2,942","1,361","1,312","-0,604","-0,316","-0,640","1,098","1,908","7,534","-1,340","-4,339","-1,524","-3,857","-3,305","1,830","5,932","2,685","1,745","1,920","1,975"
619,"11,023","-3,027","1,371","1,339","-0,663","-0,254","-0,675","1,108","1,947","7,819","-1,274","-4,322","-1,546","-3,944","-3,358","1,825","6,096","2,722","1,778","1,948","1,942"
620,"11,505","-3,143","1,399","1,427","-0,703","-0,187","-0,706","1,113","1,982","8,191","-1,215","-4,290","-1,564","-4,052","-3,417","1,778","6,195","2,730","1,879","1,997","1,913"
621,"12,013","-3,270","1,427","1,516","-0,765","-0,113","-0,725","1,120","2,015","8,588","-1,127","-4,239","-1,643","-4,181","-3,488","1,717","6,307","2,736","1,987","2,023","1,885"
622,"12,554","-3,407","1,424","1,598","-0,848","-0,033","-0,727","1,079","2,036","9,003","-1,013","-4,167","-1,696","-4,265","-3,559","1,701","6,487","2,749","2,103","2,023","1,867"
623,"13,130","-3,529","1,417","1,682","-0,938","0,057","-0,727","1,020","2,035","9,443","-0,891","-4,069","-1,695","-4,320","-3,617","1,633","6,609","2,750","2,203","2,024","1,854"
624,"13,745","-3,649","1,406","1,764","-1,031","0,155","-0,680","0,976","2,025","9,902","-0,761","-3,947","-1,705","-4,401","-3,672","1,542","6,754","2,745","2,313","2,019","1,833"
625,"14,427","-3,757","1,412","1,855","-1,123","0,263","-0,658","0,995","2,021","10,394","-0,625","-3,795","-1,696","-4,465","-3,729","1,495","6,902","2,683","2,423","1,942","1,801"
626,"15,152","-3,862","1,429","1,932","-1,220","0,380","-0,619","1,027","2,006","10,896","-0,471","-3,618","-1,710","-4,528","-3,772","1,419","7,092","2,587","2,518","1,854","1,757"
627,"15,908","-4,015","1,442","2,010","-1,316","0,502","-0,618","1,045","1,963","11,419","-0,306","-3,431","-1,729","-4,509","-3,763","1,416","7,318","2,559","2,584","1,765","1,688"
628,"16,695","-4,209","1,435","2,100","-1,406","0,628","-0,644","1,095","1,936","11,981","-0,131","-3,246","-1,775","-4,602","-3,750","1,301","7,592","2,507","2,643","1,710","1,594"
629,"17,470","-4,394","1,400","2,167","-1,489","0,752","-0,673","1,129","1,943","12,531","0,038","-3,078","-1,818","-4,644","-3,754","1,122","7,919","2,542","2,694","1,681","1,490"
630,"18,260","-4,591","1,400","2,240","-1,568","0,871","-0,698","1,166","1,981","13,077","0,190","-2,948","-1,874","-4,701","-3,793","0,971","8,261","2,557","2,762","1,655","1,394"
631,"19,026","-4,772","1,417","2,300","-1,640","0,983","-0,727","1,201","2,042","13,595","0,310","-2,858","-1,918","-4,770","-3,870","0,765","8,593","2,616","2,821","1,641","1,321"
632,"19,823","-4,937","1,455","2,358","-1,705","1,086","-0,742","1,226","2,102","14,096","0,401","-2,797","-1,978","-4,856","-3,971","0,620","8,907","2,666","2,896","1,640","1,280"
633,"20,589","-5,082","1,494","2,405","-1,757","1,177","-0,761","1,230","2,148","14,551","0,471","-2,756","-2,023","-4,926","-4,078","0,474","9,197","2,728","2,965","1,661","1,269"
634,"21,298","-5,232","1,531","2,455","-1,803","1,255","-0,753","1,235","2,166","14,964","0,542","-2,739","-2,027","-5,033","-4,181","0,311","9,445","2,788","3,060","1,685","1,293"
635,"21,956","-5,381","1,572","2,493","-1,843","1,322","-0,709","1,212","2,165","15,332","0,607","-2,750","-2,039","-5,123","-4,280","0,126","9,647","2,874","3,164","1,697","1,342"
636,"22,562","-5,521","1,623","2,530","-1,879","1,381","-0,674","1,212","2,149","15,669","0,659","-2,782","-2,038","-5,207","-4,366","-0,075","9,806","2,946","3,243","1,683","1,396"
637,"23,115","-5,649","1,691","2,573","-1,917","1,432","-0,637","1,214","2,128","15,978","0,707","-2,826","-2,043","-5,283","-4,430","-0,278","9,915","3,015","3,324","1,661","1,441"
638,"23,628","-5,771","1,762","2,610","-1,947","1,476","-0,581","1,266","2,131","16,254","0,750","-2,867","-2,021","-5,333","-4,482","-0,485","9,997","3,068","3,388","1,642","1,460"
639,"24,119","-5,909","1,818","2,644","-1,977","1,514","-0,572","1,341","2,172","16,510","0,808","-2,901","-2,041","-5,477","-4,541","-0,678","10,095","3,111","3,446","1,623","1,451"
640,"24,581","-6,057","1,850","2,670","-1,998","1,543","-0,580","1,367","2,253","16,742","0,866","-2,931","-2,066","-5,559","-4,610","-0,860","10,191","3,153","3,475","1,664","1,422"
641,"25,017","-6,208","1,851","2,689","-2,018","1,563","-0,604","1,391","2,367","16,955","0,934","-2,952","-2,073","-5,660","-4,696","-1,028","10,271","3,201","3,481","1,708","1,388"
642,"25,431","-6,359","1,819","2,699","-2,037","1,571","-0,625","1,411","2,495","17,150","1,005","-2,965","-2,075","-5,772","-4,802","-1,195","10,327","3,262","3,481","1,757","1,372"
643,"25,828","-6,502","1,767","2,690","-2,049","1,566","-0,637","1,421","2,623","17,329","1,070","-2,974","-2,091","-5,903","-4,932","-1,349","10,347","3,320","3,475","1,823","1,387"
644,"26,209","-6,636","1,701","2,665","-2,066","1,550","-0,640","1,399","2,722","17,490","1,132","-2,979","-2,067","-6,063","-5,061","-1,516","10,347","3,375","3,469","1,894","1,442"
645,"26,555","-6,757","1,605","2,631","-2,097","1,530","-0,588","1,332","2,786","17,627","1,203","-2,970","-2,017","-6,184","-5,186","-1,710","10,324","3,440","3,474","1,952","1,533"
646,"26,859","-6,866","1,467","2,599","-2,136","1,508","-0,532","1,307","2,818","17,745","1,285","-2,937","-1,993","-6,303","-5,296","-1,932","10,261","3,513","3,485","1,957","1,638"
647,"27,122","-6,950","1,291","2,571","-2,178","1,490","-0,480","1,300","2,829","17,853","1,382","-2,870","-1,938","-6,403","-5,383","-2,156","10,149","3,588","3,482","1,941","1,739"
648,"27,433","-7,018","1,124","2,550","-2,219","1,476","-0,445","1,299","2,843","17,966","1,499","-2,759","-1,905","-6,501","-5,450","-2,341","10,099","3,565","3,475","1,918","1,814"
649,"27,762","-7,073","0,962","2,529","-2,255","1,466","-0,411","1,357","2,886","18,084","1,638","-2,602","-1,892","-6,627","-5,508","-2,362","10,128","3,427","3,439","1,891","1,847"
650,"28,107","-7,143","0,771","2,502","-2,286","1,456","-0,419","1,377","2,979","18,198","1,797","-2,406","-1,841","-6,712","-5,575","-2,374","10,166","3,232","3,356","1,909","1,845"
651,"28,451","-7,215","0,531","2,467","-2,302","1,446","-0,465","1,384","3,087","18,286","1,953","-2,181","-1,891","-6,815","-5,659","-2,411","10,307","3,071","3,281","1,959","1,836"
652,"28,762","-7,271","0,273","2,426","-2,322","1,435","-0,490","1,401","3,193","18,327","2,102","-1,953","-1,905","-6,915","-5,742","-2,429","10,432","2,936","3,204","2,005","1,832"
653,"29,037","-7,285","0,048","2,384","-2,349","1,422","-0,510","1,405","3,274","18,341","2,218","-1,747","-1,879","-7,037","-5,823","-2,411","10,489","2,808","3,146","2,047","1,853"
654,"29,287","-7,287","-0,137","2,353","-2,390","1,407","-0,525","1,387","3,341","18,360","2,325","-1,577","-1,895","-7,183","-5,913","-2,379","10,547","2,677","3,113","2,080","1,898"
655,"29,527","-7,295","-0,280","2,336","-2,431","1,391","-0,519","1,353","3,388","18,389","2,423","-1,440","-1,872","-7,277","-5,998","-2,327","10,600","2,547","3,112","2,111","1,961"
656,"29,756","-7,303","-0,392","2,358","-2,481","1,377","-0,467","1,318","3,418","18,469","2,527","-1,331","-1,850","-7,374","-6,082","-2,289","10,612","2,433","3,177","2,112","2,037"
657,"30,026","-7,348","-0,497","2,408","-2,527","1,365","-0,419","1,311","3,435","18,600","2,634","-1,234","-1,827","-7,462","-6,160","-2,222","10,581","2,340","3,268","2,093","2,119"
658,"30,296","-7,473","-0,626","2,465","-2,574","1,359","-0,357","1,301","3,440","18,764","2,776","-1,146","-1,788","-7,534","-6,222","-2,154","10,545","2,279","3,352","2,060","2,191"
659,"30,591","-7,599","-0,763","2,528","-2,607","1,357","-0,269","1,295","3,452","18,944","2,915","-1,053","-1,716","-7,544","-6,270","-2,046","10,478","2,235","3,448","2,041","2,236"
660,"30,906","-7,706","-0,907","2,580","-2,621","1,360","-0,216","1,299","3,479","19,124","3,038","-0,944","-1,651","-7,611","-6,304","-1,919","10,389","2,218","3,492","2,030","2,245"
661,"31,254","-7,797","-1,053","2,616","-2,623","1,367","-0,194","1,293","3,522","19,303","3,142","-0,821","-1,623","-7,607","-6,332","-1,808","10,283","2,211","3,484","2,042","2,225"
662,"31,724","-7,864","-1,197","2,650","-2,627","1,380","-0,184","1,292","3,558","19,506","3,248","-0,693","-1,588","-7,647","-6,342","-1,687","10,112","2,250","3,474","2,036","2,191"
663,"32,322","-7,893","-1,343","2,684","-2,635","1,398","-0,182","1,315","3,583","19,756","3,359","-0,566","-1,549","-7,633","-6,325","-1,724","9,823","2,450","3,447","2,023","2,138"
664,"33,021","-7,869","-1,410","2,723","-2,653","1,419","-0,215","1,341","3,606","20,068","3,484","-0,448","-1,567","-7,685","-6,296","-1,653","9,850","2,461","3,416","2,022","2,069"
665,"33,841","-7,841","-1,435","2,771","-2,681","1,449","-0,259","1,353","3,644","20,431","3,635","-0,343","-1,584","-7,716","-6,279","-1,583","9,515","2,524","3,409","2,027","1,990"
666,"34,743","-7,826","-1,480","2,832","-2,714","1,483","-0,289","1,356","3,702","20,813","3,804","-0,254","-1,585","-7,760","-6,303","-1,587","9,131","2,481","3,429","2,039","1,927"
667,"35,696","-7,833","-1,574","2,898","-2,747","1,519","-0,303","1,347","3,760","21,197","3,970","-0,186","-1,601","-7,812","-6,369","-1,530","8,895","2,383","3,479","2,062","1,900"
668,"36,677","-7,862","-1,748","2,969","-2,776","1,554","-0,296","1,317","3,797","21,566","4,118","-0,143","-1,606","-7,850","-6,454","-1,496","8,543","2,275","3,557","2,098","1,914"
669,"37,696","-7,907","-2,031","3,033","-2,829","1,586","-0,269","1,276","3,803","21,919","4,276","-0,122","-1,584","-7,891","-6,535","-1,495","8,159","2,232","3,643","2,117","1,964"
670,"38,699","-7,940","-2,407","3,080","-2,897","1,615","-0,218","1,224","3,795","22,202","4,418","-0,099","-1,553","-7,917","-6,608","-1,523","7,777","2,224","3,733","2,112","2,024"
671,"39,743","-7,968","-2,845","3,120","-2,969","1,638","-0,146","1,188","3,788","22,494","4,557","-0,087","-1,537","-7,980","-6,681","-1,612","7,347","2,221","3,818","2,061","2,084"
672,"40,809","-7,986","-3,301","3,125","-3,051","1,656","-0,078","1,156","3,791","22,770","4,701","-0,090","-1,472","-7,981","-6,744","-1,786","6,869","2,189","3,851","1,989","2,133"
673,"41,890","-7,996","-3,751","3,144","-3,135","1,674","-0,005","1,134","3,814","23,084","4,851","-0,103","-1,416","-8,044","-6,808","-2,060","6,283","2,106","3,886","1,910","2,163"
674,"42,967","-8,005","-4,191","3,150","-3,220","1,689","0,046","1,117","3,852","23,393","5,003","-0,123","-1,365","-8,099","-6,858","-2,472","5,579","1,971","3,890","1,822","2,167"
675,"44,038","-8,015","-4,624","3,132","-3,285","1,702","0,094","1,114","3,896","23,682","5,146","-0,137","-1,313","-8,151","-6,886","-3,036","4,806","1,769","3,861","1,744","2,141"
676,"45,107","-8,048","-5,073","3,126","-3,316","1,712","0,122","1,121","3,945","23,969","5,266","-0,137","-1,277","-8,196","-6,896","-3,725","4,044","1,519","3,831","1,690","2,092"
677,"46,155","-8,108","-5,551","3,156","-3,331","1,721","0,133","1,129","3,995","24,278","5,380","-0,126","-1,228","-8,224","-6,886","-4,520","3,318","1,252","3,822","1,648","2,029"
678,"47,202","-8,147","-6,039","3,185","-3,340","1,730","0,135","1,148","4,041","24,579","5,488","-0,094","-1,197","-8,249","-6,864","-5,398","2,595","0,965","3,803","1,608","1,955"
679,"48,243","-8,160","-6,535","3,210","-3,346","1,742","0,116","1,158","4,074","24,866","5,588","-0,037","-1,175","-8,253","-6,823","-6,347","1,884","0,671","3,768","1,575","1,873"
680,"49,286","-8,142","-7,023","3,234","-3,351","1,751","0,087","1,156","4,065","25,142","5,681","0,039","-1,169","-8,204","-6,744","-7,331","1,179","0,377","3,735","1,543","1,798"
681,"50,331","-8,078","-7,492","3,246","-3,352","1,754","0,073","1,165","4,007","25,401","5,756","0,132","-1,163","-8,141","-6,618","-8,299","0,497","0,082","3,699","1,510","1,733"
682,"51,382","-7,972","-7,944","3,241","-3,355","1,749","0,063","1,189","3,904","25,640","5,820","0,243","-1,178","-8,049","-6,444","-9,223","-0,156","-0,208","3,651","1,462","1,670"
683,"52,436","-7,824","-8,370","3,221","-3,360","1,736","0,058","1,207","3,750","25,862","5,868","0,354","-1,206","-7,874","-6,207","-10,057","-0,794","-0,465","3,602","1,403","1,602"
684,"53,488","-7,647","-8,774","3,190","-3,410","1,714","0,062","1,194","3,476","26,068","5,941","0,439","-1,267","-7,584","-5,838","-10,792","-1,429","-0,691","3,568","1,291","1,521"
685,"54,539","-7,442","-9,158","3,206","-3,457","1,682","0,070","1,256","3,183","26,316","5,999","0,513","-1,288","-7,328","-5,363","-11,434","-2,050","-0,882","3,574","1,165","1,408"
686,"55,579","-7,217","-9,509","3,215","-3,504","1,639","0,005","1,351","3,033","26,547","6,046","0,569","-1,323","-7,252","-5,001","-12,010","-2,664","-1,064","3,497","1,048","1,241"
687,"56,591","-6,982","-9,816","3,246","-3,540","1,595","-0,072","1,414","3,172","26,783","6,081","0,608","-1,386","-7,235","-4,907","-12,553","-3,292","-1,282","3,443","1,012","1,050"
688,"57,570","-6,746","-10,070","3,301","-3,549","1,550","-0,154","1,437","3,394","27,022","6,083","0,630","-1,452","-7,231","-4,929","-13,005","-3,895","-1,492","3,436","1,032","0,888"
689,"58,509","-6,513","-10,262","3,356","-3,538","1,503","-0,213","1,375","3,518","27,242","6,061","0,629","-1,466","-7,172","-4,937","-13,343","-4,423","-1,744","3,450","1,088","0,813"
690,"59,414","-6,300","-10,392","3,414","-3,532","1,452","-0,228","1,298","3,487","27,448","6,042","0,588","-1,467","-7,172","-4,887","-13,602","-4,861","-2,077","3,509","1,151","0,837"
691,"60,280","-6,120","-10,482","3,473","-3,533","1,398","-0,212","1,288","3,383","27,641","6,037","0,511","-1,457","-7,121","-4,794","-13,844","-5,211","-2,423","3,598","1,142","0,900"
692,"61,111","-5,975","-10,557","3,530","-3,544","1,344","-0,171","1,343","3,293","27,821","6,047","0,415","-1,488","-7,170","-4,718","-14,093","-5,502","-2,750","3,698","1,114","0,960"
693,"61,941","-5,875","-10,656","3,584","-3,559","1,297","-0,067","1,406","3,231","27,993","6,065","0,320","-1,476","-7,207","-4,659","-14,317","-5,733","-3,025","3,790","1,084","1,004"
694,"62,776","-5,771","-10,752","3,615","-3,558","1,258","0,000","1,409","3,199","28,136","6,065","0,250","-1,430","-7,181","-4,600","-14,496","-5,957","-3,282","3,831","1,066","1,012"
695,"63,584","-5,649","-10,845","3,646","-3,558","1,228","-0,002","1,429","3,180","28,277","6,064","0,203","-1,413","-7,123","-4,520","-14,674","-6,197","-3,533","3,845","1,040","0,981"
696,"64,388","-5,511","-10,957","3,663","-3,550","1,206","0,056","1,427","3,149","28,402","6,053","0,192","-1,372","-7,063","-4,399","-14,828","-6,449","-3,753","3,859","1,013","0,908"
697,"65,200","-5,344","-11,079","3,678","-3,541","1,190","0,129","1,378","3,105","28,522","6,037","0,211","-1,357","-6,972","-4,238","-14,937","-6,715","-3,966","3,886","1,026","0,802"
698,"65,950","-5,132","-11,175","3,690","-3,526","1,177","0,206","1,323","3,024","28,636","6,013","0,251","-1,364","-6,827","-4,022","-15,047","-6,999","-4,216","3,924","1,035","0,675"
699,"66,691","-4,891","-11,246","3,705","-3,506","1,162","0,258","1,317","2,939","28,747","5,975","0,295","-1,389","-6,683","-3,794","-15,110","-7,263","-4,509","3,973","1,052","0,557"
700,"67,404","-4,654","-11,303","3,721","-3,486","1,146","0,251","1,337","2,926","28,848","5,935","0,332","-1,410","-6,653","-3,651","-15,152","-7,513","-4,816","3,949","1,086","0,440"
701,"68,083","-4,434","-11,334","3,728","-3,470","1,133","0,272","1,352","3,012","28,925","5,902","0,352","-1,400","-6,647","-3,637","-15,191","-7,732","-5,121","3,936","1,140","0,352"
702,"68,731","-4,234","-11,344","3,744","-3,460","1,121","0,290","1,344","3,100","28,996","5,889","0,349","-1,407","-6,689","-3,687","-15,211","-7,925","-5,445","3,949","1,209","0,318"
703,"69,347","-4,059","-11,344","3,774","-3,459","1,112","0,355","1,277","3,122","29,066","5,897","0,329","-1,338","-6,659","-3,721","-15,231","-8,090","-5,763","3,984","1,279","0,340"
704,"69,938","-3,893","-11,327","3,819","-3,470","1,106","0,402","1,189","3,073","29,139","5,919","0,303","-1,311","-6,677","-3,737","-15,271","-8,260","-6,049","4,063","1,336","0,409"
705,"70,512","-3,733","-11,298","3,871","-3,513","1,107","0,467","1,164","2,972","29,210","5,966","0,268","-1,283","-6,678","-3,720","-15,337","-8,450","-6,300","4,163","1,294","0,499"
706,"71,092","-3,575","-11,257","3,906","-3,577","1,115","0,527","1,151","2,882","29,271","6,027","0,234","-1,220","-6,648","-3,697","-15,420","-8,659","-6,524","4,238","1,222","0,570"
707,"71,689","-3,427","-11,220","3,946","-3,635","1,133","0,604","1,145","2,818","29,354","6,078","0,207","-1,172","-6,636","-3,680","-15,524","-8,857","-6,710","4,305","1,149","0,607"
708,"72,309","-3,295","-11,189","3,977","-3,694","1,162","0,662","1,138","2,772","29,449","6,127","0,180","-1,099","-6,565","-3,642","-15,633","-9,094","-6,921","4,343","1,071","0,603"
709,"72,941","-3,169","-11,154","4,031","-3,728","1,195","0,625","1,149","2,750","29,579","6,146","0,160","-1,132","-6,553","-3,598","-15,746","-9,342","-7,146","4,371","1,026","0,558"
710,"73,578","-3,047","-11,123","4,044","-3,710","1,229","0,642","1,137","2,716","29,673","6,111","0,166","-1,098","-6,438","-3,520","-15,830","-9,563","-7,370","4,352","1,034","0,487"
711,"74,206","-2,930","-11,095","4,078","-3,684","1,263","0,652","1,099","2,665","29,787","6,060","0,169","-1,076","-6,365","-3,418","-15,894","-9,752","-7,606","4,347","1,067","0,406"
712,"74,825","-2,809","-11,052","4,097","-3,663","1,295","0,671","1,081","2,562","29,881","5,996","0,168","-1,073","-6,226","-3,274","-15,938","-9,921","-7,864","4,341","1,057","0,321"
713,"75,421","-2,686","-11,005","4,112","-3,646","1,318","0,729","1,052","2,369","29,962","5,924","0,158","-1,082","-5,965","-3,034","-15,959","-10,059","-8,119","4,374","1,025","0,244"
714,"75,989","-2,574","-10,950","4,135","-3,675","1,334","0,798","1,026","2,089","30,032","5,886","0,111","-1,120","-5,654","-2,701","-15,959","-10,162","-8,334","4,425","0,937","0,170"
715,"76,533","-2,474","-10,887","4,158","-3,702","1,345","0,885","1,055","1,814","30,088","5,845","0,049","-1,104","-5,370","-2,355","-15,967","-10,265","-8,541","4,465","0,849","0,079"
716,"77,059","-2,378","-10,815","4,179","-3,724","1,347","0,940","1,107","1,616","30,131","5,795","-0,023","-1,152","-5,028","-2,055","-16,009","-10,390","-8,737","4,487","0,766","-0,044"
717,"77,566","-2,284","-10,722","4,199","-3,744","1,343","0,975","1,114","1,478","30,163","5,740","-0,104","-1,226","-4,683","-1,796","-16,095","-10,536","-8,936","4,486","0,722","-0,186"
718,"78,063","-2,186","-10,617","4,224","-3,764","1,333","0,997","1,102","1,374","30,196","5,679","-0,191","-1,302","-4,348","-1,557","-16,199","-10,689","-9,139","4,484","0,697","-0,338"
719,"78,563","-2,091","-10,511","4,263","-3,791","1,316","0,991","1,108","1,260","30,246","5,609","-0,290","-1,369","-4,011","-1,311","-16,293","-10,822","-9,318","4,483","0,662","-0,484"
720,"79,053","-1,990","-10,403","4,300","-3,822","1,292","0,966","1,112","1,142","30,288","5,533","-0,391","-1,470","-3,738","-1,125","-16,372","-10,984","-9,544","4,489","0,630","-0,601"
721,"79,534","-1,884","-10,286","4,343","-3,859","1,259","0,961","1,119","1,039","30,329","5,445","-0,502","-1,566","-3,452","-0,933","-16,456","-11,146","-9,762","4,519","0,596","-0,693"
722,"80,001","-1,780","-10,161","4,370","-3,901","1,217","0,964","1,122","0,965","30,351","5,352","-0,627","-1,654","-3,182","-0,772","-16,531","-11,291","-9,993","4,558","0,561","-0,767"
723,"80,462","-1,675","-10,015","4,401","-3,945","1,168","0,984","1,115","0,883","30,376","5,248","-0,763","-1,750","-2,919","-0,622","-16,600","-11,408","-10,243","4,625","0,529","-0,809"
724,"80,898","-1,575","-9,860","4,421","-3,995","1,114","1,008","1,097","0,790","30,378","5,143","-0,904","-1,833","-2,673","-0,474","-16,681","-11,506","-10,504","4,688","0,501","-0,834"
725,"81,309","-1,480","-9,709","4,449","-4,047","1,058","1,050","1,084","0,709","30,373","5,049","-1,048","-1,885","-2,453","-0,335","-16,760","-11,581","-10,764","4,757","0,471","-0,857"
726,"81,702","-1,382","-9,568","4,464","-4,102","1,001","1,080","1,075","0,642","30,355","4,952","-1,180","-1,950","-2,250","-0,205","-16,835","-11,629","-10,995","4,812","0,430","-0,891"
727,"82,070","-1,282","-9,445","4,487","-4,161","0,943","1,100","1,076","0,601","30,335","4,865","-1,304","-2,032","-2,058","-0,080","-16,905","-11,674","-11,203","4,866","0,376","-0,945"
728,"82,412","-1,177","-9,328","4,487","-4,218","0,888","1,124","1,082","0,577","30,284","4,779","-1,412","-2,085","-1,870","0,050","-16,957","-11,725","-11,401","4,894","0,315","-1,022"
729,"82,741","-1,065","-9,204","4,491","-4,275","0,839","1,135","1,081","0,586","30,243","4,690","-1,508","-2,148","-1,745","0,156","-16,991","-11,783","-11,596","4,890","0,263","-1,118"
730,"83,042","-0,953","-9,081","4,486","-4,324","0,794","1,143","1,083","0,608","30,187","4,596","-1,589","-2,186","-1,574","0,262","-17,033","-11,850","-11,778","4,878","0,216","-1,226"
731,"83,317","-0,850","-8,955","4,469","-4,354","0,755","1,132","1,080","0,622","30,114","4,485","-1,655","-2,233","-1,413","0,360","-17,074","-11,916","-11,944","4,855","0,191","-1,325"
732,"83,569","-0,752","-8,801","4,453","-4,397","0,724","1,116","1,078","0,633","30,041","4,383","-1,731","-2,283","-1,275","0,447","-17,127","-11,976","-12,110","4,828","0,156","-1,413"
733,"83,794","-0,670","-8,662","4,423","-4,402","0,697","1,093","1,070","0,639","29,947","4,250","-1,786","-2,323","-1,157","0,526","-17,176","-12,033","-12,250","4,787","0,160","-1,489"
