Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
30,"0,002","-0,006","1,030","0,001","-0,003","1,007","0,003","0,000","1,002","0,005","-0,007","1,056","0,000","-0,002","0,940","-0,003","0,001","0,957","-0,004","-0,001","1,021"
31,"-0,001","0,002","1,026","0,000","0,000","1,002","-0,005","0,009","1,002","0,002","-0,004","1,057","-0,005","0,002","0,945","0,002","-0,003","0,960","-0,009","-0,006","1,027"
32,"-0,006","0,004","1,026","0,002","0,001","1,005","0,001","0,006","1,003","-0,001","0,003","1,054","0,003","0,000","0,945","0,001","0,001","0,958","-0,006","-0,006","1,025"
33,"-0,005","0,004","1,027","0,002","-0,002","1,006","0,000","0,002","1,006","-0,001","-0,002","1,055","0,001","0,004","0,950","-0,001","0,000","0,960","-0,002","0,005","1,017"
34,"0,001","0,003","1,025","0,003","-0,002","1,002","0,003","-0,001","1,000","0,000","-0,005","1,059","-0,001","-0,004","0,944","0,001","-0,002","0,955","-0,001","-0,004","1,022"
35,"-0,002","-0,003","1,025","0,001","0,001","1,001","-0,001","0,004","1,005","0,002","0,003","1,050","0,003","0,005","0,949","-0,004","0,001","0,966","-0,001","-0,001","1,018"
36,"-0,001","-0,001","1,028","-0,002","-0,001","1,005","-0,002","-0,003","1,004","-0,003","-0,002","1,050","-0,001","0,000","0,947","-0,002","-0,002","0,954","0,001","-0,007","1,019"
37,"0,000","0,001","1,024","-0,002","-0,003","1,009","-0,001","-0,001","1,002","-0,002","0,000","1,051","-0,002","0,003","0,943","-0,005","0,002","0,961","-0,001","0,000","1,019"
38,"-0,002","-0,005","1,028","0,000","0,003","1,002","0,001","0,002","1,003","0,001","0,005","1,057","-0,002","0,001","0,947","0,003","0,002","0,960","0,001","-0,005","1,017"
39,"0,002","-0,003","1,028","0,001","-0,002","1,006","0,003","0,001","1,001","0,000","0,002","1,059","0,002","0,003","0,947","-0,001","0,001","0,964","0,002","0,003","1,014"
40,"0,001","-0,003","1,027","0,001","0,000","1,006","0,003","0,011","1,003","0,002","0,002","1,053","0,000","0,002","0,944","0,000","0,000","0,958","0,005","-0,001","1,028"
41,"-0,001","-0,001","1,025","-0,003","0,001","1,011","0,002","0,004","1,004","0,004","-0,008","1,053","-0,001","0,000","0,946","-0,005","0,002","0,961","0,001","0,001","1,021"
42,"-0,001","0,004","1,028","-0,005","-0,001","1,005","0,001","0,006","1,003","0,006","0,000","1,056","-0,004","0,003","0,946","0,003","-0,006","0,952","0,000","-0,001","1,023"
43,"0,003","-0,005","1,027","0,002","0,006","1,001","0,000","0,000","1,003","0,002","-0,001","1,055","-0,003","-0,001","0,948","0,001","-0,002","0,960","0,001","-0,002","1,018"
44,"-0,002","0,001","1,030","0,001","-0,003","0,998","0,003","0,004","1,000","0,003","0,004","1,050","0,000","0,004","0,944","0,000","0,003","0,953","0,006","0,001","1,018"
45,"-0,004","-0,002","1,028","-0,004","0,002","1,003","0,003","0,002","1,000","-0,004","0,006","1,048","-0,001","0,001","0,939","0,002","-0,002","0,956","0,000","0,000","1,017"
46,"-0,001","-0,001","1,026","-0,005","0,001","1,006","-0,003","0,002","0,999","-0,002","0,004","1,052","0,001","0,001","0,941","-0,004","-0,004","0,961","-0,002","-0,005","1,020"
47,"0,002","-0,005","1,029","0,002","0,007","1,006","-0,003","0,000","0,996","0,000","0,003","1,050","-0,003","-0,001","0,941","0,001","-0,001","0,954","-0,002","0,001","1,021"
48,"-0,001","0,004","1,028","-0,004","0,000","1,001","0,003","0,002","1,005","0,003","0,005","1,051","0,000","0,001","0,946","0,000","-0,004","0,957","0,001","0,008","1,017"
49,"-0,001","0,005","1,028","-0,005","0,001","1,004","-0,001","0,002","1,000","0,002","0,006","1,052","-0,001","-0,001","0,942","-0,001","-0,001","0,961","-0,002","0,002","1,021"
50,"-0,001","0,005","1,026","-0,001","0,008","1,001","-0,002","0,004","1,005","0,011","0,003","1,058","-0,003","0,000","0,940","0,000","-0,002","0,958","0,002","0,006","1,021"
51,"0,001","0,006","1,026","-0,003","-0,005","1,004","0,001","0,007","1,001","0,004","0,006","1,056","0,000","0,002","0,940","-0,002","-0,009","0,954","-0,002","0,004","1,020"
52,"0,002","-0,002","1,031","-0,001","-0,005","1,002","-0,001","0,004","1,004","0,001","0,002","1,048","-0,002","0,005","0,945","-0,001","0,000","0,955","-0,004","0,005","1,020"
53,"-0,002","-0,007","1,029","-0,002","-0,003","1,004","0,003","0,009","0,998","-0,003","-0,001","1,051","0,005","0,005","0,945","0,003","-0,001","0,959","-0,005","0,006","1,020"
54,"-0,004","0,002","1,028","0,003","-0,002","1,005","0,003","0,000","1,005","-0,001","-0,002","1,053","-0,001","0,000","0,944","-0,001","-0,001","0,954","0,003","0,000","1,020"
55,"-0,002","-0,002","1,028","-0,003","0,002","1,006","0,002","0,002","1,003","-0,001","-0,001","1,055","0,003","0,003","0,946","0,001","-0,005","0,956","0,002","-0,005","1,023"
56,"-0,003","0,003","1,025","0,002","0,001","1,009","-0,001","-0,001","1,003","0,000","0,002","1,051","0,000","0,004","0,946","-0,002","-0,005","0,954","0,005","0,003","1,021"
57,"-0,001","-0,002","1,023","-0,001","0,003","1,003","-0,004","0,004","1,003","0,000","-0,001","1,053","-0,001","-0,003","0,944","0,000","0,003","0,960","-0,006","0,009","1,020"
58,"0,000","0,000","1,028","0,000","0,000","1,007","-0,001","-0,001","1,003","0,004","0,000","1,052","0,003","-0,003","0,940","0,001","-0,002","0,957","-0,001","0,010","1,015"
59,"-0,002","0,001","1,029","-0,003","0,001","1,006","0,002","0,010","1,005","0,001","0,008","1,051","0,003","-0,003","0,946","0,001","-0,002","0,958","-0,003","-0,004","1,025"
60,"0,000","0,002","1,026","-0,001","-0,002","1,003","0,004","0,002","0,997","0,004","0,004","1,052","0,002","-0,004","0,942","0,004","0,001","0,950","-0,004","0,001","1,024"
61,"-0,004","-0,001","1,027","-0,001","0,000","1,003","-0,002","-0,001","1,005","0,002","0,004","1,051","0,000","0,003","0,945","0,004","-0,001","0,954","0,001","-0,005","1,018"
62,"0,002","0,001","1,029","-0,002","-0,001","1,002","0,006","0,004","0,999","-0,004","-0,003","1,054","-0,001","-0,002","0,946","-0,002","-0,002","0,960","0,006","-0,004","1,025"
63,"-0,001","0,000","1,028","-0,002","-0,001","1,003","0,002","0,003","1,004","0,005","0,005","1,047","0,001","0,002","0,941","-0,002","0,003","0,955","0,003","0,003","1,018"
64,"-0,001","-0,003","1,028","-0,002","0,004","1,008","0,001","-0,001","1,002","0,007","0,000","1,053","0,001","0,005","0,945","-0,003","-0,002","0,959","-0,003","0,004","1,015"
65,"-0,002","-0,003","1,030","-0,001","-0,001","1,008","-0,004","0,012","1,004","0,000","0,001","1,053","0,000","0,002","0,943","-0,001","-0,002","0,953","0,001","0,004","1,019"
66,"-0,004","0,009","1,026","0,001","-0,001","1,010","0,001","-0,001","1,003","-0,001","-0,001","1,055","0,002","0,002","0,945","0,001","0,001","0,963","-0,005","0,005","1,015"
67,"0,001","0,004","1,028","0,000","0,000","1,007","-0,001","0,002","1,004","0,002","0,005","1,048","0,005","0,002","0,952","-0,001","0,000","0,960","0,003","0,000","1,022"
68,"-0,002","0,004","1,028","0,003","0,003","1,002","0,003","0,007","1,000","0,003","-0,001","1,056","0,002","-0,001","0,944","0,001","-0,001","0,954","0,003","0,001","1,021"
69,"-0,001","0,000","1,031","-0,003","0,003","1,004","0,000","0,003","1,005","-0,002","0,007","1,047","0,001","0,003","0,945","-0,001","-0,001","0,953","0,002","0,001","1,021"
70,"-0,001","-0,002","1,028","0,000","0,004","1,002","0,002","0,003","1,002","0,000","0,001","1,052","0,002","0,001","0,943","-0,004","0,003","0,960","0,003","-0,005","1,025"
71,"-0,006","-0,004","1,026","-0,002","0,005","1,004","0,003","0,003","1,003","-0,002","-0,001","1,052","0,003","-0,001","0,947","-0,005","0,001","0,963","0,003","0,003","1,017"
72,"-0,001","0,004","1,023","-0,003","0,000","1,008","-0,002","0,003","1,000","-0,001","0,004","1,049","-0,001","-0,002","0,942","0,003","0,000","0,959","0,001","0,006","1,023"
73,"-0,001","0,003","1,029","-0,005","0,000","1,005","-0,001","0,001","0,999","0,009","0,004","1,054","-0,002","-0,001","0,942","-0,002","-0,001","0,956","-0,002","0,007","1,018"
74,"-0,002","0,007","1,025","-0,001","0,003","0,999","0,001","0,004","1,006","0,002","0,006","1,050","-0,002","0,001","0,946","0,002","-0,003","0,954","0,000","0,001","1,021"
75,"-0,001","0,005","1,027","-0,001","0,002","1,004","0,006","0,002","1,006","0,004","0,009","1,054","0,002","0,003","0,944","0,000","0,003","0,961","0,002","0,000","1,024"
76,"0,000","0,001","1,029","0,000","0,001","1,001","0,000","0,004","1,006","0,001","0,012","1,050","0,003","0,001","0,942","0,000","-0,003","0,956","0,001","0,007","1,022"
77,"0,000","0,004","1,027","-0,001","0,001","1,001","0,004","0,004","1,002","0,004","0,008","1,049","0,002","0,003","0,944","-0,004","0,002","0,955","0,002","0,009","1,022"
78,"-0,005","0,003","1,027","0,001","0,000","0,999","0,004","-0,001","1,000","0,003","0,004","1,054","-0,002","-0,001","0,943","-0,002","-0,002","0,958","0,000","0,007","1,019"
79,"-0,003","-0,001","1,031","0,003","-0,002","0,999","0,000","0,009","1,003","0,005","0,004","1,055","-0,002","0,005","0,947","-0,002","-0,001","0,959","0,001","0,002","1,013"
80,"0,000","0,004","1,026","0,002","0,007","1,002","-0,003","0,004","1,005","0,005","-0,002","1,052","-0,002","-0,004","0,943","-0,003","0,000","0,957","0,003","0,004","1,022"
81,"0,002","0,002","1,029","0,000","0,003","1,005","0,004","0,002","1,003","0,004","0,007","1,056","-0,003","0,006","0,943","-0,001","-0,002","0,964","0,000","0,001","1,020"
82,"0,001","0,003","1,028","-0,002","0,009","1,010","0,002","0,010","1,003","-0,001","0,005","1,052","-0,003","0,003","0,944","0,001","0,002","0,958","-0,002","0,004","1,021"
83,"-0,004","0,001","1,026","-0,001","0,007","1,006","0,000","0,003","1,002","0,004","0,003","1,050","0,000","-0,001","0,941","0,000","-0,003","0,959","0,000","0,002","1,019"
84,"-0,005","0,005","1,026","-0,001","0,007","1,008","0,000","0,003","0,997","0,006","0,005","1,053","-0,002","0,002","0,938","0,002","0,002","0,961","0,000","0,002","1,019"
85,"-0,002","-0,001","1,030","-0,002","0,006","1,005","0,000","0,005","1,005","-0,001","0,005","1,054","0,004","0,000","0,939","0,001","0,004","0,958","0,001","0,005","1,025"
86,"-0,004","0,002","1,031","-0,002","0,009","1,006","0,002","0,003","1,005","-0,001","0,006","1,048","0,004","0,003","0,944","-0,001","-0,002","0,957","0,002","0,008","1,022"
87,"-0,002","0,003","1,025","-0,003","0,002","1,004","0,004","0,001","1,002","-0,004","0,004","1,050","-0,001","0,003","0,943","0,000","-0,003","0,958","0,005","0,007","1,018"
88,"-0,007","0,002","1,028","0,000","0,000","1,002","0,002","0,004","0,999","-0,005","0,009","1,051","-0,002","-0,001","0,946","-0,002","-0,001","0,961","0,008","0,010","1,014"
89,"-0,002","-0,004","1,029","-0,003","0,010","1,002","-0,002","0,007","1,002","-0,002","0,007","1,047","0,003","0,003","0,940","0,000","-0,005","0,952","0,000","0,007","1,024"
90,"-0,001","0,000","1,028","0,000","0,005","0,999","0,000","0,005","0,999","0,001","-0,003","1,058","0,000","-0,001","0,947","0,000","0,002","0,957","-0,002","0,009","1,018"
91,"-0,002","0,002","1,028","-0,003","0,005","1,004","0,003","0,006","1,003","0,003","0,000","1,048","-0,001","0,000","0,945","-0,001","-0,002","0,957","0,001","0,002","1,020"
92,"0,002","0,004","1,023","-0,003","-0,002","1,006","0,004","0,008","1,001","0,005","0,005","1,050","0,002","-0,002","0,943","0,003","-0,002","0,957","-0,006","0,005","1,024"
93,"0,000","0,006","1,026","0,002","0,006","1,005","0,003","0,007","1,001","0,003","0,002","1,050","0,003","0,002","0,945","0,000","-0,001","0,961","-0,011","0,005","1,022"
94,"-0,003","0,009","1,023","0,002","0,004","1,004","0,000","0,004","1,000","0,001","0,008","1,054","0,000","0,003","0,947","-0,001","-0,002","0,955","-0,001","0,002","1,021"
95,"-0,003","0,003","1,027","0,004","0,005","1,004","-0,001","0,002","1,002","0,002","0,006","1,055","0,001","-0,003","0,944","0,001","0,005","0,959","0,002","0,000","1,021"
96,"-0,002","0,003","1,026","-0,001","0,003","1,001","0,000","0,002","1,003","0,001","0,003","1,053","0,000","0,001","0,940","0,001","0,000","0,955","0,001","0,009","1,022"
97,"-0,002","0,003","1,026","0,000","0,007","1,005","0,003","0,006","1,006","-0,002","0,007","1,051","-0,001","0,002","0,950","-0,003","-0,001","0,956","0,001","-0,003","1,017"
98,"-0,001","0,000","1,028","0,003","0,003","1,007","0,000","-0,006","1,002","0,001","0,001","1,055","0,000","0,001","0,943","0,001","-0,003","0,957","0,004","0,002","1,020"
99,"0,001","0,001","1,030","-0,002","0,010","1,000","0,003","0,004","1,006","-0,003","0,003","1,055","0,001","0,001","0,947","0,000","0,000","0,961","-0,004","0,003","1,020"
100,"0,001","0,001","1,030","-0,004","0,004","1,003","0,001","0,003","0,999","0,000","0,003","1,045","0,003","0,000","0,940","0,000","-0,005","0,955","-0,004","-0,008","1,018"
101,"-0,006","0,002","1,027","-0,004","0,003","1,007","0,002","0,006","0,999","0,003","0,002","1,047","-0,002","0,004","0,948","-0,002","-0,001","0,962","0,000","0,002","1,021"
102,"0,000","0,005","1,022","0,002","0,000","1,004","-0,003","0,011","1,000","0,002","0,005","1,052","0,004","-0,001","0,946","0,001","-0,003","0,954","0,003","0,008","1,020"
103,"-0,003","0,008","1,025","-0,004","0,005","1,002","0,000","0,014","0,998","0,001","0,007","1,046","0,000","0,005","0,946","0,002","0,003","0,960","0,001","0,010","1,019"
104,"-0,001","0,008","1,026","0,000","0,003","1,004","0,000","0,008","1,001","0,003","0,008","1,050","-0,001","0,001","0,940","0,000","0,001","0,960","-0,002","0,010","1,018"
105,"-0,001","0,006","1,028","-0,003","0,001","1,001","0,002","0,011","1,002","0,003","0,007","1,053","-0,002","0,001","0,947","-0,005","0,003","0,957","-0,003","0,006","1,021"
106,"-0,006","0,005","1,026","0,000","0,005","1,003","0,000","0,004","1,003","0,005","0,007","1,051","0,005","0,002","0,940","-0,002","0,000","0,956","0,000","0,002","1,022"
107,"0,000","-0,002","1,028","0,003","0,004","0,999","0,001","0,009","1,001","0,001","0,004","1,053","0,000","0,004","0,943","0,002","-0,006","0,954","0,006","0,000","1,020"
108,"-0,003","0,001","1,030","0,002","0,005","1,004","0,004","0,008","1,002","0,006","0,001","1,052","0,004","0,005","0,939","-0,004","0,000","0,953","0,002","0,012","1,018"
109,"-0,004","-0,002","1,026","-0,003","0,008","1,004","-0,001","-0,002","1,001","0,004","-0,002","1,048","0,000","0,001","0,945","0,001","-0,001","0,960","0,001","0,007","1,021"
110,"-0,003","0,004","1,027","-0,007","0,006","1,006","0,000","0,004","1,004","0,002","-0,003","1,051","-0,006","0,002","0,943","-0,003","0,000","0,958","-0,003","0,004","1,021"
111,"-0,001","-0,002","1,030","-0,006","0,001","1,009","-0,003","0,007","1,000","0,000","0,004","1,051","0,002","0,000","0,943","0,001","0,000","0,958","0,000","-0,003","1,023"
112,"0,000","-0,002","1,025","0,000","0,002","1,001","-0,001","0,005","1,000","0,000","0,006","1,055","0,001","-0,001","0,944","-0,001","-0,001","0,958","0,005","0,004","1,019"
113,"-0,004","0,006","1,025","-0,004","-0,001","1,005","0,003","0,003","1,006","-0,001","0,013","1,050","0,000","0,004","0,947","-0,001","0,000","0,958","-0,004","0,000","1,019"
114,"0,002","0,009","1,023","0,003","0,001","1,006","-0,002","0,007","1,000","0,002","0,011","1,051","-0,001","-0,001","0,940","-0,001","0,000","0,959","-0,001","0,004","1,022"
115,"-0,001","0,003","1,028","0,001","0,000","1,008","-0,001","0,008","1,003","0,007","0,012","1,050","-0,002","0,005","0,945","0,003","-0,001","0,962","-0,004","0,001","1,018"
116,"-0,006","0,006","1,027","0,003","0,008","1,005","0,003","0,005","0,999","0,001","0,002","1,055","0,001","0,000","0,944","0,000","-0,002","0,952","-0,001","0,004","1,019"
117,"-0,003","0,000","1,031","0,002","0,005","1,004","0,000","0,002","1,001","0,004","-0,002","1,052","0,000","0,000","0,942","0,002","0,000","0,956","0,000","0,003","1,021"
118,"-0,006","-0,001","1,026","-0,003","0,011","1,005","-0,003","0,007","1,000","0,007","0,000","1,052","0,001","0,000","0,940","-0,005","-0,003","0,960","-0,002","0,003","1,021"
119,"0,000","-0,001","1,027","0,001","0,001","1,006","0,001","0,004","1,003","0,004","-0,007","1,053","0,002","0,003","0,944","-0,002","0,001","0,957","0,001","0,006","1,022"
120,"0,000","0,004","1,026","-0,004","0,004","1,008","0,003","0,004","1,005","-0,001","-0,001","1,053","-0,003","0,000","0,942","0,003","0,000","0,954","0,001","0,004","1,019"
121,"-0,006","0,012","1,030","-0,004","-0,001","1,007","0,002","0,004","1,006","-0,005","0,005","1,051","0,000","0,001","0,943","0,001","0,001","0,960","0,003","0,001","1,019"
122,"-0,004","0,000","1,027","-0,004","0,003","1,007","0,001","0,006","1,007","-0,005","0,005","1,055","-0,001","0,003","0,946","-0,002","0,000","0,956","0,004","-0,003","1,021"
123,"-0,006","0,004","1,026","-0,003","0,003","1,007","0,003","0,010","1,001","-0,002","0,005","1,054","0,003","0,002","0,947","0,003","-0,005","0,955","0,005","0,004","1,020"
124,"-0,003","0,004","1,026","-0,001","0,002","1,004","0,005","0,000","1,002","0,002","0,005","1,047","-0,002","0,005","0,947","-0,003","0,000","0,957","0,004","0,001","1,020"
125,"-0,002","0,000","1,029","-0,002","0,006","1,008","0,005","0,005","1,001","0,001","0,003","1,051","0,001","0,000","0,941","-0,003","-0,002","0,959","0,003","0,007","1,014"
126,"-0,002","-0,004","1,026","-0,001","0,008","1,009","-0,001","0,003","1,000","0,001","0,000","1,056","0,003","0,006","0,942","-0,001","-0,004","0,953","0,001","0,003","1,017"
127,"-0,005","0,002","1,029","-0,001","0,006","1,003","-0,001","0,003","1,001","0,004","0,004","1,053","-0,001","0,002","0,944","-0,003","-0,003","0,953","-0,004","0,004","1,023"
128,"-0,002","0,000","1,028","-0,003","-0,001","1,003","-0,006","0,007","0,999","0,007","0,007","1,049","0,002","0,003","0,945","-0,005","-0,002","0,955","-0,008","0,001","1,019"
129,"-0,003","0,008","1,025","-0,005","0,009","1,002","-0,001","0,005","1,000","0,002","0,006","1,056","-0,001","0,001","0,939","0,003","-0,002","0,958","-0,009","0,006","1,023"
130,"0,001","0,001","1,029","-0,005","0,006","0,999","0,000","0,008","1,006","0,004","0,001","1,054","-0,003","-0,001","0,943","-0,001","0,003","0,964","-0,006","0,001","1,021"
131,"-0,004","0,002","1,030","-0,001","0,005","1,002","0,002","0,006","1,003","-0,006","0,002","1,056","0,003","0,000","0,942","-0,002","0,005","0,960","-0,002","0,005","1,019"
132,"-0,005","0,001","1,029","-0,004","0,001","1,001","-0,001","0,014","1,000","-0,010","0,009","1,051","0,000","0,000","0,943","0,001","-0,003","0,959","-0,001","0,006","1,017"
133,"-0,005","0,006","1,025","-0,001","0,006","1,003","-0,001","0,012","1,006","-0,005","0,011","1,049","-0,001","-0,002","0,939","-0,005","-0,003","0,958","0,001","0,005","1,024"
134,"-0,008","0,001","1,030","0,000","-0,001","1,007","0,000","0,001","1,002","-0,001","0,011","1,052","-0,005","0,000","0,946","0,001","-0,005","0,955","0,002","0,010","1,017"
135,"-0,006","0,004","1,029","-0,010","0,003","1,003","0,002","0,005","1,002","0,001","0,004","1,057","0,002","0,005","0,943","0,001","-0,006","0,952","0,007","0,003","1,023"
136,"-0,001","0,009","1,028","0,000","0,002","1,003","0,002","0,001","1,003","0,000","0,003","1,053","-0,002","-0,001","0,938","0,001","-0,001","0,960","0,001","0,005","1,022"
137,"-0,003","0,001","1,031","-0,001","0,005","1,005","-0,009","0,011","1,001","0,002","0,001","1,055","-0,001","0,002","0,941","0,003","0,004","0,966","-0,005","0,007","1,022"
138,"-0,003","-0,005","1,031","-0,001","0,005","1,006","-0,002","0,006","1,000","-0,001","0,000","1,053","-0,001","0,001","0,944","0,000","-0,002","0,953","-0,002","0,008","1,021"
139,"-0,004","0,004","1,023","-0,001","0,006","1,002","-0,001","0,003","1,003","-0,006","-0,003","1,056","-0,004","0,003","0,947","0,005","0,000","0,957","-0,004","0,003","1,019"
140,"-0,003","-0,001","1,027","0,001","0,007","1,003","-0,001","0,005","1,002","-0,002","0,003","1,053","-0,003","0,003","0,945","-0,002","0,000","0,956","-0,008","-0,002","1,019"
141,"-0,002","0,004","1,026","-0,001","0,004","1,008","-0,003","0,009","0,999","-0,005","0,002","1,054","-0,004","0,002","0,943","0,000","-0,001","0,960","-0,007","0,002","1,020"
