Index,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
0,"0,001","-0,004","1,032","0,000","-0,001","1,006","-0,001","0,000","1,001","0,004","0,002","1,061","0,000","-0,003","0,947","0,002","-0,001","0,954","-0,003","-0,004","1,025"
1,"0,001","0,000","1,029","0,000","0,003","1,005","-0,001","0,000","1,003","-0,002","0,005","1,057","-0,003","-0,007","0,939","-0,002","-0,003","0,956","0,003","-0,002","1,023"
2,"-0,001","-0,002","1,028","0,001","-0,004","1,007","0,001","0,004","0,998","-0,001","0,000","1,063","0,001","-0,008","0,940","0,002","-0,004","0,959","0,003","-0,002","1,025"
3,"0,002","-0,003","1,032","0,000","0,003","1,004","0,004","-0,003","1,002","0,001","0,004","1,060","-0,002","-0,003","0,944","-0,001","-0,003","0,958","0,007","-0,005","1,028"
4,"0,001","-0,004","1,028","0,002","0,001","1,006","-0,001","0,005","1,004","-0,003","0,002","1,064","-0,001","-0,003","0,939","0,004","-0,002","0,968","0,004","-0,001","1,030"
5,"0,002","-0,001","1,027","-0,004","0,002","1,002","0,001","0,002","1,009","0,004","0,003","1,059","-0,002","-0,004","0,943","0,004","-0,001","0,956","-0,003","-0,006","1,024"
6,"0,005","0,001","1,027","-0,002","0,003","1,008","0,001","0,000","1,006","0,004","0,003","1,063","0,000","0,002","0,942","0,001","-0,002","0,960","0,005","0,000","1,021"
7,"0,009","-0,002","1,035","-0,004","0,001","1,006","0,000","0,002","1,006","0,008","0,004","1,064","0,000","0,001","0,947","0,002","-0,001","0,965","-0,001","0,010","1,023"
8,"0,000","0,007","1,035","-0,001","-0,001","1,008","-0,002","0,001","1,005","0,005","-0,004","1,069","-0,002","0,001","0,941","0,005","0,003","0,965","-0,003","-0,001","1,026"
9,"-0,003","0,005","1,035","-0,002","-0,002","1,012","-0,004","0,006","1,005","0,004","0,002","1,068","-0,001","0,008","0,947","0,001","0,003","0,965","-0,002","0,003","1,029"
10,"-0,001","-0,003","1,032","-0,003","0,002","1,016","-0,001","-0,002","1,012","0,001","0,004","1,067","-0,003","0,000","0,945","0,003","0,001","0,958","-0,005","-0,007","1,035"
11,"-0,001","0,004","1,034","-0,002","0,006","1,015","0,007","0,008","1,013","0,005","0,003","1,068","-0,003","0,006","0,948","0,003","0,002","0,959","0,001","0,001","1,033"
12,"0,002","0,009","1,032","-0,002","0,000","1,013","0,000","0,005","1,010","0,005","0,008","1,064","0,000","-0,002","0,943","0,001","-0,001","0,960","0,003","0,004","1,029"
13,"0,004","0,002","1,037","-0,004","0,000","1,011","-0,001","0,003","1,008","0,003","0,009","1,071","-0,001","0,001","0,945","0,003","0,003","0,962","0,007","0,007","1,025"
14,"-0,003","0,002","1,038","-0,002","0,005","1,011","-0,003","0,006","0,998","-0,003","0,009","1,068","0,001","-0,001","0,940","-0,002","0,006","0,959","0,005","0,000","1,028"
15,"-0,005","0,005","1,035","-0,001","0,000","1,008","-0,004","-0,005","1,004","0,000","0,004","1,073","0,003","-0,003","0,946","0,001","0,000","0,958","0,004","-0,001","1,029"
16,"-0,004","0,002","1,029","-0,001","0,004","1,002","-0,004","0,002","1,003","0,003","0,006","1,065","0,001","-0,006","0,939","-0,002","0,006","0,960","0,003","-0,004","1,025"
17,"-0,002","0,002","1,031","-0,004","0,007","0,998","-0,003","-0,004","1,007","0,002","0,003","1,062","-0,003","0,000","0,948","-0,001","0,003","0,957","-0,002","0,005","1,023"
18,"0,004","-0,001","1,031","-0,004","0,000","1,001","0,000","0,005","1,004","-0,002","0,002","1,060","0,003","-0,001","0,944","0,002","0,003","0,962","-0,004","0,003","1,028"
19,"0,002","-0,003","1,030","-0,007","-0,002","1,008","0,005","-0,001","1,003","0,001","0,003","1,060","0,000","0,001","0,948","0,003","-0,002","0,959","-0,003","-0,004","1,026"
20,"0,004","-0,002","1,029","-0,005","-0,001","1,000","0,000","0,003","1,002","0,002","0,002","1,056","0,001","0,001","0,949","0,002","0,000","0,960","0,000","-0,001","1,025"
21,"0,005","0,001","1,030","-0,009","-0,001","1,005","-0,001","0,004","1,003","0,005","0,001","1,062","0,000","-0,002","0,946","0,004","0,003","0,962","0,003","-0,001","1,025"
22,"0,004","0,001","1,027","-0,009","0,002","1,004","-0,001","0,003","0,998","0,006","-0,003","1,067","0,001","-0,001","0,942","0,004","-0,003","0,958","0,003","-0,001","1,028"
23,"-0,001","-0,002","1,029","-0,005","0,002","1,005","0,001","0,001","1,004","0,008","-0,003","1,070","-0,001","-0,007","0,942","0,002","0,003","0,959","-0,001","-0,001","1,029"
24,"-0,002","-0,003","1,030","-0,002","-0,006","1,001","-0,001","-0,007","1,012","0,007","0,000","1,076","0,000","-0,003","0,939","0,003","-0,004","0,961","0,005","-0,006","1,030"
25,"-0,002","0,000","1,039","0,000","-0,002","1,007","-0,003","0,000","1,005","0,000","0,000","1,060","0,002","-0,003","0,947","-0,002","0,001","0,961","0,001","0,000","1,024"
26,"0,004","-0,005","1,032","-0,001","0,001","1,006","0,001","0,005","1,002","-0,004","-0,001","1,064","-0,004","-0,005","0,946","0,002","-0,005","0,958","0,000","-0,003","1,028"
27,"-0,002","-0,001","1,033","-0,001","0,004","1,009","0,000","0,000","1,002","-0,002","0,002","1,064","0,002","0,001","0,948","-0,002","0,000","0,956","0,000","0,003","1,026"
28,"-0,002","-0,004","1,034","-0,001","0,004","1,006","0,001","0,001","1,002","-0,003","0,003","1,060","0,001","-0,003","0,942","0,001","0,000","0,961","0,000","0,004","1,019"
29,"0,001","0,000","1,032","-0,001","0,003","1,009","-0,001","0,000","1,002","-0,004","-0,001","1,063","0,000","0,000","0,944","0,001","-0,003","0,960","-0,001","0,000","1,023"
30,"0,003","-0,002","1,033","-0,001","-0,004","1,008","0,001","0,001","1,003","0,004","-0,004","1,070","-0,003","-0,004","0,943","0,000","-0,004","0,960","0,000","0,004","1,024"
31,"0,002","0,008","1,030","-0,001","-0,001","1,004","0,001","0,003","1,001","0,008","0,001","1,070","-0,002","0,002","0,950","0,004","0,001","0,963","-0,001","0,000","1,027"
32,"0,008","-0,002","1,036","-0,004","0,002","1,003","-0,001","0,005","1,011","0,012","-0,010","1,070","-0,002","-0,001","0,944","0,001","0,004","0,963","-0,002","0,001","1,033"
33,"0,002","-0,005","1,033","-0,002","-0,001","1,005","0,007","0,001","1,013","0,007","-0,001","1,070","0,000","0,002","0,947","0,003","0,001","0,956","-0,003","-0,007","1,035"
34,"-0,002","0,000","1,034","-0,007","-0,004","1,010","0,001","0,007","1,004","0,002","-0,004","1,069","0,003","0,001","0,940","0,002","0,003","0,962","0,001","-0,004","1,030"
35,"0,000","0,001","1,031","-0,004","-0,001","1,007","0,002","0,006","1,003","0,003","0,003","1,066","-0,002","0,000","0,948","0,001","-0,002","0,952","0,006","0,007","1,021"
36,"-0,001","-0,004","1,032","0,001","-0,002","1,008","-0,001","-0,001","1,006","0,007","-0,002","1,065","0,001","-0,001","0,947","0,003","0,004","0,960","0,002","0,011","1,018"
37,"-0,004","-0,003","1,033","0,002","-0,005","1,012","0,000","0,001","1,005","0,001","0,000","1,064","0,003","-0,002","0,949","-0,002","-0,001","0,958","0,002","0,003","1,023"
38,"0,000","0,001","1,040","0,001","0,004","1,011","0,000","0,001","1,003","-0,002","0,008","1,064","-0,002","0,002","0,941","0,001","0,002","0,957","0,000","-0,008","1,029"
39,"-0,001","0,000","1,026","0,001","-0,001","1,007","0,002","-0,001","1,005","-0,001","0,002","1,065","-0,001","0,006","0,953","0,000","0,001","0,955","-0,001","-0,001","1,022"
40,"0,003","0,001","1,034","-0,004","0,004","1,009","0,000","-0,001","1,003","-0,002","0,007","1,066","0,000","-0,003","0,944","-0,003","0,002","0,959","0,000","-0,004","1,031"
41,"0,004","0,003","1,034","-0,004","0,003","1,006","-0,002","-0,004","0,999","0,001","0,000","1,074","-0,001","-0,002","0,944","0,001","0,001","0,960","0,003","-0,002","1,027"
42,"0,000","0,000","1,035","-0,001","0,005","1,004","-0,002","0,001","1,008","0,004","0,005","1,067","0,002","0,002","0,947","0,001","0,002","0,956","0,001","-0,009","1,029"
43,"0,000","0,005","1,030","-0,004","0,001","1,001","-0,001","0,009","1,005","0,000","0,003","1,064","-0,003","-0,002","0,941","0,002","-0,001","0,961","0,001","0,002","1,026"
44,"-0,002","-0,001","1,029","-0,004","0,002","1,006","0,003","0,001","1,003","0,004","0,006","1,061","0,002","-0,004","0,941","0,000","0,000","0,960","0,008","-0,004","1,028"
45,"0,001","-0,003","1,031","-0,005","0,002","1,004","-0,002","-0,001","1,002","0,007","0,005","1,062","0,002","0,000","0,946","0,000","-0,001","0,954","0,008","-0,003","1,025"
46,"0,004","0,002","1,030","-0,006","0,002","1,005","-0,003","0,002","1,006","0,004","-0,001","1,061","-0,003","-0,003","0,941","0,003","-0,004","0,957","0,003","0,002","1,021"
47,"0,000","0,006","1,030","-0,003","0,000","1,002","-0,003","-0,003","1,003","0,000","0,002","1,064","-0,005","0,002","0,949","0,000","0,000","0,961","-0,005","0,008","1,017"
48,"-0,001","0,002","1,030","-0,002","0,004","1,005","-0,007","0,001","1,001","0,010","-0,003","1,071","-0,006","-0,002","0,948","0,001","0,003","0,959","-0,002","-0,010","1,028"
49,"0,000","-0,002","1,038","-0,003","0,000","1,008","0,002","-0,001","1,009","0,013","-0,001","1,070","-0,002","-0,002","0,944","0,006","-0,002","0,963","0,001","-0,004","1,030"
50,"0,003","-0,001","1,034","-0,003","-0,004","1,004","-0,001","0,001","1,006","0,008","-0,002","1,072","0,000","-0,004","0,948","-0,001","-0,002","0,959","-0,003","-0,008","1,029"
51,"0,003","0,000","1,031","-0,005","-0,001","1,010","-0,006","0,002","1,005","0,000","0,001","1,067","-0,013","-0,002","0,943","0,004","0,000","0,960","-0,002","-0,007","1,031"
52,"-0,001","0,002","1,037","0,001","-0,002","1,010","-0,009","-0,009","1,005","-0,001","0,001","1,060","0,008","0,002","0,945","-0,003","0,004","0,961","0,000","-0,007","1,026"
53,"0,006","-0,006","1,032","-0,002","-0,001","1,013","0,000","0,001","1,007","-0,004","0,002","1,064","-0,001","-0,005","0,942","0,001","0,002","0,964","0,003","0,001","1,024"
54,"-0,002","0,002","1,023","-0,002","-0,008","1,010","0,008","0,005","1,004","0,000","-0,001","1,065","-0,003","-0,004","0,941","0,000","0,002","0,959","0,002","0,000","1,026"
55,"-0,001","0,004","1,029","-0,002","-0,001","1,015","-0,001","0,000","1,000","0,000","0,003","1,064","-0,002","-0,002","0,945","-0,002","-0,003","0,960","0,003","0,006","1,025"
56,"-0,001","-0,003","1,028","-0,005","0,004","1,009","-0,002","0,004","1,004","0,003","0,000","1,067","-0,003","0,000","0,943","0,002","-0,002","0,955","0,006","0,000","1,024"
57,"0,000","0,005","1,029","-0,004","-0,003","1,011","0,001","-0,004","1,004","0,004","-0,004","1,071","0,002","0,001","0,944","-0,003","0,002","0,958","-0,006","0,000","1,028"
58,"0,001","0,001","1,033","-0,002","-0,005","1,004","-0,002","0,003","1,007","0,005","0,007","1,061","-0,003","-0,001","0,949","0,008","-0,001","0,962","-0,006","-0,005","1,033"
59,"0,003","0,002","1,030","-0,006","-0,004","1,005","0,000","0,004","1,007","0,003","0,001","1,061","-0,001","0,002","0,947","0,002","-0,002","0,957","-0,001","-0,005","1,027"
60,"-0,003","-0,006","1,029","-0,005","-0,006","1,004","0,000","-0,002","1,005","0,005","-0,006","1,066","-0,002","0,001","0,942","-0,002","0,000","0,956","0,002","-0,006","1,031"
61,"-0,002","0,000","1,037","-0,006","-0,002","1,008","-0,006","-0,006","1,008","0,006","0,000","1,063","-0,002","-0,004","0,946","-0,002","0,001","0,956","0,006","0,004","1,017"
62,"0,003","-0,001","1,032","-0,005","-0,007","1,009","0,000","-0,002","1,001","0,001","-0,002","1,064","0,000","0,001","0,947","-0,001","0,002","0,960","0,002","-0,001","1,020"
63,"0,000","0,001","1,028","-0,005","-0,001","1,005","0,000","0,000","0,999","0,002","0,001","1,065","0,000","-0,002","0,947","-0,002","0,004","0,962","-0,007","0,001","1,024"
64,"-0,008","-0,001","1,031","-0,003","0,004","1,006","-0,001","-0,004","1,002","0,003","0,005","1,062","-0,002","0,000","0,949","-0,001","-0,003","0,957","-0,003","-0,002","1,019"
65,"-0,003","-0,002","1,036","-0,004","0,003","1,002","-0,001","0,006","1,001","0,003","0,003","1,064","-0,003","-0,004","0,948","-0,001","-0,001","0,958","-0,005","-0,002","1,023"
66,"-0,004","-0,004","1,030","-0,003","-0,002","1,005","0,000","0,001","1,005","-0,001","0,002","1,065","-0,003","-0,001","0,944","0,003","0,001","0,959","0,000","-0,004","1,033"
67,"0,001","0,003","1,035","-0,004","0,000","1,007","-0,002","0,006","0,998","0,004","0,001","1,066","-0,001","-0,003","0,951","0,001","-0,003","0,956","0,002","-0,002","1,030"
68,"-0,005","0,003","1,029","-0,004","0,000","1,006","0,002","0,002","1,005","0,002","0,002","1,063","-0,003","-0,003","0,946","0,004","-0,002","0,954","0,007","0,003","1,022"
69,"-0,001","0,004","1,029","-0,006","0,003","1,005","0,001","0,006","1,005","-0,002","0,003","1,059","-0,003","0,002","0,943","0,001","-0,002","0,951","0,003","0,001","1,023"
70,"-0,001","0,006","1,034","-0,005","0,000","1,010","0,000","0,002","1,007","-0,001","0,007","1,062","-0,002","0,001","0,947","-0,003","0,002","0,956","0,007","0,002","1,027"
71,"0,002","0,002","1,027","-0,008","0,005","1,006","-0,001","0,005","1,003","-0,001","0,011","1,060","-0,002","-0,002","0,946","0,002","0,001","0,963","0,002","0,004","1,022"
72,"0,000","0,002","1,029","-0,004","-0,002","1,003","-0,004","-0,002","1,002","0,005","0,004","1,072","-0,003","-0,003","0,943","-0,002","0,003","0,959","-0,009","0,003","1,021"
73,"-0,003","0,001","1,031","-0,004","0,000","1,005","-0,003","0,000","1,000","0,011","0,002","1,075","-0,001","-0,002","0,947","-0,002","0,002","0,961","-0,010","-0,004","1,025"
74,"-0,004","0,001","1,033","-0,002","0,007","1,003","-0,002","0,005","1,000","0,005","0,007","1,069","-0,002","0,001","0,940","0,001","0,004","0,956","-0,001","0,004","1,025"
75,"-0,003","0,005","1,031","-0,004","0,002","1,003","-0,007","0,004","1,003","0,001","0,012","1,059","-0,004","0,000","0,951","0,000","0,004","0,959","-0,005","0,003","1,026"
76,"-0,006","0,009","1,029","-0,004","0,003","1,008","-0,007","0,008","1,008","-0,006","0,004","1,061","-0,004","0,005","0,947","-0,002","0,006","0,961","-0,002","-0,001","1,030"
77,"0,005","0,005","1,028","-0,005","0,006","1,009","0,000","0,005","1,009","-0,006","0,011","1,059","-0,002","-0,002","0,946","0,002","0,004","0,961","0,002","0,004","1,028"
78,"-0,003","0,004","1,032","-0,004","0,006","1,008","0,004","0,007","1,005","0,001","0,003","1,063","-0,002","0,003","0,943","0,002","0,000","0,960","0,001","0,007","1,023"
79,"-0,002","0,001","1,033","-0,005","0,003","1,006","0,000","-0,002","1,005","0,003","0,008","1,062","0,000","0,002","0,940","0,000","0,002","0,959","0,005","0,001","1,026"
80,"-0,006","0,003","1,034","-0,003","0,006","1,010","-0,003","0,002","1,006","0,002","0,001","1,072","0,001","0,001","0,944","0,004","0,006","0,958","0,004","0,001","1,024"
81,"0,000","0,000","1,036","-0,003","0,006","1,009","-0,003","0,003","1,006","0,005","0,004","1,071","-0,003","0,000","0,942","0,005","0,002","0,957","0,005","0,001","1,027"
82,"0,000","0,006","1,033","0,001","0,004","1,014","-0,002","0,015","1,007","0,005","-0,003","1,072","-0,003","0,003","0,944","-0,001","0,001","0,959","0,000","-0,002","1,031"
83,"0,000","0,007","1,032","-0,003","0,000","1,010","0,000","0,002","1,006","0,000","0,006","1,072","-0,004","0,002","0,944","0,006","0,008","0,956","0,001","0,002","1,028"
84,"0,000","0,003","1,036","-0,001","-0,001","1,007","-0,002","0,004","1,006","-0,001","0,001","1,070","0,003","0,000","0,941","-0,001","0,001","0,959","0,002","0,005","1,027"
85,"-0,009","0,003","1,033","-0,003","0,006","1,006","0,002","0,004","1,007","-0,002","0,007","1,062","-0,004","0,004","0,946","0,002","0,003","0,959","-0,002","0,005","1,029"
86,"-0,006","-0,003","1,034","-0,005","-0,001","1,006","-0,007","0,001","1,003","-0,001","0,001","1,058","0,001","-0,001","0,940","-0,004","0,000","0,958","0,000","-0,003","1,025"
87,"-0,001","0,007","1,028","-0,001","0,002","1,007","0,001","-0,001","1,002","0,000","0,004","1,061","-0,004","0,001","0,946","-0,001","0,004","0,963","0,005","0,001","1,021"
88,"0,001","-0,003","1,035","-0,006","0,002","1,003","0,004","0,001","1,007","0,002","-0,006","1,072","-0,001","0,001","0,943","0,001","-0,002","0,962","-0,002","-0,003","1,026"
89,"0,001","0,003","1,029","-0,006","0,005","1,007","-0,005","-0,002","1,011","0,008","-0,001","1,076","0,000","0,002","0,942","0,004","-0,004","0,958","-0,007","-0,003","1,030"
90,"-0,002","-0,001","1,034","-0,004","0,007","1,009","0,002","0,001","1,009","0,004","0,004","1,068","0,002","0,004","0,944","-0,002","0,002","0,957","-0,003","0,002","1,024"
91,"0,002","0,004","1,036","-0,011","0,002","1,005","0,001","-0,001","1,009","-0,001","0,009","1,060","-0,004","0,001","0,944","0,001","-0,001","0,960","-0,001","-0,004","1,023"
92,"-0,004","0,003","1,032","-0,010","0,004","1,009","-0,005","0,003","1,004","0,001","0,009","1,061","-0,001","-0,002","0,945","-0,001","0,004","0,958","0,001","0,000","1,026"
93,"-0,001","0,006","1,036","-0,004","0,006","1,006","0,001","0,001","1,004","-0,004","0,004","1,061","-0,001","-0,001","0,944","0,001","-0,001","0,957","-0,003","0,002","1,022"
94,"0,001","0,003","1,030","-0,003","0,001","1,007","-0,006","-0,001","0,999","-0,007","0,004","1,066","-0,006","0,001","0,945","-0,001","0,002","0,963","-0,001","0,002","1,023"
95,"-0,001","0,005","1,025","-0,003","0,001","1,005","-0,006","0,000","1,002","0,003","0,008","1,063","-0,002","0,003","0,947","-0,001","-0,001","0,957","-0,003","-0,003","1,021"
96,"-0,003","0,002","1,031","-0,004","0,003","1,005","0,000","-0,003","1,003","0,008","0,007","1,065","0,001","0,003","0,942","0,003","0,000","0,958","0,001","-0,003","1,021"
97,"-0,004","-0,001","1,027","0,000","0,003","1,002","-0,002","-0,005","1,004","0,004","0,011","1,059","-0,001","0,002","0,945","0,000","-0,003","0,953","-0,003","0,003","1,021"
98,"-0,003","-0,005","1,029","-0,001","0,000","1,004","-0,003","-0,003","1,002","0,006","0,010","1,062","0,001","0,004","0,944","-0,001","0,000","0,961","-0,003","-0,005","1,031"
99,"-0,002","0,009","1,028","-0,006","-0,001","1,005","-0,002","-0,003","1,001","0,005","0,001","1,068","0,000","0,000","0,941","0,006","-0,001","0,954","0,000","-0,008","1,028"
100,"-0,001","0,000","1,036","-0,004","-0,002","1,008","-0,006","-0,001","1,002","-0,002","0,009","1,061","0,001","0,002","0,947","-0,002","0,005","0,962","-0,002","-0,003","1,035"
101,"0,002","-0,001","1,032","-0,002","0,003","1,005","-0,001","0,001","1,001","-0,001","0,004","1,072","0,000","-0,003","0,939","0,001","-0,001","0,956","-0,003","0,002","1,027"
102,"-0,005","0,002","1,028","-0,006","0,002","1,004","-0,004","0,002","1,003","-0,001","0,007","1,059","-0,003","0,002","0,943","0,003","0,005","0,961","0,001","0,006","1,025"
103,"-0,006","0,009","1,031","-0,006","0,002","1,009","0,000","0,004","1,005","0,002","0,005","1,064","-0,002","0,002","0,942","0,000","0,002","0,961","-0,002","0,002","1,031"
104,"-0,001","0,004","1,034","-0,003","0,001","1,007","-0,003","-0,005","1,006","0,000","0,005","1,064","-0,002","0,004","0,951","0,000","-0,001","0,956","-0,001","0,000","1,027"
105,"0,002","0,015","1,028","-0,006","0,003","1,010","-0,002","-0,004","1,003","-0,003","0,011","1,065","-0,002","0,005","0,949","0,005","0,000","0,958","0,002","-0,001","1,024"
106,"0,009","-0,002","1,034","-0,008","0,002","1,014","0,000","0,006","1,001","-0,001","0,009","1,060","-0,002","0,000","0,944","0,007","0,001","0,959","0,001","-0,006","1,024"
107,"-0,003","0,008","1,029","-0,004","0,003","1,009","-0,002","-0,004","1,005","-0,002","-0,001","1,069","-0,001","0,002","0,943","-0,004","0,001","0,958","0,005","-0,003","1,026"
108,"-0,003","0,004","1,028","-0,005","0,004","1,007","-0,005","-0,002","1,005","0,008","0,001","1,067","-0,002","-0,002","0,943","0,004","0,005","0,962","-0,003","-0,010","1,032"
109,"-0,001","0,000","1,032","-0,007","-0,001","1,005","-0,002","-0,002","1,003","0,003","0,001","1,065","-0,003","0,004","0,947","0,002","-0,003","0,955","-0,009","-0,010","1,033"
110,"-0,005","0,007","1,029","-0,004","0,001","1,004","-0,002","0,003","1,009","0,002","0,004","1,070","0,001","-0,014","0,924","0,000","0,002","0,964","-0,009","0,003","1,030"
111,"0,004","-0,001","1,032","-0,002","0,001","1,006","-0,003","-0,001","1,004","0,006","0,001","1,062","-0,002","0,004","0,953","0,005","-0,004","0,955","-0,005","-0,005","1,025"
112,"0,004","0,003","1,025","-0,008","-0,001","1,006","0,004","0,003","1,003","0,000","0,004","1,063","-0,008","0,004","0,941","0,006","0,003","0,959","-0,001","0,003","1,025"
113,"-0,002","0,007","1,030","-0,004","0,005","0,998","-0,003","0,003","1,005","-0,003","0,007","1,062","0,003","-0,001","0,942","0,001","0,004","0,961","-0,002","0,013","1,022"
114,"-0,007","0,001","1,026","-0,001","0,008","1,004","-0,002","0,008","1,000","-0,008","0,010","1,064","-0,005","0,002","0,946","-0,004","0,001","0,951","0,003","0,004","1,017"
115,"-0,001","-0,001","1,031","-0,002","0,009","1,005","-0,005","0,002","1,003","-0,004","0,010","1,063","-0,003","0,002","0,944","0,002","0,001","0,959","-0,007","0,001","1,023"
116,"-0,003","0,009","1,030","-0,003","0,002","1,008","0,000","0,001","1,001","-0,003","0,008","1,064","-0,006","0,005","0,946","-0,004","0,007","0,968","-0,002","-0,001","1,027"
117,"0,002","-0,001","1,033","-0,005","0,005","1,005","-0,001","0,004","1,004","0,003","0,007","1,068","-0,003","0,006","0,945","0,003","-0,001","0,959","-0,003","0,002","1,029"
118,"-0,009","0,006","1,031","-0,004","0,005","1,007","-0,002","0,006","0,999","0,000","0,003","1,068","0,000","0,007","0,944","-0,001","0,006","0,961","-0,001","-0,002","1,025"
119,"-0,004","0,001","1,033","-0,005","0,009","1,007","-0,001","0,004","1,004","0,001","0,005","1,068","-0,008","0,006","0,944","0,003","-0,001","0,958","-0,004","0,007","1,024"
120,"-0,010","0,002","1,033","-0,002","0,002","1,011","0,000","0,002","1,003","0,004","0,011","1,070","-0,003","0,007","0,947","0,008","0,007","0,957","0,002","0,006","1,027"
121,"-0,001","-0,001","1,038","-0,007","0,008","1,009","-0,001","0,006","1,003","-0,002","0,004","1,060","-0,006","0,005","0,943","-0,001","-0,001","0,957","-0,001","0,003","1,024"
122,"-0,009","0,001","1,030","-0,001","0,002","1,009","-0,004","0,011","0,999","-0,006","-0,004","1,066","-0,006","0,007","0,945","-0,002","0,009","0,958","-0,009","0,003","1,027"
123,"0,000","0,001","1,028","-0,003","0,005","1,009","0,000","0,001","1,006","-0,003","0,011","1,059","0,002","0,004","0,949","0,008","-0,001","0,962","-0,003","0,009","1,029"
124,"0,001","0,009","1,029","-0,006","0,004","1,004","-0,003","0,013","0,999","-0,001","0,012","1,065","-0,006","0,003","0,939","0,003","0,006","0,957","-0,004","0,008","1,027"
125,"-0,003","0,006","1,031","-0,002","0,006","1,008","0,001","0,000","1,004","-0,004","0,010","1,066","-0,006","0,005","0,945","0,005","0,000","0,955","-0,005","0,006","1,023"
126,"-0,004","0,002","1,037","0,001","0,006","1,005","-0,002","0,004","1,008","0,000","0,009","1,068","-0,002","0,009","0,948","0,005","0,006","0,963","-0,002","0,006","1,029"
127,"0,003","0,007","1,028","-0,007","0,006","1,008","0,000","0,002","1,001","0,001","0,008","1,063","-0,004","0,008","0,946","0,003","0,003","0,966","-0,002","-0,001","1,023"
128,"-0,001","0,003","1,032","-0,004","0,000","1,006","0,001","0,003","1,005","0,001","-0,001","1,069","0,000","0,003","0,940","0,007","0,002","0,960","-0,003","0,002","1,028"
129,"-0,004","0,001","1,034","-0,001","0,001","1,008","-0,003","0,001","1,004","0,005","0,010","1,066","-0,003","0,006","0,946","0,007","-0,001","0,955","0,003","0,003","1,028"
130,"0,003","-0,001","1,032","-0,008","0,004","1,005","-0,003","0,010","1,007","0,003","0,004","1,068","-0,005","0,006","0,948","0,002","0,000","0,953","0,000","0,002","1,032"
131,"-0,009","0,006","1,032","-0,009","0,006","1,005","-0,007","0,008","1,008","0,004","0,005","1,071","-0,005","0,009","0,948","0,002","0,000","0,961","-0,004","0,006","1,024"
132,"-0,001","0,006","1,033","-0,006","0,001","1,015","0,004","0,007","1,006","0,000","0,008","1,066","-0,002","0,004","0,940","0,004","0,007","0,956","-0,001","0,008","1,028"
133,"-0,007","0,005","1,034","-0,009","0,000","1,008","-0,005","-0,001","1,005","-0,003","0,006","1,065","-0,007","0,002","0,940","0,000","0,005","0,959","0,001","0,004","1,022"
134,"-0,002","0,003","1,034","-0,007","0,009","1,009","-0,006","0,010","1,003","-0,003","0,005","1,063","-0,006","0,010","0,942","0,003","0,003","0,953","0,000","0,002","1,020"
135,"-0,008","0,008","1,030","-0,002","0,008","1,007","-0,004","0,002","1,006","-0,005","0,011","1,062","-0,001","0,010","0,951","-0,001","0,003","0,962","-0,006","0,004","1,021"
136,"-0,007","0,005","1,027","-0,002","0,007","1,004","-0,007","0,004","1,000","-0,002","0,011","1,063","-0,010","0,002","0,940","-0,001","-0,001","0,956","-0,007","0,004","1,028"
137,"-0,003","0,000","1,028","0,000","0,006","1,005","-0,006","0,005","1,003","-0,002","0,005","1,063","-0,001","0,003","0,945","0,003","-0,001","0,960","-0,006","-0,003","1,024"
138,"-0,005","0,000","1,031","-0,005","-0,005","1,005","0,002","-0,001","1,005","0,004","0,003","1,069","-0,003","-0,002","0,941","0,004","0,001","0,960","0,000","-0,008","1,028"
139,"0,001","0,004","1,037","-0,009","0,006","1,002","-0,005","0,009","1,004","0,003","0,006","1,069","-0,004","0,007","0,945","0,009","0,001","0,958","-0,001","-0,002","1,028"
140,"0,001","0,002","1,034","-0,005","0,001","1,002","-0,006","0,004","1,002","0,003","0,008","1,065","0,002","0,008","0,945","0,004","-0,003","0,963","0,003","-0,002","1,027"
141,"-0,001","0,001","1,033","-0,006","0,000","1,007","0,000","0,006","1,005","0,002","0,004","1,063","-0,001","0,000","0,942","0,003","-0,001","0,961","0,006","0,002","1,025"
142,"-0,002","0,001","1,030","-0,008","0,003","1,002","0,001","0,002","1,005","0,008","0,003","1,068","-0,002","0,004","0,937","0,005","0,003","0,956","0,003","-0,001","1,027"
143,"0,000","0,007","1,028","-0,008","0,001","1,008","-0,004","0,004","0,999","0,003","0,008","1,061","-0,002","0,006","0,942","-0,003","0,002","0,962","0,002","0,005","1,026"
144,"-0,007","-0,002","1,030","-0,009","0,004","1,009","-0,006","0,003","0,999","-0,002","0,000","1,067","-0,008","0,002","0,945","0,001","-0,001","0,956","-0,005","0,003","1,024"
