Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
10,"-5,354","4,614","1,048","-2,979","-2,406","-0,036","63,975","9,682","-2,224","2,338","2,593","0,321","-5,865","2,225","0,396","68,112","19,509","-8,502","15,629","-4,470","0,666"
11,"-5,417","4,502","1,002","-2,561","-1,893","-0,001","64,464","9,533","-1,936","2,725","2,519","0,334","-6,463","2,275","0,408","68,055","19,461","-8,413","15,865","-4,247","0,607"
12,"-5,269","4,617","1,027","-2,924","-1,358","0,131","63,924","9,326","-1,717","2,522","1,882","0,162","-5,904","2,329","0,420","68,369","19,766","-8,816","15,766","-4,565","0,703"
13,"-5,659","4,826","1,129","-2,854","-1,368","0,116","63,778","9,011","-1,283","2,158","2,319","0,223","-5,698","1,808","0,279","68,607","19,718","-8,709","15,442","-4,461","0,680"
14,"-5,624","4,877","1,130","-3,066","-1,879","0,048","64,160","9,270","-1,569","2,130","2,697","0,296","-6,240","1,659","0,252","68,538","19,721","-8,698","15,697","-4,262","0,630"
15,"-6,221","4,816","1,133","-2,734","-2,310","-0,076","64,467","9,554","-1,908","1,839","3,212","0,385","-6,878","1,501","0,228","67,963","19,775","-8,797","15,408","-4,085","0,585"
16,"-5,648","5,090","1,177","-2,671","-2,867","-0,186","64,184","9,561","-1,956","2,357","3,376","0,450","-6,277","1,325","0,179","68,213","19,603","-8,506","15,721","-4,176","0,615"
17,"-5,331","5,039","1,117","-2,785","-2,647","-0,125","64,120","9,633","-2,069","2,673","3,444","0,478","-5,735","1,106","0,120","68,295","19,666","-8,579","15,819","-3,864","0,530"
18,"-5,184","5,093","1,116","-2,641","-2,264","-0,075","64,317","9,766","-2,224","2,480","2,832","0,312","-5,832","1,196","0,156","68,282","19,943","-8,977","15,806","-4,194","0,627"
19,"-5,222","5,157","1,141","-3,234","-2,171","0,012","63,992","9,439","-1,800","1,829","2,993","0,293","-5,860","1,013","0,106","67,954","19,778","-8,749","15,471","-4,132","0,613"
20,"-5,394","5,243","1,193","-3,216","-2,269","-0,014","63,632","9,671","-2,160","2,238","2,669","0,236","-5,770","1,316","0,175","68,533","19,785","-8,708","15,549","-4,450","0,704"
21,"-4,803","5,015","1,067","-3,321","-1,688","0,111","63,738","9,294","-1,611","2,282","2,594","0,209","-5,164","1,216","0,126","68,603","19,853","-8,796","15,814","-4,268","0,655"
22,"-5,334","5,237","1,201","-2,875","-1,819","0,047","63,768","9,621","-2,067","2,377","2,145","0,093","-5,804","1,358","0,163","68,541","19,829","-8,754","15,623","-4,548","0,737"
23,"-5,504","5,045","1,138","-3,191","-1,956","0,069","63,676","9,367","-1,719","2,457","2,772","0,235","-5,941","1,542","0,212","68,362","19,646","-8,490","15,758","-4,254","0,654"
24,"-5,735","5,153","1,194","-2,582","-2,159","-0,042","63,713","9,514","-1,908","2,827","2,428","0,177","-6,517","1,696","0,263","68,341","19,697","-8,561","15,794","-4,580","0,747"
25,"-5,673","5,124","1,169","-2,918","-2,058","0,016","63,791","9,467","-1,814","2,475","2,967","0,270","-6,026","1,457","0,198","68,393","19,628","-8,457","15,690","-4,264","0,656"
26,"-6,003","4,984","1,137","-2,227","-2,090","-0,080","64,335","9,404","-1,629","2,535","2,765","0,226","-6,348","1,957","0,346","68,063","19,699","-8,598","15,408","-4,456","0,709"
27,"-5,417","4,777","1,005","-2,822","-1,953","0,025","63,807","9,484","-1,827","2,579","2,628","0,199","-5,956","1,843","0,320","68,467","19,757","-8,668","15,728","-4,422","0,697"
28,"-4,994","4,591","0,897","-2,304","-1,837","-0,008","64,377","9,524","-1,802","3,083","2,243","0,152","-5,789","1,826","0,314","68,891","20,041","-9,070","16,030","-4,532","0,723"
29,"-5,180","4,657","0,941","-2,467","-2,323","-0,063","64,666","9,557","-1,814","2,588","2,670","0,208","-5,466","1,657","0,260","69,090","19,755","-8,642","15,813","-4,274","0,646"
30,"-5,246","4,637","0,939","-2,461","-2,289","-0,034","64,667","9,533","-1,793","2,525","2,680","0,195","-5,501","1,698","0,271","69,060","19,741","-8,630","15,773","-4,265","0,640"
31,"-5,313","4,616","0,936","-2,470","-2,270","-0,006","64,671","9,525","-1,790","2,462","2,703","0,176","-5,509","1,745","0,289","69,061","19,729","-8,626","15,730","-4,257","0,638"
32,"-5,359","4,598","0,927","-2,489","-2,216","0,027","64,640","9,492","-1,749","2,428","2,709","0,151","-5,548","1,762","0,307","69,033","19,719","-8,627","15,710","-4,227","0,632"
33,"-5,427","4,622","0,933","-2,474","-2,210","0,038","64,705","9,495","-1,738","2,360","2,711","0,125","-5,599","1,764","0,324","68,993","19,715","-8,633","15,670","-4,239","0,641"
34,"-5,449","4,611","0,920","-2,480","-2,186","0,050","64,714","9,492","-1,731","2,341","2,746","0,113","-5,653","1,770","0,345","68,949","19,696","-8,612","15,681","-4,213","0,642"
35,"-5,520","4,600","0,913","-2,462","-2,198","0,046","64,782","9,484","-1,706","2,282","2,793","0,104","-5,654","1,775","0,364","69,013","19,701","-8,615","15,648","-4,189","0,647"
36,"-5,590","4,583","0,905","-2,458","-2,194","0,044","64,794","9,476","-1,699","2,220","2,836","0,102","-5,660","1,751","0,373","69,035","19,726","-8,650","15,614","-4,167","0,653"
37,"-5,646","4,599","0,911","-2,477","-2,193","0,043","64,767","9,446","-1,675","2,180","2,841","0,099","-5,662","1,777","0,388","69,090","19,716","-8,620","15,593","-4,191","0,674"
38,"-5,715","4,591","0,912","-2,436","-2,227","0,024","64,803","9,456","-1,700","2,139","2,881","0,108","-5,684","1,812","0,403","69,068","19,700","-8,583","15,556","-4,183","0,685"
39,"-5,780","4,617","0,929","-2,445","-2,292","0,005","64,804","9,485","-1,754","2,095","2,899","0,113","-5,704","1,832","0,410","69,043","19,681","-8,541","15,522","-4,196","0,700"
40,"-5,823","4,655","0,952","-2,434","-2,293","-0,001","64,854","9,462","-1,720","2,066","2,899","0,111","-5,762","1,835","0,409","68,988","19,685","-8,540","15,510","-4,224","0,719"
41,"-0,039","0,588","0,002","-0,028","0,214","0,000","0,074","-0,221","0,000","0,081","-0,259","0,000","-0,579","-0,194","0,002","-0,306","0,153","0,000","0,275","-0,319","-0,743"
42,"-0,041","0,589","0,002","-0,030","0,213","0,000","0,074","-0,213","0,000","0,079","-0,258","0,000","-0,580","-0,493","0,003","-0,616","0,178","0,002","0,275","-0,319","-0,743"
43,"0,087","0,591","0,001","-0,030","0,213","0,000","0,074","-0,213","0,000","0,207","-0,260","0,000","-0,568","-0,493","0,002","-0,604","0,179","0,002","0,403","-0,322","-0,743"
44,"0,219","0,474","0,000","-0,028","0,460","0,001","0,074","-0,154","0,000","0,081","-0,454","-0,001","-0,321","-0,393","0,002","-0,333","0,198","0,000","0,277","-0,201","-0,744"
45,"0,219","0,474","0,000","-0,028","0,460","0,001","-0,010","-0,146","0,000","0,081","-0,454","-0,001","-0,321","-0,393","0,002","-0,541","0,199","0,001","0,277","-0,201","-0,744"
46,"0,276","0,503","-0,001","-0,135","0,552","0,000","-0,117","-0,118","0,000","-0,062","-0,475","-0,001","-0,160","-0,518","0,002","-0,549","0,262","0,001","0,136","-0,092","-0,744"
47,"0,170","0,366","0,000","-0,135","0,588","0,000","-0,201","-0,154","-0,001","-0,037","-0,475","-0,001","-0,292","-0,382","0,002","-0,549","0,212","0,001","0,162","-0,092","-0,744"
48,"0,188","0,205","0,000","-0,088","0,588","0,000","-0,195","-0,158","-0,001","0,004","-0,314","0,000","-0,303","-0,270","0,002","-0,585","0,150","0,000","0,157","0,069","-0,744"
49,"0,170","0,203","0,000","-0,135","0,534","0,000","-0,196","-0,158","-0,001","-0,036","-0,260","0,000","-0,293","-0,268","0,001","-0,549","0,150","0,000","0,164","0,068","-0,744"
50,"0,161","0,204","0,000","-0,134","0,551","0,000","-0,164","-0,122","0,000","0,002","-0,314","0,000","-0,292","-0,250","0,001","-0,549","0,133","0,000","0,155","0,068","-0,744"
51,"0,014","0,120","-0,003","0,074","0,188","0,016","-0,119","-0,244","-0,004","-0,378","-0,243","-0,018","0,149","0,097","0,007","0,132","0,041","0,000","-0,093","-0,174","-0,740"
52,"-0,043","0,798","-0,010","-0,278","-0,294","0,024","0,157","-0,051","-0,002","-0,745","-0,442","-0,035","-0,145","-0,431","0,016","-0,016","0,545","-0,001","-0,147","-0,511","-0,738"
53,"-0,425","0,321","-0,017","-0,049","-0,016","0,029","-0,174","-0,113","0,002","-0,466","-0,056","-0,040","-0,134","-0,205","0,027","0,055","0,234","-0,002","-0,203","-0,170","-0,735"
54,"-0,322","-0,120","-0,031","-0,255","0,335","0,031","0,307","-0,385","0,009","-0,506","0,062","-0,044","-0,680","0,081","0,036","-0,433","0,546","-0,001","0,102","-0,019","-0,735"
55,"-0,481","0,071","-0,041","-0,139","0,019","0,029","0,359","-0,336","0,011","-0,503","0,213","-0,044","-0,247","0,024","0,046","-0,373","0,035","-0,002","-0,233","0,082","-0,736"
56,"-0,448","0,140","-0,049","-0,226","0,327","0,032","0,422","-0,288","0,010","-0,530","0,277","-0,041","-0,667","-0,492","0,057","-0,253","0,125","-0,002","0,080","0,213","-0,736"
57,"0,121","-0,056","-0,051","-0,145","0,169","0,028","0,176","-0,407","0,009","0,038","0,459","-0,039","-0,596","-0,327","0,061","-0,250","0,122","-0,004","0,315","0,460","-0,739"
58,"-0,532","0,099","-0,055","0,500","0,200","0,024","0,471","0,037","0,011","0,046","0,168","-0,037","-0,771","-0,025","0,064","-0,425","-0,141","-0,008","0,004","0,308","-0,738"
59,"-0,599","0,662","-0,051","-0,155","0,320","0,016","-0,167","0,235","0,013","-0,493","-0,226","-0,032","-0,384","-0,584","0,065","0,143","0,051","-0,010","-0,225","0,053","-0,740"
60,"-0,173","0,120","-0,054","-0,656","0,574","0,010","-0,467","-0,385","0,009","-0,612","0,090","-0,025","-0,521","-0,281","0,068","-0,490","-0,163","-0,014","-0,001","0,317","-0,742"
61,"-0,803","0,145","-0,061","-0,641","0,564","0,009","-0,442","0,188","0,012","-0,731","-0,348","-0,026","-0,504","-0,111","0,074","-0,315","0,095","-0,016","-0,312","0,170","-0,745"
62,"-0,189","0,219","-0,065","-0,645","0,567","0,007","0,196","0,018","0,014","-0,786","-0,527","-0,024","0,147","0,087","0,078","0,283","-0,213","-0,016","-0,023","-0,014","-0,749"
63,"-0,390","0,244","-0,070","-0,649","0,205","0,005","-0,362","-0,025","0,018","-0,641","-0,034","-0,015","-0,215","-0,417","0,082","-0,094","0,287","-0,019","-0,164","0,302","-0,753"
64,"-0,277","0,199","-0,073","-0,113","0,266","0,010","0,221","-0,307","0,019","-0,180","-0,151","-0,016","-0,059","0,190","0,082","0,224","-0,306","-0,019","0,002","0,003","-0,758"
65,"0,000","-0,227","-0,077","0,043","0,325","0,013","0,120","0,159","0,020","-0,264","-0,151","-0,014","-0,014","0,069","0,080","-0,394","-0,155","-0,021","-0,042","0,345","-0,762"
66,"-0,073","0,244","-0,078","-0,015","0,044","0,010","-0,339","-0,081","0,026","0,229","-0,219","-0,014","-0,233","-0,472","0,075","-0,052","0,393","-0,015","0,167","0,073","-0,767"
67,"-0,744","0,070","-0,078","-0,299","0,461","0,001","-0,120","-0,117","0,034","-0,443","-0,226","-0,012","-0,878","-0,213","0,066","-0,563","0,517","-0,011","-0,168","0,148","-0,772"
68,"-1,168","0,561","-0,069","0,158","0,332","0,000","0,055","-0,611","0,037","-0,575","-0,092","-0,009","-1,288","-0,335","0,058","-0,862","-0,025","-0,014","-0,468","-0,018","-0,779"
69,"-0,492","0,673","-0,067","-0,231","0,392","0,000","-0,164","-0,015","0,040","-0,383","-0,444","-0,009","-0,644","-0,545","0,044","-0,239","0,258","-0,011","-0,127","-0,067","-0,786"
70,"0,154","0,901","-0,069","0,062","-0,219","0,000","-0,229","0,486","0,046","0,032","-0,236","-0,006","-0,530","-0,926","0,040","-0,791","0,501","-0,009","0,193","-0,196","-0,792"
71,"0,156","0,861","-0,070","0,048","-0,222","0,000","-0,216","0,456","0,051","0,012","-0,178","-0,010","-0,477","-0,898","0,037","-0,732","0,473","-0,010","0,168","-0,171","-0,797"
72,"0,155","0,796","-0,073","0,076","-0,203","0,002","-0,194","0,406","0,059","0,034","-0,132","-0,015","-0,504","-0,857","0,034","-0,763","0,430","-0,009","0,159","-0,140","-0,802"
73,"0,149","0,729","-0,073","0,084","-0,193","0,003","-0,178","0,376","0,064","0,046","-0,080","-0,018","-0,465","-0,816","0,029","-0,699","0,415","-0,008","0,144","-0,108","-0,806"
74,"0,110","0,670","-0,074","0,080","-0,191","0,003","-0,178","0,315","0,066","0,035","-0,023","-0,017","-0,465","-0,753","0,029","-0,660","0,357","-0,012","0,123","-0,082","-0,810"
75,"0,098","0,597","-0,078","0,066","-0,195","0,004","-0,183","0,269","0,065","0,039","0,043","-0,016","-0,440","-0,701","0,036","-0,597","0,346","-0,018","0,115","-0,049","-0,813"
76,"0,101","0,526","-0,082","0,058","-0,202","0,002","-0,187","0,253","0,065","0,063","0,100","-0,015","-0,410","-0,686","0,044","-0,547","0,346","-0,023","0,113","-0,014","-0,814"
77,"0,075","0,464","-0,085","0,037","-0,147","0,002","-0,249","0,213","0,066","0,067","0,101","-0,017","-0,404","-0,648","0,048","-0,545","0,312","-0,024","0,111","0,020","-0,815"
78,"0,026","0,422","-0,085","-0,027","-0,124","0,003","-0,252","0,174","0,068","0,004","0,112","-0,023","-0,400","-0,600","0,045","-0,493","0,316","-0,019","0,083","0,031","-0,814"
79,"-0,032","0,420","-0,087","-0,056","-0,065","0,006","-0,293","0,117","0,068","-0,019","0,061","-0,027","-0,409","-0,567","0,040","-0,450","0,328","-0,012","0,059","0,014","-0,814"
80,"-0,086","0,400","-0,086","-0,112","-0,022","0,012","-0,302","0,082","0,065","-0,069","0,022","-0,030","-0,422","-0,512","0,032","-0,445","0,268","-0,005","0,031","0,004","-0,813"
81,"-0,132","0,407","-0,085","-0,177","0,006","0,015","-0,321","0,102","0,061","-0,113","-0,025","-0,030","-0,448","-0,526","0,022","-0,448","0,339","0,006","0,017","-0,025","-0,811"
82,"-0,182","0,365","-0,083","-0,201","-0,051","0,014","-0,330","0,097","0,061","-0,138","0,020","-0,032","-0,446","-0,521","0,005","-0,436","0,400","0,022","-0,011","-0,015","-0,808"
83,"-0,244","0,345","-0,088","-0,149","-0,035","0,006","-0,281","0,076","0,064","-0,134","0,045","-0,027","-0,493","-0,483","-0,009","-0,482","0,360","0,041","-0,040","-0,005","-0,808"
84,"-0,242","0,333","-0,095","-0,138","0,034","-0,003","-0,282","0,004","0,064","-0,155","0,009","-0,020","-0,490","-0,448","-0,011","-0,488","0,369","0,049","-0,070","-0,008","-0,808"
85,"-0,184","0,366","-0,104","-0,152","0,032","-0,008","-0,287","0,005","0,059","-0,116","0,034","-0,011","-0,453","-0,450","-0,003","-0,441","0,335","0,047","-0,031","-0,019","-0,808"
86,"-0,249","0,371","-0,110","-0,188","0,058","-0,013","-0,315","-0,002","0,056","-0,169","0,041","-0,004","-0,520","-0,430","0,004","-0,507","0,305","0,048","-0,058","-0,021","-0,807"
87,"-0,234","0,374","-0,111","-0,122","0,054","-0,017","-0,248","-0,009","0,055","-0,111","0,091","0,001","-0,568","-0,475","0,004","-0,523","0,296","0,049","-0,033","0,008","-0,806"
88,"-0,234","0,373","-0,107","-0,108","0,088","-0,019","-0,244","-0,015","0,051","-0,131","0,101","0,004","-0,581","-0,478","-0,004","-0,507","0,250","0,054","-0,032","0,041","-0,806"
89,"-0,245","0,339","-0,097","-0,060","0,076","-0,020","-0,203","-0,012","0,050","-0,128","0,092","0,005","-0,589","-0,428","-0,016","-0,502","0,236","0,056","-0,061","0,049","-0,805"
90,"-0,219","0,360","-0,087","-0,065","0,065","-0,025","-0,205","0,031","0,055","-0,157","0,045","0,003","-0,557","-0,383","-0,027","-0,486","0,172","0,056","-0,061","0,014","-0,804"
91,"-0,209","0,365","-0,077","-0,037","0,081","-0,028","-0,197","0,024","0,064","-0,158","-0,025","-0,004","-0,528","-0,382","-0,031","-0,478","0,168","0,052","-0,064","-0,021","-0,803"
92,"-0,194","0,307","-0,068","-0,051","0,131","-0,019","-0,154","-0,021","0,065","-0,193","-0,014","-0,014","-0,485","-0,378","-0,034","-0,422","0,179","0,048","-0,069","0,010","-0,801"
93,"-0,179","0,248","-0,059","-0,065","0,187","-0,004","-0,165","-0,029","0,063","-0,207","-0,009","-0,027","-0,475","-0,380","-0,044","-0,433","0,182","0,048","-0,052","0,039","-0,801"
94,"-0,158","0,235","-0,047","-0,078","0,199","0,011","-0,118","-0,050","0,061","-0,201","-0,003","-0,040","-0,473","-0,329","-0,059","-0,382","0,159","0,053","-0,016","0,023","-0,800"
95,"-0,208","0,204","-0,038","-0,135","0,245","0,017","-0,137","-0,106","0,063","-0,262","-0,018","-0,049","-0,524","-0,282","-0,072","-0,436","0,158","0,060","-0,046","0,029","-0,799"
96,"-0,231","0,209","-0,037","-0,097","0,240","0,016","-0,151","-0,148","0,066","-0,241","-0,021","-0,053","-0,548","-0,224","-0,075","-0,399","0,131","0,064","-0,042","-0,005","-0,797"
97,"-0,230","0,173","-0,044","-0,126","0,183","0,008","-0,152","-0,104","0,068","-0,205","0,031","-0,050","-0,559","-0,226","-0,070","-0,338","0,150","0,069","-0,005","0,011","-0,795"
98,"-0,246","0,155","-0,052","-0,143","0,116","0,001","-0,149","-0,101","0,064","-0,242","0,050","-0,043","-0,566","-0,231","-0,067","-0,385","0,168","0,074","-0,032","-0,003","-0,794"
99,"-0,282","0,184","-0,053","-0,089","0,109","-0,009","-0,112","-0,102","0,062","-0,200","-0,002","-0,036","-0,651","-0,229","-0,071","-0,461","0,176","0,082","-0,023","-0,040","-0,791"
100,"-0,232","0,221","-0,050","-0,088","0,107","-0,016","-0,163","-0,125","0,062","-0,123","-0,014","-0,035","-0,676","-0,241","-0,078","-0,527","0,185","0,090","0,015","-0,052","-0,787"
101,"-0,225","0,228","-0,042","-0,081","0,121","-0,020","-0,217","-0,167","0,061","-0,060","0,019","-0,038","-0,724","-0,298","-0,086","-0,531","0,242","0,097","0,047","-0,035","-0,781"
102,"-0,239","0,236","-0,038","-0,057","0,145","-0,021","-0,240","-0,168","0,060","-0,044","0,058","-0,044","-0,764","-0,343","-0,091","-0,589","0,285","0,105","0,033","-0,008","-0,773"
103,"-0,183","0,206","-0,036","0,002","0,152","-0,020","-0,192","-0,152","0,056","0,005","0,099","-0,052","-0,696","-0,347","-0,090","-0,529","0,292","0,110","0,051","0,023","-0,765"
104,"-0,186","0,191","-0,039","0,006","0,145","-0,021","-0,226","-0,097","0,053","0,014","0,070","-0,054","-0,662","-0,345","-0,084","-0,553","0,324","0,113","0,028","0,006","-0,758"
105,"-0,165","0,190","-0,044","0,065","0,141","-0,029","-0,183","-0,048","0,052","0,054","0,022","-0,053","-0,688","-0,321","-0,077","-0,601","0,373","0,116","0,036","-0,028","-0,751"
106,"-0,161","0,184","-0,045","0,023","0,123","-0,042","-0,179","-0,071","0,055","0,034","0,024","-0,051","-0,647","-0,275","-0,072","-0,598","0,390","0,119","0,026","-0,059","-0,743"
107,"-0,187","0,185","-0,046","-0,009","0,119","-0,051","-0,225","-0,078","0,057","0,020","0,022","-0,050","-0,670","-0,209","-0,068","-0,619","0,328","0,121","0,023","-0,093","-0,737"
108,"-0,241","0,168","-0,040","-0,050","0,078","-0,052","-0,291","-0,081","0,054","-0,016","0,043","-0,052","-0,679","-0,206","-0,069","-0,625","0,381","0,121","-0,005","-0,105","-0,731"
109,"-0,246","0,164","-0,030","0,020","0,062","-0,049","-0,231","-0,107","0,048","0,054","0,070","-0,052","-0,731","-0,186","-0,076","-0,604","0,355","0,125","0,028","-0,090","-0,725"
110,"-0,268","0,232","-0,016","0,082","0,029","-0,051","-0,185","-0,060","0,045","0,077","0,046","-0,050","-0,777","-0,228","-0,087","-0,608","0,356","0,129","0,014","-0,123","-0,719"
111,"-0,263","0,251","-0,006","0,145","0,064","-0,059","-0,181","-0,058","0,045","0,151","0,036","-0,045","-0,839","-0,225","-0,097","-0,658","0,308","0,134","0,050","-0,125","-0,713"
112,"-0,267","0,295","0,001","0,170","0,130","-0,064","-0,201","-0,121","0,043","0,138","-0,014","-0,041","-0,850","-0,251","-0,103","-0,662","0,301","0,141","0,019","-0,143","-0,708"
113,"-0,229","0,277","0,009","0,108","0,140","-0,065","-0,206","-0,115","0,039","0,110","0,016","-0,039","-0,795","-0,289","-0,113","-0,618","0,301","0,149","0,022","-0,114","-0,702"
114,"-0,184","0,240","0,016","0,096","0,208","-0,063","-0,183","-0,164","0,032","0,137","-0,011","-0,038","-0,776","-0,225","-0,117","-0,609","0,234","0,153","0,053","-0,107","-0,694"
115,"-0,185","0,223","0,025","0,078","0,183","-0,064","-0,150","-0,171","0,024","0,069","-0,015","-0,034","-0,718","-0,188","-0,121","-0,613","0,234","0,155","0,019","-0,107","-0,687"
116,"-0,175","0,228","0,034","0,029","0,172","-0,065","-0,184","-0,179","0,018","0,022","-0,060","-0,030","-0,721","-0,184","-0,124","-0,613","0,237","0,156","0,002","-0,137","-0,680"
117,"-0,171","0,230","0,038","-0,002","0,153","-0,070","-0,154","-0,167","0,017","-0,041","-0,083","-0,028","-0,711","-0,153","-0,125","-0,651","0,182","0,159","-0,031","-0,146","-0,674"
118,"-0,171","0,237","0,038","-0,014","0,213","-0,075","-0,139","-0,198","0,018","-0,063","-0,109","-0,029","-0,685","-0,202","-0,124","-0,664","0,253","0,163","-0,062","-0,140","-0,668"
119,"-0,149","0,243","0,034","-0,010","0,261","-0,077","-0,117","-0,257","0,017","-0,083","-0,168","-0,031","-0,631","-0,162","-0,120","-0,657","0,217","0,168","-0,060","-0,176","-0,663"
120,"-0,170","0,175","0,027","-0,043","0,303","-0,076","-0,139","-0,267","0,011","-0,134","-0,144","-0,033","-0,617","-0,156","-0,115","-0,673","0,255","0,175","-0,076","-0,145","-0,658"
121,"-0,198","0,167","0,023","-0,086","0,306","-0,075","-0,188","-0,266","0,007","-0,161","-0,137","-0,032","-0,602","-0,182","-0,111","-0,607","0,245","0,179","-0,085","-0,111","-0,654"
122,"-0,194","0,182","0,019","-0,108","0,337","-0,077","-0,143","-0,287","0,003","-0,162","-0,131","-0,028","-0,593","-0,201","-0,104","-0,606","0,236","0,180","-0,053","-0,107","-0,651"
123,"-0,191","0,187","0,017","-0,086","0,283","-0,077","-0,142","-0,257","-0,001","-0,139","-0,082","-0,024","-0,604","-0,187","-0,099","-0,613","0,232","0,179","-0,023","-0,096","-0,649"
124,"-0,246","0,160","0,016","-0,091","0,285","-0,074","-0,106","-0,251","-0,003","-0,192","-0,033","-0,025","-0,613","-0,163","-0,096","-0,614","0,227","0,178","-0,045","-0,068","-0,648"
125,"-0,201","0,167","0,015","-0,056","0,246","-0,067","-0,141","-0,232","-0,007","-0,135","-0,005","-0,025","-0,620","-0,213","-0,094","-0,630","0,276","0,180","-0,020","-0,047","-0,649"
126,"-0,201","0,196","0,010","-0,025","0,301","-0,059","-0,167","-0,250","-0,014","-0,081","-0,039","-0,021","-0,636","-0,265","-0,095","-0,602","0,275","0,183","0,010","-0,059","-0,653"
127,"-0,240","0,251","0,005","0,006","0,260","-0,053","-0,142","-0,218","-0,022","-0,056","-0,062","-0,011","-0,676","-0,261","-0,098","-0,594","0,218","0,187","-0,003","-0,091","-0,658"
128,"-0,251","0,317","0,003","-0,031","0,228","-0,050","-0,166","-0,224","-0,034","-0,098","-0,089","0,000","-0,703","-0,306","-0,098","-0,605","0,255","0,187","-0,017","-0,122","-0,662"
129,"-0,256","0,388","0,000","-0,072","0,234","-0,054","-0,190","-0,238","-0,035","-0,119","-0,150","0,012","-0,723","-0,321","-0,099","-0,596","0,242","0,184","-0,027","-0,157","-0,668"
130,"-0,297","0,419","0,001","-0,109","0,239","-0,065","-0,243","-0,199","-0,024","-0,168","-0,175","0,017","-0,758","-0,362","-0,100","-0,661","0,237","0,181","-0,065","-0,154","-0,673"
131,"-0,358","0,399","0,003","-0,113","0,306","-0,067","-0,226","-0,267","-0,016","-0,209","-0,191","0,018","-0,750","-0,354","-0,105","-0,595","0,212","0,176","-0,097","-0,137","-0,679"
132,"-0,391","0,364","0,006","-0,089","0,321","-0,063","-0,203","-0,280","-0,015","-0,211","-0,191","0,019","-0,745","-0,349","-0,110","-0,522","0,206","0,171","-0,097","-0,103","-0,686"
133,"-0,380","0,316","0,006","-0,122","0,333","-0,057","-0,244","-0,319","-0,016","-0,205","-0,150","0,021","-0,731","-0,342","-0,114","-0,470","0,254","0,167","-0,070","-0,084","-0,694"
134,"-0,421","0,260","0,007","-0,154","0,278","-0,052","-0,231","-0,255","-0,015","-0,259","-0,103","0,022","-0,774","-0,300","-0,123","-0,479","0,211","0,166","-0,097","-0,059","-0,702"
