Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
0,"-0,011","-0,291","-0,577","-0,108","-0,441","-0,675","-0,038","0,167","-0,303","-0,123","-0,246","-1,069","0,013","-0,636","-0,489","0,249","-0,196","0,002","-0,179","-0,085","-0,207"
1,"0,260","-0,264","-1,165","-0,094","-0,417","-0,556","-0,142","0,351","-0,121","0,449","-0,007","-0,504","0,249","-0,466","-0,336","0,049","-0,172","0,017","0,115","-0,152","-0,515"
2,"0,396","-0,375","-1,443","-0,245","-0,284","-0,815","-0,096","0,283","-0,230","0,508","-0,166","-0,042","-0,038","-0,150","0,510","0,037","-0,256","0,004","-0,125","-0,124","-0,388"
3,"0,395","-0,432","-1,421","-0,336","-0,353","-0,539","0,048","0,322","-0,125","0,194","-0,150","0,374","-0,308","0,004","1,024","0,126","-0,136","0,005","-0,064","-0,244","-0,364"
4,"0,249","-0,424","-0,906","-0,414","-0,279","-0,169","0,021","0,135","-0,053","0,013","-0,207","0,410","-0,286","-0,251","0,591","0,293","-0,415","-0,047","0,056","-0,079","-0,466"
5,"0,232","-0,347","-0,543","-0,408","-0,088","-0,145","0,165","-0,070","-0,068","-0,022","-0,231","0,607","-0,297","-0,603","-0,388","0,128","-0,323","0,081","0,119","-0,126","-0,396"
6,"0,155","-0,462","-0,174","-0,543","-0,229","-0,225","0,244","-0,319","-0,117","0,083","-0,316","0,484","-0,330","-0,641","-0,951","-0,253","-0,164","-0,058","0,127","-0,253","-0,119"
7,"-0,155","-0,363","-0,097","-0,407","-0,267","-0,109","-0,177","-0,401","-0,073","0,255","-0,151","0,366","-0,385","-0,676","-1,071","-0,289","0,080","-0,189","0,365","-0,175","-0,332"
8,"-0,028","-0,214","-0,215","-0,544","-0,110","-0,249","-0,328","-0,233","-0,106","0,318","-0,174","-0,077","-0,591","-0,539","-0,612","-0,065","0,037","-0,103","0,125","-0,385","-0,153"
9,"0,097","-0,179","-0,288","-0,481","-0,208","-0,739","-0,361","-0,174","-0,225","0,191","-0,086","-0,579","-0,600","-0,428","-0,454","-0,020","-0,058","-0,094","0,001","-0,278","-0,234"
10,"0,104","-0,360","-0,413","-0,602","-0,206","-0,724","-0,157","-0,251","-0,193","0,081","-0,035","-0,950","-0,670","-0,377","-0,282","0,036","-0,069","-0,072","0,001","-0,338","-0,221"
11,"0,039","-0,202","-0,347","-0,337","-0,234","-0,563","-0,058","0,017","-0,183","0,013","-0,105","-0,989","-0,561","-0,424","-0,008","0,103","0,005","-0,038","0,245","-0,340","-0,229"
12,"0,023","-0,260","0,003","-0,527","-0,183","-0,613","-0,156","0,154","-0,276","-0,047","-0,164","-0,970","-0,623","-0,290","0,013","0,250","0,050","0,119","0,184","-0,399","-0,214"
13,"0,015","-0,193","0,173","-0,331","-0,162","-0,516","0,001","0,023","-0,196","0,039","-0,310","-0,765","-0,677","-0,208","-0,141","0,282","-0,066","-0,019","0,308","-0,268","-0,185"
14,"0,189","-0,182","0,374","-0,369","-0,125","-0,331","-0,104","0,085","-0,074","-0,141","-0,366","-0,729","-0,736","-0,284","-0,186","0,136","0,136","-0,059","0,003","-0,206","-0,187"
15,"0,235","-0,183","0,704","-0,370","-0,005","-0,355","-0,176","0,127","-0,096","-0,106","-0,283","-0,938","-0,619","-0,191","-0,080","-0,166","0,143","-0,134","0,180","-0,186","-0,385"
16,"0,420","-0,012","0,646","-0,406","-0,185","-0,627","0,127","0,073","-0,174","-0,115","-0,234","-1,009","-0,694","-0,046","0,192","0,339","0,047","0,061","-0,118","-0,264","-0,170"
17,"0,546","0,080","0,550","-0,346","-0,126","-0,646","0,048","0,200","-0,185","-0,251","-0,375","-1,088","-0,588","-0,018","0,507","0,416","0,082","0,049","0,062","-0,219","-0,249"
18,"0,424","0,079","0,545","-0,263","-0,091","-0,476","-0,044","0,252","-0,290","-0,280","-0,208","-0,866","-0,529","0,058","0,551","0,359","-0,030","-0,031","-0,060","-0,159","-0,258"
19,"0,192","0,045","0,284","-0,355","-0,101","-0,212","-0,050","0,337","-0,278","0,002","-0,094","-0,614","-0,508","-0,004","0,125","0,339","0,047","0,061","-0,123","-0,171","-0,315"
20,"-0,050","-0,035","0,239","-0,308","-0,186","-0,326","-0,393","0,129","-0,224","0,223","0,020","-0,353","-0,549","-0,184","-0,270","0,394","-0,087","0,024","-0,058","-0,086","-0,211"
21,"0,034","-0,100","-0,256","-0,248","-0,127","-0,345","-0,406","0,177","-0,259","0,257","-0,113","-0,081","-0,348","-0,286","-0,611","0,482","-0,090","-0,034","-0,127","-0,197","-0,434"
22,"0,115","-0,200","-0,673","-0,202","-0,152","-0,471","-0,248","0,168","-0,119","0,439","-0,117","-0,105","-0,402","-0,204","-0,765","0,171","0,079","-0,004","-0,121","-0,099","-0,269"
23,"0,073","-0,413","-1,050","-0,179","-0,153","-0,787","-0,360","0,193","-0,045","0,257","-0,113","-0,081","-0,325","-0,424","-1,078","0,059","0,100","-0,047","-0,179","-0,026","-0,220"
24,"-0,042","-0,345","-1,213","-0,118","-0,154","-0,794","-0,202","0,100","-0,228","-0,026","-0,047","-0,368","-0,259","-0,324","-1,168","-0,266","0,249","-0,165","-0,366","-0,110","-0,320"
25,"-0,117","-0,234","-0,933","-0,014","-0,023","-0,457","-0,058","0,017","-0,183","-0,275","-0,114","-0,384","-0,223","-0,245","-0,681","-0,019","0,065","-0,035","-0,486","-0,156","-0,243"
26,"-0,129","-0,008","-0,694","-0,040","0,075","0,341","0,002","0,146","-0,136","-0,260","0,029","-0,288","-0,137","-0,037","0,026","0,036","0,241","-0,090","-0,549","-0,108","-0,314"
27,"0,035","-0,044","-0,279","-0,008","-0,034","0,108","-0,130","0,181","-0,145","-0,243","-0,008","-0,158","-0,049","-0,192","-0,496","-0,110","0,132","-0,112","-0,486","-0,096","-0,256"
28,"0,076","0,056","0,143","0,018","-0,132","-0,690","-0,031","0,166","0,008","0,058","0,106","-0,222","-0,275","-0,297","-0,859","-0,142","0,125","-0,033","-0,600","-0,103","-0,001"
29,"0,085","0,046","-0,049","-0,005","-0,108","-0,880","-0,097","0,123","-0,026","0,005","0,119","-0,154","0,009","-0,116","-0,452","0,003","0,111","-0,069","-0,421","-0,130","-0,126"
30,"0,090","0,194","-0,173","-0,022","0,084","-0,541","-0,189","0,175","-0,132","0,024","-0,097","0,011","0,029","0,125","0,369","-0,075","0,076","-0,057","-0,362","-0,143","-0,188"
31,"-0,205","-0,011","-0,369","-0,039","0,098","-0,165","-0,359","0,353","-0,248","-0,030","0,095","0,043","0,073","0,288","0,705","0,072","0,121","0,100","-0,423","-0,024","-0,212"
32,"-0,200","-0,112","-0,460","-0,113","0,015","-0,265","-0,293","0,397","-0,214","-0,058","0,082","0,300","0,027","0,201","0,410","0,238","0,153","0,030","-0,423","-0,083","-0,199"
33,"-0,263","0,023","-0,451","0,089","0,167","-0,133","-0,333","0,380","-0,117","-0,041","0,105","0,419","0,117","0,029","-0,171","0,261","0,012","0,073","-0,421","-0,071","-0,139"
34,"-0,089","0,035","-0,250","-0,017","0,134","0,013","-0,352","0,513","-0,140","0,048","-0,003","0,177","0,067","-0,099","-0,391","0,385","0,198","0,187","-0,543","-0,129","-0,122"
35,"-0,148","-0,045","-0,287","0,009","-0,024","-0,773","-0,188","0,420","-0,012","0,128","-0,123","-0,124","0,069","0,077","-0,442","0,408","0,057","0,230","-0,537","-0,150","0,069"
36,"-0,287","0,224","0,059","-0,012","-0,120","-0,939","-0,248","0,291","-0,059","0,019","-0,131","-0,483","0,111","0,063","-0,054","-0,320","0,195","-0,051","-0,663","-0,175","-0,046"
37,"-0,334","0,169","-0,249","-0,068","-0,010","-0,391","0,015","0,221","-0,040","-0,224","-0,067","-0,463","0,036","0,208","0,217","-0,321","0,383","-0,128","-0,600","-0,103","-0,001"
38,"-0,345","0,202","0,000","-0,131","0,148","0,086","-0,104","0,085","-0,074","-0,389","0,019","-0,332","0,103","0,174","0,104","-0,445","0,319","-0,183","-0,539","-0,163","0,010"
39,"-0,538","0,098","0,228","-0,199","0,196","0,022","0,034","0,088","-0,017","-0,295","-0,055","-0,079","-0,014","0,080","-0,002","-0,489","0,414","-0,193","-0,476","-0,031","0,042"
40,"-0,534","-0,004","0,137","-0,160","0,159","-0,163","0,034","0,088","-0,017","0,168","0,055","0,149","-0,179","-0,024","-0,361","-0,377","0,393","-0,149","-0,423","0,155","-0,250"
41,"-0,464","-0,071","-0,030","-0,054","0,133","-0,296","0,001","0,023","-0,196","0,079","0,163","0,391","-0,174","0,076","-0,454","-0,333","0,298","-0,140","-0,299","0,048","-0,169"
42,"-0,211","0,034","-0,256","-0,075","0,038","-0,462","0,133","0,111","-0,127","0,063","0,140","0,273","-0,005","-0,030","-0,160","-0,309","0,280","-0,039","-0,360","0,108","-0,180"
43,"0,046","-0,133","-0,505","-0,249","-0,007","-0,369","-0,083","0,235","-0,194","-0,013","0,058","0,174","-0,264","0,055","0,120","0,014","0,195","-0,057","-0,236","0,060","-0,112"
44,"0,064","-0,153","-0,890","-0,282","0,281","-0,173","-0,070","0,187","-0,158","-0,030","0,095","0,043","-0,257","0,079","-0,014","0,094","0,167","0,066","-0,177","-0,013","-0,160"
45,"0,059","-0,052","-0,799","-0,274","0,173","-0,089","0,120","0,281","-0,102","-0,159","0,085","0,000","-0,196","0,079","-0,011","0,126","0,174","-0,013","-0,177","0,047","-0,173"
46,"-0,319","-0,135","-0,522","-0,349","0,091","-0,189","0,133","0,111","-0,127","0,051","-0,025","-0,258","-0,254","0,062","-0,072","0,249","0,237","0,042","-0,055","0,106","-0,190"
47,"-0,340","-0,092","-0,081","-0,342","0,103","-0,129","-0,104","-0,037","-0,134","0,025","0,060","-0,459","-0,309","0,027","-0,192","0,183","0,287","0,067","0,066","0,105","-0,194"
48,"-0,159","0,045","-0,060","-0,493","0,236","-0,388","-0,386","0,166","-0,176","-0,060","0,026","-0,629","-0,467","0,006","-0,703","-0,153","0,351","-0,063","0,073","0,084","-0,003"
49,"-0,281","-0,013","-0,044","-0,433","0,235","-0,396","-0,130","0,181","-0,145","0,009","0,097","-0,589","-0,346","-0,053","-0,680","0,012","0,383","-0,133","0,008","-0,061","-0,094"
50,"-0,294","0,156","0,217","-0,539","0,201","-0,250","-0,235","0,121","-0,083","0,077","0,167","-0,550","-0,365","0,185","-0,305","0,024","0,467","-0,121","-0,121","-0,158","-0,256"
51,"-0,233","0,156","0,220","-0,510","0,249","-0,013","-0,136","0,266","-0,133","-0,089","0,253","-0,418","-0,396","0,241","0,313","0,048","0,139","-0,001","-0,055","-0,133","-0,139"
52,"-0,166","0,168","0,087","-0,411","0,271","-0,218","-0,097","0,123","-0,026","-0,020","0,204","-0,355","-0,527","0,292","0,482","0,260","0,199","-0,004","-0,240","-0,085","-0,205"
53,"-0,046","0,056","0,138","-0,448","0,271","-0,526","-0,157","-0,006","-0,073","0,024","0,180","-0,482","-0,457","0,240","0,310","0,128","0,110","0,122","-0,114","0,000","-0,103"
54,"-0,098","0,045","-0,058","-0,493","0,236","-0,388","-0,084","0,198","0,069","0,016","0,168","-0,541","-0,488","0,126","-0,294","0,329","-0,102","0,183","-0,175","0,000","-0,101"
55,"-0,152","0,057","-0,196","-0,297","0,317","-0,303","-0,005","0,231","-0,124","-0,027","0,073","-0,392","-0,540","0,016","-0,455","0,384","0,075","0,128","-0,110","-0,094","0,042"
56,"-0,085","0,069","-0,329","-0,350","0,270","-0,225","-0,281","0,189","0,025","0,102","0,082","-0,348","-0,537","0,057","-0,531","0,552","0,043","0,193","-0,045","-0,009","0,146"
57,"0,028","0,080","-0,131","-0,261","0,317","0,005","-0,188","0,420","-0,012","-0,055","0,120","-0,146","-0,427","0,126","-0,291","-0,041","0,329","-0,020","0,140","0,003","0,200"
58,"0,075","0,192","0,155","-0,352","0,247","0,281","-0,123","0,341","-0,038","-0,205","0,349","0,080","-0,445","0,230","0,059","-0,165","0,576","-0,093","-0,041","-0,281","0,330"
59,"-0,067","0,234","0,591","-0,225","0,437","0,290","-0,024","0,364","-0,147","-0,520","0,485","0,473","-0,402","0,275","0,430","-0,119","0,294","-0,008","-0,408","-0,231","0,270"
60,"-0,076","0,245","0,783","-0,328","0,246","-0,035","-0,070","0,310","-0,098","-0,450","0,375","0,548","-0,423","0,396","0,839","-0,165","0,266","-0,075","-0,413","-0,436","0,190"
61,"-0,321","0,379","0,784","-0,266","0,208","-0,536","-0,176","0,249","-0,037","-0,215","0,240","0,479","-0,359","0,379","0,783","-0,189","0,284","-0,177","-0,415","-0,270","0,091"
62,"-0,310","0,346","0,535","-0,205","0,147","-0,531","-0,281","0,312","0,085","-0,065","-0,049","0,264","-0,338","0,258","0,375","-0,133","0,273","-0,155","-0,537","-0,329","0,108"
63,"-0,228","0,304","0,096","-0,008","0,168","-0,434","-0,261","0,216","-0,155","0,022","0,082","-0,024","-0,232","0,058","-0,516","-0,208","0,174","-0,008","-0,236","-0,178","-0,060"
64,"-0,255","0,149","-0,631","-0,281","0,161","-0,149","-0,143","0,229","-0,181","0,058","0,046","-0,210","-0,401","-0,087","-0,800","-0,051","0,057","0,044","-0,114","-0,239","-0,051"
65,"-0,175","-0,007","-1,025","-0,175","0,195","-0,294","-0,202","0,345","-0,108","-0,133","0,218","-0,280","-0,404","-0,070","-0,741","0,061","0,036","0,088","-0,053","-0,120","-0,079"
66,"-0,169","-0,052","-1,138","-0,211","0,075","-0,578","-0,162","0,362","-0,204","-0,297","0,184","-0,126","-0,372","0,103","-0,154","0,317","0,001","0,094","-0,045","-0,009","0,146"
67,"-0,113","-0,142","-1,034","-0,203","0,110","-1,025","-0,123","0,218","-0,097","-0,446","0,234","0,136","-0,385","0,113","0,097","0,430","0,103","0,196","-0,047","0,098","0,061"
68,"-0,261","-0,056","-0,485","-0,233","0,039","-0,756","0,042","0,285","-0,172","-0,401","0,090","0,032","-0,370","0,027","-0,195","0,696","0,029","0,157","0,190","-0,002","-0,113"
69,"-0,092","0,000","-0,171","-0,083","0,026","-0,521","-0,038","0,129","-0,039","-0,356","0,006","-0,083","-0,672","-0,050","-0,252","0,342","0,106","0,254","0,077","0,050","0,129"
70,"-0,165","0,033","0,075","-0,266","0,208","-0,536","-0,136","0,266","-0,133","-0,285","-0,006","-0,466","-0,553","0,026","-0,204","0,362","0,029","0,162","0,079","0,123","0,176"
71,"0,068","0,123","0,313","-0,424","0,068","-0,300","-0,077","0,395","-0,086","-0,385","-0,183","-0,732","-0,433","0,102","-0,157","0,195","0,184","0,156","0,077","-0,069","0,155"
72,"-0,163","-0,103","0,063","-0,396","0,235","-0,087","0,015","0,098","-0,100","-0,502","-0,263","-1,139","-0,495","0,044","-0,143","0,160","0,118","0,042","0,201","0,062","0,185"
73,"-0,232","-0,037","0,230","-0,275","0,233","-0,101","-0,005","0,231","-0,124","-0,367","-0,002","-1,083","-0,568","0,113","0,088","0,249","0,237","0,042","0,079","0,003","0,202"
74,"-0,475","0,019","0,197","-0,394","0,198","-0,581","-0,018","0,279","-0,159","-0,240","-0,030","-0,593","-0,516","0,106","0,283","0,225","0,256","-0,059","-0,047","-0,021","0,087"
75,"-0,360","0,200","0,328","-0,520","0,091","-1,108","-0,156","0,239","0,047","-0,038","0,083","-0,016","-0,386","0,055","0,114","-0,186","0,220","-0,042","0,012","-0,154","0,051"
76,"-0,442","0,242","0,766","-0,437","0,066","-0,925","-0,254","0,376","-0,047","0,252","0,148","0,308","-0,389","0,072","0,172","-0,365","0,291","-0,061","0,136","-0,142","0,106"
77,"-0,328","0,367","0,920","-0,485","0,128","-0,305","-0,228","0,158","-0,036","0,215","0,304","0,470","-0,400","0,199","0,389","-0,311","0,344","-0,174","0,012","-0,094","0,038"
78,"-0,193","0,199","0,664","-0,577","0,178","-0,053","-0,130","0,181","-0,145","0,327","0,350","0,383","-0,277","0,258","0,378","-0,133","0,273","-0,155","0,253","-0,109","-0,030"
79,"-0,188","0,347","0,541","-0,676","0,216","0,139","-0,110","0,171","-0,062","0,010","0,212","0,328","-0,337","0,124","0,351","-0,322","0,259","-0,186","0,262","-0,117","0,221"
80,"-0,117","0,201","0,339","-0,486","0,106","0,201","-0,104","0,085","-0,074","-0,118","0,143","0,297","-0,208","0,207","0,205","-0,133","0,273","-0,155","0,325","-0,105","0,279"
81,"-0,057","0,145","0,364","-0,516","0,117","-0,048","-0,110","0,048","-0,122","-0,058","0,082","0,300","-0,333","0,165","0,275","0,003","0,234","-0,010","0,262","-0,117","0,221"
82,"-0,178","-0,105","0,391","-0,448","0,069","0,016","-0,143","0,069","0,022","0,184","0,138","0,256","-0,261","0,038","0,062","0,039","-0,010","0,121","0,264","-0,045","0,268"
83,"-0,055","0,066","0,330","-0,584","0,106","-0,100","-0,215","0,110","0,000","0,038","0,105","0,095","-0,315","0,062","-0,075","0,317","0,001","0,094","0,199","-0,070","0,151"
84,"-0,048","0,078","0,194","-0,403","0,223","-0,146","-0,150","0,031","-0,025","0,014","0,071","-0,083","-0,196","0,079","-0,011","0,362","0,029","0,162","0,140","0,003","0,200"
85,"-0,056","0,202","0,342","-0,441","0,200","0,051","-0,137","-0,016","0,010","-0,087","-0,046","-0,360","-0,211","0,166","0,281","0,352","-0,243","0,226","0,138","0,050","0,127"
86,"0,004","0,145","0,367","-0,594","0,311","0,298","0,061","0,030","-0,209","0,019","-0,191","-0,472","-0,221","0,159","0,473","0,441","-0,123","0,226","0,199","0,049","0,125"
87,"0,130","-0,012","0,304","-0,450","0,226","0,486","-0,150","-0,091","-0,085","0,034","-0,048","-0,376","-0,270","0,031","0,254","0,418","-0,105","0,125","0,077","-0,009","0,142"
88,"0,073","0,079","0,200","-0,464","0,142","0,379","-0,084","0,075","0,009","0,171","0,033","-0,286","-0,187","0,028","-0,186","0,114","-0,034","-0,084","0,323","0,002","0,193"
89,"-0,168","-0,002","0,154","-0,540","0,119","0,268","0,107","0,046","0,005","0,273","0,030","0,015","-0,176","-0,100","-0,403","-0,097","0,030","-0,023","0,201","0,003","0,198"
90,"-0,219","0,044","-0,063","-0,342","0,103","-0,129","0,087","-0,066","-0,138","0,305","0,076","0,252","-0,113","-0,175","-0,441","-0,186","-0,090","-0,024","0,134","-0,095","0,034"
91,"-0,089","0,035","-0,250","-0,470","0,092","-0,174","0,002","0,146","-0,136","0,398","0,121","0,481","-0,116","-0,158","-0,382","-0,095","-0,035","0,112","0,138","0,109","0,114"
92,"-0,013","-0,020","-0,553","-0,362","-0,053","-0,283","0,172","-0,033","-0,020","0,260","0,220","0,355","-0,111","-0,251","-0,482","-0,074","-0,112","0,019","0,382","0,048","0,119"
93,"-0,066","-0,087","-0,726","-0,327","0,067","0,001","0,145","-0,220","0,052","0,195","0,067","-0,108","-0,112","-0,117","-0,458","-0,543","0,051","-0,061","0,321","0,048","0,121"
94,"-0,130","-0,065","-0,672","-0,320","0,139","0,049","0,113","-0,161","-0,067","0,078","-0,013","-0,515","0,043","-0,019","0,094","-0,367","0,044","-0,177","0,260","0,228","0,084"
95,"0,169","-0,075","-0,522","-0,327","0,127","-0,011","0,185","-0,080","0,016","0,131","-0,085","-0,570","0,021","0,236","0,527","-0,255","0,023","-0,134","0,258","0,215","0,025"
96,"0,340","-0,042","-0,265","-0,213","0,053","-0,072","0,217","-0,261","0,075","0,267","-0,004","-0,480","0,084","0,160","0,489","0,026","-0,030","-0,026","0,197","0,096","0,053"
97,"0,070","0,044","0,279","-0,258","-0,042","0,078","0,113","-0,161","-0,067","0,096","-0,169","-0,361","-0,079","-0,078","0,105","0,082","-0,041","-0,005","0,321","-0,071","0,147"
98,"-0,201","0,266","0,834","-0,205","0,065","-0,013","-0,072","-0,218","-0,075","0,023","-0,038","-0,001","-0,004","-0,164","-0,184","0,116","-0,098","0,051","0,262","0,002","0,195"
99,"-0,277","0,264","1,160","-0,236","0,054","0,244","0,020","-0,392","-0,029","0,062","0,200","0,261","-0,021","-0,002","0,149","0,228","-0,119","0,094","0,199","-0,070","0,151"
100,"-0,039","0,310","1,284","-0,175","-0,067","0,260","0,007","-0,222","-0,005","0,200","0,161","0,375","-0,030","0,049","0,325","0,395","0,036","0,082","0,197","-0,202","0,117"
101,"0,273","0,381","1,140","-0,151","-0,068","-0,056","0,172","-0,033","-0,020","0,305","0,136","0,240","0,074","0,153","0,681","0,474","-0,116","0,147","0,325","-0,045","0,266"
102,"0,473","0,112","0,796","-0,112","-0,165","-0,229","0,106","-0,076","-0,054","0,265","-0,042","-0,033","0,010","0,112","0,754","0,654","-0,250","0,300","0,264","0,015","0,255"
103,"0,498","-0,032","0,264","-0,105","-0,093","-0,181","0,126","-0,087","0,029","0,180","-0,016","-0,215","0,106","-0,153","0,073","0,531","-0,313","0,245","0,323","0,002","0,193"
104,"0,449","-0,315","0,045","-0,075","-0,164","0,080","0,106","-0,076","-0,054","0,120","-0,134","-0,183","0,170","-0,112","0,000","0,507","-0,295","0,144","0,138","-0,010","0,140"
105,"0,513","-0,087","-0,042","-0,039","-0,104","0,377","0,178","-0,118","-0,032","0,084","-0,039","-0,009","0,102","0,057","0,138","0,261","-0,299","0,091","0,077","-0,069","0,155"
106,"0,335","-0,190","-0,141","-0,039","-0,044","0,365","0,231","-0,026","-0,033","0,213","-0,089","0,046","0,091","-0,009","0,348","0,283","-0,253","0,057","0,199","-0,010","0,138"
107,"0,330","-0,088","-0,050","0,000","-0,201","0,203","0,159","0,015","-0,055","0,196","-0,052","-0,084","0,214","0,050","0,337","0,340","-0,140","0,137","0,253","-0,169","-0,017"
108,"0,079","0,034","0,086","-0,044","-0,213","-0,165","-0,163","-0,043","-0,121","0,204","0,019","-0,037","0,348","-0,018","0,109","0,261","-0,299","0,091","0,312","-0,063","-0,104"
109,"-0,164","0,089","0,053","0,009","-0,107","-0,255","-0,216","-0,135","-0,120","0,461","0,098","0,038","0,356","-0,128","-0,049","0,215","-0,016","0,005","0,369","-0,030","-0,238"
110,"-0,034","0,023","-0,112","0,045","-0,106","0,053","0,021","0,013","-0,113","0,521","0,157","0,018","0,183","-0,122","-0,250","-0,187","0,097","-0,100","0,428","0,017","-0,313"
111,"0,087","-0,033","-0,084","-0,029","-0,189","-0,046","-0,045","-0,031","-0,147","0,627","-0,048","-0,082","0,195","-0,191","-0,484","-0,313","0,098","-0,291","0,487","0,063","-0,388"
112,"0,342","-0,064","-0,321","0,137","-0,156","-0,198","0,041","0,003","-0,029","0,724","-0,085","-0,276","0,145","-0,261","-0,721","-0,278","0,164","-0,177","0,428","0,195","-0,352"
113,"0,587","-0,199","-0,322","0,169","-0,205","-0,443","0,041","0,003","-0,029","0,632","-0,250","-0,482","0,191","-0,233","-0,408","-0,287","0,015","-0,055","0,480","0,024","-0,566"
114,"0,665","-0,083","-0,692","0,147","-0,241","-0,621","0,001","-0,014","0,067","0,522","-0,259","-0,841","0,292","-0,111","0,006","-0,220","-0,034","-0,079","0,424","0,110","-0,458"
115,"0,559","-0,274","-1,015","0,304","-0,183","-0,339","0,310","-0,153","-0,023","0,299","-0,193","-1,137","0,278","0,092","0,264","0,003","-0,200","-0,051","0,298","-0,034","-0,547"
116,"0,675","-0,229","-0,896","0,305","-0,243","-0,327","0,468","-0,001","-0,086","0,199","-0,310","-1,413","0,220","0,074","0,203","0,137","-0,175","-0,041","0,115","-0,093","-0,528"
117,"0,407","0,027","-0,420","0,379","-0,160","-0,227","0,284","-0,057","-0,094","0,197","-0,131","-1,448","0,417","-0,070","-0,063","0,261","-0,299","0,091","0,178","-0,080","-0,470"
118,"0,080","0,147","0,042","0,450","-0,246","-0,657","0,101","0,291","-0,186","0,154","-0,226","-1,298","0,368","-0,139","-0,300","0,195","-0,250","0,115","0,182","-0,114","-0,338"
119,"0,002","0,168","0,424","0,480","-0,236","-0,914","0,081","0,302","-0,269","0,308","-0,182","-1,077","0,368","-0,139","-0,300","0,186","-0,398","0,238","0,184","-0,101","-0,279"
120,"0,239","0,157","0,571","0,420","-0,294","-0,894","-0,234","0,526","-0,167","0,356","-0,112","-0,721","0,363","-0,046","-0,200","0,083","-0,228","0,072","0,186","-0,028","-0,232"
121,"0,303","0,135","0,517","0,343","-0,161","-0,536","-0,319","0,615","-0,225","0,549","0,109","-0,227","0,342","0,075","0,209","-0,075","-0,235","-0,039","0,306","-0,161","-0,270"
122,"0,561","0,138","0,200","0,485","-0,209","0,146","-0,228","0,441","-0,179","0,564","-0,025","0,361","0,277","-0,025","0,299","0,082","-0,041","-0,005","0,251","-0,182","-0,076"
123,"0,866","-0,109","0,247","0,414","-0,063","0,563","-0,182","0,212","-0,084","0,750","0,005","0,831","0,341","-0,042","0,243","0,294","-0,168","0,069","0,058","-0,185","-0,381"
124,"0,696","-0,086","-0,033","0,492","-0,197","0,205","-0,149","0,314","-0,169","0,723","-0,007","1,088","0,479","-0,011","-0,077","0,103","0,005","-0,038","0,119","-0,186","-0,383"
125,"0,399","0,094","-0,250","0,351","-0,268","-0,453","-0,110","0,171","-0,062","0,736","-0,197","0,748","0,433","-0,098","-0,372","0,105","-0,182","0,038","-0,009","-0,224","-0,558"
126,"0,235","-0,120","-0,633","0,359","-0,234","-0,899","-0,175","0,287","-0,300","0,721","-0,123","0,171","0,425","-0,238","-0,204","0,204","-0,101","-0,007","0,178","-0,080","-0,470"
127,"0,313","-0,197","-0,992","0,254","-0,327","-0,742","0,120","0,281","-0,102","0,793","-0,194","-0,201","0,429","-0,139","-0,297","0,259","-0,235","-0,044","0,363","0,051","-0,443"
128,"0,454","-0,103","-1,416","0,262","-0,375","-0,671","0,205","0,069","-0,104","0,683","-0,083","-0,584","0,375","-0,115","-0,434","0,079","-0,100","-0,198","0,541","0,083","-0,581"
129,"0,567","-0,092","-1,218","0,319","-0,219","-0,208","0,343","-0,051","-0,107","0,493","-0,092","-0,619","0,383","-0,225","-0,592","0,056","0,041","-0,241","0,548","0,062","-0,390"
130,"0,319","-0,185","-1,128","0,242","-0,145","0,162","0,257","-0,122","0,038","0,381","-0,138","-0,532","0,145","-0,319","-0,704","0,079","0,023","-0,139","0,487","0,003","-0,375"
131,"0,547","-0,242","-0,766","0,107","-0,287","0,082","0,277","-0,255","0,062","0,268","-0,124","-0,456","0,203","-0,243","-0,659","0,115","0,090","-0,026","0,365","0,064","-0,383"
132,"0,589","-0,085","-0,367","0,003","-0,298","-0,278","0,408","-0,290","0,071","0,346","-0,222","-0,323","0,183","-0,122","-0,250","0,203","0,086","-0,084","0,308","0,209","-0,288"
133,"0,703","-0,210","-0,181","0,245","-0,302","-0,307","0,263","-0,329","-0,034","0,330","-0,305","-0,430","0,170","-0,112","0,000","0,261","0,012","0,073","0,365","0,183","-0,409"
134,"0,759","-0,358","-0,054","0,063","-0,239","-0,298","0,355","-0,381","0,072","0,168","-0,300","-0,722","0,225","-0,077","0,120","0,306","0,040","0,140","0,247","0,090","-0,260"
135,"0,574","-0,279","-0,029","0,093","-0,311","-0,036","0,349","-0,419","0,024","0,155","-0,346","-1,275","0,243","-0,181","-0,230","0,238","-0,158","0,048","0,251","-0,063","-0,102"
136,"0,444","-0,213","0,136","0,265","-0,087","-0,166","0,178","-0,118","-0,032","0,159","-0,488","-1,687","0,184","-0,257","-0,274","0,240","-0,222","0,183","0,193","-0,168","-0,015"
