Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
30,"-0,163","0,080","0,565","0,265","-0,032","0,531","-0,146","0,147","0,024","-0,309","0,152","1,101","0,054","0,317","0,724","-0,044","0,078","-0,054","-0,336","-0,108","0,394"
31,"0,016","0,126","0,685","0,379","0,074","0,434","-0,069","0,019","0,033","-0,103","0,186","1,255","0,128","0,238","0,432","-0,234","0,250","-0,165","-0,645","-0,249","0,310"
32,"-0,047","0,148","0,739","0,222","0,135","0,127","0,157","0,091","-0,049","-0,196","0,138","1,026","0,076","0,056","0,227","-0,244","0,104","-0,040","-0,647","-0,082","0,214"
33,"-0,108","0,205","0,714","0,202","-0,021","-0,028","0,114","-0,169","-0,080","-0,073","0,228","0,551","0,209","0,110","-0,035","-0,290","0,075","-0,107","-0,589","-0,154","0,164"
34,"-0,037","0,171","0,468","0,101","0,077","0,152","-0,010","-0,096","-0,042","-0,025","0,115","0,002","0,045","-0,077","-0,497","-0,244","0,104","-0,040","-0,474","-0,132","-0,032"
35,"-0,378","0,035","-0,214","0,041","0,018","0,171","-0,076","-0,138","-0,079","-0,103","0,211","-0,133","0,057","-0,275","-0,759","-0,054","-0,068","0,072","-0,232","-0,146","-0,100"
36,"-0,100","0,003","-1,110","0,009","0,007","0,428","-0,046","-0,078","0,102","0,015","0,236","0,286","-0,080","-0,179","-0,412","0,213","-0,020","0,090","-0,232","-0,086","-0,113"
37,"0,229","-0,245","-1,721","-0,112","0,008","0,441","0,139","-0,025","0,115","0,176","0,296","0,566","-0,089","0,002","-0,209","0,401","-0,317","0,146","0,009","0,020","-0,206"
38,"0,110","-0,403","-1,794","-0,074","0,091","0,232","0,084","-0,237","0,050","0,218","0,238","0,886","-0,087","-0,072","-0,251","0,369","-0,137","0,145","-0,232","0,153","-0,161"
39,"0,347","-0,528","-1,604","-0,221","0,154","0,550","0,221","-0,359","0,047","0,219","0,119","0,911","-0,137","-0,270","-0,516","0,359","-0,097","0,191","-0,113","0,140","-0,225"
40,"0,335","-0,279","-1,309","-0,220","0,094","0,562","0,198","-0,140","0,040","-0,087","-0,036","0,482","-0,203","-0,238","-0,401","0,425","-0,147","0,167","-0,108","0,224","-0,118"
41,"0,374","-0,302","-0,707","-0,248","0,046","0,324","-0,059","-0,271","-0,059","-0,240","-0,083","0,261","-0,150","-0,249","-0,206","0,279","-0,256","0,147","-0,106","0,176","-0,046"
42,"0,534","0,004","-0,100","-0,080","0,079","0,173","0,031","-0,077","-0,137","-0,123","-0,184","-0,236","-0,160","0,066","0,024","0,237","-0,222","0,272","-0,101","0,201","0,074"
43,"0,078","0,047","0,653","-0,107","-0,029","-0,053","0,126","-0,218","-0,045","-0,052","-0,141","-0,632","-0,161","0,007","0,040","0,227","0,003","0,237","-0,043","-0,051","0,060"
44,"-0,369","0,135","1,192","-0,147","-0,052","0,144","0,203","-0,225","0,026","-0,091","-0,262","-0,916","-0,282","0,007","0,035","-0,066","0,033","-0,019","-0,101","0,021","0,110"
45,"-0,629","0,236","1,602","-0,161","-0,076","0,026","0,245","-0,206","-0,069","-0,418","-0,294","-1,053","-0,171","0,071","0,275","-0,500","0,141","-0,048","-0,282","0,214","0,140"
46,"-0,691","0,179","1,622","-0,127","-0,184","-0,207","0,186","-0,212","-0,057","-0,455","-0,137","-0,892","-0,172","-0,046","0,307","-0,534","0,011","-0,024","-0,097","0,045","0,229"
47,"-0,445","0,293","1,586","-0,174","-0,100","-0,093","-0,011","-0,217","-0,105","-0,348","0,055","-0,570","-0,168","0,055","0,216","-0,480","0,062","-0,138","-0,216","0,118","0,281"
48,"-0,123","-0,022","1,133","-0,040","0,042","-0,012","-0,070","-0,102","-0,030","-0,222","0,093","-0,092","-0,057","0,002","0,489","-0,402","-0,090","-0,071","-0,155","-0,121","0,327"
49,"0,202","-0,032","0,624","-0,019","0,019","0,178","0,036","-0,291","0,096","-0,019","0,095","0,508","0,059","0,034","0,611","-0,324","-0,241","-0,003","-0,218","-0,013","0,246"
50,"0,223","-0,065","0,047","0,001","0,055","0,356","0,122","0,109","0,095","0,099","0,061","0,939","-0,111","-0,046","0,310","-0,392","-0,315","-0,036","-0,162","-0,038","0,124"
51,"0,171","-0,156","-0,182","0,105","-0,054","0,742","0,003","0,097","0,118","0,010","0,112","1,192","-0,083","-0,222","-0,337","-0,236","-0,246","-0,061","-0,094","-0,122","0,325"
52,"0,112","-0,179","-0,241","-0,038","-0,028","0,565","0,026","-0,121","0,125","-0,159","0,040","0,853","-0,083","-0,415","-0,348","0,045","-0,174","0,105","-0,094","-0,062","0,313"
53,"0,183","-0,156","-0,510","-0,132","0,141","0,792","0,120","-0,262","0,217","-0,373","0,053","0,628","-0,157","-0,142","-0,046","0,044","-0,113","-0,031","-0,221","-0,145","0,210"
54,"0,061","-0,348","-0,504","-0,078","0,068","0,738","0,055","-0,054","-0,005","-0,425","0,007","0,707","-0,052","-0,030","0,371","0,144","-0,404","0,082","-0,036","-0,015","0,239"
55,"0,061","-0,213","-0,492","0,034","0,006","0,112","0,000","-0,387","-0,133","-0,289","0,089","0,797","-0,118","0,061","0,470","0,278","-0,381","0,091","-0,462","-0,012","0,255"
56,"0,240","-0,303","-0,384","-0,014","-0,078","-0,304","0,079","-0,152","0,064","-0,056","0,133","0,694","-0,049","-0,180","0,285","0,368","-0,261","0,089","-0,162","0,022","0,112"
57,"0,162","-0,122","0,067","-0,073","-0,197","-0,273","-0,010","0,025","0,021","0,134","0,083","0,741","0,036","-0,206","-0,273","0,256","-0,426","0,126","-0,284","0,202","0,080"
58,"0,156","0,002","0,214","0,015","-0,150","-0,042","0,126","-0,218","-0,045","0,336","-0,042","0,426","0,053","-0,318","-0,685","0,368","-0,261","0,089","-0,155","0,177","0,267"
59,"-0,027","0,002","0,207","0,077","-0,042","0,492","0,013","-0,194","0,027","0,067","-0,175","-0,201","-0,022","-0,222","-0,334","0,300","-0,335","0,057","-0,160","0,273","0,123"
60,"-0,136","0,058","-0,148","0,002","-0,065","0,380","0,013","-0,194","0,027","0,034","-0,164","-0,450","0,023","-0,185","0,037","0,212","-0,145","0,034","-0,284","0,142","0,092"
61,"-0,194","-0,100","-0,218","-0,019","0,019","0,178","0,054","-0,425","0,117","-0,102","-0,307","-0,528","0,148","-0,142","-0,033","0,000","-0,203","0,037","-0,350","-0,001","-0,001"
62,"-0,066","0,025","-0,395","0,123","-0,007","0,355","0,138","-0,267","-0,011","-0,087","-0,222","-0,422","-0,149","-0,131","-0,238","-0,100","-0,097","0,004","-0,293","-0,085","-0,110"
63,"0,479","-0,257","-0,261","-0,005","-0,017","0,309","0,143","-0,352","-0,025","0,026","-0,237","-0,497","0,214","-0,115","-0,164","-0,402","0,096","-0,151","-0,413","-0,192","-0,022"
64,"0,285","-0,201","0,037","0,030","-0,245","0,100","0,263","-0,219","0,014","-0,069","-0,317","-0,279","0,090","-0,099","-0,110","-0,180","-0,070","-0,119","-0,228","-0,062","0,007"
65,"0,163","-0,201","0,033","0,190","-0,164","-0,122","0,132","-0,182","0,003","0,022","-0,090","-0,087","0,155","-0,249","-0,193","-0,110","0,128","-0,030","-0,225","0,070","0,042"
66,"-0,024","-0,349","0,150","0,109","-0,199","-0,294","0,085","-0,107","-0,198","-0,205","-0,001","0,051","-0,030","-0,174","-0,158","-0,078","-0,052","-0,030","-0,225","0,070","0,042"
67,"-0,084","-0,236","0,103","0,136","-0,151","-0,056","-0,211","0,105","-0,013","-0,301","-0,022","0,257","-0,042","-0,094","0,136","0,034","-0,073","0,014","-0,106","-0,003","-0,010"
68,"0,038","-0,043","0,096","0,022","0,090","0,534","-0,021","0,074","-0,014","-0,261","0,039","0,553","-0,116","-0,014","0,427","0,224","-0,060","0,045","-0,104","0,009","0,050"
69,"0,163","-0,009","0,022","0,071","0,055","0,974","0,061","-0,139","-0,019","-0,158","-0,020","0,865","0,193","-0,105","0,339","-0,368","-0,145","-0,014","-0,162","-0,098","0,136"
70,"0,354","-0,099","-0,198","0,058","-0,029","0,867","0,066","-0,224","-0,034","0,152","-0,012","0,884","-0,101","-0,169","0,091","0,257","-0,301","0,182","-0,040","0,021","0,107"
71,"0,184","-0,291","-0,522","0,070","-0,054","0,433","-0,034","-0,127","0,137","0,410","0,009","0,970","-0,026","-0,324","-0,244","0,415","-0,294","0,293","0,082","0,020","0,103"
72,"0,421","-0,280","-0,320","-0,060","-0,053","-0,178","0,007","-0,230","-0,022","0,439","-0,101","0,738","-0,150","-0,308","-0,190","0,390","-0,402","0,135","-0,038","-0,206","0,215"
73,"0,232","-0,348","-0,169","-0,006","-0,186","-0,221","0,101","-0,370","0,070","0,369","-0,053","0,675","-0,152","-0,174","-0,163","0,313","-0,312","0,204","-0,104","-0,051","0,062"
74,"0,160","-0,236","0,112","-0,032","-0,125","0,083","0,024","-0,363","-0,001","0,108","-0,173","0,107","-0,165","-0,212","0,163","0,469","-0,243","0,179","-0,164","-0,050","0,064"
75,"0,092","-0,225","0,302","0,064","-0,126","0,385","0,095","-0,406","0,021","-0,108","-0,040","-0,143","-0,052","-0,223","0,360","0,323","-0,352","0,158","-0,108","-0,134","-0,045"
76,"-0,040","0,137","0,547","0,124","-0,067","0,367","0,197","-0,261","-0,023","-0,406","-0,123","-0,525","-0,114","-0,148","0,401","-0,010","-0,164","0,083","-0,286","-0,049","0,069"
77,"0,024","0,035","0,459","0,051","-0,269","0,291","0,298","-0,366","0,118","-0,422","-0,207","-0,631","-0,175","-0,148","0,398","0,144","-0,219","0,002","-0,286","0,070","0,045"
78,"0,086","-0,100","0,449","0,031","-0,365","0,124","-0,005","-0,181","-0,056","-0,308","-0,281","-0,694","-0,052","-0,223","0,360","-0,259","-0,229","-0,163","-0,284","-0,037","0,129"
79,"0,102","-0,009","0,020","0,077","-0,270","-0,025","0,066","-0,224","-0,034","-0,164","-0,186","-0,545","-0,157","-0,201","-0,030","-0,134","-0,042","-0,052","-0,225","0,070","0,042"
80,"0,103","-0,145","0,008","-0,044","-0,328","0,001","0,042","-0,247","-0,166","-0,079","-0,210","-0,363","-0,093","-0,351","-0,113","0,188","0,057","-0,147","-0,108","0,045","-0,082"
81,"0,166","-0,167","-0,046","-0,071","-0,208","0,292","0,168","-0,199","-0,141","0,118","-0,129","-0,281","-0,023","-0,281","-0,318","0,044","-0,113","-0,031","0,009","-0,100","-0,181"
82,"0,120","-0,326","-0,445","-0,071","-0,148","0,280","0,227","-0,194","-0,152","-0,032","-0,017","-0,032","-0,198","-0,329","-0,502","0,301","-0,211","0,113","0,192","0,078","-0,224"
83,"-0,055","-0,281","-0,666","-0,058","-0,064","0,387","0,179","-0,369","-0,169","-0,029","-0,196","0,005","-0,076","-0,521","-0,508","0,422","-0,210","-0,025","0,250","0,066","-0,286"
84,"-0,171","-0,269","-0,807","-0,065","-0,076","0,328","0,001","-0,266","-0,070","-0,007","-0,039","0,158","-0,133","-0,420","-0,601","0,101","-0,185","0,127","0,129","-0,113","-0,246"
85,"0,010","-0,133","-0,789","-0,079","-0,040","0,197","0,007","-0,230","-0,022","0,277","-0,101","0,446","-0,134","-0,286","-0,575","0,359","-0,097","0,191","0,131","-0,041","-0,198"
86,"0,066","-0,201","-0,628","-0,046","-0,089","-0,048","0,197","-0,261","-0,023","0,304","-0,092","0,189","-0,204","-0,356","-0,369","0,334","-0,205","0,033","0,011","0,032","-0,146"
87,"0,241","-0,246","-0,406","-0,038","-0,197","0,036","0,173","-0,413","0,093","0,161","-0,246","0,052","-0,275","-0,292","-0,136","0,423","-0,272","0,111","0,016","-0,004","-0,014"
88,"0,351","-0,189","-0,096","-0,133","-0,028","0,263","0,275","-0,268","0,049","-0,013","-0,231","0,135","-0,153","-0,292","-0,131","0,413","-0,232","0,157","0,079","0,068","0,031"
89,"0,280","-0,020","0,162","-0,145","-0,003","0,698","0,292","-0,402","0,069","-0,265","-0,060","0,071","-0,155","-0,217","-0,088","-0,166","-0,047","0,028","0,016","0,116","-0,038"
90,"0,267","-0,077","0,513","-0,098","-0,087","0,584","0,262","-0,340","-0,049","-0,402","-0,023","-0,043","-0,097","-0,260","-0,011","-0,210","0,048","0,017","-0,104","-0,170","0,086"
91,"0,276","-0,111","0,264","-0,017","-0,221","0,226","0,197","-0,261","-0,023","-0,051","-0,014","0,284","-0,095","-0,335","-0,054","0,000","-0,018","-0,043","0,028","-0,123","0,321"
92,"0,086","-0,100","0,449","-0,118","-0,123","0,406","0,065","-0,474","0,151","0,216","-0,040","0,442","0,028","-0,217","-0,081","-0,300","-0,071","0,018","-0,036","-0,015","0,239"
93,"-0,102","-0,169","0,601","-0,051","-0,112","0,458","-0,046","-0,199","0,039","0,360","0,054","0,591","-0,052","0,029","0,355","-0,456","0,045","-0,037","0,091","-0,171","0,390"
94,"-0,118","-0,011","0,997","-0,131","-0,207","0,299","0,060","-0,389","0,166","0,232","-0,076","0,572","0,175","-0,051","0,766","-0,280","-0,150","-0,072","-0,279","-0,133","0,272"
95,"-0,119","0,068","1,031","-0,011","-0,149","0,273","0,054","-0,425","0,117","-0,025","-0,096","0,486","0,176","0,007","0,750","-0,380","-0,230","-0,025","-0,525","-0,203","0,234"
96,"-0,314","0,067","1,352","-0,086","-0,112","0,150","0,096","-0,285","0,084","-0,391","-0,250","0,065","0,297","-0,051","0,771","-0,144","-0,188","0,073","-0,406","-0,216","0,169"
97,"-0,132","0,204","1,371","0,023","-0,257","0,041","0,131","-0,303","-0,060","-0,622","-0,261","-0,278","0,183","-0,041","0,574","0,066","-0,253","0,014","-0,343","-0,204","0,227"
98,"0,069","0,080","0,902","-0,045","-0,209","-0,023","0,166","-0,449","0,044","-0,577","-0,346","-0,392","0,071","-0,105","0,333","0,412","-0,171","0,020","-0,221","-0,145","0,210"
99,"0,101","-0,122","0,065","-0,023","-0,292","0,179","0,167","-0,328","0,107","-0,462","-0,082","-0,023","0,032","-0,366","-0,166","0,156","-0,134","0,012","-0,157","-0,074","0,256"
100,"0,197","-0,427","-0,861","0,017","-0,329","-0,006","0,007","-0,230","-0,022","-0,224","0,001","0,367","-0,029","-0,308","-0,185","0,266","-0,094","-0,080","-0,036","-0,134","0,263"
101,"0,408","-0,527","-1,601","-0,030","-0,304","0,119","0,138","-0,267","-0,011","0,013","0,144","0,745","-0,103","-0,287","0,123","-0,034","-0,147","-0,019","-0,040","0,081","0,095"
102,"0,480","-0,640","-1,882","-0,205","-0,350","0,211","0,268","-0,304","0,000","0,388","0,191","1,250","-0,168","-0,255","0,238","-0,081","-0,115","-0,222","0,016","-0,064","-0,002"
103,"0,406","-0,505","-1,545","-0,199","-0,218","0,247","0,215","-0,274","0,061","0,384","-0,120","1,252","-0,158","-0,319","0,002","-0,078","-0,052","-0,030","0,014","-0,016","-0,074"
104,"0,254","-0,325","-0,768","-0,306","-0,252","0,391","0,279","-0,474","-0,028","0,178","-0,154","1,099","-0,085","-0,399","-0,289","-0,056","-0,193","0,016","0,133","-0,089","-0,126"
105,"-0,137","-0,191","-0,114","-0,286","-0,157","0,557","0,214","-0,395","-0,002","0,104","-0,146","0,542","-0,134","-0,479","-0,585","-0,032","-0,023","0,037","0,009","-0,100","-0,181"
106,"-0,451","-0,158","0,123","-0,245","-0,253","0,384","0,249","-0,541","0,102","-0,037","-0,268","-0,042","-0,260","-0,388","-0,489","0,066","-0,068","-0,066","0,070","0,019","-0,208"
107,"-0,585","-0,215","0,470","-0,362","-0,229","-0,108","0,226","-0,443","0,032","-0,240","-0,270","-0,643","-0,263","-0,431","-0,414","0,056","-0,214","0,059","0,072","-0,028","-0,136"
108,"-0,357","-0,057","0,875","-0,200","-0,327","-0,295","0,106","-0,576","-0,007","-0,477","-0,353","-1,033","-0,266","-0,474","-0,339","0,013","0,006","0,104","0,129","-0,113","-0,246"
109,"-0,306","-0,080","1,149","-0,294","-0,277","-0,044","0,333","-0,383","-0,026","-0,503","-0,270","-1,235","-0,272","-0,249","-0,211","-0,112","-0,182","-0,006","0,011","-0,088","-0,122"
110,"-0,053","-0,112","0,909","-0,219","-0,254","0,068","-0,011","-0,217","-0,105","-0,555","-0,257","-1,168","-0,285","-0,287","0,115","-0,212","-0,076","-0,040","-0,106","-0,122","0,014"
111,"-0,227","-0,203","0,676","-0,153","-0,183","0,109","-0,207","-0,101","-0,090","-0,265","-0,247","-0,832","-0,113","-0,223","0,358","-0,066","-0,153","0,061","0,075","-0,136","-0,052"
112,"0,146","-0,213","0,497","-0,279","-0,313","0,087","-0,057","-0,030","0,067","-0,252","-0,135","-0,292","-0,299","-0,014","0,420","0,178","-0,275","0,058","0,077","-0,064","-0,005"
113,"0,214","-0,224","0,307","-0,302","-0,170","-0,127","0,055","-0,054","-0,005","-0,107","-0,160","-0,118","-0,298","-0,207","0,409","-0,012","-0,102","-0,053","0,264","-0,101","0,120"
114,"0,097","-0,213","0,166","-0,226","-0,326","0,021","0,073","-0,188","0,015","0,016","-0,341","-0,097","-0,355","-0,357","0,321","-0,057","0,054","-0,201","0,206","-0,208","0,206"
115,"0,042","-0,145","0,006","-0,171","-0,170","0,484","0,049","-0,090","-0,054","-0,127","-0,097","0,186","-0,147","-0,458","-0,276","-0,178","0,054","-0,063","0,203","-0,160","0,135"
116,"-0,143","-0,123","0,056","-0,286","-0,157","0,557","0,268","-0,304","0,000","-0,138","-0,082","0,561","-0,487","-0,618","-0,879","-0,368","0,040","-0,095","0,143","-0,160","0,137"
117,"-0,020","-0,259","0,049","-0,321","-0,157","0,248","0,310","-0,285","-0,095","-0,047","0,086","0,765","-0,372","-0,452","-0,729","-0,222","0,149","-0,074","0,133","-0,208","-0,102"
118,"0,293","-0,348","-0,166","-0,422","-0,228","-0,101","0,292","-0,273","-0,179","0,052","0,266","1,028","-0,341","-0,319","-0,005","-0,135","-0,166","-0,108","0,250","-0,054","-0,262"
119,"0,186","-0,506","-0,567","-0,239","-0,410","-0,086","0,131","-0,303","-0,060","0,013","0,085","0,757","-0,349","-0,271","0,171","0,112","0,147","-0,079","0,365","0,088","-0,482"
120,"-0,165","-0,586","-0,943","-0,401","-0,311","0,101","0,102","-0,241","-0,178","-0,060","0,093","0,200","-0,224","-0,287","0,117","0,143","-0,157","-0,135","0,300","0,065","-0,599"
121,"-0,407","-0,610","-1,009","-0,274","-0,182","0,123","0,179","-0,369","-0,169","-0,140","-0,090","-0,379","-0,249","-0,393","-0,740","0,010","-0,057","-0,088","0,300","0,005","-0,587"
122,"-0,469","-0,474","-0,999","-0,295","-0,158","-0,068","0,244","-0,327","-0,132","-0,032","-0,203","-0,936","-0,227","-0,537","-1,269","0,146","-0,095","0,058","0,051","-0,077","-0,686"
123,"-0,289","-0,315","-0,925","-0,227","-0,206","-0,003","0,167","-0,320","-0,204","-0,055","-0,300","-1,101","-0,163","-0,553","-1,325","0,100","-0,123","-0,010","0,051","-0,137","-0,674"
124,"-0,366","-0,214","-0,508","-0,188","-0,124","-0,212","0,198","-0,132","-0,270","-0,115","-0,299","-1,093","-0,123","-0,484","-0,837","0,246","-0,015","0,011","0,054","-0,125","-0,614"
125,"-0,264","-0,067","0,028","-0,134","-0,196","-0,266","0,221","-0,230","-0,201","-0,160","-0,214","-0,979","-0,016","-0,388","-0,479","0,468","0,004","-0,038","-0,014","-0,101","-0,803"
126,"-0,217","0,012","0,393","-0,221","-0,363","-0,473","-0,058","-0,021","-0,243","-0,160","-0,214","-0,979","-0,030","-0,233","-0,142","0,312","0,121","-0,093","-0,073","0,031","-0,765"
127,"-0,204","0,069","0,042","-0,034","-0,114","-0,482","-0,105","-0,076","-0,197","-0,342","-0,151","-0,967","-0,040","-0,169","0,093","-0,122","0,229","-0,121","0,049","-0,029","-0,757"
128,"-0,371","-0,225","-0,372","-0,066","-0,185","-0,214","0,085","-0,107","-0,198","-0,464","-0,089","-0,964","0,019","-0,094","0,138","0,078","0,017","-0,055","0,166","-0,114","-0,869"
129,"-0,234","-0,383","-0,764","-0,053","-0,161","-0,095","-0,016","-0,132","-0,091","-0,379","-0,053","-0,794","-0,149","-0,190","-0,222","-0,054","-0,068","0,072","0,108","0,018","-0,831"
130,"-0,415","-0,463","-0,805","0,054","-0,127","-0,239","0,156","-0,150","-0,175","-0,278","-0,053","-0,494","-0,564","-0,389","-0,502","0,125","-0,201","0,228","0,171","-0,090","-0,750"
131,"-0,296","-0,304","-0,732","0,128","-0,044","-0,139","0,066","-0,224","-0,034","-0,236","-0,110","-0,173","-0,265","-0,105","-0,377","0,100","-0,309","0,071","0,173","-0,078","-0,690"
132,"-0,243","-0,100","-0,549","0,076","-0,151","-0,049","0,066","-0,224","-0,034","-0,035","0,011","0,402","-0,210","-0,131","-0,240","0,081","-0,291","0,297","0,180","-0,102","-0,499"
