Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
33,"0,006","-0,009","1,039","-0,001","0,000","1,005","0,000","0,003","0,948","0,000","-0,007","1,007","-0,002","0,003","1,021","0,002","-0,004","0,961","-0,001","0,002","1,013"
34,"0,005","-0,007","1,039","-0,005","0,001","1,001","-0,007","-0,005","0,947","0,000","-0,011","1,009","0,000","0,005","1,025","-0,001","-0,001","0,956","0,003","-0,005","1,011"
35,"0,005","-0,010","1,042","-0,002","-0,005","1,001","0,003","0,005","0,948","-0,006","-0,008","1,006","-0,001","-0,001","1,026","0,002","0,004","0,955","0,003","-0,001","1,008"
36,"0,000","-0,005","1,040","-0,005","-0,003","1,005","-0,005","-0,006","0,940","-0,006","-0,011","1,015","-0,002","0,000","1,025","0,003","-0,004","0,954","0,005","0,002","1,005"
37,"-0,003","-0,007","1,041","-0,002","0,002","1,003","0,000","-0,006","0,944","-0,008","-0,005","1,013","-0,001","-0,001","1,026","-0,002","0,004","0,965","0,000","-0,001","1,013"
38,"-0,002","-0,008","1,040","-0,001","-0,009","1,004","-0,004","-0,002","0,949","-0,003","0,000","1,010","0,000","-0,001","1,027","-0,001","-0,003","0,961","0,002","0,007","1,012"
39,"0,001","-0,003","1,035","0,000","0,001","1,001","-0,003","-0,001","0,945","-0,005","-0,001","1,010","0,003","-0,001","1,023","-0,001","0,000","0,959","-0,002","0,004","1,012"
40,"0,002","-0,006","1,039","-0,004","-0,002","1,004","0,000","0,002","0,951","-0,003","-0,001","1,007","0,002","0,005","1,025","0,002","-0,005","0,958","-0,003","0,001","1,012"
41,"0,005","-0,006","1,040","-0,005","-0,003","1,003","-0,001","-0,002","0,946","-0,001","-0,004","1,008","0,001","0,005","1,021","0,004","-0,001","0,962","-0,006","-0,005","1,009"
42,"0,005","-0,001","1,038","-0,001","-0,001","1,003","-0,001","-0,001","0,946","0,005","-0,002","1,007","-0,004","0,007","1,020","-0,001","-0,006","0,957","-0,003","-0,002","1,010"
43,"0,011","0,006","1,038","-0,004","-0,001","1,005","0,001","0,001","0,948","0,007","-0,002","1,009","-0,002","0,004","1,023","0,003","-0,001","0,959","-0,002","-0,007","1,004"
44,"0,007","0,006","1,040","-0,002","-0,006","1,003","0,001","-0,003","0,948","0,009","-0,009","1,014","-0,002","0,006","1,024","0,001","0,000","0,956","0,001","0,000","1,007"
45,"0,010","0,003","1,041","-0,001","0,003","1,001","-0,004","-0,009","0,943","0,007","-0,003","1,010","0,002","0,006","1,023","0,003","-0,005","0,956","0,004","-0,001","1,007"
46,"0,007","0,004","1,037","-0,003","0,002","1,000","-0,001","-0,004","0,945","0,013","-0,006","1,005","0,002","0,005","1,019","0,007","-0,004","0,958","0,004","-0,001","1,007"
47,"0,002","0,000","1,039","-0,005","0,000","1,005","0,000","-0,005","0,945","0,008","0,000","1,005","0,002","0,007","1,023","0,002","0,000","0,957","0,002","-0,003","1,009"
48,"0,000","0,001","1,037","-0,004","0,003","1,001","0,001","-0,004","0,950","0,006","-0,003","1,006","0,000","0,010","1,024","0,006","-0,004","0,955","0,003","-0,003","1,013"
49,"0,001","-0,008","1,041","-0,001","0,000","0,998","0,000","0,001","0,945","0,004","-0,004","1,010","0,000","0,004","1,021","0,003","-0,004","0,961","0,002","-0,004","1,011"
50,"0,000","-0,004","1,035","-0,002","0,001","1,001","-0,003","-0,003","0,945","0,008","-0,001","1,011","0,003","-0,002","1,026","0,001","-0,004","0,957","-0,001","-0,002","1,009"
51,"-0,001","0,002","1,031","-0,002","-0,004","1,002","0,001","-0,005","0,944","0,002","-0,005","1,011","0,001","-0,004","1,027","0,001","0,003","0,963","-0,002","0,001","1,006"
52,"0,000","0,002","1,035","0,005","-0,006","1,003","0,005","-0,002","0,946","-0,001","-0,009","1,013","-0,001","0,001","1,025","0,004","0,003","0,961","-0,008","0,002","1,013"
53,"0,004","-0,001","1,034","-0,003","-0,003","1,003","0,002","-0,005","0,944","-0,003","-0,001","1,009","0,000","-0,004","1,025","0,002","-0,001","0,962","-0,001","0,004","1,010"
54,"0,001","-0,005","1,037","-0,004","-0,005","1,003","-0,001","0,000","0,946","-0,002","-0,009","1,011","-0,001","0,003","1,020","0,008","-0,003","0,952","0,003","-0,008","1,005"
55,"0,009","-0,001","1,037","-0,004","-0,003","1,002","0,003","0,003","0,947","-0,003","-0,003","1,013","0,001","0,002","1,022","0,002","-0,008","0,956","0,001","0,002","1,007"
56,"0,007","-0,010","1,043","-0,003","-0,003","1,006","-0,002","0,000","0,947","0,000","-0,015","1,008","0,001","0,001","1,026","0,001","-0,003","0,958","0,005","-0,004","1,008"
57,"0,008","0,001","1,037","-0,003","-0,002","1,007","0,001","0,001","0,951","0,001","-0,001","1,012","0,000","0,005","1,024","0,002","0,001","0,960","0,005","-0,003","1,008"
58,"0,007","-0,006","1,039","-0,002","-0,005","1,004","-0,002","0,000","0,944","0,001","-0,003","1,012","0,002","0,007","1,021","0,004","-0,004","0,956","0,005","0,001","1,016"
59,"0,008","-0,009","1,040","-0,001","-0,003","1,003","-0,005","-0,005","0,940","0,005","-0,005","1,009","0,002","0,000","1,027","0,004","-0,001","0,958","0,003","0,002","1,011"
60,"0,006","-0,001","1,036","-0,006","0,001","1,009","-0,003","-0,005","0,946","0,004","-0,009","1,005","0,003","0,004","1,027","0,000","-0,003","0,955","0,005","0,001","1,011"
61,"0,007","-0,006","1,042","-0,004","0,002","1,000","-0,001","-0,005","0,943","0,012","-0,005","1,005","0,004","-0,002","1,022","0,003","-0,004","0,962","0,002","0,007","1,011"
62,"0,003","-0,001","1,036","-0,001","-0,003","1,007","-0,001","0,002","0,947","0,009","-0,008","1,009","0,004","-0,001","1,021","0,001","-0,001","0,961","-0,001","-0,001","1,011"
63,"0,006","-0,003","1,035","0,001","0,000","1,002","0,005","-0,006","0,946","0,003","-0,003","1,009","-0,001","0,005","1,022","0,005","-0,001","0,957","0,000","0,001","1,015"
64,"0,002","-0,005","1,037","-0,005","-0,004","0,999","0,003","-0,001","0,948","0,003","-0,004","1,013","0,004","-0,002","1,026","0,001","0,000","0,959","0,003","0,002","1,010"
65,"0,001","0,006","1,037","0,002","-0,004","1,002","0,000","-0,003","0,945","0,004","-0,003","1,009","0,001","0,004","1,024","0,001","-0,004","0,956","0,004","0,001","1,010"
66,"0,010","-0,009","1,038","0,004","-0,001","1,003","0,004","-0,004","0,947","0,007","-0,001","1,017","-0,006","-0,001","1,021","0,004","-0,001","0,959","0,004","-0,001","1,009"
67,"0,004","-0,011","1,038","-0,005","0,000","1,004","-0,001","-0,001","0,947","0,006","-0,004","1,012","0,002","0,009","1,023","0,006","-0,002","0,958","0,003","0,003","1,011"
68,"0,008","-0,012","1,042","-0,003","-0,002","1,003","0,001","-0,002","0,951","-0,001","-0,001","1,008","0,005","0,012","1,022","0,001","-0,005","0,957","0,001","0,006","1,010"
69,"0,011","-0,006","1,044","0,001","0,000","1,001","-0,004","-0,003","0,942","0,007","-0,005","1,010","0,001","0,005","1,023","0,004","-0,002","0,963","-0,001","0,002","1,005"
70,"0,013","0,000","1,038","0,003","-0,003","1,004","-0,002","-0,005","0,946","-0,003","-0,002","1,011","-0,001","0,007","1,025","0,005","-0,004","0,958","-0,003","-0,001","1,009"
71,"0,009","0,007","1,036","-0,001","-0,001","1,003","-0,003","0,000","0,947","-0,002","-0,002","1,010","-0,002","0,006","1,024","0,001","0,005","0,957","0,005","0,006","1,007"
72,"0,003","0,004","1,035","-0,002","-0,003","0,998","0,002","0,001","0,945","-0,002","0,001","1,010","-0,004","0,009","1,022","0,000","-0,004","0,954","0,001","-0,002","1,008"
73,"-0,002","0,005","1,036","-0,002","-0,001","1,004","-0,003","-0,001","0,947","-0,004","0,003","1,005","-0,002","0,001","1,026","0,003","0,002","0,956","0,007","0,002","1,007"
74,"-0,002","-0,007","1,039","-0,007","0,001","1,002","-0,003","-0,005","0,941","-0,005","0,000","1,009","0,002","0,005","1,023","0,002","-0,003","0,955","0,007","0,006","1,004"
75,"-0,005","-0,001","1,039","-0,001","0,000","1,005","0,002","0,000","0,951","-0,007","0,001","1,008","-0,001","0,005","1,024","0,004","0,002","0,960","0,006","0,000","1,013"
76,"-0,004","0,003","1,042","-0,002","0,005","1,006","-0,002","-0,002","0,945","-0,006","0,005","1,010","-0,006","0,004","1,021","0,002","-0,001","0,960","0,004","-0,001","1,009"
77,"-0,005","-0,011","1,041","-0,001","0,002","1,005","-0,001","-0,008","0,946","0,001","0,000","1,007","-0,001","0,001","1,026","0,001","-0,005","0,957","0,005","-0,001","1,014"
78,"-0,004","-0,008","1,036","-0,004","0,005","1,002","-0,001","-0,004","0,945","-0,001","-0,004","1,011","0,002","0,000","1,022","0,005","0,000","0,958","0,003","0,007","1,011"
79,"0,002","-0,010","1,039","-0,005","0,006","1,005","-0,002","-0,005","0,944","0,005","-0,001","1,011","-0,001","0,003","1,025","0,003","-0,002","0,954","-0,003","0,004","1,007"
80,"0,002","-0,006","1,040","-0,002","0,006","1,003","0,002","-0,001","0,945","0,002","-0,003","1,011","0,000","0,004","1,022","0,003","-0,002","0,955","-0,002","0,006","1,009"
81,"0,002","-0,009","1,045","-0,001","0,006","1,005","-0,006","-0,002","0,942","0,004","-0,008","1,011","-0,007","0,003","1,022","0,004","-0,003","0,954","-0,003","0,002","1,008"
82,"0,002","-0,005","1,044","0,004","0,006","1,001","0,002","-0,002","0,948","-0,001","-0,002","1,010","-0,005","0,002","1,024","0,006","-0,003","0,954","0,001","0,005","1,009"
83,"0,004","-0,012","1,039","-0,008","-0,003","0,999","-0,002","-0,002","0,948","-0,003","0,002","1,010","0,002","0,006","1,024","0,003","-0,005","0,958","0,001","0,005","1,009"
84,"0,006","-0,003","1,036","-0,007","0,001","1,003","0,002","-0,004","0,948","0,002","-0,001","1,012","0,003","0,010","1,023","0,009","0,002","0,963","0,000","0,007","1,008"
85,"0,009","-0,001","1,037","-0,005","0,003","0,998","-0,006","-0,002","0,947","-0,004","-0,002","1,012","0,003","0,001","1,026","0,001","0,003","0,956","-0,001","-0,001","1,006"
86,"0,007","-0,007","1,037","-0,008","0,003","1,003","-0,006","-0,007","0,946","-0,001","-0,002","1,007","0,000","0,007","1,018","0,003","-0,005","0,956","-0,001","0,006","1,015"
87,"0,011","-0,004","1,040","-0,003","0,000","1,000","-0,002","-0,002","0,950","-0,003","0,001","1,010","-0,002","0,010","1,020","0,000","0,001","0,958","0,004","-0,002","1,008"
88,"0,008","-0,003","1,040","-0,003","-0,001","1,002","-0,003","-0,006","0,944","0,000","-0,003","1,012","0,006","0,008","1,018","0,002","0,000","0,954","0,004","0,001","1,012"
89,"0,002","0,002","1,039","0,001","-0,002","1,004","0,002","-0,001","0,945","0,003","0,003","1,006","0,004","0,011","1,025","0,004","0,001","0,961","0,002","0,006","1,013"
90,"0,005","0,000","1,041","0,003","-0,006","1,002","-0,004","-0,006","0,947","0,002","-0,008","1,008","0,001","0,007","1,022","0,001","-0,001","0,957","-0,004","0,002","1,009"
91,"-0,002","0,001","1,038","0,001","-0,005","1,002","0,000","-0,005","0,945","0,004","-0,001","1,005","-0,004","0,004","1,021","0,000","-0,002","0,959","-0,003","0,002","1,009"
92,"-0,003","0,005","1,039","-0,005","-0,003","1,001","0,001","0,000","0,947","0,006","-0,011","1,004","-0,005","0,002","1,026","0,001","0,001","0,959","0,001","0,002","1,005"
93,"-0,004","-0,003","1,036","-0,006","-0,004","1,005","-0,002","-0,005","0,944","0,003","-0,006","1,010","-0,002","0,006","1,022","0,000","-0,003","0,959","0,006","-0,001","1,008"
94,"-0,004","-0,008","1,039","-0,004","-0,002","1,009","-0,003","0,000","0,948","-0,001","-0,004","1,001","0,002","0,003","1,021","0,002","0,001","0,952","0,000","-0,001","1,009"
95,"-0,006","-0,011","1,039","-0,005","0,000","1,004","-0,001","-0,003","0,943","0,001","-0,005","1,012","0,002","0,009","1,023","0,003","-0,002","0,959","0,001","0,004","1,008"
96,"-0,003","-0,009","1,034","-0,005","-0,003","1,001","0,000","-0,007","0,946","-0,005","-0,001","1,013","0,003","0,006","1,022","0,002","0,002","0,963","-0,003","0,001","1,012"
97,"0,000","-0,010","1,037","-0,001","0,002","1,003","-0,005","0,001","0,948","-0,002","-0,004","1,011","-0,002","0,003","1,024","0,002","0,001","0,955","0,003","-0,004","1,013"
98,"0,003","-0,004","1,039","0,002","-0,001","1,003","0,005","-0,001","0,948","-0,003","-0,005","1,017","-0,005","0,007","1,024","0,000","-0,003","0,956","-0,003","0,007","1,012"
99,"0,002","-0,008","1,042","0,004","-0,008","1,007","0,000","-0,003","0,944","0,000","-0,002","1,011","-0,001","0,010","1,021","0,002","-0,006","0,956","-0,006","0,000","1,018"
100,"0,006","-0,002","1,044","-0,002","0,002","1,000","0,002","-0,005","0,948","0,000","0,002","1,005","0,001","0,011","1,024","0,004","-0,005","0,956","-0,003","-0,008","1,014"
101,"0,007","-0,007","1,044","-0,008","0,003","0,994","0,000","-0,004","0,941","-0,002","0,001","1,008","-0,002","0,008","1,021","0,005","0,001","0,963","0,000","-0,001","1,004"
102,"0,005","-0,005","1,038","-0,007","0,000","1,003","-0,003","-0,006","0,947","-0,002","0,000","1,010","-0,003","0,014","1,019","0,006","-0,003","0,953","0,001","0,000","1,008"
103,"0,004","0,004","1,033","-0,006","-0,006","1,006","-0,005","-0,002","0,949","-0,004","0,006","1,009","-0,002","0,005","1,027","0,003","0,000","0,956","0,006","-0,002","1,003"
104,"-0,006","0,000","1,034","-0,001","0,002","1,006","-0,005","-0,005","0,945","0,001","0,007","1,009","-0,004","0,007","1,022","0,003","-0,004","0,956","-0,001","0,003","1,004"
105,"-0,007","-0,001","1,034","-0,003","-0,001","1,002","-0,004","-0,003","0,939","0,001","0,004","1,015","-0,003","0,009","1,023","0,007","-0,002","0,958","-0,003","-0,001","1,008"
106,"-0,009","0,002","1,037","-0,006","0,005","1,002","0,000","0,005","0,946","-0,007","-0,002","1,010","-0,002","0,007","1,021","0,006","-0,004","0,957","-0,007","0,003","1,009"
107,"-0,005","-0,008","1,033","-0,010","0,005","0,998","-0,004","-0,006","0,942","-0,005","-0,001","1,013","0,000","0,008","1,018","-0,001","-0,005","0,955","-0,006","0,001","1,009"
108,"-0,002","-0,007","1,037","-0,003","0,003","1,000","-0,002","-0,006","0,945","-0,008","-0,002","1,011","-0,004","0,007","1,019","0,006","-0,005","0,960","-0,004","0,007","1,011"
109,"0,004","-0,013","1,041","-0,003","-0,004","1,002","0,002","-0,001","0,944","-0,004","0,006","1,012","0,000","0,009","1,023","0,005","0,002","0,955","-0,001","-0,002","1,008"
110,"0,009","-0,006","1,045","-0,001","-0,003","1,002","-0,004","-0,002","0,939","-0,004","0,005","1,002","-0,002","0,009","1,026","0,004","0,000","0,956","-0,003","0,000","1,005"
111,"0,004","-0,009","1,047","-0,006","-0,003","1,000","-0,004","-0,004","0,948","0,000","0,012","1,005","-0,001","0,010","1,024","0,003","-0,002","0,961","-0,002","-0,001","1,009"
112,"0,008","0,001","1,040","-0,007","-0,001","1,002","0,000","-0,006","0,943","0,001","0,003","1,008","-0,002","0,017","1,017","0,003","0,001","0,957","-0,003","0,002","1,006"
113,"0,006","0,006","1,039","-0,005","0,002","1,004","-0,006","0,000","0,946","-0,002","-0,004","1,011","-0,002","0,009","1,024","0,002","0,001","0,959","0,000","-0,001","1,001"
114,"-0,001","-0,003","1,041","-0,006","0,000","1,000","-0,002","-0,001","0,944","0,002","0,001","1,009","0,001","0,009","1,022","0,000","-0,001","0,964","-0,001","-0,004","1,009"
115,"0,000","0,000","1,036","0,000","-0,003","1,002","0,002","-0,001","0,947","0,000","-0,010","1,013","0,001","0,006","1,026","0,004","-0,004","0,959","-0,001","0,006","1,010"
116,"-0,001","-0,001","1,038","-0,003","0,001","1,001","0,002","-0,005","0,942","0,001","-0,004","1,006","-0,004","0,013","1,021","0,001","0,001","0,959","-0,004","0,001","1,007"
117,"0,000","0,004","1,037","0,002","0,000","1,004","0,000","-0,002","0,945","0,003","-0,008","1,010","0,002","0,013","1,024","0,001","-0,002","0,959","-0,004","0,005","1,010"
118,"0,004","0,003","1,031","-0,007","0,002","1,002","-0,001","-0,001","0,945","0,004","0,001","1,008","-0,007","0,011","1,021","0,006","-0,002","0,960","-0,002","0,003","1,012"
119,"0,000","0,000","1,039","-0,008","-0,004","1,001","0,005","-0,003","0,944","0,003","-0,003","1,010","0,000","0,006","1,021","0,001","-0,003","0,955","-0,003","0,001","1,011"
120,"0,000","-0,002","1,040","-0,007","0,000","1,003","-0,006","-0,008","0,944","0,001","-0,006","1,014","-0,004","0,008","1,025","0,003","-0,006","0,959","0,002","0,004","1,008"
121,"0,001","-0,002","1,040","-0,002","0,003","1,005","0,002","-0,006","0,946","0,003","-0,003","1,010","-0,002","0,003","1,021","0,002","-0,001","0,961","0,002","0,002","1,008"
122,"0,004","-0,006","1,038","-0,006","0,000","0,999","0,000","-0,002","0,945","0,001","-0,007","1,011","-0,002","0,002","1,024","0,002","-0,003","0,955","-0,002","0,001","1,011"
123,"0,004","-0,007","1,042","-0,003","-0,004","1,004","-0,001","-0,003","0,945","-0,004","-0,003","1,010","0,004","0,005","1,024","0,006","-0,007","0,956","0,000","-0,003","1,008"
124,"0,002","-0,015","1,040","-0,008","-0,004","1,004","-0,005","-0,001","0,940","-0,001","-0,003","1,010","0,001","0,006","1,022","0,004","-0,005","0,959","0,001","0,002","1,009"
125,"0,005","-0,002","1,035","-0,002","-0,001","1,004","0,000","-0,006","0,948","-0,002","0,005","1,008","-0,005","0,012","1,022","0,006","-0,002","0,959","0,002","-0,003","1,005"
126,"0,003","-0,006","1,038","-0,010","-0,002","1,000","-0,003","-0,007","0,941","0,003","0,001","1,010","-0,003","0,007","1,018","0,001","-0,002","0,957","-0,004","-0,007","1,010"
127,"0,004","-0,005","1,038","0,002","0,000","1,004","-0,002","0,001","0,949","-0,001","0,002","1,012","0,003","0,011","1,020","-0,001","0,000","0,958","-0,002","0,000","1,012"
128,"0,009","-0,004","1,039","0,003","0,001","1,000","0,004","-0,005","0,946","-0,001","-0,009","1,013","-0,002","0,008","1,019","0,005","-0,001","0,960","-0,005","0,001","1,008"
129,"0,009","-0,004","1,035","-0,001","0,004","1,001","0,000","-0,003","0,942","0,006","-0,006","1,006","0,001","0,013","1,023","0,003","0,001","0,962","-0,005","0,001","1,010"
130,"0,012","-0,006","1,043","-0,002","0,002","1,002","-0,002","-0,006","0,942","0,008","-0,007","1,009","-0,002","0,009","1,019","0,002","-0,005","0,949","-0,003","0,003","1,008"
131,"0,004","-0,008","1,038","-0,009","-0,001","1,001","0,005","-0,002","0,944","0,008","-0,005","1,007","-0,002","0,008","1,027","-0,001","0,002","0,959","0,001","0,007","1,008"
132,"0,004","-0,011","1,042","-0,002","-0,003","1,002","0,003","-0,004","0,946","0,011","-0,003","1,008","-0,001","0,004","1,024","0,002","0,001","0,957","-0,001","0,002","1,010"
133,"0,002","-0,007","1,037","-0,009","0,001","1,003","0,001","-0,007","0,938","0,000","-0,004","1,008","-0,005","0,004","1,026","0,006","0,002","0,959","0,002","-0,004","1,012"
134,"-0,001","-0,008","1,034","-0,002","0,000","1,001","0,000","-0,004","0,950","-0,004","-0,009","1,012","0,000","0,011","1,026","0,000","0,001","0,962","0,001","0,004","1,011"
135,"-0,002","-0,016","1,039","-0,002","0,003","1,003","-0,003","-0,001","0,947","-0,004","-0,002","1,013","-0,002","0,002","1,021","0,002","0,001","0,963","-0,001","-0,001","1,009"
136,"0,002","-0,005","1,038","-0,001","0,000","1,002","0,000","-0,002","0,947","-0,002","-0,002","1,011","0,000","0,010","1,025","0,001","-0,003","0,956","0,000","0,001","1,008"
137,"0,000","-0,005","1,037","-0,002","0,001","1,004","0,001","-0,002","0,947","-0,001","-0,001","1,008","-0,005","0,006","1,028","0,005","0,000","0,955","0,004","0,005","1,012"
138,"-0,004","-0,008","1,044","-0,004","0,002","1,005","-0,003","-0,004","0,948","-0,003","0,005","1,010","-0,005","0,011","1,025","-0,001","0,000","0,956","0,000","0,004","1,003"
139,"-0,001","-0,005","1,043","-0,006","0,007","1,001","0,000","-0,008","0,942","0,001","0,005","1,009","-0,004","0,004","1,024","0,006","-0,001","0,960","-0,001","0,004","1,009"
