Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
0,"0,006","-0,004","1,042","0,001","-0,004","1,001","0,004","-0,005","0,943","0,001","-0,014","1,008","0,001","-0,008","1,022","-0,001","-0,001","0,959","-0,001","-0,004","0,997"
1,"0,003","-0,015","1,048","0,000","-0,008","0,999","0,000","0,001","0,946","-0,003","-0,008","1,010","0,003","-0,012","1,026","-0,003","0,004","0,959","-0,005","-0,003","1,001"
2,"-0,001","-0,011","1,044","-0,002","-0,005","1,005","0,001","0,000","0,945","0,006","-0,011","1,010","0,006","-0,006","1,025","0,004","0,003","0,962","-0,004","0,006","1,000"
3,"-0,001","-0,005","1,042","-0,002","-0,011","1,004","0,004","-0,001","0,943","0,003","-0,021","1,011","-0,002","-0,014","1,026","0,000","0,001","0,962","0,001","0,000","1,000"
4,"-0,004","-0,010","1,038","0,007","-0,006","1,001","0,004","0,000","0,944","0,000","-0,020","1,006","0,000","-0,008","1,021","0,000","-0,005","0,956","-0,003","-0,001","0,999"
5,"-0,006","0,000","1,040","-0,002","-0,014","1,004","0,003","-0,002","0,945","0,005","-0,024","1,012","0,001","-0,007","1,021","0,002","-0,005","0,959","0,001","-0,001","1,002"
6,"0,010","0,000","1,042","-0,003","-0,008","0,998","0,000","0,000","0,946","0,004","-0,014","1,006","0,003","0,002","1,020","-0,001","0,001","0,954","0,002","-0,004","0,998"
7,"0,002","0,001","1,046","0,000","-0,002","1,003","-0,002","-0,002","0,938","-0,002","-0,002","1,005","0,004","-0,003","1,024","0,005","0,005","0,959","0,000","-0,007","0,998"
8,"0,012","-0,002","1,048","-0,004","0,004","1,000","0,002","-0,002","0,941","-0,009","-0,004","1,009","0,006","-0,006","1,022","0,004","-0,004","0,961","0,000","-0,006","0,996"
9,"0,000","-0,005","1,042","0,001","-0,003","1,005","-0,001","0,000","0,942","-0,007","-0,014","1,011","-0,002","-0,007","1,019","0,004","0,000","0,956","-0,001","0,000","0,999"
10,"-0,005","-0,008","1,044","0,001","-0,001","0,997","0,004","0,000","0,943","0,004","-0,016","1,006","-0,003","-0,010","1,021","-0,004","-0,001","0,963","-0,001","0,001","1,000"
11,"-0,005","0,000","1,034","0,003","0,003","0,998","0,005","0,003","0,949","0,011","-0,010","1,011","-0,001","-0,005","1,021","0,002","-0,001","0,957","0,000","0,002","1,000"
12,"0,002","-0,007","1,046","-0,002","-0,010","1,005","-0,004","0,003","0,943","0,005","-0,004","1,005","0,001","-0,002","1,021","0,005","0,004","0,959","-0,003","0,001","1,001"
13,"0,006","-0,001","1,049","-0,008","-0,013","1,007","0,002","-0,004","0,943","-0,003","-0,005","1,007","0,002","-0,006","1,024","0,001","0,002","0,957","-0,004","-0,004","0,999"
14,"0,003","-0,006","1,043","-0,001","-0,004","1,002","0,006","-0,001","0,945","-0,007","-0,004","1,009","0,004","-0,008","1,026","0,004","-0,002","0,959","-0,002","0,002","1,000"
15,"-0,003","-0,010","1,037","-0,005","-0,008","0,999","0,003","0,007","0,949","0,000","-0,014","1,005","-0,002","-0,012","1,027","0,001","0,004","0,957","0,000","0,000","1,001"
16,"-0,005","-0,007","1,037","-0,001","-0,007","1,002","0,002","0,000","0,946","0,001","-0,020","1,008","0,000","-0,009","1,020","0,000","0,000","0,962","0,003","0,007","1,003"
17,"-0,002","-0,009","1,044","-0,002","0,002","1,001","0,002","-0,005","0,947","0,001","-0,017","1,009","-0,003","-0,013","1,019","0,001","0,000","0,954","0,007","0,002","1,000"
18,"0,002","-0,010","1,041","0,004","0,004","1,004","-0,002","0,001","0,943","-0,002","-0,016","1,008","0,001","-0,004","1,023","-0,002","0,004","0,961","0,002","0,002","1,000"
19,"0,009","-0,006","1,049","0,001","0,004","1,000","0,004","-0,001","0,945","-0,001","-0,009","1,011","0,001","-0,002","1,027","0,000","-0,005","0,958","-0,003","0,001","1,001"
20,"0,005","-0,002","1,043","0,006","0,005","0,994","-0,002","-0,003","0,945","-0,005","0,000","1,012","0,001","-0,003","1,020","0,006","-0,007","0,959","0,004","-0,001","0,998"
21,"0,005","0,007","1,050","-0,004","0,003","0,999","0,001","0,007","0,949","0,001","0,012","1,009","0,002","-0,005","1,023","0,004","0,003","0,961","0,000","-0,003","0,997"
22,"0,005","0,013","1,049","0,004","0,007","1,000","0,000","0,004","0,943","-0,007","0,003","1,011","0,007","0,002","1,022","0,004","-0,005","0,957","-0,001","-0,003","0,991"
23,"0,003","0,009","1,044","-0,001","-0,005","1,000","0,005","-0,001","0,946","0,001","0,000","1,006","0,000","0,005","1,027","0,004","0,000","0,962","-0,001","0,001","0,991"
24,"-0,003","-0,002","1,039","0,003","-0,003","0,999","0,005","0,000","0,946","0,006","-0,009","1,010","-0,001","-0,003","1,022","-0,001","0,002","0,959","0,008","0,001","0,997"
25,"-0,008","-0,010","1,041","-0,003","-0,011","1,004","0,001","-0,004","0,941","0,009","-0,023","1,002","0,000","-0,011","1,023","0,000","-0,001","0,964","0,006","0,007","0,998"
26,"-0,008","-0,010","1,043","0,001","-0,006","1,000","0,007","-0,001","0,945","0,007","-0,016","1,003","0,000","-0,009","1,026","-0,002","-0,006","0,956","-0,001","0,008","1,002"
27,"-0,008","-0,006","1,036","-0,001","-0,001","0,997","0,001","0,000","0,946","-0,004","-0,007","1,008","0,000","-0,009","1,028","-0,001","0,001","0,961","0,002","0,008","0,999"
28,"-0,004","-0,008","1,042","0,001","0,008","1,000","-0,001","0,002","0,944","0,002","-0,010","1,015","-0,006","-0,001","1,023","-0,002","-0,001","0,966","0,003","0,003","1,007"
29,"0,002","0,005","1,045","0,001","-0,003","0,999","0,002","0,002","0,945","-0,007","0,004","1,006","-0,001","0,001","1,020","-0,001","-0,003","0,961","-0,002","-0,005","1,003"
30,"0,006","0,002","1,048","-0,004","0,004","1,008","0,002","0,000","0,943","-0,004","-0,003","1,008","0,003","0,007","1,019","0,002","0,000","0,962","-0,003","0,004","1,003"
31,"0,014","-0,007","1,044","-0,001","-0,002","0,999","-0,002","0,001","0,944","0,001","0,002","1,006","0,002","-0,005","1,025","0,001","0,003","0,956","0,001","0,007","0,999"
32,"0,009","-0,007","1,047","0,002","-0,005","1,003","0,001","0,000","0,942","0,004","0,000","1,007","0,004","-0,009","1,022","-0,003","0,002","0,961","-0,002","0,010","0,996"
33,"0,003","-0,013","1,044","0,001","-0,003","0,999","0,004","-0,006","0,945","0,006","-0,019","1,002","0,002","-0,009","1,020","0,007","-0,003","0,958","0,001","0,002","0,998"
34,"-0,009","-0,002","1,038","0,002","-0,002","0,998","-0,001","-0,001","0,946","0,003","-0,026","1,005","0,007","-0,005","1,020","-0,002","-0,001","0,966","0,004","0,002","0,998"
35,"-0,002","0,010","1,035","-0,004","-0,005","1,004","0,001","-0,001","0,945","-0,005","-0,010","1,005","0,003","-0,007","1,021","-0,005","-0,003","0,965","-0,004","0,001","1,000"
36,"0,005","0,008","1,044","-0,003","-0,009","1,000","0,000","-0,007","0,942","-0,008","-0,003","1,015","-0,002","0,003","1,020","0,003","0,005","0,958","0,000","-0,001","1,000"
37,"0,015","0,006","1,056","0,002","0,002","0,996","0,001","0,000","0,946","-0,001","-0,001","1,015","0,000","-0,003","1,022","0,000","-0,001","0,961","0,005","0,001","1,002"
38,"0,006","0,002","1,043","0,000","0,012","0,996","-0,003","0,001","0,945","0,002","0,010","1,012","0,000","-0,004","1,027","0,002","0,001","0,960","0,001","-0,004","0,999"
39,"0,004","-0,001","1,045","0,000","0,013","1,003","-0,008","0,009","0,943","0,002","0,012","1,006","0,000","0,001","1,018","0,006","-0,001","0,952","-0,003","0,005","0,996"
40,"-0,006","-0,008","1,045","-0,001","0,000","0,999","0,006","-0,013","0,950","0,010","0,006","1,005","0,000","-0,001","1,023","-0,001","0,005","0,959","-0,003","0,008","0,995"
41,"-0,013","0,002","1,038","0,006","-0,002","0,996","-0,001","0,005","0,950","0,007","-0,012","1,000","-0,001","-0,001","1,022","-0,001","-0,002","0,962","0,002","0,003","0,992"
42,"-0,012","0,005","1,034","0,000","-0,002","1,006","0,001","-0,001","0,939","0,000","-0,009","1,004","-0,005","-0,005","1,026","0,005","-0,001","0,955","-0,003","0,007","0,998"
43,"-0,005","0,007","1,038","-0,001","-0,001","1,002","0,008","-0,002","0,946","-0,003","-0,007","1,009","-0,001","-0,002","1,022","-0,002","0,003","0,956","0,003","0,002","0,997"
44,"0,001","0,006","1,042","-0,004","0,004","1,003","-0,007","0,003","0,949","-0,009","0,000","1,014","-0,002","0,000","1,019","0,002","0,003","0,966","0,000","-0,001","1,001"
45,"0,004","0,002","1,045","-0,002","0,015","0,996","0,000","0,004","0,943","-0,010","-0,002","1,012","-0,003","0,003","1,021","0,000","0,004","0,961","0,001","0,001","1,002"
46,"0,005","0,015","1,043","-0,001","0,003","0,997","-0,001","0,003","0,941","-0,010","0,013","1,015","-0,002","0,006","1,024","0,002","-0,001","0,954","0,001","0,005","0,999"
47,"0,005","0,007","1,047","-0,002","0,013","1,003","-0,004","-0,002","0,942","-0,006","0,014","1,007","0,008","-0,002","1,021","0,003","0,004","0,960","0,001","0,005","0,994"
48,"0,001","0,014","1,040","-0,002","0,008","1,003","-0,003","0,003","0,948","0,009","0,003","1,004","0,003","-0,004","1,024","0,004","-0,001","0,952","0,003","0,004","0,992"
49,"-0,006","0,012","1,038","-0,001","0,004","1,000","0,000","0,002","0,944","0,012","-0,003","1,009","-0,001","-0,003","1,026","0,002","0,004","0,960","0,001","0,005","0,996"
50,"-0,012","-0,006","1,043","0,004","0,007","1,000","0,000","0,001","0,949","0,014","-0,010","1,003","0,001","-0,005","1,029","0,001","0,000","0,953","0,002","0,001","0,999"
51,"-0,004","-0,011","1,047","-0,001","-0,012","1,007","0,003","0,005","0,942","0,003","-0,011","1,008","-0,005","-0,004","1,022","0,004","0,001","0,955","-0,005","0,008","0,999"
52,"-0,002","-0,011","1,042","0,003","-0,004","1,000","0,008","-0,002","0,950","-0,009","-0,001","1,006","-0,005","-0,010","1,021","0,002","0,005","0,961","-0,005","0,001","1,004"
53,"-0,002","-0,007","1,039","0,001","-0,008","1,004","0,001","-0,005","0,943","-0,010","-0,023","1,006","-0,001","-0,008","1,020","0,000","0,001","0,963","-0,004","0,012","1,003"
54,"-0,003","-0,004","1,043","-0,001","-0,010","1,001","0,006","0,000","0,950","-0,006","-0,028","1,009","-0,004","-0,008","1,021","-0,004","0,002","0,962","-0,003","0,012","1,003"
55,"-0,003","-0,006","1,045","-0,003","-0,006","1,006","-0,004","-0,007","0,944","0,001","-0,016","1,006","0,002","0,001","1,022","-0,001","0,000","0,955","-0,004","0,006","1,006"
56,"0,003","0,001","1,041","0,001","0,006","1,001","0,007","0,005","0,952","0,009","-0,009","1,011","0,000","0,002","1,019","0,005","-0,002","0,967","-0,006","0,008","1,004"
57,"0,001","0,010","1,041","0,005","0,006","0,997","0,002","0,004","0,945","0,005","-0,008","1,007","-0,002","0,007","1,015","0,000","0,004","0,957","-0,006","-0,002","1,007"
58,"0,011","0,017","1,047","-0,004","0,013","0,998","0,000","0,003","0,946","0,000","0,015","1,010","0,001","0,009","1,018","0,003","0,005","0,959","-0,003","0,005","1,002"
59,"0,011","0,011","1,042","-0,006","0,002","1,002","-0,002","0,005","0,944","-0,012","0,014","1,009","0,008","0,000","1,025","0,003","0,009","0,963","-0,002","0,002","0,996"
60,"0,003","0,006","1,045","-0,001","0,002","1,001","0,000","-0,002","0,948","-0,010","0,007","1,006","-0,001","-0,001","1,020","0,000","-0,003","0,960","0,001","0,009","0,995"
61,"-0,001","-0,006","1,039","0,003","0,005","1,001","0,003","-0,005","0,946","-0,002","-0,014","1,006","-0,007","-0,012","1,020","0,002","0,000","0,961","-0,006","0,000","0,997"
62,"-0,010","-0,005","1,039","0,000","-0,001","0,997","-0,002","0,001","0,946","-0,002","0,001","0,999","-0,003","-0,010","1,025","0,002","-0,003","0,959","-0,005","0,009","0,992"
63,"-0,004","-0,006","1,041","-0,003","0,004","0,998","0,003","0,003","0,947","0,001","0,002","1,004","-0,003","-0,003","1,020","0,000","-0,004","0,959","-0,003","-0,002","0,994"
64,"0,000","-0,002","1,053","-0,002","0,011","1,003","-0,003","0,003","0,947","0,003","-0,001","1,011","0,000","0,006","1,019","0,002","0,010","0,963","0,001","0,003","0,992"
65,"0,001","0,012","1,046","0,001","0,004","0,999","0,000","-0,002","0,947","-0,002","0,008","1,009","-0,004","0,011","1,016","0,004","0,005","0,955","0,002","0,005","0,995"
66,"0,003","0,019","1,044","0,002","0,007","0,996","0,002","0,000","0,951","-0,005","0,005","1,011","-0,004","0,007","1,020","0,005","0,001","0,961","0,004","0,000","0,996"
67,"-0,008","0,016","1,044","0,000","0,008","0,995","-0,001","0,004","0,947","0,001","-0,008","1,010","-0,002","0,001","1,020","0,002","0,000","0,960","0,001","-0,001","0,994"
68,"-0,018","0,004","1,042","-0,002","0,000","1,000","0,002","0,004","0,943","0,017","-0,008","1,007","0,000","-0,008","1,025","0,004","-0,001","0,960","0,005","0,005","0,999"
69,"-0,012","0,007","1,040","0,002","-0,001","1,000","-0,003","-0,006","0,936","0,003","0,000","1,008","-0,003","-0,004","1,024","-0,006","0,001","0,963","-0,001","0,005","1,000"
70,"-0,008","0,005","1,040","0,002","-0,001","1,001","0,000","0,000","0,941","-0,007","-0,003","1,010","-0,002","0,000","1,020","0,005","-0,001","0,960","-0,006","0,012","1,000"
71,"-0,007","0,006","1,038","-0,004","0,005","0,998","0,001","-0,001","0,951","-0,010","0,004","1,009","0,001","-0,003","1,022","0,003","0,001","0,959","0,000","0,010","1,005"
72,"0,001","-0,004","1,044","-0,004","0,007","0,998","-0,001","0,007","0,949","-0,002","-0,001","1,000","0,000","-0,004","1,018","-0,003","0,003","0,959","-0,007","0,008","0,997"
73,"0,007","0,012","1,045","-0,007","0,004","1,002","0,002","0,000","0,945","-0,012","-0,005","1,005","-0,004","0,002","1,021","0,000","0,004","0,962","-0,003","0,006","1,000"
74,"0,012","0,009","1,044","-0,005","0,007","0,998","0,001","-0,004","0,946","-0,008","-0,003","1,009","-0,005","0,002","1,021","0,000","0,000","0,960","0,001","0,011","0,998"
75,"0,008","0,005","1,043","0,001","0,009","1,001","-0,006","0,005","0,941","-0,002","0,005","1,010","0,000","0,003","1,017","0,003","0,002","0,960","0,001","0,006","0,994"
76,"0,000","-0,006","1,049","-0,005","0,011","1,003","0,000","0,007","0,951","0,000","0,002","1,009","0,002","0,001","1,018","0,008","0,007","0,961","0,007","0,006","0,994"
77,"-0,013","-0,008","1,050","-0,005","0,001","1,001","-0,002","-0,005","0,943","0,002","-0,007","1,007","-0,001","0,000","1,024","0,006","0,003","0,956","0,000","0,012","0,995"
78,"-0,017","0,002","1,038","-0,005","0,003","1,002","0,002","0,002","0,941","0,008","-0,001","1,004","-0,004","-0,005","1,025","0,003","0,000","0,956","0,001","0,009","1,002"
79,"-0,013","0,008","1,035","-0,002","-0,005","1,006","0,000","-0,001","0,944","0,017","-0,007","1,005","-0,009","-0,003","1,017","-0,001","0,011","0,965","-0,005","0,016","0,999"
80,"-0,007","0,001","1,045","0,001","-0,002","1,002","0,003","-0,005","0,943","0,008","-0,009","0,999","-0,004","-0,007","1,022","0,001","0,001","0,955","-0,005","0,012","1,004"
81,"0,000","0,014","1,038","0,003","-0,005","1,003","0,004","-0,001","0,947","-0,009","-0,002","1,004","0,002","-0,005","1,024","0,000","-0,006","0,959","-0,004","0,009","1,006"
82,"0,013","0,006","1,042","-0,003","-0,004","1,004","0,001","0,004","0,951","-0,007","-0,015","1,012","0,001","0,003","1,021","0,001","0,007","0,959","-0,001","0,007","1,005"
83,"0,010","0,000","1,043","0,003","-0,005","1,001","-0,001","-0,001","0,944","-0,007","-0,008","1,010","0,000","-0,002","1,023","0,002","0,002","0,956","-0,003","0,005","1,002"
84,"0,007","-0,008","1,044","-0,006","0,012","0,998","0,002","0,004","0,946","-0,014","-0,003","1,013","0,002","0,009","1,020","0,006","-0,003","0,963","0,003","0,005","1,003"
85,"0,002","-0,007","1,053","-0,003","0,006","1,000","0,000","0,002","0,943","-0,009","0,004","1,006","-0,001","0,004","1,019","0,008","0,003","0,958","-0,001","0,008","1,000"
86,"-0,008","0,011","1,043","-0,002","0,015","0,999","0,000","0,001","0,943","0,002","0,011","1,009","0,001","-0,001","1,017","0,004","0,004","0,962","-0,004","0,003","0,997"
87,"-0,014","0,018","1,036","0,002","0,011","1,003","0,000","0,003","0,949","0,002","0,010","1,007","-0,003","-0,007","1,020","0,003","0,004","0,962","-0,004","0,005","0,992"
88,"-0,012","0,022","1,043","-0,007","0,000","1,001","0,002","-0,002","0,945","0,008","0,004","1,003","-0,002","-0,001","1,021","0,004","-0,002","0,964","-0,010","0,003","0,998"
89,"-0,004","0,021","1,039","-0,003","0,004","0,998","-0,001","0,002","0,945","0,001","-0,001","0,997","-0,008","0,001","1,022","0,002","0,004","0,962","-0,005","0,005","0,999"
90,"0,008","0,010","1,041","-0,003","-0,001","1,004","-0,001","0,000","0,946","-0,005","-0,004","1,007","0,002","0,003","1,023","0,006","0,001","0,952","-0,004","0,009","0,996"
91,"0,005","-0,002","1,047","-0,004","-0,001","1,003","0,001","-0,003","0,948","-0,005","0,007","1,013","0,001","0,005","1,020","0,006","-0,005","0,957","-0,002","0,002","0,998"
92,"-0,005","-0,010","1,043","0,001","0,003","1,000","0,000","0,002","0,951","-0,001","-0,004","1,007","0,001","0,003","1,019","0,005","0,002","0,956","0,000","0,004","1,000"
93,"-0,006","-0,001","1,050","-0,003","0,006","0,997","0,001","-0,002","0,947","0,000","-0,009","1,009","-0,004","0,003","1,024","0,003","0,001","0,958","0,002","0,006","1,001"
94,"-0,008","0,008","1,042","-0,001","0,011","0,997","0,004","0,006","0,942","-0,005","0,001","1,011","-0,009","0,003","1,021","0,002","0,002","0,959","-0,003","0,011","0,997"
95,"-0,008","0,013","1,037","0,003","0,009","0,996","-0,002","0,001","0,939","0,002","0,001","1,011","-0,004","0,001","1,016","-0,002","0,003","0,959","-0,001","0,005","0,995"
96,"-0,004","0,014","1,039","0,003","0,007","1,001","-0,001","0,004","0,944","0,007","0,003","1,005","-0,005","-0,009","1,028","0,000","0,003","0,956","-0,003","0,007","0,995"
97,"0,002","0,012","1,048","-0,001","0,008","0,996","0,001","-0,002","0,942","-0,001","0,008","1,005","0,000","-0,002","1,022","0,006","0,000","0,959","-0,004","0,008","0,995"
98,"0,011","0,011","1,042","-0,007","0,011","1,003","-0,002","0,006","0,946","-0,009","0,006","1,009","0,002","0,002","1,019","0,006","-0,001","0,962","-0,006","0,009","0,999"
99,"0,009","0,008","1,042","-0,007","0,004","1,004","0,001","0,006","0,944","-0,010","-0,001","1,008","0,005","0,004","1,014","0,001","0,002","0,957","-0,008","0,010","0,998"
100,"0,003","0,002","1,047","-0,003","-0,002","1,000","0,003","-0,001","0,949","-0,006","0,001","1,006","0,003","0,001","1,017","-0,001","-0,001","0,960","-0,005","0,019","1,001"
101,"-0,006","-0,007","1,044","0,001","-0,001","1,004","0,005","0,009","0,945","-0,008","-0,013","1,007","-0,004","-0,006","1,025","0,002","0,003","0,953","-0,001","0,010","1,001"
102,"-0,017","-0,003","1,037","0,001","0,003","1,008","0,003","-0,005","0,943","-0,002","-0,007","1,011","-0,006","0,001","1,019","0,004","-0,002","0,961","0,000","0,009","0,996"
103,"-0,019","0,002","1,039","0,000","-0,006","1,003","0,004","0,000","0,952","0,002","-0,011","1,011","-0,008","-0,003","1,023","0,002","0,009","0,963","-0,002","0,013","1,003"
104,"-0,012","0,016","1,034","0,002","0,003","1,000","0,000","0,004","0,946","0,006","0,002","1,004","-0,003","0,002","1,020","0,004","-0,001","0,955","-0,002","0,005","1,003"
105,"0,001","0,019","1,042","-0,003","-0,002","1,005","0,005","0,000","0,949","0,005","-0,003","1,005","0,000","-0,001","1,025","0,001","0,001","0,958","-0,006","0,015","0,997"
106,"0,003","0,008","1,045","0,000","0,000","0,999","0,005","-0,001","0,947","0,006","-0,003","1,008","0,001","-0,002","1,024","0,004","0,001","0,953","-0,006","0,008","1,000"
107,"0,002","0,000","1,050","0,002","-0,004","1,001","0,004","0,006","0,948","0,002","-0,012","1,013","-0,003","-0,004","1,021","0,002","0,003","0,965","-0,005","0,013","1,002"
108,"0,001","0,000","1,042","-0,001","0,008","1,004","0,004","0,000","0,948","0,002","-0,002","1,009","-0,002","-0,001","1,024","0,006","0,002","0,956","-0,007","0,012","1,002"
109,"0,001","0,001","1,042","-0,003","0,006","0,996","0,002","0,006","0,952","-0,002","-0,001","1,006","0,000","-0,002","1,022","0,007","0,006","0,962","-0,007","0,014","1,003"
110,"0,000","-0,003","1,047","0,000","0,008","1,003","0,002","-0,002","0,944","-0,012","0,009","1,002","0,002","0,004","1,018","-0,001","-0,003","0,956","-0,003","0,012","0,996"
111,"0,005","0,003","1,044","0,000","0,006","0,998","0,003","-0,004","0,942","-0,014","0,005","1,012","-0,004","0,002","1,015","0,004","0,004","0,961","0,001","0,005","0,999"
112,"0,002","0,006","1,043","-0,002","0,003","1,002","0,002","0,007","0,943","-0,010","0,003","1,005","-0,003","0,008","1,022","0,005","0,002","0,959","-0,004","0,008","0,992"
113,"-0,002","0,008","1,039","-0,005","0,004","1,002","0,004","0,001","0,943","0,001","0,004","1,008","0,000","-0,003","1,023","0,001","0,002","0,960","0,002","0,013","0,996"
114,"-0,002","0,006","1,041","0,000","0,009","1,000","0,004","-0,003","0,942","0,012","0,002","1,007","-0,006","0,002","1,020","-0,001","-0,001","0,957","0,006","0,010","0,993"
115,"-0,007","0,004","1,042","0,003","0,004","1,003","0,004","0,002","0,950","0,015","-0,006","1,008","-0,009","0,001","1,016","0,004","-0,004","0,958","0,000","-0,002","0,996"
116,"-0,010","0,003","1,046","-0,003","-0,003","1,001","0,002","0,002","0,941","0,008","0,003","1,005","-0,005","0,006","1,024","-0,002","0,001","0,959","-0,002","-0,002","1,000"
117,"-0,009","0,002","1,050","-0,004","0,006","1,004","0,004","0,003","0,947","0,003","0,009","1,007","-0,001","-0,004","1,027","0,002","-0,003","0,961","-0,002","0,001","1,005"
118,"-0,007","0,001","1,048","-0,007","0,007","0,995","0,003","0,003","0,948","-0,005","0,004","1,010","-0,006","-0,004","1,025","0,004","0,002","0,956","-0,002","0,012","1,001"
119,"-0,007","0,001","1,036","-0,003","-0,002","1,005","0,001","0,007","0,949","-0,009","-0,009","1,006","-0,004","-0,004","1,019","0,001","0,003","0,967","-0,003","0,024","0,999"
120,"-0,004","-0,006","1,033","-0,002","-0,003","1,004","0,006","0,002","0,954","-0,008","-0,001","1,004","-0,005","-0,003","1,020","0,001","-0,001","0,961","-0,004","0,021","0,999"
121,"0,000","-0,007","1,047","0,000","-0,003","1,004","0,002","0,001","0,949","-0,007","-0,014","1,007","0,001","0,000","1,022","0,002","-0,003","0,961","-0,009","0,019","0,999"
122,"0,001","0,011","1,043","-0,004","-0,001","1,003","0,002","0,004","0,945","-0,005","-0,013","1,011","0,002","0,000","1,023","0,001","-0,002","0,957","-0,004","0,016","0,996"
123,"0,002","0,011","1,039","0,000","-0,004","1,002","0,007","-0,001","0,950","-0,012","-0,010","1,014","0,000","-0,004","1,028","0,002","0,001","0,958","-0,004","0,014","1,001"
124,"0,003","0,004","1,044","-0,005","0,007","0,997","-0,001","0,004","0,945","-0,010","0,003","1,004","-0,007","0,005","1,016","0,001","-0,001","0,964","-0,003","0,012","1,003"
125,"0,009","0,007","1,046","-0,005","0,010","0,999","-0,002","0,005","0,947","-0,006","0,005","1,003","-0,002","0,006","1,018","-0,001","0,000","0,956","-0,001","0,016","0,993"
126,"0,006","0,005","1,046","-0,003","0,004","1,005","0,007","0,002","0,951","-0,002","0,006","1,007","-0,001","0,003","1,022","0,001","0,003","0,959","-0,003","0,009","0,995"
127,"0,001","0,012","1,045","0,004","-0,002","0,997","0,001","-0,002","0,946","-0,001","-0,001","1,009","0,002","0,001","1,021","-0,002","-0,003","0,962","0,000","0,016","0,992"
128,"-0,007","0,003","1,039","0,001","0,005","1,004","0,007","0,000","0,946","0,013","-0,010","1,004","-0,003","0,004","1,019","0,003","-0,001","0,960","-0,002","0,012","0,996"
129,"-0,016","0,001","1,045","-0,002","0,005","1,004","0,003","-0,001","0,948","0,010","-0,006","1,010","-0,005","-0,005","1,019","0,000","0,004","0,957","-0,003","0,002","0,997"
130,"-0,016","0,014","1,041","-0,002","0,009","1,000","0,002","0,004","0,947","0,003","0,009","1,010","-0,004","0,000","1,028","0,003","-0,007","0,960","0,000","0,009","1,002"
131,"-0,009","0,006","1,046","-0,001","0,016","1,000","0,004","-0,002","0,940","-0,001","0,010","1,013","-0,003","0,005","1,017","0,004","0,001","0,959","0,005","-0,003","1,000"
132,"-0,011","0,009","1,046","0,003","0,022","1,000","-0,002","0,002","0,941","-0,001","0,010","1,008","0,001","0,007","1,020","0,006","0,011","0,961","-0,001","0,009","0,995"
133,"0,000","0,006","1,047","-0,003","0,002","1,006","-0,003","0,013","0,948","-0,006","0,011","1,005","-0,002","0,002","1,024","0,005","0,003","0,960","0,000","0,003","0,999"
134,"0,000","0,001","1,047","-0,001","-0,002","1,003","0,003","-0,007","0,942","-0,002","0,013","1,004","-0,001","-0,004","1,020","0,002","0,000","0,960","-0,002","0,013","0,995"
135,"-0,001","-0,008","1,037","-0,003","-0,002","1,003","0,006","-0,008","0,943","0,003","-0,018","1,007","-0,005","-0,009","1,022","0,003","-0,003","0,953","-0,003","0,012","0,993"
136,"0,001","-0,021","1,045","-0,003","-0,003","1,000","-0,002","0,000","0,947","-0,002","-0,022","1,003","-0,004","-0,009","1,021","0,000","-0,006","0,960","0,000","0,010","0,996"
137,"0,003","-0,004","1,040","-0,007","-0,005","1,009","0,003","0,002","0,945","-0,009","-0,004","1,004","-0,005","-0,016","1,027","-0,002","-0,005","0,961","-0,002","0,004","1,001"
138,"-0,002","-0,002","1,045","-0,004","0,003","1,001","0,003","0,006","0,950","-0,016","-0,013","1,011","0,001","-0,006","1,023","0,006","0,001","0,964","0,000","0,009","1,000"
139,"-0,009","0,002","1,047","-0,005","0,003","0,996","0,001","-0,002","0,945","-0,015","-0,008","1,016","0,001","-0,005","1,023","0,000","0,000","0,959","0,002","-0,001","1,002"
140,"-0,008","0,010","1,047","0,000","0,003","0,998","0,003","0,010","0,948","-0,006","0,001","1,010","-0,004","-0,003","1,021","0,002","0,002","0,957","-0,001","0,006","1,003"
141,"-0,006","0,007","1,040","0,001","0,002","1,000","0,002","-0,004","0,944","0,000","-0,002","1,004","-0,005","0,000","1,022","0,002","0,005","0,959","-0,001","0,002","1,007"
142,"0,000","0,001","1,044","-0,004","0,001","0,998","-0,001","0,003","0,948","0,000","0,011","1,004","-0,006","-0,002","1,022","0,004","0,003","0,955","0,002","0,007","0,998"
143,"-0,005","-0,010","1,045","-0,007","0,001","1,000","-0,003","-0,004","0,942","0,013","-0,005","1,007","-0,006","-0,003","1,024","0,001","0,004","0,962","-0,002","0,006","0,997"
144,"0,003","-0,011","1,044","-0,001","0,005","1,002","0,003","0,003","0,951","0,009","-0,009","1,005","0,002","-0,007","1,027","0,004","-0,003","0,960","0,001","0,017","1,002"
