Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
10,"80,002","-2,191","-2,289","101,080","11,134","9,448","74,044","8,296","1,165","84,242","-7,837","9,977","100,021","5,966","4,793","78,197","19,208","-6,249","7,820","-4,783","0,354"
11,"80,263","-2,421","-1,644","101,505","11,715","9,781","73,860","8,165","1,295","84,494","-7,825","10,015","99,960","6,332","4,983","77,674","19,251","-6,371","7,859","-4,457","0,307"
12,"80,074","-2,418","-1,616","101,805","11,525","9,733","74,079","7,959","1,600","84,275","-7,860","10,085","99,734","6,636","5,124","77,612","19,164","-6,255","7,631","-4,746","0,343"
13,"80,522","-2,373","-1,901","101,885","11,631","9,800","73,633","8,154","1,274","84,924","-7,859","10,310","100,035","6,599","5,127","77,389","18,956","-5,995","7,924","-4,703","0,333"
14,"80,592","-2,287","-2,215","101,531","11,398","9,646","73,653","8,216","1,209","85,060","-7,877","10,443","100,047","6,264","4,957","77,802","19,329","-6,436","8,087","-4,977","0,368"
15,"80,293","-2,259","-2,235","101,749","11,551","9,752","73,740","8,287","1,151","84,641","-7,862","10,230","99,733","6,013","4,806","77,330","19,183","-6,291","7,780","-4,765","0,333"
16,"80,434","-2,393","-1,861","101,995","11,445","9,735","74,213","8,180","1,392","84,719","-7,780","9,930","100,011","6,123","4,878","77,824","19,086","-6,085","7,972","-4,524","0,295"
17,"81,034","-2,366","-2,118","101,656","11,700","9,810","73,635","8,110","1,363","84,963","-7,801","10,109","100,037","5,725","4,671","77,447","19,322","-6,436","8,267","-4,514","0,290"
18,"80,626","-2,379","-1,978","101,305","11,519","9,674","73,609","8,162","1,308","84,565","-7,804","10,007","100,283","6,121","4,887","77,842","19,347","-6,409","7,893","-4,603","0,298"
19,"80,170","-2,299","-2,124","101,162","11,335","9,571","73,431","8,519","0,849","84,123","-7,884","10,191","100,161","6,356","4,998","77,502","18,953","-5,913","7,515","-4,682","0,304"
20,"80,782","-2,430","-1,887","101,308","11,542","9,690","73,702","8,180","1,326","84,338","-7,863","10,178","100,296","6,368","5,017","77,114","19,058","-6,103","7,810","-4,705","0,303"
21,"80,628","-2,497","-1,645","101,001","11,697","9,724","73,418","8,246","1,201","84,118","-7,783","9,778","100,212","5,995","4,824","77,491","19,354","-6,445","7,713","-4,376","0,253"
22,"80,844","-2,507","-1,690","101,414","11,769","9,822","73,895","8,340","1,199","84,606","-7,844","10,157","100,341","6,204","4,944","77,857","19,155","-6,128","8,009","-4,376","0,249"
23,"80,428","-2,428","-1,862","101,032","11,698","9,741","73,328","8,340","1,093","84,236","-7,899","10,245","100,164","6,508","5,094","77,620","19,146","-6,141","7,683","-4,574","0,273"
24,"79,979","-2,374","-1,940","101,565","11,444","9,703","73,875","8,268","1,302","84,061","-7,842","9,944","100,213","6,134","4,911","77,579","19,267","-6,304","7,300","-4,559","0,268"
25,"80,191","-2,407","-1,916","101,370","11,615","9,764","73,505","8,529","0,912","84,427","-7,898","10,290","100,459","6,222","4,980","78,127","19,204","-6,143","7,597","-4,571","0,266"
26,"80,648","-2,549","-1,603","101,209","11,816","9,842","73,538","8,200","1,322","84,658","-7,856","10,197","100,347","6,531","5,138","78,100","19,181","-6,113","7,894","-4,588","0,265"
27,"80,284","-2,444","-1,873","101,454","11,781","9,868","74,083","8,170","1,477","84,194","-7,905","10,248","100,174","6,046","4,883","77,768","19,388","-6,434","7,510","-4,603","0,262"
28,"80,518","-2,436","-1,992","101,720","11,484","9,773","74,132","8,240","1,407","84,455","-7,836","10,047","100,408","6,058","4,912","77,803","19,142","-6,093","7,808","-4,592","0,257"
29,"80,159","-2,314","-2,316","101,333","11,412","9,693","74,034","8,426","1,165","84,127","-7,909","10,227","100,047","6,049","4,889","77,741","19,208","-6,187","7,527","-4,840","0,286"
30,"80,302","-2,330","-2,333","101,557","11,394","9,721","74,055","8,412","1,195","84,290","-7,898","10,232","100,189","6,027","4,893","77,723","19,226","-6,208","7,515","-4,834","0,282"
31,"80,432","-2,350","-2,334","101,682","11,404","9,746","74,004","8,408","1,197","84,410","-7,892","10,247","100,329","6,026","4,906","77,673","19,206","-6,179","7,498","-4,820","0,277"
32,"80,565","-2,367","-2,336","101,866","11,437","9,789","74,007","8,409","1,208","84,537","-7,890","10,285","100,518","5,999","4,907","77,687","19,215","-6,183","7,487","-4,819","0,272"
33,"80,688","-2,388","-2,316","101,990","11,458","9,815","73,954","8,400","1,221","84,653","-7,883","10,303","100,709","6,005","4,925","77,706","19,190","-6,142","7,468","-4,801","0,266"
34,"80,818","-2,409","-2,308","102,168","11,499","9,861","73,990","8,376","1,271","84,781","-7,883","10,353","100,891","6,034","4,956","77,706","19,168","-6,111","7,457","-4,806","0,262"
35,"80,947","-2,428","-2,297","102,351","11,498","9,887","74,027","8,367","1,299","84,908","-7,879","10,384","101,055","6,004","4,955","77,746","19,212","-6,164","7,447","-4,805","0,258"
36,"81,075","-2,449","-2,281","102,489","11,480","9,900","73,997","8,396","1,271","85,031","-7,876","10,410","101,187","6,023","4,978","77,713","19,181","-6,126","7,434","-4,801","0,254"
37,"81,191","-2,474","-2,248","102,631","11,525","9,946","73,976","8,356","1,325","85,142","-7,872","10,427","101,316","6,034","4,996","77,678","19,160","-6,100","7,411","-4,780","0,247"
38,"81,319","-2,492","-2,247","102,754","11,543","9,979","73,941","8,332","1,357","85,268","-7,874","10,470","101,499","6,014","5,003","77,715","19,155","-6,086","7,399","-4,788","0,243"
39,"81,442","-2,517","-2,223","102,880","11,572","10,018","73,889","8,318","1,372","85,388","-7,872","10,497","101,683","6,000","5,010","77,753","19,150","-6,070","7,382","-4,777","0,237"
40,"81,569","-2,538","-2,208","103,063","11,571","10,052","73,902","8,315","1,383","85,512","-7,869","10,530","101,841","5,973","5,008","77,752","19,183","-6,107","7,368","-4,774","0,231"
41,"-1,185","-0,369","-0,007","-1,865","-0,206","0,002","-0,087","-0,172","0,000","-1,054","0,223","0,004","-1,791","0,159","-0,004","0,193","-0,064","0,000","0,662","0,103","-0,233"
42,"-1,185","-0,369","-0,007","-1,850","-0,207","0,002","-0,236","-0,090","0,000","-1,104","0,223","0,004","-1,791","0,159","-0,004","0,190","-0,065","0,000","0,663","0,103","-0,233"
43,"-1,185","-0,369","-0,007","-1,603","-0,364","0,003","0,010","0,232","0,000","-1,104","0,380","0,007","-1,791","0,159","-0,004","-0,180","-0,065","0,000","0,663","0,103","-0,233"
44,"-1,251","-0,402","-0,009","-1,631","-0,220","0,002","-0,054","0,232","0,000","-1,118","0,329","0,007","-1,811","0,100","-0,003","-0,027","0,030","0,000","0,597","0,196","-0,233"
45,"-1,255","-0,402","-0,009","-1,631","-0,347","0,004","-0,068","0,215","0,000","-1,060","0,472","0,009","-1,875","0,100","-0,003","-0,027","0,030","0,000","0,657","0,196","-0,233"
46,"-1,221","-0,341","-0,008","-1,782","-0,295","0,004","-0,219","0,214","0,000","-1,074","0,496","0,010","-1,854","-0,038","-0,001","-0,071","0,045","0,000","0,627","0,270","-0,234"
47,"-1,220","-0,309","-0,007","-1,784","-0,294","0,004","-0,218","0,163","0,000","-1,075","0,496","0,009","-1,855","-0,020","-0,001","-0,071","0,045","0,000","0,628","0,219","-0,233"
48,"-1,172","-0,290","-0,007","-1,732","-0,303","0,004","-0,213","0,027","0,000","-1,026","0,453","0,008","-1,777","-0,002","-0,001","-0,074","0,036","0,000","0,597","0,219","-0,233"
49,"-1,141","-0,291","-0,007","-1,732","-0,251","0,004","-0,247","0,026","0,000","-0,995","0,453","0,008","-1,777","-0,002","-0,001","-0,072","0,010","0,000","0,628","0,219","-0,233"
50,"-1,166","-0,199","-0,005","-1,704","-0,244","0,004","-0,213","-0,024","0,000","-0,997","0,446","0,008","-1,883","-0,096","0,000","-0,183","0,012","0,000","0,598","0,220","-0,233"
51,"-1,083","0,115","-0,003","-1,876","-0,454","0,009","-0,200","-0,063","0,005","-1,217","0,619","0,014","-1,739","-0,153","0,005","-0,154","-0,109","0,003","0,232","0,089","-0,236"
52,"-0,930","-0,113","-0,015","-1,622","-0,252","0,014","-0,172","-0,136","0,010","-1,021","0,403","0,007","-1,542","-0,108","0,009","-0,147","0,142","0,008","0,524","0,143","-0,241"
53,"-0,841","-0,040","-0,019","-1,594","-0,559","0,022","-0,168","0,000","0,013","-0,410","0,489","0,005","-1,400","0,156","0,013","0,457","-0,208","0,011","0,782","-0,019","-0,243"
54,"-1,307","-0,214","-0,033","-1,406","-0,375","0,026","-0,140","-0,159","0,019","-0,876","0,574","0,007","-1,857","0,254","0,017","-0,135","-0,204","0,011","0,487","0,216","-0,250"
55,"-0,770","0,231","-0,025","-1,906","-0,474","0,032","-0,555","0,222","0,028","-0,779","0,496","0,004","-1,808","-0,312","0,020","-0,451","-0,282","0,015","0,758","0,082","-0,252"
56,"-1,290","0,013","-0,040","-1,626","-0,257","0,034","0,126","0,302","0,034","-1,191","0,363","0,000","-1,655","-0,403","0,022","-0,060","0,196","0,021","0,414","0,250","-0,258"
57,"-1,655","0,101","-0,044","-1,807","-0,354","0,036","-0,294","-0,206","0,042","-1,340","0,368","-0,001","-1,443","-0,323","0,023","0,195","-0,015","0,023","0,173","-0,040","-0,259"
58,"-1,444","-0,295","-0,061","-1,519","0,042","0,037","-0,109","0,017","0,049","-1,127","0,177","-0,008","-1,777","0,142","0,026","0,083","0,101","0,026","0,446","0,078","-0,263"
59,"-1,331","-0,307","-0,066","-1,675","-0,395","0,042","-0,717","0,319","0,057","-0,901","0,158","-0,009","-2,062","0,388","0,026","0,037","-0,020","0,028","0,526","-0,245","-0,264"
60,"-1,043","-0,264","-0,068","-1,774","-0,041","0,045","-0,407","-0,277","0,061","-0,952","0,432","-0,003","-1,552","0,036","0,031","0,067","-0,105","0,032","0,665","0,041","-0,270"
61,"-1,488","0,120","-0,061","-1,562","0,022","0,048","-0,029","0,293","0,069","-1,237","-0,124","-0,018","-1,835","0,132","0,032","-0,006","-0,063","0,033","0,331","-0,147","-0,272"
62,"-1,443","0,057","-0,069","-1,836","-0,343","0,051","-0,410","0,037","0,074","-1,475","-0,087","-0,014","-1,521","0,101","0,039","-0,353","0,388","0,034","0,045","-0,392","-0,275"
63,"-1,417","-0,135","-0,080","-1,668","-0,344","0,051","0,216","0,273","0,076","-1,461","0,124","-0,004","-2,021","0,095","0,038","-0,378","0,190","0,036","0,247","-0,153","-0,281"
64,"-1,213","-0,191","-0,088","-1,584","-0,295","0,050","-0,038","-0,331","0,082","-1,534","0,736","0,018","-1,706","0,174","0,041","-0,790","-0,094","0,037","0,069","0,160","-0,286"
65,"-1,217","-0,652","-0,103","-1,401","-0,280","0,052","-0,018","-0,004","0,087","-0,935","0,842","0,019","-1,536","0,165","0,044","-0,163","-0,032","0,039","0,206","0,450","-0,292"
66,"-1,543","-0,203","-0,095","-1,906","-0,224","0,059","-0,452","-0,274","0,090","-1,295","0,413","0,012","-1,599","-0,297","0,047","0,254","0,351","0,037","0,026","0,133","-0,297"
67,"-1,423","-0,210","-0,095","-1,432","0,157","0,063","-0,321","-0,017","0,094","-1,129","-0,294","-0,007","-1,634","0,368","0,046","-0,147","0,209","0,039","0,076","-0,201","-0,300"
68,"-1,124","-0,169","-0,094","-1,015","-0,345","0,070","0,093","-0,142","0,099","-0,873","0,309","0,002","-1,121","0,131","0,047","-0,075","-0,102","0,041","0,212","0,091","-0,305"
69,"-0,947","-0,044","-0,095","-1,463","-0,591","0,079","-0,207","0,308","0,106","-0,715","0,518","0,002","-1,548","-0,152","0,049","-0,090","-0,175","0,045","0,507","0,157","-0,310"
70,"-1,093","0,320","-0,090","-1,676","-0,326","0,082","-0,590","-0,157","0,116","-0,843","0,261","-0,007","-1,494","-0,444","0,054","-0,059","0,370","0,048","0,539","-0,180","-0,311"
71,"-0,949","0,316","-0,098","-1,522","-0,305","0,085","-0,543","-0,112","0,125","-0,747","0,240","-0,010","-1,333","-0,455","0,059","-0,056","0,332","0,050","0,508","-0,150","-0,316"
72,"-0,856","0,277","-0,108","-1,323","-0,272","0,088","-0,474","-0,139","0,133","-0,630","0,263","-0,013","-1,202","-0,413","0,065","-0,027","0,291","0,052","0,473","-0,118","-0,321"
73,"-0,755","0,231","-0,117","-1,146","-0,238","0,094","-0,442","-0,174","0,139","-0,530","0,260","-0,018","-1,085","-0,409","0,071","-0,015","0,320","0,056","0,445","-0,089","-0,323"
74,"-0,644","0,192","-0,127","-1,012","-0,223","0,103","-0,421","-0,120","0,142","-0,423","0,238","-0,023","-0,963","-0,365","0,076","0,002","0,307","0,061","0,427","-0,069","-0,326"
75,"-0,545","0,144","-0,136","-0,841","-0,195","0,114","-0,352","-0,099","0,145","-0,330","0,227","-0,028","-0,808","-0,310","0,081","-0,004","0,243","0,067","0,394","-0,040","-0,329"
76,"-0,439","0,106","-0,145","-0,667","-0,153","0,123","-0,303","-0,136","0,146","-0,232","0,212","-0,032","-0,691","-0,274","0,087","0,008","0,218","0,071","0,368","-0,016","-0,330"
77,"-0,329","0,067","-0,152","-0,514","-0,138","0,131","-0,255","-0,136","0,147","-0,133","0,192","-0,034","-0,535","-0,216","0,094","0,014","0,147","0,074","0,345","0,003","-0,332"
78,"-0,208","0,056","-0,159","-0,364","-0,119","0,134","-0,204","-0,094","0,151","-0,022","0,142","-0,033","-0,412","-0,173","0,101","0,004","0,085","0,076","0,333","0,000","-0,333"
79,"-0,142","0,015","-0,167","-0,260","-0,088","0,135","-0,195","-0,071","0,154","0,032","0,127","-0,031","-0,271","-0,118","0,109","0,039","0,037","0,078","0,267","0,025","-0,335"
80,"-0,041","-0,023","-0,177","-0,154","-0,067","0,134","-0,203","-0,024","0,161","0,121","0,121","-0,028","-0,152","-0,084","0,116","0,045","-0,009","0,081","0,236","0,053","-0,338"
81,"0,078","-0,044","-0,184","-0,027","-0,067","0,134","-0,219","0,037","0,168","0,229","0,094","-0,025","-0,001","-0,096","0,122","0,078","-0,010","0,081","0,225","0,057","-0,342"
82,"0,198","-0,053","-0,191","0,081","-0,050","0,133","-0,206","0,041","0,175","0,339","0,057","-0,023","0,123","-0,056","0,126","0,073","-0,004","0,082","0,215","0,056","-0,345"
83,"0,297","-0,094","-0,199","0,186","-0,033","0,132","-0,195","0,045","0,183","0,431","0,057","-0,022","0,236","-0,030","0,130","0,083","-0,036","0,085","0,184","0,084","-0,349"
84,"0,384","-0,061","-0,204","0,305","-0,031","0,132","-0,181","0,091","0,191","0,512","-0,007","-0,020","0,356","-0,001","0,134","0,036","-0,061","0,086","0,141","0,045","-0,352"
85,"0,499","-0,048","-0,206","0,417","0,022","0,134","-0,181","0,040","0,197","0,622","-0,059","-0,019","0,467","0,009","0,135","0,048","-0,071","0,087","0,125","0,021","-0,356"
86,"0,620","-0,055","-0,208","0,530","0,037","0,136","-0,170","0,080","0,202","0,735","-0,104","-0,019","0,580","0,025","0,134","0,014","-0,099","0,089","0,115","0,011","-0,359"
87,"0,730","-0,089","-0,212","0,700","0,089","0,139","-0,165","0,058","0,208","0,839","-0,119","-0,016","0,695","0,054","0,133","-0,026","-0,085","0,093","0,095","0,030","-0,364"
88,"0,849","-0,100","-0,216","0,842","0,096","0,144","-0,120","0,087","0,212","0,951","-0,152","-0,016","0,808","0,066","0,133","-0,082","-0,081","0,097","0,083","0,032","-0,368"
89,"0,966","-0,119","-0,221","0,948","0,126","0,149","-0,178","0,082","0,219","1,062","-0,181","-0,016","0,922","0,096","0,133","-0,118","-0,068","0,103","0,072","0,039","-0,373"
90,"1,082","-0,146","-0,228","1,110","0,193","0,154","-0,181","0,065","0,226","1,170","-0,204","-0,017","1,035","0,102","0,134","-0,111","-0,078","0,108","0,056","0,054","-0,378"
91,"1,191","-0,180","-0,233","1,246","0,271","0,159","-0,209","0,028","0,234","1,271","-0,222","-0,020","1,160","0,143","0,135","-0,122","-0,070","0,114","0,035","0,073","-0,382"
92,"1,308","-0,210","-0,237","1,349","0,316","0,165","-0,204","0,011","0,241","1,380","-0,243","-0,023","1,310","0,126","0,137","-0,143","-0,034","0,119","0,021","0,085","-0,386"
93,"1,407","-0,253","-0,242","1,453","0,363","0,169","-0,197","-0,006","0,250","1,471","-0,246","-0,025","1,425","0,137","0,140","-0,200","-0,033","0,122","-0,012","0,113","-0,391"
94,"1,530","-0,264","-0,247","1,583","0,365","0,175","-0,168","0,012","0,257","1,586","-0,280","-0,028","1,557","0,123","0,145","-0,239","0,007","0,123","-0,021","0,109","-0,396"
95,"1,646","-0,292","-0,253","1,687","0,397","0,180","-0,168","-0,012","0,264","1,695","-0,296","-0,029","1,671","0,138","0,151","-0,252","0,038","0,124","-0,036","0,123","-0,401"
96,"1,763","-0,281","-0,261","1,794","0,423","0,183","-0,191","0,029","0,270","1,807","-0,345","-0,026","1,791","0,126","0,156","-0,260","0,092","0,125","-0,049","0,103","-0,407"
97,"1,883","-0,285","-0,267","1,932","0,421","0,188","-0,184","0,025","0,275","1,920","-0,376","-0,026","1,969","0,122","0,163","-0,185","0,121","0,125","-0,059","0,098","-0,411"
98,"2,006","-0,292","-0,273","2,074","0,488","0,196","-0,145","-0,036","0,279","2,035","-0,405","-0,027","2,085","0,143","0,169","-0,173","0,099","0,126","-0,067","0,094","-0,416"
99,"2,120","-0,278","-0,280","2,180","0,526","0,202","-0,145","-0,068","0,283","2,143","-0,454","-0,025","2,199","0,162","0,173","-0,163","0,083","0,129","-0,085","0,069","-0,420"
100,"2,243","-0,277","-0,286","2,342","0,536","0,210","-0,080","-0,053","0,286","2,258","-0,492","-0,023","2,319","0,153","0,177","-0,148","0,089","0,132","-0,093","0,058","-0,426"
101,"2,367","-0,284","-0,291","2,448","0,585","0,216","-0,100","-0,105","0,291","2,374","-0,521","-0,021","2,440","0,185","0,180","-0,173","0,032","0,134","-0,100","0,055","-0,430"
102,"2,490","-0,295","-0,295","2,556","0,605","0,220","-0,158","-0,087","0,296","2,489","-0,548","-0,019","2,569","0,170","0,183","-0,210","0,041","0,137","-0,109","0,056","-0,435"
103,"2,612","-0,306","-0,300","2,679","0,611","0,224","-0,200","-0,064","0,302","2,605","-0,579","-0,018","2,683","0,169","0,185","-0,198","0,031","0,141","-0,117","0,056","-0,439"
104,"2,732","-0,304","-0,304","2,791","0,673","0,227","-0,187","-0,097","0,309","2,718","-0,628","-0,016","2,865","0,171","0,186","-0,117","0,032","0,145","-0,128","0,041","-0,443"
105,"2,854","-0,314","-0,311","2,895","0,708","0,228","-0,215","-0,061","0,316","2,833","-0,668","-0,011","2,982","0,202","0,189","-0,154","-0,013","0,148","-0,136","0,035","-0,447"
106,"2,972","-0,342","-0,316","3,005","0,763","0,232","-0,205","-0,092","0,324","2,944","-0,688","-0,010","3,129","0,253","0,194","-0,127","-0,016","0,150","-0,149","0,048","-0,452"
107,"3,093","-0,360","-0,323","3,179","0,795","0,239","-0,135","-0,074","0,329","3,059","-0,720","-0,009","3,287","0,236","0,199","-0,069","0,008","0,150","-0,158","0,051","-0,456"
108,"3,213","-0,379","-0,328","3,284","0,836","0,245","-0,195","-0,069","0,335","3,173","-0,748","-0,010","3,462","0,270","0,204","-0,043","0,017","0,152","-0,169","0,056","-0,461"
109,"3,333","-0,392","-0,334","3,420","0,909","0,252","-0,197","-0,073","0,340","3,286","-0,783","-0,009","3,611","0,320","0,208","-0,004","0,007","0,155","-0,179","0,055","-0,465"
110,"3,453","-0,411","-0,341","3,526","0,958","0,259","-0,232","-0,119","0,344","3,400","-0,814","-0,008","3,792","0,330","0,214","0,062","-0,017","0,156","-0,190","0,059","-0,470"
111,"3,573","-0,426","-0,349","3,683","0,970","0,267","-0,170","-0,094","0,349","3,512","-0,848","-0,005","3,906","0,341","0,220","0,037","-0,049","0,158","-0,200","0,060","-0,475"
112,"3,693","-0,438","-0,357","3,855","1,012","0,276","-0,163","-0,096","0,353","3,624","-0,882","-0,004","4,023","0,338","0,227","0,052","-0,051","0,157","-0,212","0,060","-0,480"
113,"3,814","-0,445","-0,364","3,962","1,064","0,283","-0,152","-0,121","0,358","3,738","-0,920","-0,001","4,140","0,340","0,232","0,068","-0,042","0,158","-0,222","0,055","-0,485"
114,"3,928","-0,474","-0,370","4,069","1,115","0,289","-0,145","-0,123","0,364","3,844","-0,935","-0,001","4,298","0,388","0,237","0,128","-0,079","0,159","-0,239","0,072","-0,489"
115,"4,049","-0,485","-0,378","4,178","1,136","0,295","-0,136","-0,118","0,371","3,958","-0,968","0,002","4,415","0,383","0,241","0,139","-0,081","0,161","-0,250","0,071","-0,494"
116,"4,170","-0,500","-0,381","4,344","1,150","0,301","-0,099","-0,135","0,377","4,073","-0,995","0,003","4,529","0,411","0,244","0,107","-0,065","0,164","-0,259","0,075","-0,497"
117,"4,292","-0,503","-0,387","4,448","1,180","0,306","-0,159","-0,142","0,382","4,188","-1,032","0,006","4,675","0,458","0,249","0,133","-0,131","0,165","-0,267","0,068","-0,501"
118,"4,414","-0,522","-0,391","4,561","1,191","0,310","-0,141","-0,125","0,389","4,300","-1,054","0,007","4,796","0,451","0,254","0,117","-0,079","0,167","-0,278","0,076","-0,503"
119,"4,536","-0,525","-0,395","4,674","1,205","0,315","-0,148","-0,074","0,395","4,416","-1,091","0,009","4,958","0,430","0,260","0,159","-0,019","0,168","-0,286","0,071","-0,506"
120,"4,658","-0,529","-0,401","4,777","1,238","0,321","-0,141","-0,079","0,400","4,531","-1,124","0,011","5,070","0,444","0,266","0,164","-0,009","0,170","-0,293","0,068","-0,509"
121,"4,780","-0,537","-0,406","4,882","1,279","0,327","-0,142","-0,062","0,406","4,647","-1,160","0,013","5,185","0,469","0,271","0,113","-0,041","0,172","-0,302","0,065","-0,512"
122,"4,902","-0,548","-0,410","5,045","1,294","0,335","-0,112","-0,076","0,411","4,762","-1,196","0,013","5,298","0,478","0,276","0,082","-0,002","0,176","-0,311","0,063","-0,514"
123,"5,023","-0,566","-0,416","5,189","1,297","0,341","-0,112","-0,078","0,417","4,877","-1,226","0,017","5,412","0,506","0,280","0,089","-0,002","0,180","-0,321","0,066","-0,518"
124,"5,143","-0,583","-0,420","5,303","1,312","0,347","-0,100","-0,073","0,422","4,990","-1,259","0,020","5,527","0,512","0,286","0,031","0,015","0,183","-0,331","0,067","-0,522"
125,"5,263","-0,592","-0,423","5,421","1,324","0,351","-0,088","-0,069","0,429","5,106","-1,298","0,024","5,645","0,509","0,291","-0,013","0,060","0,184","-0,341","0,061","-0,524"
126,"5,383","-0,605","-0,428","5,589","1,345","0,359","-0,048","-0,021","0,434","5,220","-1,334","0,025","5,774","0,554","0,297","0,010","0,025","0,186","-0,352","0,058","-0,526"
127,"5,502","-0,616","-0,432","5,696","1,370","0,367","-0,054","-0,039","0,439","5,331","-1,371","0,029","5,895","0,549","0,301","0,024","0,047","0,189","-0,365","0,054","-0,531"
128,"5,620","-0,617","-0,438","5,807","1,382","0,376","-0,091","-0,050","0,443","5,441","-1,413","0,032","6,075","0,572","0,305","0,072","0,003","0,193","-0,379","0,041","-0,534"
129,"5,737","-0,615","-0,442","5,944","1,451","0,385","-0,110","-0,065","0,448","5,551","-1,456","0,034","6,190","0,598","0,307","0,077","0,012","0,198","-0,392","0,025","-0,538"
130,"5,855","-0,620","-0,446","6,054","1,465","0,391","-0,099","-0,060","0,454","5,665","-1,489","0,036","6,369","0,616","0,312","0,094","0,003","0,201","-0,403","0,021","-0,542"
131,"5,976","-0,621","-0,452","6,176","1,473","0,396","-0,080","-0,013","0,461","5,780","-1,527","0,042","6,479","0,629","0,316","0,042","-0,006","0,203","-0,411","0,015","-0,546"
132,"6,097","-0,621","-0,461","6,281","1,521","0,402","-0,073","-0,017","0,465","5,896","-1,571","0,048","6,591","0,632","0,322","-0,008","-0,014","0,204","-0,421","0,005","-0,551"
133,"6,217","-0,628","-0,469","6,393","1,590","0,406","-0,063","-0,022","0,470","6,008","-1,609","0,057","6,709","0,621","0,325","-0,049","0,021","0,208","-0,430","0,003","-0,558"
134,"6,334","-0,649","-0,474","6,508","1,660","0,412","-0,039","-0,061","0,475","6,116","-1,638","0,064","6,825","0,653","0,329","-0,045","-0,024","0,209","-0,442","0,008","-0,564"
135,"6,455","-0,676","-0,475","6,611","1,702","0,417","-0,096","-0,082","0,480","6,228","-1,657","0,070","6,942","0,661","0,332","-0,068","-0,051","0,210","-0,454","0,019","-0,570"
136,"6,577","-0,695","-0,474","6,713","1,741","0,426","-0,122","-0,059","0,484","6,339","-1,683","0,072","7,061","0,697","0,336","-0,059","-0,088","0,209","-0,464","0,019","-0,575"
137,"6,700","-0,713","-0,472","6,817","1,778","0,436","-0,182","-0,082","0,488","6,453","-1,705","0,073","7,179","0,701","0,339","-0,096","-0,048","0,207","-0,474","0,021","-0,579"
138,"6,823","-0,732","-0,472","6,990","1,812","0,446","-0,142","-0,125","0,494","6,568","-1,724","0,075","7,306","0,693","0,343","-0,129","0,003","0,205","-0,484","0,025","-0,585"
