Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
277,"-0,183","-0,003","-0,023","0,028","0,090","-0,143","-0,148","-0,238","0,282","0,249","-0,123","-0,015","-0,304","0,092","-0,035","0,215","-0,073","0,048","0,264","-0,143","-0,055"
278,"-0,122","0,029","-0,028","0,039","0,069","-0,140","-0,142","-0,229","0,259","0,316","-0,127","0,002","-0,248","0,048","-0,021","0,268","-0,032","0,038","0,292","-0,155","-0,053"
279,"-0,061","0,057","-0,022","0,115","0,070","-0,143","-0,128","-0,192","0,248","0,384","-0,152","0,011","-0,236","0,012","-0,022","0,255","0,024","0,037","0,317","-0,172","-0,051"
280,"-0,038","0,077","-0,010","0,152","0,083","-0,148","-0,101","-0,140","0,248","0,416","-0,171","0,015","-0,273","-0,023","-0,035","0,217","-0,007","0,039","0,343","-0,158","-0,049"
281,"0,008","0,083","0,002","0,158","0,104","-0,154","-0,153","-0,174","0,250","0,473","-0,164","0,016","-0,211","-0,048","-0,048","0,255","0,023","0,042","0,361","-0,137","-0,047"
282,"-0,054","0,056","0,012","0,170","0,095","-0,151","-0,150","-0,179","0,253","0,424","-0,108","0,010","-0,218","-0,018","-0,052","0,240","-0,005","0,038","0,327","-0,112","-0,046"
283,"-0,117","0,025","0,021","0,172","0,125","-0,145","-0,097","-0,233","0,253","0,354","-0,113","0,005","-0,209","0,014","-0,052","0,243","-0,037","0,028","0,286","-0,104","-0,046"
284,"-0,127","0,029","0,033","0,175","0,124","-0,140","-0,043","-0,241","0,250","0,335","-0,164","0,003","-0,202","0,015","-0,063","0,266","0,025","0,026","0,290","-0,136","-0,046"
285,"-0,096","0,006","0,041","0,225","0,159","-0,139","-0,038","-0,232","0,251","0,381","-0,205","0,001","-0,193","0,077","-0,076","0,305","-0,022","0,031","0,319","-0,145","-0,046"
286,"-0,162","-0,003","0,042","0,240","0,181","-0,147","0,024","-0,235","0,255","0,328","-0,223","0,002","-0,222","0,114","-0,075","0,342","-0,055","0,030","0,283","-0,138","-0,044"
287,"-0,103","0,019","0,028","0,242","0,185","-0,155","0,015","-0,276","0,257","0,337","-0,209","0,006","-0,197","0,062","-0,056","0,376","-0,020","0,024","0,314","-0,141","-0,044"
288,"-0,119","-0,035","0,003","0,225","0,165","-0,154","-0,014","-0,241","0,257","0,367","-0,154","0,003","-0,239","0,056","-0,031","0,335","-0,007","0,023","0,326","-0,112","-0,044"
289,"-0,090","0,019","-0,018","0,221","0,165","-0,146","-0,039","-0,218","0,257","0,408","-0,174","-0,005","-0,249","0,007","-0,020","0,311","0,052","0,033","0,336","-0,142","-0,043"
290,"-0,087","0,009","-0,031","0,226","0,166","-0,127","-0,065","-0,254","0,248","0,431","-0,140","-0,014","-0,266","-0,020","-0,023","0,298","0,078","0,050","0,321","-0,108","-0,044"
291,"-0,074","0,062","-0,039","0,228","0,178","-0,114","-0,067","-0,238","0,237","0,482","-0,178","-0,012","-0,278","-0,020","-0,023","0,304","0,076","0,057","0,337","-0,131","-0,046"
292,"-0,128","0,085","-0,038","0,186","0,178","-0,117","-0,116","-0,238","0,226","0,418","-0,196","0,003","-0,262","-0,029","-0,019","0,310","0,030","0,051","0,295","-0,125","-0,048"
293,"-0,194","0,105","-0,035","0,198","0,185","-0,128","-0,085","-0,256","0,224","0,366","-0,234","0,016","-0,262","-0,035","-0,008","0,312","0,014","0,034","0,261","-0,141","-0,050"
294,"-0,187","0,085","-0,023","0,203","0,216","-0,135","-0,019","-0,259","0,227","0,371","-0,243","0,019","-0,258","-0,035","-0,012","0,309","0,017","0,025","0,293","-0,135","-0,050"
295,"-0,176","0,030","-0,002","0,202","0,221","-0,136","-0,013","-0,274","0,231","0,357","-0,225","0,014","-0,244","-0,032","-0,033","0,370","0,034","0,025","0,312","-0,106","-0,048"
296,"-0,234","-0,003","0,018","0,142","0,217","-0,130","-0,072","-0,302","0,235","0,296","-0,189","0,001","-0,307","-0,006","-0,054","0,304","0,010","0,031","0,280","-0,091","-0,044"
297,"-0,219","-0,041","0,030","0,151","0,195","-0,125","-0,053","-0,337","0,235","0,258","-0,134","-0,010","-0,279","-0,032","-0,065","0,315","0,016","0,035","0,263","-0,062","-0,039"
298,"-0,219","-0,043","0,030","0,120","0,190","-0,122","-0,059","-0,332","0,234","0,227","-0,119","-0,015","-0,291","-0,022","-0,064","0,257","-0,006","0,039","0,237","-0,076","-0,035"
299,"-0,154","-0,040","0,021","0,113","0,170","-0,119","-0,064","-0,306","0,234","0,289","-0,122","-0,017","-0,294","-0,013","-0,059","0,195","0,029","0,046","0,269","-0,092","-0,032"
300,"-0,121","-0,014","0,016","0,117","0,172","-0,118","-0,074","-0,287","0,231","0,330","-0,160","-0,015","-0,291","0,011","-0,059","0,163","0,046","0,052","0,270","-0,126","-0,030"
301,"-0,088","0,035","0,015","0,117","0,194","-0,124","-0,130","-0,269","0,229","0,370","-0,207","-0,006","-0,291","-0,028","-0,058","0,165","0,060","0,056","0,274","-0,158","-0,027"
302,"-0,137","0,076","0,014","0,152","0,188","-0,145","-0,117","-0,209","0,238","0,364","-0,258","0,008","-0,295","-0,019","-0,057","0,148","0,041","0,062","0,249","-0,183","-0,026"
303,"-0,166","0,115","0,009","0,162","0,187","-0,173","-0,097","-0,228","0,256","0,344","-0,310","0,019","-0,341","-0,057","-0,056","0,123","0,105","0,069","0,248","-0,214","-0,023"
304,"-0,222","0,092","0,002","0,133","0,150","-0,183","-0,109","-0,254","0,272","0,314","-0,286","0,014","-0,379","0,001","-0,059","0,140","0,080","0,082","0,211","-0,222","-0,022"
305,"-0,174","0,046","-0,002","0,139","0,163","-0,182","-0,058","-0,269","0,280","0,301","-0,283","0,008","-0,310","0,026","-0,065","0,153","0,033","0,092","0,221","-0,187","-0,022"
306,"-0,141","0,009","-0,003","0,131","0,103","-0,177","-0,093","-0,265","0,276","0,312","-0,221","0,008","-0,251","0,044","-0,072","0,182","0,057","0,099","0,224","-0,155","-0,022"
307,"-0,079","-0,003","0,001","0,133","0,115","-0,163","-0,153","-0,273","0,265","0,375","-0,197","0,003","-0,256","0,047","-0,082","0,178","0,062","0,106","0,256","-0,137","-0,023"
308,"-0,068","-0,029","0,001","0,153","0,108","-0,150","-0,140","-0,212","0,251","0,386","-0,197","0,005","-0,256","0,053","-0,080","0,125","0,029","0,103","0,231","-0,116","-0,026"
309,"-0,002","-0,016","0,000","0,166","0,142","-0,145","-0,195","-0,229","0,239","0,453","-0,216","0,014","-0,225","0,021","-0,070","0,106","0,093","0,092","0,262","-0,127","-0,028"
310,"0,012","0,011","0,001","0,164","0,172","-0,139","-0,202","-0,206","0,232","0,472","-0,271","0,013","-0,229","0,015","-0,061","0,106","0,087","0,083","0,254","-0,160","-0,027"
311,"0,070","0,032","0,010","0,233","0,189","-0,133","-0,148","-0,206","0,231","0,541","-0,277","0,003","-0,230","0,013","-0,057","0,112","0,079","0,075","0,283","-0,171","-0,022"
312,"0,113","0,002","0,023","0,206","0,197","-0,122","-0,188","-0,243","0,237","0,525","-0,216","-0,016","-0,219","-0,001","-0,062","0,121","0,083","0,072","0,288","-0,135","-0,019"
313,"0,125","-0,011","0,039","0,214","0,149","-0,109","-0,158","-0,192","0,245","0,472","-0,160","-0,039","-0,137","-0,020","-0,072","0,130","0,096","0,071","0,259","-0,107","-0,014"
314,"0,067","-0,006","0,057","0,211","0,135","-0,106","-0,150","-0,208","0,255","0,391","-0,149","-0,054","-0,117","-0,049","-0,085","0,151","0,078","0,070","0,217","-0,098","-0,011"
315,"0,009","-0,003","0,067","0,205","0,101","-0,120","-0,093","-0,199","0,268","0,321","-0,149","-0,054","-0,097","-0,048","-0,096","0,158","0,064","0,076","0,177","-0,101","-0,009"
316,"-0,023","0,017","0,065","0,185","0,080","-0,132","-0,112","-0,142","0,273","0,288","-0,196","-0,046","-0,085","-0,031","-0,104","0,162","0,063","0,086","0,169","-0,132","-0,009"
317,"-0,069","0,017","0,056","0,228","0,123","-0,140","-0,062","-0,181","0,276","0,274","-0,255","-0,038","-0,074","-0,014","-0,110","0,161","0,051","0,103","0,146","-0,156","-0,010"
318,"-0,131","-0,029","0,041","0,211","0,093","-0,153","-0,130","-0,169","0,286","0,257","-0,214","-0,029","-0,072","0,003","-0,114","0,161","0,040","0,124","0,111","-0,140","-0,012"
319,"-0,099","-0,021","0,020","0,246","0,099","-0,166","-0,082","-0,193","0,304","0,308","-0,178","-0,029","-0,078","-0,062","-0,115","0,187","0,088","0,146","0,141","-0,124","-0,012"
320,"-0,116","-0,028","-0,004","0,183","0,120","-0,169","-0,071","-0,215","0,322","0,280","-0,145","-0,040","-0,142","-0,073","-0,105","0,173","0,043","0,163","0,156","-0,091","-0,012"
321,"-0,128","-0,040","-0,027","0,126","0,162","-0,161","-0,107","-0,278","0,334","0,273","-0,146","-0,055","-0,208","-0,055","-0,080","0,157","-0,014","0,166","0,184","-0,073","-0,010"
322,"-0,086","-0,094","-0,035","0,149","0,151","-0,149","-0,103","-0,332","0,337","0,292","-0,087","-0,074","-0,218","-0,012","-0,061","0,156","-0,030","0,158","0,205","-0,048","-0,005"
323,"-0,046","-0,098","-0,024","0,154","0,088","-0,142","-0,114","-0,322","0,336","0,290","-0,027","-0,084","-0,213","-0,012","-0,059","0,126","-0,023","0,150","0,214","-0,018","0,000"
324,"-0,082","-0,076","-0,003","0,149","0,047","-0,136","-0,111","-0,324","0,333","0,231","0,006","-0,094","-0,182","-0,054","-0,071","0,142","-0,048","0,145","0,184","0,000","0,005"
325,"-0,068","-0,011","0,019","0,103","0,023","-0,139","-0,118","-0,323","0,331","0,224","-0,026","-0,095","-0,152","-0,090","-0,088","0,198","-0,024","0,146","0,204","-0,028","0,010"
326,"-0,070","0,037","0,039","0,151","0,053","-0,156","-0,098","-0,324","0,324","0,283","-0,054","-0,077","-0,137","-0,111","-0,106","0,215","-0,052","0,147","0,220","-0,058","0,014"
327,"-0,071","0,049","0,041","0,191","0,068","-0,165","-0,121","-0,340","0,308","0,342","-0,055","-0,053","-0,128","-0,110","-0,111","0,214","-0,053","0,155","0,245","-0,080","0,016"
328,"-0,075","0,032","0,038","0,145","0,085","-0,162","-0,152","-0,365","0,288","0,357","-0,080","-0,035","-0,199","-0,082","-0,111","0,161","-0,037","0,159","0,276","-0,077","0,016"
329,"-0,037","0,001","0,032","0,128","0,108","-0,153","-0,197","-0,392","0,276","0,401","-0,114","-0,032","-0,223","-0,028","-0,108","0,106","-0,029","0,164","0,305","-0,084","0,017"
330,"-0,024","0,024","0,029","0,125","0,103","-0,148","-0,189","-0,331","0,280","0,391","-0,176","-0,039","-0,227","-0,005","-0,106","0,054","-0,014","0,168","0,289","-0,116","0,017"
331,"-0,031","0,008","0,028","0,116","0,168","-0,148","-0,213","-0,357","0,290","0,339","-0,207","-0,046","-0,228","0,030","-0,105","0,010","-0,012","0,171","0,254","-0,113","0,018"
332,"-0,010","-0,044","0,028","0,096","0,147","-0,148","-0,189","-0,296","0,303","0,296","-0,188","-0,060","-0,235","0,045","-0,106","0,003","-0,036","0,173","0,248","-0,081","0,020"
333,"-0,013","-0,097","0,026","0,095","0,138","-0,152","-0,139","-0,253","0,317","0,241","-0,174","-0,070","-0,187","0,051","-0,102","0,061","-0,041","0,174","0,225","-0,053","0,023"
334,"-0,026","-0,150","0,023","0,106","0,108","-0,156","-0,090","-0,284","0,328","0,190","-0,128","-0,078","-0,144","0,057","-0,103","0,119","-0,037","0,177","0,198","-0,028","0,025"
335,"-0,083","-0,147","0,018","0,114","0,106","-0,154","-0,053","-0,325","0,325","0,129","-0,105","-0,078","-0,135","0,028","-0,108","0,138","-0,055","0,184","0,165","-0,012","0,026"
336,"-0,111","-0,092","0,005","0,096","0,109","-0,152","-0,095","-0,273","0,308","0,125","-0,171","-0,069","-0,128","0,019","-0,100","0,148","-0,039","0,187","0,166","-0,046","0,026"
337,"-0,156","-0,053","-0,007","0,159","0,149","-0,142","-0,038","-0,272","0,285","0,129","-0,193","-0,062","-0,116","-0,032","-0,086","0,137","-0,021","0,182","0,133","-0,055","0,027"
338,"-0,143","0,010","-0,011","0,162","0,217","-0,123","-0,053","-0,290","0,263","0,130","-0,261","-0,064","-0,149","-0,046","-0,070","0,136","-0,015","0,172","0,149","-0,086","0,027"
339,"-0,088","0,049","0,000","0,225","0,217","-0,113","-0,050","-0,290","0,249","0,191","-0,283","-0,063","-0,124","-0,028","-0,062","0,164","-0,041","0,153","0,179","-0,103","0,027"
340,"-0,068","0,110","0,013","0,203","0,176","-0,115","-0,047","-0,254","0,245","0,224","-0,282","-0,058","-0,153","-0,078","-0,056","0,126","-0,060","0,135","0,203","-0,128","0,025"
341,"-0,055","0,114","0,025","0,189","0,183","-0,123","-0,045","-0,252","0,249","0,221","-0,285","-0,053","-0,132","-0,058","-0,061","0,189","-0,044","0,127","0,231","-0,152","0,023"
342,"-0,093","0,071","0,037","0,143","0,137","-0,126","-0,055","-0,208","0,254","0,183","-0,235","-0,050","-0,113","-0,048","-0,082","0,242","-0,008","0,133","0,206","-0,131","0,018"
343,"-0,113","0,090","0,046","0,207","0,158","-0,135","0,001","-0,211","0,259","0,223","-0,272","-0,039","-0,099","-0,033","-0,111","0,243","-0,025","0,148","0,206","-0,168","0,011"
344,"-0,176","0,061","0,035","0,210","0,150","-0,150","-0,002","-0,215","0,267","0,228","-0,268","-0,024","-0,104","-0,018","-0,119","0,286","-0,061","0,161","0,179","-0,150","0,002"
345,"-0,188","0,045","0,017","0,248","0,113","-0,163","0,028","-0,179","0,275","0,302","-0,262","-0,012","-0,123","0,011","-0,109","0,293","-0,053","0,163","0,214","-0,142","-0,005"
346,"-0,215","0,034","-0,001","0,319","0,108","-0,154","0,056","-0,201","0,272","0,347","-0,236","-0,015","-0,182","0,017","-0,091","0,304","-0,066","0,156","0,220","-0,110","-0,011"
347,"-0,205","0,035","-0,012","0,319","0,122","-0,128","0,076","-0,152","0,258","0,326","-0,228","-0,030","-0,218","-0,015","-0,068","0,290","-0,092","0,137","0,232","-0,079","-0,015"
348,"-0,213","0,030","-0,009","0,330","0,156","-0,108","0,129","-0,167","0,244","0,323","-0,235","-0,043","-0,248","-0,063","-0,054","0,254","-0,055","0,118","0,251","-0,051","-0,015"
349,"-0,198","-0,032","-0,003","0,336","0,126","-0,094","0,125","-0,161","0,225","0,296","-0,181","-0,046","-0,211","-0,055","-0,053","0,312","-0,028","0,108","0,250","-0,020","-0,016"
350,"-0,203","-0,095","0,006","0,306","0,073","-0,083","0,155","-0,098","0,202","0,259","-0,129","-0,047","-0,234","-0,001","-0,065","0,250","-0,043","0,113","0,242","0,012","-0,015"
351,"-0,180","-0,147","0,013","0,268","0,061","-0,073","0,094","-0,129","0,180","0,246","-0,062","-0,048","-0,177","0,035","-0,074","0,280","-0,024","0,117","0,236","0,044","-0,013"
352,"-0,202","-0,144","0,012","0,197","0,065","-0,072","0,075","-0,086","0,157","0,199","-0,028","-0,041","-0,160","0,015","-0,071","0,342","-0,022","0,117","0,225","0,076","-0,010"
353,"-0,232","-0,101","0,004","0,206","0,088","-0,078","0,069","-0,072","0,138","0,244","-0,062","-0,025","-0,224","-0,016","-0,061","0,288","-0,021","0,115","0,233","0,042","-0,010"
354,"-0,232","-0,041","-0,009","0,173","0,134","-0,087","0,011","-0,055","0,120","0,253","-0,129","-0,005","-0,226","-0,008","-0,046","0,328","-0,041","0,112","0,241","0,008","-0,010"
355,"-0,233","-0,043","-0,015","0,188","0,138","-0,080","0,007","-0,051","0,104","0,324","-0,116","0,000","-0,295","0,005","-0,036","0,328","-0,031","0,109","0,275","-0,004","-0,009"
356,"-0,183","0,010","-0,011","0,211","0,171","-0,056","-0,026","-0,109","0,081","0,396","-0,138","-0,008","-0,291","0,007","-0,034","0,285","-0,042","0,103","0,302","-0,024","-0,008"
357,"-0,164","0,051","0,002","0,238","0,172","-0,034","-0,019","-0,045","0,063","0,388","-0,198","-0,016","-0,240","0,031","-0,033","0,316","-0,048","0,090","0,280","-0,053","-0,007"
358,"-0,101","0,043","0,016","0,216","0,174","-0,030","-0,033","-0,049","0,049","0,410","-0,208","-0,015","-0,221","-0,008","-0,036","0,267","-0,009","0,078","0,306","-0,034","-0,006"
359,"-0,075","0,040","0,026","0,210","0,189","-0,027","-0,032","-0,068","0,038","0,375","-0,169","-0,016","-0,175","-0,066","-0,046","0,272","-0,008","0,078","0,307","0,001","-0,004"
360,"-0,055","0,030","0,030","0,193","0,220","-0,027","0,006","-0,059","0,028","0,336","-0,134","-0,015","-0,123","-0,095","-0,055","0,327","-0,033","0,082","0,308","0,038","-0,003"
361,"-0,076","0,012","0,019","0,148","0,174","-0,021","-0,024","-0,051","0,019","0,309","-0,086","-0,016","-0,144","-0,080","-0,049","0,361","-0,088","0,086","0,318","0,072","-0,002"
362,"-0,139","0,003","0,001","0,146","0,179","-0,011","0,023","-0,088","0,009","0,243","-0,087","-0,025","-0,143","-0,061","-0,025","0,363","-0,114","0,085","0,285","0,064","0,001"
363,"-0,163","-0,014","-0,010","0,148","0,175","-0,005","0,031","-0,115","-0,005","0,192","-0,096","-0,025","-0,179","-0,027","-0,002","0,325","-0,144","0,075","0,262","0,043","0,003"
364,"-0,150","-0,015","-0,005","0,206","0,142","-0,003","0,056","-0,045","-0,017","0,229","-0,119","-0,022","-0,161","-0,028","0,002","0,329","-0,075","0,066","0,258","0,013","0,004"
365,"-0,100","-0,002","0,007","0,157","0,187","0,003","0,024","-0,087","-0,028","0,237","-0,178","-0,024","-0,152","-0,037","-0,009","0,331","-0,070","0,066","0,279","-0,019","0,005"
366,"-0,063","0,042","0,020","0,159","0,199","0,010","-0,006","-0,050","-0,040","0,278","-0,214","-0,027","-0,150","-0,052","-0,023","0,294","-0,031","0,068","0,278","-0,050","0,005"
367,"-0,063","0,104","0,022","0,154","0,222","0,018","-0,009","-0,060","-0,054","0,293","-0,248","-0,026","-0,144","-0,118","-0,025","0,320","0,005","0,064","0,263","-0,078","0,002"
368,"-0,130","0,124","0,016","0,117","0,193","0,020","-0,072","-0,079","-0,069","0,259","-0,218","-0,018","-0,141","-0,136","-0,017","0,315","0,013","0,060","0,226","-0,081","-0,001"
369,"-0,167","0,161","0,007","0,118","0,202","0,016","-0,022","-0,072","-0,083","0,240","-0,278","-0,002","-0,152","-0,156","-0,008","0,321","0,061","0,051","0,227","-0,114","-0,006"
370,"-0,230","0,172","0,001","0,113","0,134","0,013","-0,056","-0,043","-0,094","0,209","-0,263","0,012","-0,215","-0,118","0,000","0,264","0,023","0,042","0,201","-0,135","-0,011"
371,"-0,169","0,131","0,011","0,103","0,160","0,013","-0,122","-0,026","-0,102","0,269","-0,262","0,020","-0,161","-0,112","-0,007","0,305","0,012","0,031","0,233","-0,114","-0,018"
372,"-0,139","0,175","0,033","0,123","0,181","0,012","-0,115","-0,027","-0,105","0,311","-0,283","0,028","-0,174","-0,126","-0,027","0,248","0,044","0,020","0,239","-0,147","-0,025"
373,"-0,117","0,152","0,046","0,124","0,171","0,012","-0,185","-0,033","-0,106","0,349","-0,238","0,031","-0,187","-0,132","-0,036","0,230","0,076","0,011","0,238","-0,115","-0,030"
374,"-0,066","0,121","0,050","0,130","0,171","0,024","-0,188","-0,019","-0,110","0,400","-0,191","0,023","-0,185","-0,126","-0,034","0,222","0,101","0,001","0,254","-0,085","-0,033"
375,"-0,004","0,085","0,057","0,135","0,210","0,041","-0,202","-0,004","-0,117","0,454","-0,189","0,012","-0,168","-0,099","-0,028","0,220","0,108","-0,013","0,273","-0,060","-0,034"
376,"0,002","0,026","0,059","0,114","0,238","0,052","-0,238","-0,027","-0,127","0,437","-0,199","0,010","-0,164","-0,060","-0,017","0,158","0,093","-0,026","0,246","-0,033","-0,035"
377,"-0,028","0,010","0,055","0,114","0,238","0,056","-0,206","0,013","-0,135","0,399","-0,249","0,013","-0,120","-0,034","-0,008","0,170","0,117","-0,031","0,209","-0,050","-0,035"
378,"-0,077","0,007","0,043","0,151","0,275","0,048","-0,198","0,025","-0,130","0,365","-0,293","0,016","-0,101","-0,033","-0,005","0,171","0,105","-0,022","0,174","-0,061","-0,037"
379,"-0,130","-0,005","0,025","0,152","0,264","0,039","-0,193","0,000","-0,118","0,304","-0,297","0,014","-0,094","-0,024","-0,013","0,203","0,081","0,003","0,147","-0,075","-0,038"
380,"-0,209","0,029","0,016","0,163","0,216","0,037","-0,198","0,018","-0,100","0,259","-0,281","-0,001","-0,118","-0,052","-0,031","0,218","0,057","0,031","0,122","-0,090","-0,040"
381,"-0,276","0,063","0,005","0,105","0,215","0,033","-0,215","0,027","-0,077","0,198","-0,269","-0,018","-0,134","-0,069","-0,043","0,232","0,018","0,056","0,097","-0,102","-0,040"
382,"-0,282","0,051","-0,014","0,071","0,212","0,029","-0,212","0,024","-0,055","0,220","-0,227","-0,032","-0,217","-0,061","-0,031","0,225","-0,006","0,067","0,135","-0,091","-0,041"
383,"-0,221","0,013","-0,030","0,071","0,223","0,035","-0,242","-0,037","-0,048","0,277","-0,194","-0,039","-0,220","-0,041","-0,010","0,221","0,004","0,064","0,163","-0,067","-0,041"
384,"-0,142","-0,010","-0,035","0,035","0,168","0,040","-0,279","-0,041","-0,050","0,292","-0,153","-0,041","-0,209","-0,030","0,009","0,216","0,013","0,053","0,196","-0,050","-0,038"
385,"-0,083","-0,036","-0,024","0,077","0,129","0,037","-0,271","-0,013","-0,054","0,321","-0,090","-0,035","-0,200","-0,022","0,013","0,205","0,035","0,040","0,215","-0,022","-0,036"
386,"-0,029","-0,073","-0,011","0,012","0,114","0,021","-0,283","-0,033","-0,052","0,308","-0,050","-0,020","-0,189","-0,001","0,005","0,186","0,052","0,035","0,232","0,007","-0,035"
387,"0,038","-0,054","0,007","0,013","0,165","0,004","-0,339","-0,069","-0,050","0,357","-0,096","-0,006","-0,108","0,014","-0,011","0,198","0,008","0,035","0,255","-0,013","-0,033"
388,"0,028","-0,051","0,022","0,021","0,184","-0,004","-0,339","-0,063","-0,050","0,380","-0,131","0,003","-0,069","0,030","-0,030","0,216","-0,013","0,038","0,241","-0,044","-0,034"
389,"0,015","0,021","0,035","0,085","0,200","0,003","-0,292","-0,067","-0,053","0,410","-0,153","0,005","-0,036","-0,017","-0,052","0,251","-0,046","0,045","0,232","-0,076","-0,037"
390,"-0,034","0,059","0,040","0,123","0,209","0,012","-0,235","-0,039","-0,060","0,419","-0,218","0,008","-0,047","-0,035","-0,066","0,291","-0,071","0,050","0,226","-0,108","-0,041"
391,"-0,085","0,087","0,040","0,121","0,214","0,012","-0,227","-0,067","-0,060","0,372","-0,259","0,014","-0,061","-0,008","-0,066","0,334","-0,063","0,046","0,216","-0,141","-0,046"
392,"-0,130","0,105","0,034","0,114","0,220","0,010","-0,219","-0,089","-0,045","0,320","-0,302","0,005","-0,126","0,015","-0,050","0,289","-0,100","0,032","0,204","-0,172","-0,050"
393,"-0,148","0,066","0,020","0,097","0,261","0,006","-0,169","-0,098","-0,020","0,255","-0,318","-0,011","-0,149","0,040","-0,030","0,226","-0,084","0,022","0,177","-0,170","-0,052"
394,"-0,082","0,028","-0,003","0,089","0,265","0,008","-0,149","-0,143","-0,001","0,248","-0,292","-0,027","-0,139","0,034","-0,007","0,233","-0,050","0,019","0,208","-0,149","-0,054"
395,"-0,035","-0,027","-0,020","0,036","0,238","0,020","-0,221","-0,150","0,001","0,251","-0,235","-0,038","-0,101","0,088","0,002","0,241","-0,115","0,026","0,227","-0,119","-0,057"
396,"0,017","-0,043","-0,029","0,017","0,209","0,034","-0,261","-0,112","-0,004","0,291","-0,181","-0,046","-0,108","0,064","-0,004","0,181","-0,079","0,038","0,251","-0,092","-0,059"
397,"0,015","-0,042","-0,035","0,034","0,159","0,041","-0,262","-0,048","-0,010","0,351","-0,139","-0,047","-0,173","0,050","-0,012","0,141","-0,058","0,054","0,282","-0,070","-0,060"
398,"0,032","-0,024","-0,030","0,105","0,150","0,040","-0,233","-0,079","-0,018","0,419","-0,114","-0,040","-0,224","0,019","-0,025","0,114","-0,097","0,064","0,316","-0,053","-0,058"
399,"0,045","-0,004","-0,017","0,158","0,182","0,034","-0,236","-0,086","-0,028","0,485","-0,102","-0,028","-0,276","-0,015","-0,037","0,111","-0,086","0,067","0,349","-0,041","-0,055"
400,"0,004","0,046","-0,001","0,137","0,205","0,029","-0,228","-0,086","-0,040","0,472","-0,159","-0,016","-0,322","-0,051","-0,038","0,081","-0,107","0,057","0,329","-0,069","-0,052"
401,"-0,001","0,059","0,017","0,085","0,209","0,020","-0,250","-0,035","-0,051","0,451","-0,212","-0,002","-0,293","-0,024","-0,038","0,108","-0,081","0,042","0,334","-0,103","-0,048"
402,"-0,010","0,042","0,037","0,070","0,220","0,016","-0,261","-0,098","-0,060","0,390","-0,196","0,006","-0,232","-0,009","-0,042","0,148","-0,105","0,028","0,298","-0,112","-0,044"
403,"-0,007","0,046","0,052","0,075","0,221","0,019","-0,203","-0,117","-0,064","0,338","-0,237","0,004","-0,172","0,015","-0,052","0,150","-0,119","0,026","0,277","-0,141","-0,040"
404,"0,049","0,007","0,058","0,025","0,262","0,026","-0,202","-0,119","-0,066","0,345","-0,238","-0,001","-0,116","0,027","-0,064","0,173","-0,074","0,034","0,311","-0,126","-0,039"
405,"-0,033","0,001","0,052","0,084","0,251","0,024","-0,184","-0,163","-0,065","0,341","-0,213","-0,001","-0,148","0,050","-0,070","0,221","-0,075","0,049","0,281","-0,120","-0,037"
406,"-0,058","-0,030","0,032","0,129","0,214","0,021","-0,165","-0,095","-0,064","0,398","-0,179","-0,002","-0,214","0,079","-0,057","0,226","-0,132","0,059","0,308","-0,093","-0,035"
407,"-0,089","-0,092","0,010","0,184","0,189","0,021","-0,150","-0,119","-0,060","0,423","-0,124","-0,007","-0,267","0,135","-0,037","0,203","-0,129","0,062","0,312","-0,057","-0,035"
408,"-0,032","-0,140","-0,005","0,145","0,169","0,021","-0,217","-0,140","-0,056","0,447","-0,065","-0,013","-0,272","0,134","-0,017","0,200","-0,131","0,061","0,344","-0,030","-0,032"
409,"-0,036","-0,175","-0,013","0,078","0,172","0,021","-0,278","-0,168","-0,057","0,385","-0,052","-0,016","-0,268","0,130","-0,012","0,188","-0,130","0,066","0,317","-0,022","-0,029"
410,"0,003","-0,128","-0,013","0,040","0,129","0,027","-0,250","-0,127","-0,063","0,394","-0,053","-0,021","-0,290","0,064","-0,020","0,144","-0,071","0,078","0,355","-0,034","-0,026"
411,"0,041","-0,076","-0,011","0,036","0,102","0,033","-0,295","-0,160","-0,067","0,453","-0,051","-0,024","-0,253","0,042","-0,030","0,207","-0,094","0,090","0,388","-0,054","-0,022"
412,"0,049","-0,007","-0,005","0,044","0,105","0,032","-0,286","-0,175","-0,072","0,478","-0,069","-0,026","-0,266","0,030","-0,036","0,150","-0,095","0,094","0,382","-0,090","-0,018"
413,"0,034","0,063","0,003","0,015","0,158","0,030","-0,287","-0,178","-0,075","0,446","-0,121","-0,025","-0,251","-0,020","-0,036","0,215","-0,063","0,088","0,385","-0,124","-0,015"
414,"0,040","0,083","0,012","-0,027","0,204","0,028","-0,318","-0,229","-0,080","0,469","-0,155","-0,020","-0,243","-0,025","-0,035","0,219","-0,088","0,078","0,421","-0,127","-0,013"
