Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
592,"-4,442","-1,237","2,944","9,606","-0,569","-1,351","-2,931","2,424","-1,087","-4,708","4,080","-2,174","6,355","-2,850","-6,579","-0,770","-2,104","0,295","-8,981","-1,953","-4,861"
593,"-2,012","4,993","1,068","9,543","-1,828","-5,207","-3,408","2,976","-1,267","-2,528","5,298","-2,795","7,031","-1,816","-5,538","-0,958","-2,417","0,433","-9,139","-1,608","-6,064"
594,"1,478","13,885","-1,664","9,007","-4,638","-10,967","-2,778","4,466","-1,464","-1,616","6,917","-2,317","7,265","0,928","-0,243","-0,394","-2,662","-0,004","-9,513","-1,364","-6,359"
595,"0,974","18,937","-3,495","8,847","-5,663","-11,950","-3,160","4,486","-0,970","-2,372","6,522","-1,257","7,663","2,828","2,878","-0,734","-2,738","-0,477","-10,324","-1,185","-6,937"
596,"-2,838","22,039","-4,903","8,690","-3,984","-8,049","-2,629","2,749","-0,023","-3,080","5,319","-0,695","7,413","2,669","1,681","-0,571","-1,813","-1,065","-11,262","-1,226","-7,647"
597,"-4,555","21,483","-4,091","8,195","-1,425","-2,442","-1,899","0,596","0,809","-0,955","2,499","0,192","6,813","0,486","-3,752","-0,253","-0,963","-1,719","-12,355","-0,834","-7,576"
598,"-0,565","18,699","-1,695","7,661","0,914","3,696","-1,578","-1,058","0,958","3,273","-2,132","1,164","6,332","-4,192","-13,112","-0,757","-1,046","-1,839","-13,655","-0,784","-8,169"
599,"4,570","14,955","1,723","6,700","2,095","5,656","-2,208","-1,905","0,895","8,501","-4,391","0,748","5,655","-6,479","-18,356","-2,951","-1,214","-2,456","-16,820","-0,495","-8,003"
600,"10,286","14,747","3,807","4,919","0,699","1,245","-1,622","-1,244","0,713","14,923","-3,000","-0,090","4,728","-4,155","-14,281","-2,072","-2,212","-2,395","-16,369","-0,451","-7,277"
601,"15,578","12,978","4,023","3,171","-0,888","-3,286","-1,546","-1,074","0,328","18,772","-1,059","-0,364","3,526","-0,915","-7,525","-1,062","-2,314","-2,414","-16,848","-0,154","-7,080"
602,"15,981","8,639","3,699","1,929","-0,965","-3,620","-1,466","-0,422","0,138","18,403","0,978","-0,609","2,207","0,548","-3,648","-1,681","-1,105","-2,665","-16,723","0,110","-7,020"
603,"12,483","4,864","3,429","0,785","0,304","-1,322","-1,499","-1,020","0,536","15,984","3,433","-0,985","1,355","0,666","-3,735","-0,787","-0,961","-2,333","-16,637","0,573","-6,379"
604,"8,921","1,793","4,341","-0,356","1,218","1,082","-0,942","-0,277","0,267","16,209","3,682","-1,471","0,129","-1,932","-8,308","-0,886","0,811","-2,459","-17,649","0,687","-5,620"
605,"8,290","0,241","5,865","-1,905","1,315","1,414","-0,616","1,103","0,329","18,287","3,537","-2,593","-1,010","-4,725","-13,743","-0,914","0,950","-2,343","-20,300","0,618","-4,573"
606,"12,782","-1,075","7,661","-3,454","1,170","1,106","-0,956","0,490","1,249","20,824","4,475","-4,324","-2,518","-5,994","-16,281","-1,230","2,225","-3,082","-23,495","0,403","-3,349"
607,"17,269","-2,529","9,821","-4,754","3,253","5,798","-0,994","-0,823","2,357","24,089","5,141","-6,207","-3,889","-7,591","-18,904","-0,602","3,200","-3,328","-27,254","0,095","-2,522"
608,"18,473","-2,881","11,736","-6,111","7,473","14,490","-0,434","-1,691","3,247","27,294","5,326","-7,479","-5,226","-10,360","-22,906","-0,177","5,447","-3,223","-31,869","0,181","-1,884"
609,"19,134","-3,796","12,292","-7,674","11,997","24,386","-0,138","-3,617","4,441","29,554","3,487","-8,007","-6,620","-12,460","-25,814","0,348","6,014","-2,812","-36,618","0,186","-1,597"
610,"23,787","-3,783","9,685","-9,822","15,077","33,452","0,333","-5,332","4,912","32,263","-1,546","-7,577","-8,086","-12,945","-26,404","1,439","6,389","-2,227","-42,706","-0,380","-1,069"
611,"28,525","-0,699","6,468","-11,959","15,500","34,225","0,422","-5,882","5,055","35,673","-9,347","-5,901","-10,026","-11,240","-23,774","1,717","6,648","-1,989","-46,483","-0,694","-0,804"
612,"34,262","4,934","2,239","-16,471","13,069","27,627","-0,202","-6,070","5,264","41,121","-19,354","-3,423","-12,171","-8,916","-19,131","1,980","6,555","-2,006","-51,370","-1,037","-0,933"
613,"39,612","9,261","-0,288","-21,487","11,304","18,385","-0,229","-6,260","4,837","47,706","-30,506","-1,501","-15,031","-7,178","-15,221","2,050","6,629","-1,982","-53,205","-0,827","-1,108"
614,"48,064","13,886","-1,421","-26,421","9,824","11,264","-1,442","-5,861","4,936","55,439","-43,750","-0,162","-18,273","-6,355","-12,245","2,229","7,116","-2,330","-55,384","0,058","-0,801"
615,"54,488","16,667","-1,967","-30,984","9,935","9,640","-2,961","-5,441","5,332","64,781","-57,626","1,337","-21,420","-7,399","-12,427","2,820","6,964","-2,197","-57,509","0,961","-0,689"
616,"63,044","20,485","-1,428","-34,691","11,844","11,655","-3,669","-6,355","6,183","72,524","-70,929","3,505","-25,153","-9,431","-13,946","2,777","7,899","-1,883","-58,464","1,998","-0,271"
617,"75,750","25,698","-0,037","-37,366","15,023","17,049","-4,946","-7,012","7,381","81,165","-82,060","5,832","-30,158","-9,938","-12,105","2,177","6,822","-2,182","-59,441","3,595","1,206"
618,"89,808","31,489","0,405","-38,457","18,941","23,834","-6,682","-7,288","8,405","93,465","-89,207","7,712","-35,191","-9,549","-8,245","2,519","5,876","-2,410","-60,658","4,509","2,977"
619,"103,936","38,324","0,510","-39,452","20,673","25,115","-8,157","-7,130","8,627","109,277","-93,009","7,969","-41,083","-9,253","-4,984","1,461","6,715","-3,480","-63,334","4,096","5,232"
620,"114,090","43,966","0,980","-39,780","21,106","23,517","-8,192","-5,697","8,776","123,066","-93,096","7,447","-47,177","-11,237","-4,894","-0,468","7,230","-4,853","-66,092","3,115","6,933"
621,"126,852","49,555","3,339","-40,445","19,896","20,793","-8,619","-2,875","8,898","121,634","-86,515","5,398","-52,446","-16,277","-10,864","-2,048","8,922","-5,339","-69,903","1,913","8,221"
622,"137,577","53,941","8,064","-41,952","16,824","16,255","-7,639","2,382","8,755","112,084","-76,156","3,271","-56,958","-18,874","-11,805","-5,091","8,913","-5,968","-75,280","0,847","8,215"
623,"148,675","58,965","12,392","-45,153","13,074","10,043","-4,488","4,860","9,657","106,853","-66,521","1,957","-60,945","-17,966","-5,533","-5,468","8,232","-6,303","-81,291","-1,212","7,710"
624,"164,936","59,206","15,347","-49,812","12,687","5,575","-2,330","1,851","10,319","109,103","-58,415","1,039","-64,038","-16,328","0,853","-7,287","8,490","-6,088","-85,360","-3,757","7,002"
625,"179,128","59,751","18,001","-54,593","15,121","5,268","-0,005","-0,637","9,086","113,630","-49,526","-0,456","-66,204","-17,031","0,588","-12,672","8,159","-7,668","-83,684","-5,818","6,486"
626,"183,711","59,777","25,131","-58,168","20,359","11,349","-2,581","-7,459","8,824","120,130","-43,097","-3,350","-66,779","-19,207","-2,540","-13,620","4,481","-7,341","-80,521","-7,368","6,551"
627,"184,544","50,682","37,053","-60,984","26,015","19,489","-3,924","-8,504","7,614","136,313","-47,374","-6,663","-66,991","-17,689","-1,300","-13,825","2,322","-7,595","-76,891","-6,744","9,226"
628,"183,535","41,446","42,153","-62,838","27,409","19,865","-2,615","-16,381","6,585","158,301","-58,839","-7,954","-68,118","-14,223","2,056","-12,080","-0,944","-7,495","-79,081","-6,818","11,323"
629,"177,999","31,086","39,901","-64,913","26,259","13,044","2,032","-21,226","4,156","179,057","-67,636","-6,732","-69,214","-14,540","1,414","-6,725","-2,424","-9,531","-93,691","-7,488","8,721"
630,"176,537","16,783","35,872","-66,072","26,074","6,600","8,578","-28,056","2,750","189,508","-74,402","-4,277","-70,819","-21,833","-12,290","-7,093","7,405","-18,808","-96,957","-7,000","5,711"
631,"182,268","1,841","31,638","-67,474","29,543","8,282","13,351","-24,681","0,665","177,600","-86,527","-2,872","-71,454","-26,441","-16,184","-9,033","3,317","-9,653","-96,961","-7,741","5,759"
632,"182,086","-12,892","27,306","-69,669","33,544","14,073","17,860","-18,622","-0,709","166,437","-95,746","-6,315","-70,940","-27,503","-14,917","0,288","-4,321","-7,485","-101,599","-9,647","6,174"
633,"170,808","-25,831","24,258","-73,130","31,877","13,862","17,885","-6,731","-1,886","156,052","-77,542","-18,408","-70,496","-29,526","-15,924","0,450","6,897","-6,544","-101,384","-8,596","5,044"
634,"168,696","-42,646","23,538","-76,682","22,812","4,260","18,689","4,458","-1,747","157,647","-32,028","-33,207","-69,777","-30,282","-18,158","11,898","-1,062","-2,321","-96,173","-6,765","3,500"
635,"186,462","-52,067","21,040","-77,016","14,056","-4,415","23,440","6,171","-2,797","168,727","23,365","-43,542","-70,161","-23,079","-13,771","23,208","-7,744","0,626","-94,574","-2,345","2,852"
636,"175,977","-40,809","13,367","-76,853","12,437","-4,133","22,855","13,980","-4,924","170,303","53,529","-43,645","-69,165","-18,397","-12,393","33,544","-11,988","7,254","-89,837","3,446","2,718"
637,"136,199","2,180","-5,950","-75,159","24,657","8,502","22,810","4,298","-6,493","164,224","63,118","-34,832","-69,201","-22,584","-16,246","33,617","-13,208","8,543","-79,282","7,250","-0,034"
638,"151,885","39,997","-26,123","-71,605","36,099","12,651","15,247","-15,348","-6,567","163,669","47,723","-19,399","-68,991","-32,933","-20,041","21,243","7,992","9,027","-54,932","15,852","-1,808"
639,"171,019","4,983","-29,044","-68,648","28,510","-7,756","5,980","-16,129","-6,543","154,784","39,904","-6,385","-68,074","-35,347","-14,355","8,200","18,062","10,750","-17,418","20,614","-3,135"
640,"171,306","-51,914","-7,994","-68,239","13,066","-38,010","2,147","-13,857","-5,858","154,329","48,997","-0,012","-68,290","-16,800","8,274","-1,197","1,476","4,860","8,698","18,917","-0,749"
641,"152,376","-52,857","11,760","-68,418","1,912","-53,891","3,250","-5,835","-6,724","147,669","98,986","-7,847","-70,839","2,725","33,960","2,320","-5,474","1,423","17,512","-2,145","-0,584"
642,"153,078","-61,632","33,576","-68,262","-4,590","-59,354","5,084","0,983","-6,901","135,912","151,494","-20,338","-70,434","10,967","45,896","7,532","-5,140","3,826","3,439","-6,406","-0,864"
643,"148,288","-94,829","60,386","-68,302","-8,752","-61,647","1,184","13,529","-6,121","145,392","161,192","-28,310","-68,152","1,594","38,153","12,643","-3,526","8,139","-35,019","-2,818","-4,271"
644,"154,054","-107,747","78,250","-67,094","-11,821","-64,867","0,108","17,120","-4,281","154,220","141,768","-28,167","-63,566","-14,132","15,978","17,016","7,790","12,389","-67,755","4,070","-5,074"
645,"158,791","-90,967","70,022","-62,753","-4,291","-50,800","-0,012","14,671","-3,177","151,663","122,903","-20,164","-58,032","-23,630","-7,212","15,342","14,831","13,175","-79,436","7,742","-3,025"
646,"162,051","-57,426","35,915","-55,404","10,793","-20,408","0,893","6,382","-2,215","150,419","91,754","-7,966","-54,371","-22,593","-18,850","9,968","12,551","10,658","-71,544","8,840","-2,611"
647,"155,618","-44,565","0,633","-46,791","24,565","9,410","0,301","0,201","-2,381","144,083","44,587","5,931","-50,744","-18,343","-19,260","6,666","11,996","8,597","-51,823","8,169","-2,001"
648,"137,925","-54,422","-6,524","-40,740","28,452","21,129","-2,401","4,708","-1,882","136,512","4,571","15,961","-49,802","-20,055","-22,341","7,306","12,225","8,478","-28,814","8,765","-3,740"
649,"141,372","-42,805","-1,037","-36,789","21,875","17,151","-1,691","5,176","-0,394","127,437","-28,157","18,569","-45,391","-21,807","-25,170","4,731","9,755","7,638","-16,268","9,683","-4,633"
650,"135,284","-5,907","-4,426","-32,860","17,028","11,566","-1,626","4,612","-0,600","116,102","-59,635","18,081","-41,590","-18,807","-22,639","1,398","1,878","5,584","-11,181","12,867","-4,673"
651,"132,921","62,140","-15,637","-27,667","13,961","9,133","-0,002","-1,836","-1,345","112,068","-110,759","19,598","-39,580","-13,233","-14,097","0,276","-4,470","4,350","-4,004","13,844","-7,464"
652,"128,874","85,217","-1,082","-23,474","12,197","6,673","0,110","-5,892","-2,430","110,911","-154,794","9,744","-36,840","-9,701","-5,053","-1,631","-4,067","4,369","2,870","10,384","-7,267"
653,"120,797","86,045","20,271","-20,876","7,214","-2,859","-2,469","0,404","-2,019","105,395","-167,788","1,622","-32,170","-10,567","-0,516","-0,296","-2,544","5,467","6,100","11,428","-9,501"
654,"102,800","90,378","33,579","-19,347","-4,193","-16,749","-2,945","4,615","-0,319","98,588","-164,345","-8,471","-26,593","-10,288","0,696","0,013","-2,511","5,695","15,644","14,040","-11,188"
655,"96,294","99,850","22,275","-17,609","-10,706","-23,767","-3,126","9,190","0,932","94,631","-145,943","-18,427","-20,811","-8,521","0,063","0,038","-3,153","4,350","15,306","12,574","-9,957"
656,"97,680","93,043","10,193","-15,324","-8,487","-19,517","-0,177","9,375","-0,075","89,651","-118,772","-23,027","-16,269","-8,704","-3,195","1,925","-3,590","4,657","8,215","7,546","-7,352"
657,"99,423","68,988","9,979","-11,501","-2,522","-9,341","1,571","6,893","-0,588","88,776","-90,553","-21,661","-10,798","-12,705","-8,937","3,042","-1,579","6,273","2,277","8,361","-6,274"
658,"94,334","37,401","20,371","-7,166","2,957","0,350","-0,381","4,784","-0,607","89,995","-62,188","-15,277","-6,242","-18,002","-13,157","0,797","-1,757","7,100","0,997","6,174","-5,720"
659,"89,592","12,062","30,472","-4,070","5,279","3,903","-3,895","4,611","-0,084","92,859","-33,762","-8,704","-3,259","-18,225","-10,340","-0,272","-4,541","7,002","4,751","5,445","-4,550"
660,"89,067","-7,170","35,991","-2,682","2,308","-3,891","-8,258","8,704","0,939","94,562","-12,806","-3,570","-2,118","-11,765","-2,517","-1,429","-7,861","5,404","13,066","5,562","-4,047"
661,"82,594","-22,408","41,018","-2,205","-1,155","-13,884","-11,546","12,551","1,621","94,775","-1,041","-1,993","-1,451","-7,685","1,811","-2,513","-9,254","4,403","23,019","6,516","-2,104"
662,"77,517","-31,541","43,756","-1,240","-2,984","-17,044","-11,966","10,363","2,384","91,869","-5,670","-6,561","0,463","-8,571","-0,083","-3,584","-7,401","3,463","36,168","7,389","-1,316"
663,"77,669","-32,003","39,164","0,401","-1,691","-12,693","-14,273","8,463","3,286","90,663","-13,917","-14,088","2,476","-10,277","-3,473","-6,164","-6,370","2,083","52,720","8,523","-1,018"
664,"79,532","-29,184","28,519","2,564","0,551","-6,704","-17,233","6,428","4,802","89,413","-25,846","-21,005","4,062","-9,800","-6,710","-7,780","-5,962","0,432","66,936","11,495","-1,696"
665,"73,808","-19,099","19,327","4,252","3,582","-1,146","-21,363","5,508","5,609","84,004","-37,688","-21,680","5,027","-8,449","-7,489","-9,908","-6,522","-1,820","78,712","12,988","-2,008"
666,"71,293","-8,869","13,246","6,014","4,910","0,747","-26,683","7,093","5,900","79,835","-52,178","-17,726","6,636","-7,210","-7,928","-9,119","-4,050","-2,571","87,022","15,275","-2,136"
667,"75,985","-2,723","10,576","7,594","1,562","-4,482","-32,126","8,343","5,574","78,787","-59,599","-13,778","8,187","-4,057","-7,538","-10,493","-3,376","-3,905","88,779","16,736","-2,850"
668,"74,004","1,193","9,554","8,838","0,007","-10,320","-39,300","10,619","6,284","82,099","-57,651","-11,195","8,848","-2,016","-6,562","-12,451","-2,813","-5,343","81,767","18,840","-3,227"
669,"67,550","8,514","6,061","10,584","2,998","-13,110","-49,721","14,572","7,523","91,450","-52,188","-10,406","8,852","-0,203","-0,570","-13,241","-1,668","-6,136","75,080","19,417","-2,632"
670,"67,507","8,038","3,202","12,677","6,068","-8,067","-57,537","9,618","10,719","98,000","-47,482","-11,514","19,503","-8,610","-2,500","-17,118","0,602","-8,352","76,692","19,242","-1,769"
671,"70,385","8,035","1,488","13,869","2,562","-0,848","-64,367","3,208","14,021","97,240","-45,910","-12,797","19,214","-4,199","-12,640","-22,889","3,179","-10,913","77,934","18,376","-0,921"
672,"65,977","7,903","-4,581","14,892","-3,390","0,495","-73,364","5,171","17,646","88,195","-46,836","-14,761","20,331","7,689","-0,605","-30,897","9,900","-13,783","78,724","16,218","-0,507"
673,"67,730","10,587","-8,518","16,318","-4,575","0,447","-83,842","6,689","20,240","80,923","-45,438","-16,748","22,217","16,780","13,608","-41,589","15,015","-16,917","79,530","14,231","0,368"
674,"65,727","6,400","-13,389","16,866","-5,325","-1,849","-87,813","5,203","20,462","78,605","-37,537","-17,142","19,200","23,743","19,314","-57,906","18,826","-19,559","79,888","12,332","0,548"
675,"70,797","2,857","-17,664","17,438","-7,185","-6,158","-89,492","3,004","19,491","80,027","-28,962","-17,080","15,579","29,933","25,099","-71,275","16,007","-20,858","78,955","10,077","0,542"
676,"76,908","7,354","-15,691","18,127","-7,590","-7,755","-88,590","0,662","17,934","80,508","-20,969","-18,179","13,350","31,551","26,278","-76,567","13,220","-23,903","77,899","6,680","0,744"
677,"72,944","9,387","-13,870","19,201","-7,196","-9,131","-87,511","-0,685","15,698","78,461","-8,849","-18,422","9,920","28,192","19,931","-82,430","16,588","-27,435","77,712","3,447","-0,500"
678,"65,834","7,032","-10,838","20,154","-7,915","-10,557","-85,413","-1,550","14,428","74,820","-2,187","-16,143","7,222","25,955","14,024","-84,931","18,287","-32,583","76,926","0,644","-1,510"
679,"63,545","6,069","-7,141","21,406","-8,955","-10,572","-81,875","-3,990","13,515","71,088","0,891","-14,470","7,354","25,193","8,308","-79,344","18,416","-35,530","74,856","-1,227","-2,820"
680,"63,502","3,052","-3,793","22,666","-9,346","-9,666","-77,541","-8,700","13,647","66,888","1,046","-13,639","9,681","25,117","3,847","-73,110","19,906","-36,387","72,862","-2,170","-3,910"
681,"61,918","-3,537","-1,220","23,432","-9,357","-9,193","-73,300","-10,634","12,708","62,708","-1,385","-12,325","13,134","25,261","0,363","-71,599","23,455","-40,664","71,554","-2,057","-4,769"
682,"58,383","-3,399","-1,283","24,331","-9,402","-8,661","-69,686","-9,470","11,703","58,342","-3,097","-9,308","17,558","27,813","1,600","-69,097","21,380","-42,194","70,032","-1,319","-4,826"
683,"53,388","3,181","-4,849","25,520","-8,976","-6,623","-65,519","-8,529","12,798","53,291","-4,759","-7,087","21,388","30,984","5,717","-65,638","14,016","-42,256","67,066","0,029","-4,413"
684,"48,807","8,536","-7,632","26,833","-8,398","-3,580","-61,844","-12,831","14,227","48,745","-6,046","-5,808","23,256","30,971","6,692","-60,224","5,543","-39,455","64,407","1,568","-3,992"
685,"43,892","11,619","-8,336","28,632","-6,870","1,245","-58,081","-12,574","14,215","44,430","-7,917","-4,820","25,081","29,421","4,594","-54,991","0,819","-34,931","62,436","2,929","-2,989"
686,"39,462","15,691","-7,754","29,783","-4,738","6,111","-54,164","-9,456","13,646","40,211","-9,417","-4,103","27,456","30,318","8,408","-50,841","-1,902","-30,374","62,050","3,268","-1,802"
687,"34,788","20,127","-6,844","30,579","-3,507","8,867","-50,749","-6,618","12,728","36,814","-8,979","-3,174","28,401","29,306","12,209","-49,015","-3,099","-26,376","64,106","2,786","-0,382"
688,"32,107","22,769","-4,893","30,512","-4,451","7,342","-48,573","-1,748","10,176","34,051","-9,434","-1,317","28,740","27,715","15,425","-50,088","-0,918","-23,470","66,625","1,777","0,394"
689,"31,675","24,507","-2,702","30,045","-6,380","4,518","-46,193","3,775","8,425","30,906","-11,146","0,692","28,464","26,334","17,971","-49,854","1,509","-20,061","67,797","0,500","1,091"
690,"30,939","26,000","-0,882","29,655","-8,178","2,098","-43,577","6,445","7,536","28,357","-12,101","2,614","27,844","21,281","15,300","-47,838","2,581","-14,692","68,362","-0,641","1,838"
691,"30,929","26,466","0,954","29,124","-9,216","1,818","-41,819","6,978","7,694","26,705","-14,791","5,424","27,707","16,244","11,414","-45,017","5,942","-10,332","69,650","-1,130","2,159"
692,"32,577","27,550","1,574","28,911","-7,945","5,862","-41,655","6,960","6,586","24,923","-16,949","7,790","28,353","12,250","8,717","-40,186","9,740","-7,070","70,044","-0,701","2,923"
693,"34,423","29,739","1,259","28,601","-3,549","13,428","-41,069","10,031","3,063","23,606","-17,731","9,729","28,335","9,160","5,731","-37,391","12,298","-6,379","68,112","-0,324","3,465"
694,"34,123","29,939","0,680","28,771","-0,356","22,250","-37,138","15,425","0,402","22,859","-16,177","10,270","26,848","4,653","-0,827","-33,015","15,812","-6,836","63,137","-0,668","4,404"
695,"32,323","25,471","1,284","28,351","1,813","28,725","-32,589","21,129","-2,696","22,874","-13,702","10,129","25,086","-0,509","-10,128","-27,633","13,896","-5,837","54,430","-5,298","4,153"
696,"30,262","18,727","2,175","27,335","2,010","31,318","-27,732","23,295","-2,153","22,532","-9,565","9,206","23,852","-1,449","-15,612","-24,535","13,222","-8,711","43,849","-2,571","4,567"
697,"27,704","10,520","3,088","25,930","1,491","33,306","-23,293","18,946","0,779","21,397","-2,006","7,129","23,441","-2,738","-21,306","-20,715","14,134","-10,905","39,583","-2,420","4,678"
698,"24,296","2,131","3,414","24,306","-0,046","33,630","-18,596","9,010","5,881","20,135","7,019","5,392","22,893","-2,757","-25,827","-22,770","14,895","-14,724","40,282","-1,341","5,279"
699,"20,298","-4,126","2,791","22,694","-1,883","33,753","-14,148","1,691","12,228","19,537","14,587","4,592","22,938","-1,256","-27,275","-25,678","14,759","-21,336","39,826","-0,047","5,995"
700,"17,245","-6,504","1,302","21,097","-3,202","33,825","-12,321","-4,788","18,020","19,075","18,785","4,714","22,423","0,821","-25,537","-25,518","10,842","-20,260","37,436","-1,016","5,864"
701,"16,657","-5,749","-0,933","19,492","-4,026","33,379","-13,569","-11,818","21,934","18,671","21,955","5,018","21,676","5,410","-18,704","-26,625","8,347","-19,269","33,716","-0,765","5,870"
702,"17,170","-3,462","-2,567","16,840","-2,704","33,813","-17,140","-11,931","21,756","17,432","24,134","5,138","20,508","10,166","-9,423","-26,721","4,490","-17,460","31,031","0,178","5,616"
703,"18,105","-0,649","-2,960","14,140","-1,910","31,340","-19,321","1,329","14,863","15,939","25,182","5,449","18,865","13,858","-1,355","-24,451","0,278","-15,616","31,933","0,266","5,189"
704,"19,103","2,873","-2,942","10,973","-5,235","22,081","-12,868","7,971","11,908","14,768","24,914","6,397","17,137","13,306","2,117","-25,796","1,614","-13,787","31,809","-0,044","5,203"
705,"19,550","6,761","-2,404","7,925","-6,577","13,685","-5,940","10,178","5,664","12,341","22,771","7,287","15,820","12,202","5,239","-27,828","5,414","-11,417","29,556","-0,963","3,678"
706,"19,923","9,505","-1,047","5,209","-7,828","5,731","-5,006","13,796","3,224","8,206","18,273","8,084","13,730","6,258","2,760","-28,392","5,489","-8,078","26,336","-1,167","2,269"
707,"19,598","9,388","1,553","3,049","-8,977","-0,521","-6,274","8,668","4,276","4,193","11,942","8,314","12,380","2,262","2,366","-28,641","6,883","-6,245","23,289","-1,084","0,474"
708,"18,157","7,264","5,053","1,833","-9,008","-4,543","-5,644","0,159","3,318","1,804","5,467","7,839","10,748","0,534","5,726","-28,220","8,943","-4,278","22,463","-0,660","-0,661"
709,"16,648","4,194","8,795","1,222","-8,065","-7,164","-3,908","-3,474","2,073","0,530","-0,284","6,745","9,050","-1,299","8,508","-25,804","10,730","-4,102","21,782","-0,725","-0,936"
710,"15,203","0,593","11,492","0,716","-7,048","-9,221","-4,487","-4,111","0,295","-0,346","-4,788","5,190","7,811","-1,807","10,053","-23,628","16,010","-4,995","18,853","0,160","-1,168"
711,"12,981","-2,335","12,684","-0,088","-5,529","-10,636","-6,584","-4,607","-1,693","-1,227","-7,508","3,215","6,466","-4,774","8,743","-20,990","21,280","-3,933","15,239","-0,115","-1,544"
712,"10,293","-3,683","12,209","-1,005","-2,489","-9,600","-6,157","-3,344","-4,273","-2,558","-8,556","1,016","4,762","-7,907","6,090","-15,878","20,640","-3,180","13,589","-0,546","0,367"
713,"7,438","-3,787","10,626","-1,805","3,355","-3,063","0,026","-0,793","-6,838","-3,657","-8,756","-1,246","2,957","-9,591","3,538","-8,977","16,515","-1,766","8,547","-0,753","1,089"
714,"4,285","-3,230","8,699","-2,877","8,793","5,179","11,210","0,492","-10,835","-4,653","-8,719","-2,994","0,810","-12,452","0,339","-1,285","10,577","2,401","-0,919","-1,355","0,926"
715,"0,701","-2,923","6,978","-4,366","10,563","8,543","24,922","2,114","-12,451","-5,845","-9,321","-4,038","-0,702","-11,817","1,925","1,177","5,048","3,752","-9,952","-1,740","0,886"
716,"-3,930","-3,581","6,013","-6,061","8,196","6,596","33,889","6,592","-12,524","-8,568","-9,555","-4,738","-1,918","-9,451","5,806","2,914","-1,630","6,979","-16,394","-1,626","1,643"
717,"-8,577","-5,328","6,234","-8,469","4,654","0,605","33,461","8,457","-9,767","-12,686","-8,224","-5,307","-3,661","-7,001","10,702","9,499","-12,683","10,363","-22,007","-1,031","1,508"
718,"-12,615","-6,832","6,828","-10,982","1,339","-6,029","26,559","6,279","-8,157","-17,200","-5,989","-5,605","-4,961","-4,763","14,854","16,324","-19,347","11,240","-26,632","1,005","1,379"
719,"-16,158","-7,124","7,417","-13,280","0,833","-8,701","24,863","7,799","-8,047","-20,661","-3,205","-5,668","-5,888","-3,192","17,805","22,794","-23,462","13,599","-29,667","-0,076","2,111"
720,"-19,335","-7,476","8,027","-14,711","1,016","-10,162","32,451","7,128","-6,016","-23,436","-1,418","-5,779","-7,793","-3,548","17,937","27,571","-25,645","12,844","-33,433","-0,855","2,797"
721,"-22,038","-9,358","9,071","-15,800","1,618","-11,206","38,148","2,908","-5,804","-26,177","-1,248","-5,823","-8,893","-4,534","16,195","29,728","-25,808","11,634","-37,179","0,226","1,796"
722,"-24,500","-11,916","10,014","-16,639","2,232","-11,547","40,169","0,637","-4,661","-28,866","-1,900","-6,423","-10,447","-6,622","13,682","34,881","-25,535","12,361","-42,453","-0,728","1,196"
723,"-27,442","-13,908","10,515","-17,397","2,654","-12,432","42,746","3,669","-6,318","-30,809","-2,600","-7,291","-13,403","-11,893","9,205","44,049","-29,995","16,557","-48,258","-0,973","0,950"
724,"-30,504","-15,551","10,903","-18,175","4,083","-12,634","46,787","4,860","-7,875","-31,760","-2,967","-8,065","-15,678","-14,291","5,318","50,236","-33,291","17,480","-52,301","-0,547","0,362"
725,"-33,019","-17,697","11,136","-18,755","8,154","-8,237","51,433","6,493","-11,119","-32,174","-3,321","-8,628","-16,146","-14,592","1,940","55,470","-35,451","17,965","-57,773","-0,719","0,965"
726,"-34,612","-19,648","10,413","-18,978","10,851","-5,308","57,682","6,023","-12,060","-32,344","-4,567","-8,908","-15,705","-13,426","1,556","59,779","-36,917","18,068","-68,771","-1,602","0,670"
727,"-36,197","-20,365","9,740","-19,338","12,309","-4,227","61,190","3,664","-13,059","-32,501","-6,366","-8,870","-15,877","-15,103","-0,127","59,398","-35,087","18,286","-78,126","-1,383","-0,001"
728,"-38,021","-20,405","8,974","-19,261","12,469","-4,183","58,683","6,258","-12,009","-32,722","-7,755","-8,429","-17,745","-20,325","-3,816","57,804","-31,955","19,732","-81,159","-3,104","-0,937"
729,"-39,905","-19,984","8,443","-19,372","12,560","-4,827","57,425","2,358","-9,206","-33,111","-8,022","-7,257","-19,381","-25,614","-8,632","58,918","-31,571","23,684","-84,898","-4,416","-1,192"
