Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
35,"-0,007","0,004","1,044","0,000","-0,003","1,001","-0,003","0,001","0,942","-0,004","0,000","1,010","0,007","-0,002","1,024","0,003","0,001","0,955","-0,004","0,003","1,000"
36,"-0,002","-0,004","1,046","-0,001","-0,009","1,005","-0,001","0,000","0,945","-0,004","0,003","1,009","0,001","0,000","1,021","0,004","-0,003","0,956","-0,002","0,000","0,998"
37,"0,000","0,002","1,050","0,000","0,005","1,006","0,000","0,001","0,945","-0,008","0,002","1,013","-0,007","0,000","1,026","-0,001","0,004","0,960","0,002","-0,005","1,000"
38,"0,004","0,004","1,050","-0,003","0,004","1,004","0,000","-0,003","0,941","-0,002","0,005","1,008","-0,005","-0,002","1,023","0,002","0,005","0,962","0,002","-0,002","1,001"
39,"-0,002","0,006","1,050","-0,002","-0,001","1,003","0,001","0,001","0,945","-0,004","0,003","1,008","-0,003","-0,006","1,028","0,006","-0,001","0,948","-0,001","-0,004","0,998"
40,"-0,003","0,006","1,047","-0,003","0,000","0,998","0,000","-0,009","0,943","0,000","0,001","1,005","-0,001","-0,001","1,023","0,000","0,000","0,956","0,002","0,001","1,001"
41,"-0,007","-0,003","1,044","-0,004","0,002","1,002","-0,002","0,001","0,947","0,000","-0,001","1,014","-0,001","-0,007","1,025","0,000","-0,002","0,952","-0,002","0,013","1,000"
42,"-0,005","-0,003","1,050","-0,003","0,001","1,003","0,000","-0,003","0,943","-0,001","-0,001","1,010","0,005","-0,004","1,027","-0,002","0,002","0,961","-0,002","0,005","1,003"
43,"-0,009","-0,005","1,050","-0,001","0,002","1,001","-0,003","0,000","0,943","0,002","0,000","1,012","0,003","-0,004","1,025","0,000","0,002","0,958","-0,001","0,003","1,002"
44,"-0,003","-0,012","1,049","0,001","0,004","1,000","-0,001","-0,002","0,944","-0,001","0,006","1,015","-0,001","-0,002","1,025","0,003","-0,003","0,953","-0,004","0,002","1,002"
45,"-0,004","-0,008","1,050","-0,001","-0,002","1,001","0,000","-0,006","0,946","-0,001","0,004","1,012","0,000","-0,004","1,022","0,003","-0,003","0,956","-0,002","0,004","1,002"
46,"0,003","-0,005","1,051","-0,002","0,003","1,004","-0,002","-0,004","0,939","0,000","-0,001","1,004","0,000","-0,001","1,026","0,003","-0,004","0,956","-0,006","0,007","0,999"
47,"-0,001","-0,008","1,047","-0,005","-0,003","1,004","-0,002","0,000","0,943","0,000","0,004","1,004","0,000","-0,001","1,023","-0,001","0,000","0,952","-0,005","0,011","0,998"
48,"-0,001","-0,002","1,052","0,004","-0,001","1,003","-0,001","0,000","0,948","-0,002","-0,010","1,015","0,000","-0,005","1,023","-0,001","0,000","0,958","-0,001","0,004","0,998"
49,"-0,001","0,010","1,047","0,000","-0,001","1,005","0,001","0,003","0,944","-0,005","0,001","1,010","0,003","-0,005","1,022","0,005","0,000","0,959","-0,002","-0,001","1,000"
50,"0,001","0,010","1,043","0,002","0,009","1,003","-0,001","-0,002","0,943","-0,004","-0,002","1,011","0,003","-0,001","1,025","0,002","0,000","0,952","-0,003","0,000","0,999"
51,"0,000","0,007","1,048","-0,003","-0,001","1,002","0,005","0,000","0,945","0,002","0,000","1,007","0,000","-0,003","1,028","0,003","-0,004","0,953","0,000","-0,003","0,999"
52,"-0,006","0,010","1,045","0,001","0,007","1,003","-0,002","-0,004","0,937","0,003","0,002","1,011","-0,002","-0,001","1,025","0,002","-0,005","0,953","-0,006","0,002","0,998"
53,"-0,006","0,007","1,049","0,000","0,005","1,000","0,001","-0,006","0,944","0,002","-0,002","1,005","-0,005","-0,003","1,023","-0,004","-0,002","0,958","-0,001","0,000","0,999"
54,"-0,001","0,009","1,045","0,000","0,005","1,001","-0,008","-0,001","0,940","0,001","-0,003","1,007","0,003","0,000","1,018","0,003","-0,001","0,956","0,002","0,004","0,998"
55,"-0,002","-0,005","1,055","-0,001","0,008","0,999","0,005","0,000","0,942","0,001","0,007","1,009","0,003","0,001","1,025","0,004","0,001","0,960","-0,003","-0,002","0,996"
56,"-0,003","-0,002","1,050","0,001","0,005","1,001","-0,004","0,000","0,942","0,000","-0,004","1,013","0,002","0,002","1,021","0,005","0,001","0,948","-0,002","-0,002","1,000"
57,"0,000","0,001","1,050","-0,003","0,009","1,001","-0,002","-0,001","0,946","-0,002","0,002","1,013","0,006","-0,001","1,024","0,006","-0,002","0,956","-0,002","0,000","0,997"
58,"0,003","0,007","1,047","0,000","-0,003","1,000","-0,001","0,000","0,942","-0,003","0,003","1,010","0,006","0,003","1,024","0,009","-0,001","0,958","-0,004","0,003","0,996"
59,"-0,003","0,003","1,049","0,005","0,001","0,999","-0,001","0,002","0,942","-0,005","0,006","1,008","0,002","-0,006","1,027","-0,003","-0,008","0,951","-0,003","0,002","1,003"
60,"0,002","0,001","1,052","0,007","-0,004","1,003","-0,002","-0,002","0,941","0,005","0,001","1,010","0,000","-0,012","1,027","-0,003","0,005","0,958","0,000","0,011","0,999"
61,"-0,001","-0,002","1,052","0,003","-0,002","1,002","0,003","0,002","0,943","0,004","-0,007","1,005","-0,001","-0,003","1,023","-0,005","-0,003","0,959","-0,005","0,007","1,006"
62,"0,000","0,001","1,047","0,000","0,002","0,997","-0,001","-0,004","0,941","0,005","-0,003","1,009","-0,001","-0,004","1,024","-0,008","-0,002","0,958","0,001","0,007","1,006"
63,"-0,001","-0,005","1,048","0,003","0,000","1,001","-0,001","0,000","0,943","0,004","-0,003","1,006","0,002","-0,001","1,023","0,004","-0,012","0,951","0,000","0,000","1,001"
64,"-0,004","-0,004","1,053","0,002","0,000","1,003","0,000","0,000","0,939","0,004","-0,004","1,011","-0,001","0,000","1,021","-0,005","-0,005","0,961","-0,006","0,004","1,002"
65,"0,001","-0,003","1,051","0,001","0,002","1,006","-0,001","-0,005","0,943","0,003","0,003","1,015","-0,001","0,001","1,024","-0,002","-0,004","0,958","-0,001","-0,002","1,002"
66,"-0,007","0,003","1,049","0,000","-0,007","1,007","-0,004","0,005","0,942","-0,002","-0,002","1,009","-0,003","-0,002","1,019","-0,002","-0,004","0,952","0,000","0,003","0,998"
67,"-0,007","-0,001","1,055","-0,007","-0,002","1,006","0,002","0,005","0,939","-0,008","0,008","1,010","-0,002","-0,001","1,020","-0,003","-0,003","0,956","-0,002","-0,011","0,998"
68,"-0,003","0,000","1,051","0,002","0,004","1,001","0,001","0,000","0,941","-0,008","0,007","1,010","-0,002","-0,001","1,026","0,001","-0,003","0,953","0,002","-0,003","0,997"
69,"-0,003","0,008","1,045","0,002","-0,001","0,997","0,007","0,000","0,942","-0,004","0,008","1,012","0,003","-0,006","1,024","0,005","-0,005","0,960","-0,003","-0,001","1,000"
70,"-0,010","0,004","1,045","0,000","0,003","1,002","-0,006","0,001","0,939","0,002","0,002","1,006","0,007","-0,001","1,024","0,001","-0,007","0,953","-0,004","-0,002","0,999"
71,"-0,003","0,005","1,044","-0,004","0,003","1,006","-0,001","0,001","0,943","-0,002","0,001","1,007","0,002","-0,009","1,023","0,003","-0,004","0,962","-0,007","0,001","1,006"
72,"0,001","0,001","1,046","-0,001","0,009","1,003","0,000","0,001","0,942","0,001","-0,003","1,008","0,003","0,001","1,024","0,000","-0,007","0,955","-0,003","0,001","1,000"
73,"0,002","-0,003","1,056","0,001","0,004","1,000","-0,001","-0,002","0,946","0,001","-0,001","1,011","0,000","-0,006","1,027","-0,001","-0,006","0,958","-0,001","0,005","1,001"
74,"0,002","0,002","1,057","0,003","-0,004","1,001","0,001","0,004","0,938","0,007","-0,005","1,009","-0,002","0,001","1,024","-0,001","-0,005","0,958","-0,003","0,002","1,002"
75,"-0,001","0,005","1,050","0,003","0,003","1,002","0,003","0,002","0,945","0,007","-0,001","1,008","0,005","-0,003","1,027","-0,002","-0,002","0,957","-0,003","0,003","1,004"
76,"-0,002","0,007","1,045","0,003","-0,002","1,000","0,005","-0,002","0,939","0,008","0,000","1,007","0,003","-0,001","1,026","0,004","-0,009","0,953","-0,002","0,007","1,005"
77,"-0,004","0,005","1,046","-0,001","0,001","1,002","0,000","0,001","0,944","0,009","0,002","1,006","0,002","-0,005","1,026","0,003","-0,002","0,955","0,001","0,010","0,999"
78,"0,000","0,005","1,052","0,003","-0,002","1,000","0,001","-0,001","0,940","0,003","0,007","1,003","0,003","-0,003","1,024","0,002","-0,006","0,956","0,000","0,009","0,998"
79,"-0,001","0,007","1,048","0,005","-0,001","0,999","0,003","0,002","0,945","0,001","0,004","1,009","0,002","0,001","1,024","0,005","-0,001","0,960","0,000","0,008","0,997"
80,"-0,003","0,010","1,045","0,002","0,007","1,005","0,000","0,000","0,941","0,001","0,008","1,011","0,002","-0,002","1,022","0,000","-0,002","0,956","-0,001","0,005","0,997"
81,"0,002","0,004","1,051","-0,002","0,002","1,001","0,002","0,001","0,946","0,000","0,008","1,011","0,001","0,005","1,024","0,000","-0,009","0,952","-0,003","0,003","0,999"
82,"0,000","0,002","1,047","-0,005","0,004","0,999","0,001","-0,004","0,941","-0,005","0,011","1,008","0,001","0,003","1,024","0,003","-0,004","0,951","-0,003","0,006","0,997"
83,"-0,005","0,001","1,052","0,002","0,005","1,004","0,000","-0,005","0,942","-0,001","0,007","1,008","0,002","0,002","1,025","0,003","-0,006","0,954","-0,006","0,002","0,999"
84,"-0,004","0,006","1,046","0,004","-0,001","1,002","-0,002","-0,001","0,946","0,001","0,000","1,009","0,004","0,002","1,024","0,004","-0,004","0,958","-0,005","0,005","0,997"
85,"-0,005","0,009","1,047","0,002","0,006","1,000","0,002","-0,001","0,938","0,000","0,002","1,011","0,004","0,002","1,025","0,006","-0,006","0,954","-0,001","0,002","0,998"
86,"-0,003","-0,001","1,051","0,000","0,007","1,002","-0,002","-0,005","0,936","0,005","0,004","1,011","0,002","0,005","1,023","0,002","-0,006","0,954","0,003","0,003","0,998"
87,"-0,004","0,004","1,046","-0,001","0,002","0,996","0,002","0,002","0,942","0,004","0,006","1,010","0,001","0,001","1,023","0,004","-0,009","0,956","-0,003","0,001","1,001"
88,"-0,007","0,002","1,049","0,003","0,000","1,003","0,001","-0,001","0,941","0,002","-0,003","1,015","0,003","-0,005","1,027","0,002","-0,008","0,954","-0,002","0,004","0,998"
89,"-0,002","0,003","1,046","0,005","-0,001","1,004","0,000","0,000","0,944","-0,002","0,005","1,007","0,000","0,001","1,025","0,003","-0,004","0,953","0,000","0,002","1,004"
90,"-0,005","0,003","1,049","0,000","0,002","0,998","-0,002","-0,004","0,937","-0,001","0,006","1,009","0,004","0,002","1,023","-0,002","-0,005","0,957","-0,002","0,003","1,004"
91,"-0,004","0,004","1,047","0,000","0,001","1,005","-0,001","-0,001","0,944","-0,003","-0,001","1,011","0,001","-0,001","1,025","0,002","-0,007","0,955","0,001","0,003","1,000"
92,"-0,002","0,005","1,044","0,002","0,001","1,001","0,002","0,000","0,939","0,002","0,000","1,006","0,004","0,004","1,021","-0,003","-0,005","0,955","-0,006","0,010","0,998"
93,"-0,002","0,007","1,049","0,006","0,005","1,000","0,001","0,000","0,944","0,001","0,004","1,005","0,000","0,000","1,025","0,005","-0,004","0,951","-0,001","0,007","0,998"
94,"-0,001","0,005","1,051","0,003","-0,003","1,002","0,002","-0,005","0,941","0,004","-0,002","1,011","0,003","-0,005","1,026","0,002","-0,008","0,957","-0,006","0,004","1,000"
95,"-0,007","0,001","1,048","-0,002","0,005","1,004","-0,001","-0,003","0,938","0,002","-0,001","1,012","0,000","-0,001","1,028","0,003","-0,002","0,948","-0,003","0,003","1,001"
96,"-0,008","0,002","1,041","0,001","0,001","0,999","0,000","0,000","0,944","0,002","-0,008","1,013","0,003","-0,003","1,028","-0,001","-0,007","0,956","-0,006","0,007","1,001"
97,"0,000","-0,004","1,050","0,004","0,001","1,008","0,000","0,001","0,940","0,001","0,003","1,009","0,006","0,001","1,027","0,004","-0,004","0,952","-0,003","0,004","1,004"
98,"0,003","0,009","1,049","0,003","0,000","1,002","-0,003","-0,004","0,939","0,000","0,000","1,011","0,005","0,005","1,020","0,008","0,001","0,960","0,001","0,006","0,998"
99,"0,002","0,005","1,045","0,006","0,004","1,003","0,003","-0,002","0,943","-0,002","0,000","1,013","0,004","-0,003","1,024","-0,002","-0,005","0,957","-0,002","-0,001","0,999"
100,"0,006","0,006","1,050","0,001","0,000","0,999","0,000","-0,001","0,943","0,005","-0,001","1,011","-0,001","0,006","1,019","0,004","-0,004","0,959","-0,004","0,006","1,001"
101,"0,004","0,011","1,048","0,005","0,001","1,002","0,001","0,001","0,944","0,009","-0,007","1,008","0,000","-0,001","1,027","0,002","-0,005","0,954","-0,001","0,005","0,999"
102,"0,002","0,008","1,048","0,003","0,006","1,000","-0,001","-0,002","0,941","0,001","0,001","1,005","-0,001","0,001","1,024","0,001","-0,004","0,950","-0,003","0,002","1,002"
103,"0,002","0,012","1,050","0,004","0,006","1,002","-0,001","0,001","0,946","0,002","0,001","1,007","0,000","-0,002","1,029","0,001","-0,003","0,955","-0,001","0,000","1,001"
104,"-0,005","0,007","1,048","-0,004","0,001","1,000","-0,001","0,002","0,942","0,004","0,004","1,009","0,000","0,001","1,023","-0,002","-0,003","0,960","0,000","0,004","1,004"
105,"-0,005","0,006","1,043","0,002","-0,001","0,999","-0,003","-0,001","0,945","0,001","0,010","1,004","0,000","-0,004","1,025","0,003","-0,002","0,955","0,005","0,001","1,001"
106,"-0,008","0,008","1,047","0,004","0,002","1,002","0,001","0,000","0,941","0,003","0,002","1,012","-0,003","0,004","1,024","0,003","-0,005","0,961","0,000","0,010","0,999"
107,"-0,007","0,009","1,048","0,002","0,004","1,002","0,000","0,004","0,946","0,003","0,000","1,011","0,001","-0,003","1,027","0,004","-0,006","0,951","0,000","0,005","1,001"
108,"-0,011","-0,004","1,044","0,001","0,003","1,003","0,001","-0,003","0,940","0,008","0,008","1,010","0,004","0,005","1,024","0,006","-0,002","0,954","-0,003","0,007","1,004"
109,"-0,004","-0,002","1,048","0,000","0,003","1,002","0,001","0,000","0,942","0,003","0,004","1,009","0,004","0,010","1,026","0,006","-0,008","0,956","-0,004","0,004","1,001"
110,"0,001","0,006","1,050","0,000","-0,001","1,000","0,003","0,001","0,941","0,004","0,006","1,005","-0,002","-0,002","1,024","0,004","-0,003","0,953","-0,005","0,004","1,000"
111,"0,002","-0,003","1,048","0,001","0,000","1,004","-0,006","0,001","0,945","-0,001","0,012","1,007","0,003","-0,007","1,024","0,001","-0,002","0,953","-0,003","0,008","0,999"
112,"0,000","0,001","1,047","0,000","0,004","1,002","0,001","-0,002","0,940","0,002","-0,002","1,006","0,001","0,005","1,026","0,001","-0,009","0,958","-0,008","0,011","0,996"
113,"0,001","0,004","1,048","0,003","0,004","1,000","0,000","-0,004","0,945","0,003","-0,001","1,008","0,000","0,003","1,024","0,002","-0,003","0,954","-0,003","0,000","0,997"
114,"0,002","0,005","1,048","0,003","0,001","1,003","0,002","0,001","0,942","-0,001","-0,003","1,010","-0,002","0,004","1,022","0,002","-0,002","0,958","-0,008","-0,001","1,001"
115,"-0,002","0,006","1,050","-0,003","0,001","1,000","-0,001","0,001","0,944","-0,004","0,008","1,008","0,000","-0,005","1,027","0,002","-0,003","0,952","-0,008","0,000","1,005"
116,"-0,001","0,003","1,049","0,000","0,009","0,996","0,002","-0,003","0,942","-0,001","0,003","1,015","-0,003","0,005","1,022","0,000","-0,007","0,959","-0,007","0,007","1,003"
117,"0,000","0,015","1,046","-0,003","0,001","1,003","-0,004","-0,002","0,940","-0,002","0,006","1,010","0,001","0,000","1,023","0,006","0,000","0,957","-0,003","0,001","1,001"
118,"-0,002","0,013","1,043","0,003","0,007","1,002","-0,001","0,004","0,943","-0,002","0,005","1,011","-0,001","0,004","1,025","0,000","-0,004","0,956","-0,004","-0,002","1,003"
119,"-0,002","0,007","1,046","-0,001","0,009","0,997","0,000","-0,001","0,940","-0,003","0,008","1,010","0,003","0,003","1,026","0,001","-0,002","0,957","-0,003","0,004","0,996"
120,"-0,005","0,003","1,050","0,005","0,014","1,001","-0,001","0,000","0,941","0,002","0,003","1,009","-0,001","0,001","1,025","-0,004","-0,003","0,955","-0,004","-0,003","0,997"
121,"-0,008","0,003","1,050","0,002","0,005","0,997","-0,002","0,001","0,943","0,005","0,010","1,004","0,002","-0,002","1,022","0,003","-0,005","0,958","-0,006","0,002","0,995"
122,"-0,004","0,007","1,044","0,002","0,009","1,002","0,001","0,000","0,947","0,002","0,006","1,012","0,003","0,001","1,025","0,001","-0,006","0,953","-0,003","0,000","0,996"
123,"-0,006","0,007","1,047","-0,003","0,006","1,003","-0,004","0,002","0,945","0,007","0,006","1,006","0,002","-0,002","1,021","0,003","-0,007","0,953","-0,002","-0,001","0,995"
124,"-0,003","0,001","1,050","0,001","0,003","1,003","0,000","0,000","0,944","0,005","0,006","1,011","0,001","0,001","1,025","0,004","-0,003","0,955","-0,005","0,005","0,999"
125,"-0,001","0,003","1,051","0,005","0,003","1,001","0,000","-0,001","0,947","0,005","-0,004","1,009","0,003","0,002","1,028","0,004","-0,003","0,954","-0,004","0,011","0,997"
126,"0,001","0,008","1,049","-0,003","0,003","0,995","0,000","-0,002","0,943","0,002","-0,004","1,008","-0,004","0,005","1,024","0,002","-0,003","0,955","-0,002","0,003","1,000"
127,"-0,002","0,009","1,050","0,001","0,005","0,998","0,001","0,000","0,944","0,001","0,002","1,012","-0,002","0,001","1,024","0,004","-0,004","0,955","-0,007","0,001","1,000"
128,"-0,005","0,005","1,046","-0,004","-0,002","1,004","-0,001","-0,003","0,941","-0,004","-0,004","1,011","-0,001","0,004","1,021","0,001","-0,007","0,954","-0,004","0,002","1,002"
129,"-0,003","0,006","1,046","-0,004","0,005","1,006","-0,006","-0,001","0,949","-0,005","0,004","1,011","-0,002","-0,002","1,029","0,003","-0,005","0,951","-0,003","0,005","0,997"
130,"-0,003","0,011","1,044","0,000","0,001","1,004","0,004","0,001","0,939","-0,004","-0,005","1,012","-0,003","0,000","1,027","-0,003","-0,004","0,957","0,001","0,003","1,002"
131,"-0,005","0,007","1,051","0,003","0,004","1,003","0,001","0,000","0,944","-0,001","0,005","1,015","0,000","0,000","1,024","0,008","-0,005","0,956","-0,001","0,002","1,002"
132,"-0,006","0,004","1,047","0,003","0,005","1,001","-0,003","-0,003","0,941","-0,001","0,002","1,008","0,002","0,002","1,026","-0,003","-0,005","0,954","-0,002","0,000","0,998"
133,"-0,005","0,004","1,050","0,005","-0,001","0,999","0,003","-0,001","0,949","0,003","0,009","1,010","0,004","0,004","1,022","0,002","-0,005","0,957","-0,002","0,003","1,001"
134,"-0,003","0,002","1,046","0,005","-0,001","1,002","-0,001","-0,003","0,942","0,006","0,004","1,006","-0,001","0,002","1,026","0,001","-0,002","0,959","-0,002","0,004","0,996"
135,"-0,002","0,005","1,050","0,001","0,000","1,000","-0,002","0,002","0,945","0,008","0,006","1,010","-0,002","0,002","1,025","0,003","-0,004","0,957","-0,002","0,000","0,998"
136,"-0,005","-0,004","1,050","-0,001","0,006","1,001","0,005","0,004","0,941","0,004","0,001","1,010","-0,001","0,005","1,027","-0,001","-0,005","0,950","-0,006","0,004","0,999"
137,"-0,007","0,003","1,048","-0,003","0,004","1,004","0,000","-0,005","0,945","0,005","0,004","1,011","0,000","0,002","1,022","-0,003","-0,007","0,956","-0,010","-0,002","1,001"
138,"-0,001","0,001","1,048","0,000","0,011","1,000","0,003","-0,003","0,943","0,005","0,010","1,010","0,003","0,004","1,030","0,007","-0,005","0,957","-0,004","0,004","1,002"
139,"0,000","0,002","1,049","0,001","0,007","1,003","-0,001","0,001","0,940","-0,004","0,007","1,010","0,001","-0,002","1,026","-0,005","-0,002","0,959","-0,007","-0,005","1,000"
140,"0,003","0,003","1,049","0,003","0,007","0,997","0,001","0,005","0,941","-0,003","0,014","1,008","0,004","0,008","1,023","0,005","-0,004","0,957","-0,004","0,001","1,004"
