Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
12,"85,274","0,494","-1,682","103,744","11,865","6,350","67,458","8,402","2,983","89,751","-3,548","4,056","101,000","5,447","1,190","70,415","21,521","-5,062","12,948","-1,562","0,165"
13,"85,062","0,645","-2,135","103,723","11,863","6,350","67,265","8,329","3,001","89,954","-3,681","4,652","101,073","5,361","1,145","70,993","21,506","-4,970","12,962","-1,898","0,242"
14,"85,505","0,495","-1,721","104,236","12,160","6,540","67,486","7,978","3,374","90,443","-3,666","4,659","100,952","5,666","1,317","70,437","21,266","-4,815","13,244","-1,723","0,200"
15,"85,483","0,661","-2,247","103,753","11,819","6,332","67,399","8,291","3,067","90,094","-3,686","4,701","101,035","5,140","1,033","70,742","21,606","-5,120","13,057","-2,003","0,265"
16,"85,513","0,583","-2,010","104,292","11,962","6,441","67,405","8,313","3,051","90,603","-3,635","4,550","100,589","5,415","1,188","70,325","21,176","-4,746","13,331","-1,816","0,221"
17,"85,349","0,664","-2,252","103,853","12,065","6,464","67,122","7,849","3,402","90,046","-3,616","4,392","101,046","5,114","1,022","70,906","21,384","-4,875","12,996","-1,818","0,220"
18,"85,433","0,643","-2,199","103,797","12,092","6,471","67,155","8,320","2,987","90,426","-3,672","4,688","101,025","5,333","1,144","70,833","21,051","-4,544","13,330","-1,777","0,211"
19,"85,985","0,584","-2,073","104,101","11,876","6,379","67,703","8,307","3,138","90,748","-3,553","4,221","100,968","5,274","1,113","70,693","21,286","-4,799","13,636","-1,641","0,178"
20,"85,631","0,759","-2,582","103,831","12,399","6,630","67,271","8,229","3,098","90,469","-3,697","4,796","100,498","4,935","0,932","70,177","21,413","-4,999","13,449","-1,921","0,246"
21,"85,507","0,641","-2,202","104,050","11,851","6,364","67,345","8,236","3,110","90,240","-3,597","4,329","100,983","5,069","0,999","70,571","21,293","-4,809","13,152","-1,767","0,209"
22,"85,652","0,529","-1,872","103,946","11,759","6,313","67,314","8,200","3,134","90,773","-3,528","4,097","101,119","5,378","1,169","70,776","21,463","-4,944","13,472","-1,674","0,186"
23,"85,076","0,587","-1,997","104,157","11,929","6,415","67,693","8,566","2,891","90,337","-3,622","4,443","100,670","5,072","1,002","70,764","21,445","-4,919","13,138","-1,722","0,197"
24,"85,451","0,664","-2,278","104,054","11,874","6,381","67,140","8,302","2,996","90,674","-3,637","4,554","100,966","5,391","1,177","70,652","21,416","-4,896","13,266","-2,032","0,269"
25,"85,380","0,495","-1,746","104,093","12,223","6,565","67,059","8,058","3,193","90,238","-3,625","4,435","101,040","5,350","1,153","70,919","21,595","-5,033","13,062","-1,766","0,206"
26,"85,570","0,531","-1,877","103,690","11,867","6,358","67,246","8,299","3,024","90,268","-3,557","4,138","101,236","5,154","1,043","70,889","21,493","-4,928","13,339","-1,584","0,162"
27,"85,104","0,604","-2,064","103,993","12,399","6,655","67,125","7,934","3,326","90,166","-3,693","4,705","100,687","5,151","1,047","70,850","21,655","-5,094","13,120","-1,841","0,222"
28,"85,647","0,519","-1,859","104,327","11,959","6,454","67,592","8,248","3,158","90,674","-3,613","4,422","100,627","5,163","1,054","70,290","21,631","-5,143","13,429","-1,725","0,194"
29,"85,159","0,647","-2,208","103,762","11,981","6,431","67,393","7,978","3,353","90,111","-3,654","4,508","100,756","4,971","0,949","70,766","21,479","-4,918","13,107","-1,834","0,219"
30,"85,096","0,644","-2,201","103,815","11,972","6,431","67,425","8,015","3,329","90,092","-3,654","4,504","100,712","4,950","0,941","70,717","21,482","-4,927","13,068","-1,827","0,217"
31,"85,142","0,637","-2,186","103,862","11,946","6,421","67,470","8,044","3,314","90,132","-3,646","4,464","100,717","4,973","0,955","70,667","21,474","-4,921","13,091","-1,808","0,214"
32,"85,123","0,631","-2,170","103,878","11,898","6,397","67,475","8,096","3,270","90,114","-3,643","4,449","100,767","4,990","0,964","70,664","21,470","-4,913","13,053","-1,811","0,215"
33,"85,113","0,621","-2,142","103,881","11,897","6,396","67,496","8,145","3,232","90,066","-3,646","4,456","100,785","5,029","0,985","70,624","21,426","-4,871","13,021","-1,792","0,210"
34,"85,145","0,631","-2,179","103,829","11,883","6,383","67,449","8,163","3,205","90,054","-3,654","4,490","100,802","5,054","0,999","70,625","21,422","-4,863","13,031","-1,825","0,218"
35,"85,186","0,623","-2,157","103,881","11,908","6,397","67,456","8,176","3,196","90,089","-3,652","4,491","100,790","5,057","1,001","70,602","21,393","-4,834","13,050","-1,798","0,213"
36,"85,196","0,619","-2,152","103,830","11,905","6,391","67,434","8,207","3,160","90,096","-3,656","4,514","100,798","5,093","1,024","70,593","21,373","-4,816","13,080","-1,814","0,216"
37,"85,209","0,608","-2,123","103,846","11,896","6,389","67,434","8,206","3,158","90,120","-3,646","4,476","100,754","5,126","1,046","70,581","21,343","-4,786","13,112","-1,804","0,215"
38,"85,216","0,612","-2,135","103,865","11,922","6,406","67,430","8,204","3,158","90,176","-3,645","4,473","100,758","5,106","1,037","70,583","21,341","-4,782","13,143","-1,802","0,216"
39,"85,213","0,615","-2,145","103,862","11,909","6,400","67,411","8,238","3,122","90,179","-3,654","4,505","100,799","5,147","1,061","70,617","21,331","-4,767","13,118","-1,831","0,224"
40,"85,214","0,625","-2,184","103,919","11,913","6,406","67,470","8,244","3,131","90,226","-3,660","4,540","100,797","5,155","1,066","70,635","21,287","-4,718","13,140","-1,852","0,229"
41,"0,531","0,198","0,000","-0,218","-0,082","0,000","-0,201","0,410","0,002","-0,218","-0,134","0,000","0,158","-0,312","0,000","-0,413","0,207","0,000","0,124","0,065","-0,235"
42,"-0,082","0,086","0,000","-0,218","0,078","0,000","-0,201","0,060","0,000","-0,218","0,074","0,000","-0,128","-0,199","0,000","-0,087","0,030","0,000","0,124","0,065","-0,235"
43,"-0,081","0,075","0,000","-0,218","0,078","0,000","-0,282","0,060","0,000","-0,217","0,067","0,000","-0,127","-0,281","0,000","-0,086","0,130","0,000","0,124","0,058","-0,235"
44,"0,054","0,070","0,000","-0,162","-0,022","0,000","-0,256","0,142","0,000","-0,228","0,071","0,000","0,131","-0,280","0,000","-0,086","0,211","0,000","0,001","0,063","-0,235"
45,"-0,042","0,054","0,000","-0,162","-0,022","0,000","-0,330","0,142","0,001","-0,118","0,073","0,000","-0,074","-0,266","0,000","-0,086","0,211","0,000","0,111","0,064","-0,235"
46,"0,089","0,054","0,000","-0,104","-0,022","0,000","-0,257","0,120","0,000","-0,135","0,073","0,000","0,029","-0,169","0,000","-0,188","0,115","0,000","0,036","0,064","-0,235"
47,"0,088","-0,017","0,000","-0,081","0,078","0,000","-0,234","0,042","0,000","-0,135","0,067","0,000","0,123","-0,088","0,000","-0,227","0,111","0,000","0,037","0,058","-0,235"
48,"0,133","0,062","0,000","-0,037","0,080","0,000","-0,208","0,018","0,000","-0,105","0,065","0,000","0,129","-0,053","0,000","-0,283","-0,001","0,000","0,001","0,056","-0,235"
49,"0,133","0,062","0,000","-0,089","0,080","0,000","-0,226","0,041","0,000","-0,157","0,065","0,000","0,204","-0,051","0,000","-0,208","-0,003","0,000","0,001","0,056","-0,235"
50,"0,098","0,064","0,000","-0,048","0,122","0,000","-0,219","0,060","0,000","-0,148","-0,021","0,000","0,211","-0,004","0,000","-0,190","-0,050","0,000","-0,042","0,054","-0,235"
51,"0,117","0,065","0,000","-0,032","-0,066","-0,004","-0,199","0,136","0,000","0,221","-0,300","0,006","-0,146","0,334","0,001","-0,191","-0,082","-0,003","-0,011","-0,285","-0,236"
52,"0,400","-0,236","-0,001","0,042","-0,101","-0,008","0,241","0,077","0,000","0,055","0,369","0,008","0,537","0,262","0,005","0,491","0,006","-0,006","-0,067","0,057","-0,238"
53,"0,224","0,221","-0,005","0,165","-0,068","-0,010","0,184","0,114","0,000","-0,292","-0,110","0,011","0,336","-0,013","0,005","-0,159","0,109","-0,009","-0,383","-0,082","-0,241"
54,"0,336","-0,407","0,005","-0,012","0,000","-0,012","-0,115","-0,248","0,000","-0,327","0,454","0,011","0,226","-0,018","0,004","-0,491","0,267","-0,009","-0,197","0,208","-0,239"
55,"0,439","-0,093","0,006","-0,070","0,113","-0,011","-0,180","0,051","0,001","0,284","0,193","0,006","0,225","-0,013","0,003","-0,597","-0,065","-0,010","0,140","0,144","-0,239"
56,"-0,011","-0,097","0,006","-0,227","-0,497","-0,006","-0,426","-0,028","0,000","0,122","0,802","0,003","0,098","-0,602","0,002","-0,156","0,257","-0,008","-0,083","0,407","-0,239"
57,"0,037","-0,081","0,007","-0,059","-0,186","-0,008","0,260","-0,041","-0,001","-0,127","0,176","0,006","0,274","0,057","0,000","0,243","-0,069","-0,007","-0,157","0,071","-0,240"
58,"0,250","0,077","0,006","-0,044","-0,218","-0,007","-0,377","0,219","0,001","0,491","0,248","0,002","-0,019","-0,548","0,003","-0,266","0,382","-0,004","0,135","0,252","-0,240"
59,"0,428","-0,233","0,005","-0,086","-0,122","-0,006","-0,436","0,020","0,003","0,507","0,354","-0,002","0,158","-0,211","0,006","0,389","0,201","-0,003","0,479","0,262","-0,240"
60,"-0,066","0,134","0,002","-0,019","-0,287","-0,005","0,214","0,133","0,005","-0,108","0,495","-0,003","-0,320","-0,397","0,012","-0,280","0,071","0,000","0,141","0,204","-0,239"
61,"0,573","-0,055","0,002","-0,115","0,392","0,001","0,023","-0,508","0,006","0,159","0,168","-0,010","0,270","-0,041","0,014","0,326","-0,248","0,001","0,484","0,215","-0,238"
62,"-0,032","-0,131","-0,001","0,030","0,399","0,003","-0,006","0,147","0,009","-0,113","-0,291","-0,013","-0,159","0,467","0,018","-0,143","-0,437","-0,001","0,160","0,096","-0,236"
63,"-0,464","-0,325","-0,004","-0,095","0,342","0,005","0,132","-0,062","0,009","-0,157","0,372","-0,015","-0,274","0,059","0,020","0,399","-0,147","0,002","0,045","0,422","-0,234"
64,"-0,171","-0,218","-0,003","-0,380","0,243","0,006","-0,234","0,151","0,010","-0,363","-0,211","-0,018","-0,360","0,292","0,024","-0,279","-0,229","-0,002","0,078","0,081","-0,233"
65,"-0,060","-0,387","-0,003","0,250","0,056","0,010","-0,230","0,096","0,007","-0,291","0,254","-0,018","0,308","0,155","0,029","0,396","-0,121","-0,003","-0,137","0,354","-0,231"
66,"0,376","-0,271","0,000","-0,381","0,046","0,009","-0,214","0,049","0,005","-0,460","0,091","-0,017","0,898","0,184","0,031","0,353","0,075","-0,003","0,007","0,046","-0,230"
67,"-0,041","-0,125","-0,001","-0,069","0,380","0,013","0,300","0,354","0,005","-0,793","-0,074","-0,017","0,467","-0,002","0,030","0,149","0,264","-0,004","-0,294","0,225","-0,229"
68,"0,083","0,081","0,000","-0,152","0,074","0,009","0,172","0,153","0,004","-0,753","-0,122","-0,015","0,736","0,408","0,030","0,096","-0,416","-0,006","-0,507","-0,053","-0,230"
69,"0,089","0,214","0,001","0,493","-0,111","0,006","0,509","0,657","0,001","-0,071","-0,143","-0,011","0,061","0,348","0,028","-0,372","-0,127","-0,010","-0,169","-0,097","-0,229"
70,"0,704","0,356","0,000","-0,048","-0,179","0,005","0,093","0,162","0,000","-0,036","-0,102","-0,007","0,602","0,132","0,025","-0,060","-0,179","-0,009","0,106","-0,300","-0,229"
71,"0,640","0,346","0,002","-0,051","-0,176","0,000","0,038","0,165","-0,001","-0,044","-0,108","-0,002","0,534","0,113","0,020","-0,116","-0,196","-0,009","0,076","-0,279","-0,230"
72,"0,581","0,306","0,005","-0,005","-0,196","-0,004","0,016","0,188","-0,003","-0,042","-0,100","0,003","0,504","0,099","0,014","-0,153","-0,156","-0,008","0,043","-0,259","-0,230"
73,"0,547","0,287","0,008","0,009","-0,155","-0,007","-0,027","0,135","-0,003","-0,012","-0,079","0,005","0,439","0,083","0,009","-0,159","-0,177","-0,006","0,041","-0,226","-0,230"
74,"0,502","0,256","0,011","-0,022","-0,112","-0,010","-0,029","0,136","-0,001","-0,019","-0,082","0,005","0,398","0,046","0,005","-0,132","-0,148","-0,004","0,031","-0,193","-0,230"
75,"0,446","0,216","0,012","0,038","-0,100","-0,010","-0,016","0,121","0,000","-0,015","-0,081","0,006","0,393","0,035","0,001","-0,138","-0,116","-0,003","0,007","-0,167","-0,232"
76,"0,402","0,217","0,013","0,081","-0,048","-0,011","0,030","0,089","0,004","-0,008","-0,075","0,006","0,345","-0,015","-0,003","-0,190","-0,070","0,000","-0,018","-0,140","-0,233"
77,"0,348","0,216","0,014","0,070","-0,043","-0,010","0,019","0,089","0,005","-0,033","-0,090","0,005","0,287","-0,031","-0,005","-0,201","-0,103","0,001","-0,048","-0,117","-0,234"
78,"0,297","0,188","0,015","0,082","0,024","-0,009","-0,014","0,074","0,006","-0,038","-0,094","0,004","0,246","-0,069","-0,005","-0,235","-0,046","0,002","-0,065","-0,087","-0,236"
79,"0,227","0,188","0,014","0,093","0,038","-0,009","-0,007","0,114","0,008","-0,094","-0,110","0,003","0,182","-0,066","-0,003","-0,233","-0,052","0,001","-0,102","-0,076","-0,237"
80,"0,208","0,192","0,013","0,109","0,103","-0,007","-0,007","0,048","0,008","-0,085","-0,177","0,001","0,199","-0,045","-0,002","-0,231","-0,030","0,000","-0,105","-0,111","-0,238"
81,"0,207","0,129","0,013","0,093","0,101","-0,004","0,017","0,101","0,008","-0,110","-0,177","0,000","0,188","0,014","0,001","-0,219","-0,065","-0,002","-0,119","-0,080","-0,239"
82,"0,157","0,082","0,011","0,134","0,151","-0,001","-0,003","0,081","0,006","-0,108","-0,171","-0,002","0,167","0,074","0,005","-0,252","-0,103","-0,006","-0,147","-0,057","-0,240"
83,"0,099","0,047","0,011","0,139","0,162","0,001","-0,007","0,083","0,004","-0,104","-0,134","-0,002","0,101","0,089","0,009","-0,250","-0,103","-0,012","-0,173","-0,034","-0,241"
84,"0,071","0,003","0,011","0,092","0,214","0,002","-0,016","0,028","0,003","-0,155","-0,150","-0,003","0,120","0,092","0,014","-0,260","-0,057","-0,016","-0,203","-0,021","-0,240"
85,"0,108","0,000","0,012","0,115","0,151","0,003","0,033","0,034","0,000","-0,138","-0,083","-0,004","0,178","0,064","0,016","-0,221","-0,093","-0,019","-0,189","0,011","-0,239"
86,"0,094","0,037","0,013","0,092","0,133","0,004","0,040","0,014","-0,002","-0,162","-0,048","-0,005","0,224","0,016","0,014","-0,158","-0,068","-0,019","-0,219","0,009","-0,237"
87,"0,079","0,104","0,013","0,088","0,110","0,005","-0,028","0,028","-0,005","-0,150","-0,053","-0,003","0,196","-0,016","0,011","-0,216","-0,054","-0,018","-0,238","-0,019","-0,236"
88,"0,073","0,089","0,014","0,061","0,052","0,005","-0,081","0,027","-0,006","-0,128","0,008","-0,002","0,133","-0,040","0,007","-0,213","-0,038","-0,015","-0,212","0,007","-0,235"
89,"0,085","0,107","0,016","0,079","0,028","0,004","-0,021","0,038","-0,006","-0,114","0,054","-0,002","0,151","-0,072","0,002","-0,203","-0,065","-0,010","-0,182","0,023","-0,233"
90,"0,076","0,172","0,016","0,051","-0,024","0,004","-0,028","0,039","-0,007","-0,137","0,035","-0,001","0,169","-0,120","-0,003","-0,197","-0,069","-0,005","-0,177","-0,013","-0,233"
91,"0,019","0,170","0,017","-0,010","-0,046","0,001","-0,029","0,061","-0,005","-0,198","0,024","0,001","0,129","-0,071","-0,007","-0,203","-0,130","-0,002","-0,208","-0,030","-0,233"
92,"-0,026","0,203","0,017","0,013","-0,035","-0,001","-0,060","0,006","-0,001","-0,206","0,045","0,001","0,138","-0,134","-0,009","-0,212","-0,073","0,001","-0,242","-0,030","-0,232"
93,"-0,041","0,185","0,018","0,012","0,005","-0,003","-0,067","-0,020","0,002","-0,218","0,053","0,000","0,141","-0,151","-0,010","-0,205","-0,089","0,005","-0,226","0,001","-0,231"
94,"0,019","0,169","0,017","0,019","0,070","-0,003","-0,076","-0,022","0,005","-0,192","0,012","-0,002","0,180","-0,097","-0,006","-0,221","-0,098","0,006","-0,193","-0,004","-0,230"
95,"0,052","0,143","0,016","0,025","0,066","-0,005","-0,099","0,046","0,007","-0,148","-0,028","-0,002","0,154","-0,083","-0,002","-0,244","-0,041","0,005","-0,162","-0,012","-0,231"
96,"0,063","0,093","0,016","-0,032","0,091","-0,006","-0,142","0,014","0,010","-0,142","-0,039","-0,005","0,167","-0,068","0,005","-0,220","0,010","0,001","-0,135","0,006","-0,229"
97,"0,021","0,052","0,016","0,007","0,127","-0,004","-0,119","0,043","0,009","-0,173","-0,065","-0,007","0,130","-0,014","0,012","-0,282","0,004","-0,004","-0,171","0,014","-0,230"
98,"0,020","0,074","0,017","0,013","0,140","-0,003","-0,176","0,007","0,007","-0,111","-0,057","-0,008","0,117","-0,059","0,016","-0,231","0,025","-0,008","-0,142","0,009","-0,229"
99,"-0,015","0,020","0,016","-0,037","0,093","0,000","-0,173","0,005","0,004","-0,170","-0,011","-0,007","0,085","-0,012","0,018","-0,228","0,008","-0,010","-0,178","0,029","-0,230"
100,"-0,061","-0,031","0,015","-0,029","0,032","0,001","-0,121","0,035","0,001","-0,216","0,041","-0,006","0,054","0,049","0,021","-0,229","0,005","-0,013","-0,215","0,048","-0,231"
101,"-0,006","-0,038","0,014","-0,008","-0,021","0,004","-0,103","0,092","-0,003","-0,164","0,080","-0,006","0,104","0,008","0,021","-0,232","0,064","-0,013","-0,193","0,067","-0,231"
102,"-0,063","-0,020","0,013","-0,006","0,028","0,003","-0,145","0,095","-0,002","-0,180","0,070","-0,006","0,117","-0,011","0,018","-0,168","0,045","-0,010","-0,233","0,081","-0,231"
103,"-0,070","-0,019","0,014","0,008","0,034","0,002","-0,087","0,125","-0,001","-0,228","0,050","-0,006","0,126","0,002","0,013","-0,167","-0,006","-0,005","-0,272","0,092","-0,230"
104,"-0,078","-0,046","0,013","0,002","0,047","0,000","-0,152","0,143","0,001","-0,238","0,043","-0,004","0,188","0,029","0,008","-0,133","-0,052","-0,001","-0,310","0,104","-0,231"
105,"-0,099","0,006","0,015","-0,039","0,015","-0,002","-0,190","0,171","0,003","-0,303","0,019","-0,004","0,192","0,029","0,003","-0,163","-0,108","0,004","-0,340","0,084","-0,230"
106,"-0,103","0,005","0,017","-0,026","0,078","-0,004","-0,184","0,175","0,005","-0,318","0,018","-0,002","0,170","-0,018","-0,002","-0,198","-0,057","0,005","-0,353","0,117","-0,230"
107,"-0,131","-0,050","0,017","-0,014","0,071","-0,006","-0,173","0,115","0,006","-0,356","0,072","0,000","0,136","0,014","-0,002","-0,241","-0,087","0,004","-0,381","0,137","-0,230"
108,"-0,119","-0,057","0,018","0,021","0,093","-0,007","-0,151","0,053","0,006","-0,338","0,115","0,002","0,140","-0,036","-0,001","-0,236","-0,083","-0,001","-0,396","0,167","-0,229"
109,"-0,099","-0,043","0,017","-0,006","0,140","-0,006","-0,180","0,004","0,004","-0,307","0,104","0,002","0,160","-0,092","0,003","-0,202","-0,095","-0,005","-0,368","0,187","-0,229"
110,"-0,126","0,002","0,016","-0,063","0,134","-0,004","-0,188","0,012","0,003","-0,329","0,092","0,002","0,098","-0,092","0,006","-0,255","-0,081","-0,007","-0,364","0,153","-0,229"
111,"-0,184","0,030","0,014","-0,054","0,147","-0,001","-0,125","0,038","0,002","-0,378","0,049","0,002","0,031","-0,092","0,009","-0,311","-0,061","-0,009","-0,388","0,129","-0,230"
112,"-0,186","0,031","0,013","-0,068","0,183","0,001","-0,074","0,007","0,002","-0,389","0,015","0,001","0,043","-0,058","0,011","-0,310","-0,061","-0,009","-0,369","0,102","-0,230"
113,"-0,185","0,068","0,011","-0,016","0,163","0,003","-0,088","0,026","0,004","-0,328","-0,012","-0,002","0,027","-0,048","0,014","-0,260","-0,094","-0,012","-0,339","0,084","-0,229"
114,"-0,195","0,073","0,010","-0,013","0,125","0,004","-0,045","0,015","0,005","-0,342","-0,024","-0,002","0,028","-0,046","0,014","-0,237","-0,037","-0,013","-0,325","0,052","-0,230"
115,"-0,173","0,026","0,010","-0,024","0,117","0,006","-0,098","-0,007","0,006","-0,305","0,022","-0,003","-0,003","0,011","0,010","-0,271","-0,095","-0,011","-0,296","0,064","-0,230"
116,"-0,170","0,021","0,010","-0,071","0,086","0,007","-0,167","-0,010","0,009","-0,308","0,021","-0,003","0,022","0,032","0,007","-0,243","-0,114","-0,007","-0,286","0,030","-0,231"
117,"-0,179","0,023","0,011","-0,059","0,075","0,008","-0,128","-0,004","0,011","-0,300","0,026","-0,003","-0,035","0,072","0,002","-0,247","-0,152","-0,004","-0,269","0,001","-0,231"
118,"-0,146","0,044","0,009","-0,043","0,007","0,008","-0,078","0,022","0,012","-0,304","0,029","-0,002","0,033","0,082","0,001","-0,184","-0,131","-0,002","-0,271","-0,033","-0,232"
119,"-0,178","-0,015","0,008","0,011","0,013","0,010","-0,080","0,020","0,011","-0,285","0,079","0,000","0,047","0,110","0,001","-0,134","-0,165","-0,002","-0,281","-0,001","-0,233"
120,"-0,225","0,029","0,007","0,056","0,033","0,010","-0,081","0,024","0,011","-0,288","0,016","0,003","0,045","0,114","0,002","-0,118","-0,152","-0,004","-0,297","-0,031","-0,235"
121,"-0,220","0,030","0,009","0,042","0,009","0,009","-0,045","0,014","0,010","-0,317","-0,016","0,005","0,069","0,166","0,002","-0,062","-0,155","-0,006","-0,289","-0,064","-0,235"
122,"-0,199","-0,019","0,010","0,032","0,033","0,009","-0,104","0,040","0,007","-0,302","-0,007","0,008","0,066","0,168","0,002","-0,115","-0,172","-0,006","-0,298","-0,027","-0,234"
123,"-0,144","-0,055","0,011","-0,016","0,021","0,007","-0,100","0,032","0,006","-0,295","0,039","0,011","0,068","0,164","-0,001","-0,109","-0,161","-0,006","-0,272","-0,009","-0,234"
124,"-0,084","-0,062","0,012","-0,018","0,021","0,005","-0,100","0,044","0,006","-0,233","0,046","0,014","0,066","0,160","-0,002","-0,154","-0,122","-0,007","-0,243","-0,004","-0,235"
125,"-0,088","-0,106","0,013","-0,009","-0,014","0,002","-0,088","0,063","0,008","-0,229","0,079","0,015","0,058","0,172","-0,002","-0,197","-0,081","-0,009","-0,272","0,021","-0,235"
126,"-0,123","-0,088","0,013","0,002","-0,049","0,000","-0,097","0,057","0,010","-0,224","0,104","0,013","0,076","0,167","0,002","-0,189","-0,140","-0,012","-0,302","0,037","-0,235"
127,"-0,130","-0,112","0,016","0,040","-0,022","-0,001","-0,029","0,063","0,011","-0,252","0,080","0,011","0,101","0,157","0,003","-0,164","-0,129","-0,015","-0,333","0,039","-0,235"
128,"-0,138","-0,157","0,017","0,026","0,032","-0,001","-0,044","0,005","0,012","-0,223","0,079","0,009","0,094","0,146","0,002","-0,124","-0,074","-0,015","-0,314","0,069","-0,234"
129,"-0,133","-0,158","0,018","0,092","0,011","-0,001","-0,048","0,040","0,013","-0,215","0,095","0,007","0,139","0,100","0,002","-0,082","-0,041","-0,013","-0,342","0,084","-0,233"
130,"-0,125","-0,160","0,016","0,074","-0,040","0,000","-0,106","0,033","0,015","-0,218","0,157","0,006","0,141","0,100","0,004","-0,109","-0,102","-0,012","-0,356","0,113","-0,233"
131,"-0,110","-0,111","0,015","0,137","-0,022","0,000","-0,065","0,070","0,018","-0,156","0,116","0,004","0,126","0,035","0,006","-0,084","-0,045","-0,012","-0,322","0,095","-0,233"
132,"-0,090","-0,093","0,014","0,090","-0,068","0,003","-0,119","0,103","0,021","-0,149","0,144","-0,001","0,117","0,039","0,009","-0,110","-0,094","-0,011","-0,285","0,108","-0,232"
133,"-0,066","-0,068","0,010","0,095","-0,063","0,007","-0,053","0,109","0,022","-0,142","0,136","-0,004","0,070","0,001","0,013","-0,178","-0,093","-0,010","-0,247","0,114","-0,232"
134,"-0,078","-0,090","0,008","0,099","-0,058","0,010","-0,054","0,117","0,025","-0,153","0,152","-0,008","0,067","0,014","0,016","-0,185","-0,102","-0,009","-0,227","0,144","-0,231"
135,"-0,082","-0,123","0,006","0,091","-0,002","0,012","-0,073","0,076","0,026","-0,147","0,149","-0,010","0,068","0,035","0,019","-0,130","-0,133","-0,006","-0,198","0,166","-0,230"
136,"-0,094","-0,136","0,006","0,072","0,025","0,013","-0,077","0,077","0,028","-0,169","0,183","-0,012","0,059","0,049","0,022","-0,082","-0,161","-0,005","-0,186","0,198","-0,228"
137,"-0,144","-0,153","0,005","0,083","0,042","0,014","-0,067","0,062","0,027","-0,224","0,141","-0,011","0,069","0,067","0,025","-0,065","-0,176","-0,007","-0,217","0,182","-0,228"
