Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
18,"-0,007","0,004","0,886","-0,001","0,008","1,006","0,000","0,000","0,951","-0,001","0,010","0,952","-0,004","0,000","1,044","0,000","-0,007","0,960","0,003","0,010","1,001"
19,"-0,004","-0,001","0,884","-0,001","0,003","1,005","0,001","0,000","0,953","0,001","0,004","0,944","-0,004","0,003","1,046","-0,003","0,002","0,966","-0,002","0,003","1,001"
20,"-0,002","0,000","0,884","-0,003","0,003","1,006","-0,002","0,000","0,956","0,005","0,004","0,951","-0,001","0,000","1,048","0,000","-0,003","0,963","0,003","0,003","0,997"
21,"-0,001","0,000","0,884","-0,003","-0,001","1,009","0,001","-0,002","0,953","0,001","0,005","0,948","0,000","-0,001","1,042","-0,001","-0,002","0,961","0,001","0,007","1,003"
22,"-0,005","0,000","0,884","-0,003","-0,001","1,008","0,000","-0,004","0,950","0,003","0,007","0,948","0,002","-0,006","1,046","-0,002","-0,004","0,962","0,001","-0,006","1,006"
23,"-0,003","0,001","0,884","-0,001","0,002","1,009","0,003","-0,003","0,954","0,001","0,010","0,957","-0,002","0,000","1,046","-0,001","0,003","0,968","0,005","0,004","1,000"
24,"-0,003","0,000","0,880","-0,001","0,005","1,008","0,003","-0,005","0,951","0,000","0,003","0,949","-0,004","-0,008","1,045","0,001","-0,010","0,956","0,005","0,003","1,004"
25,"-0,004","-0,002","0,880","0,000","-0,008","1,009","-0,001","0,002","0,954","0,004","0,000","0,946","0,000","-0,004","1,042","-0,003","0,003","0,963","0,003","-0,001","1,004"
26,"-0,007","0,003","0,883","0,003","0,005","1,008","0,005","-0,001","0,954","0,002","-0,001","0,950","0,002","-0,003","1,044","-0,003","-0,007","0,961","0,004","0,002","1,004"
27,"0,001","-0,001","0,890","-0,003","-0,001","1,002","-0,005","-0,004","0,947","0,006","0,000","0,956","0,007","0,003","1,041","-0,001","-0,001","0,959","0,005","0,003","1,008"
28,"0,003","-0,001","0,886","-0,001","0,000","1,006","0,001","-0,002","0,954","0,000","-0,001","0,952","0,004","-0,010","1,047","0,001","-0,002","0,962","-0,001","-0,002","1,006"
29,"0,002","-0,002","0,887","0,001","-0,003","1,006","-0,002","-0,004","0,950","-0,002","-0,002","0,951","0,002","-0,003","1,044","-0,001","-0,001","0,963","0,002","0,002","1,004"
30,"0,000","0,001","0,887","0,001","-0,002","1,002","0,001","0,002","0,953","0,004","-0,001","0,952","0,000","0,000","1,038","0,001","-0,004","0,962","0,004","-0,001","1,008"
31,"0,000","0,001","0,886","-0,002","0,002","1,004","0,001","-0,004","0,947","0,007","-0,004","0,945","0,002","-0,005","1,045","0,000","0,000","0,963","0,002","0,005","1,008"
32,"0,000","0,001","0,885","-0,003","0,001","1,006","-0,001","-0,003","0,955","0,003","-0,004","0,952","0,003","0,002","1,042","0,000","-0,002","0,960","0,002","0,002","1,009"
33,"0,000","0,000","0,882","-0,001","0,002","1,007","0,003","0,008","0,954","0,004","0,003","0,949","0,002","0,003","1,040","0,000","0,000","0,965","0,001","0,006","1,006"
34,"0,001","-0,001","0,882","-0,002","0,006","1,008","0,005","-0,007","0,951","-0,002","0,002","0,949","0,001","-0,002","1,046","0,001","-0,003","0,962","-0,006","0,000","1,004"
35,"0,001","0,002","0,878","-0,002","0,003","1,008","0,004","0,001","0,954","0,001","0,003","0,947","0,003","0,002","1,048","-0,001","0,004","0,964","0,001","0,001","1,001"
36,"0,003","0,003","0,884","0,002","-0,003","1,006","0,003","-0,001","0,953","0,004","0,002","0,951","0,002","0,002","1,047","0,003","-0,004","0,962","0,000","-0,002","1,000"
37,"0,002","0,006","0,885","-0,004","0,003","1,007","0,000","0,001","0,951","0,001","0,002","0,952","0,001","0,003","1,043","-0,004","0,003","0,963","0,003","-0,001","0,997"
38,"0,000","0,001","0,891","-0,003","0,003","1,006","-0,001","0,002","0,957","0,003","0,002","0,949","-0,003","-0,002","1,046","0,002","0,002","0,966","-0,003","0,003","1,001"
39,"-0,002","0,000","0,881","-0,002","0,002","1,011","0,000","0,002","0,951","0,002","0,008","0,956","0,000","0,003","1,046","-0,001","-0,001","0,964","0,000","-0,005","1,005"
40,"0,000","0,003","0,886","0,001","-0,001","1,010","0,004","0,001","0,952","0,002","0,007","0,951","-0,003","-0,001","1,049","0,002","0,001","0,963","0,003","0,002","1,006"
41,"-0,001","0,004","0,887","0,004","-0,002","1,007","0,002","0,002","0,957","0,006","0,001","0,953","0,002","0,000","1,040","-0,001","0,000","0,961","0,001","0,006","1,005"
42,"-0,005","-0,001","0,884","0,000","-0,002","1,006","-0,002","-0,001","0,950","0,008","0,001","0,955","0,000","0,000","1,045","-0,001","-0,004","0,962","0,001","0,003","1,003"
43,"-0,006","0,003","0,883","0,000","-0,001","1,002","0,002","0,002","0,955","0,006","0,003","0,951","0,000","0,002","1,041","-0,003","0,004","0,965","0,002","-0,002","1,007"
44,"-0,009","0,002","0,880","-0,002","0,004","1,005","0,004","0,000","0,953","0,004","0,000","0,951","0,001","0,002","1,042","0,000","0,002","0,963","0,005","0,000","1,006"
45,"-0,003","0,000","0,886","0,000","0,004","1,004","0,003","-0,002","0,950","0,005","0,004","0,955","0,002","0,002","1,047","-0,003","0,001","0,961","0,002","-0,001","1,005"
46,"-0,008","0,003","0,883","-0,002","-0,002","1,008","0,003","-0,004","0,950","0,005","0,002","0,948","-0,002","-0,001","1,046","-0,002","-0,001","0,963","0,004","-0,004","1,005"
47,"-0,004","0,000","0,880","0,002","-0,001","1,010","-0,002","0,000","0,952","0,001","0,004","0,956","0,001","0,002","1,043","-0,003","-0,001","0,963","0,000","0,007","1,005"
48,"-0,002","0,001","0,889","-0,002","0,001","1,006","0,003","0,002","0,953","0,001","0,000","0,950","0,000","-0,002","1,042","-0,002","0,003","0,964","-0,001","0,002","1,000"
49,"-0,006","0,001","0,880","-0,004","-0,003","1,011","0,001","0,001","0,952","-0,006","0,003","0,954","0,004","-0,003","1,046","0,000","-0,001","0,959","-0,002","0,004","1,007"
50,"-0,006","0,001","0,881","-0,002","0,000","1,012","0,003","-0,004","0,951","-0,004","0,002","0,956","-0,001","0,000","1,043","-0,002","-0,003","0,959","-0,001","-0,001","1,000"
51,"-0,001","0,001","0,882","-0,004","0,000","1,008","-0,001","-0,002","0,949","-0,002","0,005","0,953","0,000","-0,003","1,043","-0,007","-0,001","0,963","0,003","-0,004","1,000"
52,"-0,003","0,001","0,890","0,000","0,003","1,004","-0,002","-0,005","0,944","-0,001","0,007","0,954","0,004","-0,002","1,044","-0,003","0,003","0,962","0,001","-0,002","1,000"
53,"-0,003","0,000","0,889","-0,003","-0,005","1,005","0,002","0,000","0,953","-0,003","0,002","0,945","0,001","0,004","1,044","-0,004","0,001","0,961","0,003","-0,005","1,005"
54,"-0,006","-0,002","0,883","-0,001","0,002","1,006","0,003","0,001","0,951","0,002","0,006","0,958","0,002","-0,003","1,043","0,001","-0,006","0,963","0,001","-0,009","1,005"
55,"-0,003","-0,002","0,882","0,002","-0,003","1,010","-0,004","-0,002","0,948","0,000","0,001","0,951","0,001","0,000","1,045","-0,005","-0,001","0,963","0,001","-0,003","0,999"
56,"-0,004","0,000","0,886","-0,001","-0,003","1,011","0,002","0,001","0,951","0,004","0,003","0,951","0,006","-0,001","1,045","0,000","0,002","0,963","0,003","-0,002","1,000"
57,"-0,006","-0,002","0,878","-0,002","0,004","1,010","0,005","0,002","0,948","0,000","0,005","0,949","0,003","-0,007","1,042","-0,003","0,001","0,961","0,001","-0,002","1,006"
58,"-0,005","0,003","0,884","-0,002","0,000","1,008","-0,002","0,000","0,948","0,002","0,004","0,951","0,001","-0,005","1,047","0,001","-0,003","0,962","0,004","-0,004","1,003"
59,"-0,004","-0,002","0,882","-0,001","0,005","1,007","0,004","-0,002","0,948","0,004","0,002","0,948","0,003","-0,003","1,044","-0,004","-0,001","0,962","0,002","-0,004","1,006"
60,"-0,001","-0,001","0,880","0,002","0,003","1,004","0,000","-0,005","0,955","0,003","0,001","0,958","-0,001","0,000","1,045","0,000","0,004","0,963","0,004","-0,007","1,008"
61,"-0,001","-0,001","0,886","0,005","-0,004","1,004","0,003","0,002","0,950","0,003","-0,002","0,956","0,001","-0,006","1,042","-0,002","0,002","0,965","0,003","-0,007","1,009"
62,"-0,001","-0,002","0,885","-0,001","0,002","1,004","0,000","0,001","0,951","0,004","-0,002","0,958","0,000","-0,005","1,049","-0,004","0,002","0,959","0,002","-0,009","1,005"
63,"-0,003","0,001","0,880","0,005","0,002","1,005","0,002","-0,001","0,954","-0,001","0,000","0,952","0,002","0,003","1,043","-0,003","0,002","0,965","-0,001","-0,003","1,002"
64,"0,000","0,002","0,881","0,001","0,000","1,009","0,000","0,000","0,953","0,005","0,001","0,956","0,000","-0,002","1,044","-0,002","-0,001","0,959","-0,002","-0,002","1,003"
65,"-0,001","0,000","0,889","-0,003","0,001","1,005","0,000","0,003","0,958","0,005","0,003","0,951","0,003","0,001","1,045","0,001","0,000","0,963","0,000","0,000","1,003"
66,"0,000","-0,002","0,880","-0,001","0,003","1,006","0,001","0,000","0,953","0,005","0,003","0,956","0,000","-0,003","1,047","0,001","0,000","0,966","0,001","-0,007","1,004"
67,"-0,003","0,002","0,887","0,002","0,004","1,004","0,003","0,000","0,954","0,002","0,005","0,953","0,000","0,004","1,042","0,002","0,003","0,966","0,000","-0,005","1,004"
68,"0,003","0,002","0,883","-0,002","-0,006","1,009","0,002","0,005","0,958","0,000","0,002","0,952","0,004","0,003","1,048","-0,003","0,002","0,966","0,001","-0,005","1,006"
69,"-0,001","0,007","0,888","-0,003","-0,001","1,012","0,003","-0,001","0,954","0,007","0,001","0,954","0,004","0,002","1,042","-0,003","0,000","0,962","0,007","0,001","1,002"
70,"-0,002","0,004","0,885","0,003","0,001","1,007","0,001","0,004","0,957","0,002","0,005","0,952","0,004","0,000","1,045","-0,004","-0,002","0,958","0,003","-0,005","1,005"
71,"0,001","0,004","0,880","0,000","0,001","1,009","-0,001","-0,001","0,949","0,002","0,005","0,952","0,004","-0,004","1,045","-0,006","0,005","0,965","0,001","-0,002","1,006"
72,"-0,004","0,001","0,885","0,002","0,006","1,005","0,000","-0,001","0,951","0,004","-0,002","0,951","0,004","-0,003","1,043","0,000","-0,002","0,963","-0,003","-0,004","1,006"
73,"-0,001","0,000","0,885","0,000","0,000","1,006","0,003","0,003","0,956","0,001","0,000","0,958","0,000","0,002","1,047","-0,002","0,003","0,965","0,002","-0,006","1,002"
74,"-0,001","0,001","0,881","0,001","0,003","1,004","0,006","-0,001","0,953","0,002","0,002","0,956","0,001","0,002","1,043","-0,003","0,004","0,964","0,000","-0,003","1,002"
75,"-0,001","-0,002","0,887","-0,001","0,002","1,003","0,003","0,000","0,951","0,000","0,004","0,952","0,002","0,000","1,041","-0,003","-0,001","0,963","-0,003","-0,007","1,004"
76,"-0,004","0,001","0,887","0,001","-0,002","1,004","0,003","0,001","0,952","0,004","0,002","0,955","0,001","0,000","1,046","0,003","0,004","0,962","-0,002","0,000","1,007"
77,"0,001","0,000","0,878","0,001","0,001","1,005","0,001","-0,005","0,955","0,006","0,003","0,958","0,003","-0,001","1,039","-0,003","-0,001","0,960","0,004","0,000","1,007"
78,"-0,005","-0,003","0,880","-0,002","0,002","1,005","-0,002","0,003","0,954","0,003","-0,003","0,955","0,002","0,000","1,044","-0,005","-0,004","0,962","0,004","-0,003","1,004"
79,"-0,002","0,002","0,888","0,001","0,004","1,002","-0,001","-0,003","0,948","0,004","-0,003","0,949","-0,001","0,001","1,041","-0,007","0,001","0,964","0,002","-0,002","1,003"
80,"-0,004","-0,004","0,881","-0,002","0,003","1,006","0,003","-0,006","0,951","0,005","0,001","0,957","0,001","0,002","1,041","-0,004","-0,006","0,961","-0,002","-0,004","1,001"
81,"-0,003","0,002","0,889","-0,001","0,002","1,007","0,002","0,000","0,949","0,002","0,005","0,957","0,001","-0,006","1,048","-0,002","0,001","0,963","-0,001","-0,008","1,006"
82,"-0,002","0,001","0,887","0,001","-0,001","1,007","-0,002","0,001","0,951","0,002","0,006","0,954","0,001","0,004","1,046","0,002","-0,004","0,959","-0,002","-0,002","1,004"
83,"0,001","0,003","0,888","-0,001","0,000","1,008","0,000","-0,002","0,954","0,009","0,003","0,951","0,005","0,004","1,047","0,001","0,000","0,961","-0,001","-0,003","1,004"
84,"0,000","-0,003","0,879","0,002","0,000","1,007","0,003","0,000","0,947","0,005","0,000","0,954","0,004","0,001","1,040","-0,004","-0,001","0,961","-0,005","-0,002","1,009"
85,"-0,003","-0,001","0,882","0,003","-0,004","1,004","0,006","-0,003","0,948","0,002","0,003","0,951","0,003","0,000","1,044","-0,002","0,003","0,967","-0,001","-0,002","1,009"
86,"-0,002","-0,001","0,884","-0,002","0,002","1,006","0,001","0,006","0,952","0,002","-0,002","0,951","0,000","-0,001","1,042","-0,002","0,002","0,959","-0,004","-0,006","1,005"
87,"-0,001","0,005","0,888","-0,003","0,002","1,002","0,004","0,001","0,950","0,002","-0,002","0,954","0,005","-0,003","1,041","-0,003","0,001","0,965","-0,001","-0,006","1,002"
88,"-0,001","0,009","0,882","0,005","0,001","1,009","0,001","0,001","0,952","0,000","0,002","0,954","0,004","0,004","1,040","-0,001","-0,002","0,964","0,001","-0,002","1,001"
89,"-0,007","0,010","0,879","-0,002","0,007","1,005","-0,002","0,002","0,952","-0,003","0,005","0,954","0,004","0,003","1,040","-0,001","0,000","0,963","0,002","-0,001","1,002"
90,"0,000","0,006","0,882","0,000","0,000","1,009","0,001","0,000","0,956","0,003","0,008","0,954","0,001","-0,004","1,046","-0,002","-0,001","0,962","0,001","-0,002","1,005"
91,"-0,002","0,006","0,891","-0,001","0,004","1,005","0,001","0,005","0,958","0,002","0,009","0,951","-0,002","0,002","1,046","-0,001","0,004","0,965","0,001","-0,002","1,001"
92,"-0,002","-0,003","0,882","0,001","0,006","1,006","0,001","-0,003","0,953","0,003","0,006","0,955","-0,002","0,002","1,046","-0,003","0,004","0,963","0,001","-0,005","1,003"
93,"-0,005","0,003","0,881","0,004","0,003","1,007","-0,001","0,000","0,952","0,000","0,003","0,950","0,001","-0,002","1,045","-0,002","0,004","0,966","0,003","-0,008","1,004"
94,"-0,003","-0,004","0,888","-0,001","0,006","1,006","0,002","-0,004","0,951","0,001","0,003","0,950","-0,003","0,003","1,043","0,000","-0,005","0,956","0,001","-0,010","1,005"
95,"0,001","-0,003","0,887","0,002","0,000","1,004","0,000","-0,001","0,955","-0,002","0,006","0,955","-0,002","-0,002","1,045","-0,003","0,001","0,961","0,001","-0,008","1,000"
96,"-0,007","-0,002","0,880","0,000","0,002","1,006","-0,001","-0,001","0,951","0,000","0,001","0,954","-0,001","0,000","1,044","-0,005","0,002","0,958","0,006","-0,008","1,005"
97,"-0,001","0,000","0,879","0,002","0,003","1,003","0,002","0,004","0,951","0,003","0,001","0,952","-0,002","-0,004","1,048","-0,002","0,001","0,968","0,004","-0,007","1,003"
98,"0,002","-0,003","0,885","-0,001","0,004","1,008","0,001","0,004","0,954","0,002","-0,004","0,949","-0,001","-0,001","1,041","-0,005","-0,002","0,962","0,004","-0,009","1,006"
99,"-0,003","0,002","0,884","-0,001","-0,005","1,011","0,001","-0,008","0,947","0,008","-0,004","0,955","0,005","0,000","1,046","-0,002","0,001","0,965","-0,001","-0,005","1,007"
100,"-0,003","0,001","0,880","-0,001","0,002","1,006","0,000","0,000","0,949","0,007","0,001","0,953","-0,001","-0,006","1,043","0,002","-0,001","0,958","0,004","-0,010","1,010"
101,"0,000","0,002","0,883","0,001","0,003","1,003","0,003","0,000","0,954","-0,001","-0,002","0,954","0,005","-0,004","1,045","-0,002","0,000","0,967","0,001","-0,006","1,001"
102,"-0,002","0,003","0,883","0,000","0,000","1,009","0,000","-0,004","0,952","-0,001","0,000","0,952","0,007","0,002","1,045","0,000","-0,003","0,961","0,002","-0,005","1,004"
103,"0,002","-0,004","0,879","0,003","0,002","1,007","0,000","-0,005","0,946","0,006","0,003","0,959","0,005","0,007","1,042","0,000","-0,004","0,962","-0,001","-0,003","1,004"
104,"0,000","0,000","0,882","-0,003","0,003","1,002","0,009","-0,002","0,950","0,000","0,000","0,953","0,004","-0,010","1,041","-0,003","-0,002","0,957","0,003","-0,002","1,007"
105,"0,000","0,000","0,881","0,000","0,000","1,008","0,002","-0,002","0,950","0,001","0,001","0,957","0,006","0,000","1,045","0,001","-0,001","0,960","0,001","-0,004","1,006"
106,"-0,002","-0,001","0,883","0,003","0,003","1,007","0,005","0,002","0,952","0,002","0,004","0,944","0,001","-0,004","1,042","-0,003","-0,001","0,960","-0,001","-0,007","1,003"
107,"0,001","0,005","0,887","-0,001","-0,001","1,009","0,001","0,000","0,951","0,002","0,004","0,948","0,005","-0,003","1,044","0,001","0,001","0,964","0,002","-0,007","1,001"
108,"0,002","0,002","0,883","0,001","-0,001","1,006","-0,002","-0,002","0,954","0,001","0,002","0,946","0,006","0,000","1,046","0,001","0,001","0,965","0,001","-0,002","1,004"
109,"0,002","0,002","0,884","-0,002","-0,003","1,007","0,002","-0,003","0,953","0,003","0,006","0,953","0,003","-0,007","1,045","0,000","-0,002","0,960","0,002","-0,002","1,002"
110,"0,000","0,002","0,882","0,000","0,002","1,007","0,000","-0,002","0,957","0,003","0,004","0,950","0,000","-0,007","1,043","-0,002","0,003","0,965","0,000","-0,004","1,004"
111,"-0,001","-0,001","0,888","0,002","0,002","1,008","0,001","-0,001","0,950","0,003","0,003","0,950","-0,002","0,003","1,046","-0,003","0,003","0,967","-0,003","0,003","0,999"
112,"-0,005","-0,002","0,885","0,002","0,004","1,003","0,004","-0,003","0,948","0,004","0,001","0,958","-0,001","-0,003","1,043","0,001","-0,001","0,965","-0,001","0,000","1,002"
113,"-0,005","0,000","0,886","-0,002","-0,006","1,008","0,001","0,000","0,952","0,006","0,000","0,955","-0,001","0,000","1,044","-0,004","0,003","0,962","0,003","-0,005","1,006"
114,"-0,001","0,006","0,882","0,000","-0,001","1,008","0,001","-0,004","0,953","0,004","0,002","0,955","0,000","0,003","1,042","-0,005","-0,004","0,962","-0,001","-0,003","1,004"
115,"-0,005","0,000","0,884","-0,005","-0,001","1,007","0,001","-0,001","0,953","0,005","0,003","0,953","0,002","0,001","1,043","-0,005","0,000","0,964","0,005","-0,006","1,006"
116,"-0,011","0,002","0,880","0,000","-0,001","1,003","0,003","-0,001","0,948","0,006","0,004","0,950","0,002","0,004","1,039","-0,003","-0,005","0,963","0,004","-0,004","1,011"
117,"-0,005","0,004","0,885","-0,005","0,002","1,003","0,002","-0,004","0,945","0,004","0,000","0,952","0,001","-0,002","1,043","-0,003","-0,001","0,965","0,004","-0,002","1,002"
118,"-0,002","0,000","0,882","-0,001","0,000","1,006","0,001","-0,001","0,953","0,005","0,000","0,949","-0,002","-0,003","1,047","-0,003","0,000","0,969","0,000","-0,004","1,004"
119,"-0,002","0,000","0,885","-0,002","0,005","1,006","0,002","0,001","0,948","0,006","0,000","0,953","0,000","-0,001","1,047","-0,001","0,001","0,969","-0,002","-0,002","1,005"
120,"-0,006","0,001","0,879","0,003","0,001","1,005","0,002","0,000","0,956","0,001","0,003","0,945","0,002","-0,002","1,041","-0,001","0,002","0,964","0,002","-0,006","1,001"
121,"-0,003","0,000","0,881","-0,002","0,001","1,007","0,004","-0,003","0,953","0,002","0,001","0,955","0,003","0,000","1,044","-0,003","0,001","0,965","-0,003","-0,002","1,008"
122,"-0,001","0,002","0,884","0,002","0,006","1,009","0,002","0,000","0,955","0,003","0,001","0,953","0,002","-0,001","1,043","0,000","-0,001","0,962","-0,001","-0,004","1,002"
123,"-0,003","0,002","0,882","0,000","-0,003","1,009","-0,003","-0,001","0,951","0,000","0,001","0,958","0,005","0,000","1,045","-0,005","0,003","0,962","0,004","0,000","0,996"
124,"0,000","0,002","0,887","0,000","0,005","1,006","0,000","-0,001","0,953","0,001","0,006","0,957","0,005","0,001","1,045","0,001","-0,002","0,960","0,000","-0,006","1,000"
125,"-0,004","-0,001","0,885","-0,001","0,000","1,009","-0,004","-0,001","0,953","0,002","0,003","0,955","0,000","0,001","1,043","0,002","-0,001","0,962","-0,002","-0,006","1,000"
126,"0,000","0,002","0,886","0,001","0,001","1,009","0,000","-0,006","0,944","0,004","0,001","0,952","0,002","0,001","1,050","-0,003","-0,001","0,960","0,007","-0,006","1,003"
127,"-0,004","0,002","0,886","-0,002","-0,003","1,007","-0,001","-0,002","0,950","0,000","0,002","0,949","0,002","0,004","1,046","-0,002","-0,001","0,962","-0,002","-0,009","0,999"
128,"-0,004","0,000","0,881","0,002","-0,004","1,005","0,000","0,001","0,955","0,003","-0,002","0,953","0,000","0,000","1,047","-0,003","-0,003","0,961","0,000","-0,005","1,007"
129,"-0,007","-0,004","0,876","0,001","-0,002","1,001","0,002","0,000","0,950","0,002","0,003","0,957","0,004","0,002","1,042","-0,004","-0,007","0,964","0,000","-0,008","1,009"
130,"-0,006","-0,002","0,881","0,002","0,007","1,006","-0,001","0,004","0,955","0,007","0,000","0,949","-0,001","-0,005","1,045","-0,003","-0,001","0,960","0,002","-0,005","1,002"
131,"-0,005","-0,001","0,882","-0,001","0,004","1,004","0,004","-0,001","0,953","0,003","0,004","0,956","0,003","-0,003","1,039","0,001","-0,003","0,959","-0,001","-0,003","1,005"
132,"-0,006","-0,001","0,887","0,000","-0,001","1,004","0,002","-0,001","0,951","0,002","0,001","0,954","0,000","0,000","1,046","-0,002","0,005","0,966","0,003","-0,004","1,006"
133,"-0,005","-0,002","0,878","-0,002","-0,003","1,009","0,001","-0,001","0,948","0,003","0,004","0,957","0,004","0,000","1,046","-0,001","0,003","0,962","0,003","-0,005","1,007"
134,"-0,007","-0,002","0,880","-0,003","-0,002","1,010","-0,003","0,001","0,955","0,004","0,000","0,954","-0,003","-0,002","1,044","-0,005","-0,002","0,961","-0,001","-0,003","1,005"
135,"-0,006","0,001","0,883","-0,001","0,000","1,007","0,001","0,001","0,949","0,004","-0,001","0,952","0,002","0,000","1,045","-0,002","-0,004","0,965","0,001","-0,003","1,009"
136,"-0,006","0,000","0,883","-0,007","0,007","1,006","0,003","0,003","0,954","0,005","0,004","0,956","0,001","0,001","1,043","-0,004","0,001","0,961","-0,002","-0,005","0,998"
137,"-0,003","-0,002","0,888","-0,005","0,003","1,009","0,000","0,000","0,950","0,003","0,006","0,953","0,001","-0,002","1,042","-0,004","0,003","0,966","0,002","0,002","1,004"
138,"-0,004","-0,004","0,883","-0,002","-0,007","1,003","0,007","-0,001","0,953","0,001","0,003","0,949","0,006","0,002","1,042","-0,001","-0,004","0,960","0,001","0,000","1,002"
139,"-0,003","-0,002","0,881","0,001","0,003","1,005","0,001","-0,006","0,950","0,005","0,003","0,952","0,001","-0,001","1,043","0,000","-0,003","0,964","0,003","0,003","1,008"
140,"-0,002","0,006","0,885","0,002","0,003","1,006","0,004","0,000","0,951","0,001","0,002","0,950","0,006","0,006","1,046","0,001","-0,001","0,962","0,002","-0,001","1,004"
141,"-0,004","0,003","0,883","0,004","0,000","1,005","0,002","0,002","0,952","0,001","0,005","0,952","0,002","0,001","1,041","-0,001","0,001","0,963","0,005","-0,004","1,003"
