Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
19,"-0,005","-0,006","1,046","-0,003","-0,003","1,003","0,001","-0,005","0,945","0,005","-0,002","1,007","-0,003","-0,004","1,026","0,002","0,003","0,954","-0,001","-0,001","0,993"
20,"-0,005","-0,009","1,045","-0,003","-0,004","1,005","0,000","0,001","0,939","0,007","-0,002","1,008","-0,002","-0,012","1,025","-0,004","0,001","0,957","-0,005","0,001","1,000"
21,"-0,004","-0,007","1,043","-0,002","0,006","0,998","0,004","-0,011","0,943","0,005","0,002","1,006","-0,005","-0,010","1,025","-0,008","-0,001","0,967","-0,007","0,000","0,998"
22,"0,003","-0,009","1,046","-0,006","-0,006","1,005","0,001","-0,006","0,943","0,010","0,001","1,006","-0,004","0,001","1,026","-0,006","0,002","0,959","-0,013","0,004","0,994"
23,"0,006","-0,005","1,046","-0,003","0,006","1,000","0,003","-0,001","0,948","-0,003","0,006","1,007","0,002","0,000","1,024","-0,003","-0,001","0,961","-0,005","-0,007","0,999"
24,"0,013","-0,012","1,052","0,001","0,008","1,005","0,000","0,000","0,954","-0,001","0,015","1,011","-0,001","0,009","1,023","-0,004","0,006","0,960","0,001","-0,001","0,997"
25,"-0,001","0,000","1,045","-0,003","0,010","1,006","-0,009","0,000","0,939","0,005","0,011","1,014","-0,003","0,014","1,022","0,001","0,007","0,955","0,007","-0,005","0,995"
26,"-0,009","0,002","1,044","-0,002","-0,003","0,999","0,006","-0,007","0,949","0,003","0,004","1,008","-0,001","0,008","1,020","0,000","0,004","0,957","0,008","-0,001","0,996"
27,"-0,011","0,011","1,040","0,003","-0,003","0,997","-0,003","0,001","0,940","0,006","0,001","1,007","-0,002","-0,002","1,020","-0,006","0,001","0,963","0,006","-0,002","0,996"
28,"-0,005","0,011","1,042","-0,006","0,004","1,003","-0,007","-0,002","0,946","-0,002","0,004","1,013","0,000","0,003","1,021","0,000","0,010","0,958","0,006","0,000","0,996"
29,"0,001","0,000","1,046","0,000","0,001","1,006","0,003","0,002","0,941","-0,005","-0,006","1,013","0,002","-0,011","1,030","0,002","0,000","0,956","0,001","0,002","0,994"
30,"0,000","-0,009","1,040","-0,002","-0,005","1,005","0,000","-0,002","0,948","-0,003","0,000","1,009","0,001","-0,005","1,026","-0,007","-0,003","0,964","-0,002","-0,001","0,998"
31,"0,001","-0,024","1,042","0,000","0,000","0,999","0,004","-0,003","0,952","0,002","0,001","1,013","-0,003","-0,015","1,024","-0,006","-0,001","0,961","-0,002","-0,004","1,001"
32,"0,008","-0,025","1,042","0,000","-0,006","1,001","0,011","-0,004","0,953","0,005","0,006","1,001","0,002","-0,005","1,026","-0,001","0,010","0,966","-0,002","0,009","0,998"
33,"0,003","-0,022","1,041","-0,007","-0,001","1,003","0,000","0,003","0,948","0,003","-0,002","1,004","0,009","-0,006","1,027","-0,003","-0,008","0,960","-0,005","0,011","1,001"
34,"-0,007","-0,024","1,046","-0,002","-0,003","1,004","0,001","-0,003","0,948","0,007","0,000","1,003","-0,004","-0,008","1,026","-0,006","0,010","0,965","-0,006","0,015","1,001"
35,"-0,012","-0,008","1,040","0,001","-0,004","1,001","0,003","0,002","0,949","0,017","-0,002","1,002","-0,006","0,003","1,019","-0,002","-0,008","0,951","-0,007","0,003","1,004"
36,"-0,009","0,009","1,042","0,003","0,001","1,007","0,003","-0,006","0,943","0,008","0,006","1,009","-0,005","0,002","1,018","0,000","-0,004","0,959","-0,004","-0,003","1,001"
37,"-0,001","0,018","1,039","0,001","-0,007","0,997","-0,002","-0,006","0,952","-0,001","0,005","1,012","-0,001","0,011","1,016","0,000","0,008","0,962","-0,001","-0,002","0,998"
38,"0,008","0,004","1,047","-0,002","0,005","1,002","-0,003","-0,002","0,942","-0,010","0,010","1,008","0,001","0,006","1,025","0,007","0,011","0,954","0,001","-0,006","0,996"
39,"0,009","-0,004","1,048","0,001","0,001","0,999","-0,003","0,001","0,947","-0,009","0,014","1,007","-0,003","0,002","1,022","0,000","-0,005","0,956","0,001","-0,001","0,989"
40,"0,010","-0,009","1,040","0,000","0,002","1,001","0,003","0,003","0,950","0,001","-0,002","1,010","0,000","0,004","1,019","-0,003","-0,006","0,961","0,003","-0,002","0,986"
41,"0,015","0,000","1,047","0,000","0,003","0,996","-0,001","-0,004","0,943","0,003","0,002","1,011","0,004","0,000","1,022","-0,001","0,000","0,958","0,002","-0,003","0,989"
42,"0,005","-0,005","1,044","0,003","0,001","1,003","0,001","0,000","0,942","0,016","0,009","1,002","0,003","0,004","1,022","0,003","0,002","0,958","-0,002","-0,006","0,994"
43,"-0,009","-0,008","1,040","-0,004","0,001","1,003","0,002","-0,005","0,942","0,011","0,005","1,003","-0,001","-0,002","1,023","0,002","-0,001","0,963","0,001","-0,004","0,994"
44,"-0,013","-0,003","1,045","-0,003","0,001","0,999","0,002","0,001","0,947","0,011","0,006","1,007","-0,001","0,002","1,023","-0,004","0,005","0,956","0,004","-0,002","0,999"
45,"-0,025","0,003","1,041","-0,002","0,002","1,004","0,001","-0,001","0,947","0,005","0,014","1,010","-0,009","0,003","1,023","-0,005","-0,001","0,964","0,000","-0,006","0,997"
46,"-0,026","0,010","1,044","-0,002","-0,003","1,004","-0,002","0,006","0,947","0,006","-0,006","1,012","-0,006","0,000","1,022","-0,005","0,002","0,957","-0,001","0,002","1,001"
47,"-0,019","-0,007","1,051","0,003","0,009","0,999","0,003","-0,007","0,943","0,010","0,007","1,009","0,000","-0,003","1,025","0,009","0,006","0,954","0,002","-0,004","0,999"
48,"-0,001","-0,007","1,045","-0,001","-0,001","1,006","-0,001","0,002","0,945","0,000","-0,002","1,007","0,002","-0,004","1,025","-0,005","-0,004","0,959","-0,005","0,003","0,999"
49,"0,022","-0,016","1,044","-0,001","0,007","0,997","0,000","-0,004","0,941","-0,001","0,012","1,010","-0,001","-0,008","1,026","-0,006","-0,003","0,963","-0,003","0,005","0,999"
50,"0,021","-0,020","1,048","-0,003","-0,004","1,004","-0,002","0,001","0,950","-0,005","0,007","1,004","-0,002","-0,010","1,027","0,006","0,000","0,955","-0,003","0,009","0,995"
51,"0,018","-0,018","1,038","-0,003","-0,007","1,002","0,000","-0,001","0,946","-0,002","0,003","1,002","0,003","-0,011","1,022","-0,002","-0,005","0,961","-0,001","0,005","0,996"
52,"0,020","-0,016","1,050","0,003","-0,006","1,005","0,005","-0,010","0,949","-0,004","-0,012","1,006","0,001","-0,010","1,025","-0,002","0,004","0,960","0,001","0,004","0,998"
53,"0,001","-0,011","1,048","0,000","-0,009","0,999","0,000","-0,001","0,950","-0,001","-0,007","1,007","0,006","-0,005","1,027","-0,004","0,001","0,952","0,001","0,000","0,997"
54,"-0,007","-0,007","1,047","-0,004","-0,002","1,004","-0,006","-0,003","0,946","-0,003","-0,001","1,011","-0,004","0,004","1,025","-0,005","-0,003","0,963","0,002","0,001","1,001"
55,"-0,013","-0,006","1,042","-0,001","0,006","0,999","0,005","-0,002","0,942","0,001","0,008","1,007","-0,005","0,004","1,018","-0,005","0,005","0,961","-0,001","-0,010","1,000"
56,"-0,014","-0,008","1,045","-0,004","0,013","1,005","0,000","0,002","0,945","0,015","0,001","1,008","-0,002","0,001","1,023","-0,001","0,006","0,963","0,001","-0,003","0,999"
57,"-0,011","0,007","1,043","0,000","0,008","0,998","0,002","0,003","0,943","0,012","0,015","1,005","-0,002","0,001","1,026","-0,004","0,004","0,961","-0,001","0,000","0,996"
58,"-0,001","0,003","1,047","0,000","0,002","1,002","0,001","-0,001","0,945","0,005","0,009","1,007","0,001","0,004","1,027","0,002","0,000","0,965","-0,005","-0,002","0,995"
59,"-0,001","-0,001","1,046","0,002","0,003","1,001","-0,001","-0,003","0,945","0,001","0,004","1,007","0,002","-0,006","1,022","0,001","-0,004","0,959","-0,008","0,001","0,998"
60,"-0,002","-0,005","1,039","0,000","-0,003","1,000","0,003","-0,003","0,947","0,006","0,009","1,010","-0,002","-0,008","1,023","-0,003","-0,004","0,958","-0,004","0,005","1,000"
61,"0,001","-0,006","1,042","-0,002","-0,008","1,002","0,000","-0,002","0,944","0,002","0,007","1,008","-0,005","-0,004","1,026","0,000","-0,002","0,960","-0,001","-0,007","0,999"
62,"0,007","-0,004","1,049","-0,005","-0,004","1,005","0,000","0,000","0,943","-0,002","0,006","1,010","0,000","0,005","1,023","-0,006","0,001","0,958","-0,002","-0,009","0,998"
63,"0,013","0,003","1,045","-0,006","0,005","1,001","-0,001","-0,009","0,937","-0,004","-0,004","1,013","0,000","0,009","1,019","0,001","0,002","0,959","-0,002","-0,005","0,994"
64,"0,014","-0,003","1,046","0,001","0,002","0,997","0,002","0,001","0,938","-0,004","0,001","1,015","-0,001","0,006","1,021","0,001","0,009","0,964","0,001","-0,006","0,992"
65,"0,003","-0,010","1,052","-0,002","0,001","1,003","-0,004","0,003","0,940","0,004","0,005","1,006","-0,004","0,000","1,026","-0,002","0,002","0,956","0,003","-0,004","0,991"
66,"-0,006","-0,013","1,042","0,000","0,001","1,005","0,010","-0,002","0,947","0,014","0,004","1,003","-0,008","-0,003","1,022","0,000","0,001","0,957","0,003","-0,003","0,991"
67,"-0,004","0,001","1,037","0,004","-0,004","1,001","0,003","-0,003","0,948","0,021","-0,004","1,005","-0,002","-0,006","1,023","0,001","0,001","0,952","0,003","-0,003","0,992"
68,"-0,003","-0,006","1,043","0,004","-0,006","0,997","0,017","0,001","0,953","0,010","-0,007","1,008","0,000","-0,014","1,027","0,000","-0,001","0,962","-0,002","0,005","0,998"
69,"-0,003","-0,008","1,039","-0,002","-0,006","1,004","0,010","-0,005","0,954","0,002","0,001","1,008","-0,001","-0,007","1,024","-0,006","0,001","0,958","0,002","-0,004","1,002"
70,"0,006","-0,012","1,046","-0,003","-0,004","1,008","0,002","0,003","0,948","-0,006","0,000","1,009","-0,001","-0,005","1,029","-0,003","0,001","0,958","-0,005","-0,006","1,004"
71,"0,005","-0,005","1,045","-0,007","-0,004","1,005","0,003","-0,004","0,945","-0,002","0,009","1,008","0,000","-0,004","1,025","-0,002","0,001","0,955","0,000","-0,004","1,004"
72,"-0,003","-0,007","1,050","0,002","-0,002","0,997","0,005","-0,001","0,950","0,000","0,011","1,010","0,000","-0,003","1,024","-0,009","-0,001","0,962","-0,004","-0,001","1,004"
73,"-0,006","-0,010","1,041","0,003","0,002","0,999","0,002","0,001","0,943","0,003","0,005","1,009","-0,003","-0,003","1,022","0,001","-0,001","0,958","0,001","-0,006","0,997"
74,"-0,001","-0,019","1,048","-0,002","0,009","0,997","0,000","-0,007","0,941","-0,004","0,007","1,010","-0,003","0,000","1,024","0,002","-0,004","0,963","-0,002","-0,002","0,996"
75,"-0,003","-0,010","1,046","-0,004","0,006","0,994","-0,003","0,000","0,943","0,009","-0,002","1,006","-0,002","-0,004","1,021","-0,005","-0,005","0,962","0,002","-0,006","0,993"
76,"0,004","-0,010","1,044","-0,003","0,003","1,000","-0,002","0,002","0,943","0,011","0,006","1,005","-0,005","-0,013","1,026","0,003","-0,002","0,957","-0,002","-0,003","0,993"
77,"0,005","-0,014","1,045","-0,004","-0,007","1,005","-0,002","0,002","0,945","0,000","0,000","1,003","-0,004","-0,008","1,025","-0,001","-0,001","0,962","-0,003","-0,006","0,995"
78,"0,006","-0,015","1,047","-0,003","-0,008","1,002","0,001","-0,007","0,945","-0,010","-0,005","1,009","-0,002","-0,008","1,025","-0,004","-0,005","0,965","0,003","-0,003","0,996"
79,"-0,003","0,000","1,047","0,000","-0,002","1,007","-0,002","-0,007","0,937","-0,012","-0,007","1,007","0,000","-0,002","1,020","0,000","0,005","0,961","0,001","-0,006","1,004"
80,"-0,006","-0,003","1,045","0,000","-0,004","1,000","-0,001","0,004","0,943","-0,004","-0,005","1,012","-0,002","0,004","1,019","0,001","0,000","0,959","0,002","-0,007","1,002"
81,"-0,012","-0,007","1,051","-0,005","0,002","1,004","0,015","-0,001","0,952","0,003","0,008","1,011","-0,002","0,005","1,021","-0,003","0,010","0,957","0,003","-0,007","0,998"
82,"-0,016","0,001","1,042","0,002","-0,005","1,003","0,009","-0,001","0,948","0,010","0,010","1,001","-0,003","0,000","1,024","0,000","0,001","0,955","0,002","-0,005","0,994"
83,"0,002","-0,003","1,038","0,002","-0,001","0,996","-0,005","0,001","0,942","0,011","0,003","1,008","-0,003","-0,008","1,021","-0,002","0,001","0,962","0,002","-0,002","0,997"
84,"0,008","-0,006","1,047","-0,002","-0,004","0,994","0,009","-0,002","0,951","0,007","0,006","1,009","0,002","-0,012","1,030","-0,001","-0,004","0,959","0,001","-0,003","0,988"
85,"0,007","-0,021","1,042","0,000","0,005","0,999","-0,003","0,000","0,939","0,004","0,006","1,007","0,002","-0,007","1,024","-0,003","-0,003","0,958","-0,005","-0,009","0,991"
86,"0,011","-0,026","1,046","-0,003","-0,009","1,006","0,004","0,005","0,948","0,006","-0,004","1,005","0,005","-0,001","1,024","-0,003","0,005","0,962","-0,003","-0,002","0,996"
87,"0,008","-0,028","1,052","0,001","-0,001","1,001","0,010","-0,004","0,943","0,006","-0,004","1,008","0,002","-0,005","1,025","0,000","-0,001","0,955","-0,005","-0,005","0,997"
88,"0,006","-0,010","1,041","0,001","-0,001","0,999","0,005","-0,005","0,944","-0,002","-0,003","1,006","0,003","0,000","1,022","-0,007","0,002","0,958","-0,003","-0,002","0,995"
89,"0,010","-0,009","1,044","-0,003","-0,005","1,002","0,003","-0,002","0,945","-0,008","-0,007","1,012","-0,006","-0,003","1,016","-0,005","0,002","0,959","-0,002","-0,005","1,002"
90,"0,003","0,000","1,051","-0,002","0,003","1,002","0,005","-0,004","0,945","-0,002","-0,004","1,007","-0,001","0,003","1,024","0,000","0,005","0,955","0,002","-0,002","0,998"
91,"0,000","0,011","1,045","-0,002","-0,005","1,001","0,004","-0,003","0,950","0,001","0,002","1,008","0,004","0,001","1,025","-0,006","0,001","0,957","0,005","-0,010","0,999"
92,"-0,009","0,006","1,041","-0,002","0,000","1,001","0,005","0,005","0,947","0,007","0,011","1,007","0,001","0,003","1,023","0,003","0,001","0,962","0,006","-0,003","0,999"
93,"-0,008","0,002","1,034","0,000","0,004","0,998","0,011","-0,006","0,943","0,004","0,012","1,008","-0,002","-0,010","1,020","0,000","0,000","0,956","0,003","-0,007","0,996"
94,"-0,010","-0,021","1,045","0,002","-0,004","1,002","0,006","0,003","0,953","0,011","0,005","1,004","-0,001","-0,004","1,025","-0,004","-0,009","0,956","-0,002","0,000","0,998"
95,"-0,001","-0,019","1,045","-0,005","-0,008","1,005","0,010","-0,005","0,943","0,010","0,002","1,004","-0,001","-0,018","1,030","-0,007","-0,001","0,963","-0,006","-0,001","0,998"
96,"-0,003","-0,023","1,049","0,006","-0,006","1,000","0,005","-0,006","0,945","0,002","0,005","1,002","-0,002","-0,004","1,027","0,000","-0,001","0,957","-0,007","-0,007","1,004"
97,"-0,006","-0,016","1,042","-0,004","-0,001","0,999","0,003","-0,003","0,943","-0,005","-0,003","1,006","-0,005","-0,003","1,026","0,000","0,004","0,958","-0,005","-0,005","0,997"
98,"-0,006","-0,021","1,042","-0,008","-0,003","1,001","0,005","-0,006","0,941","-0,014","-0,015","1,014","0,000","-0,002","1,021","-0,008","0,002","0,958","0,001","-0,008","0,999"
99,"-0,007","-0,005","1,041","-0,010","-0,004","1,002","0,001","-0,002","0,945","-0,009","0,001","1,011","0,004","-0,002","1,021","-0,007","-0,002","0,957","-0,003","-0,001","1,002"
100,"-0,003","-0,007","1,043","-0,004","0,003","0,999","0,003","0,001","0,948","-0,001","0,011","1,009","0,002","-0,003","1,025","-0,006","0,001","0,964","-0,005","0,001","0,996"
101,"0,004","-0,005","1,044","0,002","-0,007","1,005","0,000","0,004","0,945","0,005","0,003","1,010","0,002","-0,002","1,023","-0,003","0,003","0,960","-0,009","-0,003","0,995"
102,"0,011","0,007","1,043","0,000","0,005","1,004","0,004","0,000","0,938","0,011","-0,001","1,006","0,005","-0,008","1,027","-0,005","-0,002","0,954","-0,006","-0,003","0,993"
103,"0,016","-0,004","1,045","-0,003","-0,001","0,999","0,009","-0,002","0,943","0,015","-0,009","1,007","-0,002","-0,003","1,024","-0,005","0,001","0,963","-0,004","-0,005","0,995"
104,"0,007","-0,019","1,047","0,000","-0,010","1,005","-0,002","-0,004","0,947","0,015","0,003","1,001","-0,005","0,000","1,025","0,001","0,001","0,956","0,002","-0,009","0,990"
105,"-0,004","-0,002","1,048","-0,001","-0,001","1,005","0,005","-0,008","0,941","-0,007","0,002","1,006","-0,001","-0,007","1,025","-0,006","-0,001","0,958","0,000","-0,004","0,995"
106,"0,000","-0,005","1,040","-0,003","-0,006","1,000","0,012","0,003","0,949","-0,013","-0,005","1,015","-0,002","-0,001","1,020","-0,008","0,001","0,960","0,001","-0,003","0,999"
107,"0,001","-0,008","1,047","-0,007","0,005","1,003","0,005","-0,002","0,951","-0,007","0,009","1,010","-0,004","-0,001","1,026","-0,002","0,004","0,961","-0,006","-0,008","1,002"
108,"-0,003","-0,007","1,046","-0,001","0,004","0,999","0,001","0,001","0,944","-0,001","0,009","1,008","-0,002","-0,004","1,026","-0,007","-0,003","0,967","-0,006","0,000","0,998"
109,"-0,009","-0,018","1,043","0,003","0,004","1,002","0,003","0,008","0,947","0,003","0,008","1,014","0,002","-0,005","1,024","0,002","0,005","0,965","-0,001","-0,004","0,999"
110,"-0,013","-0,010","1,039","-0,002","0,004","1,000","0,003","-0,004","0,944","0,005","0,001","1,011","-0,002","-0,007","1,025","-0,004","-0,003","0,964","-0,001","-0,004","0,996"
111,"-0,009","-0,002","1,042","0,002","0,003","1,005","0,007","0,003","0,948","0,014","0,002","1,003","-0,003","-0,008","1,024","-0,007","-0,002","0,960","-0,002","-0,005","0,993"
112,"0,005","-0,002","1,042","0,001","-0,002","1,000","0,004","0,000","0,944","0,009","-0,007","1,003","-0,002","-0,007","1,020","0,002","0,001","0,960","-0,002","-0,006","0,993"
113,"0,014","-0,011","1,047","-0,006","-0,011","1,004","0,008","-0,001","0,950","0,002","-0,001","1,003","0,000","-0,006","1,022","-0,002","-0,001","0,961","-0,002","-0,008","1,000"
114,"0,009","-0,018","1,052","-0,006","-0,014","1,005","0,003","-0,002","0,949","0,001","-0,008","1,006","0,005","-0,004","1,023","-0,003","0,005","0,958","0,001","-0,002","1,005"
115,"0,001","-0,014","1,043","-0,004","-0,015","1,007","0,005","-0,003","0,946","-0,001","-0,016","1,006","-0,004","-0,007","1,030","-0,002","-0,003","0,962","-0,001","-0,003","1,003"
116,"-0,010","-0,019","1,044","0,002","-0,009","1,001","0,007","-0,005","0,945","-0,007","-0,010","1,009","-0,004","-0,002","1,025","-0,005","0,000","0,956","0,001","-0,004","1,002"
117,"-0,010","-0,013","1,045","0,004","-0,009","1,002","0,005","-0,003","0,943","-0,009","-0,002","1,012","0,003","-0,007","1,026","-0,003","-0,002","0,960","-0,003","-0,005","1,003"
118,"-0,002","-0,013","1,039","-0,001","0,003","1,001","0,000","0,008","0,946","0,001","0,009","1,015","-0,004","-0,006","1,028","-0,006","0,004","0,961","0,001","-0,007","0,998"
119,"-0,005","-0,008","1,042","-0,003","0,005","1,001","0,003","0,004","0,939","0,008","0,001","1,007","0,000","-0,002","1,027","-0,003","-0,001","0,951","-0,008","-0,007","0,996"
120,"-0,003","-0,006","1,041","-0,002","-0,002","1,000","0,006","0,002","0,950","0,012","0,001","1,004","-0,004","-0,007","1,018","-0,009","-0,001","0,964","-0,009","-0,011","0,996"
121,"0,014","-0,001","1,045","0,001","0,004","0,997","0,011","-0,003","0,950","0,004","0,013","1,002","-0,003","-0,004","1,027","0,000","0,003","0,958","-0,008","-0,013","0,992"
122,"0,013","-0,012","1,047","0,002","0,000","0,997","0,004","-0,003","0,941","-0,003","0,008","1,006","-0,001","-0,007","1,022","0,000","0,001","0,960","0,000","-0,008","0,994"
123,"0,005","-0,015","1,046","-0,003","-0,007","1,003","0,009","0,002","0,943","-0,003","-0,001","1,011","0,000","-0,007","1,024","-0,005","0,000","0,963","-0,001","-0,006","1,003"
124,"-0,003","-0,020","1,040","-0,002","-0,003","1,006","0,009","-0,004","0,942","-0,003","-0,012","1,009","0,001","-0,007","1,023","-0,007","-0,003","0,965","-0,003","-0,005","1,002"
125,"-0,007","-0,024","1,044","0,001","-0,007","1,004","0,015","-0,001","0,948","-0,001","-0,009","1,009","-0,004","-0,008","1,019","-0,006","0,000","0,966","-0,004","-0,004","1,001"
126,"-0,003","-0,018","1,045","0,002","-0,014","1,006","0,009","0,000","0,947","0,002","-0,007","1,007","-0,003","-0,004","1,024","-0,010","0,004","0,966","-0,002","-0,004","0,998"
127,"-0,006","-0,013","1,044","0,001","-0,008","0,998","0,013","0,004","0,946","0,011","-0,004","1,007","0,001","-0,002","1,026","-0,011","0,006","0,968","0,000","-0,003","1,001"
128,"-0,005","-0,003","1,042","0,003","-0,012","1,002","0,014","-0,001","0,953","0,006","-0,014","1,009","-0,007","-0,003","1,021","-0,006","0,000","0,957","-0,003","-0,007","0,999"
129,"0,006","-0,005","1,048","-0,002","-0,002","1,004","0,014","0,000","0,945","-0,002","0,000","1,010","-0,001","-0,005","1,029","-0,005","-0,001","0,953","0,000","-0,011","0,996"
130,"-0,001","-0,008","1,045","-0,006","-0,008","1,006","0,008","0,002","0,948","-0,004","-0,006","1,012","-0,008","-0,012","1,025","-0,012","0,001","0,964","0,001","-0,006","0,993"
131,"0,005","-0,021","1,048","0,001","-0,005","1,003","0,006","0,002","0,946","0,001","0,003","1,008","-0,004","-0,009","1,025","-0,005","-0,004","0,958","-0,002","-0,006","0,997"
132,"0,001","-0,020","1,047","0,002","-0,006","1,002","0,008","-0,001","0,943","-0,003","-0,005","1,003","-0,003","-0,006","1,024","-0,007","0,001","0,966","-0,003","-0,006","0,994"
133,"0,000","-0,017","1,043","0,007","-0,006","1,002","0,013","-0,002","0,951","0,003","-0,017","1,011","0,002","-0,010","1,024","-0,002","-0,004","0,954","-0,003","-0,004","0,996"
134,"0,005","-0,014","1,047","0,002","-0,009","1,000","0,009","-0,002","0,948","0,002","-0,014","1,010","-0,001","-0,004","1,025","-0,006","0,003","0,962","-0,002","-0,003","1,000"
135,"0,005","-0,010","1,048","-0,001","0,002","1,004","0,007","0,000","0,943","-0,004","0,007","1,008","-0,002","0,002","1,025","-0,008","0,003","0,961","-0,004","-0,013","1,002"
136,"-0,003","-0,015","1,049","0,001","0,000","1,002","0,005","0,000","0,943","0,001","0,006","1,008","-0,002","0,004","1,023","-0,002","0,000","0,960","-0,002","-0,008","0,996"
137,"-0,013","0,007","1,044","0,004","0,000","1,001","0,009","-0,005","0,944","0,008","0,006","1,009","-0,006","-0,005","1,028","-0,007","0,003","0,962","-0,003","-0,011","1,000"
138,"-0,008","0,007","1,045","0,007","-0,002","1,001","0,009","0,000","0,950","0,005","0,006","1,008","0,000","0,002","1,020","-0,009","-0,008","0,958","0,006","-0,006","0,991"
