Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
52,"0,196","0,465","0,182","0,130","-0,007","0,177","0,283","-0,088","-0,038","-0,118","-0,482","0,251","0,086","-0,164","-0,168","-0,024","0,040","0,058","-0,047","-0,022","0,048"
53,"0,256","0,600","0,200","0,017","0,077","0,227","0,289","-0,049","0,009","-0,315","-0,492","0,365","0,142","-0,193","-0,083","0,024","0,129","-0,010","-0,038","0,005","0,166"
54,"0,007","0,599","0,014","0,026","0,043","0,306","0,348","-0,168","-0,058","-0,280","-0,656","0,477","0,195","-0,141","0,031","-0,034","0,080","0,103","-0,038","0,005","0,166"
55,"0,070","0,407","0,011","0,071","-0,061","0,209","0,419","-0,086","0,023","-0,334","-0,593","0,455","0,185","-0,008","0,170","0,000","0,084","0,024","-0,103","0,052","0,098"
56,"0,128","0,369","-0,106","0,226","-0,080","-0,007","0,403","0,047","-0,005","-0,378","-0,395","0,460","0,122","0,073","0,196","-0,226","-0,055","0,013","-0,164","-0,006","0,116"
57,"-0,176","0,231","-0,118","0,156","-0,045","-0,077","0,306","-0,057","0,093","-0,152","-0,077","0,326","0,111","0,205","0,335","-0,179","0,034","-0,056","-0,290","0,160","0,024"
58,"-0,117","0,136","-0,216","0,209","-0,126","-0,118","0,278","-0,002","-0,028","-0,073","0,019","0,242","0,184","0,128","0,174","-0,200","0,114","0,033","-0,103","0,171","0,070"
59,"-0,114","0,020","-0,178","0,095","-0,043","-0,069","0,201","0,125","-0,045","-0,004","0,147","0,276","0,067","0,157","0,085","0,006","-0,141","0,061","-0,099","0,125","0,143"
60,"-0,108","-0,116","-0,006","0,034","0,016","-0,084","0,076","0,076","-0,069","0,078","0,151","0,091","0,072","-0,005","0,026","0,626","-0,245","0,134","-0,103","0,052","0,098"
61,"-0,048","-0,269","-0,086","0,243","-0,034","0,105","0,034","0,063","0,027","0,125","0,029","0,129","0,142","0,190","-0,128","0,684","-0,132","0,213","0,014","0,155","0,003"
62,"0,070","-0,248","-0,224","0,155","0,012","-0,100","0,082","0,115","-0,022","0,061","-0,281","-0,107","0,008","0,212","0,055","0,448","-0,231","0,246","0,010","0,142","-0,057"
63,"0,008","-0,190","-0,241","0,104","-0,020","-0,013","0,125","0,128","-0,118","-0,113","-0,207","-0,142","0,057","0,290","0,224","0,184","-0,090","0,141","0,070","0,022","-0,034"
64,"0,070","0,041","-0,126","0,136","0,022","-0,235","-0,011","0,126","-0,179","-0,122","-0,340","-0,170","0,052","0,260","0,305","0,344","0,037","-0,018","0,001","0,055","-0,162"
65,"0,006","0,214","-0,181","0,034","0,016","-0,084","0,059","0,084","-0,153","-0,204","-0,345","0,015","-0,002","0,344","0,195","0,197","-0,070","-0,041","0,066","0,127","-0,120"
66,"0,063","0,312","-0,278","0,127","0,056","-0,314","0,131","0,167","-0,071","-0,169","-0,218","-0,207","-0,125","0,288","0,212","0,315","0,153","-0,212","0,001","0,115","-0,175"
67,"0,183","0,371","-0,301","0,083","0,104","-0,194","0,054","0,294","-0,088","0,044","0,150","-0,165","-0,111","0,130","0,018","0,223","0,099","-0,020","0,070","0,081","-0,047"
68,"0,124","0,312","-0,280","0,143","0,158","-0,225","0,054","0,170","-0,143","0,059","0,342","-0,154","-0,034","0,082","-0,224","0,158","0,151","0,002","-0,116","-0,108","-0,053"
69,"0,130","0,177","-0,107","-0,053","0,006","-0,266","0,093","-0,056","-0,040","0,050","0,374","-0,037","0,090","0,002","-0,246","-0,087","0,151","-0,057","-0,186","-0,134","-0,167"
70,"0,076","-0,172","0,008","-0,013","0,233","-0,033","0,093","0,068","0,016","-0,113","0,491","-0,146","0,331","0,084","-0,200","-0,121","0,147","0,022","-0,112","-0,035","-0,007"
71,"-0,101","-0,464","0,108","-0,089","0,133","-0,113","0,105","0,021","0,053","0,196","0,523","-0,130","-0,039","0,053","-0,144","-0,229","0,230","-0,161","-0,299","-0,045","-0,054"
72,"-0,160","-0,657","0,108","-0,057","0,282","0,087","0,011","0,157","-0,048","0,274","0,619","-0,213","0,018","0,079","-0,084","-0,295","0,281","-0,139","-0,234","-0,151","0,029"
73,"-0,098","-0,714","0,125","-0,193","0,184","0,015","-0,054","0,113","-0,083","0,266","0,485","-0,241","-0,170","0,048","-0,016","-0,463","0,255","-0,072","-0,355","-0,090","0,023"
74,"-0,103","-0,559","0,011","-0,011","0,121","0,013","-0,048","0,152","-0,036","0,126","0,395","-0,163","-0,170","0,048","-0,016","-0,342","0,128","-0,262","-0,168","-0,020","0,056"
75,"-0,105","-0,290","0,051","-0,071","0,123","0,021","-0,114","0,108","-0,071","-0,015","0,230","-0,129","-0,097","-0,029","-0,177","-0,105","-0,118","0,014","-0,160","0,007","0,175"
76,"0,074","-0,268","-0,089","-0,012","0,177","-0,010","-0,103","0,061","-0,034","-0,085","0,268","-0,018","-0,105","0,023","-0,067","0,597","-0,065","0,132","-0,047","-0,022","0,048"
77,"0,010","-0,018","-0,105","-0,018","0,041","-0,020","-0,162","0,181","0,034","-0,052","0,029","0,051","-0,103","-0,058","-0,096","0,616","-0,205","0,179","-0,056","-0,049","-0,071"
78,"0,130","0,100","-0,146","-0,025","-0,038","-0,052","-0,026","0,058","0,039","-0,144","-0,184","0,166","0,017","0,024","-0,059","0,284","-0,137","0,040","0,014","-0,142","0,071"
79,"0,187","0,197","-0,244","-0,154","-0,113","-0,069","-0,026","-0,066","-0,017","-0,094","-0,397","0,103","0,128","-0,034","0,111","0,016","-0,181","0,016","-0,112","-0,035","-0,007"
80,"0,064","0,408","-0,181","-0,023","-0,151","-0,006","0,034","0,063","0,027","-0,178","-0,477","0,245","-0,116","-0,036","0,095","0,127","-0,204","0,062","-0,116","-0,108","-0,053"
81,"0,005","0,349","-0,161","-0,015","-0,128","0,050","-0,015","-0,113","0,020","-0,157","-0,467","0,053","0,063","-0,009","0,162","0,103","-0,248","0,097","-0,060","-0,003","-0,144"
82,"-0,050","0,289","0,053","-0,075","-0,126","0,058","0,127","-0,196","0,072","-0,029","-0,419","0,050","0,065","0,046","0,137","-0,007","-0,225","0,050","-0,112","0,025","-0,021"
83,"-0,050","0,212","0,014","-0,065","-0,159","0,137","0,377","-0,099","0,119","-0,020","-0,286","0,077","0,126","-0,090","0,137","-0,097","-0,219","0,106","-0,116","0,071","-0,094"
84,"0,011","0,136","-0,027","0,176","-0,168","0,104","0,175","-0,145","0,023","-0,012","-0,152","0,105","0,071","-0,061","0,052","0,006","-0,141","0,061","-0,221","0,127","0,152"
85,"0,020","-0,039","0,222","0,043","-0,017","-0,005","0,186","-0,191","0,060","0,006","0,114","0,159","0,072","-0,005","0,026","0,089","0,077","-0,032","-0,099","0,006","0,171"
86,"0,020","-0,039","0,222","0,105","-0,076","0,010","0,359","-0,215","-0,021","0,036","0,257","-0,005","0,080","-0,057","-0,084","-0,034","0,015","-0,089","-0,168","-0,079","0,070"
87,"-0,766","-0,472","0,319","0,001","-0,026","0,138","0,186","-0,316","0,004","-0,030","0,445","0,191","0,021","-0,138","-0,117","-0,058","-0,029","-0,054","0,088","0,076","0,203"
88,"0,021","-0,309","0,182","-0,015","-0,128","0,050","0,115","-0,150","0,034","0,026","0,290","0,112","0,145","-0,082","-0,135","-0,221","0,130","-0,069","-0,034","0,019","0,226"
89,"-0,045","-0,385","-0,048","0,028","-0,120","-0,093","0,022","-0,014","-0,066","0,029","0,199","0,010","0,080","-0,057","-0,084","-0,245","0,085","-0,034","0,023","-0,055","0,176"
90,"0,020","-0,251","0,163","0,020","-0,199","-0,126","0,294","-0,135","0,000","-0,293","0,050","0,025","0,072","-0,005","0,026","-0,255","0,125","0,010","-0,099","-0,113","0,198"
91,"-0,106","-0,232","0,032","-0,093","-0,116","-0,077","0,121","-0,235","0,025","0,121","-0,121","0,043","-0,043","-0,113","-0,066","-0,366","0,148","-0,036","0,088","0,017","0,217"
92,"0,138","-0,017","0,084","-0,087","0,020","-0,067","-0,140","-0,037","0,053","0,005","-0,126","-0,028","0,011","-0,006","0,022","-0,426","-0,026","0,022","0,144","0,002","0,154"
93,"0,130","0,177","-0,107","-0,129","0,012","0,076","-0,188","-0,089","0,102","0,202","-0,116","-0,142","-0,049","-0,006","0,018","0,293","-0,237","0,132","0,136","0,094","0,008"
94,"0,194","0,369","0,085","0,043","-0,017","-0,005","-0,200","-0,042","0,064","0,072","-0,073","-0,038","0,005","0,101","0,107","0,626","-0,181","0,326","0,018","0,110","0,075"
95,"0,193","0,273","-0,012","0,038","-0,210","0,009","-0,282","0,046","0,001","0,092","0,102","-0,085","-0,008","0,123","0,298","0,248","-0,202","0,256","0,214","0,088","0,254"
96,"0,010","0,348","0,032","0,035","-0,040","-0,061","-0,179","0,189","-0,051","-0,151","0,049","-0,153","0,050","0,013","0,353","0,021","0,004","-0,065","0,192","0,079","-0,056"
97,"0,073","0,444","0,127","0,103","0,037","-0,036","-0,015","0,011","0,076","0,040","0,000","-0,251","0,108","0,231","0,390","0,061","-0,152","0,084","0,075","0,036","0,026"
98,"0,016","0,347","0,225","0,059","0,085","0,084","0,000","0,204","-0,085","0,008","-0,217","-0,130","0,119","0,154","0,225","0,120","-0,513","0,089","0,140","-0,011","0,094"
99,"-0,044","0,076","0,186","0,155","0,119","0,322","-0,091","0,139","0,059","0,162","-0,467","-0,047","0,066","0,102","0,111","-0,085","-0,604","0,372","0,070","-0,156","0,007"
100,"-0,040","-0,386","0,145","0,345","0,079","0,376","0,017","0,071","-0,057","0,120","-0,653","0,191","0,203","-0,001","-0,102","-0,005","-1,391","0,597","0,005","-0,169","-0,048"
101,"-0,223","-0,388","0,150","0,152","0,231","0,276","0,082","0,115","-0,022","0,229","-0,705","0,278","0,212","0,003","-0,238","0,620","-0,901","0,471","-0,186","-0,253","-0,140"
102,"-0,221","-0,658","0,110","0,257","0,125","0,171","0,011","0,157","-0,048","0,066","-0,423","0,313","0,094","-0,024","-0,301","0,988","-0,839","0,586","-0,056","-0,346","-0,003"
103,"-0,288","-0,369","0,017","0,109","0,173","-0,027","0,153","0,073","0,004","-0,256","-0,040","0,180","0,094","-0,024","-0,301","0,540","-1,340","0,929","0,057","-0,316","-0,143"
104,"-0,289","-0,311","-0,002","-0,025","-0,038","-0,052","0,246","-0,186","0,049","-0,334","0,397","0,116","-0,037","-0,028","-0,173","0,188","-1,731","0,614","-0,238","-0,225","-0,017"
105,"-0,062","-0,016","-0,489","0,120","0,083","0,075","0,235","-0,140","0,011","-0,402","0,800","-0,066","-0,018","-0,021","-0,445","-0,055","-1,195","0,492","-0,238","-0,284","-0,003"
106,"0,231","0,124","-0,863","0,035","-0,040","-0,061","-0,004","-0,035","0,114","-0,239","1,216","-0,104","-0,200","-0,159","-0,461","0,030","-1,387","0,518","-0,116","-0,226","-0,026"
107,"0,112","0,161","-0,743","-0,087","0,020","-0,067","-0,064","-0,165","0,069","-0,090","1,273","-0,299","-0,145","-0,051","-0,372","0,034","-1,202","0,437","0,001","-0,183","-0,107"
108,"0,173","0,238","-0,706","-0,231","-0,157","-0,172","-0,146","-0,076","0,006","0,020","1,055","-0,356","-0,348","0,022","-0,083","-0,271","-0,965","0,318","0,001","-0,183","-0,107"
109,"0,066","-0,016","-0,300","-0,170","-0,159","-0,180","-0,282","0,046","0,001","0,015","0,373","-0,293","-0,226","-0,114","-0,078","0,073","-1,012","0,276","0,127","-0,171","-0,056"
110,"0,071","-0,017","-0,107","-0,172","-0,103","-0,203","-0,330","-0,006","0,050","-0,012","0,139","-0,230","-0,363","-0,011","0,134","0,244","-0,797","0,456","0,066","-0,051","-0,079"
111,"0,019","-0,269","0,105","-0,240","-0,124","-0,251","-0,135","-0,123","0,043","0,131","-0,319","-0,218","-0,240","0,045","0,116","0,149","-0,629","0,283","0,070","-0,097","-0,006"
112,"0,150","-0,366","0,391","-0,207","-0,032","-0,028","-0,010","-0,198","0,011","0,131","-0,319","-0,218","-0,304","0,070","0,167","0,054","-0,462","0,110","0,262","-0,013","0,086"
113,"0,211","-0,289","0,428","-0,196","-0,122","0,074","-0,081","-0,157","-0,015","0,115","-0,345","-0,085","-0,132","0,012","0,341","-0,114","-0,488","0,177","0,136","-0,084","0,049"
114,"0,327","0,214","0,389","-0,085","-0,093","-0,021","-0,010","-0,198","0,011","0,172","-0,259","0,022","-0,073","-0,043","0,371","-0,044","-0,355","0,074","0,144","0,002","0,154"
115,"0,138","0,502","0,299","-0,015","-0,128","0,050","0,039","-0,147","-0,038","0,316","-0,185","-0,113","-0,061","-0,120","0,206","-0,155","0,078","-0,090","0,383","-0,134","0,104"
116,"0,195","0,965","0,339","-0,258","-0,007","0,036","0,030","-0,176","0,226","0,102","-0,221","0,133","0,260","-0,166","-0,020","-0,095","0,187","-0,340","0,201","-0,012","0,090"
117,"0,068","1,119","0,228","0,002","-0,082","0,161","-0,009","-0,074","0,067","0,084","-0,322","0,223","0,268","-0,354","-0,134","0,099","0,447","-0,195","0,144","0,002","0,154"
118,"0,013","0,905","0,363","-0,041","-0,034","0,281","0,104","-0,103","-0,003","-0,090","-0,248","0,188","0,264","-0,328","-0,079","0,012","0,515","-0,276","0,010","-0,096","-0,002"
119,"-0,046","0,481","0,247","-0,033","-0,011","0,337","0,192","-0,153","0,107","-0,086","-0,098","0,274","0,206","-0,218","-0,134","0,180","0,605","-0,151","-0,225","0,054","0,106"
120,"0,017","0,366","0,283","0,011","-0,059","0,217","0,158","-0,012","-0,005","-0,135","-0,051","0,193","0,261","-0,111","-0,046","0,185","0,790","-0,233","-0,099","0,006","0,171"
121,"0,077","0,136","0,164","0,078","0,018","0,242","0,138","-0,119","0,165","-0,004","0,147","0,276","0,126","-0,090","0,137","-0,136","0,883","-0,225","-0,103","-0,067","0,125"
122,"0,136","-0,036","0,026","0,070","-0,005","0,186","-0,015","-0,113","0,020","-0,155","0,306","0,092","0,190","0,021","0,090","-0,176","1,039","-0,374","0,079","0,109","0,071"
123,"0,563","-0,244","-0,045","0,061","-0,028","0,130","0,002","0,003","0,160","-0,206","0,444","0,113","0,068","0,021","0,081","-0,357","0,863","-0,509","0,018","0,110","0,075"
124,"0,199","-0,382","-0,055","0,095","-0,043","-0,069","0,105","0,146","0,109","0,122","0,120","0,230","0,122","0,073","0,196","-0,444","0,995","-0,398","0,079","0,109","0,071"
125,"0,196","-0,266","-0,092","0,071","-0,168","-0,213","0,110","0,060","0,100","0,054","-0,174","0,052","0,056","0,234","0,250","-0,617","0,719","-0,441","0,257","0,151","-0,014"
126,"0,011","-0,076","-0,086","0,078","-0,089","-0,181","0,067","-0,077","0,139","-0,090","-0,414","0,044","0,111","0,205","0,335","-0,527","0,777","-0,306","0,192","0,079","-0,056"
127,"-0,176","0,308","-0,079","0,018","-0,086","-0,172","0,028","0,024","-0,020","-0,079","-0,903","0,118","-0,007","0,315","0,276","-0,349","0,763","-0,417","0,318","-0,028","0,022"
128,"-0,177","0,366","-0,098","0,052","0,006","0,051","-0,031","0,144","0,048","0,181","-0,824","0,053","-0,062","0,208","0,187","-0,330","0,687","-0,178","0,127","0,007","-0,097"
129,"-0,177","0,366","-0,098","0,155","0,012","-0,100","-0,097","-0,024","-0,043","0,269","-0,595","-0,003","0,003","0,182","0,136","-0,204","0,809","-0,258","0,248","0,065","-0,119"
130,"-0,236","0,096","-0,136","0,152","0,125","-0,147","0,159","0,112","0,051","-0,180","-0,426","-0,277","-0,307","0,151","0,197","-0,306","0,667","-0,404","0,183","0,112","-0,188"
131,"-0,114","0,020","-0,178","0,178","0,194","0,021","-0,038","-0,019","-0,055","0,103","-0,096","-0,346","-0,049","0,186","-0,004","-0,219","0,600","-0,324","0,057","0,041","-0,225"
132,"-0,055","0,079","-0,199","0,006","0,167","0,125","0,028","0,024","-0,020","0,169","0,123","-0,211","-0,036","0,163","-0,195","-0,054","0,566","-0,254","0,001","0,055","-0,162"
133,"0,008","0,021","-0,182","0,068","0,108","0,140","0,065","0,123","-0,106","0,373","0,358","-0,196","-0,035","0,027","-0,199","-0,133","0,533","-0,243","0,131","0,080","-0,052"
134,"-0,113","-0,038","-0,160","0,126","0,219","0,085","-0,015","0,011","0,076","0,207","0,565","-0,204","0,088","0,083","-0,216","-0,033","0,550","-0,152","0,005","0,069","-0,102"
