Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
10,"0,971","-0,237","-0,032","0,001","0,992","-0,097","0,075","0,000","0,866","0,501","0,005","0,000","0,987","-0,128","0,094","0,000","0,990","-0,136","-0,037","0,000","0,872","0,476","-0,111","0,001","0,998","-0,060","0,013","0,000"
11,"0,971","-0,236","-0,035","0,000","0,993","-0,098","0,072","0,000","0,867","0,499","0,003","0,001","0,987","-0,131","0,093","0,000","0,990","-0,139","-0,036","0,000","0,872","0,477","-0,109","0,000","0,998","-0,060","0,016","0,000"
12,"0,970","-0,239","-0,036","0,000","0,992","-0,097","0,075","0,000","0,866","0,501","0,005","0,000","0,987","-0,130","0,095","0,000","0,990","-0,139","-0,033","0,000","0,873","0,475","-0,110","0,001","0,998","-0,058","0,015","0,000"
13,"0,970","-0,241","-0,034","0,000","0,992","-0,100","0,077","0,000","0,867","0,499","0,004","0,000","0,987","-0,130","0,092","0,000","0,989","-0,140","-0,036","0,000","0,873","0,476","-0,108","-0,001","0,998","-0,060","0,013","0,000"
14,"0,971","-0,238","-0,033","0,000","0,992","-0,098","0,075","0,000","0,866","0,501","0,005","0,000","0,987","-0,130","0,095","0,000","0,990","-0,138","-0,038","-0,001","0,872","0,477","-0,109","0,000","0,998","-0,057","0,013","0,000"
15,"0,970","-0,239","-0,036","0,000","0,992","-0,095","0,077","0,001","0,867","0,499","0,004","0,001","0,987","-0,133","0,095","0,000","0,990","-0,138","-0,041","-0,001","0,873","0,475","-0,110","0,001","0,998","-0,059","0,015","0,000"
16,"0,971","-0,236","-0,035","0,000","0,992","-0,098","0,076","0,000","0,868","0,497","0,005","0,000","0,987","-0,130","0,095","0,000","0,989","-0,141","-0,040","-0,001","0,872","0,477","-0,107","-0,001","0,998","-0,061","0,012","0,000"
17,"0,971","-0,234","-0,037","-0,001","0,992","-0,101","0,077","0,000","0,866","0,499","0,005","0,000","0,987","-0,129","0,098","0,000","0,990","-0,138","-0,038","-0,001","0,872","0,477","-0,110","0,001","0,998","-0,061","0,015","0,000"
18,"0,971","-0,237","-0,035","0,000","0,992","-0,098","0,076","0,000","0,868","0,497","0,006","0,000","0,986","-0,132","0,098","0,000","0,990","-0,138","-0,035","0,000","0,873","0,476","-0,108","0,000","0,998","-0,059","0,012","0,000"
19,"0,971","-0,235","-0,038","-0,001","0,993","-0,096","0,074","0,000","0,866","0,499","0,005","0,000","0,986","-0,135","0,098","0,000","0,990","-0,136","-0,033","0,000","0,872","0,478","-0,108","-0,001","0,998","-0,060","0,015","0,000"
20,"0,972","-0,234","-0,035","0,000","0,992","-0,099","0,074","0,000","0,868","0,497","0,004","0,001","0,986","-0,132","0,097","0,000","0,990","-0,138","-0,035","0,000","0,873","0,476","-0,109","0,000","0,998","-0,058","0,013","0,000"
21,"0,972","-0,232","-0,034","0,000","0,992","-0,101","0,072","0,000","0,868","0,496","0,005","0,000","0,987","-0,132","0,094","0,000","0,990","-0,137","-0,038","0,000","0,872","0,477","-0,106","-0,001","0,998","-0,061","0,014","0,000"
22,"0,972","-0,234","-0,032","0,000","0,992","-0,099","0,074","0,000","0,867","0,498","0,006","-0,001","0,987","-0,129","0,093","0,000","0,990","-0,137","-0,035","0,000","0,873","0,475","-0,108","0,000","0,998","-0,062","0,017","0,000"
23,"0,972","-0,232","-0,032","0,000","0,992","-0,097","0,076","0,000","0,867","0,499","0,003","0,001","0,988","-0,128","0,091","0,000","0,990","-0,136","-0,037","0,000","0,872","0,477","-0,107","-0,001","0,998","-0,060","0,015","0,000"
24,"0,972","-0,234","-0,032","0,000","0,992","-0,099","0,074","0,000","0,866","0,500","0,005","0,000","0,987","-0,131","0,092","0,000","0,990","-0,138","-0,036","0,000","0,872","0,477","-0,110","0,000","0,998","-0,060","0,012","0,000"
25,"0,971","-0,237","-0,033","0,000","0,993","-0,096","0,074","0,000","0,867","0,499","0,003","0,001","0,987","-0,128","0,094","0,000","0,989","-0,141","-0,037","0,000","0,873","0,475","-0,108","0,000","0,998","-0,059","0,014","0,000"
26,"0,970","-0,239","-0,034","0,000","0,992","-0,099","0,075","0,000","0,868","0,497","0,004","0,000","0,987","-0,131","0,095","0,000","0,990","-0,138","-0,038","-0,001","0,872","0,476","-0,110","0,001","0,998","-0,062","0,014","0,000"
27,"0,970","-0,240","-0,037","-0,001","0,992","-0,097","0,077","0,001","0,866","0,499","0,004","0,001","0,986","-0,132","0,098","0,000","0,990","-0,135","-0,036","0,000","0,873","0,476","-0,108","0,000","0,998","-0,060","0,017","0,000"
28,"0,971","-0,237","-0,039","-0,001","0,992","-0,100","0,077","0,000","0,867","0,499","0,006","-0,001","0,987","-0,129","0,097","0,000","0,990","-0,138","-0,036","0,000","0,872","0,478","-0,108","-0,001","0,998","-0,061","0,019","0,000"
29,"0,970","-0,240","-0,039","-0,001","0,992","-0,097","0,076","0,000","0,867","0,498","0,004","0,000","0,987","-0,127","0,099","0,001","0,990","-0,139","-0,034","0,000","0,873","0,476","-0,110","0,001","0,998","-0,061","0,016","0,000"
30,"0,970","-0,240","-0,038","-0,001","0,992","-0,097","0,076","0,000","0,867","0,498","0,004","0,000","0,987","-0,127","0,099","0,001","0,990","-0,139","-0,034","0,000","0,873","0,476","-0,110","0,001","0,998","-0,061","0,016","0,000"
31,"0,970","-0,240","-0,038","-0,001","0,992","-0,097","0,076","0,000","0,867","0,498","0,004","0,000","0,987","-0,127","0,099","0,001","0,990","-0,139","-0,034","0,000","0,872","0,476","-0,110","0,001","0,998","-0,061","0,016","0,000"
32,"0,970","-0,239","-0,038","-0,001","0,992","-0,097","0,076","0,000","0,867","0,498","0,004","0,000","0,987","-0,127","0,098","0,001","0,990","-0,139","-0,034","0,000","0,872","0,476","-0,110","0,000","0,998","-0,061","0,016","0,000"
33,"0,970","-0,239","-0,038","-0,001","0,992","-0,097","0,075","0,000","0,867","0,498","0,004","0,000","0,987","-0,128","0,098","0,001","0,990","-0,138","-0,035","0,000","0,872","0,476","-0,109","0,000","0,998","-0,061","0,015","0,000"
34,"0,970","-0,239","-0,038","-0,001","0,992","-0,097","0,075","0,000","0,867","0,498","0,004","0,000","0,987","-0,128","0,098","0,001","0,990","-0,139","-0,035","0,000","0,872","0,476","-0,109","0,000","0,998","-0,061","0,015","0,000"
35,"0,970","-0,239","-0,037","-0,001","0,992","-0,097","0,075","0,000","0,867","0,498","0,004","0,000","0,987","-0,128","0,097","0,001","0,990","-0,138","-0,035","0,000","0,873","0,476","-0,109","0,000","0,998","-0,061","0,015","0,000"
36,"0,970","-0,239","-0,037","-0,001","0,992","-0,097","0,075","0,000","0,868","0,497","0,004","0,000","0,987","-0,128","0,097","0,000","0,990","-0,139","-0,035","0,000","0,873","0,476","-0,109","0,000","0,998","-0,061","0,015","0,000"
37,"0,970","-0,238","-0,037","-0,001","0,992","-0,098","0,075","0,000","0,867","0,498","0,004","0,000","0,987","-0,128","0,097","0,000","0,990","-0,138","-0,035","0,000","0,873","0,476","-0,109","0,000","0,998","-0,061","0,015","0,000"
38,"0,971","-0,238","-0,037","-0,001","0,992","-0,098","0,075","0,000","0,867","0,498","0,004","0,000","0,987","-0,128","0,097","0,000","0,990","-0,139","-0,036","0,000","0,873","0,476","-0,109","0,000","0,998","-0,061","0,015","0,000"
39,"0,971","-0,238","-0,037","-0,001","0,992","-0,098","0,075","0,000","0,867","0,498","0,004","0,000","0,987","-0,128","0,097","0,000","0,990","-0,138","-0,036","0,000","0,873","0,476","-0,109","0,000","0,998","-0,060","0,015","0,000"
40,"0,971","-0,237","-0,037","-0,001","0,992","-0,098","0,075","0,000","0,867","0,498","0,005","0,000","0,987","-0,129","0,097","0,000","0,990","-0,138","-0,036","0,000","0,873","0,476","-0,109","0,000","0,998","-0,060","0,015","0,000"
41,"1,000","0,002","0,000","-0,001","1,000","0,003","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","-0,002","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","-0,001","-0,001"
42,"1,000","0,002","0,001","-0,001","1,000","-0,001","0,002","-0,001","1,000","0,001","0,002","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","-0,001","-0,001"
43,"1,000","0,001","0,003","-0,001","1,000","-0,005","0,002","-0,001","1,000","-0,001","0,002","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","-0,001","-0,001"
44,"1,000","0,001","0,001","-0,001","1,000","-0,003","0,000","-0,001","1,000","0,001","0,002","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,004","-0,001","-0,001"
45,"1,000","0,001","0,003","-0,001","1,000","-0,003","0,000","-0,001","1,000","0,001","0,002","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,002","-0,001","-0,001"
46,"1,000","0,002","0,002","-0,001","1,000","-0,003","0,000","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,002","-0,001","-0,001"
47,"1,000","0,002","0,003","-0,001","1,000","-0,003","0,000","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,001","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,001","-0,001","-0,001"
48,"1,000","0,002","0,003","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,002","-0,001","1,000","0,002","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","-0,001","-0,001"
49,"1,000","0,002","0,003","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,002","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","-0,001","-0,001"
50,"1,000","0,002","0,003","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","-0,001","-0,001","1,000","0,002","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001"
51,"1,000","0,005","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,003","0,002","-0,001","1,000","-0,001","-0,004","-0,001","1,000","0,000","-0,002","-0,001","1,000","-0,001","-0,003","-0,001","1,000","0,001","0,002","-0,001"
52,"1,000","0,004","0,004","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,001","-0,006","-0,001","1,000","0,000","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001"
53,"1,000","0,005","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,003","0,002","-0,001","1,000","-0,001","-0,004","-0,001","1,000","-0,003","0,002","-0,001","1,000","-0,004","0,000","-0,001","1,000","0,001","0,002","-0,001"
54,"1,000","0,002","0,002","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","0,003","-0,001","1,000","-0,003","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,004","-0,001"
55,"1,000","0,005","0,001","-0,001","1,000","0,003","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,002","0,000","-0,001","1,000","0,002","0,000","-0,001","1,000","0,002","0,003","-0,001"
56,"1,000","0,002","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","0,003","-0,002","-0,001","1,000","0,002","0,002","-0,001","1,000","0,001","0,003","-0,001","1,000","0,001","-0,003","-0,001","1,000","0,001","0,000","-0,001"
57,"1,000","0,005","0,002","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,002","0,000","-0,001","1,000","0,002","-0,002","-0,001"
58,"1,000","0,003","0,000","-0,001","1,000","-0,003","-0,002","-0,001","1,000","0,003","-0,003","-0,001","1,000","0,002","-0,002","-0,001","1,000","0,001","0,004","-0,001","1,000","0,000","0,002","-0,001","1,000","-0,001","-0,001","-0,001"
59,"1,000","0,003","0,003","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,003","-0,001","1,000","-0,002","0,002","-0,001","1,000","0,001","-0,001","-0,001","1,000","0,000","-0,004","-0,001"
60,"1,000","0,000","0,004","-0,001","1,000","-0,003","-0,002","-0,001","1,000","-0,001","-0,002","-0,001","1,000","-0,003","-0,005","-0,001","1,000","-0,004","0,000","-0,001","1,000","0,002","0,002","-0,001","1,000","0,000","-0,001","-0,001"
61,"1,000","-0,003","0,005","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","-0,001","-0,001","1,000","0,000","-0,005","-0,001","1,000","-0,002","0,002","-0,001","1,000","0,001","-0,001","-0,001","1,000","0,002","0,001","-0,001"
62,"1,000","-0,006","0,004","-0,001","1,000","-0,004","-0,001","-0,001","1,000","0,004","-0,002","-0,001","1,000","-0,003","-0,006","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,002","-0,002","-0,001"
63,"1,000","-0,004","0,006","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,002","0,000","-0,001","1,000","-0,003","-0,003","-0,001","1,000","-0,003","0,001","-0,001","1,000","0,000","-0,002","-0,001","1,000","0,004","0,000","-0,001"
64,"1,000","-0,003","0,003","-0,001","1,000","0,002","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,003","-0,002","-0,001","1,000","0,003","-0,001","-0,001","1,000","0,002","0,002","-0,001"
65,"1,000","-0,002","0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,002","0,001","-0,001","1,000","-0,004","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,002","0,002","-0,001","1,000","0,000","0,003","-0,001"
66,"1,000","-0,004","0,000","-0,001","1,000","-0,004","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,003","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,001","0,001","-0,001"
67,"1,000","-0,001","-0,001","-0,001","1,000","-0,003","0,002","-0,001","1,000","0,002","0,000","-0,001","1,000","-0,004","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","-0,002","-0,001","1,000","0,000","-0,002","-0,001"
68,"1,000","0,002","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","-0,002","-0,001","1,000","-0,002","0,003","-0,001","1,000","-0,002","-0,003","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001"
69,"1,000","0,005","0,000","-0,001","1,000","-0,001","0,003","-0,001","1,000","0,002","0,000","-0,001","1,000","-0,004","0,002","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,003","-0,001","-0,001"
70,"1,000","0,006","0,003","-0,001","1,000","0,001","0,005","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,000","-0,001","1,000","-0,004","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","-0,002","-0,001"
71,"1,000","0,006","0,003","-0,001","1,000","0,001","0,004","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,000","0,000","1,000","-0,004","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,002","-0,001"
72,"1,000","0,006","0,003","-0,001","1,000","0,001","0,004","-0,001","1,000","0,000","0,001","-0,001","1,000","-0,002","-0,001","0,000","1,000","-0,004","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","-0,002","-0,001"
73,"1,000","0,006","0,003","-0,001","1,000","0,001","0,004","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,003","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","-0,001","-0,001"
74,"1,000","0,005","0,003","-0,001","1,000","0,001","0,003","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,003","-0,001","-0,001","1,000","-0,003","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","-0,001","-0,001"
75,"1,000","0,005","0,003","-0,001","1,000","0,001","0,003","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,003","-0,001","-0,001","1,000","-0,003","0,001","-0,001","1,000","0,000","-0,001","-0,001","1,000","0,000","-0,001","-0,001"
76,"1,000","0,005","0,003","-0,001","1,000","0,000","0,003","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,003","-0,002","-0,001","1,000","-0,003","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","-0,001","-0,001"
77,"1,000","0,004","0,003","-0,001","1,000","0,000","0,003","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,003","-0,002","-0,001","1,000","-0,002","0,001","-0,001","1,000","0,000","-0,001","-0,001","1,000","0,000","-0,001","-0,001"
78,"1,000","0,004","0,003","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","-0,001","-0,001","1,000","-0,002","-0,002","-0,001","1,000","-0,002","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001"
79,"1,000","0,004","0,003","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","-0,001","-0,001","1,000","-0,002","-0,002","-0,001","1,000","-0,002","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001"
80,"1,000","0,004","0,003","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001"
81,"1,000","0,003","0,003","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","0,000","-0,001"
82,"1,000","0,003","0,003","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,002","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001"
83,"1,000","0,003","0,002","-0,001","1,000","0,000","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,003","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001"
84,"1,000","0,002","0,002","-0,001","1,000","-0,001","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001"
85,"1,000","0,002","0,003","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","-0,001","-0,001","1,000","-0,002","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001"
86,"1,000","0,002","0,003","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","-0,001","-0,001"
87,"1,000","0,003","0,003","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","-0,001","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001"
88,"1,000","0,003","0,003","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001"
89,"1,000","0,003","0,003","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","-0,001","-0,001"
90,"1,000","0,003","0,003","-0,002","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","-0,001","-0,001"
91,"1,000","0,002","0,004","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","-0,001","-0,001"
92,"1,000","0,002","0,003","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001"
93,"1,000","0,002","0,003","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001"
94,"1,000","0,002","0,003","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001"
95,"1,000","0,002","0,003","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001"
96,"1,000","0,002","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","-0,001","-0,001"
97,"1,000","0,002","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001"
98,"1,000","0,002","0,002","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001"
99,"1,000","0,002","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","-0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,001"
100,"1,000","0,002","0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,002","-0,002","-0,001","1,000","0,000","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","-0,001","-0,001"
