Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
15,"0,000","-0,002","0,884","-0,002","0,007","1,000","0,000","0,001","0,941","-0,001","-0,001","0,954","-0,001","0,003","1,033","0,002","-0,001","0,965","-0,001","-0,004","0,973"
16,"0,000","0,001","0,885","0,000","-0,002","1,005","0,005","0,005","0,951","-0,005","-0,002","0,949","0,003","-0,003","1,038","0,000","-0,002","0,957","-0,001","-0,001","0,975"
17,"-0,004","0,001","0,883","0,000","0,002","1,005","0,000","0,003","0,948","-0,002","-0,003","0,955","0,002","0,006","1,034","-0,001","0,002","0,957","-0,003","0,006","0,974"
18,"-0,004","0,006","0,892","-0,001","-0,003","1,008","-0,004","0,005","0,940","-0,002","0,001","0,947","-0,003","-0,001","1,036","0,003","-0,005","0,960","-0,003","0,001","0,975"
19,"-0,002","0,005","0,884","0,003","0,000","1,003","-0,003","0,001","0,947","-0,001","0,006","0,954","-0,001","0,004","1,036","-0,001","0,004","0,962","-0,001","0,005","0,976"
20,"0,000","0,002","0,886","-0,003","0,000","1,002","0,000","0,009","0,953","-0,006","0,008","0,951","0,000","0,001","1,036","0,004","0,003","0,962","-0,002","0,005","0,978"
21,"0,002","0,001","0,883","0,000","0,004","1,005","-0,005","0,003","0,945","-0,002","0,007","0,950","0,002","0,002","1,037","0,000","0,001","0,960","0,004","0,005","0,972"
22,"-0,003","0,002","0,889","-0,001","-0,002","1,007","0,002","0,003","0,944","-0,003","0,002","0,947","-0,002","0,008","1,038","0,001","0,001","0,957","0,001","0,000","0,977"
23,"-0,002","0,001","0,890","-0,005","-0,001","1,007","-0,002","0,005","0,946","-0,002","0,005","0,947","0,000","0,001","1,035","0,001","0,001","0,961","0,000","0,003","0,976"
24,"-0,003","0,001","0,888","-0,001","0,005","1,008","0,001","0,004","0,950","0,001","-0,001","0,945","0,002","0,001","1,037","0,001","-0,002","0,960","-0,001","-0,003","0,975"
25,"-0,001","0,002","0,886","-0,003","0,006","1,006","-0,004","0,004","0,946","0,001","0,000","0,950","0,001","-0,003","1,033","0,004","-0,008","0,955","-0,002","-0,002","0,973"
26,"0,003","0,001","0,887","-0,003","0,005","1,004","0,000","0,001","0,946","0,000","0,000","0,951","0,002","-0,004","1,039","0,004","-0,002","0,960","0,002","0,000","0,974"
27,"0,001","-0,004","0,886","-0,002","0,004","1,000","0,001","0,004","0,946","-0,007","-0,002","0,950","0,001","-0,001","1,039","-0,002","0,003","0,960","0,002","-0,002","0,972"
28,"-0,002","0,002","0,887","0,005","0,000","1,007","0,001","0,001","0,950","0,000","-0,001","0,951","-0,003","-0,003","1,037","0,000","0,001","0,964","0,002","0,000","0,979"
29,"-0,001","-0,001","0,886","-0,002","-0,002","1,004","0,001","0,001","0,944","-0,005","0,000","0,954","0,002","0,002","1,037","-0,002","0,000","0,957","-0,001","-0,001","0,977"
30,"-0,002","0,000","0,884","0,000","0,002","1,005","-0,001","0,004","0,950","-0,001","-0,004","0,947","-0,002","0,004","1,032","-0,002","-0,003","0,956","0,000","0,000","0,976"
31,"-0,002","0,004","0,887","-0,003","-0,003","1,005","0,000","0,007","0,951","0,000","-0,003","0,947","0,000","0,003","1,036","0,001","0,003","0,963","-0,001","0,002","0,981"
32,"0,000","0,003","0,882","-0,001","-0,007","1,005","-0,003","0,005","0,949","-0,001","0,001","0,952","0,002","0,001","1,032","0,001","-0,001","0,956","0,000","-0,002","0,976"
33,"0,003","0,002","0,884","-0,002","0,000","1,007","-0,004","0,006","0,947","0,000","0,000","0,953","0,002","-0,006","1,035","0,003","0,001","0,960","0,001","0,000","0,977"
34,"-0,001","0,000","0,882","-0,001","-0,002","1,005","-0,001","0,005","0,948","0,002","-0,001","0,951","0,004","0,004","1,034","-0,004","-0,001","0,962","0,001","-0,007","0,974"
35,"-0,003","-0,003","0,882","0,000","-0,002","1,005","0,001","0,002","0,949","0,002","0,001","0,951","0,001","0,001","1,036","0,001","-0,004","0,958","0,000","-0,003","0,971"
36,"0,005","-0,003","0,886","0,000","0,004","1,006","-0,001","0,006","0,944","0,001","-0,001","0,944","0,003","0,003","1,033","-0,003","0,001","0,961","0,001","-0,004","0,972"
37,"0,002","-0,001","0,890","0,002","0,004","1,004","0,000","0,005","0,946","-0,001","0,000","0,951","-0,003","-0,002","1,034","-0,002","-0,002","0,965","-0,001","0,002","0,975"
38,"0,001","0,001","0,888","0,000","0,002","1,007","-0,001","0,006","0,947","0,000","0,001","0,946","0,001","-0,001","1,035","0,003","0,002","0,956","0,002","0,003","0,974"
39,"-0,001","0,000","0,884","-0,001","0,002","1,004","-0,003","0,000","0,948","0,007","0,002","0,955","-0,001","0,001","1,034","0,003","0,002","0,960","0,000","0,001","0,970"
40,"0,001","0,002","0,885","0,001","0,000","1,008","-0,003","-0,001","0,950","0,003","-0,001","0,953","-0,001","-0,004","1,039","0,002","0,003","0,960","0,002","0,001","0,973"
41,"0,003","0,000","0,883","0,003","-0,005","1,009","-0,001","0,001","0,949","0,000","0,000","0,955","0,002","0,000","1,037","0,004","0,002","0,962","-0,001","0,000","0,976"
42,"-0,001","0,005","0,885","-0,002","0,006","1,001","0,000","0,004","0,944","0,008","0,000","0,947","0,000","0,002","1,037","0,001","0,003","0,958","-0,003","0,002","0,977"
43,"0,002","0,007","0,883","0,002","0,001","1,002","-0,001","0,004","0,949","0,005","0,000","0,948","0,006","0,004","1,032","0,001","0,002","0,959","-0,002","-0,002","0,974"
44,"0,004","0,002","0,880","-0,001","0,002","1,002","0,002","0,007","0,950","0,008","0,000","0,955","0,006","0,003","1,034","0,006","-0,005","0,958","-0,002","0,003","0,978"
45,"0,004","0,006","0,880","0,001","0,002","1,003","0,002","-0,001","0,945","0,002","0,003","0,956","0,001","0,007","1,033","0,000","0,003","0,960","-0,002","0,006","0,980"
46,"0,001","0,003","0,878","0,001","0,007","1,008","0,001","0,003","0,945","-0,002","0,005","0,955","0,005","0,005","1,035","0,008","0,000","0,954","-0,002","-0,004","0,977"
47,"0,003","0,000","0,887","-0,001","-0,003","1,006","0,002","0,005","0,948","0,002","0,000","0,948","0,007","0,005","1,037","0,003","0,001","0,962","-0,004","-0,007","0,975"
48,"0,003","-0,005","0,883","0,001","0,000","1,003","0,004","0,005","0,949","-0,003","0,003","0,955","0,001","0,003","1,034","0,002","-0,004","0,957","-0,002","0,003","0,975"
49,"0,005","-0,002","0,887","0,004","0,002","1,006","0,002","0,002","0,947","-0,006","0,003","0,955","-0,002","-0,001","1,034","0,004","0,000","0,959","-0,001","0,002","0,973"
50,"-0,003","-0,001","0,885","-0,005","-0,003","1,006","0,000","0,003","0,949","-0,004","0,002","0,940","0,001","0,002","1,033","0,000","-0,002","0,958","0,001","-0,001","0,973"
51,"0,000","0,003","0,882","0,000","-0,001","1,000","-0,005","0,001","0,948","0,000","0,003","0,948","0,002","0,005","1,038","0,002","0,001","0,962","0,003","0,001","0,971"
52,"0,002","0,000","0,888","0,002","0,005","1,007","0,000","0,010","0,950","-0,001","0,006","0,953","0,003","0,000","1,034","-0,005","-0,001","0,961","-0,001","-0,001","0,975"
53,"0,000","0,001","0,879","-0,005","0,004","1,002","0,001","0,000","0,943","0,000","0,001","0,953","0,005","-0,003","1,037","0,001","-0,001","0,962","-0,004","0,003","0,974"
54,"-0,001","-0,001","0,885","0,000","0,002","1,006","-0,003","0,006","0,948","0,000","-0,002","0,943","0,001","0,003","1,030","0,003","0,001","0,963","-0,002","-0,007","0,972"
55,"-0,001","-0,005","0,881","-0,001","0,001","1,002","-0,003","0,002","0,943","0,004","0,000","0,948","0,002","-0,006","1,036","-0,001","0,003","0,961","0,009","-0,008","0,970"
56,"-0,002","-0,003","0,883","-0,001","0,000","1,006","0,001","0,001","0,945","0,003","0,000","0,951","-0,003","-0,004","1,034","0,000","0,002","0,960","-0,001","-0,008","0,972"
57,"-0,001","-0,005","0,885","0,000","0,002","1,007","-0,001","0,004","0,945","0,001","-0,003","0,952","0,001","-0,003","1,036","0,001","0,004","0,962","0,000","0,008","0,976"
58,"0,002","-0,009","0,886","-0,003","0,001","1,003","-0,007","0,004","0,949","-0,004","0,001","0,953","0,005","-0,003","1,034","0,001","0,000","0,952","-0,001","-0,005","0,970"
59,"0,000","-0,005","0,884","-0,002","0,002","1,005","-0,001","0,003","0,949","-0,007","-0,004","0,946","-0,005","-0,003","1,036","-0,003","-0,002","0,958","-0,003","0,000","0,973"
60,"-0,003","-0,002","0,887","0,000","0,002","1,001","-0,004","0,001","0,945","-0,007","-0,001","0,951","0,004","0,002","1,035","-0,003","0,001","0,958","0,000","-0,001","0,972"
61,"-0,003","0,002","0,882","-0,003","-0,001","1,001","-0,001","0,000","0,943","0,000","-0,003","0,945","-0,001","-0,002","1,036","0,003","-0,002","0,958","-0,003","-0,004","0,975"
62,"-0,005","0,005","0,886","-0,001","0,002","1,004","-0,002","0,006","0,953","-0,005","0,003","0,952","-0,002","-0,001","1,037","0,006","-0,003","0,954","-0,003","0,001","0,976"
63,"-0,002","0,003","0,890","0,002","-0,002","1,001","-0,003","0,007","0,948","-0,004","0,000","0,950","0,002","-0,003","1,035","0,003","-0,004","0,962","-0,002","0,000","0,978"
64,"-0,003","0,003","0,883","0,001","0,003","1,006","-0,003","0,005","0,948","0,001","0,005","0,960","0,004","-0,002","1,041","0,001","-0,001","0,956","-0,004","0,004","0,978"
65,"0,002","0,004","0,885","-0,002","0,001","1,003","-0,002","0,000","0,944","-0,004","0,009","0,949","-0,001","0,007","1,031","0,004","0,001","0,962","-0,003","0,003","0,974"
66,"0,002","0,008","0,883","0,000","0,003","1,003","-0,002","0,004","0,947","-0,002","0,005","0,956","0,002","0,007","1,030","0,003","-0,003","0,960","-0,002","0,005","0,976"
67,"0,004","0,003","0,884","0,005","-0,001","1,006","0,001","0,003","0,942","0,004","0,007","0,947","0,004","0,008","1,038","0,004","0,001","0,958","0,000","0,004","0,975"
68,"0,007","0,005","0,890","0,004","0,002","1,005","-0,001","0,001","0,951","0,000","0,001","0,944","0,001","0,005","1,033","0,003","0,000","0,959","0,001","0,005","0,976"
69,"0,004","0,000","0,890","0,002","0,000","1,004","0,002","0,007","0,946","0,001","0,003","0,948","0,003","0,004","1,036","0,005","0,005","0,960","-0,004","0,003","0,976"
70,"0,007","0,000","0,888","0,001","0,000","1,010","0,001","0,008","0,945","0,001","0,003","0,953","0,006","0,005","1,035","-0,001","-0,005","0,958","-0,001","0,001","0,975"
71,"0,005","-0,005","0,885","-0,003","0,001","1,007","-0,003","0,001","0,946","0,004","-0,002","0,951","0,002","0,002","1,035","0,000","0,003","0,963","-0,005","-0,004","0,974"
72,"0,001","-0,006","0,887","0,001","0,000","0,999","-0,005","0,004","0,947","0,000","0,001","0,953","-0,001","0,004","1,036","0,003","0,003","0,960","0,001","-0,002","0,976"
73,"0,002","-0,002","0,883","-0,001","-0,004","1,004","-0,004","0,001","0,945","0,001","-0,003","0,958","0,005","0,002","1,034","0,003","-0,003","0,955","0,002","-0,005","0,974"
74,"0,001","0,002","0,893","-0,004","0,000","1,003","-0,002","0,001","0,951","-0,003","-0,002","0,951","0,002","-0,001","1,034","0,002","0,001","0,959","-0,001","-0,005","0,975"
75,"-0,001","0,002","0,887","-0,005","-0,003","1,006","0,000","0,004","0,951","0,002","0,001","0,955","0,003","-0,006","1,036","0,002","0,001","0,958","0,001","-0,003","0,980"
76,"0,003","-0,005","0,877","-0,002","-0,002","1,004","-0,006","0,005","0,950","0,004","-0,002","0,955","0,003","0,005","1,036","0,000","-0,004","0,962","-0,002","-0,002","0,973"
77,"0,003","-0,001","0,884","0,000","0,000","1,001","0,001","0,006","0,948","0,004","0,001","0,951","0,002","-0,002","1,038","0,002","0,005","0,962","-0,003","0,006","0,974"
78,"-0,001","-0,003","0,883","0,002","-0,001","1,006","-0,001","0,004","0,942","0,001","-0,001","0,947","0,002","-0,001","1,032","0,002","0,002","0,963","0,001","-0,003","0,977"
79,"-0,003","-0,002","0,881","-0,002","-0,004","1,006","0,002","0,006","0,947","0,007","0,001","0,949","-0,001","0,000","1,039","0,000","-0,003","0,957","0,000","0,000","0,974"
80,"-0,001","-0,003","0,891","0,002","0,003","1,003","-0,004","0,010","0,955","0,003","0,001","0,950","0,003","0,002","1,036","-0,003","0,000","0,960","0,000","0,003","0,974"
81,"0,004","-0,005","0,881","0,004","0,000","1,003","-0,002","0,000","0,946","0,002","-0,001","0,948","0,001","-0,002","1,033","0,000","-0,003","0,958","-0,003","-0,002","0,975"
82,"0,003","0,002","0,886","-0,001","0,004","1,001","0,001","0,004","0,951","-0,001","0,001","0,947","0,001","0,001","1,036","0,001","0,002","0,961","-0,001","0,000","0,971"
83,"-0,002","0,004","0,881","-0,004","0,000","1,007","-0,001","0,010","0,949","-0,001","0,003","0,954","-0,003","0,000","1,037","0,001","0,001","0,959","-0,004","0,003","0,974"
84,"-0,002","0,002","0,884","-0,001","0,001","1,008","-0,004","0,003","0,944","0,000","0,001","0,944","-0,001","-0,002","1,038","0,006","0,003","0,960","-0,005","-0,001","0,973"
85,"-0,001","0,009","0,883","-0,002","0,000","1,008","0,003","0,004","0,951","-0,004","0,006","0,949","-0,004","0,001","1,032","0,001","-0,003","0,960","-0,002","0,001","0,975"
86,"-0,001","0,007","0,883","-0,002","0,003","1,004","-0,003","0,006","0,946","-0,005","0,002","0,952","-0,001","0,006","1,034","0,002","0,000","0,960","-0,002","0,000","0,973"
87,"-0,001","0,002","0,879","0,000","0,004","1,004","-0,001","0,008","0,949","-0,001","0,005","0,952","0,001","-0,001","1,041","0,001","0,000","0,955","-0,003","-0,005","0,974"
88,"0,001","0,000","0,885","0,000","-0,001","1,006","0,001","0,007","0,946","-0,009","0,000","0,951","0,000","0,002","1,036","0,000","-0,002","0,957","-0,003","-0,002","0,972"
89,"0,002","-0,001","0,885","-0,007","0,001","1,008","0,000","0,005","0,951","0,000","0,003","0,946","0,004","-0,002","1,036","0,005","-0,001","0,957","-0,002","-0,001","0,975"
90,"0,005","-0,003","0,887","-0,007","0,002","1,005","0,000","0,001","0,946","0,000","0,006","0,946","0,003","0,010","1,033","0,005","0,002","0,961","0,003","0,000","0,976"
91,"0,003","-0,006","0,881","-0,006","0,007","1,003","-0,002","0,001","0,945","-0,001","0,000","0,954","0,001","0,000","1,035","0,003","-0,005","0,958","0,000","0,000","0,971"
92,"-0,002","-0,004","0,884","-0,001","0,004","1,007","-0,004","0,002","0,948","-0,001","0,001","0,954","0,002","0,003","1,038","0,002","-0,007","0,952","-0,002","0,000","0,969"
93,"0,000","-0,001","0,885","-0,003","0,004","1,007","-0,003","0,009","0,948","-0,002","-0,002","0,948","-0,002","0,003","1,038","0,002","0,000","0,959","-0,003","-0,005","0,972"
94,"-0,001","-0,003","0,885","-0,004","-0,003","1,001","0,000","0,005","0,947","-0,002","0,000","0,948","0,004","-0,001","1,037","0,003","-0,001","0,958","-0,003","-0,003","0,973"
95,"-0,004","-0,002","0,883","-0,001","-0,004","1,006","0,005","0,000","0,943","-0,004","0,003","0,949","-0,001","0,000","1,037","0,001","0,001","0,960","-0,002","0,001","0,974"
96,"0,003","0,001","0,891","-0,001","-0,001","1,010","0,000","0,007","0,945","-0,006","-0,003","0,947","0,001","0,002","1,034","0,005","0,001","0,961","-0,003","-0,003","0,970"
97,"-0,003","0,002","0,884","0,000","-0,002","1,003","-0,002","0,004","0,943","-0,004","-0,003","0,948","-0,001","-0,001","1,039","0,002","0,001","0,960","-0,002","-0,007","0,978"
98,"-0,003","0,004","0,881","0,001","0,005","1,005","-0,002","0,005","0,953","-0,005","0,001","0,954","0,004","0,003","1,034","0,003","-0,001","0,954","-0,003","-0,005","0,972"
99,"-0,003","0,003","0,887","-0,001","0,006","1,005","-0,002","0,005","0,950","-0,001","0,002","0,952","0,001","-0,001","1,040","0,002","0,003","0,960","-0,001","0,005","0,982"
100,"-0,001","0,002","0,882","0,000","0,001","1,003","0,000","0,005","0,947","-0,003","0,004","0,955","-0,002","0,000","1,036","0,004","-0,002","0,963","0,000","0,000","0,972"
101,"0,002","-0,002","0,884","0,003","0,001","1,006","0,002","0,002","0,949","-0,001","0,003","0,956","0,005","0,000","1,038","0,002","0,001","0,959","0,004","0,002","0,973"
102,"-0,001","0,001","0,889","0,004","-0,003","1,002","0,000","0,001","0,949","0,009","0,001","0,952","-0,002","0,001","1,035","0,003","0,001","0,961","0,001","-0,002","0,970"
103,"0,000","-0,003","0,885","0,003","0,002","1,006","0,000","0,009","0,949","0,004","0,003","0,953","-0,001","0,005","1,034","0,003","-0,005","0,961","-0,001","-0,006","0,972"
104,"0,004","-0,004","0,884","0,001","0,003","1,006","-0,004","0,003","0,948","0,006","-0,005","0,951","0,000","-0,001","1,040","0,002","0,001","0,961","0,003","-0,002","0,971"
105,"0,000","0,001","0,888","-0,001","0,004","1,002","-0,001","0,002","0,945","0,005","-0,002","0,954","-0,001","0,002","1,038","0,000","-0,003","0,958","0,001","-0,001","0,972"
106,"0,003","0,000","0,890","0,002","0,002","1,005","-0,003","0,005","0,944","0,005","-0,004","0,947","-0,001","0,001","1,034","0,001","-0,001","0,956","0,003","0,000","0,971"
107,"0,000","0,000","0,886","-0,001","-0,005","1,008","0,000","0,004","0,944","0,004","0,002","0,955","0,002","0,002","1,031","0,002","0,002","0,963","-0,002","0,006","0,977"
108,"0,002","0,001","0,884","-0,001","-0,004","1,010","0,000","0,007","0,947","0,005","-0,002","0,952","0,004","0,006","1,033","-0,001","-0,005","0,960","-0,002","-0,003","0,971"
109,"0,000","0,002","0,888","0,002","-0,004","1,007","-0,002","0,005","0,948","0,001","0,000","0,955","0,001","-0,004","1,035","0,003","-0,005","0,959","-0,003","0,002","0,977"
110,"0,001","0,008","0,884","0,001","0,002","1,006","-0,002","0,005","0,943","-0,001","-0,001","0,949","0,005","0,006","1,030","0,000","0,001","0,958","-0,005","0,001","0,978"
111,"0,006","0,008","0,883","0,002","0,001","1,002","0,001","0,003","0,947","0,000","0,003","0,952","0,007","0,002","1,036","0,002","0,004","0,963","-0,004","-0,001","0,978"
112,"0,004","0,005","0,886","0,001","-0,002","1,009","0,003","0,004","0,949","0,002","0,000","0,946","0,006","0,008","1,036","0,003","0,003","0,960","-0,006","-0,004","0,974"
113,"0,006","0,000","0,889","0,005","-0,003","1,003","-0,002","0,006","0,941","0,000","0,004","0,947","0,001","0,002","1,035","0,002","0,000","0,959","-0,001","-0,002","0,975"
114,"0,002","-0,003","0,888","-0,002","-0,005","1,004","0,004","0,002","0,946","0,002","-0,001","0,947","0,006","0,007","1,032","0,004","0,000","0,962","0,000","-0,003","0,978"
115,"0,002","-0,002","0,887","0,003","-0,004","1,007","0,002","0,004","0,943","0,001","0,002","0,952","0,005","0,001","1,033","0,002","-0,002","0,957","0,000","0,004","0,972"
116,"0,005","0,003","0,891","-0,004","0,003","1,006","-0,001","0,009","0,951","-0,004","-0,005","0,945","0,003","0,001","1,035","0,004","0,000","0,961","-0,001","0,005","0,975"
117,"0,006","0,000","0,886","-0,003","0,004","1,006","0,000","0,002","0,948","-0,005","-0,003","0,954","0,003","0,004","1,039","0,005","0,003","0,960","-0,003","-0,004","0,972"
118,"0,001","0,002","0,886","-0,005","-0,002","1,011","-0,002","0,004","0,945","-0,003","-0,002","0,956","0,005","-0,002","1,035","0,002","-0,002","0,959","-0,001","-0,005","0,976"
119,"-0,001","-0,002","0,880","-0,003","0,006","1,002","-0,002","0,003","0,945","0,002","0,003","0,958","0,001","-0,001","1,034","0,001","-0,003","0,958","0,001","-0,006","0,974"
120,"0,002","0,001","0,890","0,000","0,001","1,004","-0,003","0,005","0,947","0,000","0,002","0,949","-0,001","-0,004","1,036","0,001","0,000","0,963","0,003","-0,005","0,973"
121,"0,003","-0,001","0,886","-0,005","-0,005","1,007","-0,004","0,003","0,947","0,003","0,006","0,949","0,002","0,004","1,035","-0,004","0,000","0,958","0,002","-0,004","0,974"
122,"-0,001","-0,002","0,885","-0,001","-0,001","1,005","0,000","0,007","0,947","0,002","-0,001","0,943","-0,001","-0,001","1,032","0,006","0,001","0,962","0,001","0,001","0,973"
123,"-0,001","-0,002","0,890","-0,006","0,003","1,005","0,001","0,005","0,944","0,004","0,005","0,955","0,000","-0,003","1,036","0,002","0,003","0,959","0,001","-0,002","0,974"
124,"0,001","-0,001","0,890","0,002","0,005","1,007","0,002","0,003","0,951","0,000","-0,002","0,951","0,000","-0,001","1,037","0,001","-0,001","0,959","0,000","-0,002","0,970"
125,"-0,002","-0,005","0,885","-0,004","0,002","1,006","-0,002","0,002","0,951","0,000","-0,002","0,946","-0,002","-0,003","1,035","-0,002","0,003","0,961","-0,002","0,002","0,973"
126,"-0,005","0,000","0,885","0,000","0,004","1,001","0,000","0,002","0,946","0,000","-0,002","0,947","-0,001","0,006","1,032","0,003","-0,002","0,958","-0,001","0,002","0,972"
127,"-0,006","0,004","0,884","-0,003","0,000","1,004","0,003","0,012","0,946","-0,002","0,003","0,950","-0,001","0,000","1,037","0,002","-0,001","0,961","-0,001","0,002","0,974"
128,"-0,004","-0,001","0,886","-0,003","0,002","1,004","-0,002","0,005","0,947","-0,003","0,001","0,948","0,001","0,004","1,034","0,004","-0,001","0,962","-0,001","0,002","0,978"
129,"-0,002","0,004","0,881","-0,001","-0,004","1,007","0,002","0,004","0,947","-0,001","0,000","0,950","0,005","0,003","1,036","0,003","-0,001","0,959","-0,002","-0,001","0,976"
130,"-0,005","0,000","0,886","0,000","0,006","1,007","-0,002","0,001","0,950","-0,001","0,002","0,945","0,001","0,003","1,033","0,006","-0,001","0,959","0,000","-0,005","0,973"
131,"-0,001","0,002","0,886","-0,001","0,007","1,005","0,000","0,002","0,945","-0,003","0,005","0,952","0,000","0,000","1,034","0,005","-0,001","0,957","-0,003","0,006","0,975"
132,"0,005","-0,001","0,890","-0,002","0,004","1,005","0,003","0,006","0,953","-0,002","0,004","0,954","0,002","0,005","1,033","0,003","-0,002","0,959","-0,006","-0,001","0,974"
133,"0,001","-0,002","0,884","0,000","-0,002","1,005","0,000","0,007","0,943","-0,001","0,001","0,950","0,002","0,002","1,037","-0,001","-0,001","0,960","-0,005","0,001","0,972"
134,"0,003","-0,002","0,885","-0,004","0,004","1,009","-0,002","0,007","0,951","0,001","0,001","0,945","0,004","0,005","1,036","0,003","0,000","0,958","-0,004","-0,005","0,974"
135,"0,003","-0,001","0,886","0,001","0,002","1,004","-0,002","0,004","0,944","0,004","0,007","0,955","0,006","0,001","1,036","0,006","0,003","0,963","0,000","0,000","0,974"
136,"0,001","0,000","0,885","-0,001","0,004","1,004","0,000","0,006","0,946","-0,002","0,002","0,952","0,004","-0,002","1,035","0,003","-0,001","0,958","-0,003","-0,007","0,974"
137,"0,001","-0,003","0,885","0,002","0,000","1,004","-0,001","0,003","0,946","0,001","-0,001","0,955","0,001","-0,002","1,036","0,007","-0,002","0,958","-0,002","-0,005","0,972"
138,"0,004","-0,004","0,886","-0,003","0,000","1,007","0,000","0,002","0,950","-0,004","-0,001","0,956","0,002","0,002","1,036","0,002","0,000","0,958","0,000","-0,006","0,971"
139,"0,004","-0,003","0,893","-0,002","0,004","1,004","0,000","0,001","0,948","-0,004","-0,001","0,954","0,003","0,000","1,033","0,005","-0,004","0,961","-0,004","-0,002","0,972"
140,"0,002","-0,001","0,889","0,001","-0,005","1,003","0,003","0,004","0,949","0,000","-0,002","0,945","-0,002","0,004","1,033","0,002","0,001","0,959","0,002","0,000","0,974"
141,"0,005","0,001","0,886","-0,001","0,000","1,006","0,001","0,003","0,941","0,002","-0,003","0,953","0,003","-0,003","1,035","0,004","0,001","0,958","0,001","-0,003","0,981"
