Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
18,"-9,306","4,474","0,940","0,309","-1,154","-0,088","63,649","8,723","-0,106","0,940","6,271","0,606","-5,184","0,292","0,210","69,299","19,441","-8,045","12,221","-1,841","0,160"
19,"-9,446","5,032","1,160","0,310","-1,152","-0,083","63,667","8,911","-0,357","1,289","5,741","0,510","-5,115","-0,162","0,074","69,676","19,395","-7,941","12,297","-2,167","0,228"
20,"-9,163","4,677","1,004","0,191","-1,260","-0,088","63,609","9,008","-0,497","0,964","5,880","0,525","-4,530","0,086","0,123","69,619","19,198","-7,667","12,247","-1,835","0,154"
21,"-9,808","4,550","0,973","0,527","-0,942","-0,073","63,824","8,795","-0,165","0,972","5,965","0,546","-5,172","0,155","0,181","69,096","19,275","-7,837","11,918","-1,770","0,135"
22,"-9,728","4,555","0,977","0,088","-1,077","-0,044","63,738","9,174","-0,690","0,742","6,129","0,573","-4,854","-0,304","0,027","69,698","19,330","-7,874","11,982","-1,439","0,063"
23,"-10,136","4,799","1,097","-0,209","-0,656","0,073","63,957","8,920","-0,287","0,346","5,713","0,479","-5,486","-0,159","0,107","69,453","19,446","-8,083","11,900","-1,765","0,129"
24,"-9,726","4,648","1,031","0,455","-0,677","-0,024","64,025","8,965","-0,325","0,981","5,616","0,479","-5,061","0,059","0,149","69,820","19,319","-7,883","12,203","-1,919","0,159"
25,"-10,377","4,631","1,055","0,283","-0,416","0,051","63,679","9,151","-0,642","0,816","5,368","0,423","-5,469","-0,289","0,062","69,586","19,567","-8,273","11,874","-1,877","0,147"
26,"-9,829","4,413","0,950","0,327","-0,805","-0,028","63,828","9,102","-0,556","0,904","5,567","0,466","-5,437","0,249","0,214","69,260","19,184","-7,749","12,215","-1,902","0,149"
27,"-10,127","4,690","1,073","0,938","-0,539","-0,050","63,870","8,977","-0,384","0,873","5,456","0,444","-5,415","0,251","0,216","69,396","19,088","-7,605","11,885","-1,862","0,138"
28,"-9,685","4,765","1,085","0,438","-0,960","-0,076","63,853","9,117","-0,563","0,865","5,443","0,439","-5,115","0,126","0,174","69,410","19,442","-8,129","12,077","-2,141","0,197"
29,"-9,302","4,278","0,877","0,477","-0,893","-0,075","63,466","8,769","-0,158","1,271","5,904","0,544","-5,049","0,054","0,154","69,555","19,576","-8,317","12,182","-1,820","0,127"
30,"-9,321","4,320","0,894","0,472","-0,916","-0,085","63,517","8,800","-0,182","1,211","5,895","0,542","-5,039","0,057","0,148","69,567","19,550","-8,271","12,155","-1,833","0,128"
31,"-9,302","4,348","0,907","0,455","-0,948","-0,091","63,518","8,835","-0,230","1,215","5,897","0,545","-5,038","0,054","0,136","69,554","19,531","-8,233","12,193","-1,836","0,126"
32,"-9,336","4,399","0,931","0,485","-1,001","-0,112","63,566","8,868","-0,264","1,196","5,909","0,552","-5,034","0,051","0,126","69,543","19,500","-8,183","12,172","-1,858","0,129"
33,"-9,288","4,442","0,949","0,473","-0,985","-0,113","63,604","8,869","-0,258","1,194","5,899","0,556","-5,038","0,053","0,124","69,521","19,462","-8,134","12,203","-1,878","0,132"
34,"-9,258","4,493","0,969","0,447","-0,997","-0,113","63,582","8,897","-0,303","1,175","5,846","0,548","-4,986","0,050","0,122","69,532","19,429","-8,095","12,211","-1,910","0,138"
35,"-9,252","4,532","0,988","0,424","-0,932","-0,104","63,569","8,906","-0,303","1,151","5,790","0,534","-4,978","0,058","0,126","69,500","19,421","-8,098","12,193","-1,933","0,143"
36,"-9,244","4,572","1,003","0,364","-0,913","-0,096","63,558","8,918","-0,308","1,111","5,745","0,519","-4,923","0,041","0,119","69,502","19,424","-8,103","12,178","-1,957","0,148"
37,"-9,295","4,606","1,020","0,356","-0,860","-0,084","63,550","8,922","-0,309","1,103","5,702","0,506","-4,923","0,038","0,113","69,491","19,409","-8,076","12,154","-1,971","0,151"
38,"-9,276","4,586","1,012","0,351","-0,848","-0,076","63,606","8,918","-0,294","1,103","5,692","0,500","-4,939","0,101","0,132","69,472","19,408","-8,071","12,190","-1,984","0,154"
39,"-9,273","4,566","1,002","0,382","-0,850","-0,080","63,643","8,926","-0,298","1,157","5,674","0,497","-5,006","0,122","0,143","69,439","19,383","-8,034","12,227","-1,974","0,152"
40,"-9,279","4,525","0,982","0,406","-0,794","-0,075","63,616","8,917","-0,289","1,208","5,678","0,504","-5,053","0,168","0,164","69,390","19,344","-7,986","12,252","-1,950","0,144"
41,"-0,418","0,387","0,002","-0,071","-0,267","0,000","0,170","0,243","-0,001","-0,363","-0,234","-0,001","-0,287","0,111","0,000","0,046","-0,260","0,000","-0,269","-0,344","-0,149"
42,"0,043","0,388","0,000","-0,176","0,020","0,000","0,152","-0,043","0,000","-0,054","-0,236","-0,001","-0,261","0,049","0,000","-0,213","-0,197","0,000","0,192","-0,346","-0,147"
43,"0,043","0,362","0,000","-0,135","-0,232","0,000","0,193","-0,042","0,000","-0,054","0,016","0,000","-0,261","0,075","0,000","-0,263","-0,290","-0,001","0,192","-0,346","-0,147"
44,"-0,051","0,242","0,000","-0,021","-0,061","0,000","0,153","-0,076","0,000","-0,249","-0,094","-0,001","-0,008","0,054","0,000","-0,215","-0,199","0,000","-0,155","-0,204","-0,148"
45,"-0,176","0,227","0,001","-0,176","-0,132","0,000","0,061","0,037","0,000","-0,274","-0,024","-0,001","-0,260","0,068","0,000","-0,214","-0,221","0,000","-0,027","-0,204","-0,148"
46,"-0,176","0,077","0,000","-0,071","-0,153","0,000","0,105","0,041","0,000","-0,122","0,070","0,000","-0,261","0,119","0,000","-0,194","-0,287","0,000","-0,027","-0,040","-0,148"
47,"-0,177","0,078","0,000","-0,071","-0,153","0,000","0,083","0,128","0,000","-0,040","0,069","0,000","-0,344","0,061","0,000","-0,215","-0,229","0,000","0,055","-0,041","-0,148"
48,"-0,095","0,084","0,000","-0,105","-0,095","0,000","0,049","0,128","0,000","-0,040","0,011","0,000","-0,262","0,056","0,000","-0,215","-0,229","0,000","0,055","-0,041","-0,148"
49,"-0,097","0,095","0,000","-0,072","-0,067","0,000","0,082","0,100","0,000","-0,043","-0,001","0,000","-0,150","0,048","0,000","-0,102","-0,221","0,000","0,052","-0,053","-0,148"
50,"-0,094","0,116","0,000","-0,039","-0,051","0,000","0,086","0,041","0,000","-0,007","-0,032","0,000","-0,149","0,016","0,000","-0,081","-0,220","0,000","0,055","-0,041","-0,148"
51,"-0,592","-0,361","-0,006","-0,593","-0,416","0,005","0,188","0,376","-0,003","-0,593","0,309","-0,001","-0,388","-0,078","-0,001","0,133","-0,143","0,003","-0,206","0,183","-0,149"
52,"0,092","-0,344","-0,007","0,082","-0,274","0,006","0,188","0,305","-0,001","0,081","0,174","-0,005","0,213","0,181","-0,002","0,180","-0,105","0,007","0,137","0,135","-0,151"
53,"-0,588","-0,252","-0,010","0,102","-0,593","0,003","0,697","0,165","0,002","-0,551","0,284","-0,007","-0,354","0,409","-0,005","-0,369","-0,467","0,007","-0,200","0,071","-0,152"
54,"0,012","0,035","-0,009","0,328","-0,171","0,009","0,700","0,161","0,006","-0,321","-0,104","-0,014","0,121","-0,088","-0,004","-0,112","0,149","0,006","0,139","0,005","-0,153"
55,"-0,670","0,015","-0,007","-0,064","-0,549","0,006","0,233","0,519","0,011","-0,713","0,291","-0,015","-0,490","0,087","0,000","-0,033","-0,096","0,000","-0,199","0,061","-0,153"
56,"-0,095","0,076","-0,003","0,121","-0,274","0,009","0,328","-0,015","0,013","-0,101","0,107","-0,021","0,165","0,211","0,002","0,381","-0,405","-0,006","0,069","-0,155","-0,151"
57,"-0,601","-0,388","-0,001","0,143","-0,434","0,009","0,410","0,253","0,013","-0,697","0,439","-0,023","-0,234","0,164","0,002","0,334","0,215","-0,010","-0,204","0,056","-0,149"
58,"-0,311","0,230","0,004","0,027","-0,335","0,012","0,477","0,418","0,010","-0,379","-0,164","-0,029","-0,042","0,183","0,004","0,230","-0,429","-0,008","-0,043","-0,245","-0,146"
59,"-0,300","-0,389","-0,002","-0,560","-0,297","0,012","-0,140","0,161","0,007","-0,833","0,315","-0,024","0,444","0,377","0,008","0,519","0,024","-0,003","-0,188","0,067","-0,143"
60,"-0,542","0,241","-0,005","0,078","-0,407","0,003","0,501","0,392","0,005","-0,580","-0,070","-0,023","-0,049","0,147","0,005","0,304","-0,373","0,006","-0,269","-0,262","-0,143"
61,"-0,613","-0,165","-0,015","-0,558","-0,147","-0,004","0,000","-0,023","0,012","-0,656","0,048","-0,018","-0,369","0,641","0,006","-0,022","-0,850","0,014","-0,028","-0,011","-0,141"
62,"-0,260","0,410","-0,015","-0,578","-0,124","-0,012","0,505","-0,079","0,018","-0,769","-0,029","-0,018","-0,297","0,068","0,006","0,030","-0,260","0,021","0,108","-0,325","-0,140"
63,"-0,236","0,366","-0,017","-0,488","-0,384","-0,018","0,438","-0,134","0,021","-0,704","0,200","-0,014","-0,331","-0,030","0,013","-0,164","-0,008","0,015","-0,170","-0,125","-0,140"
64,"-0,406","0,687","-0,009","0,201","-0,357","-0,021","0,497","0,070","0,020","-0,186","-0,131","-0,016","-0,372","-0,224","0,015","0,080","-0,180","0,007","0,005","-0,419","-0,141"
65,"-0,113","0,230","-0,003","0,304","-0,475","-0,022","0,115","0,643","0,023","0,087","0,054","-0,016","0,075","-0,432","0,010","0,549","0,143","-0,003","-0,024","-0,075","-0,142"
66,"0,406","-0,077","0,009","0,235","-0,336","-0,025","0,692","0,278","0,025","0,092","0,142","-0,019","0,366","0,186","0,002","0,345","-0,067","-0,005","0,320","-0,064","-0,140"
67,"0,134","0,084","0,020","-0,406","-0,134","-0,034","0,077","0,230","0,035","-0,544","0,301","-0,017","0,097","0,023","-0,009","0,111","-0,590","-0,005","0,031","0,120","-0,140"
68,"-0,347","-0,030","0,023","-0,296","-0,271","-0,042","-0,214","0,180","0,041","-0,531","-0,017","-0,018","0,062","0,003","-0,012","0,441","0,018","-0,011","-0,266","-0,056","-0,142"
69,"0,334","0,054","0,025","0,262","-0,266","-0,048","0,399","0,061","0,044","0,087","0,131","-0,019","0,402","0,312","-0,010","0,127","-0,461","-0,015","0,074","-0,106","-0,141"
70,"0,350","-0,067","0,026","0,240","-0,146","-0,047","0,412","-0,206","0,048","0,083","0,140","-0,025","-0,167","0,188","-0,008","0,203","-0,359","-0,019","0,416","-0,100","-0,139"
71,"0,316","-0,112","0,025","0,199","-0,140","-0,043","0,406","-0,145","0,051","0,027","0,119","-0,034","-0,129","0,219","-0,004","0,220","-0,332","-0,022","0,383","-0,090","-0,137"
72,"0,248","-0,133","0,026","0,194","-0,154","-0,032","0,351","-0,120","0,050","0,016","0,138","-0,047","-0,122","0,241","-0,001","0,227","-0,331","-0,024","0,347","-0,084","-0,136"
73,"0,181","-0,120","0,026","0,192","-0,136","-0,023","0,352","-0,138","0,050","0,010","0,131","-0,060","-0,115","0,229","0,000","0,272","-0,374","-0,023","0,312","-0,080","-0,134"
74,"0,149","-0,081","0,025","0,132","-0,145","-0,022","0,351","-0,091","0,055","-0,059","0,117","-0,067","-0,081","0,214","-0,001","0,283","-0,371","-0,020","0,278","-0,085","-0,133"
75,"0,090","-0,097","0,022","0,143","-0,172","-0,033","0,349","-0,043","0,066","-0,048","0,152","-0,067","-0,107","0,169","0,001","0,260","-0,323","-0,018","0,255","-0,058","-0,132"
76,"0,053","-0,043","0,016","0,109","-0,144","-0,045","0,359","-0,043","0,075","-0,088","0,126","-0,066","-0,098","0,145","0,007","0,326","-0,311","-0,016","0,247","-0,090","-0,131"
77,"0,065","-0,021","0,007","0,117","-0,201","-0,054","0,412","0,002","0,078","-0,071","0,160","-0,061","-0,093","0,092","0,012","0,317","-0,278","-0,011","0,281","-0,087","-0,131"
78,"0,021","-0,028","0,000","0,061","-0,214","-0,058","0,399","0,029","0,077","-0,119","0,210","-0,057","-0,083","0,052","0,015","0,323","-0,285","-0,005","0,261","-0,056","-0,131"
79,"-0,046","-0,007","-0,003","0,008","-0,235","-0,060","0,343","0,004","0,075","-0,181","0,230","-0,056","-0,134","0,058","0,017","0,264","-0,316","0,000","0,225","-0,060","-0,129"
80,"-0,062","-0,013","-0,003","-0,052","-0,252","-0,060","0,332","-0,026","0,072","-0,214","0,284","-0,055","-0,119","0,008","0,018","0,264","-0,282","0,004","0,223","-0,025","-0,126"
81,"-0,086","-0,019","-0,005","-0,047","-0,232","-0,064","0,330","-0,015","0,071","-0,189","0,312","-0,054","-0,164","-0,031","0,019","0,212","-0,248","0,006","0,216","0,010","-0,124"
82,"-0,118","0,044","-0,006","-0,040","-0,210","-0,066","0,338","-0,045","0,071","-0,241","0,273","-0,055","-0,169","-0,031","0,022","0,221","-0,316","0,006","0,194","-0,018","-0,121"
83,"-0,184","0,068","-0,007","-0,036","-0,172","-0,068","0,342","-0,046","0,072","-0,246","0,239","-0,055","-0,178","-0,070","0,026","0,221","-0,310","0,004","0,161","-0,032","-0,120"
84,"-0,240","0,040","-0,008","-0,082","-0,176","-0,068","0,291","-0,007","0,073","-0,310","0,218","-0,058","-0,173","-0,017","0,029","0,270","-0,306","0,002","0,125","-0,033","-0,118"
85,"-0,222","0,037","-0,010","-0,140","-0,163","-0,064","0,295","0,002","0,073","-0,326","0,166","-0,064","-0,199","0,022","0,029","0,207","-0,307","0,003","0,137","-0,065","-0,117"
86,"-0,241","0,059","-0,012","-0,190","-0,175","-0,056","0,258","0,052","0,068","-0,345","0,125","-0,070","-0,203","0,009","0,028","0,254","-0,316","0,006","0,152","-0,095","-0,115"
87,"-0,254","0,077","-0,013","-0,179","-0,156","-0,047","0,327","0,038","0,062","-0,354","0,077","-0,076","-0,256","0,042","0,029","0,220","-0,308","0,007","0,170","-0,124","-0,114"
88,"-0,321","0,094","-0,013","-0,187","-0,179","-0,041","0,318","0,056","0,059","-0,420","0,057","-0,081","-0,274","0,073","0,033","0,217","-0,311","0,006","0,137","-0,140","-0,112"
89,"-0,386","0,109","-0,012","-0,183","-0,166","-0,038","0,256","0,061","0,056","-0,424","0,046","-0,083","-0,268","0,060","0,038","0,249","-0,285","0,002","0,101","-0,134","-0,110"
90,"-0,457","0,117","-0,011","-0,221","-0,162","-0,042","0,223","0,061","0,056","-0,480","0,068","-0,081","-0,269","0,057","0,042","0,283","-0,252","-0,002","0,066","-0,137","-0,109"
91,"-0,404","0,116","-0,008","-0,260","-0,123","-0,048","0,192","0,058","0,056","-0,484","0,081","-0,077","-0,206","0,039","0,043","0,283","-0,260","-0,007","0,091","-0,117","-0,108"
92,"-0,423","0,133","-0,001","-0,271","-0,079","-0,054","0,200","0,052","0,059","-0,503","0,065","-0,075","-0,154","0,011","0,042","0,289","-0,279","-0,012","0,056","-0,103","-0,107"
93,"-0,379","0,095","0,007","-0,218","-0,076","-0,053","0,256","0,039","0,060","-0,463","0,119","-0,076","-0,155","0,018","0,040","0,272","-0,306","-0,016","0,068","-0,073","-0,106"
94,"-0,333","0,051","0,014","-0,171","-0,100","-0,048","0,289","-0,005","0,058","-0,428","0,171","-0,082","-0,102","0,028","0,032","0,293","-0,326","-0,013","0,092","-0,054","-0,105"
95,"-0,317","0,047","0,020","-0,187","-0,034","-0,042","0,244","-0,046","0,058","-0,413","0,107","-0,088","-0,125","0,087","0,022","0,301","-0,337","-0,007","0,111","-0,083","-0,105"
96,"-0,275","0,019","0,023","-0,192","-0,028","-0,038","0,259","-0,047","0,060","-0,399","0,129","-0,093","-0,137","0,146","0,015","0,253","-0,341","-0,002","0,143","-0,089","-0,104"
97,"-0,252","-0,026","0,021","-0,174","-0,065","-0,033","0,271","0,002","0,059","-0,336","0,148","-0,098","-0,137","0,215","0,017","0,230","-0,390","-0,001","0,172","-0,078","-0,103"
98,"-0,192","-0,007","0,015","-0,133","-0,105","-0,034","0,279","-0,015","0,058","-0,301","0,168","-0,100","-0,111","0,177","0,027","0,229","-0,323","-0,003","0,202","-0,091","-0,101"
99,"-0,256","-0,043","0,004","-0,138","-0,105","-0,034","0,299","-0,007","0,055","-0,333","0,146","-0,099","-0,117","0,177","0,037","0,289","-0,299","-0,002","0,167","-0,080","-0,099"
100,"-0,314","-0,079","-0,007","-0,087","-0,079","-0,035","0,368","0,003","0,053","-0,342","0,145","-0,097","-0,129","0,211","0,047","0,307","-0,292","0,000","0,143","-0,052","-0,098"
101,"-0,304","-0,137","-0,017","-0,113","-0,143","-0,039","0,357","0,001","0,053","-0,374","0,207","-0,096","-0,119","0,206","0,051","0,327","-0,264","0,006","0,124","-0,020","-0,096"
102,"-0,367","-0,122","-0,022","-0,169","-0,174","-0,040","0,350","-0,006","0,055","-0,438","0,199","-0,099","-0,114","0,208","0,052","0,341","-0,283","0,010","0,091","-0,036","-0,093"
103,"-0,332","-0,106","-0,022","-0,107","-0,202","-0,041","0,352","-0,002","0,057","-0,411","0,188","-0,103","-0,102","0,255","0,054","0,340","-0,340","0,008","0,091","-0,070","-0,091"
104,"-0,298","-0,041","-0,021","-0,114","-0,179","-0,038","0,362","0,006","0,056","-0,431","0,156","-0,107","-0,071","0,190","0,054","0,323","-0,292","0,007","0,105","-0,101","-0,090"
105,"-0,347","-0,002","-0,019","-0,109","-0,173","-0,034","0,427","0,007","0,052","-0,479","0,108","-0,109","-0,087","0,146","0,052","0,354","-0,226","0,007","0,084","-0,128","-0,088"
106,"-0,375","0,055","-0,015","-0,152","-0,158","-0,030","0,368","0,011","0,048","-0,521","0,055","-0,111","-0,116","0,091","0,047","0,294","-0,196","0,010","0,055","-0,149","-0,087"
107,"-0,378","0,054","-0,015","-0,149","-0,093","-0,027","0,394","-0,008","0,045","-0,519","0,057","-0,111","-0,146","0,050","0,042","0,296","-0,184","0,012","0,047","-0,114","-0,087"
108,"-0,324","0,086","-0,017","-0,114","-0,046","-0,028","0,390","-0,016","0,045","-0,485","0,017","-0,111","-0,119","0,058","0,042","0,335","-0,204","0,013","0,078","-0,119","-0,088"
109,"-0,298","0,108","-0,020","-0,114","0,012","-0,030","0,371","-0,080","0,047","-0,437","-0,002","-0,108","-0,160","0,018","0,043","0,329","-0,217","0,012","0,107","-0,108","-0,090"
110,"-0,283","0,138","-0,022","-0,151","0,017","-0,030","0,343","-0,021","0,045","-0,418","-0,030","-0,105","-0,145","0,002","0,044","0,322","-0,232","0,011","0,137","-0,107","-0,094"
111,"-0,246","0,158","-0,025","-0,103","-0,035","-0,030","0,339","-0,011","0,044","-0,373","0,016","-0,102","-0,142","0,005","0,048","0,343","-0,283","0,009","0,163","-0,094","-0,098"
112,"-0,206","0,159","-0,025","-0,082","0,017","-0,029","0,332","-0,033","0,046","-0,364","0,010","-0,101","-0,110","0,013","0,052","0,382","-0,321","0,003","0,178","-0,067","-0,101"
113,"-0,227","0,153","-0,027","-0,062","0,017","-0,029","0,371","0,010","0,050","-0,375","-0,053","-0,101","-0,110","0,014","0,053","0,351","-0,263","0,000","0,152","-0,094","-0,107"
114,"-0,230","0,187","-0,025","-0,058","0,017","-0,026","0,371","0,013","0,057","-0,369","-0,052","-0,105","-0,108","-0,012","0,046","0,368","-0,282","0,001","0,175","-0,116","-0,111"
115,"-0,259","0,131","-0,021","-0,057","0,006","-0,018","0,438","0,023","0,060","-0,426","-0,019","-0,110","-0,085","-0,002","0,033","0,398","-0,224","0,004","0,147","-0,092","-0,117"
116,"-0,286","0,095","-0,017","-0,124","0,001","-0,008","0,440","0,049","0,062","-0,457","0,007","-0,119","-0,106","0,031","0,023","0,378","-0,274","0,006","0,148","-0,056","-0,122"
117,"-0,313","0,034","-0,018","-0,157","-0,043","0,004","0,474","0,082","0,064","-0,497","0,050","-0,128","-0,097","0,044","0,019","0,435","-0,279","0,005","0,140","-0,022","-0,127"
118,"-0,329","0,012","-0,022","-0,226","-0,031","0,011","0,409","0,058","0,068","-0,565","0,041","-0,138","-0,110","0,057","0,023","0,371","-0,261","0,001","0,105","-0,030","-0,130"
119,"-0,389","-0,021","-0,029","-0,291","-0,058","0,012","0,364","0,042","0,075","-0,628","0,061","-0,146","-0,167","0,103","0,030","0,334","-0,243","-0,005","0,069","-0,023","-0,133"
120,"-0,344","0,020","-0,037","-0,224","-0,070","0,010","0,369","0,028","0,082","-0,581","0,035","-0,151","-0,126","0,061","0,038","0,370","-0,191","-0,008","0,079","-0,055","-0,135"
121,"-0,294","0,051","-0,045","-0,253","-0,078","0,007","0,307","0,006","0,085","-0,573","0,040","-0,150","-0,092","0,024","0,040","0,372","-0,187","-0,005","0,092","-0,083","-0,138"
122,"-0,235","0,055","-0,047","-0,264","-0,097","0,005","0,266","0,037","0,082","-0,524","0,045","-0,146","-0,091","0,054","0,040","0,316","-0,225","-0,002","0,114","-0,105","-0,139"
123,"-0,201","0,037","-0,054","-0,214","-0,102","0,002","0,264","0,043","0,075","-0,500","0,108","-0,133","-0,027","0,017","0,039","0,367","-0,230","0,000","0,110","-0,069","-0,143"
124,"-0,237","0,018","-0,057","-0,196","-0,153","-0,007","0,270","0,101","0,072","-0,475","0,159","-0,118","-0,023","0,009","0,040","0,403","-0,271","-0,001","0,097","-0,035","-0,147"
125,"-0,278","0,067","-0,060","-0,167","-0,187","-0,019","0,289","0,139","0,076","-0,458","0,135","-0,105","-0,045","-0,051","0,041","0,367","-0,224","-0,005","0,073","-0,057","-0,152"
126,"-0,333","0,105","-0,058","-0,196","-0,202","-0,030","0,285","0,104","0,082","-0,480","0,143","-0,098","-0,048","-0,075","0,036","0,370","-0,189","-0,007","0,048","-0,082","-0,157"
127,"-0,346","0,101","-0,053","-0,129","-0,182","-0,035","0,279","0,075","0,088","-0,461","0,112","-0,096","-0,007","-0,040","0,030","0,429","-0,212","-0,009","0,024","-0,110","-0,161"
128,"-0,317","0,153","-0,044","-0,125","-0,185","-0,036","0,291","0,045","0,094","-0,463","0,103","-0,096","-0,006","-0,040","0,020","0,413","-0,216","-0,012","0,050","-0,126","-0,167"
129,"-0,302","0,194","-0,036","-0,124","-0,158","-0,032","0,238","0,007","0,094","-0,450","0,056","-0,099","-0,005","-0,043","0,013","0,342","-0,228","-0,015","0,027","-0,156","-0,171"
130,"-0,276","0,148","-0,029","-0,126","-0,141","-0,025","0,211","0,038","0,093","-0,423","0,075","-0,100","-0,006","-0,024","0,009","0,314","-0,201","-0,021","0,019","-0,122","-0,175"
131,"-0,214","0,138","-0,025","-0,091","-0,174","-0,020","0,223","0,106","0,093","-0,357","0,061","-0,101","-0,009","-0,012","0,008","0,288","-0,161","-0,027","0,048","-0,132","-0,179"
132,"-0,199","0,098","-0,024","-0,079","-0,127","-0,019","0,241","0,069","0,097","-0,348","0,065","-0,101","0,057","-0,012","0,007","0,338","-0,177","-0,029","0,026","-0,105","-0,181"
133,"-0,206","0,046","-0,027","-0,080","-0,106","-0,018","0,241","0,055","0,099","-0,303","0,077","-0,101","0,008","0,027","0,006","0,337","-0,176","-0,029","0,036","-0,076","-0,186"
134,"-0,198","-0,002","-0,029","-0,018","-0,133","-0,014","0,271","0,027","0,103","-0,297","0,123","-0,106","0,071","0,041","0,004","0,351","-0,141","-0,030","0,013","-0,049","-0,188"
135,"-0,213","-0,004","-0,030","-0,084","-0,151","-0,001","0,276","0,037","0,104","-0,349","0,094","-0,118","0,098","0,096","0,006","0,357","-0,192","-0,032","-0,006","-0,078","-0,189"
