Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
27,"-0,001","-0,025","0,881","-0,001","0,006","1,003","0,000","0,003","0,945","-0,003","-0,028","0,955","-0,003","0,004","1,047","0,002","0,004","0,961","0,003","-0,003","1,001"
28,"0,000","-0,027","0,886","0,001","-0,003","1,008","0,002","0,001","0,953","-0,007","-0,027","0,954","0,001","-0,005","1,045","-0,001","0,000","0,956","0,003","-0,011","1,000"
29,"0,003","-0,030","0,882","0,003","0,007","1,004","-0,001","0,003","0,944","-0,008","-0,029","0,953","0,000","0,001","1,042","0,001","0,002","0,958","0,001","-0,006","0,999"
30,"0,007","-0,026","0,882","0,002","-0,003","1,011","0,000","0,003","0,948","-0,006","-0,025","0,952","0,001","0,009","1,044","0,005","0,002","0,955","0,002","-0,013","1,003"
31,"0,003","-0,023","0,880","0,002","0,011","1,006","-0,001","-0,007","0,946","-0,009","-0,027","0,951","0,001","0,005","1,045","-0,001","-0,003","0,958","0,006","-0,013","1,005"
32,"0,007","-0,027","0,884","0,001","0,001","1,006","-0,003","0,001","0,948","-0,006","-0,030","0,948","-0,001","0,000","1,047","0,001","-0,004","0,961","0,001","-0,014","1,004"
33,"0,006","-0,027","0,878","0,001","0,004","1,008","0,000","-0,003","0,946","-0,007","-0,024","0,955","0,003","-0,002","1,045","-0,001","0,001","0,964","0,002","-0,005","1,006"
34,"0,001","-0,030","0,881","-0,001","0,000","1,004","0,000","0,004","0,951","-0,004","-0,024","0,955","0,003","0,001","1,051","0,000","-0,002","0,966","0,000","-0,014","1,002"
35,"0,003","-0,022","0,879","0,001","-0,002","1,012","0,001","0,003","0,949","-0,009","-0,025","0,954","0,001","0,002","1,045","0,004","0,001","0,958","0,001","-0,011","1,001"
36,"0,001","-0,024","0,875","0,005","0,001","1,008","-0,003","-0,001","0,944","-0,011","-0,028","0,953","0,004","0,008","1,045","-0,002","0,000","0,960","0,002","-0,010","1,004"
37,"0,000","-0,034","0,881","-0,002","0,002","1,003","0,005","0,001","0,946","-0,003","-0,029","0,945","0,002","0,006","1,043","-0,003","-0,002","0,966","0,006","-0,007","1,002"
38,"0,003","-0,030","0,882","0,000","0,007","1,006","0,000","0,001","0,949","-0,006","-0,026","0,955","0,001","0,001","1,048","-0,002","0,001","0,961","-0,001","-0,009","0,999"
39,"-0,002","-0,032","0,879","0,000","0,003","1,004","0,000","0,000","0,948","-0,001","-0,027","0,949","-0,003","-0,004","1,049","-0,005","0,001","0,959","0,003","-0,007","1,002"
40,"-0,002","-0,033","0,881","0,002","-0,004","1,008","0,002","-0,002","0,946","-0,002","-0,026","0,947","-0,002","0,000","1,045","0,005","-0,009","0,956","0,002","-0,009","1,003"
41,"-0,004","-0,028","0,882","0,002","0,003","1,010","0,004","0,001","0,951","-0,002","-0,029","0,952","-0,002","-0,001","1,047","-0,003","0,002","0,962","0,002","-0,012","1,004"
42,"-0,003","-0,027","0,882","0,002","0,001","1,009","0,003","-0,003","0,943","0,002","-0,029","0,954","-0,001","0,000","1,046","-0,001","0,002","0,956","0,007","-0,004","1,003"
43,"0,001","-0,027","0,883","0,004","-0,003","1,011","-0,002","-0,001","0,947","-0,005","-0,026","0,953","0,000","-0,001","1,049","-0,001","-0,004","0,961","0,005","-0,004","1,005"
44,"-0,001","-0,029","0,883","0,001","-0,001","1,007","-0,003","-0,002","0,943","-0,002","-0,027","0,953","-0,004","0,002","1,046","0,004","-0,001","0,960","0,003","-0,010","1,000"
45,"0,000","-0,031","0,885","0,000","0,003","1,005","0,002","-0,003","0,946","-0,007","-0,028","0,950","-0,001","0,000","1,044","0,004","0,003","0,960","0,006","-0,011","1,005"
46,"0,003","-0,023","0,880","0,000","0,003","1,007","-0,002","-0,001","0,944","-0,004","-0,025","0,955","-0,002","0,005","1,044","0,001","-0,003","0,958","0,005","-0,011","0,999"
47,"-0,001","-0,026","0,885","-0,003","0,002","1,007","0,001","-0,002","0,949","-0,007","-0,025","0,947","0,003","0,006","1,042","-0,001","0,002","0,960","0,004","-0,009","1,001"
48,"0,004","-0,027","0,883","0,005","0,002","1,008","0,004","0,000","0,949","-0,004","-0,027","0,953","0,001","0,004","1,046","0,003","-0,001","0,953","0,004","-0,007","1,003"
49,"0,001","-0,023","0,884","-0,002","0,009","1,006","0,000","-0,003","0,947","-0,004","-0,023","0,954","0,002","0,002","1,048","-0,002","-0,001","0,959","0,007","-0,012","1,000"
50,"0,001","-0,027","0,882","-0,001","-0,001","1,007","0,003","0,003","0,949","-0,002","-0,025","0,949","-0,002","0,004","1,045","-0,005","-0,002","0,958","0,002","-0,008","1,001"
51,"0,001","-0,026","0,881","-0,001","0,006","1,012","0,000","0,002","0,952","-0,006","-0,027","0,955","-0,001","0,003","1,043","-0,001","0,007","0,963","0,002","-0,005","1,000"
52,"0,000","-0,026","0,881","0,001","-0,002","1,010","0,002","-0,001","0,947","-0,005","-0,028","0,949","-0,002","0,000","1,045","0,000","0,003","0,959","0,003","-0,010","0,999"
53,"-0,001","-0,027","0,879","0,001","0,006","1,007","0,001","0,005","0,954","-0,008","-0,023","0,954","0,002","-0,004","1,051","-0,002","0,005","0,964","0,001","-0,013","1,000"
54,"0,000","-0,031","0,879","0,001","0,003","1,008","0,004","-0,005","0,943","-0,006","-0,027","0,955","0,003","-0,002","1,046","0,003","-0,005","0,957","0,003","-0,010","1,002"
55,"0,002","-0,027","0,880","0,002","0,010","1,003","-0,001","-0,003","0,950","-0,009","-0,034","0,949","-0,003","0,008","1,042","-0,001","-0,002","0,960","0,002","-0,014","1,005"
56,"0,004","-0,029","0,885","0,002","0,001","1,008","-0,003","0,003","0,947","-0,004","-0,028","0,953","-0,002","0,000","1,046","0,004","-0,001","0,962","0,004","-0,008","1,000"
57,"0,002","-0,030","0,881","0,000","0,004","1,006","0,003","0,000","0,945","-0,004","-0,027","0,950","-0,003","-0,002","1,049","-0,002","-0,002","0,956","0,004","-0,007","1,000"
58,"-0,001","-0,030","0,886","-0,002","0,002","1,007","0,001","-0,001","0,948","-0,003","-0,028","0,954","-0,001","-0,001","1,045","-0,002","-0,002","0,958","0,002","-0,010","1,007"
59,"-0,005","-0,030","0,884","-0,001","0,002","1,008","-0,003","-0,004","0,944","-0,007","-0,026","0,955","-0,004","0,008","1,043","-0,001","0,002","0,958","-0,003","-0,010","1,002"
60,"-0,001","-0,029","0,878","-0,003","0,004","1,003","0,002","-0,001","0,946","-0,007","-0,026","0,952","-0,003","-0,003","1,046","-0,004","0,001","0,957","-0,003","-0,010","1,009"
61,"0,000","-0,031","0,878","0,000","0,000","1,008","-0,003","-0,003","0,945","-0,001","-0,029","0,951","0,000","0,000","1,047","0,000","0,000","0,959","-0,003","-0,005","1,006"
62,"-0,004","-0,026","0,879","0,002","0,010","1,004","0,003","-0,002","0,946","-0,010","-0,030","0,960","-0,003","0,001","1,042","0,002","-0,003","0,959","-0,006","-0,003","1,003"
63,"-0,005","-0,025","0,877","0,001","0,001","1,009","-0,002","0,001","0,952","-0,005","-0,031","0,945","-0,004","0,005","1,045","-0,002","0,003","0,966","-0,001","-0,007","1,002"
64,"0,001","-0,021","0,884","-0,004","0,000","1,010","0,001","-0,001","0,948","-0,008","-0,029","0,954","0,001","0,008","1,046","0,000","-0,003","0,960","0,004","-0,002","0,999"
65,"-0,003","-0,024","0,877","0,000","0,008","1,008","-0,001","0,002","0,945","-0,007","-0,022","0,956","0,001","0,004","1,043","-0,002","0,002","0,961","0,006","-0,003","0,999"
66,"-0,001","-0,027","0,882","-0,001","0,007","1,010","0,001","0,003","0,951","-0,005","-0,025","0,950","-0,003","0,002","1,042","0,000","0,004","0,964","0,002","-0,001","1,002"
67,"-0,004","-0,025","0,885","-0,001","0,007","1,012","0,001","0,000","0,953","-0,003","-0,022","0,953","0,000","0,003","1,046","0,002","0,002","0,956","0,000","-0,001","1,000"
68,"0,004","-0,023","0,886","-0,001","0,003","1,013","0,005","0,001","0,951","-0,006","-0,021","0,947","0,001","-0,004","1,049","-0,001","-0,005","0,958","0,004","-0,006","0,999"
69,"0,003","-0,026","0,881","0,003","0,001","1,007","0,000","0,001","0,943","-0,007","-0,023","0,947","-0,001","0,004","1,047","-0,003","-0,001","0,957","0,003","-0,008","0,999"
70,"0,002","-0,029","0,880","0,000","0,005","1,007","0,000","-0,003","0,948","-0,008","-0,025","0,947","-0,003","0,000","1,048","0,001","-0,003","0,964","0,001","-0,009","0,997"
71,"0,004","-0,025","0,888","0,000","0,004","1,005","-0,002","0,001","0,943","-0,006","-0,026","0,943","-0,003","0,006","1,045","-0,003","0,001","0,961","0,004","-0,012","0,999"
72,"0,003","-0,027","0,882","-0,006","-0,002","1,009","0,001","0,000","0,951","-0,009","-0,021","0,952","-0,002","0,000","1,047","-0,001","0,003","0,964","0,005","-0,010","1,002"
73,"0,000","-0,034","0,885","-0,001","-0,001","1,011","0,001","-0,004","0,946","-0,009","-0,027","0,952","-0,006","0,001","1,049","0,002","0,000","0,960","0,004","-0,011","0,998"
74,"0,000","-0,029","0,890","0,002","0,004","1,008","-0,002","-0,001","0,949","-0,004","-0,033","0,950","-0,002","0,001","1,047","0,001","-0,001","0,966","0,008","-0,017","1,003"
75,"0,000","-0,032","0,876","0,000","0,000","1,011","0,000","-0,001","0,947","-0,005","-0,030","0,952","0,000","-0,003","1,046","-0,003","-0,005","0,955","0,002","-0,009","1,008"
76,"0,001","-0,031","0,885","-0,001","-0,001","1,009","0,002","-0,004","0,942","-0,005","-0,033","0,958","-0,001","0,002","1,044","0,000","0,003","0,960","0,005","-0,011","1,001"
77,"-0,001","-0,031","0,880","0,002","-0,001","1,010","0,002","-0,003","0,946","-0,004","-0,033","0,953","0,004","-0,004","1,049","-0,002","-0,002","0,958","0,001","-0,008","1,001"
78,"0,002","-0,034","0,881","0,006","-0,002","1,010","0,001","-0,002","0,948","0,001","-0,033","0,954","0,001","0,001","1,046","-0,003","-0,002","0,959","0,000","-0,010","1,001"
79,"0,001","-0,029","0,885","0,001","0,003","1,006","0,000","-0,001","0,950","-0,002","-0,025","0,949","-0,002","-0,002","1,043","-0,002","0,001","0,966","0,002","-0,004","1,006"
80,"0,004","-0,029","0,889","0,001","0,002","1,006","-0,001","-0,002","0,950","-0,004","-0,027","0,953","0,003","0,004","1,044","-0,004","0,001","0,960","0,006","-0,007","1,001"
81,"-0,001","-0,030","0,886","0,003","0,001","1,006","-0,001","-0,003","0,948","-0,007","-0,031","0,950","-0,002","-0,002","1,050","-0,003","-0,001","0,962","0,003","-0,013","1,002"
82,"0,003","-0,027","0,884","0,006","0,006","1,010","0,002","0,001","0,947","-0,001","-0,023","0,952","0,004","0,001","1,044","0,004","-0,001","0,960","0,001","-0,009","1,000"
83,"-0,001","-0,027","0,876","0,003","0,005","1,007","0,001","0,000","0,947","-0,005","-0,023","0,953","0,002","0,007","1,043","-0,003","0,002","0,962","0,003","-0,005","1,000"
84,"0,005","-0,025","0,882","0,002","0,002","1,010","-0,003","0,002","0,951","-0,007","-0,020","0,957","0,003","0,002","1,048","-0,002","-0,005","0,959","-0,002","-0,003","0,997"
85,"0,000","-0,027","0,881","-0,001","0,004","1,009","0,005","0,002","0,950","-0,006","-0,024","0,949","-0,001","0,005","1,047","-0,004","0,004","0,963","-0,005","-0,011","0,998"
86,"-0,003","-0,022","0,884","0,004","0,005","1,011","0,000","-0,001","0,951","-0,002","-0,025","0,951","-0,001","0,007","1,046","-0,003","-0,001","0,961","-0,001","-0,010","0,995"
87,"0,000","-0,026","0,879","0,001","-0,001","1,008","0,000","-0,003","0,946","-0,003","-0,027","0,951","0,002","0,004","1,048","-0,001","-0,002","0,954","0,004","-0,006","0,997"
88,"0,003","-0,025","0,881","0,003","0,001","1,007","0,000","0,002","0,949","-0,006","-0,029","0,952","0,001","0,005","1,043","-0,001","-0,002","0,956","0,002","-0,012","1,001"
89,"0,000","-0,026","0,879","0,005","0,008","1,005","0,002","-0,005","0,944","-0,003","-0,027","0,949","0,003","0,003","1,043","0,002","-0,004","0,957","0,002","-0,006","1,003"
90,"0,002","-0,025","0,883","-0,001","-0,002","1,006","-0,001","-0,005","0,945","-0,003","-0,025","0,950","-0,001","0,008","1,044","-0,002","0,000","0,963","0,003","-0,006","1,005"
91,"0,000","-0,024","0,883","-0,002","0,000","1,006","0,000","-0,005","0,946","-0,002","-0,029","0,951","0,002","0,002","1,047","0,002","-0,002","0,958","0,004","-0,004","0,999"
92,"-0,002","-0,028","0,886","0,000","0,001","1,007","0,001","-0,001","0,947","-0,004","-0,025","0,948","-0,002","0,000","1,047","0,000","-0,005","0,955","0,004","-0,006","1,006"
93,"-0,002","-0,026","0,882","-0,002","0,007","1,005","0,000","-0,001","0,945","-0,004","-0,023","0,950","-0,001","0,005","1,043","0,000","-0,003","0,960","0,006","-0,002","0,997"
94,"-0,002","-0,029","0,886","0,003","0,001","1,006","0,002","0,003","0,947","-0,003","-0,029","0,952","-0,001","0,001","1,044","0,000","-0,004","0,957","0,002","-0,009","1,007"
95,"-0,002","-0,028","0,888","0,001","0,005","1,005","0,002","-0,001","0,947","-0,003","-0,032","0,955","0,000","0,004","1,047","0,003","-0,003","0,954","0,006","-0,006","1,006"
96,"0,003","-0,025","0,884","0,002","0,004","1,006","0,000","-0,002","0,948","-0,003","-0,028","0,959","-0,003","0,003","1,044","0,001","-0,004","0,956","0,000","-0,005","1,001"
97,"0,000","-0,026","0,879","0,001","0,001","1,010","0,002","-0,002","0,950","-0,007","-0,023","0,949","-0,001","-0,001","1,041","0,002","-0,001","0,957","0,001","-0,008","1,001"
98,"-0,001","-0,028","0,874","0,000","0,001","1,008","0,005","0,003","0,951","-0,008","-0,025","0,952","0,000","0,003","1,046","-0,001","0,004","0,955","0,002","-0,003","0,997"
99,"-0,006","-0,030","0,882","-0,002","0,010","1,005","0,004","0,002","0,947","-0,011","-0,025","0,954","0,000","0,004","1,042","0,000","0,000","0,955","-0,004","-0,005","0,999"
100,"-0,001","-0,029","0,886","0,001","0,000","1,006","0,002","0,004","0,949","-0,008","-0,026","0,947","-0,004","0,004","1,046","-0,001","0,002","0,961","-0,001","-0,010","1,005"
101,"0,003","-0,027","0,884","-0,003","0,007","1,010","0,003","-0,001","0,949","-0,008","-0,022","0,949","0,001","0,003","1,047","-0,002","-0,003","0,956","0,001","-0,009","1,003"
102,"0,002","-0,029","0,881","0,002","0,004","1,008","0,001","-0,004","0,948","-0,009","-0,022","0,950","-0,004","0,003","1,045","-0,002","-0,007","0,965","0,002","-0,006","1,002"
103,"0,001","-0,027","0,886","0,002","0,002","1,009","0,002","-0,004","0,946","-0,009","-0,025","0,950","-0,004","0,007","1,046","-0,003","0,000","0,964","0,002","-0,009","1,004"
104,"0,001","-0,029","0,881","-0,005","0,007","1,009","0,002","0,001","0,951","-0,007","-0,024","0,960","-0,002","-0,001","1,048","-0,003","0,007","0,960","-0,003","-0,007","0,997"
105,"-0,001","-0,027","0,884","0,000","0,003","1,003","-0,002","-0,002","0,948","-0,005","-0,027","0,946","0,000","0,003","1,046","-0,003","-0,004","0,963","0,000","-0,011","1,003"
106,"0,000","-0,028","0,882","-0,002","0,005","1,009","0,003","0,004","0,949","-0,009","-0,024","0,954","0,002","0,000","1,045","0,001","-0,001","0,959","0,007","-0,009","1,001"
107,"0,000","-0,027","0,889","0,000","0,001","1,002","0,000","0,001","0,945","-0,006","-0,028","0,948","-0,004","-0,001","1,045","-0,002","0,004","0,965","0,003","-0,006","1,002"
108,"0,000","-0,034","0,874","-0,001","0,006","1,009","-0,001","-0,007","0,942","-0,006","-0,027","0,951","0,000","-0,001","1,043","0,002","-0,003","0,961","0,006","-0,015","1,003"
109,"0,000","-0,029","0,879","-0,004","0,001","1,006","-0,003","-0,003","0,946","-0,005","-0,023","0,953","0,001","-0,002","1,048","0,003","0,001","0,960","0,002","-0,010","1,001"
110,"-0,003","-0,028","0,879","-0,003","0,006","1,010","0,001","-0,003","0,947","-0,004","-0,030","0,954","-0,001","-0,008","1,047","-0,003","0,001","0,961","0,004","-0,009","1,003"
111,"-0,001","-0,030","0,882","0,004","-0,003","1,015","0,000","-0,002","0,947","-0,001","-0,026","0,950","-0,001","0,003","1,042","-0,001","-0,002","0,966","0,003","-0,008","1,004"
112,"-0,002","-0,027","0,881","-0,001","-0,003","1,009","0,000","-0,008","0,943","-0,005","-0,029","0,955","-0,001","0,000","1,046","-0,003","0,002","0,959","0,003","-0,011","1,000"
113,"-0,003","-0,031","0,876","-0,003","0,004","1,008","0,001","0,000","0,949","-0,005","-0,029","0,956","-0,002","0,003","1,043","-0,001","0,001","0,963","0,000","-0,011","1,004"
114,"-0,004","-0,025","0,884","-0,003","0,002","1,010","-0,002","0,002","0,948","-0,007","-0,027","0,954","0,001","-0,002","1,047","-0,002","0,005","0,963","0,007","-0,004","1,002"
115,"-0,001","-0,029","0,886","0,002","0,007","1,006","0,001","0,000","0,947","-0,005","-0,026","0,949","-0,003","0,004","1,047","-0,002","0,001","0,959","0,002","-0,005","1,003"
116,"0,000","-0,028","0,878","-0,001","0,000","1,008","0,002","-0,002","0,945","-0,005","-0,028","0,949","0,001","0,001","1,045","0,002","-0,001","0,959","0,004","-0,009","1,000"
117,"0,002","-0,027","0,888","-0,001","0,003","1,009","0,001","-0,002","0,947","-0,002","-0,025","0,944","0,002","-0,002","1,044","-0,001","0,000","0,959","0,001","-0,007","1,002"
118,"-0,005","-0,026","0,885","0,002","0,004","1,002","0,001","0,001","0,946","-0,004","-0,029","0,954","-0,003","0,004","1,045","0,002","0,000","0,960","0,005","-0,005","1,001"
119,"0,003","-0,027","0,878","0,003","0,005","1,008","0,000","-0,002","0,948","-0,004","-0,027","0,947","-0,001","-0,003","1,047","0,002","0,002","0,958","0,001","-0,012","0,995"
120,"0,008","-0,031","0,878","-0,001","0,003","1,007","0,002","0,006","0,951","-0,007","-0,025","0,955","0,001","0,003","1,043","0,002","0,004","0,964","0,002","-0,009","0,999"
121,"0,001","-0,028","0,882","-0,002","0,011","1,007","-0,001","0,000","0,947","-0,006","-0,023","0,951","0,002","0,002","1,047","-0,003","-0,004","0,959","0,001","-0,009","0,997"
122,"0,005","-0,026","0,888","0,001","-0,001","1,006","0,006","-0,001","0,950","-0,006","-0,030","0,956","0,000","0,000","1,046","0,005","0,000","0,963","0,002","-0,009","1,004"
123,"-0,001","-0,027","0,881","0,003","0,000","1,005","0,002","-0,002","0,948","-0,009","-0,027","0,952","0,003","0,005","1,042","0,001","0,002","0,958","0,004","-0,010","0,998"
124,"0,001","-0,030","0,882","0,003","0,004","1,003","0,003","0,002","0,948","-0,005","-0,030","0,954","-0,001","0,004","1,044","0,002","-0,003","0,961","0,003","-0,006","1,001"
125,"-0,001","-0,027","0,879","0,001","0,001","1,007","0,003","0,002","0,957","-0,008","-0,025","0,952","-0,001","0,001","1,046","0,003","-0,002","0,956","0,001","-0,011","1,004"
126,"0,001","-0,028","0,884","0,003","-0,003","1,007","-0,001","-0,001","0,947","-0,002","-0,027","0,953","0,005","0,002","1,043","0,001","0,000","0,961","0,002","-0,010","1,001"
127,"-0,001","-0,030","0,878","0,002","0,002","1,007","0,003","0,001","0,950","-0,001","-0,026","0,955","0,000","0,001","1,044","0,002","0,003","0,962","0,001","-0,007","1,005"
128,"0,001","-0,029","0,886","0,003","0,002","1,008","0,005","-0,002","0,944","-0,005","-0,028","0,947","0,002","-0,004","1,046","-0,002","0,001","0,958","-0,001","-0,005","1,004"
129,"-0,002","-0,029","0,881","-0,002","0,000","1,007","0,000","-0,003","0,944","-0,005","-0,024","0,946","0,002","0,001","1,045","0,003","0,003","0,966","-0,003","-0,006","1,009"
130,"0,000","-0,027","0,887","0,002","0,002","1,008","0,003","0,002","0,952","-0,007","-0,027","0,953","0,001","-0,001","1,040","0,001","-0,007","0,958","0,001","-0,007","1,005"
131,"0,001","-0,030","0,880","0,003","0,002","1,007","0,001","0,000","0,947","-0,006","-0,029","0,946","0,003","0,008","1,041","0,001","-0,006","0,953","-0,001","-0,009","1,004"
132,"-0,002","-0,026","0,883","0,000","0,005","1,004","0,001","0,000","0,951","-0,008","-0,030","0,953","0,000","0,005","1,045","0,000","-0,004","0,956","-0,003","-0,010","0,998"
133,"-0,003","-0,022","0,880","-0,003","0,004","1,009","0,000","0,000","0,949","-0,004","-0,025","0,948","0,000","0,001","1,045","0,003","-0,006","0,958","0,000","-0,010","1,002"
134,"-0,004","-0,025","0,884","-0,005","0,004","1,008","0,001","0,004","0,950","-0,005","-0,025","0,955","0,005","0,006","1,047","-0,005","0,002","0,961","0,004","-0,010","1,003"
135,"0,000","-0,025","0,883","-0,002","0,012","1,007","0,003","-0,006","0,947","-0,006","-0,019","0,957","-0,001","0,006","1,045","-0,005","-0,002","0,955","0,003","0,001","1,003"
136,"-0,004","-0,022","0,881","-0,001","0,008","1,010","0,000","0,000","0,948","-0,007","-0,019","0,960","0,003","0,004","1,044","-0,002","0,001","0,962","0,002","-0,006","1,003"
137,"-0,002","-0,026","0,884","-0,002","0,014","1,010","0,001","-0,002","0,945","-0,008","-0,019","0,948","0,000","0,003","1,047","0,003","-0,003","0,957","0,002","-0,005","1,000"
138,"0,001","-0,028","0,883","-0,001","0,000","1,012","0,003","-0,001","0,948","-0,007","-0,020","0,956","-0,003","0,004","1,041","0,002","-0,003","0,960","0,004","-0,006","1,003"
