Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
15,"0,577","0,126","0,100","-0,152","-0,006","0,643","0,265","0,056","-0,158","0,013","0,240","0,658","0,031","-0,141","-0,421","-0,473","-0,706","0,259","-0,241","0,141","0,090"
16,"0,534","0,095","-0,422","-0,098","-0,139","0,601","0,252","-0,182","-0,057","0,204","0,249","0,685","-0,073","-0,483","-0,962","0,248","-0,788","0,428","-0,056","0,144","0,144"
17,"0,476","0,181","-0,529","-0,068","-0,069","0,332","-0,372","0,220","-0,113","0,232","0,009","0,163","-0,310","-0,416","-1,179","-0,030","-0,133","0,125","0,307","0,078","0,072"
18,"0,714","0,065","-0,335","0,130","-0,146","-0,053","-0,727","0,014","0,164","-0,637","-0,101","-0,545","-0,251","-0,399","-1,118","-0,463","-0,145","0,028","0,310","0,022","0,137"
19,"0,607","-0,301","-0,710","0,117","-0,269","-0,653","-0,444","-0,025","0,000","-0,474","-0,309","-0,654","-0,158","-0,151","-0,234","-0,053","-0,178","0,158","0,241","0,070","-0,047"
20,"0,265","-0,599","-1,391","0,260","-0,213","-0,996","-0,287","-0,278","0,013","0,327","-0,041","-0,350","0,132","0,099","0,211","-0,176","0,359","-0,087","0,178","-0,056","-0,097"
21,"-0,099","-0,737","-1,410","0,207","-0,200","-0,929","-0,339","-0,008","0,202","-0,325","-0,153","-0,526","0,248","0,091","0,408","-0,315","-0,097","-0,139","0,107","-0,317","-0,320"
22,"-1,047","-0,705","-0,458","0,198","-0,114","-0,507","-0,037","0,107","-0,077","-0,473","0,089","0,017","0,376","0,041","0,236","0,039","-0,243","-0,091","0,101","-0,204","-0,450"
23,"-2,018","-0,455","-0,671","-0,061","0,024","-0,127","-0,024","0,058","-0,043","-0,522","0,303","0,422","0,250","0,133","0,333","-0,115","-0,124","-0,148","0,043","-0,138","-0,391"
24,"-0,442","0,035","-0,430","-0,085","0,086","0,177","0,056","0,339","-0,108","-0,016","0,431","0,113","0,088","-0,167","-0,285","-0,243","-0,437","0,005","0,046","-0,012","-0,339"
25,"0,751","0,362","0,335","-0,122","-0,017","0,893","0,391","0,226","-0,072","0,440","0,223","0,268","-0,016","-0,450","-0,843","0,068","-0,363","0,101","0,178","0,309","-0,123"
26,"1,413","0,656","0,563","-0,199","0,118","1,251","0,081","-0,287","-0,033","0,380","-0,125","0,674","-0,302","-0,616","-1,439","-0,062","-0,199","0,010","0,241","0,252","-0,060"
27,"1,293","0,823","0,484","-0,235","-0,042","0,473","0,325","-0,104","0,027","-0,025","-0,250","0,140","-0,502","-0,526","-0,900","-0,137","0,077","0,001","0,183","0,196","0,008"
28,"1,042","0,648","0,686","-0,211","-0,083","-0,337","0,219","-0,573","0,159","0,439","-0,434","-0,726","-0,716","-0,070","0,041","0,755","0,211","0,027","0,548","0,134","-0,003"
29,"0,089","0,124","0,083","-0,262","-0,169","-0,752","0,081","-0,453","0,166","0,189","-0,093","-1,139","-0,302","0,106","0,449","-0,015","0,738","-0,126","0,619","-0,092","0,255"
30,"-0,085","-0,360","-0,109","-0,201","-0,289","-0,735","0,244","-0,792","0,163","-0,157","-0,051","-0,642","-0,183","0,064","0,528","-0,283","0,692","-0,153","0,436","-0,152","0,267"
31,"-0,218","-0,348","0,215","-0,007","-0,028","-0,687","0,094","-0,502","0,200","-0,351","0,118","-0,709","-0,022","0,322","1,221","0,277","0,354","0,112","0,076","-0,143","0,403"
32,"-0,226","-0,057","0,419","-0,165","-0,108","-0,463","-0,063","-0,082","-0,011","-0,466","0,082","-0,300","0,099","0,456","1,251","0,096","0,116","0,107","0,012","-0,268","0,354"
33,"-0,764","-0,320","0,116","-0,031","-0,008","0,629","0,175","0,639","-0,269","0,226","0,216","0,815","0,324","0,151","-0,050","-0,131","-0,212","0,168","-0,302","-0,285","0,123"
34,"-0,169","-0,199","0,551","0,117","0,198","1,320","0,003","0,413","-0,308","0,315","0,114","0,632","0,295","-0,381","-1,042","0,192","-0,900","0,346","-0,734","-0,232","0,015"
35,"0,105","0,365","1,379","0,223","0,231","1,175","0,247","0,763","-0,447","0,042","-0,060","0,149","0,347","-0,240","-0,763","0,080","-0,278","0,114","-1,092","-0,096","0,204"
36,"0,299","0,601","1,014","0,105","0,036","0,226","0,115","0,511","-0,320","-0,477","-0,281","0,038","0,387","-0,058","-0,116","-0,236","-0,786","-0,021","-1,340","-0,043","0,088"
37,"-0,392","0,295","-0,144","0,205","-0,042","-0,460","0,417","0,581","-0,337","-0,861","-0,181","-0,043","0,260","-0,009","0,056","-0,077","-0,471","0,075","-1,036","-0,044","0,075"
38,"-1,466","0,018","-0,794","0,213","-0,089","-0,388","0,397","0,141","-0,087","-0,885","-0,028","-0,200","0,212","-0,124","-0,357","-0,074","-0,284","-0,002","-0,366","0,015","0,043"
39,"-0,713","-0,307","-1,357","0,197","-0,075","-0,013","0,391","-0,061","0,063","-0,511","0,057","0,158","0,115","-0,340","-1,123","-0,518","-0,134","0,004","0,061","0,014","0,026"
40,"0,102","-0,903","-1,930","0,133","0,204","0,439","0,383","-0,218","-0,050","0,087","0,531","1,404","-0,133","-0,366","-0,997","-0,152","-0,195","0,066","0,244","0,135","0,009"
41,"-0,027","-0,694","-1,761","0,056","0,279","0,809","0,291","-0,329","0,045","-0,094","0,794","1,758","-0,089","-0,158","-0,484","0,139","-0,103","0,060","0,058","0,070","-0,039"
42,"0,589","-0,517","-1,950","-0,077","0,038","0,248","0,239","-0,013","-0,028","0,203","0,508","1,008","-0,277","-0,109","-0,313","-0,015","0,015","0,002","-0,127","0,188","-0,101"
43,"0,174","-0,779","-2,249","-0,035","-0,277","-0,382","0,179","-0,593","0,255","0,341","-0,007","0,084","-0,387","-0,342","-0,695","0,022","0,086","-0,212","-0,495","0,063","-0,138"
44,"0,056","-0,334","-0,649","-0,036","-0,137","-0,912","0,028","-0,545","0,164","0,052","-0,246","-0,128","-0,436","-0,442","-1,049","0,205","-0,153","0,037","-0,739","0,064","-0,128"
45,"0,252","0,372","0,647","-0,134","-0,158","-0,707","0,147","-0,411","0,201","-0,244","-0,586","-1,077","-0,441","-0,275","-0,906","-0,119","0,288","-0,257","-0,673","0,133","-0,014"
46,"-0,088","0,544","1,626","-0,171","-0,240","-0,498","0,074","-0,202","-0,018","-0,993","-0,699","-1,806","-0,468","-0,102","-0,068","-0,157","0,218","-0,043","-0,246","0,132","-0,031"
47,"-1,184","0,539","1,589","-0,082","-0,132","-0,280","-0,339","-0,129","0,138","-0,764","-0,398","-1,598","-0,435","0,205","0,797","0,197","0,796","-0,122","-0,008","-0,060","-0,150"
48,"-0,397","0,480","1,777","-0,339","-0,153","-0,369","-0,260","0,031","0,010","0,351","0,157","-0,589","-0,368","0,273","0,590","0,062","0,649","-0,194","0,233","-0,187","-0,212"
49,"-0,028","0,624","1,659","-0,285","-0,167","-0,436","-0,307","-0,311","0,192","0,321","0,166","0,302","-0,300","0,148","0,374","-0,138","0,676","-0,185","-0,135","-0,312","-0,249"
50,"-0,099","0,556","1,954","-0,248","-0,144","-0,633","-0,425","-0,324","0,218","0,267","0,220","-0,017","-0,184","0,198","0,554","0,100","0,303","0,029","-0,432","-0,176","-0,063"
51,"-0,063","0,247","0,958","-0,135","-0,099","-0,720","-0,511","-0,641","0,234","0,358","0,258","0,148","-0,009","0,206","0,811","-0,200","0,314","-0,054","-0,678","-0,119","-0,118"
52,"-0,565","-0,133","-0,360","-0,057","-0,233","-1,078","-0,432","-0,647","0,304","-0,022","-0,079","-0,216","0,000","0,257","0,543","0,032","0,107","-0,064","-0,673","0,012","-0,005"
53,"-0,883","-0,592","-1,703","0,102","-0,273","-1,278","-0,122","-0,134","0,264","-0,520","-0,274","-0,210","0,018","0,033","-0,027","0,110","0,141","-0,074","-0,673","0,072","-0,009"
54,"-0,015","-0,650","-2,113","0,116","-0,209","-0,665","0,128","-0,443","0,380","-1,021","-0,091","0,092","0,161","-0,207","-0,652","-0,326","-0,058","-0,094","-0,546","0,202","0,099"
55,"0,255","-0,971","-2,829","0,061","-0,097","-0,117","0,049","-0,316","0,374","-1,302","0,061","0,235","0,040","-0,341","-0,681","0,075","0,011","-0,053","-0,236","0,210","0,207"
56,"-0,631","-0,882","-1,899","-0,008","-0,010","0,313","0,082","-0,499","0,428","-0,730","0,288","0,653","-0,089","-0,100","-0,500","-0,059","-0,012","-0,067","-0,117","0,205","0,142"
57,"-0,251","-0,503","-0,585","-0,160","0,041","0,572","-0,010","-0,489","0,586","-0,714","0,262","1,100","-0,218","-0,034","-0,269","0,096","-0,007","0,049","-0,127","0,127","-0,097"
58,"0,404","-0,054","-0,160","-0,152","0,074","0,125","0,075","-0,535","0,379","-0,010","-0,017","0,910","-0,163","-0,043","-0,075","-0,169","0,010","-0,114","-0,122","0,197","0,020"
59,"0,449","0,008","0,282","-0,066","-0,147","-0,655","0,220","-0,166","0,088","-0,016","0,081","0,508","-0,104","-0,026","-0,014","-0,026","0,054","0,048","-0,246","0,254","-0,040"
60,"-0,199","0,227","1,362","-0,094","-0,295","-1,374","0,193","-0,355","0,154","0,005","0,198","-0,093","-0,042","0,092","-0,046","0,093","-0,071","0,184","-0,619","0,120","-0,198"
61,"-0,766","0,392","1,869","-0,192","-0,295","-1,675","0,357","-0,286","0,080","0,414","0,036","-0,573","-0,187","0,290","0,655","0,548","-0,136","0,190","-0,685","0,172","-0,322"
62,"-1,677","0,530","1,708","-0,086","-0,342","-1,303","0,390","-0,469","0,134","-0,091","-0,259","-1,305","-0,030","0,388","1,456","0,456","0,221","-0,057","-0,559","0,302","-0,214"
63,"-1,475","0,364","1,188","-0,132","-0,337","-0,671","0,121","-0,645","0,530","-1,218","-0,310","-1,727","-0,212","0,446","1,434","0,523","0,295","-0,021","-0,447","0,224","-0,458"
64,"-1,266","0,235","0,452","-0,186","-0,285","-0,110","-0,084","-0,975","0,572","-0,967","-0,302","-1,710","-0,359","0,073","0,330","0,355","0,265","0,044","0,101","0,222","-0,480"
65,"-0,535","0,183","0,502","-0,094","-0,336","-0,362","-0,727","-1,013","0,766","-0,643","-0,202","-1,283","-0,504","-0,258","-0,849","0,334","0,283","-0,058","0,284","0,039","-0,475"
66,"1,093","-0,162","-0,688","-0,156","-0,275","-0,367","-0,773","-0,782","0,679","-0,781","0,313","-0,359","-0,514","-0,293","-0,523","0,131","0,246","0,086","0,470","0,043","-0,422"
67,"1,506","-0,730","-1,956","-0,178","-0,291","-1,051","-0,616","-1,035","0,691","-0,169","0,562","0,999","-0,541","0,190","0,291","0,126","0,536","-0,081","-0,020","-0,082","-0,454"
68,"0,273","-0,698","-1,614","-0,399","-0,111","-1,374","-0,616","-0,582","0,358","0,002","0,136","1,318","-0,307","0,273","0,592","-0,327","0,665","-0,222","-0,508","-0,080","-0,434"
69,"-0,486","-0,355","-0,860","-0,370","-0,002","-1,149","0,022","-0,294","-0,019","0,078","-0,059","0,713","-0,250","0,247","0,728","-0,124","0,701","-0,366","-0,995","0,043","-0,422"
70,"-1,090","0,446","0,632","-0,257","0,002","-0,223","0,608","0,386","-0,144","-0,324","-0,213","-0,513","-0,254","0,280","0,845","0,053","0,628","-0,341","-0,810","0,168","-0,378"
71,"-0,757","0,652","1,554","-0,252","0,152","0,811","0,502","-0,084","-0,013","0,200","-0,139","-1,067","-0,116","0,015","0,354","-0,104","0,560","-0,322","-0,561","0,176","-0,266"
72,"-0,805","0,367","1,211","-0,186","0,262","1,345","0,477","0,542","-0,088","0,068","-0,031","-1,131","-0,269","-0,368","-0,557","-0,268","0,117","-0,148","-0,317","0,236","-0,280"
73,"-0,700","-0,041","-0,006","-0,262","0,298","1,221","0,719","0,077","-0,085","-0,329","0,085","-0,578","-0,214","-0,259","-0,396","0,051","-0,158","-0,078","0,053","0,183","-0,170"
74,"-1,229","-0,155","-0,575","-0,290","0,210","0,490","0,614","0,014","-0,024","-0,722","0,112","-0,705","-0,163","-0,043","-0,075","-0,122","0,225","-0,122","-0,066","0,127","-0,100"
75,"-0,472","-0,529","-1,249","-0,379","0,063","-0,221","0,746","-0,021","-0,017","-0,492","0,293","-0,469","-0,171","-0,035","0,176","-0,101","0,207","-0,020","-0,003","0,192","-0,046"
76,"-0,102","-0,521","-1,373","-0,406","-0,144","-0,927","0,784","-0,409","-0,042","-0,329","0,393","0,811","-0,004","0,098","0,651","0,100","0,303","0,029","-0,368","0,132","-0,026"
77,"-0,426","-0,467","-0,808","-0,231","-0,219","-0,996","0,409","-0,602","0,153","-0,546","0,106","0,661","0,043","0,347","1,089","-0,153","0,405","-0,120","-0,734","0,133","-0,011"
78,"0,146","-0,074","0,240","-0,223","-0,326","-0,913","0,113","-0,636","0,219","-0,431","-0,466","0,325","-0,004","0,349","0,644","-0,101","0,207","-0,020","-1,097","0,200","0,060"
79,"0,443","0,274","0,430","-0,194","-0,196","-1,194","0,015","-0,662","0,328","-0,521","-0,215","-0,223","-0,294","0,098","0,198","0,337","-0,070","0,244","-1,092","0,147","0,186"
80,"0,378","0,515","0,521","-0,140","-0,290","-0,742","-0,399","-0,875","0,619","-0,382","-0,072","-0,153","-0,463","-0,152","-0,244","0,061","-0,014","0,127","-0,785","0,333","0,221"
81,"0,001","0,334","0,855","-0,204","-0,092","0,228","-1,061","-0,372","0,723","-0,144","0,301","0,101","-0,331","-0,175","-0,550","0,119","0,162","0,074","-0,538","0,276","0,277"
82,"0,075","0,105","0,492","-0,095","0,271","1,081","-0,693","0,239","0,146","0,021","0,372","0,690","-0,403","-0,076","-0,200","0,044","0,314","0,006","-0,226","0,288","0,446"
83,"-0,595","-0,090","0,487","-0,139","0,138","0,737","-0,431","0,047","0,098","-0,269","0,042","1,197","-0,428","0,197","0,546","0,009","0,184","0,027","-0,290","0,102","0,401"
84,"-0,981","0,100","1,056","-0,266","0,088","0,199","-0,734","-0,309","0,250","-0,015","0,022","0,522","-0,248","0,231","0,669","-0,003","0,100","0,014","-0,236","0,028","0,221"
85,"-0,744","0,120","1,257","-0,325","-0,010","-0,275","-0,109","-0,183","0,298","-0,134","0,055","-0,163","-0,074","0,239","0,926","-0,137","0,077","0,001","-0,249","-0,116","-0,075"
86,"-0,990","0,143","1,304","-0,289","0,111","0,009","-0,136","-0,780","0,436","-0,618","0,304","-0,132","-0,079","0,288","1,102","0,067","0,237","-0,085","-0,196","-0,068","-0,264"
87,"-0,211","0,376","1,696","-0,290","0,171","-0,003","-0,202","-0,988","0,599","-0,772","0,127","-0,636","0,074","0,200","0,118","0,012","0,248","-0,108","-0,188","-0,116","-0,077"
88,"0,356","0,292","-0,583","-0,188","-0,026","-0,665","-0,017","-0,525","0,537","-0,716","0,014","-0,303","-0,262","-0,241","-0,783","-0,348","0,143","0,055","-0,307","0,071","-0,024"
89,"0,620","0,102","-1,156","-0,352","-0,217","-0,982","0,239","-0,919","0,638","-0,384","0,047","-0,180","-0,025","-0,250","-0,583","0,104","-0,109","0,138","-0,429","0,254","-0,032"
90,"0,206","0,007","-1,529","-0,172","-0,121","-0,522","0,239","-0,919","0,638","-0,421","-0,044","-0,026","-0,296","0,056","0,273","0,165","0,130","-0,051","-0,300","0,510","0,128"
91,"0,566","-0,165","-1,307","-0,166","-0,070","0,031","0,161","-0,958","0,830","-0,064","-0,132","-0,450","-0,298","0,190","0,299","-0,011","0,326","-0,017","-0,351","0,345","0,386"
92,"0,444","-0,301","-1,317","-0,208","0,246","0,661","0,253","-1,179","1,132","0,223","-0,123","0,131","-0,290","0,065","0,081","0,008","0,061","-0,031","-0,290","0,102","0,401"
93,"-0,507","-0,356","-0,259","-0,382","0,261","0,742","-0,497","-1,188","0,863","0,238","0,110","0,900","-0,049","0,082","0,147","0,178","0,338","0,020","-0,231","-0,024","0,346"
94,"-1,075","-0,303","0,297","-0,262","0,319","0,715","-0,278","0,194","0,578","0,479","0,304","1,194","-0,181","0,299","0,462","0,079","0,321","-0,073","-0,102","-0,073","0,528"
95,"-1,154","-0,216","0,790","-0,155","0,293","0,582","-0,280","-0,288","0,323","-0,317","0,804","1,541","-0,178","0,207","0,361","-0,097","-0,206","0,089","-0,214","0,067","0,767"
96,"-0,946","0,286","1,776","-0,187","0,423","0,308","-0,154","0,214","0,013","-0,353","0,454","1,373","-0,122","0,374","0,506","0,069","-0,240","0,159","-0,338","0,002","0,716"
97,"-0,333","0,567","1,674","-0,267","0,229","-0,332","-0,029","0,384","0,099","-0,757","-0,248","0,207","-0,013","0,239","0,928","-0,336","-0,496","0,196","-0,579","0,007","0,787"
98,"0,531","0,751","1,356","-0,168","0,110","-0,006","-0,088","0,664","-0,023","-1,096","-0,323","-0,667","0,034","0,547","1,350","-0,405","-0,093","-0,084","-0,457","0,128","0,773"
99,"0,233","0,483","1,197","-0,374","0,213","0,814","0,017","0,440","0,051","-1,141","0,062","-0,618","0,047","0,314","0,972","-0,085","-0,121","0,101","-0,528","-0,011","0,541"
100,"-0,259","0,531","1,292","-0,210","0,384","1,636","0,030","0,391","0,086","-0,629","0,290","-0,191","-0,004","0,290","0,660","-0,250","0,036","0,089","-0,533","0,102","0,411"
101,"0,173","0,594","1,146","-0,203","0,417","1,190","0,247","0,264","0,148","0,121","0,084","0,229","0,048","0,432","0,939","0,017","-0,041","0,059","-0,353","-0,146","0,360"
102,"0,235","0,459","1,142","-0,214","0,195","0,108","0,121","-0,313","0,133","0,514","0,515","1,014","0,161","0,381","1,211","-0,286","0,505","-0,076","-0,419","-0,276","0,250"
103,"-0,950","-0,215","0,196","-0,196","-0,038","-0,725","-0,319","-0,142","0,221","-0,107","0,959","1,660","0,037","0,397","1,265","-0,177","0,236","-0,145","-0,483","-0,098","0,179"
104,"-1,846","-0,634","-0,318","-0,126","-0,185","-1,142","-0,195","-0,213","0,180","-0,039","0,741","2,077","0,160","0,456","1,253","0,114","0,451","-0,093","-0,292","-0,146","0,358"
105,"-0,838","-0,394","-1,256","-0,017","-0,429","-1,732","-0,141","-0,454","0,578","-0,586","-0,066","0,453","0,040","0,439","1,190","-0,190","0,751","-0,344","-0,295","0,093","0,279"
106,"-0,394","-0,175","-1,804","-0,187","-0,124","-1,147","-0,148","-0,203","0,395","-0,802","-0,231","-1,121","-0,004","0,349","0,644","-0,252","0,389","-0,213","-0,419","-0,093","0,237"
107,"-0,780","-0,177","-1,216","-0,076","-0,021","0,261","0,339","-0,364","0,521","-0,924","-0,309","-1,462","-0,115","0,132","0,321","-0,063","0,400","-0,176","-0,178","0,084","0,153"
108,"-0,133","-0,013","-0,531","-0,283","0,202","1,056","0,660","-0,383","0,261","-0,467","-0,118","-0,635","-0,397","-0,067","-0,393","-0,082","-0,058","-0,034","0,000","0,318","0,006"
109,"0,155","-0,117","-0,007","-0,433","0,095","0,846","0,620","-0,810","0,429","0,095","0,097","-0,276","-0,386","-0,166","-0,745","0,113","-0,212","0,228","0,231","0,356","-0,312"
110,"0,463","0,026","-0,127","-0,516","0,139","0,157","0,088","-0,870","0,548","-0,214","0,488","0,389","-0,552","-0,433","-1,245","-0,030","-0,256","0,067","0,170","0,113","-0,292"
111,"0,329","0,366","0,185","-0,439","0,025","-0,707","0,248","-0,234","0,743","0,338","0,630","0,702","-0,499","-0,367","-1,009","0,191","-0,178","0,218","-0,015","-0,073","-0,332"
112,"-0,485","0,307","0,782","-0,509","-0,315","-1,757","0,378","-0,798","0,758","0,130","0,157","0,275","-0,350","-0,010","0,037","0,092","-0,194","0,126","-0,069","0,001","-0,152"
113,"-1,237","0,439","1,364","-0,289","-0,415","-1,952","0,424","-0,622","0,774","-0,468","-0,317","-0,971","-0,196","0,490","0,915","0,276","0,107","-0,004","-0,064","0,071","-0,034"
114,"-0,849","0,169","0,764","-0,186","-0,244","-1,122","0,425","-0,788","0,973","-0,444","-0,578","-1,868","-0,431","0,289","0,647","-0,031","0,344","-0,119","-0,292","0,097","0,340"
115,"-0,161","-0,051","0,285","0,058","-0,447","-0,609","0,516","-0,963","1,013","-0,289","-0,261","-1,016","-0,368","0,214","0,607","0,004","0,474","-0,140","-0,724","0,090","0,236"
116,"0,436","0,237","0,647","-0,002","-0,446","-0,602","0,621","-1,188","1,087","-0,881","-0,267","-0,147","-0,193","0,339","0,831","0,039","0,604","-0,161","-0,792","0,077","0,057"
117,"-0,037","-0,131","0,259","-0,017","-0,390","-1,238","0,660","-1,168","0,991","-0,782","0,114","-0,694","-0,147","0,530","1,285","-0,391","0,778","-0,335","-0,429","-0,050","-0,011"
118,"-0,691","-0,468","-0,216","0,100","-0,682","-1,757","0,851","-1,363","1,184","-0,445","0,000","-1,236","-0,036","0,689","1,624","0,073","0,487","-0,297","-0,066","-0,177","-0,078"
119,"-0,318","-0,485","-0,395","0,092","-0,635","-1,829","0,784","-2,100","1,354","-0,040","0,324","-0,367","0,090","0,656","1,511","-0,204","1,266","-0,542","0,231","-0,069","-0,281"
120,"-0,190","-0,311","-0,602","0,031","-0,634","-1,821","0,600","-2,035","1,408","0,130","0,675","0,920","-0,012","0,415","0,878","-0,626","0,968","-0,801","0,289","-0,196","-0,336"
121,"-1,188","-0,099","0,002","0,000","-0,563","-2,083","0,791","-2,064","1,403","0,008","0,537","0,592","-0,066","0,424","0,684","-0,460","1,058","-0,673","0,228","-0,074","-0,342"
122,"-0,795","0,380","0,939","-0,074","-0,647","-2,182","1,073","-2,102","1,239","-0,313","0,000","-0,118","0,052","0,575","0,772","-0,466","1,223","-0,898","0,112","0,118","-0,229"
123,"-0,417","0,288","0,593","-0,082","-0,620","-1,748","0,757","-2,123","1,222","-0,729","-0,338","-1,046","0,228","0,641","1,013","-0,904","1,500","-1,162","0,167","0,170","-0,357"
124,"0,071","0,155","0,603","-0,090","-0,653","-1,301","-0,025","-1,708","1,027","-0,559","-0,156","-0,801","0,281","0,708","1,249","-0,924","1,642","-1,206","-0,084","0,279","-0,538"
125,"-0,031","0,043","0,048","0,084","-0,668","-1,382","-0,366","-1,224","0,871","-0,517","-0,103","-0,566","0,261","0,948","1,878","-0,692","1,558","-1,158","-0,267","0,280","-0,530"
126,"-0,103","0,110","0,349","0,123","-0,705","-1,567","-0,319","-1,047","0,887","-0,502","0,022","-0,851","0,317","0,923","2,014","-0,568","1,144","-0,855","-0,206","0,158","-0,524"
127,"-0,227","0,135","0,401","0,131","-0,753","-1,496","-0,457","-0,927","0,894","-0,091","0,199","-0,647","-0,012","0,298","0,912","-0,438","0,440","-0,385","-0,140","0,045","-0,397"
128,"-0,567","-0,053","-0,329","0,161","-0,743","-1,752","-0,365","-0,816","0,800","-0,108","-0,265","-1,047","-0,161","-0,059","-0,134","0,150","-0,142","0,014","-0,328","-0,024","-0,506"
129,"-0,624","-0,102","-0,443","0,182","-0,587","-1,599","-0,273","-0,584","0,769","-0,292","-0,541","-1,713","0,044","-0,316","-0,815","-0,224","0,145","-0,079","-0,449","-0,146","-0,492"
130,"-0,859","-0,202","-0,674","0,098","-0,524","-1,288","-0,011","-0,897","0,657","-0,313","-0,308","-1,508","-0,145","-0,325","-0,629","-0,579","0,043","-0,244","-0,140","-0,077","-0,388"
131,"-0,885","-0,073","0,068","0,232","-0,402","-0,703","-0,076","-0,819","0,685","-0,090","0,139","-0,633","-0,207","-0,192","-0,605","-0,396","-0,195","0,006","-0,079","-0,077","-0,390"
132,"-0,584","0,034","0,166","0,269","-0,401","-0,394","-0,437","-0,321","0,446","-0,380","0,159","-0,523","-0,042","-0,160","-0,038","-0,280","-0,091","-0,218","-0,135","-0,068","-0,266"
