Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
91,"0,056","-0,161","0,037","0,108","-0,003","0,000","-0,176","0,046","-0,016","0,016","-0,102","-0,008","0,222","0,337","0,067","-0,380","0,037","-0,008","-0,194","-0,065","-0,135"
92,"0,033","-0,109","0,033","0,096","-0,017","0,001","-0,140","0,044","-0,017","-0,042","-0,137","-0,010","0,197","0,323","0,073","-0,396","-0,012","-0,008","-0,222","-0,086","-0,131"
93,"0,030","-0,099","0,028","0,109","-0,034","0,002","-0,133","0,050","-0,017","-0,042","-0,144","-0,016","0,236","0,276","0,080","-0,360","0,053","-0,007","-0,253","-0,080","-0,127"
94,"0,029","-0,032","0,024","0,109","-0,027","0,004","-0,133","0,051","-0,017","-0,068","-0,197","-0,022","0,261","0,255","0,089","-0,354","0,045","-0,008","-0,247","-0,116","-0,123"
95,"0,034","-0,037","0,024","0,052","0,005","0,009","-0,187","0,047","-0,021","-0,069","-0,228","-0,027","0,249","0,252","0,092","-0,301","0,079","-0,009","-0,217","-0,139","-0,118"
96,"-0,003","-0,037","0,024","0,053","0,018","0,008","-0,122","0,039","-0,025","-0,120","-0,260","-0,025","0,259","0,301","0,094","-0,287","0,032","-0,008","-0,236","-0,168","-0,116"
97,"-0,040","-0,054","0,025","0,079","-0,039","0,008","-0,093","0,081","-0,031","-0,096","-0,205","-0,018","0,216","0,318","0,094","-0,285","0,032","-0,008","-0,242","-0,136","-0,114"
98,"-0,026","-0,059","0,026","0,080","-0,078","0,006","-0,090","0,123","-0,038","-0,135","-0,154","-0,008","0,208","0,308","0,096","-0,290","0,042","-0,012","-0,254","-0,105","-0,115"
99,"0,013","-0,020","0,028","0,037","-0,134","0,005","-0,130","0,120","-0,041","-0,120","-0,127","-0,002","0,243","0,286","0,100","-0,259","-0,007","-0,018","-0,219","-0,108","-0,115"
100,"-0,004","0,039","0,036","0,036","-0,073","0,006","-0,100","0,122","-0,042","-0,162","-0,182","-0,003","0,221","0,233","0,097","-0,279","0,044","-0,022","-0,245","-0,133","-0,114"
101,"-0,001","0,040","0,044","0,015","-0,084","0,008","-0,065","0,141","-0,043","-0,211","-0,180","-0,002","0,263","0,176","0,090","-0,283","0,047","-0,025","-0,270","-0,108","-0,116"
102,"0,058","0,079","0,046","0,005","-0,111","0,011","-0,125","0,170","-0,043","-0,154","-0,169","0,001","0,277","0,119","0,086","-0,284","0,044","-0,027","-0,237","-0,120","-0,119"
103,"0,130","0,085","0,045","-0,034","-0,089","0,014","-0,129","0,195","-0,045","-0,125","-0,195","0,001","0,340","0,082","0,086","-0,225","0,051","-0,028","-0,203","-0,112","-0,121"
104,"0,140","0,015","0,043","-0,004","-0,027","0,015","-0,091","0,171","-0,047","-0,104","-0,190","0,003","0,326","0,100","0,087","-0,245","0,038","-0,028","-0,208","-0,078","-0,122"
105,"0,159","-0,055","0,037","0,066","-0,029","0,016","-0,075","0,198","-0,048","-0,047","-0,153","0,006","0,358","0,129","0,092","-0,190","0,076","-0,028","-0,188","-0,046","-0,123"
106,"0,135","-0,096","0,032","0,035","-0,023","0,015","-0,095","0,189","-0,048","-0,088","-0,181","0,007","0,337","0,147","0,100","-0,244","0,119","-0,031","-0,219","-0,042","-0,124"
107,"0,124","-0,155","0,031","-0,030","-0,002","0,014","-0,097","0,177","-0,047","-0,139","-0,171","0,006","0,380","0,191","0,105","-0,238","0,131","-0,032","-0,241","-0,019","-0,124"
108,"0,077","-0,155","0,034","-0,013","0,054","0,015","-0,142","0,135","-0,046","-0,134","-0,214","0,005","0,325","0,228","0,102","-0,250","0,148","-0,031","-0,263","-0,041","-0,123"
109,"0,051","-0,129","0,034","0,010","0,092","0,012","-0,151","0,070","-0,044","-0,090","-0,250","0,004","0,257","0,244","0,100","-0,304","0,160","-0,028","-0,254","-0,072","-0,122"
110,"0,062","-0,066","0,030","0,070","0,115","0,010","-0,116","0,026","-0,042","-0,052","-0,288","0,005","0,287","0,186","0,100","-0,249","0,206","-0,027","-0,249","-0,103","-0,122"
111,"0,002","-0,045","0,026","0,129","0,108","0,012","-0,079","0,057","-0,045","-0,055","-0,280","0,006","0,289","0,179","0,100","-0,195","0,168","-0,023","-0,280","-0,108","-0,122"
112,"-0,040","-0,002","0,023","0,056","0,122","0,016","-0,148","0,028","-0,051","-0,109","-0,298","0,009","0,229","0,161","0,100","-0,269","0,151","-0,020","-0,297","-0,128","-0,124"
113,"-0,008","0,031","0,021","-0,009","0,094","0,017","-0,209","0,062","-0,053","-0,103","-0,295","0,011","0,182","0,118","0,101","-0,289","0,129","-0,020","-0,254","-0,127","-0,126"
114,"0,024","0,087","0,022","-0,020","0,051","0,013","-0,165","0,062","-0,049","-0,103","-0,298","0,012","0,150","0,064","0,099","-0,294","0,135","-0,019","-0,221","-0,148","-0,127"
115,"0,076","0,083","0,026","0,009","0,054","0,006","-0,136","0,062","-0,042","-0,052","-0,295","0,014","0,204","0,088","0,097","-0,259","0,101","-0,023","-0,191","-0,171","-0,128"
116,"0,028","0,116","0,028","-0,023","0,024","0,001","-0,205","0,047","-0,038","-0,060","-0,283","0,020","0,141","0,055","0,092","-0,321","0,106","-0,023","-0,205","-0,193","-0,132"
117,"0,100","0,117","0,033","0,015","0,030","0,000","-0,204","0,049","-0,041","0,003","-0,255","0,030","0,193","0,079","0,084","-0,284","0,103","-0,025","-0,167","-0,190","-0,138"
118,"0,170","0,118","0,039","0,005","-0,020","-0,002","-0,200","0,072","-0,045","0,059","-0,225","0,040","0,191","0,069","0,075","-0,333","0,081","-0,025","-0,131","-0,191","-0,144"
119,"0,167","0,105","0,045","0,001","-0,031","-0,003","-0,266","0,048","-0,048","0,055","-0,196","0,050","0,214","0,111","0,069","-0,308","0,034","-0,031","-0,164","-0,185","-0,150"
120,"0,173","0,089","0,048","-0,044","-0,018","-0,008","-0,288","0,095","-0,045","0,076","-0,230","0,058","0,207","0,107","0,064","-0,287","0,026","-0,034","-0,130","-0,190","-0,156"
121,"0,164","0,091","0,049","-0,038","-0,025","-0,014","-0,281","0,139","-0,039","0,112","-0,281","0,062","0,223","0,149","0,062","-0,280","0,039","-0,039","-0,124","-0,222","-0,161"
122,"0,222","0,056","0,048","-0,041","-0,011","-0,014","-0,310","0,109","-0,035","0,174","-0,288","0,064","0,246","0,206","0,061","-0,316","0,000","-0,042","-0,091","-0,208","-0,167"
123,"0,265","0,002","0,047","-0,031","0,057","-0,005","-0,290","0,100","-0,036","0,213","-0,299","0,059","0,292","0,246","0,059","-0,312","0,007","-0,043","-0,063","-0,185","-0,171"
124,"0,197","0,019","0,043","0,016","0,096","0,006","-0,255","0,062","-0,039","0,196","-0,349","0,054","0,231","0,216","0,060","-0,316","0,064","-0,045","-0,092","-0,199","-0,175"
125,"0,135","0,045","0,041","-0,002","0,076","0,013","-0,273","0,096","-0,039","0,132","-0,361","0,051","0,181","0,222","0,063","-0,314","0,062","-0,050","-0,122","-0,200","-0,178"
126,"0,135","0,044","0,041","-0,020","0,110","0,016","-0,291","0,066","-0,038","0,081","-0,334","0,049","0,178","0,164","0,060","-0,299","0,096","-0,051","-0,139","-0,171","-0,181"
127,"0,183","0,081","0,044","-0,078","0,087","0,017","-0,307","0,036","-0,037","0,072","-0,341","0,047","0,221","0,124","0,052","-0,308","0,154","-0,047","-0,124","-0,201","-0,183"
128,"0,215","0,046","0,045","-0,075","0,083","0,016","-0,307","0,035","-0,033","0,083","-0,317","0,045","0,184","0,140","0,044","-0,372","0,162","-0,041","-0,087","-0,199","-0,184"
129,"0,215","0,021","0,045","-0,072","0,084","0,017","-0,307","0,032","-0,031","0,057","-0,272","0,043","0,247","0,141","0,040","-0,354","0,207","-0,037","-0,118","-0,189","-0,184"
130,"0,242","-0,018","0,040","-0,067","0,058","0,018","-0,260","0,004","-0,032","0,017","-0,217","0,043","0,304","0,117","0,037","-0,334","0,199","-0,032","-0,128","-0,153","-0,186"
131,"0,262","-0,088","0,037","-0,040","-0,002","0,019","-0,236","0,014","-0,033","0,055","-0,156","0,046","0,335","0,179","0,034","-0,323","0,206","-0,028","-0,117","-0,117","-0,189"
132,"0,266","-0,118","0,037","-0,073","-0,064","0,018","-0,269","0,072","-0,035","0,069","-0,121","0,053","0,285","0,233","0,027","-0,354","0,142","-0,024","-0,084","-0,113","-0,194"
133,"0,191","-0,126","0,040","-0,012","-0,074","0,017","-0,247","0,059","-0,035","0,068","-0,134","0,058","0,223","0,271","0,027","-0,405","0,088","-0,029","-0,119","-0,113","-0,196"
134,"0,116","-0,112","0,041","0,022","-0,067","0,013","-0,251","0,099","-0,035","0,043","-0,168","0,066","0,169","0,232","0,036","-0,388","0,105","-0,041","-0,153","-0,115","-0,200"
135,"0,149","-0,073","0,038","0,064","-0,019","0,009","-0,192","0,104","-0,035","0,089","-0,202","0,072","0,155","0,167","0,044","-0,378","0,153","-0,050","-0,118","-0,116","-0,204"
