Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
26,"0,028","-0,039","-0,026","0,116","0,079","0,178","0,009","-0,092","0,031","-0,110","-0,014","0,011","-0,132","-0,133","-0,104","-0,026","0,020","-0,010","-0,021","-0,006","0,011"
27,"0,030","0,038","0,013","0,023","0,077","-0,002","-0,062","-0,051","0,006","0,073","-0,071","0,023","-0,077","-0,109","-0,042","0,007","-0,035","0,047","-0,021","0,130","0,009"
28,"-0,146","0,136","0,023","-0,128","0,020","-0,151","0,098","-0,027","-0,115","0,134","0,004","0,067","-0,010","-0,074","-0,115","-0,049","-0,025","0,025","0,041","0,133","0,145"
29,"-0,052","-0,147","0,002","0,124","-0,205","-0,445","-0,294","-0,160","0,046","-0,595","-0,198","0,062","-0,131","-0,076","-0,127","0,074","-0,145","0,162","-0,020","0,077","0,119"
30,"-0,049","-0,069","0,041","-0,003","-0,337","-0,440","-0,223","0,037","-0,130","0,133","0,063","0,052","-0,077","-0,109","-0,042","0,005","-0,160","-0,007","-0,203","0,022","0,093"
31,"0,042","-0,255","0,116","-0,005","-0,279","-0,461","-0,104","0,049","-0,154","-0,050","0,061","0,055","-0,028","-0,062","0,076","0,016","-0,260","0,085","-0,204","-0,006","0,012"
32,"-0,071","-0,261","0,040","-0,022","-0,254","-0,204","-0,021","-0,038","-0,091","-0,108","-0,132","0,040","0,028","0,018","0,116","0,027","-0,300","0,041","-0,265","0,048","0,038"
33,"-0,148","-0,115","-0,150","-0,003","-0,156","-0,111","-0,086","0,042","-0,070","-0,108","-0,206","-0,005","-0,029","-0,119","0,099","-0,005","-0,120","0,037","-0,204","0,238","-0,074"
34,"-0,174","-0,210","-0,055","0,059","-0,215","-0,101","-0,008","-0,085","-0,053","-0,167","-0,325","0,025","0,106","-0,049","-0,047","0,106","-0,082","-0,055","-0,021","0,130","0,009"
35,"-0,197","-0,227","0,078","-0,042","-0,114","0,013","-0,061","-0,176","-0,049","-0,227","-0,371","0,099","0,520","0,062","0,084","-0,213","0,257","0,066","0,101","-0,035","-0,071"
36,"0,190","-0,097","0,079","0,080","-0,175","0,012","0,051","-0,079","-0,065","-0,291","-0,282","-0,047","0,288","-0,045","-0,029","-0,125","0,066","0,091","0,040","-0,006","0,011"
37,"0,054","-0,121","0,136","-0,012","0,004","0,162","0,075","-0,172","0,011","-0,110","-0,161","-0,079","0,167","-0,047","-0,041","0,040","-0,090","0,104","0,101","0,104","0,063"
38,"0,074","-0,006","0,099","-0,043","0,124","0,322","0,057","-0,040","-0,019","-0,111","0,045","-0,003","0,132","0,145","0,274","0,016","-0,260","0,085","0,102","0,025","0,228"
39,"0,129","0,084","0,204","0,089","0,084","0,378","-0,050","-0,097","0,043","0,075","-0,116","0,096","0,188","0,226","0,313","-0,105","-0,199","0,085","-0,020","-0,112","0,231"
40,"0,057","-0,044","0,174","0,019","0,065","0,332","-0,193","-0,016","-0,008","0,014","-0,043","0,142","0,124","0,055","0,376","0,006","-0,220","0,130","0,224","0,051","0,173"
41,"0,013","0,175","0,223","-0,006","-0,041","-0,151","-0,122","-0,057","0,018","0,013","0,016","0,128","0,197","0,011","0,269","-0,081","-0,029","0,104","-0,020","0,080","0,255"
42,"-0,119","0,055","0,184","-0,056","-0,019","-0,084","-0,062","-0,051","0,006","0,072","0,209","0,143","0,081","-0,014","0,201","-0,005","-0,120","0,037","-0,203","-0,033","0,067"
43,"-0,119","0,055","0,184","0,062","0,035","-0,125","-0,068","-0,090","-0,041","0,009","0,327","0,115","0,008","-0,027","0,330","-0,027","-0,165","0,072","-0,143","-0,064","-0,151"
44,"-0,027","0,122","0,042","0,002","0,037","-0,115","0,020","0,112","0,179","-0,053","0,533","0,192","0,094","-0,003","0,066","-0,160","-0,004","-0,020","0,040","-0,006","0,011"
45,"-0,192","-0,073","0,155","-0,109","0,118","-0,058","-0,069","0,034","0,014","-0,117","0,636","0,105","-0,062","0,016","-0,223","-0,049","0,034","-0,112","-0,021","-0,008","-0,125"
46,"-0,085","-0,045","-0,102","-0,010","0,074","-0,192","0,033","0,053","-0,094","-0,058","0,682","0,030","-0,088","-0,122","-0,566","-0,048","0,160","-0,058","-0,021","0,073","-0,154"
47,"-0,128","-0,001","-0,188","-0,003","0,209","-0,176","0,091","0,183","-0,051","-0,185","0,741","-0,234","-0,069","-0,133","-0,758","-0,094","0,189","-0,262","-0,082","0,073","-0,154"
48,"-0,075","0,012","-0,121","-0,013","0,189","-0,232","0,121","0,130","0,071","-0,184","0,521","-0,368","-0,039","-0,075","-0,448","-0,137","0,225","-0,138","-0,326","0,072","-0,153"
49,"-0,122","-0,021","-0,245","0,059","0,150","-0,166","-0,093","0,127","-0,061","0,005","0,094","-0,330","-0,188","0,092","-0,201","-0,016","0,223","-0,275","-0,387","0,070","-0,289"
50,"0,037","0,194","-0,301","0,020","0,192","-0,042","0,138","0,360","-0,046","-0,169","-0,442","-0,198","-0,268","0,103","-0,015","0,051","0,113","-0,160","-0,326","0,099","-0,208"
51,"-0,155","0,081","-0,349","0,037","0,348","0,030","-0,099","0,213","-0,053","-0,108","-0,662","-0,334","-0,267","0,159","-0,038","0,007","0,209","-0,173","-0,082","0,099","-0,209"
52,"-0,156","0,255","-0,215","0,109","0,309","0,097","-0,165","0,168","-0,087","-0,105","-0,693","-0,201","-0,269","0,046","0,008","-0,003","0,249","-0,128","-0,021","-0,037","-0,207"
53,"-0,122","-0,021","-0,245","0,084","0,256","0,317","-0,188","0,023","0,038","-0,049","-0,381","-0,214","-0,280","0,148","0,097","0,121","0,254","0,063","-0,082","-0,009","-0,125"
54,"-0,009","-0,015","-0,168","0,014","0,238","0,271","-0,040","0,218","-0,065","-0,052","-0,056","-0,168","-0,164","0,173","0,165","-0,048","0,160","-0,058","-0,021","-0,090","-0,097"
55,"0,004","0,120","-0,149","0,028","0,143","0,368","-0,116","-0,018","0,064","-0,175","0,075","-0,135","-0,099","0,095","0,138","-0,248","0,186","-0,046","0,040","-0,008","-0,125"
56,"-0,060","0,224","-0,063","-0,033","-0,036","0,049","-0,044","-0,183","0,035","-0,053","0,224","-0,047","0,023","0,098","0,149","-0,104","0,170","-0,081","-0,082","-0,035","-0,070"
57,"-0,120","0,231","-0,072","-0,095","0,023","0,039","-0,123","0,068","0,073","-0,053","0,386","0,102","-0,076","-0,052","-0,065","-0,091","0,196","0,066","0,041","-0,032","0,066"
58,"-0,157","0,253","0,176","0,097","-0,019","0,085","-0,031","-0,229","0,073","0,004","0,550","-0,001","0,002","-0,119","-0,228","-0,015","-0,080","0,082","-0,021","-0,006","0,011"
59,"-0,117","0,132","0,223","-0,052","-0,134","-0,044","-0,084","-0,321","0,076","-0,056","0,490","0,014","0,069","-0,141","-0,278","0,051","-0,130","0,060","-0,020","-0,088","0,040"
60,"-0,040","0,162","0,156","0,077","-0,298","-0,338","0,076","-0,296","-0,044","0,011","0,209","0,144","0,172","-0,070","-0,097","-0,061","-0,110","0,015","-0,020","0,051","0,174"
61,"0,020","0,155","0,166","-0,080","-0,310","-0,173","0,071","-0,336","-0,091","0,139","-0,072","0,273","0,115","-0,207","-0,114","-0,062","-0,294","0,098","-0,021","0,049","0,037"
62,"0,112","0,223","0,023","0,002","-0,509","-0,380","0,009","-0,092","0,031","0,202","-0,175","0,360","0,225","-0,159","0,010","-0,074","-0,320","-0,049","-0,082","0,020","-0,044"
63,"0,054","-0,121","0,136","-0,067","-0,220","-0,471","-0,050","-0,097","0,043","0,144","-0,280","0,449","0,115","-0,207","-0,114","-0,219","-0,303","-0,014","-0,021","-0,006","0,011"
64,"0,075","-0,356","0,221","-0,032","-0,274","-0,260","0,004","-0,131","-0,015","0,081","-0,236","0,376","0,183","-0,172","-0,187","-0,073","-0,195","0,006","-0,204","0,049","0,038"
65,"-0,007","-0,541","0,210","0,020","-0,173","0,022","0,116","-0,034","-0,031","-0,105","-0,148","0,232","0,054","-0,265","-0,097","0,005","-0,345","0,076","-0,082","-0,006","0,011"
66,"-0,106","-0,587","0,019","-0,072","0,006","0,173","0,111","-0,073","-0,077","-0,108","-0,118","0,099","0,038","-0,084","0,026","0,074","-0,145","0,162","-0,265","0,103","0,065"
67,"-0,106","-0,587","0,019","0,029","0,085","0,388","0,141","-0,127","0,045","-0,048","-0,072","0,025","0,099","-0,083","0,032","0,096","-0,101","0,127","-0,203","-0,033","0,067"
68,"-0,127","-0,351","-0,065","0,028","0,143","0,368","0,169","0,057","-0,034","-0,050","-0,101","-0,094","-0,089","-0,063","0,071","0,084","-0,185","0,117","-0,143","-0,035","-0,070"
69,"-0,038","-0,186","-0,112","-0,101","0,069","0,353","-0,176","-0,023","0,076","-0,051","-0,189","-0,198","-0,083","-0,086","0,014","0,021","0,175","0,111","0,040","-0,006","0,011"
70,"-0,019","-0,072","-0,150","-0,138","0,181","0,122","-0,033","0,133","-0,073","-0,176","-0,101","-0,343","-0,021","-0,028","-0,003","-0,002","0,189","0,009","0,223","-0,032","0,065"
71,"0,147","-0,053","-0,006","-0,217","0,084","0,040","0,051","-0,079","-0,065","-0,113","-0,057","-0,167","-0,086","0,106","0,002","0,010","0,274","0,018","0,101","0,049","0,037"
72,"0,123","0,106","-0,129","-0,045","0,001","-0,028","-0,009","0,040","0,002","0,012","-0,307","-0,170","-0,165","0,117","0,188","-0,013","0,289","-0,084","0,101","-0,061","-0,016"
73,"0,293","0,027","-0,082","-0,020","0,054","-0,248","-0,039","0,094","-0,120","-0,049","-0,308","-0,169","-0,115","0,220","0,284","-0,024","0,329","-0,039","0,101","0,020","-0,044"
74,"0,086","0,304","-0,138","-0,137","-0,058","-0,187","0,080","-0,008","0,112","0,132","-0,187","-0,201","-0,115","0,220","0,284","-0,180","0,261","-0,014","0,162","-0,035","-0,071"
75,"0,105","0,418","-0,176","-0,018","-0,004","-0,228","0,111","-0,073","-0,077","0,074","-0,144","-0,022","-0,048","0,255","0,211","-0,137","0,225","-0,138","0,162","0,018","-0,181"
76,"-0,070","0,166","-0,044","-0,008","0,016","-0,172","0,110","0,052","-0,022","-0,049","-0,013","0,010","-0,031","0,130","0,065","-0,037","0,119","-0,103","0,162","-0,035","-0,071"
77,"0,040","0,095","-0,006","0,001","0,094","-0,135","0,157","0,104","-0,072","0,133","0,136","0,097","0,037","0,165","-0,009","0,041","0,154","-0,116","0,101","-0,116","-0,042"
78,"-0,014","0,256","0,061","0,006","-0,078","-0,075","0,307","-0,063","-0,029","0,137","0,135","0,348","0,001","0,130","-0,262","0,107","0,103","-0,138","0,101","-0,090","-0,097"
79,"0,026","0,135","0,109","0,102","-0,007","-0,249","0,230","-0,062","-0,101","-0,109","0,162","0,220","0,120","0,019","-0,205","0,072","-0,027","-0,112","-0,082","-0,006","0,011"
80,"-0,050","0,281","-0,081","0,100","0,050","-0,269","0,198","0,241","-0,113","-0,114","0,311","0,058","0,121","0,076","-0,228","0,151","-0,052","0,012","-0,143","0,020","-0,044"
81,"-0,193","0,277","0,033","0,109","0,128","-0,233","0,359","0,153","0,022","0,065","0,550","-0,002","0,127","0,053","-0,284","0,185","-0,107","0,069","-0,265","-0,116","-0,041"
82,"-0,163","0,275","-0,158","0,071","0,113","-0,089","0,383","0,060","0,098","0,065","0,550","-0,002","0,049","0,120","-0,121","0,241","-0,176","0,229","-0,204","-0,009","-0,125"
83,"0,019","0,331","-0,090","0,109","0,128","-0,233","0,484","0,204","0,044","0,004","0,623","0,043","0,102","0,087","-0,036","0,152","-0,111","0,149","-0,265","-0,037","-0,206"
84,"0,102","0,341","-0,214","0,034","0,097","0,055","0,216","0,234","-0,029","0,126","0,463","-0,108","0,016","0,064","0,228","0,075","0,039","0,079","-0,326","-0,119","-0,177"
85,"0,136","0,240","-0,110","-0,011","0,312","0,118","0,151","0,189","-0,063","0,129","0,300","-0,005","-0,050","0,142","0,256","-0,037","0,060","0,034","-0,387","0,017","-0,179"
86,"0,114","0,048","-0,111","0,021","0,373","0,287","0,138","0,360","-0,046","0,193","0,123","0,037","-0,111","0,084","0,273","-0,003","0,005","0,092","-0,448","0,154","-0,181"
87,"0,028","-0,039","-0,026","0,141","0,369","0,266","0,085","0,269","-0,043","0,070","-0,055","-0,170","-0,039","0,040","0,166","-0,049","-0,025","0,025","-0,327","0,207","-0,292"
88,"-0,021","-0,325","0,068","0,082","0,314","0,297","0,049","0,171","0,045","0,009","0,018","-0,124","-0,033","0,017","0,110","-0,060","0,075","-0,068","-0,388","0,261","-0,265"
89,"-0,154","-0,271","0,164","-0,045","0,182","0,302","0,216","0,234","-0,029","0,067","0,035","-0,317","-0,138","-0,110","-0,048","-0,026","0,020","-0,010","-0,266","0,235","-0,210"
90,"-0,250","-0,240","0,011","-0,079","0,236","0,092","0,121","0,243","-0,185","0,127","0,095","-0,332","-0,004","-0,096","-0,171","0,061","0,073","-0,205","-0,326","0,101","-0,072"
91,"-0,075","-0,164","0,136","-0,025","0,042","0,085","0,206","-0,082","0,079","0,189","0,198","-0,170","-0,004","-0,096","-0,171","0,029","0,069","-0,125","-0,204","0,046","-0,098"
92,"0,021","-0,019","0,032","-0,042","-0,114","0,013","0,063","-0,125","-0,027","-0,052","0,091","-0,078","0,188","-0,251","-0,221","-0,138","0,041","-0,055","-0,265","-0,009","-0,125"
93,"0,009","0,274","-0,072","0,004","-0,021","-0,095","0,200","-0,121","0,033","0,073","-0,012","0,008","0,061","-0,231","-0,176","0,006","0,024","-0,090","-0,143","-0,006","0,011"
94,"0,103","0,165","0,042","-0,056","-0,019","-0,084","0,076","-0,296","-0,044","-0,108","-0,132","0,040","0,106","-0,049","-0,047","-0,061","-0,110","0,015","-0,142","-0,088","0,040"
95,"0,133","-0,013","0,108","-0,034","-0,217","-0,281","0,111","-0,073","-0,077","-0,166","-0,296","0,143","-0,017","-0,108","-0,036","-0,061","-0,110","0,015","-0,143","-0,116","-0,041"
96,"-0,081","-0,142","-0,198","-0,032","-0,274","-0,260","0,170","-0,067","-0,089","0,017","-0,368","0,095","0,028","0,018","0,116","-0,082","0,030","-0,033","-0,203","-0,198","-0,012"
97,"0,078","-0,103","0,003","-0,101","-0,350","-0,286","0,194","-0,160","-0,014","0,141","-0,264","0,257","0,078","0,121","0,212","0,029","0,009","0,012","-0,020","-0,140","0,150"
98,"0,034","-0,059","-0,083","-0,140","-0,308","-0,163","0,254","-0,154","-0,026","-0,043","-0,281","0,201","0,137","0,066","0,240","0,085","-0,001","0,034","-0,020","-0,140","0,150"
99,"-0,052","-0,147","0,002","-0,128","-0,345","-0,086","0,235","-0,023","-0,055","0,015","-0,249","0,067","0,028","0,018","0,116","0,029","0,009","0,012","-0,020","-0,222","0,178"
100,"0,008","-0,154","0,012","-0,050","-0,191","-0,024","0,330","-0,031","0,101","-0,043","-0,354","0,156","0,142","-0,013","0,207","-0,082","0,030","-0,033","0,102","-0,111","0,231"
101,"-0,124","-0,274","-0,027","0,041","-0,133","0,136","0,248","-0,181","0,239","-0,106","-0,472","-0,066","0,031","-0,118","0,105","0,140","0,048","-0,081","0,102","-0,085","0,176"
102,"-0,203","-0,381","0,001","-0,062","0,026","0,229","0,266","-0,201","0,012","-0,165","-0,517","0,009","0,153","-0,115","0,117","-0,005","-0,120","0,037","0,224","-0,030","0,202"
103,"-0,279","-0,412","0,067","0,050","-0,055","0,172","0,241","0,017","-0,009","-0,104","-0,664","-0,082","0,158","-0,138","0,061","-0,082","-0,214","0,187","0,346","-0,003","0,146"
104,"-0,081","-0,318","0,059","-0,117","-0,144","0,300","0,087","-0,093","0,103","-0,166","-0,532","-0,051","0,087","-0,037","0,145","-0,050","-0,209","0,108","0,285","-0,111","0,230"
105,"-0,075","-0,164","0,136","-0,060","-0,031","0,249","0,092","-0,054","0,150","-0,228","-0,473","-0,064","0,141","-0,070","0,229","-0,051","-0,334","0,053","0,224","-0,248","0,233"
106,"0,021","-0,195","0,288","-0,048","-0,068","0,326","-0,061","-0,176","-0,049","-0,048","-0,072","0,025","0,080","-0,071","0,224","-0,074","-0,379","0,088","0,346","-0,082","0,311"
107,"-0,039","-0,188","0,278","-0,071","-0,051","0,193","-0,199","-0,055","-0,054","0,194","0,137","0,096","0,141","-0,070","0,229","-0,173","-0,273","0,053","0,224","0,025","0,228"
108,"-0,032","-0,208","0,221","0,010","-0,013","0,296","-0,097","-0,274","0,038","0,129","0,521","0,129","0,090","-0,230","0,156","-0,130","-0,309","-0,071","-0,142","-0,085","0,176"
109,"-0,115","-0,219","0,345","-0,035","0,021","0,029","0,039","-0,033","-0,103","0,069","0,534","0,190","0,074","-0,048","0,280","-0,085","-0,279","-0,004","0,041","-0,169","0,068"
110,"-0,215","-0,090","0,288","0,072","-0,126","-0,398","-0,027","0,047","-0,082","0,011","0,356","0,234","-0,035","-0,096","0,155","0,151","-0,052","0,012","-0,020","-0,142","0,013"
111,"-0,428","0,032","0,155","0,070","-0,068","-0,419","0,045","0,007","-0,056","-0,597","0,156","0,227","-0,309","-0,215","-0,155","0,062","0,014","-0,068","0,040","-0,006","0,011"
112,"-0,032","-0,032","-0,035","-0,053","0,050","-0,438","0,122","0,005","0,016","0,068","0,358","-0,019","0,025","-0,267","-0,430","-0,005","-0,120","0,037","0,102","-0,114","0,094"
113,"0,021","-0,019","0,032","-0,066","0,088","-0,515","0,050","0,046","-0,010","-0,179","0,312","-0,192","-0,156","-0,214","-0,470","0,051","0,113","-0,160","0,345","-0,087","0,039"
114,"-0,010","0,159","-0,034","0,015","0,126","-0,412","-0,033","0,008","-0,128","-0,059","0,418","-0,282","-0,045","-0,053","-0,392","-0,081","0,215","-0,116","0,102","-0,087","0,039"
115,"0,040","0,095","-0,006","0,050","0,072","-0,202","0,014","0,185","-0,123","0,004","0,227","-0,300","-0,073","0,118","-0,133","0,129","0,148","-0,173","-0,265","0,020","-0,043"
116,"-0,019","0,104","-0,406","0,090","0,211","0,004","0,025","0,263","-0,031","0,067","0,050","-0,257","-0,346","0,170","0,148","0,107","0,103","-0,138","-0,204","0,044","-0,235"
117,"0,000","0,218","-0,443","-0,018","0,177","0,101","0,037","0,217","0,007","0,075","-0,351","-0,098","-0,144","0,218","-0,049","0,076","0,224","-0,004","0,040","0,073","-0,154"
118,"-0,136","0,195","-0,387","0,084","0,256","0,317","-0,011","0,290","0,112","-0,109","-0,368","-0,154","-0,134","0,116","-0,139","0,041","0,094","0,021","0,040","-0,090","-0,097"
119,"-0,112","0,036","-0,263","0,175","0,315","0,477","-0,075","0,120","0,023","0,015","-0,337","-0,037","-0,193","0,172","-0,167","0,029","0,069","-0,125","0,101","-0,008","-0,126"
120,"-0,038","-0,010","-0,368","0,174","0,372","0,456","-0,016","0,126","0,011","0,016","-0,235","0,126","-0,085","0,163","-0,020","-0,003","0,249","-0,128","0,162","0,018","-0,181"
121,"0,119","0,203","-0,034","0,086","0,199","0,338","-0,009","0,040","0,002","-0,047","-0,279","-0,051","-0,157","0,207","0,086","-0,004","0,064","-0,046","0,162","-0,116","-0,042"
122,"0,222","0,327","-0,195","0,115","0,136","0,157","-0,080","-0,044","-0,078","0,071","-0,114","-0,155","-0,046","0,312","0,188","-0,018","-0,146","-0,109","0,162","0,023","0,092"
123,"0,037","0,620","0,006","0,040","0,052","-0,259","-0,205","0,030","-0,046","-0,113","0,017","-0,122","-0,086","0,106","0,002","-0,094","-0,055","-0,042","0,162","-0,035","-0,071"
124,"0,054","0,481","0,186","-0,098","-0,100","-0,311","-0,098","-0,037","-0,162","0,064","0,448","-0,166","0,231","0,123","-0,103","0,017","-0,075","0,002","0,284","-0,087","0,039"
125,"-0,201","0,472","0,224","0,016","-0,239","-0,348","-0,009","0,040","0,002","0,124","0,655","-0,091","0,190","-0,138","-0,266","0,040","-0,031","-0,033","0,223","-0,061","-0,016"
126,"0,029","0,212","0,147","-0,055","-0,257","-0,394","-0,057","-0,012","0,052","0,249","0,714","0,144","0,191","-0,082","-0,289","-0,061","-0,050","-0,122","0,285","-0,111","0,230"
127,"0,245","0,343","0,062","-0,063","-0,154","-0,100","0,081","-0,132","0,057","0,131","0,490","0,262","0,117","-0,151","-0,137","-0,005","0,124","-0,183","0,285","-0,085","0,175"
128,"0,275","0,164","0,128","-0,045","0,001","-0,028","0,135","-0,166","-0,002","0,015","0,207","0,395","0,110","-0,185","-0,058","-0,082","0,030","-0,033","0,285","-0,166","0,204"
129,"0,196","0,057","0,156","-0,079","-0,129","0,156","0,064","-0,250","-0,082","0,019","-0,177","0,363","0,055","-0,208","-0,120","-0,050","-0,150","-0,030","0,224","-0,169","0,068"
130,"-0,032","-0,208","0,221","-0,064","-0,097","-0,121","-0,251","-0,384","0,150","0,019","-0,339","0,214","0,132","-0,332","-0,260","0,451","-0,428","0,254","0,406","0,104","0,063"
131,"-0,014","-0,521","0,267","-0,037","0,079","0,009","-0,079","-0,281","0,122","0,076","-0,249","0,066","0,061","-0,231","-0,176","0,018","-0,135","0,139","0,041","-0,087","0,040"
132,"-0,117","-0,470","0,172","-0,105","0,003","-0,017","-0,003","-0,045","-0,006","-0,049","-0,013","0,010","-0,006","-0,210","-0,126","0,061","-0,171","0,015","-0,020","-0,033","0,066"
133,"-0,024","-0,402","0,030","-0,165","0,005","-0,007","-0,008","-0,085","-0,053","-0,114","-0,071","-0,226","-0,101","-0,018","0,183","0,049","-0,256","0,006","0,041","-0,030","0,202"
