Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
15,"0,805","0,592","0,036","0,001","0,975","-0,211","0,067","0,000","0,900","0,420","0,115","-0,001","0,786","0,613","-0,078","0,000","0,972","-0,231","-0,038","0,000","0,887","0,415","-0,203","0,000","0,997","-0,068","0,042","0,000"
16,"0,805","0,592","0,037","0,000","0,975","-0,213","0,067","0,000","0,900","0,421","0,113","0,000","0,786","0,613","-0,077","-0,001","0,972","-0,233","-0,038","0,000","0,887","0,417","-0,201","-0,001","0,997","-0,069","0,040","0,000"
17,"0,804","0,594","0,035","0,001","0,975","-0,211","0,068","0,000","0,901","0,419","0,113","0,000","0,787","0,612","-0,079","0,000","0,972","-0,231","-0,036","0,000","0,887","0,415","-0,203","0,000","0,997","-0,072","0,039","0,000"
18,"0,804","0,594","0,037","0,000","0,976","-0,208","0,067","0,000","0,900","0,421","0,113","0,000","0,787","0,612","-0,077","-0,001","0,972","-0,233","-0,038","0,000","0,886","0,416","-0,205","0,001","0,997","-0,069","0,040","0,000"
19,"0,804","0,593","0,036","0,000","0,976","-0,208","0,064","0,000","0,901","0,419","0,115","-0,001","0,787","0,612","-0,078","0,000","0,972","-0,233","-0,041","-0,001","0,887","0,415","-0,203","0,000","0,997","-0,065","0,041","0,000"
20,"0,803","0,595","0,038","-0,001","0,975","-0,210","0,067","0,000","0,900","0,420","0,113","0,000","0,788","0,611","-0,078","0,000","0,972","-0,231","-0,039","-0,001","0,888","0,413","-0,202","0,000","0,997","-0,068","0,041","0,000"
21,"0,803","0,595","0,038","-0,001","0,976","-0,208","0,068","0,000","0,900","0,420","0,116","-0,001","0,788","0,610","-0,078","-0,001","0,972","-0,231","-0,036","0,000","0,887","0,415","-0,203","0,000","0,997","-0,067","0,038","0,000"
22,"0,803","0,594","0,038","0,000","0,976","-0,210","0,066","0,000","0,899","0,422","0,114","0,000","0,787","0,611","-0,080","0,001","0,972","-0,233","-0,038","-0,001","0,886","0,417","-0,202","-0,001","0,997","-0,070","0,038","-0,001"
23,"0,804","0,594","0,038","0,000","0,976","-0,207","0,066","0,000","0,900","0,420","0,115","-0,001","0,788","0,611","-0,080","0,001","0,972","-0,232","-0,041","-0,001","0,886","0,416","-0,205","0,001","0,997","-0,067","0,040","0,000"
24,"0,804","0,593","0,037","0,000","0,975","-0,210","0,067","0,000","0,900","0,422","0,114","0,000","0,786","0,613","-0,078","-0,001","0,972","-0,233","-0,038","-0,001","0,887","0,414","-0,204","0,001","0,997","-0,064","0,040","0,000"
25,"0,805","0,593","0,037","0,000","0,976","-0,208","0,065","0,000","0,900","0,420","0,116","-0,001","0,786","0,613","-0,080","0,001","0,971","-0,236","-0,039","-0,001","0,886","0,416","-0,203","0,000","0,997","-0,066","0,040","0,000"
26,"0,804","0,594","0,040","-0,002","0,976","-0,206","0,068","0,000","0,899","0,422","0,114","0,000","0,786","0,613","-0,079","0,000","0,972","-0,233","-0,039","-0,001","0,885","0,419","-0,203","-0,001","0,997","-0,069","0,040","0,000"
27,"0,804","0,594","0,038","0,000","0,976","-0,209","0,068","0,000","0,899","0,424","0,113","0,001","0,787","0,612","-0,079","0,000","0,972","-0,232","-0,036","0,000","0,886","0,416","-0,204","0,000","0,997","-0,065","0,040","0,000"
28,"0,804","0,594","0,037","0,000","0,975","-0,212","0,067","0,000","0,900","0,422","0,113","0,001","0,787","0,612","-0,078","-0,001","0,971","-0,235","-0,038","0,000","0,887","0,415","-0,202","-0,001","0,997","-0,068","0,040","0,000"
29,"0,804","0,593","0,036","0,001","0,976","-0,210","0,066","0,000","0,899","0,423","0,115","0,000","0,788","0,611","-0,078","-0,001","0,972","-0,232","-0,038","-0,001","0,886","0,417","-0,203","-0,001","0,997","-0,065","0,042","0,000"
30,"0,804","0,594","0,036","0,001","0,975","-0,210","0,066","0,000","0,899","0,423","0,115","0,000","0,787","0,613","-0,078","-0,001","0,972","-0,232","-0,038","-0,001","0,886","0,417","-0,203","0,000","0,997","-0,065","0,042","0,000"
31,"0,803","0,595","0,036","0,001","0,975","-0,210","0,066","0,000","0,899","0,423","0,115","0,000","0,786","0,613","-0,078","-0,001","0,972","-0,232","-0,039","-0,001","0,886","0,417","-0,203","0,000","0,997","-0,065","0,042","0,000"
32,"0,802","0,596","0,036","0,001","0,975","-0,210","0,067","0,000","0,899","0,422","0,115","0,000","0,785","0,614","-0,078","-0,001","0,972","-0,232","-0,038","-0,001","0,886","0,416","-0,203","0,000","0,997","-0,065","0,042","0,000"
33,"0,801","0,597","0,036","0,001","0,975","-0,210","0,067","0,000","0,899","0,422","0,115","0,000","0,784","0,615","-0,079","-0,001","0,972","-0,233","-0,039","-0,001","0,886","0,416","-0,203","-0,001","0,997","-0,065","0,042","0,000"
34,"0,801","0,598","0,036","0,001","0,975","-0,210","0,067","0,000","0,899","0,422","0,115","0,000","0,784","0,616","-0,079","-0,001","0,972","-0,233","-0,039","-0,001","0,886","0,416","-0,203","-0,001","0,997","-0,065","0,042","0,000"
35,"0,800","0,599","0,037","0,001","0,975","-0,211","0,067","0,000","0,899","0,422","0,115","0,000","0,783","0,617","-0,079","-0,001","0,972","-0,233","-0,039","-0,001","0,886","0,416","-0,203","0,000","0,997","-0,065","0,042","0,000"
36,"0,799","0,600","0,037","0,001","0,975","-0,211","0,067","0,000","0,899","0,422","0,115","0,000","0,782","0,618","-0,079","-0,001","0,972","-0,233","-0,039","-0,001","0,886","0,416","-0,203","-0,001","0,997","-0,065","0,042","-0,001"
37,"0,798","0,601","0,037","0,001","0,975","-0,211","0,067","0,000","0,900","0,422","0,114","0,001","0,781","0,619","-0,080","-0,001","0,972","-0,233","-0,039","-0,001","0,887","0,416","-0,203","-0,001","0,997","-0,064","0,042","-0,001"
38,"0,798","0,602","0,037","0,001","0,975","-0,211","0,067","0,000","0,900","0,422","0,114","0,001","0,781","0,620","-0,080","-0,001","0,972","-0,233","-0,039","-0,001","0,887","0,416","-0,203","-0,001","0,997","-0,064","0,042","-0,001"
39,"0,797","0,603","0,037","0,001","0,975","-0,210","0,067","0,000","0,900","0,421","0,114","0,001","0,780","0,621","-0,080","-0,001","0,972","-0,234","-0,038","-0,001","0,887","0,416","-0,203","-0,001","0,997","-0,064","0,042","-0,001"
40,"0,796","0,604","0,037","0,001","0,975","-0,211","0,067","0,000","0,900","0,421","0,114","0,001","0,779","0,622","-0,081","0,000","0,972","-0,234","-0,038","-0,001","0,887","0,415","-0,203","-0,001","0,997","-0,064","0,042","-0,001"
41,"1,000","-0,016","0,002","-0,002","1,000","0,001","-0,001","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,015","0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,006","-0,001","-0,002"
42,"1,000","-0,016","0,002","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,015","0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,006","-0,001","-0,002"
43,"1,000","-0,016","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,015","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,006","-0,001","-0,002"
44,"1,000","-0,016","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,015","0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,005","-0,002","-0,002"
45,"1,000","-0,017","0,002","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,015","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,006","-0,002","-0,002"
46,"1,000","-0,016","0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,015","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,005","-0,002","-0,002"
47,"1,000","-0,016","0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,015","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,005","-0,002","-0,002"
48,"1,000","-0,015","0,001","-0,002","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,014","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,005","-0,002","-0,002"
49,"1,000","-0,015","0,001","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,014","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,005","-0,002","-0,002"
50,"1,000","-0,015","0,000","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,014","0,002","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,005","-0,002","-0,002"
51,"1,000","-0,011","-0,002","-0,002","1,000","0,004","0,001","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,013","0,005","-0,002","1,000","0,004","0,000","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,002","-0,001","-0,002"
52,"1,000","-0,013","0,000","-0,002","1,000","0,001","0,000","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,013","0,002","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,005","-0,001","-0,002"
53,"1,000","-0,014","0,001","-0,002","1,000","0,004","0,000","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,010","0,004","-0,002","1,000","-0,002","-0,001","-0,002","1,000","0,002","0,001","-0,002","1,000","-0,007","0,000","-0,002"
54,"1,000","-0,016","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,002","-0,002","1,000","-0,012","0,003","-0,002","1,000","0,001","-0,002","-0,002","1,000","-0,001","0,000","-0,002","1,000","-0,004","-0,002","-0,002"
55,"1,000","-0,013","-0,003","-0,002","1,000","0,003","-0,001","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,013","0,004","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,007","-0,001","-0,002"
56,"1,000","-0,015","-0,002","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,014","0,001","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","-0,004","-0,002","-0,002"
57,"1,000","-0,016","-0,001","-0,002","1,000","0,003","0,000","-0,002","1,000","0,000","-0,001","-0,002","1,000","-0,013","0,004","-0,002","1,000","-0,003","0,002","-0,002","1,000","-0,002","0,002","-0,002","1,000","-0,002","0,000","-0,002"
58,"1,000","-0,016","0,002","-0,002","1,000","0,000","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","-0,014","0,001","-0,002","1,000","-0,001","0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,004","-0,001","-0,002"
59,"1,000","-0,016","0,005","-0,002","1,000","0,002","0,000","-0,002","1,000","-0,004","0,003","-0,002","1,000","-0,012","0,004","-0,002","1,000","0,002","0,001","-0,002","1,000","0,002","0,002","-0,002","1,000","-0,005","0,002","-0,002"
60,"1,000","-0,015","0,002","-0,002","1,000","0,001","0,003","-0,002","1,000","-0,002","0,001","-0,002","1,000","-0,014","0,003","-0,002","1,000","-0,001","0,002","-0,002","1,000","-0,001","0,003","-0,002","1,000","-0,006","0,000","-0,002"
61,"1,000","-0,016","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","0,000","0,003","-0,001","1,000","-0,014","0,000","-0,003","1,000","0,000","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,003","0,001","-0,002"
62,"1,000","-0,013","0,003","-0,002","1,000","0,003","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,013","0,003","-0,002","1,000","0,000","0,002","-0,002","1,000","-0,003","-0,001","-0,002","1,000","0,000","0,003","-0,002"
63,"1,000","-0,015","0,003","-0,002","1,000","0,000","-0,001","-0,002","1,000","0,002","0,002","-0,001","1,000","-0,015","0,002","-0,002","1,000","0,003","0,002","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","0,001","-0,002"
64,"1,000","-0,011","0,000","-0,002","1,000","0,000","0,002","-0,002","1,000","0,000","0,000","-0,001","1,000","-0,014","0,005","-0,002","1,000","0,004","-0,001","-0,002","1,000","-0,003","0,000","-0,002","1,000","-0,001","-0,001","-0,002"
65,"1,000","-0,012","0,002","-0,002","1,000","0,002","0,001","-0,002","1,000","0,002","0,001","-0,001","1,000","-0,010","0,003","-0,002","1,000","0,001","0,000","-0,002","1,000","0,000","0,001","-0,003","1,000","-0,002","-0,004","-0,003"
66,"1,000","-0,014","0,001","-0,002","1,000","0,005","0,000","-0,002","1,000","0,001","-0,002","-0,001","1,000","-0,012","0,002","-0,003","1,000","0,000","0,003","-0,002","1,000","0,002","0,000","-0,003","1,000","0,000","-0,001","-0,003"
67,"1,000","-0,013","0,004","-0,002","1,000","0,002","0,001","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,011","-0,001","-0,003","1,000","0,001","0,000","-0,002","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,002","-0,003"
68,"1,000","-0,012","0,001","-0,002","1,000","-0,001","-0,001","-0,002","1,000","0,000","-0,002","-0,001","1,000","-0,009","0,002","-0,003","1,000","-0,002","0,000","-0,002","1,000","-0,003","0,000","-0,003","1,000","-0,002","-0,001","-0,003"
69,"1,000","-0,013","-0,001","-0,002","1,000","0,002","-0,002","-0,002","1,000","0,000","0,001","-0,001","1,000","-0,011","0,003","-0,003","1,000","0,001","0,000","-0,002","1,000","0,000","0,002","-0,003","1,000","-0,004","-0,001","-0,003"
70,"1,000","-0,014","-0,001","-0,002","1,000","0,003","0,001","-0,002","1,000","-0,003","0,000","-0,001","1,000","-0,012","0,004","-0,003","1,000","-0,001","0,003","-0,002","1,000","-0,002","-0,001","-0,003","1,000","-0,005","0,002","-0,003"
71,"1,000","-0,013","-0,001","-0,002","1,000","0,002","0,001","-0,002","1,000","-0,002","0,000","-0,001","1,000","-0,011","0,003","-0,003","1,000","-0,001","0,003","-0,002","1,000","-0,002","0,000","-0,003","1,000","-0,004","0,001","-0,003"
72,"1,000","-0,012","-0,001","-0,002","1,000","0,002","0,001","-0,002","1,000","-0,002","0,000","-0,001","1,000","-0,010","0,003","-0,003","1,000","-0,001","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,004","0,001","-0,003"
73,"1,000","-0,010","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,009","0,003","-0,003","1,000","-0,001","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,004","0,001","-0,003"
74,"1,000","-0,009","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","0,000","-0,001","1,000","-0,007","0,003","-0,003","1,000","-0,001","0,002","-0,002","1,000","-0,001","-0,001","-0,003","1,000","-0,004","0,001","-0,003"
75,"1,000","-0,008","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","0,000","-0,001","1,000","-0,006","0,002","-0,003","1,000","-0,001","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,003","0,000","-0,003"
76,"1,000","-0,007","-0,001","-0,002","1,000","0,001","0,001","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,005","0,002","-0,003","1,000","-0,001","0,002","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,003","0,000","-0,003"
77,"1,000","-0,006","-0,001","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,004","0,002","-0,003","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,003","0,000","-0,003"
78,"1,000","-0,005","0,000","-0,002","1,000","0,000","0,000","-0,002","1,000","-0,002","-0,001","-0,001","1,000","-0,003","0,001","-0,003","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,003","0,000","-0,003"
79,"1,000","-0,004","0,000","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","-0,001","1,000","-0,002","0,001","-0,003","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,002","0,000","-0,003"
80,"1,000","-0,002","0,000","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,003","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,001","-0,003","1,000","-0,002","0,000","-0,003"
81,"1,000","-0,001","0,000","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,002","0,000","-0,001","1,000","0,000","0,000","-0,003","1,000","-0,001","0,001","-0,002","1,000","-0,001","0,001","-0,003","1,000","-0,002","-0,001","-0,003"
82,"1,000","0,000","0,000","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","0,001","0,000","-0,003","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,002","0,000","-0,003"
83,"1,000","0,001","0,000","-0,001","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,002","0,000","-0,003","1,000","-0,001","0,000","-0,002","1,000","0,000","0,001","-0,003","1,000","-0,002","-0,001","-0,003"
84,"1,000","0,002","0,000","-0,001","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,003","0,000","-0,003","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,001","-0,003","1,000","-0,001","0,000","-0,003"
85,"1,000","0,003","0,000","-0,001","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,004","-0,001","-0,003","1,000","-0,001","0,000","-0,002","1,000","0,000","0,001","-0,003","1,000","-0,001","0,000","-0,003"
86,"1,000","0,004","0,000","-0,001","1,000","0,001","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,005","-0,001","-0,003","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,001","-0,003","1,000","-0,001","0,000","-0,003"
87,"1,000","0,006","0,000","-0,001","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,006","-0,001","-0,003","1,000","-0,001","0,000","-0,002","1,000","-0,001","0,001","-0,003","1,000","-0,001","0,000","-0,003"
88,"1,000","0,007","0,001","-0,001","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,008","-0,002","-0,003","1,000","0,000","0,000","-0,002","1,000","-0,001","0,001","-0,003","1,000","-0,001","0,000","-0,003"
89,"1,000","0,008","0,001","-0,001","1,000","0,000","-0,001","-0,002","1,000","-0,001","0,000","0,000","1,000","0,009","-0,002","-0,003","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,003","1,000","-0,001","0,000","-0,003"
90,"1,000","0,009","0,001","-0,001","1,000","0,000","-0,001","-0,002","1,000","-0,002","0,000","0,000","1,000","0,010","-0,002","-0,003","1,000","0,000","0,000","-0,002","1,000","-0,001","0,001","-0,003","1,000","0,000","0,000","-0,003"
91,"1,000","0,010","0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,002","0,000","0,000","1,000","0,011","-0,003","-0,004","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","-0,001","-0,003"
92,"1,000","0,011","0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,002","0,000","0,000","1,000","0,012","-0,003","-0,004","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","-0,003","1,000","0,000","-0,001","-0,003"
93,"1,000","0,012","0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,013","-0,003","-0,004","1,000","0,000","0,000","-0,002","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,001","-0,003"
94,"1,000","0,014","0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,014","-0,003","-0,004","1,000","0,000","0,000","-0,002","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,001","-0,003"
95,"1,000","0,015","0,001","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,015","-0,004","-0,004","1,000","0,000","0,000","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,001","-0,003"
96,"1,000","0,016","0,001","-0,001","1,000","0,001","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,016","-0,004","-0,004","1,000","0,000","0,000","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,000","-0,001","-0,004"
97,"1,000","0,017","0,002","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,017","-0,004","-0,004","1,000","0,000","0,000","-0,003","1,000","-0,002","-0,001","-0,004","1,000","0,001","-0,001","-0,004"
98,"1,000","0,018","0,002","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","0,000","0,000","1,000","0,018","-0,004","-0,004","1,000","0,000","0,000","-0,003","1,000","-0,002","0,000","-0,004","1,000","0,001","-0,001","-0,004"
99,"1,000","0,019","0,002","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","0,000","1,000","0,019","-0,005","-0,004","1,000","0,000","0,000","-0,003","1,000","-0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004"
100,"1,000","0,020","0,002","-0,001","1,000","0,000","0,000","-0,002","1,000","-0,001","-0,001","0,000","1,000","0,020","-0,005","-0,004","1,000","0,000","0,000","-0,003","1,000","-0,001","0,000","-0,004","1,000","0,001","-0,001","-0,004"
