Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
10,"-0,008","-0,005","1,059","-0,005","0,006","0,997","0,002","-0,002","0,949","-0,005","-0,002","1,009","-0,004","-0,010","1,027","0,001","-0,007","0,957","0,000","-0,004","1,010"
11,"-0,010","-0,009","1,065","0,000","-0,002","1,000","0,001","-0,003","0,950","0,000","0,002","1,006","-0,004","-0,003","1,030","-0,005","0,001","0,956","0,002","-0,002","1,011"
12,"-0,008","-0,016","1,061","-0,003","0,004","0,998","-0,002","-0,004","0,941","0,003","-0,002","1,005","0,001","-0,012","1,029","0,004","-0,004","0,961","0,007","0,003","1,010"
13,"-0,008","-0,014","1,059","-0,005","-0,005","1,001","-0,001","-0,002","0,951","0,003","0,002","1,008","0,007","-0,003","1,026","-0,002","-0,003","0,963","0,005","-0,005","1,015"
14,"-0,002","-0,008","1,056","-0,006","0,000","1,000","-0,003","-0,008","0,944","0,002","0,001","1,017","0,003","-0,004","1,026","0,001","-0,013","0,958","-0,001","-0,001","1,003"
15,"-0,003","-0,003","1,054","-0,007","-0,003","1,000","-0,001","0,000","0,949","-0,009","0,006","1,011","0,002","-0,002","1,022","0,004","0,002","0,962","0,000","-0,004","1,004"
16,"-0,001","-0,004","1,054","-0,003","-0,003","1,006","-0,002","-0,005","0,944","-0,009","0,006","1,012","0,006","-0,005","1,022","0,003","-0,009","0,960","0,001","-0,005","1,003"
17,"0,000","0,003","1,048","-0,008","-0,002","1,005","-0,005","-0,002","0,943","-0,011","0,007","1,019","0,002","-0,004","1,026","-0,002","0,006","0,962","0,005","-0,005","1,004"
18,"-0,003","0,001","1,054","-0,005","-0,003","1,005","0,001","-0,002","0,951","-0,010","0,004","1,017","0,003","-0,008","1,027","-0,007","-0,002","0,963","0,000","0,000","1,006"
19,"-0,006","0,001","1,061","0,003","-0,003","1,007","0,003","-0,003","0,943","-0,007","0,004","1,020","0,000","-0,006","1,031","-0,001","-0,001","0,963","0,000","0,002","1,006"
20,"-0,006","0,003","1,059","0,002","-0,003","1,003","-0,002","-0,002","0,950","-0,004","0,002","1,014","0,004","-0,001","1,033","0,002","-0,008","0,956","-0,002","-0,001","1,008"
21,"-0,003","0,003","1,059","-0,002","-0,003","1,003","0,003","-0,003","0,949","-0,002","-0,008","1,010","-0,002","-0,002","1,025","-0,002","-0,002","0,960","0,003","0,002","1,012"
22,"-0,007","-0,001","1,056","-0,005","-0,001","1,002","-0,008","-0,001","0,941","0,000","-0,001","1,012","0,001","-0,001","1,027","0,000","-0,004","0,953","0,000","-0,002","1,011"
23,"-0,003","-0,002","1,054","-0,005","0,006","1,000","0,000","-0,002","0,950","0,005","-0,006","1,009","0,000","-0,004","1,029","-0,005","0,005","0,964","0,002","-0,002","1,006"
24,"-0,003","-0,002","1,056","-0,004","0,003","0,996","-0,003","0,001","0,945","-0,002","-0,001","1,007","0,000","-0,003","1,024","-0,001","-0,008","0,961","0,005","0,002","1,007"
25,"-0,008","-0,008","1,056","-0,009","-0,001","0,999","-0,003","-0,003","0,943","-0,002","0,000","1,013","-0,001","-0,008","1,024","0,001","0,002","0,963","0,003","-0,005","1,003"
26,"-0,007","0,000","1,054","-0,004","0,006","1,000","0,006","-0,004","0,950","-0,003","0,001","1,011","0,004","-0,006","1,030","-0,002","-0,005","0,955","0,003","-0,001","1,004"
27,"-0,006","0,005","1,050","0,005","-0,002","1,000","0,001","-0,001","0,951","-0,002","0,003","1,013","0,002","-0,006","1,027","-0,001","-0,003","0,958","0,003","-0,003","1,004"
28,"0,003","0,001","1,056","-0,001","0,000","1,004","0,004","-0,002","0,950","0,001","0,004","1,008","0,005","-0,002","1,030","-0,002","-0,001","0,963","0,002","-0,005","1,003"
29,"0,004","-0,001","1,063","0,002","-0,001","1,004","0,001","-0,003","0,947","0,000","-0,004","1,010","0,000","0,003","1,029","0,003","0,002","0,962","-0,002","-0,001","1,007"
30,"0,003","0,002","1,060","0,004","0,004","1,001","0,001","-0,003","0,948","0,005","-0,001","1,010","0,003","-0,005","1,025","0,000","-0,004","0,960","0,002","-0,001","1,011"
31,"0,006","-0,002","1,057","-0,002","-0,002","0,995","0,001","-0,006","0,947","0,006","-0,003","1,005","-0,002","-0,002","1,021","-0,002","0,000","0,963","0,005","0,001","1,007"
32,"0,000","-0,006","1,052","-0,004","-0,002","1,001","-0,004","0,001","0,947","0,001","-0,003","1,007","0,000","-0,009","1,021","-0,002","-0,005","0,957","0,004","-0,004","1,005"
33,"0,001","-0,006","1,049","-0,004","0,000","1,004","-0,006","0,003","0,947","0,000","0,000","1,015","0,002","-0,005","1,026","-0,004","-0,004","0,958","-0,001","0,003","1,004"
34,"-0,006","-0,008","1,049","-0,004","0,004","1,001","0,001","-0,001","0,946","0,003","0,003","1,019","0,004","-0,004","1,025","-0,002","0,001","0,960","-0,002","-0,005","1,006"
35,"-0,003","0,002","1,056","-0,006","0,007","1,000","-0,006","-0,002","0,943","0,001","0,006","1,019","0,004","-0,005","1,031","0,000","-0,004","0,965","0,000","-0,009","1,002"
36,"-0,003","-0,006","1,060","0,001","0,004","1,005","-0,001","0,001","0,946","-0,004","0,009","1,015","-0,002","0,000","1,027","-0,004","-0,004","0,956","-0,003","-0,004","1,008"
37,"-0,009","-0,007","1,060","0,000","0,002","1,002","0,002","-0,001","0,946","-0,003","0,008","1,011","0,000","0,001","1,026","0,003","0,003","0,959","0,002","-0,001","1,005"
38,"-0,007","0,001","1,057","0,001","-0,008","1,003","0,006","0,003","0,952","-0,002","0,001","1,010","-0,003","-0,006","1,028","0,003","-0,002","0,955","0,005","0,002","1,003"
39,"-0,008","0,002","1,058","0,004","-0,004","1,005","-0,001","-0,001","0,946","-0,005","-0,009","1,011","0,000","-0,001","1,031","-0,003","-0,002","0,967","0,001","0,004","1,004"
40,"0,001","0,002","1,057","-0,005","0,000","1,009","-0,001","0,003","0,943","-0,008","-0,011","1,015","0,002","0,002","1,022","0,002","0,000","0,964","0,002","0,006","1,007"
41,"-0,001","0,003","1,054","-0,004","0,000","1,004","-0,002","0,002","0,950","-0,002","-0,003","1,011","0,002","0,001","1,025","0,000","-0,003","0,964","0,005","-0,004","1,009"
42,"-0,003","0,003","1,054","0,002","0,000","1,002","0,002","-0,003","0,950","-0,005","-0,010","1,015","-0,001","-0,007","1,030","0,000","-0,001","0,960","0,005","0,005","1,008"
43,"-0,005","0,001","1,056","-0,001","-0,006","1,003","-0,002","0,001","0,946","-0,003","-0,004","1,014","0,001","-0,005","1,026","-0,003","0,004","0,959","0,005","0,005","1,005"
44,"-0,001","0,005","1,054","-0,002","0,004","1,002","0,001","-0,003","0,943","-0,005","0,002","1,016","0,002","-0,004","1,024","0,002","-0,005","0,959","0,001","-0,002","1,006"
45,"-0,003","0,005","1,055","0,004","-0,002","0,996","0,002","0,004","0,948","0,004","0,002","1,006","0,003","-0,003","1,024","-0,002","0,004","0,965","0,005","0,006","1,002"
46,"-0,001","-0,002","1,061","-0,001","0,003","1,005","0,005","0,000","0,949","0,006","0,009","1,012","0,005","-0,004","1,027","0,006","0,000","0,963","-0,002","0,003","1,004"
47,"-0,001","0,003","1,058","0,000","0,004","0,996","0,004","-0,002","0,949","0,008","0,008","1,009","-0,001","-0,001","1,026","0,000","0,003","0,960","0,002","0,001","1,004"
48,"0,002","0,002","1,055","0,004","0,007","1,002","-0,002","0,002","0,950","0,007","0,007","1,006","-0,002","-0,001","1,024","-0,006","-0,001","0,961","0,005","-0,003","1,007"
49,"-0,001","0,002","1,055","-0,006","0,000","1,005","0,002","0,004","0,952","0,005","0,005","1,012","0,000","-0,002","1,025","0,001","0,000","0,962","-0,001","0,001","1,006"
50,"0,004","0,002","1,053","0,001","0,002","1,006","0,001","0,004","0,945","0,005","-0,003","1,013","0,003","0,000","1,026","0,001","-0,004","0,963","0,002","-0,001","1,007"
51,"-0,003","0,005","1,054","-0,003","-0,002","1,003","-0,008","0,001","0,942","0,001","0,000","1,015","0,006","-0,004","1,029","-0,002","0,001","0,964","-0,002","0,008","1,010"
52,"-0,006","-0,001","1,058","-0,003","0,001","1,002","0,000","0,002","0,951","-0,007","-0,001","1,015","0,000","0,002","1,028","-0,002","-0,001","0,963","-0,004","0,000","1,006"
53,"-0,004","0,004","1,060","-0,006","0,001","1,009","-0,003","0,004","0,946","-0,003","-0,004","1,014","0,000","-0,002","1,025","-0,001","-0,002","0,957","0,003","0,004","1,010"
54,"-0,001","-0,001","1,057","0,000","-0,001","1,004","-0,008","0,001","0,945","-0,006","-0,005","1,019","0,003","0,001","1,031","-0,003","0,002","0,963","0,005","0,003","1,012"
55,"-0,001","0,007","1,052","-0,001","0,005","1,002","-0,004","0,005","0,949","-0,004","-0,003","1,013","0,004","-0,003","1,025","0,002","0,005","0,965","0,002","0,006","1,005"
56,"-0,003","-0,004","1,055","0,000","0,000","1,005","-0,008","0,003","0,946","-0,004","-0,006","1,010","0,005","-0,003","1,030","0,007","-0,005","0,953","0,008","0,004","1,008"
57,"0,000","0,004","1,054","-0,005","0,003","1,001","-0,009","0,002","0,940","-0,006","-0,003","1,014","0,002","-0,002","1,030","-0,004","-0,002","0,955","0,001","0,005","1,012"
58,"-0,004","-0,002","1,060","-0,003","0,000","1,001","-0,007","0,008","0,950","-0,007","0,007","1,012","-0,001","-0,002","1,024","-0,003","-0,002","0,961","0,002","0,004","1,005"
59,"-0,003","-0,004","1,054","0,000","-0,006","1,004","-0,004","0,000","0,948","-0,002","0,005","1,014","-0,001","-0,005","1,023","-0,004","0,006","0,968","0,004","0,005","1,004"
60,"-0,004","-0,001","1,053","-0,002","-0,001","1,002","-0,006","0,008","0,944","-0,001","0,005","1,011","0,001","-0,006","1,024","-0,004","0,003","0,961","0,001","0,000","1,006"
61,"-0,006","-0,002","1,054","-0,002","0,000","1,002","-0,001","0,000","0,944","-0,002","0,007","1,008","0,009","0,002","1,025","-0,003","-0,001","0,966","0,003","-0,002","1,004"
62,"-0,003","-0,001","1,058","0,000","0,002","0,995","-0,003","-0,002","0,944","0,003","0,006","1,006","0,002","0,002","1,027","-0,004","0,000","0,964","-0,002","0,003","1,002"
63,"0,001","0,006","1,056","-0,002","0,001","1,003","-0,005","0,001","0,944","0,007","0,000","1,009","0,006","0,001","1,027","-0,003","-0,004","0,956","0,001","-0,001","1,004"
64,"0,003","0,002","1,061","-0,002","0,006","1,005","-0,010","0,000","0,947","0,008","0,003","1,011","0,002","-0,001","1,030","-0,009","-0,002","0,960","0,001","0,004","1,005"
65,"-0,002","0,001","1,056","-0,010","0,007","1,008","-0,003","0,008","0,950","0,001","0,003","1,015","-0,003","-0,006","1,025","-0,003","-0,005","0,956","0,002","-0,002","1,007"
66,"0,004","0,004","1,061","0,006","-0,006","1,004","-0,005","0,002","0,941","0,002","0,010","1,014","0,003","0,002","1,023","-0,007","0,003","0,959","0,004","0,006","1,010"
67,"-0,001","0,007","1,053","0,005","0,001","1,006","-0,003","0,004","0,945","-0,002","0,000","1,018","0,004","0,000","1,034","-0,004","0,001","0,959","0,005","0,005","1,010"
68,"-0,002","0,009","1,052","0,004","0,002","1,001","-0,002","0,003","0,952","-0,004","0,001","1,014","0,002","0,006","1,023","-0,007","-0,001","0,963","0,001","0,000","1,004"
69,"-0,004","-0,002","1,056","0,000","-0,005","1,004","-0,007","0,002","0,948","-0,004","-0,001","1,010","0,004","0,002","1,026","-0,002","-0,003","0,960","-0,001","0,009","1,003"
70,"-0,004","-0,003","1,056","0,002","-0,005","1,003","-0,003","0,003","0,948","-0,006","0,003","1,017","0,002","0,002","1,027","-0,004","-0,002","0,964","0,001","0,005","1,009"
71,"-0,003","0,003","1,057","-0,001","0,000","1,004","-0,007","0,000","0,948","-0,001","-0,003","1,011","0,007","0,002","1,027","0,003","0,001","0,954","0,004","0,005","1,007"
72,"-0,005","0,006","1,052","-0,010","0,008","1,003","-0,008","0,004","0,948","0,000","0,003","1,014","0,003","-0,002","1,025","0,001","0,001","0,962","0,000","0,004","1,008"
73,"-0,001","0,005","1,055","-0,011","0,000","1,003","-0,012","-0,003","0,946","-0,003","-0,003","1,015","0,002","-0,008","1,027","-0,007","0,000","0,961","0,000","0,004","1,008"
74,"-0,008","0,010","1,053","-0,001","0,004","0,998","-0,005","-0,003","0,952","-0,005","-0,002","1,015","-0,004","-0,006","1,026","-0,010","0,004","0,957","0,000","-0,001","1,007"
75,"-0,003","0,005","1,058","0,003","0,006","0,999","-0,007","0,002","0,946","-0,004","0,006","1,010","0,002","-0,004","1,026","-0,015","0,003","0,968","0,003","0,002","1,006"
76,"-0,002","0,000","1,055","-0,004","0,003","0,995","-0,006","0,000","0,949","0,000","-0,004","1,011","-0,003","-0,005","1,023","-0,012","-0,001","0,965","0,002","-0,004","1,003"
77,"0,003","0,001","1,056","-0,003","0,000","1,000","-0,007","0,002","0,950","-0,004","0,010","1,012","0,000","0,000","1,024","-0,009","-0,004","0,960","-0,001","0,002","1,000"
78,"0,000","-0,005","1,053","-0,001","-0,003","1,007","-0,008","0,001","0,949","-0,003","0,009","1,011","0,005","-0,003","1,025","-0,001","0,001","0,958","-0,001","0,000","1,003"
79,"0,001","0,004","1,051","0,003","-0,015","1,006","-0,003","-0,005","0,944","0,001","0,002","1,008","0,001","0,000","1,027","-0,005","-0,003","0,959","-0,001","0,005","1,004"
80,"0,001","0,003","1,055","-0,001","-0,005","1,007","-0,004","-0,002","0,943","-0,001","0,005","1,008","0,004","-0,004","1,029","-0,002","-0,003","0,953","0,000","0,001","1,001"
81,"-0,004","0,002","1,052","-0,002","0,004","1,005","-0,006","0,002","0,951","0,003","-0,001","1,011","0,003","-0,001","1,032","-0,001","0,000","0,959","0,001","0,000","1,006"
82,"-0,002","0,005","1,057","-0,003","-0,001","1,007","-0,008","0,005","0,950","0,003","-0,007","1,012","0,007","0,001","1,028","-0,005","-0,001","0,965","0,002","0,001","1,009"
83,"-0,002","-0,001","1,062","-0,003","0,003","1,005","-0,003","-0,004","0,944","0,001","-0,012","1,012","0,001","0,001","1,023","-0,003","0,001","0,961","-0,001","0,007","1,012"
84,"-0,001","0,001","1,060","0,000","0,003","1,006","-0,008","0,000","0,941","0,000","-0,009","1,018","0,001","-0,004","1,028","-0,005","-0,002","0,959","0,001","0,008","1,010"
85,"-0,005","0,002","1,054","0,001","0,002","1,000","-0,004","-0,008","0,944","-0,003","-0,011","1,020","-0,009","0,002","1,021","-0,007","-0,003","0,957","0,004","0,002","1,013"
86,"-0,006","0,002","1,053","-0,002","0,005","0,999","-0,007","-0,001","0,943","-0,006","-0,003","1,014","-0,010","0,003","1,024","-0,010","-0,004","0,955","-0,002","-0,005","1,012"
87,"-0,005","0,009","1,049","-0,006","0,002","1,004","-0,009","0,000","0,950","-0,002","0,009","1,017","-0,003","0,002","1,027","-0,002","-0,001","0,962","-0,003","0,003","1,007"
88,"-0,011","0,004","1,054","-0,005","0,011","0,999","-0,007","-0,005","0,947","-0,006","0,007","1,011","0,005","0,006","1,025","-0,006","0,001","0,959","-0,001","-0,003","1,007"
89,"-0,007","0,008","1,055","-0,006","0,001","1,002","-0,007","-0,001","0,945","0,000","0,004","1,010","-0,001","-0,003","1,026","-0,003","0,002","0,958","0,000","0,001","1,006"
90,"-0,002","0,006","1,057","0,000","-0,003","1,003","0,000","-0,002","0,952","-0,004","-0,003","1,007","-0,001","0,000","1,025","-0,001","0,002","0,963","-0,001","-0,004","1,002"
91,"0,000","0,012","1,052","0,002","-0,002","1,005","-0,009","-0,004","0,950","-0,001","0,000","1,010","-0,003","0,006","1,022","-0,011","0,002","0,960","0,000","0,000","1,002"
92,"0,003","-0,002","1,051","-0,002","-0,006","1,000","-0,002","-0,005","0,949","-0,004","-0,003","1,007","-0,004","-0,002","1,018","-0,008","0,002","0,960","0,003","0,000","1,000"
93,"0,000","0,002","1,049","-0,003","0,002","0,997","-0,002","-0,006","0,949","-0,004","-0,004","1,008","0,003","0,003","1,021","-0,006","-0,006","0,953","0,002","-0,005","1,003"
94,"-0,002","-0,007","1,056","-0,003","0,004","1,000","-0,009","-0,002","0,946","0,000","-0,006","1,011","-0,001","-0,009","1,024","-0,005","-0,003","0,957","-0,001","-0,004","0,997"
95,"-0,003","-0,002","1,052","-0,007","0,007","1,002","-0,011","0,001","0,953","-0,001","-0,007","1,012","0,001","0,002","1,022","-0,007","0,000","0,961","0,001","0,003","0,998"
96,"-0,006","-0,005","1,052","-0,008","0,003","0,996","-0,009","-0,003","0,949","-0,002","0,006","1,010","0,001","-0,005","1,024","-0,011","0,005","0,962","0,001","-0,005","1,002"
97,"-0,005","0,002","1,051","0,000","0,000","1,000","-0,009","-0,003","0,946","-0,003","0,007","1,011","-0,002","-0,006","1,029","-0,013","-0,003","0,957","0,004","0,003","1,003"
98,"-0,006","-0,002","1,056","-0,002","-0,001","0,999","-0,005","0,003","0,951","-0,004","0,005","1,011","-0,003","-0,006","1,023","-0,011","0,002","0,962","0,004","0,005","1,006"
99,"0,003","-0,006","1,061","0,000","0,005","1,008","-0,007","-0,007","0,941","-0,004","0,009","1,014","-0,002","-0,008","1,030","-0,008","-0,003","0,961","0,007","0,004","1,011"
100,"-0,004","-0,008","1,064","-0,007","0,005","1,007","-0,007","0,007","0,949","-0,002","0,006","1,017","0,000","-0,001","1,029","-0,009","0,001","0,961","0,005","-0,002","1,011"
101,"-0,004","-0,005","1,069","0,002","-0,003","1,008","-0,001","-0,001","0,948","-0,005","0,010","1,020","-0,004","-0,003","1,031","-0,007","0,005","0,958","0,004","-0,001","1,011"
102,"-0,001","-0,004","1,065","-0,001","0,006","1,002","-0,004","-0,006","0,942","-0,008","0,006","1,014","-0,005","0,002","1,025","-0,005","0,002","0,958","-0,003","-0,002","1,012"
103,"-0,002","0,000","1,058","-0,002","-0,004","1,002","-0,006","-0,001","0,945","-0,003","0,005","1,011","-0,005","-0,003","1,025","-0,012","0,005","0,964","0,002","0,002","1,013"
104,"-0,006","0,008","1,056","-0,003","-0,002","1,003","-0,005","-0,004","0,948","-0,006","0,004","1,009","-0,001","-0,005","1,031","-0,008","0,007","0,954","0,006","-0,003","1,012"
105,"-0,009","0,002","1,057","-0,006","0,003","1,000","-0,005","0,001","0,947","-0,007","-0,003","1,007","0,000","-0,004","1,028","-0,011","0,000","0,960","0,005","0,007","1,003"
106,"-0,013","0,000","1,056","-0,008","0,008","1,002","-0,007","-0,003","0,943","-0,007","-0,004","1,008","-0,003","-0,010","1,024","-0,010","0,007","0,962","0,001","0,007","1,005"
107,"-0,017","0,007","1,049","-0,010","0,004","1,003","-0,009","-0,001","0,947","-0,007","0,004","1,009","-0,003","-0,002","1,023","-0,014","0,005","0,957","0,003","-0,004","1,003"
108,"-0,012","0,001","1,051","-0,005","0,004","0,999","-0,008","-0,006","0,944","-0,005","0,008","1,009","-0,005","-0,006","1,025","-0,011","0,006","0,959","-0,004","-0,003","1,004"
109,"-0,012","0,005","1,048","-0,011","0,000","0,996","-0,006","-0,004","0,946","-0,008","0,010","1,016","-0,004","-0,009","1,023","-0,014","0,003","0,962","0,001","-0,006","1,000"
110,"-0,013","0,004","1,048","-0,003","0,009","0,997","-0,009","-0,008","0,948","-0,006","0,015","1,010","-0,003","-0,007","1,028","-0,012","-0,003","0,961","0,000","0,000","1,002"
111,"-0,014","0,001","1,053","-0,003","0,000","0,997","-0,008","-0,004","0,945","-0,007","0,007","1,009","0,005","0,000","1,026","-0,014","-0,002","0,960","0,002","0,001","1,001"
112,"-0,006","0,001","1,056","-0,003","-0,007","1,001","-0,006","0,001","0,952","-0,002","0,005","1,006","0,001","-0,005","1,028","-0,007","0,003","0,957","0,000","0,002","1,003"
113,"-0,004","0,002","1,058","-0,002","-0,002","1,008","-0,010","-0,003","0,941","0,002","0,001","1,008","0,000","-0,001","1,028","-0,012","0,003","0,964","0,000","0,001","1,004"
114,"-0,002","-0,003","1,062","-0,001","0,007","1,003","-0,004","0,003","0,947","0,002","0,001","1,014","-0,006","-0,002","1,034","-0,010","0,002","0,950","0,005","0,000","1,007"
115,"-0,005","0,000","1,065","-0,005","0,001","1,008","-0,005","-0,008","0,949","0,002","-0,012","1,017","-0,003","0,000","1,032","-0,008","0,007","0,958","0,005","0,004","1,008"
116,"-0,003","0,000","1,065","-0,003","0,009","1,003","-0,008","0,004","0,946","0,000","-0,005","1,013","-0,010","-0,007","1,032","-0,011","0,001","0,957","0,005","0,007","1,011"
117,"-0,001","-0,002","1,063","-0,005","-0,001","1,004","-0,008","0,002","0,951","-0,005","0,003","1,016","-0,010","0,001","1,022","-0,016","0,002","0,960","0,000","0,005","1,012"
118,"-0,005","0,004","1,054","-0,006","0,012","1,004","-0,010","0,002","0,947","-0,008","0,000","1,020","-0,009","-0,005","1,024","-0,006","0,012","0,961","0,002","-0,003","1,014"
119,"-0,009","-0,002","1,056","-0,003","0,007","1,007","-0,010","-0,003","0,945","-0,017","0,003","1,019","0,003","0,000","1,026","-0,012","0,006","0,962","0,001","0,006","1,007"
120,"-0,005","-0,001","1,054","-0,003","0,010","1,004","-0,005","0,001","0,947","-0,011","0,008","1,020","0,000","-0,003","1,022","-0,014","0,004","0,962","-0,004","0,006","1,008"
121,"-0,006","0,005","1,049","-0,005","-0,001","1,002","-0,006","-0,007","0,943","-0,012","0,011","1,014","-0,001","-0,002","1,025","-0,010","0,005","0,960","-0,005","0,003","1,004"
122,"-0,011","0,002","1,052","-0,006","0,000","0,998","-0,007","-0,003","0,944","-0,007","0,005","1,005","-0,004","-0,001","1,021","-0,011","0,000","0,953","0,000","0,002","1,003"
123,"-0,010","0,003","1,050","-0,009","0,001","1,001","-0,011","-0,008","0,945","-0,003","0,001","1,010","-0,006","-0,004","1,021","-0,015","0,007","0,959","-0,001","0,002","1,000"
124,"-0,009","0,006","1,047","-0,007","0,006","0,998","-0,006","-0,003","0,945","-0,003","0,003","1,007","0,000","0,000","1,022","-0,011","0,004","0,959","-0,005","-0,006","0,996"
125,"-0,009","0,009","1,052","-0,008","0,010","0,999","-0,009","-0,009","0,942","-0,006","-0,010","1,007","-0,001","-0,009","1,024","-0,012","0,004","0,959","0,000","-0,002","0,998"
126,"-0,013","0,003","1,056","-0,011","0,006","1,000","-0,008","-0,002","0,949","-0,012","0,000","1,010","-0,004","0,000","1,027","-0,009","0,007","0,954","0,003","0,004","1,000"
127,"-0,003","0,006","1,053","-0,009","0,002","0,997","-0,009","-0,003","0,944","-0,006","-0,001","1,012","-0,005","0,000","1,032","-0,013","0,006","0,964","0,003","-0,002","1,000"
128,"-0,007","0,005","1,056","0,000","0,007","1,003","-0,009","-0,002","0,947","-0,004","0,007","1,014","-0,012","-0,005","1,029","-0,021","0,005","0,963","0,003","-0,001","1,004"
129,"-0,011","0,001","1,059","-0,007","0,006","1,007","-0,008","-0,001","0,946","-0,002","0,002","1,022","-0,011","0,003","1,029","-0,016","0,010","0,956","0,001","0,006","1,008"
130,"-0,012","0,002","1,057","-0,006","0,000","1,008","-0,012","0,001","0,945","-0,001","0,004","1,015","-0,007","-0,004","1,032","-0,010","0,009","0,961","-0,001","0,006","1,013"
131,"-0,013","0,002","1,064","-0,005","0,004","1,012","-0,008","0,001","0,943","-0,003","-0,001","1,014","-0,003","0,001","1,029","-0,019","0,009","0,962","-0,002","0,006","1,016"
132,"-0,012","0,002","1,061","-0,001","0,006","1,002","-0,004","0,002","0,947","-0,003","0,001","1,019","0,003","0,003","1,030","-0,005","0,002","0,953","0,000","-0,001","1,014"
133,"-0,006","-0,003","1,059","0,000","0,005","1,003","-0,008","0,003","0,947","-0,005","0,005","1,016","0,002","-0,003","1,025","-0,011","0,008","0,964","0,002","0,005","1,018"
134,"0,000","0,003","1,057","-0,007","0,012","1,001","-0,006","0,005","0,951","-0,006","0,003","1,012","0,000","0,000","1,028","-0,010","0,006","0,960","-0,004","0,005","1,014"
135,"0,006","0,004","1,054","-0,007","0,004","0,998","-0,006","0,003","0,948","-0,005","-0,001","1,012","-0,005","-0,003","1,026","-0,015","0,007","0,963","-0,005","0,007","1,007"
136,"0,008","0,004","1,052","-0,006","0,003","0,999","-0,004","-0,002","0,949","-0,003","0,010","1,007","-0,008","-0,005","1,021","-0,010","0,006","0,961","-0,001","0,007","1,004"
137,"0,006","0,002","1,056","-0,003","0,011","1,000","-0,008","-0,005","0,945","-0,002","0,007","1,008","-0,001","-0,006","1,023","-0,013","-0,002","0,962","-0,003","0,006","1,002"
138,"-0,005","0,001","1,053","-0,005","-0,001","1,006","-0,008","0,000","0,948","-0,004","0,007","1,008","-0,005","-0,004","1,024","-0,010","0,007","0,963","0,004","-0,001","0,999"
