Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
19,"0,391","-0,035","-0,175","0,310","-0,075","0,599","0,466","-0,431","0,046","0,296","-0,137","0,306","0,251","0,113","0,642","-0,058","-0,188","-0,133","0,257","0,156","0,176"
20,"0,213","0,093","-0,325","0,342","-0,104","-0,092","0,197","-0,152","0,097","0,276","-0,060","0,153","0,374","0,230","0,612","-0,596","0,209","-0,267","0,142","0,089","0,389"
21,"0,079","0,002","0,003","0,303","-0,290","-0,360","0,251","0,062","0,153","-0,150","-0,125","-0,213","0,426","0,109","0,843","-0,712","0,023","-0,046","0,262","0,189","0,293"
22,"0,069","-0,118","0,283","0,246","-0,181","0,127","-0,300","0,421","0,101","-0,315","-0,218","-0,481","0,300","0,261","0,918","-0,679","-0,157","-0,046","0,388","0,162","0,423"
23,"0,054","-0,095","0,691","0,225","-0,114","0,430","-0,485","0,365","0,094","-0,217","-0,258","-0,223","0,305","0,225","0,802","-0,645","-0,337","-0,046","0,632","0,218","0,397"
24,"0,158","0,095","1,148","0,173","-0,099","0,497","-0,190","-0,009","0,115","0,099","-0,286","0,257","0,312","0,113","0,645","-0,620","-0,353","0,056","0,812","0,082","0,364"
25,"0,449","0,415","1,469","0,121","-0,144","0,577","-0,020","-0,151","-0,031","0,438","-0,024","0,831","0,300","0,203","0,936","-0,579","-0,387","-0,070","0,873","0,199","0,329"
26,"0,760","0,462","1,314","0,096","-0,065","0,374","0,073","0,079","-0,070","0,876","0,369","1,216","0,234","0,296","1,032","-0,241","-0,448","0,056","0,812","0,023","0,381"
27,"0,782","0,347","0,747","0,140","-0,033","0,235","0,461","-0,188","-0,148","0,776","0,777","1,289","0,310","0,189","0,685","0,022","-0,648","-0,042","0,686","0,051","0,252"
28,"0,500","0,420","0,131","0,123","0,000","0,103","0,499","-0,488","0,165","0,914","0,560","1,015","0,401","-0,025","-0,011","0,182","-0,329","0,042","0,688","0,185","0,277"
29,"-0,093","0,175","-0,314","0,358","-0,137","0,039","0,513","-0,254","0,055","0,586","0,260","0,518","0,352","-0,114","-0,305","0,379","-0,479","-0,031","0,508","0,320","0,310"
30,"-0,398","-0,016","-0,288","0,176","-0,074","0,050","0,696","-0,356","0,268","0,197","-0,039","0,028","0,398","-0,065","0,065","0,012","0,011","-0,046","0,391","0,530","0,383"
31,"-0,339","-0,310","-0,187","0,205","-0,128","-0,194","0,782","-0,164","0,181","-0,157","-0,202","-0,251","0,386","0,082","0,338","0,036","-0,129","-0,001","0,393","0,547","0,442"
32,"0,080","-0,406","0,026","0,048","-0,204","0,033","0,914","-0,199","0,190","-0,379","-0,524","-0,434","0,312","0,113","0,645","0,313","-0,119","-0,032","0,395","0,622","0,484"
33,"0,554","-0,139","0,384","0,157","-0,066","0,366","0,986","-0,363","0,155","-0,513","-0,308","-0,550","0,425","0,302","0,847","0,624","-0,289","-0,063","0,400","0,596","0,618"
34,"0,853","0,143","0,516","0,120","0,034","0,537","1,235","-0,509","0,079","-0,124","-0,262","-0,432","0,323","0,159","0,376","0,624","-0,289","-0,063","0,520","0,461","0,587"
35,"0,719","0,377","0,798","0,027","-0,018","0,309","1,169","-0,430","0,104","0,202","-0,098","-0,343","0,266","0,006","0,293","0,809","-0,296","0,146","0,515","0,193","0,535"
36,"0,276","0,671","1,174","-0,029","-0,110","-0,103","1,196","-0,367","-0,029","0,582","0,182","0,089","0,259","0,118","0,450","0,816","-0,150","0,021","0,637","-0,102","0,613"
37,"0,396","0,702","1,232","-0,171","0,079","0,189","1,242","-0,313","-0,078","0,851","0,174","0,245","0,381","0,118","0,455","0,649","-0,305","0,038","0,452","-0,116","0,561"
38,"0,717","0,407","0,851","-0,054","0,111","0,607","0,960","-0,110","-0,122","0,887","0,251","0,473","0,296","0,355","1,017","0,123","-0,133","-0,060","0,208","-0,055","0,554"
39,"0,798","0,051","0,355","0,019","-0,031","0,251","0,994","0,114","-0,149","0,850","0,002","0,693","0,331","0,475","1,620","0,036","-0,129","-0,001","0,152","-0,022","0,673"
40,"0,804","-0,040","0,196","0,071","0,014","0,170","0,988","0,199","-0,137","0,364","-0,292","0,803","0,393","0,534","1,605","0,234","-0,278","-0,074","0,217","0,128","0,756"
41,"0,616","-0,033","0,326","0,152","0,028","0,787","0,482","0,207","-0,151","-0,296","-0,215","0,490","0,361","0,261","0,921","0,146","-0,274","-0,014","0,281","0,144","0,812"
42,"1,046","-0,008","0,258","0,213","-0,033","0,792","0,233","0,634","-0,222","-0,478","-0,152","0,497","0,302","0,185","0,878","0,263","-0,355","0,164","0,531","0,190","0,979"
43,"0,660","0,210","0,751","0,158","-0,245","0,406","0,385","0,712","-0,070","-0,477","0,042","0,887","0,230","0,198","1,126","0,310","-0,326","0,230","0,709","0,156","0,855"
44,"0,411","0,353","0,870","0,193","-0,167","0,194","0,418","0,690","-0,214","-0,168","0,420","1,232","0,326","0,511","1,736","0,360","-0,400","0,059","0,768","0,080","0,810"
45,"0,170","0,322","0,808","0,122","-0,346","-0,323","0,452","1,073","-0,446","0,299","0,503","1,456","0,281","0,462","1,366","0,115","0,031","0,041","0,644","0,065","0,756"
46,"-0,133","0,290","0,743","-0,054","-0,091","-0,294","0,538","1,142","-0,591","0,575","0,378","1,260","0,301","0,319","0,900","0,317","0,130","0,079","0,578","0,091","0,625"
47,"-0,317","0,236","0,767","-0,053","-0,150","-0,280","0,756","1,299","-0,669","0,714","0,103","1,005","0,262","0,100","0,392","0,056","0,536","-0,086","0,512","0,118","0,493"
48,"-0,004","0,063","0,597","-0,162","-0,228","-0,626","0,730","1,394","-0,741","0,633","-0,069","0,491","0,252","0,171","0,625","0,090","0,356","-0,085","0,505","0,304","0,252"
49,"0,491","0,080","0,396","-0,216","-0,035","-0,599","0,494","1,528","-0,893","0,692","-0,265","0,092","0,231","0,256","1,108","0,088","0,232","-0,141","0,081","0,266","0,342"
50,"0,861","0,021","0,304","-0,215","-0,095","-0,586","1,126","1,851","-1,004","0,440","-0,413","-0,339","0,122","0,225","0,794","0,134","0,261","-0,075","0,384","0,423","0,223"
51,"0,931","0,225","0,049","-0,062","-0,104","-0,353","1,146","1,753","-1,243","0,191","-0,253","-0,809","-0,030","0,010","0,087","0,043","0,327","-0,152","0,442","0,347","0,179"
52,"0,500","0,284","0,139","-0,086","-0,084","-0,543","1,039","1,412","-1,034","-0,277","-0,278","-1,052","0,044","-0,021","-0,219","0,346","0,631","-0,107","0,503","0,229","0,209"
53,"0,490","0,489","0,373","0,108","-0,228","-0,915","1,065","1,440","-0,904","-0,350","-0,122","-1,158","0,148","0,105","0,194","0,563","0,754","0,078","0,384","0,188","0,289"
54,"0,736","0,134","0,375","-0,008","-0,297","-0,380","0,894","1,214","-0,934","-0,079","-0,188","-0,984","-0,179","0,265","0,705","0,253","0,304","0,159","0,203","0,206","0,354"
55,"0,499","0,095","0,177","0,058","0,013","-0,395","1,150","1,106","-0,962","-0,118","-0,069","-0,432","0,020","0,082","0,323","0,352","0,074","0,135","0,386","-0,031","0,413"
56,"0,196","-0,126","0,151","0,056","-0,131","0,079","0,972","1,087","-0,923","0,206","-0,019","0,086","0,068","-0,199","-0,802","0,519","0,539","0,092","0,501","-0,022","0,216"
57,"-0,096","-0,173","-0,185","0,039","-0,098","-0,052","0,753","0,614","-0,436","0,390","0,054","0,487","0,139","-0,270","-1,032","-0,155","0,787","-0,104","0,623","0,094","0,179"
58,"-0,158","0,099","-0,203","0,055","-0,072","0,066","-0,432","0,368","-0,230","0,331","-0,002","0,516","0,127","-0,181","-0,741","-0,186","0,781","-0,023","0,683","0,211","0,144"
59,"-0,167","0,031","0,046","0,096","-0,006","0,361","-0,649","0,334","-0,094","0,433","0,265","0,735","0,162","0,132","-0,133","-0,231","0,566","-0,009","0,564","0,287","0,191"
60,"-0,104","0,001","-0,004","0,062","0,060","0,098","-0,485","0,277","-0,229","0,530","0,282","0,974","0,312","0,364","0,632","-0,077","0,512","-0,093","0,316","0,139","0,115"
61,"0,075","-0,073","0,116","-0,024","0,200","-0,111","-0,669","0,344","-0,178","0,605","0,492","1,022","0,139","0,234","0,409","-0,200","0,572","-0,089","0,252","0,182","0,042"
62,"-0,001","0,139","0,484","0,010","0,075","0,165","-0,720","0,779","-0,205","0,431","0,381","0,696","0,220","0,150","-0,072","0,185","0,849","0,078","0,196","0,392","0,113"
63,"-0,133","0,290","0,743","0,022","-0,006","-0,197","-0,634","0,814","-0,087","0,283","0,327","0,542","0,168","-0,038","-0,272","0,307","1,099","0,049","0,074","0,334","0,134"
64,"0,055","0,283","0,614","-0,047","0,042","-0,261","-0,451","0,589","0,067","0,144","0,040","0,075","-0,002","-0,128","-0,571","0,491","1,092","0,259","0,079","0,485","0,218"
65,"0,559","0,315","0,194","0,057","0,333","0,479","-0,351","0,769","-0,248","-0,218","-0,201","-0,242","0,046","-0,038","-0,277","0,513","0,828","0,249","0,208","0,415","0,423"
66,"0,756","0,239","-0,177","0,131","0,214","1,063","-0,266","0,680","-0,189","-0,254","-0,277","-0,471","0,062","0,283","0,774","0,655","0,730","0,528","0,213","0,448","0,540"
67,"0,638","-0,011","-0,249","0,108","0,378","0,399","-0,483","0,804","-0,257","-0,055","-0,244","-0,383","0,110","0,314","1,085","0,747","0,355","0,630","0,088","0,256","0,535"
68,"0,150","-0,202","-0,229","0,119","0,012","-0,403","-0,371","0,655","-0,390","-0,005","0,102","-0,117","0,171","0,372","1,070","0,724","0,185","0,610","0,086","0,240","0,476"
69,"-0,221","-0,196","-0,107","0,220","0,017","-0,103","-0,484","0,400","-0,170","-0,212","0,244","0,128","0,248","0,324","0,705","0,782","0,299","0,686","0,147","0,004","0,539"
70,"-0,293","0,091","0,148","0,159","0,018","-0,095","-0,891","0,676","-0,176","-0,270","0,130","0,175","0,144","0,199","0,292","0,611","0,206","0,568","0,081","0,031","0,408"
71,"-0,312","0,365","0,623","0,365","-0,005","0,072","-0,746","0,716","-0,072","-0,492","0,118","0,344","0,109","0,137","-0,328","0,383","0,432","0,403","-0,041","0,091","0,396"
72,"-0,016","0,487","0,846","0,425","0,135","0,978","-0,991","0,373","0,080","-0,501","0,099","0,287","0,184","-0,029","-0,657","-0,164","0,558","0,340","-0,165","0,135","0,326"
73,"-0,020","0,548","0,952","0,412","0,394","1,299","-1,156","0,184","0,097","-0,223","0,111","0,499","0,042","0,114","-0,197","-0,617","1,136","0,067","-0,048","0,159","0,187"
74,"0,244","0,329","0,455","0,372","0,269","1,018","-1,294","0,058","-0,019","-0,013","0,047","0,683","0,214","0,069","0,080","-1,006","1,581","0,086","-0,242","0,079","-0,099"
75,"0,074","0,146","0,131","0,258","0,262","0,152","-1,570","0,176","-0,075","0,216","0,446","0,903","0,144","0,199","0,292","-1,048","0,871","0,207","-0,123","0,179","-0,195"
76,"-0,157","0,152","-0,233","0,215","0,029","-0,609","-1,451","0,311","-0,042","0,421","0,671","0,990","0,071","0,404","0,545","-0,232","0,794","0,284","-0,184","0,121","-0,177"
77,"-0,329","-0,190","-0,466","0,170","0,116","-0,496","-0,820","0,230","-0,066","0,375","0,633","0,685","0,024","0,432","0,216","0,472","0,862","0,375","-0,067","0,087","-0,299"
78,"-0,274","0,091","-0,344","0,045","0,213","-0,060","-0,211","-0,403","0,119","0,383","0,458","0,353","-0,079","0,172","-0,220","0,628","0,312","0,397","-0,006","-0,031","-0,268"
79,"-0,272","0,249","-0,435","0,053","0,226","-0,001","-0,217","-0,072","0,248","0,432","0,301","-0,122","-0,003","0,065","-0,566","0,386","0,949","0,116","-0,069","-0,105","-0,308"
80,"-0,216","0,393","-0,304","0,166","0,151","-0,062","-0,406","0,361","0,164","0,339","0,053","-0,284","-0,016","0,096","-0,257","0,626","0,497","0,316","-0,252","-0,103","-0,301"
81,"-0,030","0,281","-0,373","0,287","0,148","-0,078","-0,347","0,367","0,151","0,124","-0,134","-0,448","-0,088","0,360","-0,022","0,226","0,548","0,351","-0,434","0,016","-0,327"
82,"-0,152","0,144","-0,370","0,420","0,206","0,458","-0,361","0,011","0,202","-0,343","-0,217","-0,672","0,058","0,065","-0,564","0,267","0,514","0,225","-0,432","0,032","-0,269"
83,"-0,388","-0,031","-0,560","0,593","0,331","1,289","-0,257","-0,088","0,344","-0,880","-0,260","-0,964","0,059","-0,069","-0,586","0,150","0,637","0,420","-0,498","0,118","-0,416"
84,"-0,578","-0,183","-0,340","0,549","0,217","0,501","-1,347","0,213","0,100","-1,259","-0,345","-1,006","0,065","0,011","-0,739","-0,050","0,662","0,438","-0,317","0,041","-0,466"
85,"-0,525","-0,145","-0,148","0,541","0,062","-0,472","-1,675","0,239","0,046","-1,075","-0,272","-0,604","0,003","0,088","-0,701","-0,389","0,290","0,281","-0,505","0,069","-0,593"
86,"0,025","-0,089","-0,158","0,565","-0,040","-1,209","-1,236","0,029","0,231","-0,476","0,250","-0,418","-0,032","0,396","0,097","-0,735","0,163","-0,092","-0,266","-0,025","-0,703"
87,"0,224","0,130","-0,628","0,375","0,070","-1,270","-1,407","-0,197","0,201","0,233","0,268","-0,210","-0,229","0,502","0,439","-0,636","-0,067","-0,116","-0,153","-0,268","-0,893"
88,"0,162","0,349","-0,615","0,512","0,094","-1,168","-1,196","-0,078","0,076","0,724","0,273","-0,224","-0,144","0,266","-0,123","0,150","0,285","0,072","-0,100","-0,318","-1,071"
89,"-0,142","0,401","-0,657","0,326","0,251","-0,737","-1,019","-0,060","0,036","1,306","0,390","-0,484","-0,171","-0,043","-0,924","0,397","0,289","0,121","-0,107","-0,367","-1,247"
90,"-0,142","0,265","-0,649","0,439","0,235","-0,812","-1,117","0,077","-0,059","1,114","0,492","-0,553","-0,211","-0,069","-1,428","0,103","0,566","-0,019","0,015","-0,368","-1,252"
91,"-0,131","0,249","-0,921","0,298","0,164","-1,407","-0,643","0,249","-0,106","0,693","0,447","-0,472","-0,237","-0,007","-0,810","0,365","0,904","0,151","-0,048","-0,267","-1,341"
92,"-0,110","-0,054","-1,450","0,326","0,050","-1,638","-0,392","0,384","-0,327","0,321","0,244","-0,866","-0,262","0,113","-0,209","0,507","0,764","0,057","0,071","-0,108","-1,453"
93,"0,014","-0,220","-1,490","0,306","0,117","-1,335","-0,109","0,585","-0,370","-0,083","-0,014","-1,041","-0,330","0,225","-0,055","0,579","0,778","0,225","0,008","-0,241","-1,477"
94,"0,069","-0,129","-1,330","0,493","0,042","-0,839","0,246","0,464","-0,245","-0,119","-0,033","-1,289","-0,269","0,225","-0,052","0,542","0,709","0,113","0,071","-0,226","-1,421"
95,"0,039","0,160","-0,582","0,553","0,123","0,080","0,507","-0,011","-0,138","-0,207","-0,089","-1,452","-0,137","0,154","-0,280","0,720","0,948","0,106","0,074","-0,151","-1,378"
96,"-0,300","0,455","0,290","0,572","0,376","0,651","0,512","-0,500","-0,062","-0,173","-0,148","-1,632","-0,180","0,087","-0,709","0,866","0,748","0,148","-0,055","-0,198","-1,550"
97,"-0,421","0,507","0,256","0,449","0,152","0,214","0,576","-0,861","0,059","0,126","-0,042","-1,715","-0,215","0,025","-1,329","0,969","0,767","0,235","-0,233","-0,340","-1,376"
98,"-0,779","0,603","0,045","0,485","0,029","-0,898","0,781","-0,779","-0,113","0,339","0,261","-1,590","-0,165","0,289","-1,089","1,014","0,672","0,246","-0,414","-0,322","-1,311"
99,"-0,641","0,497","-0,381","0,403","0,016","-1,514","0,886","-0,719","-0,175","0,314","0,340","-1,352","-0,074","0,329","-0,331","1,091","0,707","0,232","-0,226","-0,291","-1,200"
100,"-0,616","0,133","-1,015","0,520","0,107","-1,109","0,329","-0,275","-0,216","0,157","0,094","-1,115","-0,018","0,423","-0,230","0,930","0,883","0,043","-0,104","-0,233","-1,221"
101,"-0,472","-0,170","-1,539","0,349","0,350","-0,573","0,250","-0,272","-0,286","0,173","0,190","-1,020","0,015","0,249","-1,005","0,788","0,671","-0,212","0,144","-0,262","-1,097"
102,"0,146","-0,235","-1,758","0,466","0,382","-0,155","0,218","0,031","-0,288","0,341","0,167","-0,713","0,006","0,186","-0,795","0,555","0,566","-0,170","0,147","-0,304","-1,022"
103,"0,442","0,024","-1,543","0,406","0,384","-0,147","0,179","0,139","-0,133","0,428","0,223","-0,551","0,045","0,347","-0,268","0,625","0,765","-0,083","0,029","-0,329","-0,883"
104,"0,675","-0,149","-1,224","0,230","0,174","-0,518","0,199","0,287","-0,254","0,405","0,244","-0,294","0,091","0,454","0,084","0,404","0,745","-0,030","-0,027","-0,237","-0,780"
105,"0,667","-0,027","-1,012","0,349","0,350","-0,573","0,075","0,360","-0,217","0,500","0,376","-0,093","0,032","0,378","0,041","-0,146","0,747","-0,149","-0,263","-0,127","-0,611"
106,"0,532","0,154","-0,700","0,355","0,279","-0,054","-0,241","0,462","-0,175","0,355","0,149","-0,189","0,031","0,320","0,059","0,014","0,756","-0,041","-0,198","-0,094","-0,496"
107,"0,521","0,306","-0,435","0,303","0,175","0,040","-0,031","0,300","-0,154","0,115","0,098","-0,135","-0,035","0,355","0,173","-0,029","0,665","0,029","-0,193","-0,003","-0,395"
108,"0,382","0,359","0,021","0,278","0,254","-0,164","0,067","0,041","-0,118","0,082","0,158","0,046","0,022","0,449","0,274","0,047","0,266","-0,015","0,053","-0,048","-0,329"
109,"0,370","0,269","0,354","0,262","0,227","-0,282","0,217","-0,127","-0,083","0,226","0,385","0,142","-0,059","0,592","0,738","0,340","0,300","0,100","0,060","-0,058","-0,137"
110,"0,179","0,389","0,558","0,105","0,211","-0,068","0,427","-0,289","-0,062","0,330","0,537","0,399","0,052","0,605","0,994","0,579","0,158","0,275","0,360","-0,035","-0,282"
111,"-0,253","0,531","0,670","0,098","0,139","-0,113","0,440","-0,459","-0,085","0,426","0,360","0,249","-0,005","0,704","0,897","0,967","0,333","0,205","0,119","-0,133","-0,181"
112,"-0,680","0,393","0,662","0,020","0,292","-0,263","0,742","-0,391","-0,103","0,225","0,191","-0,248","0,124","0,592","0,745","1,552","0,585","0,354","-0,123","-0,056","-0,130"
113,"-0,618","0,257","0,672","0,226","0,268","-0,097","0,900","-0,398","0,037","-0,147","-0,011","-0,642","0,076","0,369","0,429","1,691","0,983","0,528","-0,366","0,006","-0,137"
114,"-0,553","0,197","0,569","0,213","0,408","0,252","0,836","0,086","-0,026","-0,581","-0,154","-1,047","0,068","0,245","-0,810","1,398","0,950","0,413","-0,303","0,080","-0,097"
115,"-0,675","0,332","0,557","0,137","0,324","0,155","0,863","0,149","-0,158","-0,776","-0,360","-1,077","0,046","-0,099","-1,727","0,493","1,217","0,314","-0,177","0,288","-0,033"
116,"-0,543","0,317","0,289","0,173","0,342","-0,043","0,160","0,517","-0,040","-0,708","-0,285","-1,048","0,175","0,101","-0,442","-0,004","1,579","0,055","-0,111","0,379","0,065"
117,"0,010","0,123","0,212","0,121","0,238","0,050","-0,174","0,752","-0,024","-0,558","-0,095","-0,485","0,158","0,284","-0,052","-0,410","1,566","-0,102","-0,106","0,411","0,183"
118,"0,440","-0,124","0,160","0,061","0,239","0,058","-0,083","0,578","0,024","-0,074","0,337","0,205","0,185","0,651","0,730","-0,072","0,885","0,074","-0,041","0,326","0,331"
119,"0,632","-0,192","-0,075","0,008","0,253","0,125","0,225","0,280","0,140","0,117","0,544","0,626","0,101","0,695","1,287","-0,540","1,129","-0,321","0,203","0,265","0,338"
120,"0,640","-0,177","-0,294","0,145","0,337","0,214","0,127","0,293","-0,014","0,360","0,731","0,980","0,131","0,539","0,571","0,011","0,941","-0,122","0,205","0,105","0,446"
121,"0,520","0,064","-0,367","-0,221","0,178","-0,205","0,074","0,325","0,047","0,955","0,888","1,224","0,041","0,248","-0,174","0,169","0,826","-0,069","0,142","0,030","0,406"
122,"0,530","0,048","-0,639","-0,012","0,179","-0,486","0,147","0,407","0,129","1,312","0,626","1,191","-0,073","0,195","-0,354","0,146","0,656","-0,089","0,203","-0,146","0,453"
123,"0,458","0,336","-0,385","0,150","0,184","-0,194","0,620","0,333","-0,036","0,935","0,173","0,817","0,017","0,485","0,391","0,247","0,551","-0,058","0,140","-0,103","0,380"
124,"0,448","0,352","-0,113","-0,060","0,241","0,074","0,798","0,351","-0,075","0,269","0,057","0,505","0,112","0,489","1,032","0,672","0,175","0,034","0,264","-0,088","0,434"
125,"0,424","0,307","0,545","0,085","0,219","0,248","1,074","0,514","-0,166","-0,234","-0,045","0,033","-0,009","0,547","1,009","1,041","0,119","0,079","0,213","0,095","0,638"
126,"0,344","0,444","1,026","-0,063","0,216","0,521","1,244","0,091","-0,166","-0,582","-0,074","-0,228","-0,014","0,583","1,125","1,059","-0,043","0,307","0,032","-0,004","0,736"
127,"-0,090","0,291","1,237","-0,101","0,376","0,680","1,554","0,355","-0,341","-0,757","0,124","-0,202","-0,014","0,641","1,108","0,720","-0,374","0,524","-0,087","0,249","0,734"
128,"-0,516","0,206","1,199","-0,018","0,070","0,422","1,757","0,156","-0,368","-0,360","0,248","-0,045","-0,051","0,346","0,558","0,910","-0,359","0,552","-0,158","0,125","0,518"
129,"-0,689","0,326","0,912","-0,058","0,003","0,127","2,084","-0,398","-0,285","-0,032","0,296","0,082","-0,088","0,302","-0,004","0,920","-1,019","0,556","-0,099","0,108","0,457"
130,"-0,568","0,545","0,931","-0,023","0,283","0,816","1,892","-0,650","-0,136","0,120","0,119","0,313","-0,096","0,297","0,188","0,445","-1,231","0,312","-0,102","0,092","0,398"
131,"-0,138","0,623","0,834","0,085","0,420","1,149","1,142","-0,863","0,060","0,171","0,098","0,247","0,045","0,466","1,164","0,244","-0,896","0,305","-0,160","0,285","0,410"
132,"0,235","0,586","0,658","0,125","0,345","0,530","0,275","-0,525","-0,009","0,084","0,042","0,084","0,098","0,462","1,359","0,101","-1,191","0,368","-0,094","0,258","0,542"
133,"0,609","0,331","0,469","-0,031","0,068","-0,143","-0,072","-0,120","0,030","-0,111","0,318","-0,043","-0,012","0,314","1,080","0,008","-1,249","0,236","0,086","0,181","0,493"
134,"0,323","0,139","0,004","-0,024","0,260","-0,124","0,006","-0,404","0,246","-0,069","0,277","-0,166","-0,061","0,417","0,791","0,291","-1,176","0,396","0,077","0,175","0,241"
135,"0,033","-0,211","-0,370","0,101","0,305","0,353","-0,046","-0,092","0,161","-0,101","0,279","0,034","-0,121","0,475","0,771","0,579","-1,164","0,693","0,018","0,192","0,302"
136,"0,090","-0,150","-0,262","-0,072","0,263","0,449","-0,045","0,190","0,015","0,197","0,213","0,399","-0,128","0,394","0,923","0,819","-0,913","0,525","-0,052","0,185","0,054"
137,"0,273","0,040","-0,293","-0,119","0,124","0,109","0,119","0,097","0,144","0,396","0,246","0,487","-0,140","0,484","1,214","1,066","-0,909","0,574","-0,233","0,145","0,135"
