Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
15,"-17,696","3,683","1,204","-2,256","-1,327","-0,039","67,751","8,906","0,206","-6,444","6,934","0,962","-9,343","0,323","0,162","71,484","18,556","-7,266","11,340","-1,366","0,115"
16,"-18,263","3,597","1,182","-2,327","-1,085","0,037","67,153","8,836","0,179","-6,495","6,635","0,865","-9,628","0,836","0,339","71,622","18,416","-7,045","11,019","-1,479","0,135"
17,"-18,084","4,058","1,448","-2,306","-1,060","0,041","67,118","8,803","0,219","-6,327","6,543","0,839","-9,484","0,357","0,144","71,381","18,711","-7,470","10,950","-1,811","0,198"
18,"-17,643","4,065","1,450","-2,752","-0,892","0,151","66,671","8,575","0,433","-6,416","6,908","0,951","-9,008","0,300","0,088","71,684","18,424","-7,045","11,174","-1,562","0,148"
19,"-17,419","3,821","1,314","-2,466","-1,240","0,014","66,876","8,933","0,000","-5,753","6,893","0,968","-8,804","0,529","0,156","71,821","18,594","-7,271","11,506","-1,598","0,152"
20,"-17,449","3,855","1,335","-2,210","-0,872","0,069","66,794","8,517","0,537","-5,760","6,826","0,954","-8,818","0,507","0,144","71,484","18,388","-7,011","11,166","-1,626","0,156"
21,"-16,981","3,635","1,195","-2,230","-1,142","-0,005","66,840","8,579","0,465","-5,735","6,867","0,974","-8,381","0,914","0,273","71,956","18,495","-7,110","11,497","-1,681","0,165"
22,"-17,276","3,841","1,305","-1,941","-1,440","-0,138","66,579","8,804","0,117","-5,727","6,943","1,002","-8,639","0,736","0,228","71,809","18,263","-6,800","11,171","-1,579","0,144"
23,"-16,745","3,495","1,090","-2,591","-1,468","-0,054","66,394","8,650","0,295","-5,791","7,102","1,048","-8,616","0,690","0,222","71,472","18,534","-7,206","11,438","-1,375","0,103"
24,"-17,354","3,584","1,142","-2,389","-0,938","0,054","66,822","8,715","0,312","-6,173","6,843","0,948","-8,587","0,642","0,216","72,019","18,502","-7,114","11,105","-1,314","0,090"
25,"-17,714","3,974","1,356","-2,262","-1,088","0,004","67,100","8,467","0,705","-6,387","6,793","0,913","-9,204","0,618","0,249","71,494","18,547","-7,234","11,061","-1,648","0,157"
26,"-17,749","3,394","1,037","-2,897","-0,903","0,162","66,929","8,547","0,556","-6,659","7,025","0,967","-9,036","0,747","0,295","71,600","18,523","-7,194","11,117","-1,317","0,095"
27,"-17,691","3,588","1,149","-2,427","-1,306","-0,008","66,910","8,605","0,471","-6,025","7,094","0,995","-9,548","0,800","0,332","71,102","18,201","-6,801","11,448","-1,369","0,109"
28,"-18,261","3,502","1,133","-2,428","-1,284","-0,001","66,427","8,674","0,276","-6,019","7,042","0,976","-9,581","0,739","0,297","71,528","18,564","-7,251","11,124","-1,475","0,134"
29,"-17,856","3,230","0,984","-1,988","-0,865","0,039","66,956","8,758","0,282","-5,819","7,064","0,991","-9,430","0,443","0,169","71,526","18,566","-7,241","11,198","-1,146","0,073"
30,"-17,838","3,235","0,996","-2,013","-0,871","0,032","66,954","8,731","0,319","-5,834","7,066","0,997","-9,374","0,489","0,171","71,517","18,564","-7,227","11,187","-1,177","0,082"
31,"-17,814","3,273","1,023","-2,056","-0,903","0,021","66,949","8,733","0,316","-5,853","7,064","1,005","-9,326","0,506","0,167","71,527","18,571","-7,226","11,178","-1,209","0,091"
32,"-17,796","3,320","1,053","-2,072","-0,900","0,021","66,946","8,730","0,316","-5,871","7,061","1,006","-9,272","0,497","0,157","71,533","18,552","-7,191","11,172","-1,244","0,102"
33,"-17,803","3,378","1,084","-2,064","-0,914","0,019","67,006","8,725","0,328","-5,906","7,047","1,002","-9,235","0,473","0,148","71,537","18,537","-7,165","11,162","-1,279","0,110"
34,"-17,801","3,439","1,113","-2,085","-0,954","0,015","66,999","8,753","0,285","-5,930","7,020","0,989","-9,210","0,457","0,144","71,584","18,541","-7,163","11,167","-1,314","0,118"
35,"-17,768","3,487","1,133","-2,082","-0,956","0,017","66,978","8,760","0,274","-5,892","6,970","0,965","-9,173","0,439","0,141","71,583","18,542","-7,160","11,190","-1,336","0,126"
36,"-17,760","3,482","1,125","-2,063","-0,951","0,022","67,000","8,761","0,278","-5,901","6,970","0,953","-9,189","0,424","0,139","71,552","18,559","-7,180","11,182","-1,306","0,123"
37,"-17,792","3,483","1,127","-2,069","-0,941","0,029","66,998","8,751","0,292","-5,944","7,014","0,955","-9,220","0,423","0,139","71,559","18,553","-7,164","11,168","-1,276","0,122"
38,"-17,765","3,444","1,108","-2,004","-0,957","0,021","67,057","8,774","0,270","-5,885","7,037","0,954","-9,245","0,477","0,161","71,520","18,552","-7,167","11,196","-1,266","0,125"
39,"-17,767","3,465","1,127","-2,030","-1,001","0,016","67,057","8,773","0,262","-5,913","7,053","0,954","-9,182","0,479","0,161","71,525","18,549","-7,169","11,163","-1,283","0,134"
40,"-17,783","3,511","1,159","-2,029","-1,041","0,003","67,084","8,764","0,275","-5,966","7,053","0,955","-9,142","0,469","0,161","71,552","18,550","-7,181","11,135","-1,306","0,143"
41,"0,198","0,014","0,000","0,284","-0,197","-0,001","0,385","-0,074","0,000","-0,293","0,157","0,000","0,599","-0,125","0,000","0,193","-0,006","0,000","-0,139","0,013","-0,146"
42,"-0,076","0,055","0,000","-0,019","-0,196","-0,001","0,215","-0,074","0,000","-0,595","-0,052","-0,001","0,324","0,043","0,000","0,193","-0,006","0,000","-0,139","-0,195","-0,146"
43,"-0,015","0,249","0,000","-0,019","-0,196","-0,001","0,214","0,102","0,000","-0,535","-0,247","-0,003","0,324","0,043","0,000","0,193","-0,006","0,000","-0,079","-0,390","-0,146"
44,"0,054","0,383","-0,001","-0,497","-0,171","0,000","-0,204","0,191","0,000","-0,537","-0,362","-0,003","0,189","-0,084","0,000","-0,069","0,273","0,000","-0,139","-0,390","-0,146"
45,"0,079","0,416","-0,001","-0,497","-0,082","0,000","-0,225","0,139","0,000","-0,513","-0,394","-0,003","0,189","-0,084","0,000","-0,069","0,139","0,000","-0,115","-0,422","-0,146"
46,"0,054","0,389","-0,001","-0,302","0,098","-0,001","-0,256","0,138","0,000","-0,291","-0,541","-0,002","0,190","-0,089","0,000","0,068","0,139","0,000","-0,139","-0,390","-0,146"
47,"-0,051","0,390","0,000","-0,302","-0,057","0,000","-0,257","0,114","0,000","-0,266","-0,363","-0,001","0,059","-0,089","0,000","0,070","0,113","0,000","-0,115","-0,391","-0,146"
48,"-0,072","0,418","0,000","-0,255","-0,057","0,000","-0,249","0,077","0,000","-0,243","-0,363","-0,001","0,032","-0,120","0,000","0,039","0,115","0,000","-0,140","-0,391","-0,146"
49,"-0,049","0,391","0,000","-0,203","-0,086","0,000","-0,197","0,064","0,000","-0,218","-0,285","-0,001","0,062","-0,089","0,000","-0,018","0,114","0,000","-0,115","-0,392","-0,146"
50,"0,073","0,391","-0,001","-0,254","-0,136","0,000","-0,216","0,078","0,000","-0,224","-0,286","-0,001","0,159","-0,087","0,000","0,009","0,111","0,000","-0,121","-0,393","-0,146"
51,"0,752","0,366","-0,001","-0,227","-0,173","-0,005","0,333","-0,336","0,010","-0,157","-0,003","-0,004","0,676","0,165","0,002","-0,128","-0,045","-0,005","0,216","-0,323","-0,145"
52,"0,192","0,662","0,012","-0,309","-0,414","0,000","-0,345","-0,258","0,011","-0,115","-0,046","-0,014","0,157","-0,158","0,000","0,023","0,140","-0,013","-0,004","-0,590","-0,142"
53,"0,568","0,278","0,024","0,095","-0,492","0,007","0,146","-0,007","0,009","0,172","0,066","-0,025","0,820","-0,239","-0,006","0,527","0,556","-0,021","0,030","-0,247","-0,140"
54,"0,192","-0,015","0,041","-0,135","0,143","0,017","-0,347","-0,144","0,009","-0,213","-0,329","-0,039","0,487","0,269","-0,014","0,332","0,062","-0,019","-0,312","-0,295","-0,137"
55,"0,113","0,611","0,045","0,142","-0,327","0,026","0,231","0,216","0,008","-0,150","-0,318","-0,049","0,513","0,244","-0,021","0,467","-0,546","-0,015","-0,210","-0,625","-0,136"
56,"-0,243","0,105","0,052","-0,410","0,075","0,030","-0,137","-0,267","0,010","-0,445","-0,233","-0,057","-0,033","0,167","-0,024","-0,018","-0,055","-0,017","-0,263","-0,287","-0,131"
57,"-0,434","0,297","0,050","-0,609","0,646","0,030","-0,390","-0,468","0,006","-0,575","-0,784","-0,064","-0,016","0,354","-0,017","0,019","-0,278","-0,017","-0,133","-0,607","-0,129"
58,"-0,325","0,084","0,041","-0,404","0,175","0,030","-0,306","0,151","0,008","-0,493","-0,382","-0,062","0,003","0,178","-0,003","-0,105","0,140","-0,019","-0,358","-0,349","-0,125"
59,"-0,150","-0,120","0,035","-0,140","-0,241","0,026","0,150","-0,095","0,010","-0,239","-0,151","-0,059","-0,180","0,148","0,006","-0,481","0,460","-0,018","-0,033","-0,457","-0,121"
60,"-0,081","0,438","0,031","-0,662","-0,313","0,026","-0,350","-0,010","0,010","-0,635","-0,203","-0,062","0,096","0,235","0,006","-0,099","0,111","-0,014","-0,198","-0,762","-0,119"
61,"-0,249","-0,185","0,033","-0,311","-0,438","0,017","0,045","0,187","0,011","-0,331","-0,072","-0,057","0,146","0,754","-0,001","-0,143","0,061","-0,002","-0,170","-0,421","-0,114"
62,"0,154","-0,049","0,029","0,379","-0,516","0,006","0,403","-0,138","0,014","0,300","0,170","-0,052","-0,050","0,572","-0,008","-0,196","-0,300","0,006","0,117","-0,234","-0,110"
63,"-0,098","0,410","0,031","-0,041","-0,721","-0,001","-0,088","0,030","0,020","-0,122","0,375","-0,054","0,232","-0,037","-0,011","0,333","-0,148","0,012","-0,204","-0,358","-0,107"
64,"-0,382","0,610","0,035","-0,013","-0,692","-0,012","-0,169","0,271","0,026","-0,670","0,265","-0,056","-0,042","-0,539","-0,010","-0,292","-0,113","0,015","-0,517","-0,216","-0,101"
65,"-0,019","0,296","0,041","0,017","-0,004","-0,014","0,186","-0,133","0,024","-0,315","-0,107","-0,058","0,323","-0,167","-0,017","-0,262","0,014","0,020","-0,175","-0,246","-0,094"
66,"0,451","0,753","0,040","0,223","0,641","-0,004","0,474","-0,764","0,015","-0,114","-0,750","-0,062","0,318","-0,462","-0,027","-0,254","0,271","0,031","-0,015","-0,548","-0,088"
67,"0,017","0,391","0,044","-0,084","0,045","0,006","0,130","-0,186","-0,002","-0,296","-0,085","-0,066","0,279","-0,272","-0,031","0,056","-0,226","0,037","-0,108","-0,216","-0,080"
68,"0,229","0,103","0,041","-0,568","0,481","0,020","-0,212","0,011","-0,019","-0,121","-0,423","-0,073","0,390","0,296","-0,025","0,492","-0,184","0,044","0,232","-0,250","-0,070"
69,"0,232","0,130","0,036","-0,769","0,437","0,040","-0,198","-0,029","-0,046","-0,473","-0,165","-0,075","0,559","0,049","-0,023","0,064","0,354","0,051","-0,103","-0,333","-0,060"
70,"-0,305","0,136","0,036","-0,237","0,557","0,060","-0,213","-0,588","-0,079","-0,431","-0,239","-0,073","0,158","0,583","-0,019","0,171","-0,203","0,058","-0,371","-0,556","-0,049"
71,"-0,265","0,081","0,035","-0,217","0,506","0,088","-0,228","-0,639","-0,125","-0,382","-0,189","-0,065","0,204","0,594","-0,018","0,175","-0,202","0,066","-0,348","-0,533","-0,038"
72,"-0,264","0,075","0,035","-0,224","0,435","0,101","-0,205","-0,656","-0,156","-0,351","-0,134","-0,049","0,199","0,567","-0,019","0,168","-0,167","0,075","-0,315","-0,523","-0,029"
73,"-0,237","0,099","0,033","-0,247","0,371","0,099","-0,238","-0,695","-0,176","-0,341","-0,093","-0,031","0,211","0,506","-0,023","0,215","-0,114","0,087","-0,280","-0,516","-0,021"
74,"-0,264","0,091","0,035","-0,189","0,364","0,104","-0,195","-0,736","-0,201","-0,312","-0,073","-0,016","0,153","0,473","-0,031","0,201","-0,070","0,098","-0,283","-0,485","-0,014"
75,"-0,254","0,097","0,040","-0,186","0,365","0,126","-0,206","-0,778","-0,239","-0,302","-0,073","-0,006","0,111","0,434","-0,041","0,164","-0,023","0,110","-0,264","-0,460","-0,006"
76,"-0,233","0,122","0,043","-0,203","0,365","0,156","-0,232","-0,810","-0,279","-0,288","-0,093","-0,001","0,065","0,398","-0,053","0,111","0,018","0,124","-0,232","-0,455","0,001"
77,"-0,190","0,145","0,043","-0,194","0,375","0,187","-0,234","-0,831","-0,318","-0,244","-0,120","0,001","0,044","0,352","-0,063","0,046","0,021","0,138","-0,201","-0,446","0,007"
78,"-0,174","0,211","0,042","-0,205","0,372","0,204","-0,262","-0,849","-0,343","-0,266","-0,177","0,004","0,028","0,335","-0,069","0,013","0,037","0,145","-0,198","-0,479","0,014"
79,"-0,126","0,259","0,038","-0,227","0,363","0,212","-0,250","-0,856","-0,361","-0,271","-0,219","0,009","0,019","0,318","-0,070","0,014","0,016","0,152","-0,173","-0,500","0,021"
80,"-0,079","0,244","0,031","-0,256","0,358","0,208","-0,267","-0,874","-0,370","-0,280","-0,212","0,015","0,083","0,288","-0,070","0,083","0,024","0,163","-0,156","-0,468","0,027"
81,"-0,015","0,261","0,023","-0,275","0,351","0,207","-0,306","-0,884","-0,378","-0,282","-0,251","0,019","0,150","0,270","-0,071","0,146","0,061","0,175","-0,128","-0,485","0,034"
82,"0,054","0,259","0,014","-0,300","0,330","0,212","-0,331","-0,893","-0,389","-0,286","-0,249","0,020","0,215","0,277","-0,066","0,149","0,030","0,181","-0,092","-0,475","0,040"
83,"0,002","0,215","0,008","-0,323","0,279","0,213","-0,373","-0,889","-0,394","-0,343","-0,202","0,020","0,155","0,293","-0,064","0,085","0,050","0,185","-0,116","-0,449","0,044"
84,"0,049","0,247","0,004","-0,284","0,230","0,215","-0,389","-0,898","-0,397","-0,275","-0,185","0,022","0,136","0,245","-0,063","0,030","0,050","0,187","-0,080","-0,451","0,048"
85,"0,024","0,255","0,002","-0,263","0,177","0,214","-0,445","-0,868","-0,399","-0,270","-0,137","0,024","0,144","0,245","-0,057","0,046","-0,012","0,180","-0,104","-0,424","0,048"
86,"0,036","0,266","0,004","-0,207","0,182","0,214","-0,392","-0,852","-0,399","-0,213","-0,139","0,027","0,156","0,192","-0,055","0,044","0,028","0,171","-0,077","-0,401","0,048"
87,"0,040","0,268","0,006","-0,140","0,171","0,215","-0,375","-0,874","-0,403","-0,163","-0,111","0,030","0,164","0,128","-0,055","0,051","0,029","0,163","-0,063","-0,368","0,047"
88,"0,038","0,327","0,007","-0,144","0,168","0,215","-0,387","-0,870","-0,406","-0,200","-0,167","0,036","0,149","0,086","-0,059","0,043","0,018","0,158","-0,079","-0,397","0,045"
89,"0,017","0,385","0,008","-0,172","0,103","0,207","-0,395","-0,873","-0,401","-0,242","-0,158","0,042","0,188","0,043","-0,062","0,059","0,055","0,153","-0,103","-0,417","0,042"
90,"0,011","0,385","0,006","-0,201","0,157","0,203","-0,360","-0,894","-0,394","-0,265","-0,144","0,046","0,145","0,023","-0,066","0,037","0,080","0,148","-0,096","-0,383","0,037"
91,"0,007","0,384","0,003","-0,215","0,172","0,207","-0,356","-0,910","-0,391","-0,232","-0,139","0,042","0,160","-0,019","-0,065","0,091","0,128","0,139","-0,080","-0,350","0,033"
92,"0,030","0,351","-0,002","-0,269","0,201","0,219","-0,411","-0,903","-0,394","-0,260","-0,141","0,038","0,157","-0,026","-0,064","0,035","0,150","0,132","-0,088","-0,317","0,028"
93,"0,038","0,329","-0,003","-0,251","0,169","0,228","-0,378","-0,875","-0,395","-0,193","-0,142","0,033","0,111","-0,033","-0,069","0,052","0,154","0,126","-0,049","-0,317","0,024"
94,"-0,017","0,304","-0,004","-0,203","0,143","0,232","-0,340","-0,869","-0,394","-0,193","-0,149","0,031","0,112","-0,032","-0,077","0,121","0,181","0,124","-0,082","-0,316","0,018"
95,"0,029","0,251","-0,002","-0,181","0,075","0,229","-0,356","-0,838","-0,392","-0,155","-0,092","0,031","0,145","0,027","-0,086","0,125","0,177","0,117","-0,053","-0,291","0,014"
96,"0,007","0,192","0,003","-0,166","0,020","0,220","-0,339","-0,791","-0,384","-0,147","-0,041","0,034","0,110","0,061","-0,096","0,139","0,187","0,110","-0,073","-0,263","0,010"
97,"-0,006","0,219","0,009","-0,122","0,068","0,211","-0,336","-0,820","-0,376","-0,170","-0,065","0,035","0,102","0,006","-0,108","0,095","0,195","0,103","-0,105","-0,253","0,006"
98,"0,011","0,209","0,014","-0,106","0,136","0,207","-0,312","-0,817","-0,369","-0,186","-0,070","0,035","0,125","0,021","-0,115","0,115","0,194","0,092","-0,119","-0,221","0,002"
99,"0,071","0,236","0,018","-0,061","0,162","0,208","-0,293","-0,839","-0,368","-0,146","-0,109","0,033","0,180","-0,023","-0,116","0,185","0,223","0,078","-0,085","-0,224","0,001"
100,"0,070","0,252","0,020","-0,041","0,151","0,209","-0,296","-0,866","-0,366","-0,193","-0,089","0,029","0,248","-0,042","-0,115","0,197","0,253","0,068","-0,120","-0,233","0,001"
101,"0,136","0,251","0,016","-0,076","0,101","0,207","-0,276","-0,802","-0,359","-0,195","-0,067","0,025","0,267","-0,017","-0,112","0,158","0,240","0,061","-0,087","-0,224","0,000"
102,"0,141","0,267","0,011","-0,071","0,070","0,200","-0,269","-0,803","-0,350","-0,193","-0,039","0,021","0,257","-0,066","-0,105","0,215","0,259","0,053","-0,053","-0,219","0,000"
103,"0,170","0,206","0,003","-0,131","0,035","0,192","-0,270","-0,741","-0,340","-0,215","-0,004","0,019","0,303","-0,036","-0,098","0,233","0,242","0,046","-0,033","-0,190","-0,001"
104,"0,203","0,206","-0,007","-0,189","0,032","0,183","-0,266","-0,740","-0,329","-0,229","-0,056","0,016","0,353","-0,016","-0,094","0,298","0,284","0,043","-0,014","-0,221","-0,002"
105,"0,183","0,219","-0,015","-0,235","0,048","0,181","-0,277","-0,753","-0,322","-0,231","-0,120","0,011","0,291","0,020","-0,095","0,259","0,244","0,044","0,003","-0,251","-0,004"
106,"0,173","0,193","-0,023","-0,283","0,060","0,181","-0,280","-0,698","-0,317","-0,225","-0,134","0,005","0,223","0,040","-0,091","0,201","0,248","0,044","0,032","-0,232","-0,005"
107,"0,153","0,186","-0,030","-0,309","0,126","0,186","-0,300","-0,754","-0,319","-0,235","-0,134","0,002","0,188","0,049","-0,087","0,179","0,189","0,041","0,039","-0,198","-0,008"
108,"0,105","0,224","-0,039","-0,288","0,126","0,191","-0,256","-0,712","-0,323","-0,247","-0,173","0,003","0,208","0,028","-0,079","0,254","0,194","0,034","0,009","-0,203","-0,012"
109,"0,084","0,235","-0,044","-0,281","0,162","0,194","-0,251","-0,701","-0,329","-0,237","-0,169","0,005","0,199","0,025","-0,076","0,261","0,197","0,028","-0,015","-0,178","-0,015"
110,"0,044","0,288","-0,045","-0,274","0,127","0,199","-0,212","-0,645","-0,334","-0,279","-0,181","0,005","0,157","0,023","-0,078","0,226","0,145","0,026","-0,032","-0,204","-0,017"
111,"0,026","0,351","-0,044","-0,267","0,127","0,198","-0,175","-0,676","-0,333","-0,307","-0,222","0,006","0,148","-0,036","-0,085","0,264","0,208","0,025","-0,027","-0,240","-0,019"
112,"0,035","0,356","-0,043","-0,288","0,091","0,202","-0,193","-0,635","-0,335","-0,318","-0,195","0,006","0,121","-0,099","-0,092","0,284","0,265","0,025","0,000","-0,217","-0,022"
113,"0,041","0,368","-0,038","-0,316","0,049","0,204","-0,168","-0,631","-0,333","-0,324","-0,177","0,004","0,061","-0,123","-0,100","0,238","0,300","0,024","0,033","-0,208","-0,024"
114,"0,000","0,414","-0,036","-0,277","0,008","0,209","-0,128","-0,652","-0,334","-0,347","-0,157","0,003","0,083","-0,149","-0,105","0,269","0,264","0,019","0,005","-0,221","-0,025"
115,"-0,006","0,481","-0,034","-0,257","-0,040","0,211","-0,130","-0,652","-0,332","-0,352","-0,157","0,002","0,071","-0,148","-0,107","0,248","0,211","0,012","0,012","-0,252","-0,026"
116,"0,018","0,493","-0,033","-0,219","-0,052","0,204","-0,074","-0,676","-0,325","-0,343","-0,156","0,005","0,081","-0,098","-0,108","0,243","0,214","0,005","0,012","-0,282","-0,028"
117,"0,081","0,481","-0,032","-0,210","-0,010","0,193","-0,071","-0,677","-0,315","-0,275","-0,178","0,006","0,103","-0,113","-0,109","0,266","0,271","-0,001","0,052","-0,287","-0,028"
118,"0,135","0,479","-0,030","-0,282","0,009","0,184","-0,145","-0,677","-0,308","-0,282","-0,207","0,007","0,111","-0,119","-0,108","0,226","0,321","-0,008","0,086","-0,307","-0,028"
119,"0,125","0,424","-0,025","-0,343","-0,002","0,178","-0,170","-0,656","-0,302","-0,334","-0,156","0,007","0,156","-0,102","-0,113","0,224","0,310","-0,012","0,065","-0,281","-0,030"
120,"0,177","0,381","-0,017","-0,286","-0,021","0,173","-0,169","-0,672","-0,299","-0,275","-0,118","0,011","0,178","-0,108","-0,125","0,207","0,312","-0,014","0,102","-0,264","-0,033"
121,"0,156","0,320","-0,012","-0,295","-0,049","0,171","-0,211","-0,639","-0,299","-0,271","-0,059","0,017","0,143","-0,084","-0,137","0,181","0,286","-0,013","0,084","-0,233","-0,037"
122,"0,192","0,302","-0,011","-0,285","-0,037","0,169","-0,266","-0,674","-0,304","-0,202","-0,067","0,028","0,117","-0,065","-0,142","0,139","0,264","-0,014","0,119","-0,247","-0,043"
123,"0,207","0,292","-0,016","-0,252","0,000","0,174","-0,287","-0,684","-0,314","-0,139","-0,095","0,036","0,123","0,005","-0,140","0,184","0,219","-0,017","0,144","-0,271","-0,048"
124,"0,169","0,318","-0,026","-0,178","-0,015","0,187","-0,227","-0,708","-0,330","-0,096","-0,116","0,045","0,073","0,051","-0,132","0,144","0,197","-0,022","0,152","-0,305","-0,055"
125,"0,148","0,299","-0,035","-0,185","-0,026","0,200","-0,240","-0,703","-0,342","-0,104","-0,105","0,050","0,071","0,037","-0,126","0,209","0,178","-0,025","0,171","-0,275","-0,062"
126,"0,124","0,270","-0,043","-0,196","-0,021","0,213","-0,252","-0,715","-0,348","-0,096","-0,108","0,051","0,047","0,003","-0,123","0,192","0,230","-0,028","0,181","-0,242","-0,070"
127,"0,089","0,305","-0,047","-0,197","-0,021","0,228","-0,220","-0,746","-0,349","-0,165","-0,116","0,044","0,074","-0,010","-0,125","0,231","0,236","-0,030","0,151","-0,241","-0,077"
128,"0,055","0,359","-0,049","-0,195","-0,047","0,244","-0,173","-0,776","-0,349","-0,225","-0,118","0,034","0,097","-0,019","-0,125","0,280","0,176","-0,033","0,125","-0,258","-0,083"
129,"0,045","0,420","-0,050","-0,262","-0,068","0,258","-0,177","-0,740","-0,347","-0,283","-0,140","0,025","0,080","-0,031","-0,125","0,288","0,163","-0,036","0,108","-0,282","-0,087"
130,"0,024","0,443","-0,049","-0,262","-0,083","0,266","-0,178","-0,742","-0,345","-0,281","-0,128","0,018","0,088","-0,098","-0,122","0,308","0,219","-0,041","0,080","-0,268","-0,090"
131,"0,028","0,491","-0,046","-0,263","-0,080","0,266","-0,172","-0,750","-0,344","-0,316","-0,185","0,017","0,114","-0,156","-0,126","0,342","0,263","-0,041","0,060","-0,289","-0,092"
132,"-0,030","0,471","-0,040","-0,302","-0,117","0,261","-0,218","-0,730","-0,344","-0,380","-0,178","0,022","0,120","-0,132","-0,133","0,345","0,263","-0,040","0,033","-0,281","-0,094"
133,"-0,027","0,414","-0,037","-0,253","-0,144","0,247","-0,227","-0,745","-0,341","-0,384","-0,113","0,033","0,140","-0,140","-0,138","0,309","0,310","-0,039","0,015","-0,248","-0,095"
134,"-0,083","0,396","-0,036","-0,236","-0,152","0,233","-0,251","-0,755","-0,336","-0,417","-0,079","0,043","0,112","-0,151","-0,140","0,338","0,343","-0,039","-0,015","-0,250","-0,098"
135,"-0,133","0,347","-0,035","-0,198","-0,151","0,225","-0,241","-0,748","-0,336","-0,424","-0,026","0,052","0,100","-0,088","-0,140","0,361","0,273","-0,041","-0,043","-0,226","-0,100"
