Index,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z
400,"0,126","-0,677","-0,021","-0,108","-0,038","0,083","-0,495","-0,053","0,009","0,258","0,547","0,034","0,190","0,305","0,127","0,527","-0,798","-0,147","0,096","0,155","-0,428"
401,"0,190","-0,650","-0,027","-0,161","-0,045","0,084","-0,484","-0,033","0,012","0,258","0,502","0,030","0,252","0,324","0,143","0,522","-0,805","-0,154","0,126","0,132","-0,427"
402,"0,130","-0,640","-0,031","-0,232","-0,059","0,089","-0,552","-0,026","0,013","0,190","0,497","0,026","0,231","0,292","0,149","0,542","-0,797","-0,154","0,096","0,124","-0,427"
403,"0,142","-0,624","-0,033","-0,274","-0,076","0,092","-0,574","-0,008","0,012","0,214","0,529","0,024","0,215","0,242","0,147","0,567","-0,776","-0,146","0,132","0,124","-0,427"
404,"0,171","-0,636","-0,031","-0,274","-0,055","0,092","-0,626","0,012","0,010","0,236","0,548","0,027","0,220","0,213","0,137","0,545","-0,744","-0,134","0,124","0,156","-0,427"
405,"0,165","-0,624","-0,027","-0,274","-0,068","0,089","-0,688","0,008","0,008","0,235","0,584","0,032","0,233","0,222","0,131","0,542","-0,799","-0,126","0,093","0,170","-0,425"
406,"0,177","-0,558","-0,024","-0,201","-0,071","0,084","-0,649","0,028","0,007","0,269","0,565","0,039","0,283","0,205","0,133","0,533","-0,826","-0,128","0,087","0,136","-0,425"
407,"0,161","-0,487","-0,020","-0,131","-0,071","0,081","-0,591","-0,016","0,003","0,301","0,545","0,046","0,306","0,186","0,144","0,526","-0,839","-0,140","0,082","0,101","-0,425"
408,"0,165","-0,487","-0,017","-0,097","-0,088","0,079","-0,537","-0,064","-0,002","0,309","0,615","0,051","0,340","0,167","0,152","0,573","-0,881","-0,150","0,086","0,136","-0,424"
409,"0,112","-0,445","-0,014","-0,123","-0,116","0,078","-0,534","0,002","-0,002","0,252","0,582","0,053","0,341","0,150","0,150","0,594","-0,840","-0,149","0,065","0,111","-0,425"
410,"0,109","-0,441","-0,012","-0,126","-0,116","0,073","-0,535","0,007","0,005","0,252","0,542","0,051","0,326","0,133","0,142","0,608","-0,843","-0,142","0,095","0,095","-0,426"
411,"0,115","-0,460","-0,012","-0,141","-0,056","0,076","-0,514","0,008","0,010","0,262","0,514","0,045","0,271","0,177","0,133","0,601","-0,893","-0,133","0,132","0,095","-0,426"
412,"0,093","-0,514","-0,011","-0,122","0,009","0,084","-0,493","0,013","0,008","0,241","0,503","0,038","0,240","0,212","0,128","0,560","-0,924","-0,129","0,108","0,120","-0,426"
413,"0,054","-0,491","-0,012","-0,172","0,038","0,091","-0,545","0,040","0,004","0,224","0,434","0,034","0,168","0,236","0,130","0,556","-0,910","-0,129","0,109","0,086","-0,425"
414,"0,113","-0,525","-0,013","-0,176","0,054","0,098","-0,545","0,031","0,001","0,283","0,427","0,030","0,169","0,234","0,136","0,567","-0,873","-0,133","0,141","0,102","-0,423"
415,"0,157","-0,577","-0,013","-0,172","0,067","0,100","-0,493","-0,002","-0,002","0,278","0,432","0,027","0,220","0,268","0,142","0,643","-0,869","-0,137","0,169","0,124","-0,420"
416,"0,167","-0,573","-0,011","-0,144","0,041","0,095","-0,470","-0,045","0,001","0,256","0,435","0,029","0,222","0,271","0,143","0,601","-0,817","-0,139","0,155","0,094","-0,418"
417,"0,147","-0,635","-0,009","-0,113","0,046","0,090","-0,430","-0,100","0,000","0,265","0,493","0,032","0,250","0,292","0,138","0,648","-0,767","-0,137","0,141","0,124","-0,415"
418,"0,129","-0,641","-0,010","-0,127","0,024","0,090","-0,485","-0,092","-0,004","0,263","0,495","0,035","0,274","0,301","0,134","0,679","-0,704","-0,133","0,123","0,097","-0,414"
419,"0,085","-0,647","-0,015","-0,147","-0,026","0,091","-0,541","-0,094","-0,006","0,247","0,509","0,035","0,250","0,361","0,136","0,697","-0,765","-0,127","0,099","0,078","-0,412"
420,"0,097","-0,640","-0,024","-0,194","-0,044","0,095","-0,586","-0,060","-0,008","0,240","0,524","0,032","0,204","0,321","0,144","0,641","-0,773","-0,128","0,125","0,105","-0,411"
421,"0,039","-0,622","-0,033","-0,125","-0,038","0,097","-0,581","-0,071","-0,006","0,245","0,540","0,028","0,208","0,306","0,156","0,671","-0,743","-0,130","0,096","0,114","-0,410"
422,"0,047","-0,561","-0,040","-0,189","-0,041","0,096","-0,575","-0,072","-0,001","0,238","0,503","0,024","0,212","0,250","0,167","0,688","-0,747","-0,132","0,122","0,087","-0,408"
423,"0,006","-0,541","-0,043","-0,194","-0,043","0,096","-0,519","-0,076","0,001","0,177","0,496","0,021","0,187","0,186","0,171","0,645","-0,703","-0,131","0,095","0,100","-0,405"
424,"0,041","-0,480","-0,041","-0,255","0,000","0,094","-0,532","-0,066","0,001","0,157","0,440","0,023","0,222","0,190","0,167","0,666","-0,695","-0,126","0,108","0,069","-0,403"
425,"0,047","-0,424","-0,032","-0,213","0,024","0,094","-0,465","-0,069","-0,004","0,148","0,381","0,028","0,222","0,188","0,160","0,657","-0,689","-0,123","0,092","0,042","-0,401"
426,"0,117","-0,428","-0,024","-0,170","0,074","0,090","-0,406","-0,080","-0,003","0,198","0,361","0,034","0,224","0,172","0,153","0,631","-0,704","-0,123","0,129","0,050","-0,400"
427,"0,103","-0,485","-0,015","-0,165","0,035","0,084","-0,467","-0,058","0,000","0,210","0,404","0,039","0,195","0,212","0,143","0,594","-0,744","-0,117","0,111","0,077","-0,397"
428,"0,048","-0,511","-0,009","-0,128","0,069","0,084","-0,463","-0,131","-0,002","0,225","0,432","0,041","0,151","0,177","0,131","0,565","-0,675","-0,109","0,092","0,105","-0,396"
429,"0,089","-0,533","-0,006","-0,137","0,051","0,088","-0,440","-0,079","-0,004","0,198","0,460","0,042","0,190","0,202","0,133","0,573","-0,675","-0,109","0,100","0,138","-0,395"
430,"0,152","-0,519","-0,008","-0,121","0,079","0,090","-0,419","-0,111","-0,003","0,207","0,413","0,041","0,240","0,239","0,141","0,542","-0,712","-0,114","0,131","0,122","-0,396"
431,"0,195","-0,510","-0,012","-0,185","0,082","0,091","-0,456","-0,065","0,001","0,194","0,368","0,038","0,299","0,263","0,154","0,567","-0,751","-0,120","0,151","0,093","-0,396"
432,"0,139","-0,534","-0,015","-0,201","0,083","0,097","-0,451","-0,065","0,003","0,165","0,426","0,032","0,235","0,248","0,164","0,532","-0,702","-0,126","0,131","0,119","-0,397"
433,"0,122","-0,598","-0,017","-0,177","0,131","0,108","-0,490","-0,093","-0,002","0,193","0,445","0,025","0,254","0,284","0,165","0,549","-0,738","-0,123","0,130","0,153","-0,397"
434,"0,061","-0,577","-0,017","-0,241","0,115","0,117","-0,512","-0,057","-0,008","0,127","0,457","0,021","0,196","0,277","0,163","0,536","-0,774","-0,119","0,097","0,153","-0,395"
435,"0,046","-0,511","-0,015","-0,198","0,060","0,114","-0,496","-0,069","-0,006","0,142","0,454","0,022","0,182","0,281","0,159","0,562","-0,826","-0,114","0,099","0,118","-0,392"
436,"0,071","-0,470","-0,009","-0,192","0,023","0,104","-0,490","-0,038","-0,001","0,213","0,463","0,024","0,147","0,275","0,158","0,571","-0,835","-0,113","0,137","0,112","-0,387"
437,"0,083","-0,461","-0,004","-0,124","0,026","0,099","-0,493","-0,046","-0,002","0,276","0,495","0,025","0,156","0,271","0,166","0,562","-0,861","-0,118","0,167","0,136","-0,381"
438,"0,093","-0,413","0,001","-0,152","-0,029","0,100","-0,503","-0,047","-0,008","0,227","0,488","0,027","0,219","0,255","0,172","0,629","-0,853","-0,124","0,149","0,109","-0,375"
439,"0,094","-0,412","0,007","-0,178","-0,090","0,101","-0,475","0,005","-0,014","0,167","0,512","0,028","0,259","0,226","0,175","0,659","-0,846","-0,126","0,118","0,107","-0,369"
440,"0,072","-0,411","0,012","-0,127","-0,050","0,101","-0,477","-0,027","-0,021","0,181","0,462","0,029","0,252","0,223","0,174","0,698","-0,825","-0,125","0,111","0,077","-0,361"
441,"0,052","-0,463","0,014","-0,109","-0,030","0,100","-0,503","-0,028","-0,026","0,221","0,504","0,027","0,224","0,210","0,179","0,678","-0,816","-0,125","0,122","0,109","-0,353"
442,"0,070","-0,507","0,013","-0,111","-0,019","0,104","-0,527","-0,067","-0,033","0,287","0,509","0,025","0,186","0,216","0,187","0,661","-0,752","-0,128","0,157","0,121","-0,345"
443,"0,017","-0,489","0,011","-0,165","0,021","0,106","-0,515","-0,122","-0,039","0,231","0,466","0,021","0,176","0,213","0,200","0,691","-0,702","-0,130","0,140","0,089","-0,336"
444,"-0,002","-0,481","0,017","-0,219","-0,007","0,099","-0,511","-0,119","-0,039","0,182","0,423","0,018","0,153","0,215","0,207","0,637","-0,698","-0,132","0,133","0,053","-0,327"
445,"-0,007","-0,476","0,027","-0,283","-0,006","0,087","-0,512","-0,119","-0,031","0,136","0,369","0,016","0,158","0,214","0,202","0,652","-0,683","-0,131","0,122","0,018","-0,321"
446,"0,033","-0,470","0,044","-0,330","-0,016","0,081","-0,521","-0,108","-0,029","0,131","0,369","0,014","0,167","0,209","0,184","0,592","-0,661","-0,120","0,139","-0,012","-0,314"
447,"0,096","-0,456","0,064","-0,283","0,013","0,079","-0,534","-0,121","-0,033","0,186","0,352","0,016","0,179","0,197","0,155","0,580","-0,658","-0,105","0,163","-0,033","-0,309"
448,"0,163","-0,431","0,081","-0,221","0,035","0,081","-0,504","-0,116","-0,042","0,252","0,342","0,020","0,216","0,222","0,135","0,541","-0,668","-0,097","0,192","-0,047","-0,306"
449,"0,228","-0,400","0,093","-0,160","0,033","0,080","-0,503","-0,115","-0,048","0,317","0,313","0,025","0,217","0,205","0,131","0,519","-0,637","-0,098","0,225","-0,054","-0,302"
450,"0,275","-0,400","0,095","-0,090","0,055","0,077","-0,444","-0,160","-0,048","0,376","0,332","0,026","0,280","0,190","0,141","0,566","-0,674","-0,103","0,247","-0,028","-0,298"
451,"0,324","-0,377","0,093","-0,092","0,057","0,076","-0,440","-0,153","-0,050","0,373","0,321","0,026","0,326","0,144","0,150","0,561","-0,664","-0,105","0,280","-0,020","-0,294"
452,"0,383","-0,398","0,086","-0,113","0,090","0,071","-0,386","-0,198","-0,048","0,359","0,330","0,024","0,379","0,126","0,159","0,552","-0,655","-0,100","0,310","-0,003","-0,291"
453,"0,315","-0,408","0,076","-0,151","0,112","0,072","-0,356","-0,202","-0,047","0,289","0,356","0,019","0,372","0,125","0,167","0,574","-0,689","-0,096","0,285","0,016","-0,288"
454,"0,241","-0,414","0,064","-0,226","0,111","0,082","-0,419","-0,188","-0,052","0,210","0,333","0,010","0,367","0,149","0,178","0,600","-0,719","-0,092","0,252","0,005","-0,285"
455,"0,165","-0,398","0,051","-0,245","0,094","0,097","-0,428","-0,176","-0,057","0,138","0,304","0,000","0,293","0,169","0,188","0,578","-0,693","-0,089","0,221","-0,011","-0,283"
456,"0,095","-0,366","0,041","-0,202","0,053","0,105","-0,386","-0,135","-0,059","0,139","0,296","-0,010","0,258","0,188","0,197","0,613","-0,729","-0,088","0,189","-0,022","-0,282"
457,"0,026","-0,363","0,035","-0,152","0,022","0,105","-0,387","-0,136","-0,057","0,146","0,301","-0,015","0,222","0,215","0,210","0,627","-0,726","-0,094","0,156","-0,011","-0,280"
458,"-0,031","-0,333","0,037","-0,145","0,026","0,105","-0,344","-0,128","-0,058","0,089","0,312","-0,016","0,197","0,159","0,217","0,611","-0,720","-0,102","0,123","-0,014","-0,277"
459,"-0,021","-0,313","0,045","-0,126","0,005","0,097","-0,336","-0,115","-0,054","0,105","0,345","-0,014","0,167","0,102","0,212","0,618","-0,712","-0,105","0,158","-0,005","-0,275"
460,"-0,006","-0,282","0,062","-0,114","-0,030","0,087","-0,325","-0,131","-0,048","0,115","0,370","-0,011","0,183","0,065","0,196","0,619","-0,678","-0,103","0,191","-0,002","-0,273"
461,"0,020","-0,222","0,084","-0,113","-0,017","0,084","-0,343","-0,173","-0,048","0,178","0,346","-0,009","0,179","0,062","0,178","0,579","-0,718","-0,102","0,222","-0,018","-0,269"
462,"0,093","-0,214","0,104","-0,154","-0,041","0,089","-0,371","-0,113","-0,054","0,171","0,345","-0,008","0,206","0,078","0,162","0,539","-0,720","-0,100","0,253","-0,006","-0,267"
463,"0,158","-0,232","0,114","-0,180","-0,046","0,095","-0,433","-0,132","-0,059","0,204","0,373","-0,009","0,270","0,110","0,153","0,530","-0,742","-0,097","0,287","-0,004","-0,267"
464,"0,189","-0,227","0,119","-0,232","-0,087","0,098","-0,466","-0,075","-0,057","0,200","0,365","-0,011","0,315","0,127","0,150","0,536","-0,707","-0,098","0,305","-0,033","-0,268"
465,"0,191","-0,225","0,118","-0,209","-0,067","0,097","-0,444","-0,113","-0,049","0,217","0,347","-0,014","0,364","0,153","0,148","0,584","-0,735","-0,095","0,293","-0,060","-0,270"
466,"0,214","-0,217","0,112","-0,239","-0,011","0,097","-0,480","-0,093","-0,045","0,214","0,279","-0,015","0,364","0,151","0,151","0,575","-0,738","-0,095","0,296","-0,088","-0,275"
467,"0,159","-0,216","0,103","-0,271","0,020","0,098","-0,511","-0,050","-0,040","0,197","0,219","-0,016","0,309","0,147","0,157","0,575","-0,736","-0,098","0,278","-0,108","-0,280"
468,"0,140","-0,288","0,090","-0,266","0,046","0,099","-0,521","-0,032","-0,035","0,226","0,237","-0,017","0,307","0,155","0,165","0,615","-0,717","-0,098","0,272","-0,070","-0,286"
469,"0,097","-0,347","0,076","-0,265","0,073","0,097","-0,459","-0,041","-0,030","0,192","0,262","-0,015","0,256","0,148","0,169","0,572","-0,656","-0,093","0,268","-0,032","-0,294"
470,"0,096","-0,396","0,066","-0,251","0,014","0,095","-0,462","-0,035","-0,025","0,213","0,313","-0,012","0,187","0,184","0,173","0,556","-0,678","-0,092","0,299","-0,006","-0,302"
471,"0,066","-0,412","0,063","-0,284","-0,046","0,088","-0,510","0,004","-0,018","0,202","0,370","-0,006","0,120","0,197","0,180","0,540","-0,724","-0,101","0,307","0,030","-0,311"
472,"0,068","-0,406","0,067","-0,222","-0,061","0,083","-0,500","-0,035","-0,011","0,225","0,425","-0,005","0,096","0,182","0,183","0,529","-0,733","-0,111","0,300","0,063","-0,317"
473,"0,110","-0,401","0,077","-0,194","-0,061","0,079","-0,480","-0,036","-0,005","0,253","0,417","-0,003","0,085","0,166","0,174","0,452","-0,734","-0,115","0,318","0,092","-0,323"
474,"0,113","-0,366","0,093","-0,130","-0,077","0,080","-0,419","-0,024","0,000","0,259","0,400","-0,007","0,096","0,168","0,157","0,452","-0,744","-0,114","0,287","0,088","-0,327"
475,"0,162","-0,300","0,105","-0,146","-0,066","0,094","-0,420","0,034","-0,004","0,279","0,322","-0,014","0,127","0,178","0,142","0,466","-0,761","-0,112","0,300","0,054","-0,330"
476,"0,238","-0,263","0,113","-0,134","-0,023","0,105","-0,359","0,014","-0,005","0,290","0,262","-0,021","0,161","0,198","0,133","0,470","-0,825","-0,112","0,332","0,036","-0,333"
477,"0,246","-0,242","0,119","-0,139","-0,011","0,112","-0,423","0,019","-0,004","0,285","0,258","-0,026","0,237","0,188","0,131","0,477","-0,811","-0,117","0,300","0,037","-0,335"
478,"0,225","-0,244","0,121","-0,190","0,020","0,119","-0,472","0,060","-0,005","0,248","0,192","-0,027","0,269","0,233","0,130","0,488","-0,854","-0,121","0,280","0,014","-0,339"
479,"0,229","-0,266","0,122","-0,184","0,023","0,124","-0,446","0,031","-0,008","0,297","0,229","-0,025","0,211","0,227","0,131","0,457","-0,869","-0,126","0,315","0,029","-0,343"
480,"0,237","-0,297","0,121","-0,188","0,020","0,126","-0,457","0,036","-0,012","0,337","0,266","-0,021","0,182","0,223","0,129","0,443","-0,804","-0,125","0,349","0,037","-0,346"
481,"0,168","-0,312","0,114","-0,152","-0,048","0,125","-0,456","0,039","-0,012","0,324","0,290","-0,017","0,169","0,227","0,129","0,499","-0,803","-0,122","0,316","0,032","-0,349"
482,"0,112","-0,359","0,104","-0,165","-0,110","0,114","-0,463","0,044","-0,003","0,277","0,326","-0,013","0,153","0,230","0,137","0,514","-0,736","-0,123","0,285","0,049","-0,352"
483,"0,123","-0,406","0,095","-0,150","-0,067","0,103","-0,391","0,018","0,009","0,294","0,316","-0,012","0,103","0,252","0,144","0,457","-0,707","-0,123","0,315","0,068","-0,354"
484,"0,141","-0,461","0,090","-0,204","-0,034","0,107","-0,435","0,021","0,012","0,258","0,326","-0,016","0,105","0,307","0,146","0,405","-0,726","-0,121","0,309","0,100","-0,356"
485,"0,164","-0,490","0,089","-0,180","0,032","0,124","-0,384","-0,033","0,008","0,234","0,302","-0,025","0,184","0,321","0,139","0,472","-0,707","-0,115","0,287","0,123","-0,359"
486,"0,242","-0,464","0,093","-0,169","0,020","0,142","-0,363","0,020","0,001","0,289","0,260","-0,032","0,239","0,353","0,130","0,451","-0,748","-0,113","0,317","0,105","-0,360"
487,"0,258","-0,397","0,095","-0,172","0,001","0,155","-0,383","0,071","-0,006","0,297","0,230","-0,034","0,305","0,309","0,122","0,512","-0,712","-0,112","0,299","0,075","-0,363"
488,"0,256","-0,399","0,099","-0,179","-0,024","0,156","-0,418","0,112","-0,008","0,291","0,233","-0,029","0,356","0,306","0,118","0,545","-0,726","-0,114","0,268","0,065","-0,365"
489,"0,201","-0,352","0,101","-0,164","-0,015","0,155","-0,410","0,069","-0,010","0,295","0,232","-0,025","0,364","0,283","0,117","0,610","-0,750","-0,118","0,238","0,056","-0,365"
490,"0,146","-0,371","0,102","-0,153","0,020","0,151","-0,412","0,025","-0,013","0,317","0,251","-0,019","0,354","0,276","0,120","0,662","-0,780","-0,123","0,225","0,095","-0,366"
491,"0,074","-0,349","0,101","-0,160","-0,003","0,144","-0,408","0,030","-0,009","0,258","0,238","-0,016","0,280","0,241","0,122","0,636","-0,792","-0,128","0,191","0,099","-0,366"
492,"0,034","-0,293","0,100","-0,219","0,000","0,141","-0,474","0,037","-0,001","0,201","0,198","-0,019","0,248","0,180","0,123","0,645","-0,750","-0,126","0,163","0,083","-0,365"
493,"0,025","-0,291","0,096","-0,276","0,037","0,147","-0,465","0,022","0,001","0,198","0,184","-0,027","0,172","0,191","0,124","0,579","-0,743","-0,122","0,196","0,091","-0,366"
494,"0,024","-0,283","0,091","-0,276","0,083","0,161","-0,465","-0,007","0,001","0,191","0,167","-0,038","0,117","0,190","0,126","0,516","-0,745","-0,118","0,221","0,111","-0,367"
495,"0,094","-0,268","0,085","-0,209","0,095","0,179","-0,414","0,025","-0,002","0,251","0,135","-0,049","0,134","0,228","0,132","0,511","-0,749","-0,116","0,250","0,094","-0,368"
496,"0,158","-0,244","0,081","-0,164","0,061","0,188","-0,413","0,034","-0,001","0,279","0,132","-0,054","0,158","0,212","0,137","0,459","-0,751","-0,119","0,270","0,069","-0,371"
497,"0,185","-0,216","0,083","-0,174","0,047","0,188","-0,408","0,007","0,005","0,273","0,132","-0,055","0,235","0,204","0,132","0,472","-0,774","-0,122","0,251","0,047","-0,375"
498,"0,231","-0,269","0,093","-0,147","0,052","0,180","-0,379","-0,011","0,013","0,331","0,181","-0,053","0,227","0,210","0,117","0,408","-0,760","-0,121","0,279","0,078","-0,379"
499,"0,218","-0,337","0,103","-0,072","0,024","0,172","-0,352","0,025","0,019","0,355","0,240","-0,049","0,235","0,212","0,102","0,438","-0,752","-0,121","0,268","0,120","-0,381"
500,"0,173","-0,372","0,114","-0,075","-0,017","0,166","-0,348","0,031","0,025","0,327","0,282","-0,046","0,156","0,218","0,091","0,427","-0,768","-0,123","0,265","0,160","-0,384"
501,"0,165","-0,371","0,120","-0,056","-0,014","0,160","-0,284","0,029","0,033","0,331","0,284","-0,048","0,096","0,178","0,091","0,368","-0,726","-0,131","0,286","0,193","-0,385"
502,"0,183","-0,346","0,119","-0,032","0,005","0,159","-0,258","0,078","0,044","0,353","0,256","-0,054","0,043","0,157","0,098","0,302","-0,712","-0,138","0,321","0,207","-0,387"
503,"0,132","-0,311","0,115","-0,026","0,039","0,168","-0,199","0,109","0,049","0,293","0,221","-0,064","0,018","0,166","0,102","0,307","-0,712","-0,139","0,291","0,208","-0,387"
504,"0,204","-0,275","0,111","-0,019","0,086","0,186","-0,149","0,076","0,046","0,294","0,143","-0,077","0,047","0,200","0,106","0,317","-0,715","-0,136","0,321","0,179","-0,386"
505,"0,253","-0,238","0,104","-0,036","0,087","0,203","-0,082","0,116","0,046","0,250","0,082","-0,090","0,100","0,246","0,112","0,337","-0,786","-0,136","0,325","0,141","-0,385"
506,"0,296","-0,230","0,098","-0,107","0,084","0,214","-0,080","0,109","0,050","0,225","0,056","-0,102","0,165","0,273","0,118","0,396","-0,752","-0,139","0,338","0,110","-0,384"
507,"0,290","-0,228","0,092","-0,156","0,065","0,223","-0,102","0,137","0,055","0,204","0,051","-0,114","0,192","0,287","0,118","0,451","-0,761","-0,136","0,332","0,083","-0,382"
508,"0,301","-0,257","0,084","-0,166","0,046","0,228","-0,101","0,135","0,057","0,263","0,087","-0,121","0,177","0,274","0,109","0,437","-0,744","-0,123","0,370","0,102","-0,381"
509,"0,233","-0,285","0,076","-0,157","0,005","0,222","-0,146","0,128","0,066","0,274","0,124","-0,123","0,155","0,258","0,098","0,448","-0,747","-0,108","0,343","0,126","-0,381"
510,"0,160","-0,304","0,071","-0,101","-0,060","0,204","-0,170","0,179","0,079","0,292","0,170","-0,121","0,070","0,236","0,095","0,443","-0,734","-0,099","0,318","0,154","-0,379"
511,"0,090","-0,280","0,067","-0,115","-0,086","0,184","-0,185","0,196","0,099","0,246","0,152","-0,124","0,006","0,191","0,102","0,423","-0,673","-0,098","0,287","0,157","-0,377"
512,"0,118","-0,249","0,069","-0,072","-0,050","0,167","-0,177","0,205","0,124","0,283","0,115","-0,132","-0,037","0,174","0,105","0,402","-0,703","-0,098","0,320","0,165","-0,375"
513,"0,159","-0,175","0,077","-0,079","0,015","0,165","-0,178","0,221","0,138","0,269","0,030","-0,143","-0,038","0,154","0,102","0,317","-0,703","-0,096","0,324","0,125","-0,373"
514,"0,221","-0,112","0,091","-0,029","0,053","0,181","-0,188","0,211","0,133","0,302","-0,031","-0,148","0,041","0,175","0,091","0,298","-0,726","-0,095","0,325","0,082","-0,372"
515,"0,275","-0,066","0,112","-0,027","0,068","0,204","-0,209","0,221","0,115","0,302","-0,062","-0,144","0,138","0,199","0,065","0,305","-0,788","-0,091","0,310","0,044","-0,373"
516,"0,341","-0,041","0,143","-0,004","0,071","0,220","-0,216","0,222","0,096","0,322","-0,078","-0,139","0,218","0,236","0,038","0,306","-0,804","-0,092","0,324","0,012","-0,369"
517,"0,385","-0,017","0,175","-0,031","0,048","0,222","-0,245","0,257","0,089","0,335","-0,087","-0,132","0,273","0,287","0,014","0,308","-0,872","-0,098","0,332","-0,018","-0,365"
518,"0,361","-0,009","0,196","0,002","0,024","0,205","-0,243","0,234","0,099","0,328","-0,083","-0,126","0,291","0,306","0,000","0,371","-0,895","-0,102","0,318","-0,043","-0,361"
519,"0,306","-0,064","0,205","-0,017","-0,015","0,190","-0,301","0,246","0,114","0,324","-0,018","-0,127","0,241","0,305","-0,003","0,359","-0,915","-0,104","0,301","-0,004","-0,357"
520,"0,238","-0,042","0,204","-0,057","-0,014","0,197","-0,337","0,240","0,119","0,280","-0,030","-0,141","0,192","0,288","0,003","0,395","-0,891","-0,103","0,281","-0,027","-0,354"
521,"0,173","-0,067","0,200","-0,115","-0,025","0,220","-0,336","0,239","0,115","0,221","-0,028","-0,162","0,114","0,293","0,013","0,375","-0,876","-0,101","0,258","0,003","-0,351"
522,"0,189","0,010","0,197","-0,177","-0,025","0,242","-0,361","0,238","0,116","0,202","-0,092","-0,184","0,074","0,264","0,025","0,334","-0,863","-0,104","0,277","-0,024","-0,349"
523,"0,220","0,075","0,197","-0,177","-0,015","0,256","-0,343","0,254","0,118","0,219","-0,159","-0,199","0,119","0,292","0,036","0,318","-0,884","-0,112","0,263","-0,063","-0,348"
524,"0,268","0,119","0,203","-0,160","-0,044","0,267","-0,311","0,302","0,113","0,252","-0,214","-0,205","0,190","0,285","0,043","0,354","-0,908","-0,119","0,261","-0,104","-0,345"
525,"0,307","0,163","0,218","-0,134","-0,109","0,268","-0,327","0,354","0,109","0,265","-0,242","-0,201","0,223","0,269","0,034","0,368","-0,894","-0,119","0,251","-0,144","-0,342"
526,"0,344","0,181","0,235","-0,055","-0,119","0,251","-0,251","0,385","0,116","0,320","-0,273","-0,193","0,259","0,270","0,018","0,403","-0,894","-0,114","0,265","-0,175","-0,337"
527,"0,323","0,190","0,252","-0,018","-0,114","0,239","-0,218","0,398","0,123","0,321","-0,290","-0,187","0,302","0,316","-0,001","0,402","-0,941","-0,104","0,229","-0,198","-0,332"
528,"0,270","0,176","0,270","-0,009","-0,112","0,249","-0,253","0,403","0,116","0,307","-0,275","-0,190","0,319","0,328","-0,017","0,460","-0,939","-0,097","0,188","-0,187","-0,327"
529,"0,230","0,227","0,289","-0,020","-0,172","0,272","-0,225","0,431","0,101","0,293","-0,297","-0,199","0,321","0,351","-0,027","0,478","-1,004","-0,098","0,170","-0,218","-0,322"
530,"0,187","0,287","0,308","-0,078","-0,213","0,293","-0,208","0,466","0,093","0,243","-0,325","-0,212","0,287","0,379","-0,032","0,481","-1,015","-0,103","0,152","-0,249","-0,316"
531,"0,132","0,344","0,324","-0,099","-0,280","0,302","-0,193","0,485","0,095","0,194","-0,341","-0,225","0,268","0,405","-0,033","0,513","-1,086","-0,112","0,125","-0,274","-0,311"
532,"0,085","0,390","0,340","-0,042","-0,292","0,294","-0,178","0,479","0,111","0,196","-0,366","-0,237","0,201","0,404","-0,031","0,445","-1,085","-0,125","0,107","-0,301","-0,306"
533,"0,051","0,457","0,358","-0,007","-0,235","0,280","-0,135","0,439","0,134","0,215","-0,446","-0,248","0,137","0,410","-0,031","0,423","-1,090","-0,137","0,098","-0,330","-0,302"
534,"0,067","0,491","0,375","0,010","-0,239","0,271","-0,145","0,458","0,151","0,224","-0,471","-0,257","0,167","0,400","-0,036","0,442","-1,102","-0,142","0,081","-0,359","-0,299"
535,"0,126","0,477","0,388","0,068","-0,225","0,274","-0,139","0,452","0,157","0,277","-0,453","-0,267","0,191","0,386","-0,038","0,397","-1,071","-0,150","0,096","-0,331","-0,297"
536,"0,136","0,527","0,395","0,049","-0,253","0,282","-0,144","0,497","0,157","0,241","-0,461","-0,278","0,264","0,363","-0,033","0,454","-1,088","-0,159","0,056","-0,344","-0,295"
537,"0,160","0,508","0,400","0,064","-0,286","0,290","-0,114","0,564","0,160","0,252","-0,450","-0,290","0,322","0,357","-0,018","0,472","-1,126","-0,175","0,036","-0,314","-0,293"
538,"0,150","0,511","0,407","0,071","-0,303","0,293","-0,133","0,557","0,164","0,241","-0,470","-0,300","0,349","0,354","-0,009","0,453","-1,149","-0,187","-0,005","-0,314","-0,290"
539,"0,144","0,533","0,420","0,138","-0,343","0,300","-0,052","0,563","0,166","0,249","-0,502","-0,314","0,326","0,373","-0,015","0,447","-1,171","-0,188","-0,020","-0,342","-0,286"
540,"0,141","0,551","0,435","0,220","-0,332","0,305","0,000","0,541","0,171","0,261","-0,554","-0,329","0,313","0,420","-0,020","0,380","-1,225","-0,190","-0,046","-0,362","-0,282"
