Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
30,"0,968","-0,250","-0,019","0,000","0,989","-0,130","0,065","0,000","0,890","0,439","0,121","0,000","0,986","-0,147","0,072","0,000","0,985","-0,170","-0,024","0,001","0,886","0,423","-0,191","0,000","0,995","-0,097","0,010","0,000"
31,"0,968","-0,250","-0,019","0,000","0,989","-0,129","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,147","0,073","0,000","0,985","-0,170","-0,024","0,001","0,886","0,423","-0,191","0,000","0,995","-0,097","0,011","0,000"
32,"0,968","-0,250","-0,020","0,000","0,989","-0,129","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,147","0,073","0,000","0,985","-0,171","-0,024","0,001","0,886","0,423","-0,191","0,000","0,995","-0,097","0,011","0,000"
33,"0,968","-0,250","-0,020","0,000","0,989","-0,130","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,147","0,073","0,000","0,985","-0,171","-0,024","0,001","0,886","0,423","-0,190","0,000","0,995","-0,097","0,011","0,000"
34,"0,968","-0,250","-0,020","0,000","0,989","-0,130","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,024","0,001","0,886","0,423","-0,190","0,000","0,995","-0,097","0,012","0,000"
35,"0,968","-0,250","-0,020","0,000","0,989","-0,130","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,024","0,001","0,886","0,423","-0,191","0,000","0,995","-0,097","0,012","0,000"
36,"0,968","-0,250","-0,021","0,000","0,989","-0,130","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,024","0,001","0,886","0,423","-0,191","0,000","0,995","-0,097","0,011","0,000"
37,"0,968","-0,250","-0,021","0,000","0,989","-0,130","0,065","0,000","0,890","0,439","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,025","0,001","0,886","0,423","-0,191","0,000","0,995","-0,097","0,011","0,000"
38,"0,968","-0,250","-0,021","0,000","0,989","-0,130","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,025","0,001","0,886","0,423","-0,191","0,000","0,995","-0,098","0,011","0,000"
39,"0,968","-0,249","-0,021","0,000","0,989","-0,130","0,065","0,000","0,890","0,440","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,025","0,001","0,886","0,422","-0,191","0,000","0,995","-0,097","0,011","0,000"
