Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
10,"16,560","1,439","0,224","-1,316","0,754","0,127","-0,729","0,326","0,498","15,547","-3,881","-0,118","-1,599","-0,176","-0,237","-0,307","0,073","-0,572","4,316","0,463","-0,254"
11,"16,500","1,437","0,228","-1,390","0,595","0,075","-0,526","0,251","0,536","15,384","-3,671","-0,121","-1,543","-0,147","-0,179","-0,351","-0,017","-0,502","4,195","0,343","-0,228"
12,"16,447","1,167","0,180","-1,461","0,683","-0,022","-0,531","0,212","0,490","15,412","-3,580","-0,265","-1,550","-0,228","-0,069","-0,383","-0,022","-0,422","4,245","0,388","-0,362"
13,"16,454","1,049","0,212","-1,381","0,620","0,130","-0,537","0,172","0,444","15,614","-3,495","-0,327","-1,618","-0,119","0,007","-0,417","0,033","-0,479","4,367","0,386","-0,372"
14,"16,515","1,052","0,209","-1,448","0,541","0,108","-0,597","0,167","0,457","15,635","-3,797","-0,254","-1,556","-0,064","-0,016","-0,437","0,113","-0,389","4,488","0,506","-0,398"
15,"16,502","1,136","0,059","-1,404","0,489","-0,010","-0,697","0,148","0,565","15,705","-3,904","-0,411","-1,695","0,045","0,191","-0,459","0,069","-0,354","4,483","0,438","-0,450"
16,"16,623","1,217","0,094","-1,428","0,414","-0,175","-0,763","0,103","0,532","15,661","-4,112","-0,240","-1,579","0,020","0,282","-0,417","-0,152","-0,397","4,483","0,317","-0,435"
17,"16,489","1,296","-0,049","-1,482","0,497","-0,137","-0,781","0,110","0,448","15,532","-4,564","-0,084","-1,648","0,129","0,358","-0,517","-0,046","-0,431","4,422","0,438","-0,445"
18,"16,293","1,598","-0,061","-1,378","0,443","-0,263","-0,841","0,229","0,515","15,566","-4,821","-0,084","-1,636","-0,008","0,223","-0,517","-0,046","-0,431","4,483","0,377","-0,442"
19,"16,228","1,654","-0,074","-1,360","0,437","-0,128","-0,828","0,058","0,498","15,524","-4,856","-0,268","-1,677","-0,256","0,004","-0,616","0,245","-0,546","4,544","0,316","-0,440"
20,"16,433","1,476","0,157","-1,505","0,366","-0,277","-0,650","0,075","0,461","15,650","-4,550","-0,516","-1,663","-0,285","-0,186","-0,293","0,097","-0,425","4,422","0,559","-0,461"
21,"16,625","1,383","0,237","-1,389","0,529","-0,368","-0,703","0,109","0,519","15,701","-4,282","-0,700","-1,728","-0,258","-0,137","-0,127","0,126","-0,496","4,544","0,498","-0,463"
22,"16,574","1,205","0,290","-1,425","0,606","-0,195","-0,763","0,103","0,532","15,805","-4,080","-0,863","-1,786","-0,150","-0,197","-0,057","0,139","-0,327","4,422","0,438","-0,445"
23,"16,590","1,062","0,456","-1,479","0,688","-0,157","-0,823","0,223","0,599","15,937","-3,888","-0,769","-1,729","-0,503","-0,080","-0,305","0,012","-0,435","4,433","0,575","-0,340"
24,"16,647","1,198","0,478","-1,450","0,597","0,083","-0,710","0,195","0,528","16,036","-4,005","-0,668","-1,605","-0,393","-0,127","-0,149","0,081","-0,461","4,311","0,576","-0,330"
25,"16,405","1,037","0,408","-1,435","0,702","0,168","-0,722","0,241","0,490","15,956","-4,030","-0,545","-1,600","-0,421","-0,181","-0,137","-0,019","-0,369","4,306","0,448","-0,375"
26,"16,340","1,094","0,395","-1,471","0,779","0,341","-0,800","0,242","0,418","15,869","-4,041","-0,362","-1,661","-0,421","-0,185","-0,349","-0,077","-0,365","4,306","0,448","-0,375"
27,"16,293","0,856","0,464","-1,462","0,749","0,421","-0,769","0,189","0,540","15,877","-3,982","-0,375","-1,597","-0,503","-0,207","-0,205","-0,094","-0,401","4,296","0,432","-0,495"
28,"16,485","0,763","0,545","-1,406","0,914","0,338","-0,698","0,273","0,620","15,723","-3,946","-0,588","-1,660","-0,367","-0,213","-0,473","-0,141","-0,419","4,250","0,395","-0,302"
29,"16,965","0,901","0,484","-1,505","0,735","0,096","-1,084","0,167","0,519","15,967","-3,825","-0,466","-1,671","-0,420","-0,049","-0,528","-0,191","-0,304","4,362","0,379","-0,432"
30,"16,778","1,027","0,520","-1,451","0,652","0,058","-0,781","0,235","0,502","15,725","-3,873","-0,542","-1,800","-0,312","0,022","-0,616","-0,185","-0,246","4,433","0,393","-0,317"
31,"16,647","1,123","0,436","-1,474","0,522","-0,082","-0,656","0,161","0,469","15,755","-4,042","-0,436","-1,861","-0,313","0,018","-0,784","0,092","-0,530","4,488","0,446","-0,390"
32,"16,619","1,350","0,120","-1,552","0,529","-0,209","-0,894","0,138","0,519","15,689","-4,022","-0,385","-1,792","-0,177","-0,115","-0,717","-0,019","-0,416","4,427","0,446","-0,385"
33,"16,548","1,524","0,075","-1,440","0,500","-0,280","-0,834","0,144","0,506","15,653","-4,171","-0,227","-1,792","-0,177","-0,115","-0,695","0,026","-0,451","4,488","0,385","-0,382"
34,"16,550","1,615","0,176","-1,375","0,331","-0,213","-0,953","0,132","0,531","15,535","-4,318","-0,394","-1,839","-0,261","-0,282","-0,225","-0,014","-0,311","4,422","0,499","-0,453"
35,"16,477","1,697","0,029","-1,363","0,548","-0,178","-0,900","0,099","0,473","15,595","-4,325","-0,386","-1,719","-0,123","-0,274","-0,037","-0,125","-0,336","4,427","0,386","-0,377"
36,"16,487","1,596","0,120","-1,319","0,496","-0,296","-0,894","0,138","0,519","15,521","-4,031","-0,526","-1,779","-0,260","-0,277","-0,135","0,105","-0,314","4,488","0,446","-0,390"
37,"16,372","1,474","0,160","-1,476","0,577","-0,107","-0,834","0,144","0,506","15,528","-3,972","-0,539","-1,844","-0,233","-0,228","-0,137","-0,019","-0,369","4,488","0,446","-0,390"
38,"16,436","1,418","0,173","-1,340","0,679","-0,038","-0,829","0,183","0,553","15,613","-4,033","-0,767","-1,724","-0,095","-0,220","-0,125","0,065","-0,359","4,544","0,437","-0,455"
39,"16,500","1,362","0,186","-1,391","0,650","0,050","-0,704","0,234","0,574","15,737","-3,900","-0,660","-1,672","-0,039","-0,107","-0,259","0,042","-0,368","4,726","0,314","-0,455"
40,"16,556","1,331","0,065","-1,314","0,698","0,152","-0,710","0,195","0,528","15,686","-3,762","-0,635","-1,614","-0,147","-0,047","-0,361","0,023","-0,457","4,655","0,420","-0,586"
41,"16,450","1,183","0,238","-1,323","0,673","0,097","-0,763","0,228","0,586","15,801","-3,761","-0,561","-1,612","-0,092","-0,075","-0,407","-0,007","-0,524","4,772","0,472","-0,664"
42,"16,460","1,007","0,287","-1,339","0,623","-0,013","-0,817","0,262","0,645","15,779","-3,865","-0,475","-1,481","-0,092","-0,202","-0,541","-0,030","-0,532","4,848","0,373","-0,473"
43,"16,518","0,993","0,225","-1,409","0,656","-0,085","-0,638","0,279","0,608","15,771","-3,924","-0,462","-1,667","-0,067","-0,161","-0,429","-0,051","-0,489","4,837","0,600","-0,624"
44,"16,636","1,132","0,244","-1,342","0,734","-0,063","-0,818","0,249","0,334","15,719","-3,859","-0,483","-1,663","-0,285","-0,186","-0,717","-0,204","-0,335","4,782","0,548","-0,551"
45,"16,507","1,244","0,218","-1,433","0,581","-0,250","-0,800","0,242","0,418","15,554","-3,722","-0,532","-1,596","-0,258","-0,264","-0,539","-0,090","-0,396","4,599","0,550","-0,536"
46,"16,564","1,381","0,241","-1,426","0,661","-0,220","-0,747","0,333","0,414","15,578","-3,544","-0,571","-1,657","-0,258","-0,268","-0,595","-0,080","-0,418","4,660","0,428","-0,526"
47,"16,619","1,350","0,120","-1,425","0,606","-0,195","-0,734","0,287","0,452","15,608","-3,714","-0,465","-1,660","-0,367","-0,213","-0,773","-0,193","-0,357","4,544","0,437","-0,455"
48,"16,498","1,345","0,127","-1,414","0,520","-0,090","-0,740","0,248","0,406","15,690","-3,616","-0,543","-1,650","-0,368","-0,349","-0,785","-0,093","-0,448","4,443","0,470","-0,204"
49,"16,204","1,156","0,194","-1,463","0,738","-0,047","-0,788","0,321","0,511","15,917","-3,687","-0,440","-1,774","-0,288","-0,332","-0,529","-0,130","-0,441","4,559","0,581","-0,290"
50,"16,581","1,087","0,322","-1,399","0,625","-0,005","-0,847","0,315","0,523","15,865","-3,622","-0,461","-1,719","-0,313","-0,245","-0,929","-0,076","-0,412","4,483","0,559","-0,466"
51,"16,332","1,044","0,219","-1,398","0,570","0,020","-0,841","0,229","0,515","15,775","-3,778","-0,370","-1,656","-0,204","-0,296","-0,940","0,209","-0,586","4,610","0,505","-0,408"
52,"16,574","1,205","0,290","-1,435","0,702","0,168","-0,941","0,211","0,624","15,727","-3,800","-0,496","-1,669","-0,312","-0,105","-0,752","0,097","-0,610","4,670","0,625","-0,428"
53,"16,500","1,437","0,228","-1,384","0,731","0,080","-0,906","0,184","0,481","15,865","-3,854","-0,658","-1,606","-0,256","-0,128","-0,505","0,039","-0,421","4,736","0,572","-0,365"
54,"16,568","1,564","0,443","-1,460","0,627","0,003","-0,894","0,263","0,574","15,657","-3,925","-0,537","-1,734","-0,094","-0,084","-0,145","0,145","-0,269","4,914","0,562","-0,441"
55,"16,616","1,651","0,289","-1,431","0,525","-0,225","-0,900","0,224","0,527","15,641","-4,043","-0,510","-1,505","-0,062","0,124","-0,435","0,238","-0,334","4,853","0,563","-0,436"
56,"16,609","1,843","0,299","-1,544","0,554","-0,154","-1,026","0,298","0,561","15,882","-4,069","-0,480","-1,566","-0,063","0,120","-0,371","0,063","-0,412","4,736","0,572","-0,365"
57,"16,484","1,822","0,247","-1,371","0,523","-0,233","-0,984","0,310","0,464","15,813","-4,122","-0,475","-1,626","-0,009","0,087","-0,179","0,016","-0,244","4,620","0,641","-0,303"
58,"16,536","1,925","0,153","-1,296","0,627","-0,156","-0,841","0,229","0,515","15,625","-4,161","-0,484","-1,614","-0,147","-0,047","-0,459","-0,116","-0,272","4,863","0,518","-0,308"
59,"16,363","1,741","0,212","-1,425","0,606","-0,195","-0,769","0,064","0,486","15,715","-4,005","-0,575","-1,669","-0,121","-0,134","-0,337","0,007","-0,355","4,797","0,450","-0,355"
60,"16,321","1,370","0,255","-1,347","0,598","-0,068","-0,704","0,234","0,574","15,501","-4,062","-0,394","-1,612","-0,092","-0,075","-0,283","-0,128","-0,388","4,741","0,338","-0,274"
61,"16,323","1,145","0,128","-1,337","0,568","0,012","-0,644","0,240","0,561","15,801","-4,094","-0,356","-1,605","-0,202","-0,156","-0,506","-0,331","-0,257","4,483","0,256","-0,427"
62,"16,345","0,885","0,327","-1,254","0,696","0,144","-0,685","0,227","0,658","15,701","-4,150","-0,102","-1,538","-0,175","-0,233","-0,494","-0,246","-0,247","4,245","0,267","-0,346"
63,"16,408","0,662","0,196","-1,317","0,810","0,102","-0,478","0,178","0,432","15,625","-4,262","-0,083","-1,605","-0,393","-0,127","-0,418","-0,337","-0,315","4,296","0,190","-0,464"
64,"16,343","0,793","0,226","-1,471","0,713","-0,102","-0,425","0,269","0,428","15,463","-4,051","-0,086","-1,728","-0,258","-0,137","-0,439","-0,196","-0,362","4,544","0,437","-0,455"
65,"16,445","0,833","-0,107","-1,471","0,713","-0,102","-0,525","0,126","0,482","15,280","-3,772","-0,359","-1,709","-0,315","-0,381","-0,451","-0,096","-0,454","4,412","0,302","-0,550"
66,"16,552","1,073","-0,179","-1,453","0,708","0,033","-0,621","0,134","0,326","15,379","-3,484","-0,417","-1,699","-0,506","-0,488","-0,741","-0,003","-0,518","4,351","0,182","-0,529"
67,"16,602","1,085","-0,375","-1,575","0,767","0,024","-0,793","0,156","0,410","15,511","-3,191","-0,724","-1,883","-0,372","-0,503","-0,706","0,126","-0,543","4,362","0,318","-0,424"
68,"16,547","1,040","-0,297","-1,471","0,713","-0,102","-0,859","0,236","0,431","15,840","-3,133","-0,830","-1,835","-0,288","-0,336","-0,684","0,171","-0,578","4,301","0,198","-0,404"
69,"16,272","0,725","-0,005","-1,370","0,468","-0,208","-1,228","0,248","0,468","15,934","-3,396","-0,822","-2,025","-0,372","-0,240","-0,742","0,057","-0,655","4,235","0,191","-0,459"
70,"16,095","0,750","0,123","-1,580","0,565","-0,424","-1,257","0,189","0,602","16,007","-3,763","-0,728","-1,832","-0,370","-0,363","-0,653","-0,009","-0,576","4,301","0,137","-0,396"
71,"16,293","0,615","0,278","-1,635","0,400","-0,341","-1,072","0,121","0,556","16,034","-4,078","-0,714","-1,838","-0,397","-0,281","-0,685","-0,014","-0,496","4,240","0,259","-0,406"
72,"16,298","0,723","0,438","-1,688","0,427","-0,278","-1,013","0,127","0,544","15,836","-4,250","-0,757","-1,904","-0,424","-0,203","-0,785","-0,093","-0,448","4,235","0,251","-0,467"
73,"16,288","1,065","0,532","-1,595","0,526","-0,066","-1,072","0,121","0,556","16,018","-4,196","-0,688","-1,855","-0,286","-0,064","-0,763","-0,048","-0,483","4,321","0,229","-0,163"
74,"16,345","1,202","0,555","-1,614","0,597","0,242","-1,006","0,041","0,535","15,982","-4,013","-0,735","-1,805","-0,284","0,076","-0,729","-0,103","-0,426","4,250","0,395","-0,302"
75,"16,584","1,421","0,609","-1,589","0,672","0,407","-0,863","0,085","0,641","15,989","-3,954","-0,748","-1,618","-0,310","0,036","-0,875","-0,027","-0,527","4,377","0,402","-0,251"
76,"16,584","1,421","0,609","-1,513","0,720","0,509","-0,673","0,056","0,641","15,897","-3,951","-0,506","-1,492","-0,336","-0,009","-0,739","-0,063","-0,381","4,569","0,476","-0,154"
77,"16,760","1,471","0,523","-1,464","0,502","0,466","-0,750","0,057","0,570","15,623","-4,002","-0,333","-1,480","-0,473","-0,144","-0,697","-0,099","-0,506","4,691","0,475","-0,164"
78,"16,695","1,602","0,553","-1,429","0,480","0,268","-0,732","0,050","0,654","15,645","-3,998","-0,017","-1,479","-0,419","-0,172","-0,739","-0,063","-0,381","4,635","0,483","-0,099"
79,"16,698","1,618","0,612","-1,499","0,513","0,196","-0,644","0,115","0,507","15,513","-3,957","0,086","-1,476","-0,501","-0,198","-0,573","-0,220","-0,371","4,564","0,287","-0,191"
80,"16,586","1,437","0,668","-1,404","0,489","-0,010","-0,685","0,102","0,603","15,408","-3,826","0,044","-1,427","-0,363","-0,059","-0,573","-0,220","-0,371","4,559","0,279","-0,251"
81,"16,447","1,484","0,408","-1,411","0,408","-0,040","-0,620","0,147","0,637","15,310","-3,709","-0,056","-1,480","-0,473","-0,144","-0,114","-0,220","-0,186","4,488","0,325","-0,374"
82,"16,454","1,291","0,398","-1,241","0,489","-0,169","-0,507","0,119","0,566","15,446","-3,604","-0,067","-1,488","-0,364","-0,063","0,122","-0,178","-0,088","4,433","0,333","-0,309"
83,"16,459","1,157","0,372","-1,327","0,471","-0,351","-0,584","0,120","0,494","15,668","-3,488","-0,261","-1,553","-0,337","-0,014","-0,006","-0,306","-0,334","4,488","0,385","-0,382"
84,"16,386","1,164","0,183","-1,430","0,470","-0,200","-0,697","0,148","0,565","15,775","-3,546","-0,173","-1,601","-0,230","-0,210","-0,150","-0,289","-0,298","4,554","0,453","-0,335"
85,"16,491","1,146","-0,134","-1,484","0,552","-0,162","-0,787","0,071","0,402","15,795","-3,514","-0,304","-1,543","-0,147","-0,179","-0,116","-0,160","-0,322","4,367","0,507","-0,388"
86,"16,602","1,327","-0,190","-1,352","0,462","-0,073","-0,794","0,281","0,465","15,829","-3,771","-0,304","-1,547","-0,119","-0,125","-0,262","-0,268","-0,341","4,433","0,454","-0,325"
87,"16,421","1,486","-0,036","-1,402","0,736","-0,055","-0,781","0,235","0,502","15,745","-3,942","-0,272","-1,623","-0,091","0,061","-0,328","-0,218","-0,318","4,417","0,491","-0,513"
88,"16,492","1,312","0,010","-1,339","0,623","-0,013","-0,859","0,236","0,431","15,739","-4,160","-0,410","-1,626","-0,009","0,087","-0,384","-0,207","-0,340","4,605","0,316","-0,445"
89,"16,316","1,262","0,095","-1,402","0,736","-0,055","-0,948","0,297","0,632","15,691","-4,182","-0,536","-1,384","0,130","0,104","-0,573","-0,035","-0,452","4,362","0,439","-0,440"
90,"16,558","1,423","0,166","-1,297","0,682","-0,181","-0,853","0,276","0,477","15,755","-4,275","-0,633","-1,624","0,045","0,060","-0,639","0,016","-0,429","4,473","0,422","-0,571"
91,"16,432","1,551","0,199","-1,374","0,634","-0,283","-0,770","0,314","0,595","15,651","-4,144","-0,675","-1,686","-0,010","0,083","-0,529","0,055","-0,522","4,615","0,452","-0,340"
92,"16,547","1,599","0,117","-1,425","0,606","-0,195","-0,794","0,406","0,519","15,621","-3,974","-0,780","-1,679","-0,120","0,002","-0,585","0,065","-0,544","4,422","0,317","-0,429"
93,"16,670","1,529","0,068","-1,323","0,663","-0,371","-0,800","0,367","0,473","15,751","-3,855","-0,732","-1,666","-0,012","-0,189","-0,551","0,010","-0,487","4,721","0,367","-0,523"
94,"16,740","1,431","0,155","-1,315","0,688","-0,316","-0,734","0,287","0,452","15,852","-3,494","-0,744","-1,714","-0,096","-0,356","-0,527","-0,006","-0,386","4,422","0,499","-0,453"
95,"16,561","1,364","0,182","-1,428","0,717","-0,245","-0,562","0,265","0,369","15,846","-3,480","-0,685","-1,711","-0,178","-0,382","-0,707","-0,059","-0,461","4,417","0,491","-0,513"
96,"16,325","1,161","0,187","-1,420","0,742","-0,190","-0,806","0,328","0,427","15,805","-3,615","-0,469","-1,713","-0,287","-0,327","-0,461","-0,056","-0,409","4,346","0,416","-0,621"
97,"16,451","1,108","0,196","-1,533","0,771","-0,119","-0,866","0,322","0,439","15,648","-3,419","-0,531","-1,764","-0,289","-0,468","-0,429","-0,051","-0,489","4,422","0,438","-0,445"
98,"16,576","1,054","0,205","-1,445","0,733","0,088","-0,722","0,241","0,490","15,586","-3,485","-0,584","-1,712","-0,233","-0,355","-0,517","-0,046","-0,431","4,240","0,501","-0,438"
99,"16,518","0,993","0,225","-1,505","0,735","0,096","-0,781","0,235","0,502","15,762","-3,418","-0,456","-1,664","-0,149","-0,188","-0,563","-0,075","-0,497","4,356","0,371","-0,492"
100,"16,574","0,963","0,104","-1,422","0,864","0,228","-0,794","0,281","0,465","15,626","-3,523","-0,445","-1,786","-0,150","-0,197","-0,685","-0,014","-0,496","4,169","0,365","-0,538"
101,"16,563","1,214","0,097","-1,386","0,786","0,055","-0,776","0,399","0,603","15,678","-3,588","-0,425","-1,660","-0,176","-0,242","-0,673","0,071","-0,486","4,174","0,373","-0,477"
102,"16,624","1,141","0,052","-1,469","0,658","-0,077","-0,812","0,288","0,381","15,715","-3,772","-0,378","-1,789","-0,259","-0,141","-0,137","0,165","-0,451","4,301","0,379","-0,427"
103,"16,376","1,340","0,134","-1,484","0,552","-0,162","-0,729","0,326","0,498","15,689","-4,022","-0,385","-1,735","-0,148","-0,056","-0,037","0,060","-0,417","4,179","0,381","-0,417"
104,"16,545","1,507","0,016","-1,371","0,523","-0,233","-0,859","0,236","0,431","15,671","-4,213","-0,405","-1,798","-0,203","-0,033","-0,227","0,046","-0,448","4,301","0,319","-0,419"
105,"16,495","1,571","0,254","-1,485","0,608","-0,187","-0,894","0,263","0,574","15,707","-4,164","-0,161","-1,743","-0,229","0,053","-0,291","0,037","-0,288","4,240","0,440","-0,430"
106,"16,553","1,632","0,234","-1,613","0,531","-0,201","-0,953","0,132","0,531","15,679","-4,154","-0,418","-1,727","-0,204","-0,165","-0,315","-0,133","-0,308","4,296","0,432","-0,495"
107,"16,434","1,643","0,300","-1,536","0,579","-0,099","-0,918","0,106","0,389","15,804","-4,253","-0,507","-1,725","-0,149","-0,192","-0,325","-0,093","-0,263","4,301","0,379","-0,427"
108,"16,500","1,437","0,228","-1,476","0,577","-0,107","-0,781","0,235","0,502","15,765","-4,143","-0,600","-1,670","-0,175","-0,106","-0,303","-0,048","-0,298","4,422","0,378","-0,437"
109,"16,438","1,509","0,274","-1,414","0,520","-0,090","-0,722","0,116","0,435","15,691","-4,182","-0,536","-1,672","-0,229","-0,078","-0,315","-0,133","-0,308","4,422","0,317","-0,429"
110,"16,505","1,470","0,345","-1,521","0,685","-0,014","-0,728","0,201","0,444","15,751","-4,188","-0,528","-1,727","-0,204","-0,165","-0,681","0,051","-0,305","4,417","0,310","-0,490"
111,"16,569","1,414","0,358","-1,448","0,541","0,108","-0,626","0,108","0,591","15,685","-4,168","-0,477","-1,666","-0,394","-0,131","-0,181","-0,109","-0,299","4,473","0,422","-0,571"
112,"16,519","1,235","0,411","-1,450","0,597","0,083","-0,709","0,070","0,473","15,683","-4,241","-0,523","-1,598","-0,312","-0,236","0,030","-0,421","-0,140","4,539","0,369","-0,508"
113,"16,638","1,224","0,345","-1,451","0,652","0,058","-0,566","0,114","0,578","15,755","-4,042","-0,436","-1,667","-0,257","-0,132","-0,182","-0,294","-0,218","4,483","0,377","-0,442"
114,"16,516","1,219","0,352","-1,468","0,602","-0,052","-0,703","0,109","0,519","15,643","-3,970","-0,464","-1,674","-0,338","-0,023","-0,204","-0,339","-0,183","4,483","0,438","-0,450"
115,"16,580","1,238","0,407","-1,414","0,520","-0,090","-0,816","0,137","0,590","15,823","-3,990","-0,442","-1,495","-0,254","0,017","-0,214","-0,299","-0,138","4,478","0,249","-0,487"
116,"16,504","1,303","0,202","-1,587","0,551","-0,011","-0,757","0,143","0,578","15,707","-3,831","-0,365","-1,492","-0,336","-0,009","-0,138","-0,204","-0,288","4,311","0,334","-0,299"
117,"16,456","1,141","0,313","-1,406","0,545","-0,035","-0,691","0,063","0,557","15,709","-3,758","-0,319","-1,666","-0,394","-0,131","-0,350","-0,262","-0,283","4,245","0,509","-0,377"
118,"16,643","1,015","0,276","-1,415","0,575","-0,115","-0,697","0,148","0,565","15,641","-3,811","-0,313","-1,666","-0,394","-0,131","-0,518","-0,231","-0,349","4,255","0,524","-0,257"
119,"16,403","0,946","0,307","-1,535","0,524","-0,074","-0,703","0,109","0,519","15,639","-3,884","-0,359","-1,654","-0,340","-0,295","-0,583","-0,180","-0,326","4,195","0,525","-0,252"
120,"16,399","1,080","0,333","-1,466","0,547","-0,027","-0,716","0,155","0,481","15,637","-3,957","-0,405","-1,605","-0,393","-0,127","-0,639","-0,169","-0,348","4,184","0,509","-0,372"
121,"16,506","1,319","0,261","-1,468","0,602","-0,052","-0,650","0,200","0,515","15,741","-4,087","-0,364","-1,663","-0,285","-0,186","-0,673","-0,114","-0,404","4,316","0,403","-0,246"
122,"16,438","1,509","0,274","-1,530","0,660","-0,069","-0,775","0,150","0,494","15,737","-4,233","-0,456","-1,609","-0,174","-0,101","-0,765","-0,173","-0,538","4,316","0,463","-0,254"
123,"16,497","1,662","0,355","-1,404","0,489","-0,010","-0,960","0,218","0,540","15,793","-4,153","-0,343","-1,615","-0,201","-0,020","-0,907","-0,217","-0,365","4,362","0,379","-0,432"
124,"16,488","1,763","0,264","-1,518","0,574","0,036","-0,907","0,309","0,536","15,659","-4,185","-0,286","-1,666","-0,203","-0,160","-0,797","-0,178","-0,458","4,433","0,514","-0,332"
125,"16,428","1,610","0,183","-1,476","0,577","-0,107","-0,882","0,217","0,611","15,828","-4,177","-0,145","-1,602","-0,284","-0,182","-0,864","-0,312","-0,353","4,382","0,531","-0,207"
126,"16,495","1,646","0,296","-1,453","0,708","0,033","-0,960","0,218","0,540","15,868","-4,114","-0,408","-1,605","-0,202","-0,156","-0,839","-0,142","-0,333","4,559","0,521","-0,282"
127,"16,608","1,601","0,113","-1,384","0,731","0,080","-0,954","0,257","0,586","15,705","-3,904","-0,411","-1,664","-0,149","-0,188","-0,860","0,183","-0,462","4,670","0,565","-0,421"
128,"16,554","1,557","0,192","-1,323","0,673","0,097","-0,972","0,264","0,502","15,682","-3,675","-0,530","-1,615","-0,010","-0,049","-0,629","-0,024","-0,474","4,736","0,632","-0,373"
129,"16,491","1,387","0,052","-1,394","0,761","0,000","-0,847","0,190","0,469","15,636","-3,624","-0,610","-1,612","-0,092","-0,075","-0,463","0,004","-0,545","4,615","0,573","-0,355"
130,"16,330","1,028","0,161","-1,350","0,709","-0,118","-0,781","0,235","0,502","15,674","-3,734","-0,517","-1,605","-0,202","-0,156","0,117","0,003","-0,498","4,488","0,506","-0,398"
131,"16,340","0,852","0,209","-1,358","0,684","-0,173","-0,657","0,286","0,524","15,737","-4,001","-0,259","-1,486","-0,119","-0,120","0,221","-0,038","-0,273","4,301","0,319","-0,419"
132,"16,412","0,920","0,441","-1,331","0,648","0,042","-0,616","0,298","0,427","15,762","-4,389","-0,291","-1,543","-0,147","-0,179","0,097","-0,102","-0,327","4,291","0,303","-0,540"
133,"16,397","0,988","0,232","-1,351","0,765","-0,143","-0,437","0,316","0,390","15,493","-4,454","-0,177","-1,559","-0,173","0,039","0,097","-0,102","-0,327","4,402","0,226","-0,663"
