Index,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z
13,"-0,001","-0,003","1,037","0,002","0,001","1,000","0,003","0,001","0,943","-0,004","0,004","1,002","0,001","0,002","1,020","0,000","0,001","0,959","0,002","-0,003","1,000"
14,"0,003","0,000","1,040","0,003","0,007","1,003","0,003","0,002","0,949","0,001","0,002","1,004","0,005","0,004","1,020","0,000","-0,001","0,959","0,001","-0,012","1,003"
15,"0,003","0,001","1,035","0,001","0,005","0,997","-0,001","0,001","0,942","-0,001","0,005","1,007","0,001","-0,001","1,020","0,002","-0,007","0,961","0,004","-0,002","1,002"
16,"0,003","0,005","1,038","0,001","-0,005","0,999","0,001","-0,002","0,948","0,003","0,012","1,003","0,004","0,008","1,020","0,003","-0,002","0,962","0,004","-0,010","1,002"
17,"0,005","0,010","1,033","0,006","0,004","1,002","0,004","0,000","0,947","0,001","0,000","1,007","0,001","0,004","1,021","-0,003","0,001","0,961","0,001","-0,006","0,998"
18,"-0,001","0,002","1,046","0,000","0,007","0,997","0,002","0,005","0,948","0,002","-0,002","1,010","0,005","0,005","1,023","0,000","-0,004","0,955","0,001","-0,004","1,003"
19,"0,002","0,000","1,038","-0,001","0,002","1,000","0,005","0,003","0,949","0,006","-0,001","1,006","0,003","0,002","1,020","0,004","-0,002","0,953","0,000","0,001","1,002"
20,"0,004","-0,006","1,045","0,000","0,006","1,003","0,004","0,003","0,948","0,000","0,001","1,007","0,001","0,003","1,025","0,001","-0,004","0,956","0,002","-0,004","1,003"
21,"-0,004","0,001","1,037","-0,001","0,002","1,001","0,001","0,004","0,947","0,002","0,003","1,007","0,002","0,002","1,024","-0,002","-0,005","0,958","-0,002","-0,005","1,008"
22,"-0,006","-0,009","1,037","0,000","0,000","1,006","-0,001","0,001","0,947","0,003","0,001","1,004","-0,001","-0,004","1,023","-0,001","0,002","0,960","-0,001","0,001","1,003"
23,"-0,005","-0,004","1,033","0,000","-0,003","1,001","0,001","0,002","0,944","0,000","0,006","1,004","0,002","-0,001","1,024","-0,004","-0,002","0,957","0,005","-0,001","1,007"
24,"-0,008","-0,002","1,035","0,002","-0,004","1,003","-0,005","0,002","0,944","-0,002","0,004","1,001","0,001","-0,009","1,026","0,002","-0,006","0,959","-0,001","0,001","1,004"
25,"-0,002","-0,004","1,037","0,005","-0,001","1,008","0,003","-0,001","0,946","-0,001","-0,007","1,009","0,003","0,001","1,024","0,003","-0,002","0,956","0,002","0,003","1,005"
26,"-0,001","-0,004","1,040","0,000","-0,001","1,005","0,005","-0,003","0,947","-0,004","-0,003","1,010","0,001","-0,010","1,029","-0,001","-0,002","0,962","-0,001","-0,005","1,006"
27,"0,002","0,002","1,038","0,000","-0,003","1,004","0,002","0,005","0,946","-0,005","-0,008","1,012","-0,001","0,001","1,020","0,000","-0,007","0,964","-0,003","-0,004","1,007"
28,"0,004","-0,005","1,039","0,002","0,008","1,003","0,001","0,001","0,946","0,000","0,004","1,007","-0,003","-0,003","1,024","0,000","0,002","0,958","0,003","0,002","1,006"
29,"0,002","-0,001","1,037","0,001","-0,003","1,004","0,005","0,001","0,942","0,003","-0,007","1,008","-0,001","0,000","1,021","-0,001","0,000","0,959","0,002","0,004","1,001"
30,"-0,001","-0,003","1,036","0,000","0,000","1,001","0,001","-0,002","0,948","0,000","0,005","1,008","0,004","0,004","1,024","0,000","-0,001","0,959","-0,005","0,008","0,999"
31,"0,001","-0,007","1,038","-0,003","0,006","1,001","-0,001","0,000","0,950","0,004","0,001","1,006","-0,001","-0,003","1,023","-0,001","-0,001","0,958","-0,005","-0,002","1,004"
32,"-0,003","-0,003","1,036","0,003","0,007","1,000","0,000","0,001","0,945","-0,002","0,003","1,005","-0,001","-0,002","1,022","0,002","-0,001","0,960","-0,002","0,002","1,002"
33,"-0,004","-0,012","1,034","0,001","0,005","0,995","0,001","-0,002","0,945","0,000","-0,001","1,009","0,004","0,003","1,022","0,003","-0,003","0,962","-0,003","-0,002","1,001"
34,"0,001","-0,002","1,038","-0,003","0,008","0,998","0,000","0,002","0,944","0,002","0,004","1,006","-0,001","0,001","1,023","0,004","0,001","0,964","-0,006","-0,001","1,004"
35,"-0,004","-0,003","1,041","-0,002","-0,001","1,003","-0,001","-0,001","0,944","-0,002","0,001","1,009","-0,004","0,004","1,026","0,000","0,000","0,959","-0,006","-0,002","1,000"
36,"-0,003","0,005","1,040","0,001","0,008","0,997","0,000","-0,002","0,941","-0,004","0,006","1,004","0,001","0,002","1,020","0,001","-0,005","0,962","-0,003","-0,008","1,002"
37,"0,003","0,008","1,038","-0,003","0,007","0,998","-0,001","-0,001","0,941","-0,002","0,007","1,008","-0,005","-0,002","1,019","0,002","0,001","0,956","-0,004","-0,006","1,003"
38,"0,003","0,005","1,038","-0,003","0,009","1,004","0,003","0,001","0,944","-0,003","0,007","1,008","-0,001","-0,001","1,024","-0,001","-0,005","0,955","-0,002","-0,003","1,001"
39,"0,001","0,005","1,040","0,002","0,002","1,000","-0,001","-0,002","0,945","0,001","0,005","1,006","0,000","0,007","1,023","-0,001","-0,002","0,961","0,001","-0,002","1,005"
40,"-0,002","-0,007","1,044","0,001","0,001","1,003","-0,002","0,002","0,947","0,000","0,006","1,009","0,001","0,000","1,023","-0,002","0,005","0,962","0,002","-0,001","1,004"
41,"-0,004","-0,001","1,042","0,001","-0,002","1,004","0,003","-0,002","0,944","-0,002","0,005","1,005","-0,001","-0,003","1,020","0,001","-0,002","0,960","-0,001","-0,001","1,002"
42,"-0,005","-0,006","1,042","0,001","0,003","1,000","-0,002","-0,001","0,947","0,006","0,001","1,006","0,002","0,001","1,020","0,003","0,003","0,961","0,000","-0,006","1,005"
43,"-0,008","0,004","1,034","-0,004","0,002","1,006","-0,001","-0,003","0,943","0,002","-0,002","1,005","0,001","0,002","1,027","-0,001","-0,001","0,960","0,002","-0,004","1,005"
44,"-0,005","-0,005","1,041","-0,003","0,007","1,004","-0,001","0,001","0,951","0,001","0,000","1,004","-0,001","-0,001","1,023","0,007","-0,004","0,960","-0,004","0,001","1,005"
45,"-0,006","0,000","1,036","-0,003","0,007","0,999","0,002","0,002","0,951","0,001","-0,001","1,008","0,001","-0,005","1,025","0,000","0,003","0,962","-0,004","-0,006","1,003"
46,"-0,008","-0,006","1,043","0,002","0,005","1,001","0,002","0,003","0,948","-0,001","0,000","1,012","0,003","0,004","1,019","0,003","0,001","0,961","-0,001","0,002","1,005"
47,"0,000","-0,002","1,037","-0,002","-0,002","1,005","0,000","-0,003","0,944","-0,005","-0,007","1,008","-0,001","-0,003","1,023","0,001","-0,001","0,961","-0,005","-0,001","1,007"
48,"0,000","-0,008","1,039","0,002","0,002","1,000","0,000","0,005","0,949","-0,001","-0,003","1,007","-0,004","0,005","1,023","-0,001","-0,005","0,959","0,001","-0,001","1,005"
49,"0,003","-0,010","1,041","-0,001","0,000","1,002","0,003","-0,001","0,942","-0,003","0,001","1,007","-0,003","0,000","1,022","0,000","-0,004","0,959","0,000","-0,005","1,008"
50,"0,004","-0,012","1,040","0,001","-0,004","1,001","0,000","0,004","0,945","-0,001","0,000","1,007","0,000","0,004","1,017","0,002","0,001","0,963","-0,002","0,002","1,005"
51,"0,007","-0,008","1,040","0,000","0,000","0,999","0,002","-0,003","0,949","-0,004","-0,006","1,004","0,004","0,004","1,022","0,001","-0,003","0,962","-0,001","-0,006","0,998"
52,"0,004","-0,009","1,036","-0,003","-0,004","1,000","-0,002","0,002","0,947","-0,004","-0,002","1,009","-0,001","-0,005","1,020","0,004","-0,005","0,958","-0,002","-0,006","1,005"
53,"0,004","-0,004","1,041","0,001","0,000","1,004","0,004","0,004","0,941","-0,005","-0,011","1,007","-0,007","0,004","1,020","0,000","0,000","0,959","-0,001","-0,006","1,002"
54,"0,000","-0,007","1,042","0,000","0,003","0,999","0,001","0,001","0,947","-0,005","0,000","1,012","-0,001","0,002","1,029","0,003","0,000","0,959","-0,004","-0,005","1,004"
55,"-0,001","-0,003","1,037","0,000","0,003","1,000","0,000","0,000","0,941","0,001","-0,001","1,011","-0,002","0,001","1,028","0,004","0,003","0,965","-0,004","-0,006","1,005"
56,"-0,001","-0,008","1,039","-0,003","0,005","0,996","0,003","-0,004","0,947","0,007","0,002","1,009","0,002","-0,003","1,023","0,001","0,000","0,956","0,002","-0,002","1,001"
57,"-0,006","-0,005","1,041","-0,003","-0,002","1,000","-0,001","0,000","0,942","0,005","-0,004","1,007","0,001","0,000","1,026","0,005","-0,004","0,961","-0,002","-0,010","1,009"
58,"0,000","-0,010","1,039","0,002","0,000","0,997","0,004","0,004","0,944","0,007","-0,001","1,006","-0,001","-0,005","1,021","-0,001","-0,005","0,960","-0,004","-0,008","1,004"
59,"-0,001","-0,010","1,039","0,000","-0,001","0,999","-0,001","-0,001","0,941","0,006","-0,002","1,007","0,003","0,000","1,022","0,002","-0,003","0,959","-0,004","-0,001","1,002"
60,"0,003","-0,005","1,041","0,004","-0,006","0,999","0,002","-0,004","0,947","0,005","0,001","1,001","0,002","0,000","1,023","0,003","0,006","0,963","-0,002","-0,006","1,004"
61,"0,002","-0,004","1,037","0,000","0,001","1,003","0,004","0,000","0,943","0,003","-0,007","1,007","-0,001","-0,001","1,018","0,000","-0,003","0,962","-0,001","-0,005","1,003"
62,"-0,001","0,003","1,035","-0,002","0,003","1,002","0,000","-0,001","0,944","-0,004","0,003","1,007","0,000","0,000","1,023","-0,002","0,000","0,960","-0,002","0,002","1,005"
63,"0,002","0,002","1,037","-0,001","-0,008","0,999","0,002","-0,003","0,946","-0,004","0,000","1,007","0,002","-0,003","1,022","0,002","-0,004","0,959","0,001","-0,006","1,002"
64,"0,000","0,001","1,043","0,000","0,006","1,001","0,002","0,002","0,946","-0,002","0,001","1,008","0,001","-0,003","1,024","-0,001","0,001","0,964","-0,001","-0,005","1,003"
65,"0,001","0,001","1,037","-0,006","0,007","0,999","-0,001","-0,001","0,943","-0,005","0,001","1,009","-0,004","0,001","1,027","0,000","0,002","0,959","-0,002","-0,009","1,003"
66,"0,000","-0,005","1,038","0,000","0,000","1,003","0,003","0,002","0,949","-0,004","0,000","1,008","-0,001","0,000","1,023","0,000","0,003","0,962","-0,003","-0,007","1,005"
67,"0,001","-0,009","1,040","0,001","0,006","1,002","0,003","-0,004","0,943","-0,007","0,000","1,006","0,002","0,000","1,023","-0,001","-0,001","0,963","-0,001","-0,007","1,006"
68,"0,001","-0,012","1,039","-0,003","0,001","1,002","0,003","0,000","0,951","-0,003","-0,001","1,009","0,002","0,005","1,020","0,000","-0,003","0,957","0,000","-0,007","0,998"
69,"-0,004","-0,005","1,039","-0,004","-0,002","1,003","-0,001","0,003","0,949","-0,004","0,007","1,007","-0,003","-0,003","1,019","0,003","-0,003","0,961","0,002","-0,008","1,007"
70,"-0,002","-0,002","1,037","0,001","0,005","0,995","0,001","0,001","0,944","-0,007","-0,005","1,011","0,004","0,001","1,029","-0,004","0,005","0,962","-0,001","-0,004","0,999"
71,"0,002","-0,001","1,042","0,002","-0,002","0,999","-0,001","-0,002","0,945","0,001","-0,002","1,007","-0,003","0,003","1,021","0,001","0,001","0,966","-0,005","-0,005","1,000"
72,"-0,004","-0,006","1,042","-0,003","0,001","1,005","0,001","0,005","0,948","0,003","-0,002","1,008","-0,002","-0,004","1,023","0,002","-0,002","0,957","-0,003","-0,006","1,004"
73,"-0,002","-0,001","1,035","-0,003","0,000","1,003","0,000","0,000","0,948","0,001","-0,004","1,005","-0,001","-0,003","1,018","0,003","-0,004","0,964","0,001","-0,002","1,005"
74,"-0,002","-0,004","1,038","-0,001","0,000","1,000","-0,002","0,000","0,946","0,003","0,002","1,004","0,000","-0,001","1,025","-0,001","0,002","0,960","0,001","0,002","1,002"
75,"-0,009","-0,005","1,036","0,003","0,005","1,000","0,000","0,002","0,950","0,000","-0,006","1,002","-0,003","0,006","1,022","0,003","0,001","0,959","-0,005","-0,002","1,003"
76,"0,000","-0,014","1,041","-0,002","0,005","1,003","0,003","-0,004","0,950","0,001","-0,006","1,007","-0,001","0,001","1,020","0,004","-0,003","0,960","-0,002","-0,003","0,998"
77,"-0,002","-0,007","1,041","-0,004","0,004","1,004","0,003","0,000","0,939","0,002","0,000","1,007","0,000","0,002","1,024","-0,002","0,000","0,956","-0,003","-0,003","1,004"
78,"0,000","-0,002","1,040","0,000","0,001","1,000","0,001","-0,003","0,939","0,001","0,004","1,006","0,000","0,000","1,022","0,004","0,000","0,960","-0,005","-0,007","1,003"
79,"0,001","0,003","1,041","-0,003","-0,001","1,005","0,000","-0,001","0,945","0,001","-0,004","1,007","0,001","0,004","1,023","0,000","-0,007","0,956","-0,004","-0,001","1,003"
80,"-0,001","-0,001","1,038","-0,001","0,004","1,000","0,002","-0,004","0,944","-0,005","0,004","1,008","0,000","-0,003","1,024","0,003","0,000","0,956","0,000","-0,005","1,004"
81,"0,004","0,002","1,037","0,001","-0,001","1,001","0,004","-0,005","0,945","-0,002","-0,002","1,005","-0,002","-0,001","1,023","0,001","0,000","0,961","-0,004","-0,004","1,003"
82,"0,004","0,002","1,039","0,001","-0,003","0,998","0,000","0,000","0,940","-0,008","0,001","1,008","-0,001","-0,001","1,024","0,002","-0,003","0,959","0,001","-0,005","1,006"
83,"0,006","-0,004","1,042","0,004","-0,003","1,003","-0,002","-0,002","0,943","0,001","-0,002","1,011","0,000","0,003","1,021","-0,001","0,003","0,961","0,000","-0,011","0,998"
84,"0,003","-0,003","1,041","0,000","-0,003","1,000","0,004","-0,002","0,948","0,002","-0,005","1,007","-0,001","0,001","1,021","0,002","-0,005","0,956","0,002","-0,009","1,003"
85,"-0,001","-0,006","1,042","0,002","-0,003","1,004","0,001","0,002","0,948","0,002","-0,007","1,003","-0,001","0,003","1,027","0,002","-0,004","0,953","-0,002","-0,007","1,006"
86,"-0,005","-0,005","1,040","-0,007","-0,003","1,004","-0,003","-0,002","0,949","0,005","-0,005","1,004","0,005","0,004","1,020","0,003","0,003","0,957","0,000","-0,002","1,001"
87,"0,003","-0,006","1,041","0,000","0,001","1,002","0,001","-0,001","0,948","0,000","-0,003","1,004","-0,002","-0,003","1,023","0,000","-0,002","0,957","0,001","-0,006","1,003"
88,"0,001","-0,006","1,039","-0,001","-0,001","1,000","0,001","-0,002","0,950","0,003","-0,004","1,006","0,002","-0,002","1,024","0,000","0,005","0,961","0,001","-0,006","1,002"
89,"-0,003","-0,006","1,039","0,001","0,004","1,001","-0,003","-0,003","0,946","-0,004","0,000","1,008","0,002","0,004","1,024","0,002","0,004","0,956","0,005","-0,011","1,006"
90,"-0,003","-0,011","1,042","0,003","-0,002","1,003","0,002","-0,001","0,942","-0,006","0,004","1,009","0,001","-0,003","1,026","0,000","-0,004","0,958","0,000","-0,004","1,005"
91,"-0,004","-0,010","1,036","0,000","0,006","1,000","-0,004","-0,006","0,939","0,002","0,000","1,012","0,001","-0,005","1,023","0,001","-0,001","0,957","-0,002","-0,006","1,007"
92,"-0,006","-0,016","1,042","-0,002","0,000","1,002","-0,002","-0,002","0,940","0,003","0,000","1,007","-0,002","-0,003","1,025","0,003","-0,005","0,958","0,000","-0,007","1,006"
93,"-0,003","-0,011","1,038","0,003","-0,009","1,000","0,002","0,002","0,946","-0,004","0,003","1,003","-0,002","0,003","1,024","0,000","-0,001","0,962","-0,003","-0,004","1,003"
94,"-0,002","-0,008","1,036","-0,001","0,000","1,004","0,001","-0,004","0,945","0,000","0,001","1,005","-0,001","-0,007","1,022","-0,001","0,006","0,961","-0,005","0,000","1,003"
95,"0,001","-0,014","1,038","-0,004","-0,003","1,000","0,005","-0,003","0,949","0,001","0,000","1,005","0,001","-0,006","1,024","0,005","-0,002","0,961","-0,004","-0,006","1,001"
96,"-0,001","-0,010","1,042","-0,004","0,002","1,004","0,004","0,000","0,952","-0,003","0,000","1,003","0,001","0,004","1,021","0,003","0,003","0,963","-0,002","0,000","1,003"
97,"0,001","-0,003","1,039","-0,005","-0,001","1,001","0,001","0,002","0,946","0,000","-0,009","1,007","0,001","0,002","1,017","0,008","-0,002","0,962","-0,004","-0,006","1,003"
98,"0,006","-0,009","1,037","-0,004","0,002","0,998","0,003","0,001","0,947","-0,004","-0,008","1,006","-0,002","0,000","1,021","-0,001","0,009","0,958","-0,007","0,001","1,006"
99,"0,005","0,001","1,039","0,004","-0,002","1,001","0,001","0,001","0,944","0,001","-0,002","1,011","0,000","0,002","1,025","0,002","0,000","0,960","-0,003","-0,007","1,005"
100,"0,009","0,003","1,043","0,002","0,011","1,001","0,007","-0,001","0,941","-0,002","0,004","1,007","0,000","0,001","1,025","-0,004","-0,003","0,956","0,002","-0,004","1,002"
101,"0,002","0,006","1,041","0,001","0,005","0,998","0,000","0,000","0,941","0,002","0,000","1,009","0,001","-0,005","1,023","0,000","-0,004","0,960","0,001","-0,005","1,006"
102,"0,001","0,004","1,039","-0,004","0,003","1,003","0,001","0,003","0,946","-0,004","0,012","1,009","0,000","-0,004","1,019","0,001","-0,002","0,957","-0,001","-0,003","1,001"
103,"-0,002","0,005","1,034","-0,003","0,009","1,001","0,000","0,002","0,946","-0,002","0,005","1,010","-0,005","0,001","1,019","0,003","-0,003","0,955","0,003","-0,005","1,000"
104,"0,001","0,004","1,035","0,001","0,000","1,004","0,002","0,000","0,950","0,005","-0,001","1,009","0,003","-0,002","1,022","0,001","0,000","0,963","0,000","-0,004","0,999"
105,"-0,003","-0,007","1,038","0,001","0,006","0,996","-0,001","-0,001","0,942","0,004","-0,005","1,009","0,001","0,003","1,023","0,003","0,003","0,957","-0,003","-0,008","0,996"
106,"0,001","-0,008","1,045","0,001","0,003","1,003","0,002","0,004","0,949","-0,001","0,004","1,005","0,004","0,000","1,020","0,002","0,004","0,962","0,000","-0,007","1,000"
107,"-0,005","-0,009","1,040","-0,001","-0,003","1,005","0,003","0,000","0,944","0,005","-0,006","1,011","0,000","0,001","1,024","0,000","0,001","0,961","-0,001","-0,005","1,006"
108,"-0,005","-0,006","1,041","0,000","-0,001","1,004","0,000","-0,001","0,946","0,006","-0,003","1,007","-0,001","-0,002","1,019","0,004","0,000","0,956","0,000","-0,009","1,005"
109,"-0,005","-0,002","1,037","0,000","0,001","1,005","-0,001","0,004","0,943","0,005","-0,005","1,008","0,000","0,005","1,022","0,003","-0,001","0,962","0,003","-0,002","1,005"
110,"-0,004","-0,006","1,041","0,001","0,001","1,004","0,002","-0,002","0,947","0,004","-0,008","1,005","0,002","-0,003","1,022","0,001","0,001","0,955","0,002","0,007","1,006"
111,"-0,002","-0,002","1,039","0,003","-0,007","1,003","0,001","0,000","0,949","0,008","-0,009","1,002","-0,002","-0,001","1,024","-0,002","-0,003","0,960","-0,001","-0,004","1,013"
112,"-0,002","-0,009","1,037","0,000","-0,002","1,003","0,002","0,000","0,948","-0,001","-0,009","1,006","-0,001","-0,003","1,019","0,001","-0,002","0,956","0,004","-0,001","1,005"
113,"-0,001","-0,003","1,037","0,000","-0,003","0,998","0,001","0,000","0,946","-0,001","-0,012","1,006","0,001","0,012","1,019","-0,001","-0,003","0,959","0,000","-0,004","1,002"
114,"0,004","-0,011","1,039","-0,003","0,007","1,001","0,001","-0,001","0,945","-0,010","-0,003","1,009","0,002","0,000","1,020","0,001","0,000","0,959","0,002","-0,006","1,000"
115,"0,005","-0,001","1,040","-0,001","-0,001","1,001","0,001","-0,002","0,941","-0,009","-0,001","1,008","0,001","-0,002","1,020","-0,001","0,003","0,957","0,000","-0,006","1,002"
116,"0,007","-0,003","1,043","-0,003","0,009","1,003","0,003","0,000","0,945","-0,011","0,008","1,009","0,001","-0,004","1,026","0,001","-0,007","0,962","0,000","-0,007","1,001"
117,"0,006","0,002","1,036","-0,003","0,006","1,001","0,003","0,001","0,943","-0,006","0,002","1,012","-0,003","-0,002","1,026","-0,003","0,006","0,964","0,001","-0,004","1,003"
118,"0,001","0,001","1,043","-0,002","0,000","1,000","0,000","0,004","0,948","-0,010","0,003","1,006","-0,003","-0,006","1,022","0,003","-0,005","0,961","0,000","-0,002","1,001"
119,"0,000","0,000","1,041","0,003","0,000","1,006","0,003","0,003","0,942","-0,001","-0,007","1,009","0,002","0,000","1,027","0,000","-0,001","0,960","-0,007","-0,004","1,005"
120,"0,001","-0,007","1,040","-0,001","0,004","1,003","-0,001","0,003","0,947","0,003","-0,009","1,008","0,005","0,000","1,025","-0,001","-0,001","0,962","-0,006","-0,005","1,002"
121,"-0,001","-0,010","1,040","0,002","0,000","1,004","-0,003","0,000","0,946","0,004","-0,010","1,007","0,005","-0,003","1,023","0,000","-0,001","0,964","-0,003","-0,006","1,003"
122,"-0,001","-0,020","1,042","0,000","-0,002","1,002","0,001","-0,001","0,947","0,014","-0,007","1,007","0,005","-0,005","1,026","-0,003","-0,001","0,957","0,002","-0,002","1,003"
123,"0,004","-0,017","1,039","0,001","-0,005","1,003","0,003","0,000","0,942","0,012","-0,010","1,006","-0,001","-0,002","1,021","0,004","-0,003","0,959","0,001","-0,004","1,002"
124,"0,002","-0,009","1,040","-0,001","-0,005","1,000","0,005","0,002","0,946","0,012","0,000","1,003","-0,002","-0,004","1,023","-0,002","-0,001","0,964","0,004","-0,005","1,002"
125,"0,006","-0,007","1,040","0,001","-0,010","1,003","0,005","-0,006","0,943","0,002","-0,015","1,008","0,002","-0,002","1,022","0,001","0,000","0,961","0,002","-0,003","1,004"
126,"-0,002","-0,010","1,042","-0,001","-0,003","1,005","0,000","-0,001","0,944","0,002","-0,002","1,005","-0,002","-0,003","1,021","0,004","0,000","0,959","0,003","-0,005","1,004"
127,"-0,001","-0,005","1,041","-0,001","-0,008","1,002","0,005","-0,002","0,949","-0,001","-0,002","1,008","0,000","-0,003","1,024","-0,002","0,000","0,961","0,001","-0,007","1,007"
128,"0,002","-0,005","1,040","0,000","0,003","1,002","0,004","0,004","0,946","-0,004","0,001","1,007","0,003","0,001","1,024","0,003","0,000","0,960","0,002","-0,010","1,009"
129,"0,001","-0,008","1,041","-0,003","-0,004","1,007","0,001","-0,002","0,939","-0,007","-0,007","1,006","-0,002","0,000","1,022","-0,001","0,002","0,964","0,004","-0,003","1,005"
130,"0,004","-0,015","1,040","0,003","-0,001","1,002","0,004","0,004","0,954","-0,007","-0,006","1,011","0,002","-0,003","1,023","0,001","-0,006","0,960","0,006","-0,011","1,005"
131,"0,005","-0,010","1,040","-0,001","-0,003","1,002","0,001","0,000","0,939","-0,006","-0,006","1,009","0,002","-0,002","1,021","-0,004","0,005","0,961","0,005","-0,001","1,010"
132,"0,003","-0,011","1,041","0,002","-0,004","0,998","0,002","0,000","0,946","-0,007","0,001","1,006","0,001","-0,003","1,025","0,004","0,000","0,961","0,004","-0,007","1,004"
133,"0,001","-0,006","1,038","-0,005","-0,005","1,003","0,001","-0,004","0,947","-0,003","0,000","1,008","0,005","-0,006","1,027","0,001","-0,003","0,956","0,000","-0,004","1,002"
134,"-0,002","-0,008","1,038","0,003","0,002","1,002","-0,001","-0,002","0,947","0,000","0,001","1,008","0,005","-0,005","1,022","0,004","0,001","0,962","0,002","-0,003","1,004"
135,"0,003","-0,007","1,039","0,003","0,001","1,003","0,001","-0,006","0,946","0,006","-0,003","1,002","0,004","0,000","1,023","-0,001","-0,001","0,963","0,002","-0,009","1,003"
136,"0,001","-0,011","1,043","0,003","0,001","0,998","0,002","-0,003","0,947","0,006","-0,005","1,005","0,005","-0,002","1,024","0,002","-0,002","0,959","0,005","-0,004","1,003"
137,"0,000","-0,011","1,037","0,001","0,006","1,003","-0,003","0,002","0,946","0,011","-0,008","1,009","0,001","-0,003","1,022","0,001","-0,001","0,961","0,006","-0,015","1,004"
138,"-0,002","-0,015","1,037","0,002","0,000","1,000","-0,001","0,001","0,944","0,009","-0,002","1,009","0,002","-0,002","1,022","0,000","-0,002","0,957","0,003","-0,013","1,001"
139,"-0,004","-0,011","1,037","0,003","0,000","1,000","0,003","-0,004","0,952","0,009","0,000","1,005","0,000","0,001","1,023","0,000","-0,002","0,958","0,002","-0,009","1,001"
140,"0,001","-0,009","1,042","0,002","0,002","0,998","0,002","-0,002","0,942","0,005","0,003","1,005","0,004","-0,002","1,023","0,000","-0,004","0,952","0,002","-0,007","1,004"
