Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
10,"0,966","-0,259","-0,016","0,001","0,992","-0,109","0,068","0,000","0,892","0,435","0,120","0,001","0,984","-0,163","0,077","0,000","0,988","-0,153","-0,019","0,000","0,889","0,416","-0,194","0,001","0,990","-0,138","0,016","0,000"
11,"0,965","-0,262","-0,015","0,001","0,992","-0,111","0,066","0,000","0,893","0,434","0,122","0,000","0,984","-0,161","0,075","0,000","0,988","-0,150","-0,019","0,000","0,888","0,418","-0,193","0,000","0,991","-0,136","0,019","0,000"
12,"0,964","-0,264","-0,015","0,001","0,992","-0,108","0,067","0,000","0,892","0,434","0,125","-0,001","0,984","-0,161","0,072","-0,001","0,988","-0,153","-0,021","0,000","0,888","0,417","-0,195","0,001","0,991","-0,135","0,016","-0,001"
13,"0,965","-0,262","-0,017","0,000","0,992","-0,111","0,068","0,000","0,892","0,435","0,122","0,000","0,985","-0,158","0,072","-0,001","0,988","-0,151","-0,023","0,000","0,888","0,417","-0,193","0,000","0,990","-0,138","0,016","-0,001"
14,"0,965","-0,260","-0,019","0,000","0,992","-0,109","0,070","0,000","0,893","0,432","0,123","-0,001","0,984","-0,161","0,073","-0,001","0,989","-0,149","-0,021","0,000","0,889","0,415","-0,194","0,001","0,990","-0,136","0,019","0,000"
15,"0,966","-0,258","-0,017","0,000","0,991","-0,112","0,069","0,000","0,892","0,435","0,122","0,000","0,984","-0,159","0,076","0,000","0,988","-0,149","-0,024","-0,001","0,888","0,417","-0,194","0,001","0,990","-0,139","0,019","0,000"
16,"0,965","-0,260","-0,020","0,000","0,992","-0,111","0,066","0,000","0,893","0,433","0,122","0,000","0,984","-0,157","0,078","0,000","0,988","-0,152","-0,025","-0,001","0,889","0,415","-0,195","0,002","0,990","-0,137","0,018","-0,001"
17,"0,966","-0,257","-0,019","0,000","0,991","-0,111","0,069","0,000","0,892","0,434","0,124","-0,001","0,984","-0,157","0,081","0,001","0,988","-0,150","-0,023","0,000","0,888","0,417","-0,195","0,001","0,990","-0,139","0,016","-0,001"
18,"0,966","-0,257","-0,017","0,000","0,992","-0,111","0,066","0,000","0,892","0,435","0,121","0,001","0,984","-0,158","0,078","0,000","0,988","-0,153","-0,023","0,000","0,888","0,418","-0,192","0,000","0,990","-0,137","0,018","-0,001"
19,"0,967","-0,255","-0,015","0,001","0,992","-0,111","0,063","-0,001","0,893","0,433","0,119","0,001","0,984","-0,159","0,076","0,000","0,988","-0,151","-0,021","0,000","0,887","0,419","-0,194","0,000","0,991","-0,134","0,019","0,000"
20,"0,966","-0,256","-0,017","0,000","0,992","-0,111","0,066","0,000","0,893","0,434","0,121","0,000","0,984","-0,162","0,076","0,000","0,989","-0,148","-0,023","0,000","0,888","0,417","-0,194","0,001","0,990","-0,137","0,020","0,000"
21,"0,967","-0,255","-0,019","-0,001","0,991","-0,112","0,069","0,000","0,893","0,434","0,119","0,002","0,984","-0,164","0,075","-0,001","0,989","-0,149","-0,020","0,000","0,888","0,418","-0,193","0,000","0,991","-0,135","0,018","0,000"
22,"0,966","-0,257","-0,017","0,000","0,992","-0,110","0,068","0,000","0,893","0,434","0,121","0,000","0,984","-0,161","0,074","-0,001","0,989","-0,148","-0,023","0,000","0,888","0,417","-0,194","0,001","0,990","-0,137","0,019","0,000"
23,"0,966","-0,259","-0,018","0,000","0,992","-0,107","0,068","0,000","0,892","0,436","0,121","0,001","0,984","-0,163","0,071","-0,001","0,988","-0,150","-0,021","0,000","0,887","0,419","-0,193","0,000","0,991","-0,136","0,017","-0,001"
24,"0,966","-0,257","-0,017","0,000","0,992","-0,109","0,067","0,000","0,892","0,436","0,124","-0,001","0,984","-0,161","0,074","-0,001","0,989","-0,147","-0,021","0,000","0,888","0,416","-0,193","0,000","0,991","-0,133","0,016","-0,001"
25,"0,966","-0,259","-0,016","0,001","0,991","-0,110","0,070","0,000","0,893","0,434","0,123","0,000","0,984","-0,160","0,076","0,000","0,988","-0,150","-0,021","0,000","0,887","0,418","-0,194","0,000","0,991","-0,136","0,017","0,000"
26,"0,966","-0,257","-0,016","0,001","0,992","-0,108","0,068","0,000","0,893","0,434","0,120","0,001","0,984","-0,161","0,074","0,000","0,988","-0,151","-0,024","0,000","0,888","0,417","-0,193","0,000","0,990","-0,137","0,020","0,000"
27,"0,967","-0,254","-0,017","0,001","0,992","-0,109","0,065","0,000","0,892","0,435","0,121","0,000","0,985","-0,158","0,075","0,000","0,988","-0,151","-0,021","0,000","0,887","0,418","-0,194","0,000","0,990","-0,137","0,017","0,000"
28,"0,967","-0,256","-0,019","0,000","0,991","-0,111","0,067","0,000","0,893","0,435","0,119","0,001","0,985","-0,159","0,072","0,000","0,989","-0,149","-0,023","0,000","0,888","0,419","-0,192","-0,001","0,990","-0,139","0,019","0,000"
29,"0,966","-0,257","-0,021","0,000","0,992","-0,111","0,065","0,000","0,893","0,434","0,122","0,000","0,984","-0,161","0,073","0,000","0,989","-0,147","-0,022","0,000","0,887","0,419","-0,194","0,000","0,990","-0,136","0,020","0,000"
30,"0,966","-0,257","-0,021","0,000","0,992","-0,110","0,064","0,000","0,893","0,434","0,121","0,000","0,984","-0,161","0,073","0,000","0,989","-0,147","-0,022","0,000","0,887","0,419","-0,194","0,000","0,990","-0,136","0,020","0,000"
31,"0,966","-0,257","-0,021","0,000","0,992","-0,110","0,065","0,000","0,893","0,434","0,121","0,000","0,984","-0,161","0,072","0,000","0,989","-0,147","-0,022","0,000","0,887","0,419","-0,194","0,000","0,991","-0,136","0,019","0,000"
32,"0,966","-0,258","-0,021","0,000","0,992","-0,110","0,065","0,000","0,893","0,434","0,121","0,000","0,984","-0,161","0,073","0,000","0,989","-0,148","-0,022","0,000","0,887","0,419","-0,194","0,000","0,991","-0,136","0,019","0,000"
33,"0,966","-0,258","-0,021","0,000","0,992","-0,110","0,065","0,000","0,893","0,434","0,122","0,000","0,984","-0,161","0,073","0,000","0,989","-0,148","-0,022","0,000","0,887","0,419","-0,194","0,000","0,991","-0,136","0,019","0,000"
34,"0,966","-0,258","-0,021","0,000","0,992","-0,110","0,066","0,000","0,892","0,434","0,121","0,000","0,984","-0,161","0,073","0,000","0,989","-0,148","-0,022","0,000","0,887","0,419","-0,193","0,000","0,991","-0,136","0,019","0,000"
35,"0,966","-0,258","-0,020","0,000","0,992","-0,110","0,066","0,000","0,892","0,435","0,122","0,000","0,984","-0,161","0,073","0,000","0,989","-0,148","-0,022","0,000","0,887","0,419","-0,194","0,000","0,990","-0,136","0,019","0,000"
36,"0,966","-0,258","-0,020","0,000","0,992","-0,110","0,066","0,000","0,892","0,435","0,122","0,000","0,984","-0,160","0,073","0,000","0,989","-0,148","-0,022","0,001","0,887","0,419","-0,193","0,000","0,990","-0,136","0,019","0,000"
37,"0,966","-0,258","-0,020","0,000","0,992","-0,109","0,066","0,000","0,892","0,435","0,121","0,000","0,984","-0,160","0,073","0,000","0,989","-0,148","-0,022","0,001","0,887","0,419","-0,194","0,000","0,990","-0,136","0,019","0,000"
38,"0,966","-0,258","-0,020","0,000","0,992","-0,110","0,065","0,000","0,892","0,435","0,121","0,001","0,984","-0,160","0,073","0,000","0,989","-0,148","-0,021","0,001","0,887","0,419","-0,194","0,000","0,991","-0,136","0,019","0,000"
39,"0,966","-0,258","-0,019","0,000","0,992","-0,110","0,065","0,000","0,892","0,435","0,121","0,000","0,984","-0,160","0,073","0,000","0,989","-0,148","-0,021","0,001","0,887","0,419","-0,194","0,000","0,991","-0,136","0,019","0,000"
40,"0,966","-0,257","-0,020","0,000","0,992","-0,110","0,066","0,000","0,892","0,435","0,121","0,000","0,984","-0,160","0,074","0,000","0,989","-0,148","-0,021","0,001","0,887","0,419","-0,194","0,000","0,991","-0,136","0,019","0,001"
41,"1,000","0,001","0,001","-0,003","1,000","0,000","0,002","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,002","-0,003","-0,003"
42,"1,000","0,001","0,002","-0,003","1,000","0,000","0,002","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,005","0,003","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,002","-0,002","-0,003"
43,"1,000","0,001","0,002","-0,003","1,000","-0,003","0,002","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,005","0,003","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,002","0,002","-0,003","1,000","-0,002","-0,002","-0,003"
44,"1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,002","0,002","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","-0,002","-0,003"
45,"1,000","0,001","0,002","-0,003","1,000","-0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,002","0,002","-0,003","1,000","-0,003","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,001","-0,002","-0,003"
46,"1,000","0,001","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,002","-0,003","1,000","-0,002","-0,001","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,002","-0,002","-0,003"
47,"1,000","0,001","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","-0,001","-0,003","1,000","-0,001","0,002","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,000","-0,001","-0,003"
48,"1,000","0,001","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","-0,002","-0,003"
49,"1,000","0,001","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","-0,001","-0,003"
50,"1,000","0,001","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","-0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","-0,001","-0,003"
51,"1,000","0,004","0,002","-0,003","1,000","-0,002","0,003","-0,003","1,000","0,000","0,002","-0,003","1,000","-0,001","0,000","-0,003","1,000","-0,002","-0,003","-0,003","1,000","0,002","0,002","-0,003","1,000","0,003","0,001","-0,003"
52,"1,000","0,001","0,003","-0,003","1,000","0,001","0,001","-0,003","1,000","0,001","0,000","-0,003","1,000","0,000","0,003","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,000","0,002","-0,003"
53,"1,000","0,003","0,001","-0,003","1,000","0,000","0,004","-0,003","1,000","0,002","0,002","-0,003","1,000","-0,003","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","-0,002","-0,002","-0,003","1,000","0,002","-0,001","-0,003"
54,"1,000","0,001","0,000","-0,003","1,000","0,000","0,001","-0,003","1,000","0,000","0,004","-0,004","1,000","-0,002","0,004","-0,004","1,000","0,000","-0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","0,002","-0,004","-0,003"
55,"1,000","0,004","0,000","-0,003","1,000","0,003","0,001","-0,003","1,000","0,003","0,003","-0,004","1,000","-0,001","0,001","-0,004","1,000","-0,002","-0,003","-0,003","1,000","0,002","-0,001","-0,003","1,000","0,003","-0,001","-0,003"
56,"1,000","0,001","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","0,001","0,005","-0,004","1,000","-0,004","0,002","-0,004","1,000","0,000","-0,002","-0,003","1,000","0,000","-0,002","-0,003","1,000","0,002","-0,004","-0,003"
57,"1,000","0,003","-0,001","-0,003","1,000","0,001","0,003","-0,003","1,000","0,001","0,002","-0,004","1,000","-0,001","0,003","-0,003","1,000","-0,002","0,000","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,003","-0,001","-0,003"
58,"1,000","0,001","0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,004","0,004","-0,004","1,000","0,002","0,003","-0,003","1,000","0,001","0,002","-0,003","1,000","-0,001","0,004","-0,003","1,000","0,000","0,000","-0,003"
59,"1,000","-0,002","0,001","-0,003","1,000","-0,004","0,000","-0,003","1,000","0,001","0,003","-0,004","1,000","0,003","0,000","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,002","0,003","-0,003","1,000","0,002","-0,002","-0,003"
60,"1,000","0,001","0,002","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,004","0,003","-0,004","1,000","0,000","0,001","-0,003","1,000","-0,004","-0,002","-0,003","1,000","0,001","0,000","-0,003","1,000","0,000","0,000","-0,003"
61,"1,000","-0,002","0,004","-0,003","1,000","0,002","0,002","-0,003","1,000","0,002","0,001","-0,004","1,000","0,003","0,001","-0,003","1,000","-0,001","-0,003","-0,003","1,000","-0,001","0,002","-0,003","1,000","-0,002","-0,003","-0,003"
62,"1,000","0,000","0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,002","0,002","-0,004","1,000","0,003","-0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,002","0,002","-0,003","1,000","0,000","-0,001","-0,003"
63,"1,000","0,002","0,000","-0,003","1,000","0,001","0,002","-0,003","1,000","0,001","0,003","-0,004","1,000","0,000","-0,003","-0,003","1,000","0,000","-0,004","-0,003","1,000","-0,001","0,002","-0,003","1,000","-0,002","0,001","-0,003"
64,"1,000","0,000","-0,002","-0,003","1,000","0,003","0,001","-0,003","1,000","0,000","0,006","-0,004","1,000","0,003","-0,004","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,005","-0,003","1,000","0,001","0,000","-0,003"
65,"1,000","0,000","0,001","-0,003","1,000","0,003","0,004","-0,003","1,000","0,002","0,004","-0,004","1,000","0,002","-0,002","-0,003","1,000","-0,003","0,001","-0,003","1,000","-0,002","0,002","-0,003","1,000","-0,002","-0,002","-0,003"
66,"1,000","0,002","-0,002","-0,003","1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,004","1,000","0,005","-0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,001","0,003","-0,003","1,000","0,001","-0,002","-0,003"
67,"1,000","0,004","0,001","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,003","0,002","-0,004","1,000","0,002","0,000","-0,003","1,000","0,000","-0,004","-0,003","1,000","0,000","0,000","-0,003","1,000","0,004","-0,003","-0,003"
68,"1,000","0,006","0,002","-0,003","1,000","0,001","-0,004","-0,003","1,000","0,001","0,000","-0,004","1,000","0,000","0,002","-0,003","1,000","0,002","-0,002","-0,003","1,000","0,000","0,003","-0,003","1,000","0,002","-0,001","-0,003"
69,"1,000","0,003","0,002","-0,003","1,000","-0,001","-0,002","-0,003","1,000","0,001","0,003","-0,004","1,000","-0,002","0,000","-0,003","1,000","-0,001","-0,003","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,004","0,000","-0,003"
70,"1,000","0,000","0,002","-0,003","1,000","-0,004","0,000","-0,003","1,000","0,002","0,001","-0,004","1,000","0,000","0,002","-0,003","1,000","0,002","-0,001","-0,003","1,000","-0,001","0,004","-0,003","1,000","0,001","-0,001","-0,003"
71,"1,000","0,001","0,002","-0,003","1,000","-0,003","0,000","-0,003","1,000","0,002","0,001","-0,004","1,000","0,000","0,002","-0,003","1,000","0,002","-0,001","-0,003","1,000","-0,001","0,003","-0,003","1,000","0,002","-0,001","-0,003"
72,"1,000","0,001","0,002","-0,003","1,000","-0,003","0,000","-0,003","1,000","0,002","0,001","-0,004","1,000","0,000","0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","-0,001","0,003","-0,003","1,000","0,002","-0,001","-0,003"
73,"1,000","0,001","0,002","-0,003","1,000","-0,003","0,001","-0,003","1,000","0,001","0,002","-0,004","1,000","0,000","0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,000","0,003","-0,003","1,000","0,002","-0,001","-0,003"
74,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,001","0,002","-0,004","1,000","0,000","0,002","-0,003","1,000","0,001","-0,001","-0,003","1,000","0,000","0,004","-0,003","1,000","0,002","-0,001","-0,003"
75,"1,000","0,002","0,002","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,001","0,002","-0,004","1,000","0,000","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,000","0,004","-0,003","1,000","0,001","-0,001","-0,003"
76,"1,000","0,001","0,002","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,001","0,002","-0,004","1,000","0,000","0,002","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,000","0,004","-0,003","1,000","0,001","-0,001","-0,003"
77,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,001","0,003","-0,004","1,000","0,000","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,005","-0,003","1,000","0,001","-0,001","-0,003"
78,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,001","0,003","-0,004","1,000","0,001","0,002","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,004","-0,003","1,000","0,001","0,000","-0,003"
79,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,000","-0,003","1,000","0,000","0,003","-0,004","1,000","0,001","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,004","-0,003","1,000","0,001","0,000","-0,003"
80,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,000","0,003","-0,004","1,000","0,001","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,004","-0,003","1,000","0,001","0,000","-0,003"
81,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,000","0,003","-0,004","1,000","0,001","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,004","-0,003","1,000","0,001","0,000","-0,003"
82,"1,000","0,001","0,001","-0,003","1,000","-0,002","0,001","-0,003","1,000","0,001","0,003","-0,004","1,000","0,001","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,003","-0,003","1,000","0,001","-0,001","-0,003"
83,"1,000","0,001","0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,000","0,003","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","0,000","0,003","-0,003","1,000","0,001","0,000","-0,003"
84,"1,000","0,001","0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,000","0,003","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,003","-0,002","1,000","0,001","0,000","-0,003"
85,"1,000","0,001","0,001","-0,003","1,000","-0,001","0,001","-0,003","1,000","0,000","0,003","-0,004","1,000","-0,001","0,001","-0,003","1,000","0,000","-0,001","-0,003","1,000","-0,001","0,003","-0,002","1,000","0,001","-0,001","-0,003"
86,"1,000","0,001","0,001","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,003","-0,004","1,000","-0,001","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,004","-0,002","1,000","0,001","-0,001","-0,003"
87,"1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,003","-0,002","1,000","0,001","0,000","-0,003"
88,"1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,003","-0,002","1,000","0,001","0,000","-0,003"
89,"1,000","0,001","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","-0,001","0,003","-0,002","1,000","0,000","0,000","-0,003"
90,"1,000","0,002","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,003","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,003","1,000","0,000","0,003","-0,002","1,000","0,000","0,000","-0,003"
91,"1,000","0,002","0,002","-0,003","1,000","0,000","0,001","-0,003","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,004","1,000","0,000","0,003","-0,002","1,000","0,000","0,000","-0,003"
92,"1,000","0,002","0,002","-0,003","1,000","0,000","0,001","-0,004","1,000","-0,001","0,003","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,001","-0,004","1,000","0,000","0,003","-0,002","1,000","0,000","0,000","-0,004"
93,"1,000","0,002","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,002","0,003","-0,004","1,000","0,000","0,001","-0,003","1,000","0,000","0,000","-0,004","1,000","0,000","0,003","-0,002","1,000","0,000","0,000","-0,004"
94,"1,000","0,001","0,001","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,003","-0,002","1,000","-0,001","0,000","-0,004"
95,"1,000","0,001","0,001","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,004","-0,002","1,000","0,000","0,000","-0,004"
96,"1,000","0,001","0,001","-0,004","1,000","0,001","0,002","-0,004","1,000","-0,001","0,004","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,000","-0,004","1,000","0,000","0,004","-0,002","1,000","-0,001","0,000","-0,004"
97,"1,000","0,001","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,004","-0,002","1,000","0,000","-0,001","-0,004"
98,"1,000","0,000","0,002","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,005","-0,002","1,000","0,000","-0,001","-0,004"
99,"1,000","0,000","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","0,000","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,000","0,005","-0,002","1,000","0,000","-0,001","-0,004"
100,"1,000","0,000","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,000","-0,004","1,000","0,000","0,005","-0,002","1,000","0,000","-0,001","-0,005"
101,"1,000","-0,001","0,002","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,004","-0,004","1,000","0,001","0,001","-0,004","1,000","-0,001","0,001","-0,004","1,000","0,001","0,005","-0,002","1,000","0,000","-0,002","-0,005"
