frame,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_angle,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_angle,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,left_hip_angle,right_hip_x,right_hip_y,right_hip_confidence,right_hip_angle,left_knee_x,left_knee_y,left_knee_confidence,left_knee_angle,right_knee_x,right_knee_y,right_knee_confidence,right_knee_angle,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
0,0.5465517640113831,0.5056069493293762,0.5077287554740906,0.4959126114845276,0.5071332454681396,0.3968283534049988,0.5438104271888733,0.5613749027252197,0.4844662547111511,2.8061737845689425,0.4844726324081421,0.5507698059082031,0.4644689261913299,3.125718940388476,0.5332496762275696,0.5874713659286499,0.3236647844314575,0.4754654765129089,0.587493360042572,0.3714706003665924,0.5466012358665466,0.5881800651550293,0.4019692540168762,2.4321206036452567,0.5100992321968079,0.5861126780509949,0.3835338652133941,1.7658255743537574,0.5246240496635437,0.6138073205947876,0.2772798538208008,2.4521529918750478,0.4683055281639099,0.6024556756019592,0.3741186857223511,1.730827046998031,0.5231490135192871,0.6897004246711731,0.3316414356231689,0.4861027896404266,0.684852123260498,0.3106212317943573
1,0.5464022159576416,0.5057013630867004,0.5117616057395935,0.4956699311733246,0.5074071288108826,0.3948765993118286,0.5438746809959412,0.5612524747848511,0.4854112565517425,2.8087438546540393,0.4842295050621032,0.5511363744735718,0.46597421169281,3.12575270465911,0.5335183143615723,0.5873087048530579,0.3224493861198425,0.4752807915210724,0.5876969695091248,0.3713956177234649,0.5459519624710083,0.5884265899658203,0.3983129262924194,2.441665674261827,0.5095169544219971,0.5863832235336304,0.3757852613925934,1.772727757337586,0.5242600440979004,0.6139012575149536,0.276416927576065,2.4566913306841576,0.4682302474975586,0.6026585698127747,0.3752101063728332,1.7318648098424223,0.5227136015892029,0.6894435286521912,0.3309826850891113,0.4861269295215606,0.6848368644714355,0.311229944229126
2,0.5464433431625366,0.5055832862854004,0.5113344788551331,0.4956983923912048,0.5072147846221924,0.3937889337539673,0.5438629388809204,0.5610408782958984,0.4850460886955261,2.8122906352021415,0.4843355119228363,0.550938606262207,0.466051310300827,3.132154587834118,0.5334782004356384,0.5873614549636841,0.3191170692443847,0.4751928448677063,0.5875345468521118,0.3721407651901245,0.5458195805549622,0.5884147882461548,0.3925135731697082,2.4432711256779087,0.5094904899597168,0.5863227248191833,0.3734287619590759,1.7715811693997416,0.5243790745735168,0.6135696172714233,0.2751243412494659,2.4587995987136186,0.4684179425239563,0.6024138927459717,0.372740775346756,1.73132494737803,0.5226349234580994,0.6891953945159912,0.3331923484802246,0.4861792623996734,0.6845885515213013,0.3126016557216644
3,0.5466167330741882,0.5056168437004089,0.5069596171379089,0.4955144226551056,0.5075644850730896,0.3943111896514892,0.5445749163627625,0.5610635876655579,0.4880093932151794,2.7956705397352333,0.4841131269931793,0.5510889887809753,0.4619743525981903,3.129643662843837,0.5340121984481812,0.5873010158538818,0.3240250051021576,0.4749538898468017,0.5878403782844543,0.3736139237880707,0.5465274453163147,0.5881010293960571,0.4001854956150055,2.4383124321908936,0.5098220109939575,0.5863234400749207,0.3767102658748626,1.7589541017778154,0.5252367258071899,0.6131556034088135,0.277758777141571,2.4586493294516933,0.4687132239341736,0.6021669507026672,0.3682700991630554,1.7277290443570736,0.5236145853996277,0.6888763904571533,0.3384547531604767,0.4863148927688598,0.6843742728233337,0.3144166469573974
4,0.5469817519187927,0.5055755376815796,0.4983471930027008,0.4956124424934387,0.5073261857032776,0.3940146863460541,0.5452213287353516,0.5610962510108948,0.4989945292472839,2.7806720678224393,0.4843875765800476,0.5509982705116272,0.4592247307300567,3.1317178692276144,0.5343188643455505,0.5874232053756714,0.3230645954608917,0.4753167033195495,0.5877931714057922,0.3739439249038696,0.5470502376556396,0.5879306793212891,0.4096727073192596,2.4306128717443634,0.5104257464408875,0.5859137177467346,0.3861848413944244,1.742340119539165,0.5254265069961548,0.6130807995796204,0.2800323367118835,2.4578847884331037,0.4691874980926513,0.6013348698616028,0.364645779132843,1.7251349935025766,0.5234041213989258,0.6895516514778137,0.3415453135967254,0.4864014685153961,0.6847478151321411,0.3093707263469696
5,0.546766459941864,0.5057293772697449,0.506992518901825,0.4959448575973511,0.507282018661499,0.3992076516151428,0.5442284941673279,0.561676025390625,0.4979851841926574,2.8037945314987636,0.4844883382320404,0.5515456795692444,0.4565170407295227,3.133111423304097,0.5335435271263123,0.5881864428520203,0.3117922246456146,0.4746718108654022,0.5881890058517456,0.3761414885520935,0.5463172197341919,0.588384747505188,0.4064184427261352,2.4152820030728286,0.5103747844696045,0.5859585404396057,0.386183351278305,1.7426836556871397,0.5235715508460999,0.6137121319770813,0.27277472615242,2.4449493352728022,0.4687901735305786,0.6012928485870361,0.3613481819629669,1.7205948606730312,0.5208796858787537,0.6903667449951172,0.3316183686256408,0.4860718250274658,0.685047447681427,0.3096695244312286
6,0.546652615070343,0.5060836672782898,0.519159734249115,0.4957512617111206,0.5078527331352234,0.4001184999942779,0.5455601215362549,0.5614319443702698,0.5010254383087158,2.8098366939992623,0.4842634499073028,0.5515420436859131,0.4676312804222107,3.137074342343483,0.5355716347694397,0.5886693000793457,0.3095239996910095,0.4746074080467224,0.5889514088630676,0.389733076095581,0.5455712080001831,0.5886666178703308,0.4041924178600311,2.4985201304125817,0.5092016458511353,0.5867564678192139,0.3699060380458832,1.7762718201840484,0.5261654853820801,0.6138694882392883,0.2925375699996948,2.4995006831145274,0.4705981612205505,0.6019214391708374,0.3788841962814331,1.7605903998044512,0.5250793099403381,0.691037118434906,0.3434511721134186,0.4862633049488067,0.6858505010604858,0.3087143898010254
7,0.5469651818275452,0.505722165107727,0.5068873763084412,0.4961805641651153,0.5071355700492859,0.4021974802017212,0.5447107553482056,0.5615570545196533,0.4947175979614258,2.821116952846856,0.4843661785125732,0.551429271697998,0.4613239169120788,3.1404771215760237,0.534457266330719,0.5887293219566345,0.3075739443302154,0.4742624759674072,0.5894798040390015,0.3849145770072937,0.5460206866264343,0.588253378868103,0.4157648086547851,2.4800980818820313,0.5096478462219238,0.5862587094306946,0.3784492015838623,1.781443382945776,0.525432825088501,0.6140835285186768,0.293504387140274,2.488330902583467,0.4697073101997375,0.6021761894226074,0.374838650226593,1.7565672424387244,0.523915708065033,0.6911768913269043,0.3381978869438171,0.486060619354248,0.6856465339660645,0.3165875077247619
8,0.5468772649765015,0.5059819221496582,0.5144701600074768,0.4958114922046661,0.5077048540115356,0.4005239605903625,0.5443416237831116,0.5616487264633179,0.4872760772705078,2.8360888086599947,0.4841717481613159,0.551737904548645,0.4650502800941467,3.1354723105655475,0.5342981815338135,0.5890757441520691,0.3061543405056,0.4739807546138763,0.5893569588661194,0.3874504566192627,0.545876681804657,0.5884615182876587,0.4098812341690063,2.4853191728180333,0.5094902515411377,0.5865296721458435,0.3749631643295288,1.783545089450305,0.5255703926086426,0.6141767501831055,0.2987291216850281,2.488232087259568,0.4707417786121368,0.6022120714187622,0.3793181180953979,1.7702876321502814,0.5244053602218628,0.6916146278381348,0.3364019989967346,0.4865391850471496,0.6865897178649902,0.3098888695240021
9,0.5463352799415588,0.5063759684562683,0.5285923480987549,0.4958367943763733,0.507788896560669,0.4062840044498443,0.5442262291908264,0.561583399772644,0.4854126572608948,2.8094897779743446,0.4839736819267273,0.5508732199668884,0.4615904986858368,3.1340189242728833,0.5335044264793396,0.5892031788825989,0.3123853802680969,0.4738815426826477,0.5886410474777222,0.3954435288906097,0.5453808903694153,0.5882569551467896,0.4037160575389862,2.5333441700746726,0.5091895461082458,0.586336612701416,0.3704597353935241,1.8052487572979825,0.5265997052192688,0.6145698428153992,0.2933633327484131,2.521056610450384,0.4718495309352875,0.6022487878799438,0.38509202003479,1.8025901475107866,0.5266488194465637,0.6922486424446106,0.3331514894962311,0.4864901304244995,0.6870077848434448,0.3057347536087036
