frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
495,9.9,0.49915144,0.4785039,0.68312925,0.52765495,0.5293604,0.5901918,0.49515656,0.5225857,0.63104063,0.4878472,0.582701,0.29981953,0.4784516,0.57516634,0.43802825,0.49088606,0.53383553,0.24095549,0.4913028,0.5322126,0.30601615,0.5004643,0.6630072,0.68969715,0.4776225,0.6546011,0.6540479,0.44057205,0.71798265,0.6586863,0.4140741,0.7019189,0.7941194,0.45372617,0.84799796,0.73710376,0.42948547,0.82694644,0.697545
496,9.92,0.49937883,0.47852236,0.6539855,0.5277304,0.52810466,0.76363736,0.4943302,0.5213014,0.71864784,0.4895417,0.58544564,0.35453045,0.4769908,0.57593495,0.5503748,0.48987,0.53711396,0.31852067,0.49206218,0.5313069,0.46150643,0.5028873,0.66151375,0.801708,0.47730127,0.6534751,0.8060798,0.43929952,0.71840495,0.7712476,0.41280508,0.7013358,0.74104357,0.45152187,0.8507905,0.9276779,0.42954853,0.82842815,0.8636293
497,9.94,0.49859878,0.47917742,0.62471545,0.5288741,0.52546865,0.8532244,0.49380893,0.5200605,0.85408473,0.48651472,0.5855854,0.56657773,0.47565478,0.5747875,0.6555558,0.4925393,0.53302354,0.36901107,0.49357453,0.5275474,0.48901293,0.5040171,0.6584557,0.89206296,0.47841072,0.6499307,0.86973053,0.4378404,0.7168994,0.7415641,0.41249397,0.7008542,0.7773471,0.45234066,0.848661,0.85168725,0.42899016,0.8245165,0.87528247
498,9.96,0.49955627,0.477981,0.60001034,0.52728313,0.530365,0.7239742,0.49417907,0.5220468,0.7411733,0.4886673,0.5873228,0.4743768,0.4790091,0.57602054,0.5177069,0.48929635,0.5405119,0.29974037,0.48971862,0.53813136,0.378957,0.501769,0.66027737,0.74121016,0.47737756,0.6525362,0.6707552,0.44029394,0.7177095,0.6929458,0.41382346,0.7020356,0.7811604,0.4531953,0.84713036,0.83742726,0.42977282,0.8270465,0.8308899
499,9.98,0.49889338,0.47955185,0.5952592,0.5282943,0.52807236,0.8436392,0.49378115,0.5218116,0.72144926,0.489358,0.58621734,0.37179574,0.4762062,0.57486415,0.71068656,0.49089357,0.5346999,0.35711494,0.4937558,0.52894783,0.42549443,0.5044604,0.6589395,0.90113467,0.4782187,0.65007824,0.87257075,0.4379782,0.717583,0.77795815,0.412382,0.7001688,0.9466928,0.45206186,0.8488337,0.9156297,0.4290059,0.82443583,0.88277596
500,10.0,0.49929923,0.47861728,0.74231136,0.5275794,0.5290689,0.63996387,0.49375486,0.5213859,0.81165326,0.48891607,0.5873721,0.48693255,0.4784043,0.5749152,0.5395888,0.48879826,0.5394982,0.34893897,0.48874137,0.5362303,0.28690243,0.503414,0.6592225,0.70725745,0.47778076,0.6529274,0.7897353,0.4398867,0.71669763,0.73525196,0.41311762,0.70276093,0.75544447,0.45363802,0.8480721,0.7638573,0.4301769,0.8269781,0.9111415
501,10.02,0.4987035,0.47909513,0.74680346,0.5282377,0.5271038,0.84729797,0.49291718,0.5204375,0.83385366,0.49079153,0.5856908,0.45144555,0.4763706,0.57491946,0.7166231,0.48984993,0.5376961,0.30903587,0.49422392,0.5302762,0.48342082,0.50454354,0.6579659,0.89025575,0.47851536,0.6490785,0.87546146,0.43839994,0.7168127,0.73275137,0.4125531,0.7010585,0.9344655,0.45241013,0.84965116,0.6907282,0.4289883,0.8253746,0.78468394
502,10.04,0.4994505,0.4783546,0.6418053,0.5270248,0.5302515,0.692136,0.49428692,0.5207009,0.76398075,0.48885974,0.58735377,0.44631234,0.47914457,0.5759348,0.44979525,0.48971906,0.5401948,0.3409283,0.49009305,0.5378131,0.35710174,0.50179666,0.66277546,0.73423,0.47637576,0.65530837,0.6300842,0.44057205,0.71653306,0.6120985,0.41352618,0.7031493,0.6083766,0.45301566,0.84921795,0.8583046,0.4301836,0.8263656,0.86020577
503,10.06,0.49848664,0.48074114,0.58306456,0.5281565,0.52778125,0.88273454,0.49438733,0.5187927,0.8732917,0.4890167,0.5865313,0.4666844,0.4763749,0.5755927,0.5697327,0.48977056,0.53864384,0.43173152,0.49248347,0.5312901,0.39758384,0.5048243,0.660844,0.90089756,0.47831562,0.65365773,0.77276766,0.4381375,0.7177279,0.82906526,0.411505,0.700721,0.8587017,0.451765,0.85155076,0.891746,0.42947465,0.82547516,0.9221883
504,10.08,0.49892128,0.47960687,0.809467,0.5286985,0.52913606,0.79115146,0.49343273,0.5211201,0.8648544,0.48907173,0.5870385,0.5715219,0.477964,0.5768891,0.5626708,0.4905344,0.53933674,0.33165205,0.49302465,0.5326332,0.44108784,0.5040919,0.6588721,0.8315499,0.47861716,0.6504298,0.8472089,0.43804774,0.71871114,0.64197725,0.41286296,0.7014372,0.91978294,0.45291263,0.84827024,0.86439085,0.4291989,0.8248138,0.82100004
