frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
320,6.4,0.55060554,0.49512205,0.8166341,0.582703,0.5519693,0.71134156,0.5411657,0.54964423,0.7890384,0.5372607,0.5903127,0.51254976,0.5167574,0.6068048,0.80489355,0.5320613,0.5493389,0.51534164,0.5296679,0.563964,0.24181177,0.55018634,0.6771426,0.83762807,0.5196452,0.66626304,0.9091511,0.4822543,0.7364347,0.7991188,0.45282078,0.71432906,0.91045135,0.48742455,0.865466,0.8785231,0.4664741,0.8432983,0.8455968
321,6.42,0.550734,0.49511966,0.7485934,0.58210593,0.5528563,0.81982154,0.5411047,0.5503586,0.7390565,0.53872734,0.5896054,0.43892407,0.51721174,0.60378563,0.8865602,0.53210396,0.55279815,0.63323057,0.53081495,0.55636483,0.36642006,0.54685044,0.678645,0.7638481,0.51988757,0.6671907,0.8973107,0.48259312,0.7393783,0.8243764,0.4536963,0.71388125,0.82375675,0.48674503,0.8664857,0.853706,0.46661982,0.8424986,0.83357346
322,6.44,0.5503151,0.49424845,0.80843884,0.5823383,0.55178887,0.7375599,0.5412529,0.54899466,0.8471627,0.5373894,0.59065413,0.5580798,0.5169824,0.6065702,0.80426663,0.53169453,0.5485768,0.5936839,0.53045464,0.5484688,0.45211923,0.5471957,0.67764515,0.8381902,0.5182974,0.6653385,0.6816391,0.4830102,0.7386765,0.85666895,0.45323226,0.71449643,0.80349976,0.4867364,0.86588675,0.7918744,0.4664087,0.84346527,0.8652594
323,6.46,0.55042964,0.49473995,0.5217588,0.5818648,0.5533892,0.88902074,0.5410923,0.5494265,0.7470034,0.53857845,0.5900488,0.5220727,0.5174669,0.6046574,0.8830601,0.5311955,0.55171424,0.5878828,0.52943563,0.5613746,0.23377204,0.5468023,0.67997724,0.6743136,0.5188411,0.6670884,0.7100494,0.48316336,0.7382929,0.8279146,0.45291334,0.7140813,0.7481661,0.4870291,0.86471105,0.82840914,0.46632627,0.84301883,0.8668876
324,6.48,0.5503375,0.49503863,0.81269807,0.5829527,0.5512952,0.7601669,0.54088455,0.5501395,0.8022211,0.53820413,0.59028447,0.45291036,0.5163865,0.60699934,0.84476566,0.5323421,0.54921573,0.52733994,0.5302217,0.5709144,0.18536715,0.5489143,0.6762124,0.89884293,0.5190876,0.6636287,0.8837994,0.48226938,0.73575133,0.85544056,0.45232794,0.7141167,0.9398831,0.48771054,0.8649735,0.88592947,0.46654695,0.8435036,0.95199215
325,6.5,0.5503797,0.4959636,0.770963,0.5825049,0.5514889,0.7763955,0.54084855,0.54949665,0.8427829,0.53767204,0.5891891,0.49614823,0.5165179,0.6054039,0.8959032,0.53214127,0.55249125,0.6504074,0.53050005,0.567535,0.2957038,0.5473643,0.6789945,0.8734929,0.51907974,0.6663004,0.7378701,0.4821069,0.7387109,0.7575311,0.45340785,0.71371585,0.83764476,0.4869014,0.8651963,0.7685456,0.46680823,0.8435119,0.89915866
326,6.52,0.54949796,0.4969814,0.72020304,0.5823023,0.55196834,0.7645049,0.5413958,0.54816383,0.82967657,0.53717,0.59090936,0.5747127,0.51702154,0.6063532,0.79764533,0.5319387,0.5486292,0.5037286,0.52994263,0.55050015,0.4228171,0.54843116,0.6771322,0.9278049,0.52004206,0.6648376,0.8942342,0.48219994,0.736899,0.70315355,0.4531408,0.71498626,0.81171197,0.48749998,0.8657049,0.83425415,0.46662214,0.8438053,0.86460894
327,6.54,0.54895914,0.49650353,0.78117126,0.5818147,0.5522567,0.75279915,0.539549,0.5500645,0.7454678,0.53872615,0.5893452,0.52720577,0.517207,0.6055879,0.6885658,0.53196263,0.55172205,0.6236753,0.53033465,0.5540886,0.4364383,0.5466147,0.6778839,0.7963689,0.5196413,0.6669773,0.79769546,0.48217526,0.7385873,0.73034894,0.45345148,0.713712,0.8415449,0.48673677,0.8653846,0.8923596,0.4667074,0.8440248,0.8759765
328,6.56,0.5476935,0.49883333,0.8569873,0.58205295,0.55122393,0.71146137,0.53979844,0.5483147,0.84111285,0.5372237,0.5908482,0.5605976,0.5167233,0.60658705,0.8112576,0.5318247,0.5488018,0.48869422,0.52952224,0.55039805,0.49068353,0.5494408,0.6767235,0.8958026,0.52010286,0.6650444,0.8970098,0.4825693,0.7387876,0.8671061,0.45317018,0.71427554,0.7514336,0.4871572,0.8655945,0.8173484,0.46632248,0.84295326,0.87450504
329,6.58,0.5467773,0.50116265,0.749218,0.58119935,0.5529937,0.8385457,0.53762496,0.55009866,0.78440833,0.53773993,0.58872926,0.524271,0.51645625,0.6041615,0.73825276,0.5322761,0.55216026,0.5773165,0.5294969,0.5554362,0.43242347,0.5455709,0.6773855,0.73743826,0.5194654,0.6658019,0.89658195,0.48164693,0.738995,0.73065215,0.45359066,0.713261,0.84201217,0.4868582,0.8644543,0.7840099,0.4669223,0.8436239,0.8791967
