frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
300,6.0,0.5034416,0.45353055,0.6619105,0.5463444,0.5270524,0.82073945,0.5027762,0.5211428,0.57931685,0.5437056,0.62174934,0.7709424,0.49141484,0.60072446,0.7183717,0.5163147,0.7005101,0.45481056,0.4676304,0.6736879,0.40662703,0.5484422,0.66286,0.7417004,0.5149481,0.6556185,0.6694421,0.48973936,0.7211896,0.47692466,0.46564114,0.7013543,0.56345105,0.5075125,0.8469516,0.6265731,0.4859838,0.831435,0.6084624
301,6.02,0.5037773,0.45399135,0.5308373,0.54601777,0.52768344,0.7765509,0.5027243,0.5218025,0.6512026,0.5438932,0.6213537,0.7798473,0.49119478,0.6002476,0.7279657,0.5163651,0.7006281,0.43722907,0.46809262,0.6744106,0.41038498,0.5486619,0.6632327,0.72198457,0.51496214,0.6558492,0.66478574,0.4892112,0.72186106,0.42526668,0.46705616,0.69797444,0.6657371,0.50723034,0.8476412,0.5904379,0.48480457,0.8314885,0.52780384
302,6.04,0.5036657,0.4536637,0.6025529,0.5461189,0.52785385,0.7884064,0.50310653,0.52142376,0.6252466,0.54387015,0.62141556,0.75075793,0.49141896,0.60051996,0.70846283,0.51610607,0.6996347,0.41850716,0.46794125,0.6737856,0.41939536,0.54798126,0.66300434,0.7219669,0.51436114,0.6552331,0.6647908,0.48854956,0.7211194,0.3876354,0.466732,0.6987512,0.66718364,0.50731975,0.8472121,0.5335723,0.48552033,0.8314624,0.51703507
303,6.06,0.5038873,0.45338842,0.52859616,0.5456224,0.5272853,0.78458077,0.5032113,0.52111274,0.66246367,0.54333526,0.6223723,0.7660551,0.49105775,0.59967965,0.7324723,0.5167225,0.7005707,0.4304149,0.468287,0.6733405,0.46856785,0.54788715,0.6642552,0.7012739,0.51459396,0.65534365,0.66223913,0.49085408,0.7232995,0.45886913,0.4664378,0.7024855,0.6722687,0.50713646,0.84813845,0.6422246,0.48584768,0.83131826,0.59528774
304,6.08,0.5038275,0.4529733,0.5410852,0.5457469,0.5270031,0.7903292,0.5029468,0.5212519,0.6933336,0.5436361,0.62238914,0.777988,0.49079126,0.59995776,0.787573,0.5171975,0.70030457,0.5345094,0.46818602,0.67255783,0.47217008,0.54844296,0.66452265,0.71472484,0.514286,0.6559891,0.65694475,0.48984396,0.72358346,0.48574048,0.4663437,0.70244163,0.6870905,0.50746655,0.8481824,0.7580844,0.48436913,0.8311504,0.5738458
305,6.1,0.5039492,0.45278543,0.5450779,0.5455863,0.52810806,0.7457146,0.5029657,0.52177125,0.70215493,0.5438438,0.6219597,0.74408585,0.49078906,0.6004806,0.7448435,0.5173643,0.70029205,0.51014286,0.46810952,0.6729284,0.44781134,0.54852337,0.6632946,0.71166986,0.51439697,0.65585804,0.65598845,0.4906646,0.7245502,0.44442195,0.46656778,0.70356137,0.64695084,0.5077384,0.84777653,0.6564288,0.48549736,0.828664,0.6686105
306,6.12,0.5034672,0.45359838,0.5665864,0.5459818,0.5272948,0.79768443,0.50299764,0.5215631,0.65793705,0.5437044,0.6219393,0.74958056,0.49107116,0.60053056,0.70653594,0.51611245,0.7003586,0.4202321,0.46810755,0.67363364,0.43845016,0.54799575,0.6642032,0.713713,0.5140966,0.6566028,0.663159,0.4903876,0.72283053,0.43940637,0.46615985,0.70154136,0.6183979,0.5075192,0.8477502,0.6099811,0.48569736,0.8307749,0.5359545
307,6.14,0.5037628,0.4534129,0.56653965,0.54577917,0.5263087,0.82411176,0.5028197,0.52037716,0.62970763,0.54337627,0.62084395,0.57776153,0.49073222,0.60000837,0.81581074,0.5181656,0.69993794,0.57631177,0.4684867,0.6718463,0.5077301,0.54841614,0.6628979,0.7145448,0.51443,0.65508866,0.6713575,0.4899742,0.7230192,0.4890091,0.46634609,0.7027128,0.67507666,0.50735945,0.8463881,0.64851874,0.48452932,0.8284104,0.7003792
308,6.16,0.5042025,0.45279542,0.5334862,0.5455989,0.5271443,0.7547172,0.5028683,0.52117974,0.6982313,0.54353714,0.6218908,0.78628176,0.49099177,0.599372,0.765215,0.5165831,0.7007324,0.47185755,0.46863228,0.67177325,0.47355226,0.5495435,0.6648228,0.6798889,0.51563036,0.65664876,0.4724509,0.48992303,0.72326684,0.48877028,0.46644458,0.702849,0.6480739,0.5078037,0.84731865,0.6965565,0.48600048,0.83097863,0.5939547
309,6.18,0.5042228,0.45344198,0.55459315,0.5463019,0.52645236,0.7826511,0.50192106,0.5214356,0.5853332,0.5442496,0.6213773,0.78614104,0.49132547,0.6010752,0.75034416,0.5171371,0.7008729,0.5856018,0.46813175,0.67264676,0.47228757,0.5472323,0.66327506,0.66904444,0.51478535,0.6563116,0.507921,0.48803025,0.72450155,0.47157234,0.4659071,0.70187455,0.62176675,0.5070892,0.8506293,0.8048898,0.48539802,0.8289101,0.7391488
