frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
304,6.08,0.5620474,0.49902356,0.72557014,0.5955295,0.54563737,0.93237823,0.5518883,0.5434101,0.80696017,0.543712,0.5917121,0.53630894,0.5312974,0.5802885,0.37948957,0.5644058,0.53869104,0.17285368,0.5695248,0.53678256,0.7449537,0.5706598,0.6746963,0.9419821,0.5371741,0.66544,0.9395384,0.48976234,0.7259397,0.8295557,0.47336715,0.72038263,0.91207224,0.5157649,0.8663291,0.7669589,0.4916392,0.84659076,0.8819249
305,6.1,0.56221825,0.49941784,0.7753394,0.5953671,0.54497206,0.92526007,0.55222875,0.5428541,0.87976056,0.54384226,0.5915211,0.5278799,0.53171456,0.5803298,0.40420586,0.5643224,0.53794855,0.17253402,0.56985146,0.5362838,0.6703745,0.5703958,0.6731861,0.86075705,0.53740746,0.6640082,0.93348354,0.48948172,0.7254846,0.81109476,0.47255936,0.7205495,0.8881124,0.5149202,0.8653724,0.66065097,0.49209532,0.84530324,0.76348984
306,6.12,0.5622194,0.498859,0.68202287,0.5955966,0.5461688,0.9311417,0.5525799,0.5429262,0.8528708,0.54415005,0.5922421,0.534307,0.53169805,0.5801091,0.37623876,0.5650217,0.53754264,0.16160862,0.5698666,0.5359697,0.7021886,0.5705711,0.6732111,0.9459763,0.5365462,0.6642701,0.9246168,0.48981386,0.72561556,0.7955635,0.47325128,0.72096,0.8511846,0.51510006,0.86460245,0.7773908,0.49150294,0.8434944,0.9231273
307,6.14,0.5625275,0.49837682,0.7208907,0.59568924,0.5463145,0.92531145,0.5530712,0.54249465,0.8482986,0.5442618,0.59142876,0.5471185,0.5317099,0.58029044,0.38823116,0.5640839,0.53797203,0.21502614,0.56938916,0.53616947,0.65915364,0.5701434,0.673669,0.946151,0.53643495,0.66448647,0.92950904,0.48949808,0.72574675,0.79332936,0.47312993,0.7212578,0.8727009,0.5156608,0.8655929,0.7842374,0.49141935,0.8440035,0.927763
308,6.16,0.562521,0.49823672,0.7583098,0.5956165,0.546457,0.93208164,0.5525214,0.5433198,0.80398834,0.54363006,0.59093136,0.5161289,0.53153366,0.5797806,0.3960728,0.5638326,0.53896755,0.19529906,0.56903994,0.53717035,0.6959161,0.57033885,0.67368346,0.94249725,0.53659594,0.6651979,0.9381852,0.4896633,0.72535956,0.81955177,0.4730458,0.7199264,0.9018699,0.5158244,0.8646142,0.88710266,0.49191582,0.84484076,0.8115161
309,6.18,0.5625168,0.49869362,0.73045236,0.5954244,0.5458779,0.92031974,0.55269086,0.54240733,0.8650775,0.5439002,0.59105957,0.53538644,0.53181696,0.57989943,0.40997508,0.5636589,0.5373811,0.20335051,0.56888646,0.53626436,0.6583973,0.57054764,0.674325,0.9384958,0.5369282,0.6655639,0.93700844,0.48944587,0.72529644,0.79461765,0.47269985,0.720427,0.8885184,0.5151391,0.8653143,0.84700966,0.49199322,0.8447423,0.76853764
310,6.2,0.56213486,0.49945813,0.72393,0.59662086,0.54512924,0.7679751,0.5523251,0.54324824,0.81716985,0.5440535,0.59166,0.5016612,0.5314266,0.58023304,0.41360798,0.56489563,0.53786373,0.18925357,0.5695613,0.53625005,0.77341014,0.57047194,0.673283,0.9498346,0.53723115,0.66405743,0.9305007,0.4898177,0.7244282,0.78661907,0.4738168,0.7190592,0.9098324,0.5146958,0.8652545,0.72929597,0.49118948,0.84622633,0.8092328
311,6.22,0.5620298,0.49923542,0.67679065,0.59568673,0.5459512,0.92334175,0.55286866,0.5420948,0.88871974,0.5445122,0.5912049,0.70655996,0.53159106,0.58020616,0.38950282,0.56430936,0.5371761,0.19787605,0.56920904,0.5361249,0.69119805,0.57098836,0.674585,0.9383182,0.53716284,0.6643634,0.9328083,0.48974648,0.72337735,0.77026457,0.47273788,0.7188375,0.8708034,0.51543736,0.8635187,0.89351475,0.4911914,0.8430253,0.9274567
312,6.24,0.5617502,0.49925914,0.8509754,0.5964663,0.5453251,0.8235475,0.55317384,0.5424822,0.8385839,0.5440226,0.5918155,0.51911044,0.531525,0.5798183,0.37792116,0.56537324,0.5370225,0.1990141,0.5695794,0.5360395,0.76047564,0.5701678,0.67575186,0.8741682,0.53713524,0.66497576,0.928421,0.4898202,0.7213906,0.775319,0.47332472,0.719091,0.88438857,0.5151211,0.8642656,0.8324966,0.49072686,0.84541774,0.91560966
313,6.26,0.5617505,0.49948284,0.82588214,0.59677386,0.5449957,0.7393125,0.5523584,0.541857,0.91689134,0.542529,0.5885099,0.34918156,0.5311002,0.5799503,0.39995337,0.5651713,0.53648263,0.19636853,0.5698185,0.5360577,0.70485157,0.5710261,0.6743903,0.94268245,0.5378588,0.66548413,0.93828267,0.49074638,0.7221692,0.86688304,0.47498405,0.717393,0.91068894,0.5141704,0.86345744,0.8153233,0.49065593,0.84511507,0.83123434
314,6.28,0.56081694,0.49899864,0.871409,0.59581786,0.5447263,0.8588757,0.5524327,0.5417004,0.93921643,0.5455977,0.5909813,0.6477821,0.5309981,0.5794689,0.3886662,0.5595033,0.54176617,0.14178632,0.56958854,0.53512675,0.8127836,0.57036805,0.6740742,0.8866858,0.5380527,0.6655107,0.9421759,0.49026826,0.72110265,0.83994865,0.47394723,0.7170448,0.88715476,0.5149859,0.86136997,0.9196618,0.49157625,0.8440612,0.73932004
315,6.3,0.5601536,0.49853277,0.87096316,0.5948737,0.5431132,0.8697486,0.5519663,0.54229116,0.93090653,0.54523724,0.5906074,0.63371694,0.5307407,0.57897455,0.37857914,0.55881894,0.54127896,0.15084782,0.56865054,0.53477144,0.76942086,0.5703757,0.67310333,0.87934,0.5381897,0.66538775,0.9437921,0.49122274,0.720317,0.8630008,0.4744607,0.71668774,0.9022627,0.5146131,0.86104476,0.91536546,0.49129516,0.8441152,0.7564177
316,6.32,0.55920523,0.4996816,0.81159204,0.59361374,0.54168344,0.87178445,0.552451,0.5411676,0.9354797,0.5429801,0.59029,0.60034144,0.5295411,0.57895577,0.44354305,0.56478333,0.5359713,0.21510512,0.56765646,0.53490514,0.67996144,0.5712748,0.67250705,0.94533414,0.53869575,0.6646603,0.94145423,0.4908209,0.7178538,0.82078665,0.47433788,0.7147778,0.8968105,0.5141213,0.8592396,0.8854295,0.49031347,0.8423303,0.9426593
317,6.34,0.55723125,0.5000976,0.8539844,0.59174716,0.54170936,0.93429583,0.55079097,0.54092884,0.86984557,0.54064536,0.5899701,0.5297287,0.52869236,0.5790492,0.5302112,0.54687744,0.55059874,0.08684939,0.56553227,0.53671277,0.75776345,0.5715236,0.67234474,0.86551046,0.53953916,0.66443425,0.9389262,0.4913451,0.7170201,0.8439159,0.47437412,0.7124714,0.9143752,0.5142257,0.8602444,0.8324852,0.49077758,0.8416191,0.9105124
