frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
290,5.8,0.1285202087162437,0.0052340550809891,0.54914343,-0.1285202087162437,-0.0052340550809899,0.7027,0.1612335166458881,0.6634085263336191,0.64178413,-0.1502487106034792,0.5662232971007827,0.45547962,-0.1172379606970594,1.039055886707174,0.5164357,,,0.51002395,0.1016074375489971,1.0069814662513026,0.6300639,-0.0561588770500748,0.992502074153212,0.5774103,,,0.3286135,-0.4463630175308381,1.3122512692423736,0.71231747,-0.1412302436837326,2.368237273972539,0.76505697,-0.3217559582249106,2.215353625304838,0.5216051,True,False,False,True,True,False,False,True,False,False,False,True
291,5.82,0.1279030900763263,-0.0060636433084922,0.65712255,-0.1279030900763259,0.0060636433084914,0.86586255,0.1572248126277404,0.6644588987350034,0.75762296,-0.1524349076693645,0.5604180474555527,0.7131589,-0.1191221407011343,1.0276096200003089,0.7155859,,,0.43820763,0.1450575576414154,1.0225243690663135,0.82421017,-0.0629606858217546,0.975789946460007,0.55464745,,,0.38277864,-0.4570829420021307,1.2901043474679723,0.8555186,-0.1511676496979729,2.357600119267035,0.6853407,-0.322998837735606,2.204085377764032,0.81988025,False,False,False,False,False,False,False,True,False,False,False,False
292,5.84,0.1199248016600287,0.0060533269114722,0.70713407,-0.1199248016600287,-0.006053326911473,0.6795571,0.1616031355472372,0.6740287527160659,0.7365569,-0.1474584195461298,0.56749894966225,0.5908468,-0.1146782144184037,1.029943717984647,0.5080779,,,0.5611782,0.1553787418109069,1.026576104360373,0.51717633,-0.0614159923748565,0.9712154267355056,0.45513022,,,0.27533185,-0.4298653963643151,1.28632640991274,0.7675379,-0.1386054423867501,2.3362176672939032,0.8778521,-0.3229387326220562,2.1916317717458087,0.63279325,False,False,False,True,True,False,True,True,False,False,False,False
293,5.86,0.1257712894556608,-0.005453660179395,0.8153667,-0.1257712894556604,0.005453660179395,0.87556744,0.1630052032791296,0.6639737829247792,0.8636448,-0.1534760019578623,0.5665565719532084,0.7338963,-0.1205942526655379,1.0332011796556295,0.6445888,,,0.58581746,0.1605678173013811,1.0314866796231392,0.8637168,-0.0692017080468707,0.9664252889279504,0.57139105,,,0.50830007,-0.4529720675193662,1.2774497089990675,0.83294356,-0.1445543725112272,2.3375959914466864,0.9291824,-0.3302166176645834,2.196013201691392,0.81317735,False,False,False,False,False,False,False,True,False,False,False,False
294,5.88,0.1288937911704673,-0.0079836573276134,0.60434467,-0.1288937911704673,0.0079836573276142,0.5195469,0.1632513809495923,0.6799199667903516,0.6082227,-0.1544758531681415,0.5761810623133137,0.43434903,-0.1210519966393556,1.050967720601253,0.58585364,,,0.5072397,0.1004894935752595,1.0184494757174656,0.6069069,-0.074169695477639,0.9813773338408276,0.58524853,,,0.31421548,-0.446777170317337,1.3277918583190371,0.761981,-0.1403104248394545,2.39971762970887,0.675101,-0.3351551377160338,2.262030707074867,0.6046951,False,True,False,True,True,False,False,True,False,False,False,False
295,5.9,0.1318640031968829,-0.0030500611159342,0.7320671,-0.1318640031968829,0.003050061115935,0.8667975,0.1590871010040839,0.676666734150933,0.7577216,-0.1546607337439896,0.5643258735343751,0.70611197,-0.1215176412016619,1.0355713950713787,0.7259593,,,0.3153637,0.1423174878581919,1.034182395625005,0.832689,-0.0803680622378992,0.9648579413030206,0.5713324,,,0.37615162,-0.4596108627387005,1.3056675504773017,0.8541844,-0.1494092284682635,2.382024359856095,0.9162195,-0.3277479234313091,2.231955336473589,0.82675004,False,False,False,False,False,False,False,True,False,False,False,False
296,5.92,0.1231087413262784,0.0036227326572563,0.62565106,-0.123108741326278,-0.0036227326572563,0.6580744,0.1627742688918263,0.6904936346959457,0.64481604,-0.1497778471877223,0.5776465221515721,0.57890064,-0.1204685922215801,1.0500169835124933,0.45069966,,,0.5450404,0.129407256284308,1.0289018051486645,0.70764416,-0.0805975335517701,0.9705025088825856,0.6177858,,,0.26561818,-0.4408822913313559,1.3154116523088175,0.78271914,-0.1425200529337045,2.3895056425161743,0.83089274,-0.3302594365436453,2.243544169163149,0.61854106,False,False,False,True,True,False,False,False,False,False,False,False
297,5.94,0.1267255475575263,0.0031204860003946,0.7483902,-0.1267255475575263,-0.0031204860003946,0.6447398,0.1601087027561962,0.6788615218707235,0.77716357,-0.1492020691567133,0.5683422191682622,0.5387287,-0.1239807902305845,1.0367191812022416,0.5507922,,,0.50447154,0.1483951060274843,1.0259391787399614,0.78420335,-0.0586190143172946,0.9720448685830512,0.707107,,,0.45361835,-0.4454409767053267,1.2814373473172749,0.81699365,-0.144036638979596,2.3433196959952567,0.8219238,-0.3286186279152122,2.2077347326588503,0.7214174,False,False,False,True,True,False,False,False,False,False,False,False
298,5.96,0.119545261915339,0.0037986382736429,0.7255787,-0.119545261915339,-0.0037986382736437,0.69975924,0.1611694410266674,0.6777690852066828,0.75816673,-0.1431834465992503,0.5638493485884639,0.5567797,-0.1220019177595936,1.027008217382631,0.48014238,,,0.52055985,0.1531766283310209,1.023018599770137,0.5448569,-0.0504192839800749,0.9743398878784716,0.49285334,,,0.27710572,-0.4240868636012688,1.2733371663472897,0.78029525,-0.1357278742501776,2.323049627324136,0.74420553,-0.3195062538325116,2.1807617114909466,0.67818856,False,False,False,True,True,False,True,True,False,False,False,False
299,5.98,0.1220422151743574,-0.0010156042447985,0.82895803,-0.1220422151743577,0.0010156042447985,0.80904514,0.157639197276429,0.6621508614566604,0.83720255,-0.1458062880648607,0.5521136785513903,0.6920967,-0.1282358725068116,1.0181796351577972,0.5686079,,,0.5583918,0.1544841766553987,1.0208091721180537,0.84983397,-0.0492820804480818,0.9764220410752478,0.72694266,,,0.40425828,-0.4435676600444683,1.2576532720022235,0.80650914,-0.1393800762007489,2.293670842189707,0.92057186,-0.3150707235693757,2.159110282695338,0.8417707,False,False,False,False,True,False,False,False,False,False,False,False
