molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
750,7.5,425,8.5,-0.2584842588,0.0284882328,-0.0,0.0,0.12674761034,0.39723223201999996,0.08570624426000001,0.7870122907399999,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11384985819999999,0.39946047335999996,0.07612784139999998,0.7846586851999999
751,7.51,425,8.5,-0.2584265166,0.0290073924,-0.0,0.0,0.12674761034,0.39723223201999996,0.08454019833999998,0.78696680946,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11384985819999999,0.39946047335999996,0.07612784139999998,0.7846586851999999
752,7.52,426,8.52,-0.2584265166,0.0290073924,-0.0,0.0,0.12674761034,0.39723223201999996,0.08454019833999998,0.78696680946,-0.25945807320000003,0.018168505200000004,-0.0,0.0,0.11303086053999997,0.39967670209999995,0.07530884373999996,0.78487491394
753,7.53,426,8.52,-0.2584842588,0.0284882328,-0.0,0.0,0.12679686708000001,0.39717629639999996,0.08458945507999999,0.7869108738399999,-0.25945807320000003,0.018168505200000004,-0.0,0.0,0.11303086053999997,0.39967670209999995,0.07530884373999996,0.78487491394
754,7.54,427,8.54,-0.2584265166,0.0290073924,-0.0,0.0,0.12597369511999998,0.39742925898,0.08379216039999995,0.78717559882,-0.259421139,0.018688185,-0.0,0.0,0.11303086053999997,0.39967670209999995,0.07530884373999996,0.78495646658
755,7.55,427,8.54,-0.2584265166,0.0290073924,-0.0,0.0,0.12597369511999998,0.39742925898,0.08379216039999995,0.78717559882,-0.259421139,0.018688185,-0.0,0.0,0.11221186288000001,0.39989126111999995,0.07333948336000001,0.7851224076799999
756,7.56,428,8.56,-0.2584842588,0.0284882328,-0.0,0.0,0.12597369511999998,0.39742925898,0.08379216039999995,0.78717559882,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11303086053999997,0.39967670209999995,0.07415848101999997,0.7849078486599999
757,7.57,428,8.56,-0.2584842588,0.0284882328,-0.0,0.0,0.12597369511999998,0.39742925898,0.08262454615999998,0.7871152185,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07421525149999997,0.7849078486599999
758,7.58,429,8.58,-0.2584931022,0.0284955156,-0.0,0.0,0.12515052316,0.39768055183999995,0.0818013742,0.7873665113599999,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11226863336,0.39989126111999995,0.07339625383999998,0.78520396032
759,7.59,429,8.58,-0.2584931022,0.0284955156,-0.0,0.0,0.12515052316,0.39768055183999995,0.08182568316,0.7873649430399999,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07421525149999997,0.7849894013
760,7.6,430,8.6,-0.2584931022,0.0284955156,-0.0,0.0,0.12515052316,0.39768055183999995,0.08182568316,0.7867807438399999,-0.2594174976,0.018681422399999995,-0.0,0.0,0.11303086053999997,0.39967670209999995,0.07432080213999996,0.7849980270599999
761,7.61,430,8.6,-0.2584931022,0.0284955156,-0.0,0.0,0.12597369511999998,0.39742925898,0.08147967255999997,0.7870517015399999,-0.259421139,0.018688185,-0.0,0.0,0.11303086053999997,0.39967670209999995,0.07432080213999996,0.7849980270599999
762,7.62,431,8.62,-0.25850090519999996,0.0285027984,-0.0,0.0,0.12602295185999998,0.39737165364,0.08152892929999997,0.7869940961999999,-0.2593831644,0.0192078648,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07437757261999997,0.7849980270599999
763,7.63,431,8.62,-0.2584931022,0.0284955156,-0.0,0.0,0.12602295185999998,0.39737165364,0.08152892929999997,0.7869940961999999,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07453832541999997,0.7850066528199999
764,7.64,432,8.64,-0.2584931022,0.0284955156,-0.0,0.0,0.12684612382000002,0.39711869106,0.08232779230000001,0.7867552485,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07453832541999997,0.7850066528199999
765,7.65,432,8.64,-0.2584931022,0.0284955156,-0.0,0.0,0.12684612382000002,0.39711869106,0.08235210126,0.78616791266,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07453832541999997,0.7850066528199999
766,7.66,433,8.66,-0.25850090519999996,0.0285027984,-0.0,0.0,0.12684612382000002,0.39711869106,0.08235210126,0.78616791266,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07453832541999997,0.7850066528199999
767,7.67,433,8.66,-0.25850090519999996,0.0285027984,-0.0,0.0,0.12684612382000002,0.39711869106,0.08118135038000004,0.78668937906,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07338639438000003,0.7855328241799999
768,7.68,434,8.68,-0.25850090519999996,0.0285027984,-0.0,0.0,0.12684612382000002,0.39711869106,0.08118135038000004,0.78668937906,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07338639438000003,0.7855328241799999
769,7.69,434,8.68,-0.25850090519999996,0.0285027984,-0.0,0.0,0.12768849756,0.39680478369999994,0.08202372412000003,0.7863637092999999,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07338639438000003,0.7855328241799999
770,7.7,435,8.7,-0.258557607,0.027983638800000002,-0.0,0.0,0.12771855251999997,0.39680478369999994,0.08207651971999999,0.7857763734599998,-0.259379523,0.019201102199999997,-0.0,0.0,0.11308763101999998,0.39967670209999995,0.07338639438000003,0.7855328241799999
