molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
606,6.06,397,7.94,-0.23985029600000002,0.010590330799999999,-0.0,0.0,0.00908208,0.41764464,0.17212480991999993,0.80115874272,-0.2398805486,0.010120215,-0.0,0.0,0.02113272,0.41720364,0.18614322719999996,0.79789408272
607,6.07,397,7.94,-0.2398440534,0.0105946526,-0.0,0.0,0.00912576,0.41764464,0.17117958143999998,0.8018096486399999,-0.2399035982,0.0096289704,-0.0,0.0,0.021176399999999998,0.41720364,0.18428355119999995,0.79880685696
608,6.08,398,7.96,-0.2398440534,0.0105946526,-0.0,0.0,0.008301719999999999,0.41757239999999995,0.16943105423999993,0.80197166784,-0.2399035982,0.0096289704,-0.0,0.0,0.021176399999999998,0.41720364,0.18428355119999995,0.79834586832
609,6.09,398,7.96,-0.2398440534,0.0105946526,-0.0,0.0,0.0075079199999999995,0.41758668,0.16856948639999997,0.8019725616,-0.2399035982,0.0096385744,-0.0,0.0,0.02033808,0.41724479999999997,0.18350797919999992,0.7984690190399999
610,6.1,399,7.98,-0.23985029600000002,0.010590330799999999,-0.0,0.0,0.005861519999999999,0.41742876,0.1678475736,0.8015803824000001,-0.2399059992,0.0096270496,-0.0,0.0,0.018710159999999997,0.41723388,0.18280119983999996,0.79825395888
611,6.11,399,7.98,-0.23985557820000003,0.010586009,-0.0,0.0,0.00424704,0.41735231999999994,0.16899651551999997,0.80029750752,-0.2398877516,0.010085640600000001,-0.0,0.0,0.01620528,0.41715576,0.18311077679999993,0.7970522313599999
612,6.12,400,8.0,-0.23985990000000001,0.0105797664,-0.0,0.0,0.00181272,0.4171734,0.17113443311999996,0.79795670976,-0.239886311,0.0100971654,-0.0,0.0,0.01376004,0.41686091999999997,0.18340385951999996,0.79554426336
613,6.13,400,8.0,-0.239838291,0.011059966400000001,-0.0,0.0,-0.0006182399999999999,0.41697264,0.17226170304,0.7957697664,-0.23986326140000003,0.01058841,-0.0,0.0,0.0113148,0.41662908,0.18542795039999993,0.79308696096
614,6.14,401,8.02,-0.2398339692,0.011063808,-0.0,0.0,-0.00220752,0.41675759999999995,0.17427332159999998,0.7940186553599999,-0.239838291,0.0110796546,-0.0,0.0,0.007981679999999998,0.41638296,0.18652065599999995,0.79058860608
615,6.15,401,8.02,-0.2398339692,0.011063808,-0.0,0.0,-0.0046855199999999994,0.41651819999999995,0.17618768159999998,0.79153120368,-0.2398113998,0.0115708992,-0.0,0.0,0.00542388,0.416199,0.18922950479999995,0.78786042384
