molab_frame,molab_time,video_frame,video_time,l_toe_x,l_toe_y,l_ankle_x,l_ankle_y,l_knee_x,l_knee_y,l_hip_x,l_hip_y,r_toe_x,r_toe_y,r_ankle_x,r_ankle_y,r_knee_x,r_knee_y,r_hip_x,r_hip_y
848,8.48,529,10.58,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06358134368000004,0.8454824314,-0.26463313,0.06878032700000002,-0.0,0.0,0.04504844292,0.43730166375999996,0.07810754275999998,0.848111794
849,8.49,529,10.58,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06358134368000004,0.8454824314,-0.264771521,0.06823770300000001,-0.0,0.0,0.04504844292,0.43730166375999996,0.07810754275999998,0.84867176776
850,8.5,530,10.6,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06358134368000004,0.84608617892,-0.264771521,0.06823770300000001,-0.0,0.0,0.04508097776,0.43728495668,0.07814007759999997,0.8486691013200001
851,8.51,530,10.6,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06473185024000003,0.84549564612,-0.264771521,0.06823770300000001,-0.0,0.0,0.04508097776,0.43728495668,0.07814007759999997,0.8486691013200001
852,8.52,531,10.62,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06473185024000003,0.84549564612,-0.26478082000000003,0.06825247200000001,-0.0,0.0,0.04508097776,0.43728495668,0.07925919919999996,0.84806205012
853,8.53,531,10.62,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06473185024000003,0.8455237274,-0.264771521,0.06823770300000001,-0.0,0.0,0.04507218456,0.43728495668,0.07925040599999997,0.8486352386
854,8.54,532,10.64,-0.266506605,0.06133237500000001,-0.0,0.0,0.05281547647999999,0.43602928772,0.06473185024000003,0.8460985677199999,-0.26478082000000003,0.06825247200000001,-0.0,0.0,0.04507218456,0.43728495668,0.07925040599999997,0.8486352386
855,8.55,532,10.64,-0.266506605,0.06133237500000001,-0.0,0.0,0.051917690759999996,0.43613392679999996,0.06383406452000004,0.8462032067999999,-0.26478082000000003,0.06825247200000001,-0.0,0.0,0.04507218456,0.43728495668,0.07925040599999997,0.8486352386
856,8.56,533,10.66,-0.266506605,0.06133237500000001,-0.0,0.0,0.05193791511999999,0.43613392679999996,0.06385428888000003,0.8462032067999999,-0.26478082000000003,0.06825247200000001,-0.0,0.0,0.04506339136,0.43728495668,0.08035908255999996,0.84802736148
857,8.57,533,10.66,-0.266506605,0.06133237500000001,-0.0,0.0,0.05193791511999999,0.43613392679999996,0.06385428888000003,0.84562836648,-0.26478082000000003,0.06825247200000001,-0.0,0.0,0.04418583,0.437373768,0.07948152119999996,0.84867449472
858,8.58,534,10.68,-0.266506605,0.06133237500000001,-0.0,0.0,0.05106035376,0.43623680724,0.06297672752000004,0.84573124692,-0.26478082000000003,0.06825247200000001,-0.0,0.0,0.04418583,0.437373768,0.07950877655999997,0.84867201696
859,8.59,534,10.68,-0.266510434,0.06134386200000001,-0.0,0.0,0.05106035376,0.43623680724,0.06297672752000004,0.84573124692,-0.264918117,0.067709848,-0.0,0.0,0.04330826864,0.43746082068000003,0.07860395983999996,0.8487475067600001
